Präzision12
Date:,2025/04/15
Time:,13:25:06
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
40,798.698303,776.038574,103.181641,806.549377,665.473206,71.291237,832.028625,679.910461,75.330475,731.471863,1022.506287,382.452118,726.887329,1056.756104,210.173019,,,,,,,,,,,,,,,,,,,,,,,,
41,798.609192,776.125305,103.216255,806.435913,665.446106,71.482315,832.000427,679.939941,75.287270,731.477295,1022.493713,382.390442,726.998718,1056.788208,210.069016,,,,,,,,,,,,,,,,,,,,,,,,
42,798.724243,776.015564,103.120667,806.373413,665.398193,71.486336,832.058167,679.919434,75.299232,731.463684,1022.508728,382.408264,727.011902,1056.799561,210.015488,,,,,,,,,,,,,,,,,,,,,,,,
43,798.632141,776.113953,103.190651,806.427979,665.404541,71.437622,832.088013,679.907104,75.314079,731.493958,1022.525513,382.390564,727.050537,1056.792236,210.065918,,,,,,,,,,,,,,,,,,,,,,,,
44,798.723877,776.110596,103.118340,806.425720,665.313049,71.402992,832.010010,679.936401,75.287109,731.474915,1022.509033,382.382446,727.047668,1056.789673,210.087692,,,,,,,,,,,,,,,,,,,,,,,,
45,798.791504,776.101624,103.050621,806.423340,665.316101,71.483742,831.974609,679.912659,75.253662,731.439697,1022.507446,382.296295,727.144287,1056.803223,210.056305,,,,,,,,,,,,,,,,,,,,,,,,
46,798.799622,776.046814,103.066307,806.377014,665.304749,71.489250,831.982666,679.908569,75.270409,731.503967,1022.527588,382.318298,727.180481,1056.806396,210.026306,,,,,,,,,,,,,,,,,,,,,,,,
47,798.794495,776.040527,103.035927,806.414001,665.310852,71.464180,831.983887,679.903870,75.260620,731.487427,1022.535583,382.326996,727.179077,1056.805786,210.023346,,,,,,,,,,,,,,,,,,,,,,,,
48,798.792786,776.044739,103.027565,806.418152,665.308594,71.456367,831.989563,679.908630,75.275864,731.489929,1022.523621,382.279114,727.212524,1056.823730,209.974213,,,,,,,,,,,,,,,,,,,,,,,,
49,798.812500,776.053467,103.025429,806.420227,665.325317,71.494865,832.078796,679.826050,75.372543,731.511658,1022.437622,382.238525,727.268372,1056.846069,209.913437,,,,,,,,,,,,,,,,,,,,,,,,
50,798.845337,776.051758,102.964729,806.463379,665.335876,71.490654,832.039551,679.873047,75.320900,731.526611,1022.424438,382.224213,727.284485,1056.760498,209.844711,,,,,,,,,,,,,,,,,,,,,,,,
51,798.849548,775.983643,102.958313,806.515320,665.326538,71.465576,832.016846,679.874390,75.306915,731.481628,1022.414307,382.246826,727.270081,1056.829224,209.862854,,,,,,,,,,,,,,,,,,,,,,,,
52,798.855286,776.051392,102.953270,806.541260,665.277710,71.342560,832.010437,679.889343,75.263123,731.469299,1022.413818,382.265503,727.254639,1056.850464,209.884827,,,,,,,,,,,,,,,,,,,,,,,,
53,798.891357,776.068970,102.941216,806.515747,665.295654,71.342865,831.953003,679.916748,75.223427,731.519409,1022.436401,382.190674,727.345398,1056.781250,209.845459,,,,,,,,,,,,,,,,,,,,,,,,
54,798.927124,776.099670,102.866592,806.484070,665.341675,71.452568,831.936401,679.929932,75.238594,731.484985,1022.441711,382.214172,727.350769,1056.851196,209.818054,,,,,,,,,,,,,,,,,,,,,,,,
55,798.910950,776.096436,102.854889,806.503662,665.328186,71.480957,832.087280,679.884888,75.354927,731.446167,1022.423584,382.179138,727.356750,1056.784058,209.792297,,,,,,,,,,,,,,,,,,,,,,,,
56,798.946960,776.084839,102.903610,806.479370,665.334961,71.481544,831.992798,679.906250,75.294029,731.487244,1022.427673,382.113953,727.396179,1056.761230,209.799088,,,,,,,,,,,,,,,,,,,,,,,,
57,798.934509,776.085449,102.894341,806.522644,665.315369,71.420380,831.414368,680.140991,75.006935,731.459351,1022.459595,382.111969,727.404114,1056.763306,209.800034,,,,,,,,,,,,,,,,,,,,,,,,
58,798.975159,776.103577,102.794380,806.545532,665.316284,71.393089,831.833008,680.008057,75.132858,731.469055,1022.442749,382.110779,727.428345,1056.892578,209.721634,,,,,,,,,,,,,,,,,,,,,,,,
59,799.009766,776.102478,102.814102,806.545959,665.319275,71.393196,832.051880,679.898071,75.308662,731.447510,1022.326111,382.129456,727.447632,1056.917236,209.690506,,,,,,,,,,,,,,,,,,,,,,,,
60,798.975464,776.110168,102.788971,806.504211,665.396179,71.394981,831.485901,680.110413,75.068352,731.408752,1022.329895,382.187653,727.484253,1056.906616,209.704407,,,,,,,,,,,,,,,,,,,,,,,,
61,799.002380,776.102051,102.821686,806.510010,665.406921,71.346817,831.801941,679.982361,75.128639,731.451904,1022.356323,382.088684,727.470581,1056.900269,209.686752,,,,,,,,,,,,,,,,,,,,,,,,
62,798.983398,776.106262,102.796638,806.637085,665.351868,71.186615,832.047607,679.903748,75.274437,731.486938,1022.343750,382.110687,727.532593,1056.895630,209.750168,,,,,,,,,,,,,,,,,,,,,,,,
63,799.022949,776.119568,102.769241,806.579773,665.345337,71.367142,832.010132,679.923523,75.174675,731.499329,1022.369751,382.054352,727.587891,1056.911865,209.702347,,,,,,,,,,,,,,,,,,,,,,,,
64,799.070374,776.101807,102.797226,806.404114,665.313171,71.473030,831.484192,680.180176,74.894409,731.484863,1022.328552,382.000824,727.556946,1056.921875,209.626633,,,,,,,,,,,,,,,,,,,,,,,,
65,799.071838,776.111511,102.738617,806.514099,665.315552,71.483681,831.299683,680.241516,74.767281,731.453491,1022.316650,382.112579,727.615906,1056.828613,209.632385,,,,,,,,,,,,,,,,,,,,,,,,
66,799.084412,776.122375,102.720505,806.594238,665.323669,71.395592,831.361816,680.242676,74.760872,731.437256,1022.356506,382.034332,727.628662,1056.899658,209.690186,,,,,,,,,,,,,,,,,,,,,,,,
67,799.086548,776.123169,102.722664,806.671021,665.324707,71.298401,831.892334,680.046143,75.048988,731.467896,1022.359497,381.963501,727.615356,1056.921997,209.711212,,,,,,,,,,,,,,,,,,,,,,,,
68,799.112854,776.100220,102.750557,806.668213,665.324341,71.376961,832.047729,680.059204,75.451454,731.456665,1022.342834,382.057617,727.649841,1056.931885,209.641068,,,,,,,,,,,,,,,,,,,,,,,,
69,799.139832,776.104309,102.752426,806.800720,665.350708,71.153015,831.590698,680.141052,75.051254,731.444641,1022.373840,382.053986,727.683777,1056.935303,209.613525,,,,,,,,,,,,,,,,,,,,,,,,
70,799.136719,776.105347,102.750854,806.914612,665.394104,71.118744,831.570557,680.176697,74.947052,731.394958,1022.338440,382.063660,727.721985,1056.932495,209.626907,,,,,,,,,,,,,,,,,,,,,,,,
71,799.105042,776.095947,102.746857,806.934265,665.388062,71.094124,831.445190,680.194824,74.846558,731.457825,1022.317749,382.021973,727.724121,1056.931519,209.632874,,,,,,,,,,,,,,,,,,,,,,,,
72,799.099121,776.050171,102.747627,806.971191,665.349609,71.100693,831.429504,680.171814,74.796097,731.461975,1022.374939,382.029877,727.719116,1056.931641,209.635300,,,,,,,,,,,,,,,,,,,,,,,,
73,799.185425,776.084351,102.783180,806.928345,665.367981,71.104584,831.670715,680.102600,74.965065,731.475464,1022.368347,382.099854,727.783630,1056.838745,209.651733,,,,,,,,,,,,,,,,,,,,,,,,
74,799.137756,776.096069,102.752876,806.889343,665.353516,71.088417,831.565247,680.083130,74.844963,731.404602,1022.448914,382.054993,727.801086,1056.821167,209.646652,,,,,,,,,,,,,,,,,,,,,,,,
75,799.139832,776.044250,102.762741,806.920959,665.305176,71.129280,831.431396,680.072144,74.812950,731.440979,1022.453979,382.068726,727.785889,1056.823486,209.617935,,,,,,,,,,,,,,,,,,,,,,,,
76,799.187988,776.034973,102.677605,806.565674,665.138733,71.495522,831.408203,680.073547,74.816368,731.488892,1022.454407,382.122131,727.782837,1056.825684,209.612671,,,,,,,,,,,,,,,,,,,,,,,,
77,799.175476,776.029785,102.661545,806.753723,665.225342,71.320946,831.590515,680.064026,74.970497,731.481262,1022.467590,382.100494,727.844849,1056.844360,209.576279,,,,,,,,,,,,,,,,,,,,,,,,
78,799.170471,775.978699,102.668404,806.845032,665.277710,71.075943,831.771362,680.185669,75.078537,731.499573,1022.453613,382.099823,727.884705,1056.827759,209.626740,,,,,,,,,,,,,,,,,,,,,,,,
79,799.170898,775.970154,102.672142,806.743530,665.240112,71.273087,831.816223,680.217102,75.082420,731.470093,1022.541443,382.130585,727.861450,1056.842773,209.576660,,,,,,,,,,,,,,,,,,,,,,,,
80,799.158997,775.963684,102.663902,806.771240,665.186279,71.085693,831.503174,680.071411,74.854744,731.450073,1022.556519,382.149994,727.912048,1056.818115,209.648285,,,,,,,,,,,,,,,,,,,,,,,,
81,799.172791,775.918091,102.694016,806.844788,665.257202,71.036911,831.366272,679.952148,74.799416,731.509644,1022.575928,382.118988,728.230408,1056.738770,209.542450,,,,,,,,,,,,,,,,,,,,,,,,
82,799.089844,775.909180,102.763542,806.830139,665.194458,71.079399,831.333679,679.993286,74.744064,731.509277,1022.582520,382.087616,728.072205,1056.822876,209.546829,,,,,,,,,,,,,,,,,,,,,,,,
83,799.120300,775.862732,102.760849,806.702637,665.103027,71.265045,831.387939,679.963867,74.814751,731.473633,1022.675232,382.123260,727.983826,1056.841309,209.607452,,,,,,,,,,,,,,,,,,,,,,,,
84,799.179199,775.833801,102.780479,806.809570,665.072388,71.192444,831.336548,679.963379,74.747169,731.466858,1022.690613,382.140594,727.999817,1056.753174,209.627670,,,,,,,,,,,,,,,,,,,,,,,,
85,799.131958,775.842346,102.742622,806.807251,665.144287,71.111877,831.267212,679.979187,74.693398,731.486328,1022.776733,382.134766,728.003906,1056.821289,209.642548,,,,,,,,,,,,,,,,,,,,,,,,
86,799.122925,775.851746,102.742348,806.665466,665.007629,71.406723,831.299438,679.938904,74.732239,731.509766,1022.789795,382.134705,728.041138,1056.833252,209.662262,,,,,,,,,,,,,,,,,,,,,,,,
87,799.175781,775.826477,102.816673,806.568787,664.919800,71.560234,831.360840,679.886597,74.773125,731.519653,1022.810608,382.188171,728.066895,1056.741821,209.631317,,,,,,,,,,,,,,,,,,,,,,,,
88,799.177429,775.760315,102.826180,806.746704,664.934814,71.308952,831.351563,679.809570,74.790756,731.428406,1022.884277,382.210083,728.056885,1056.705444,209.674438,,,,,,,,,,,,,,,,,,,,,,,,
89,799.161987,775.741211,102.822151,806.603882,664.947205,71.425980,831.329224,679.841309,74.751419,731.447266,1022.981140,382.229126,728.040222,1056.707153,209.698792,,,,,,,,,,,,,,,,,,,,,,,,
90,799.195679,775.724609,102.824654,806.660400,664.884094,71.357079,831.315308,679.883362,74.751587,731.490601,1023.082336,382.287170,728.036133,1056.710938,209.701660,,,,,,,,,,,,,,,,,,,,,,,,
91,799.133118,775.707947,102.758064,806.457947,664.832581,71.503899,831.240173,679.853088,74.687912,731.452515,1023.192871,382.305054,728.023804,1056.709473,209.675232,,,,,,,,,,,,,,,,,,,,,,,,
92,799.111450,775.723999,102.771378,806.403564,664.710815,71.542152,831.264404,679.765381,74.715820,731.453552,1023.323425,382.295380,728.025269,1056.708740,209.666931,,,,,,,,,,,,,,,,,,,,,,,,
93,799.209595,775.679993,102.779930,806.449158,664.651367,71.490623,831.263306,679.730774,74.743286,731.499329,1023.417542,382.228668,728.025696,1056.603516,209.695435,,,,,,,,,,,,,,,,,,,,,,,,
94,799.230713,775.679199,102.772980,806.438599,664.610718,71.466866,831.352112,679.704529,74.799171,731.506165,1023.534729,382.278046,728.034363,1056.585693,209.730713,,,,,,,,,,,,,,,,,,,,,,,,
95,799.211609,775.666199,102.752823,806.439087,664.596313,71.469604,831.384277,679.614380,74.817421,731.491821,1023.707031,382.326141,728.104248,1056.581055,209.769257,,,,,,,,,,,,,,,,,,,,,,,,
96,799.204773,775.620117,102.751831,806.349182,664.519470,71.532082,831.252380,679.659302,74.736809,731.477234,1023.890686,382.348541,728.121033,1056.581909,209.765839,,,,,,,,,,,,,,,,,,,,,,,,
97,799.217590,775.609619,102.742371,806.223938,664.494995,71.609268,831.240662,679.577393,74.792236,731.457947,1024.024536,382.411865,728.414490,1056.412964,209.660187,,,,,,,,,,,,,,,,,,,,,,,,
98,799.279846,775.605103,102.780113,806.239990,664.409607,71.581902,831.365540,679.489685,74.846855,731.566223,1024.135132,382.393555,728.246460,1056.445190,209.713242,,,,,,,,,,,,,,,,,,,,,,,,
99,799.289063,775.617615,102.761566,806.207092,664.297363,71.605019,831.250732,679.460083,74.776955,731.566040,1024.319702,382.363586,728.075439,1056.472046,209.761047,,,,,,,,,,,,,,,,,,,,,,,,
100,799.315552,775.547485,102.705559,806.154602,664.185974,71.602150,831.293518,679.364624,74.877327,731.612305,1024.448364,382.331757,728.104614,1056.357544,209.856247,,,,,,,,,,,,,,,,,,,,,,,,
101,799.311523,775.492920,102.663803,806.083008,664.155212,71.655434,831.268127,679.232056,75.032471,731.432068,1024.620850,382.527893,728.129639,1056.331909,209.862839,,,,,,,,,,,,,,,,,,,,,,,,
102,799.376099,775.480957,102.685265,805.939880,664.079468,71.667015,831.240723,679.139038,75.097816,731.648499,1024.747559,382.416138,728.138672,1056.233765,209.872818,,,,,,,,,,,,,,,,,,,,,,,,
103,799.413452,775.479858,102.657219,805.878479,663.897766,71.823349,831.193420,678.974426,75.171715,731.770020,1024.864746,382.319458,728.108643,1056.175049,210.017380,,,,,,,,,,,,,,,,,,,,,,,,
104,799.409790,775.454895,102.700859,805.793213,664.035828,71.818390,831.091980,678.926392,75.238098,731.835693,1025.151123,382.290497,728.106567,1056.081055,210.035828,,,,,,,,,,,,,,,,,,,,,,,,
105,799.463562,775.320740,102.756615,805.728821,663.751648,71.922958,831.037476,679.056763,75.281555,731.859436,1025.382813,382.252625,728.084229,1056.055298,210.081085,,,,,,,,,,,,,,,,,,,,,,,,
106,799.396912,775.353821,102.730110,805.631165,663.509155,71.982407,830.965393,679.005859,75.350418,731.846069,1025.592529,382.173828,728.123413,1056.073853,210.051682,,,,,,,,,,,,,,,,,,,,,,,,
107,799.345093,775.328796,102.749496,805.545837,663.406677,72.012032,830.613770,678.510193,75.735359,731.897217,1025.843750,382.268860,728.166748,1055.972046,210.084503,,,,,,,,,,,,,,,,,,,,,,,,
108,799.302490,775.296997,102.783646,805.376526,663.464355,72.274055,830.617676,678.400208,75.784622,731.924744,1026.059570,382.311432,728.165955,1055.949707,210.098373,,,,,,,,,,,,,,,,,,,,,,,,
109,799.250122,775.275513,102.890373,805.203796,663.432190,72.385445,830.531311,678.333740,75.883911,731.930725,1026.280151,382.405121,728.111938,1055.917358,210.207016,,,,,,,,,,,,,,,,,,,,,,,,
110,799.107849,775.227417,102.881317,805.116760,663.340515,72.418701,830.412964,678.112549,76.061501,731.858459,1026.561401,382.511108,728.086426,1056.021240,210.236938,,,,,,,,,,,,,,,,,,,,,,,,
111,798.981873,775.268860,102.978767,805.108643,663.251465,72.173576,830.179993,677.977356,76.219620,731.804138,1026.961548,382.590668,728.110718,1056.062500,210.169815,,,,,,,,,,,,,,,,,,,,,,,,
112,798.988647,775.165894,103.341820,804.757324,663.422058,72.391907,830.339417,677.682434,76.730453,731.758667,1027.368408,382.729431,728.181274,1056.165894,210.123322,,,,,,,,,,,,,,,,,,,,,,,,
113,798.851440,775.176697,103.563553,804.555115,663.484985,72.678848,830.283997,677.758728,76.971909,731.715149,1027.686890,382.758575,728.185730,1056.270142,210.137863,,,,,,,,,,,,,,,,,,,,,,,,
114,798.736938,775.201965,103.732056,804.377075,663.467651,73.203720,829.805115,677.882324,76.829575,731.650391,1027.902466,382.804657,728.177734,1056.391724,210.109192,,,,,,,,,,,,,,,,,,,,,,,,
115,798.599060,775.166077,104.070343,804.279663,663.443848,73.514290,829.398926,677.922913,76.885216,731.629456,1028.202759,382.935638,728.244324,1056.615967,210.077484,,,,,,,,,,,,,,,,,,,,,,,,
116,798.391357,775.268738,104.359543,804.214111,663.492676,73.888107,829.350464,678.031860,77.624977,731.541138,1028.605713,382.954712,728.343262,1056.828247,210.140991,,,,,,,,,,,,,,,,,,,,,,,,
117,798.226746,775.256653,104.836418,803.986389,663.535583,74.352127,829.065796,678.070801,78.185204,731.493225,1029.020142,383.003693,728.337158,1057.133057,210.183228,,,,,,,,,,,,,,,,,,,,,,,,
118,798.142761,775.362610,105.124352,803.844666,663.495239,74.720299,828.601196,677.962524,78.929535,731.476868,1029.397583,383.060211,728.384094,1057.467285,210.393982,,,,,,,,,,,,,,,,,,,,,,,,
119,798.068115,775.432373,105.374512,803.803223,663.522949,75.066467,828.067627,678.014954,80.030235,731.495728,1029.863770,383.148102,728.459290,1057.822632,210.463364,,,,,,,,,,,,,,,,,,,,,,,,
120,797.755737,775.677917,105.910126,803.399536,663.789307,75.967674,827.520569,678.290100,80.815323,731.391846,1030.453491,383.277283,728.550720,1058.235474,210.547211,,,,,,,,,,,,,,,,,,,,,,,,
121,797.366577,775.997803,106.418388,802.976196,663.992554,77.184273,827.219177,678.501282,81.628601,731.195618,1030.987793,383.806061,728.547180,1058.797119,210.666168,,,,,,,,,,,,,,,,,,,,,,,,
122,797.115417,776.270142,107.455727,802.764099,664.208923,78.586502,827.053955,678.596252,82.449432,731.290283,1031.418335,383.747925,728.444763,1059.418091,210.504349,,,,,,,,,,,,,,,,,,,,,,,,
123,796.664490,776.446472,108.248550,802.435608,664.323914,79.724113,826.880737,678.731018,84.044403,731.214661,1032.043945,383.807861,728.343384,1060.086304,210.490555,,,,,,,,,,,,,,,,,,,,,,,,
124,796.409119,776.553711,109.207962,802.222839,664.556885,80.426857,826.574707,678.767151,85.378288,731.100037,1032.663452,383.693970,728.335449,1060.686401,210.545197,,,,,,,,,,,,,,,,,,,,,,,,
125,796.250488,776.992188,110.377541,801.734131,664.974182,81.902267,826.676575,678.981934,86.911827,731.198792,1033.328491,383.619049,728.225586,1061.341431,210.578201,,,,,,,,,,,,,,,,,,,,,,,,
126,796.206543,777.455933,111.763878,801.104919,665.084656,83.235229,826.514465,679.328247,88.576759,731.248169,1034.156860,383.696106,728.073364,1062.194580,210.499054,,,,,,,,,,,,,,,,,,,,,,,,
127,795.939209,777.945496,112.911674,800.456604,665.459351,85.248184,825.372131,679.837646,89.538361,731.026794,1034.934814,383.845184,727.611816,1063.118774,210.586716,,,,,,,,,,,,,,,,,,,,,,,,
128,795.652771,778.383179,114.021492,800.387146,665.612488,86.940506,825.140198,679.849304,90.895348,731.117920,1035.575317,383.577820,727.256592,1063.923706,210.876877,,,,,,,,,,,,,,,,,,,,,,,,
129,795.228821,778.737305,114.949120,799.780396,665.817932,88.620811,824.598511,679.862549,93.309799,731.302795,1036.216064,383.398926,727.023254,1064.670166,211.198242,,,,,,,,,,,,,,,,,,,,,,,,
130,794.504700,779.189941,116.157852,799.031250,666.162659,90.297913,824.356384,680.081543,95.172821,731.218079,1037.040283,383.248840,726.955750,1065.507202,211.444778,,,,,,,,,,,,,,,,,,,,,,,,
131,793.900269,779.658142,117.615181,798.547241,666.525085,91.869774,823.766663,680.532471,96.266190,731.027893,1038.009644,383.558044,727.068237,1066.547852,211.457306,,,,,,,,,,,,,,,,,,,,,,,,
