Präzision29
Date:,2025/04/16
Time:,14:19:12
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
46,754.301697,834.434265,192.834808,791.922302,1128.984497,423.936157,741.204529,724.893982,163.215683,771.336548,738.244690,166.789185,,,,,,,761.643250,1122.827881,281.939148,,,,,,
47,753.818665,836.505127,195.078873,791.674744,1130.738159,424.263123,740.500610,727.023926,165.692902,769.932129,740.243042,168.956863,,,,,,,760.766357,1125.192261,282.239258,,,,,,
48,752.879395,838.804565,197.582321,791.692383,1132.108276,424.870850,739.431824,728.895142,167.681885,769.067627,742.574890,170.939011,,,,,,,760.454224,1127.741089,282.821716,,,,,,
49,751.771240,840.794312,199.573853,791.654053,1133.700928,425.213257,738.931030,731.249695,170.019669,767.942627,744.589661,173.633514,,,,,,,760.425232,1130.328125,283.586609,,,,,,
50,750.797729,843.316956,201.233978,791.820190,1135.360229,425.003662,737.895386,733.371460,172.332047,767.402649,746.714294,175.730698,,,,,,,760.061035,1132.968872,283.704407,,,,,,
51,749.727600,845.471252,203.281647,791.947083,1137.085205,425.378143,737.076172,735.611572,174.573685,766.221130,748.929382,177.976151,,,,,,,759.324097,1135.613159,284.104584,,,,,,
52,748.639221,848.155457,204.659271,791.705627,1138.726074,425.624207,735.873596,738.055115,176.605743,765.265137,751.101135,179.862106,,,,,,,759.375427,1138.160400,284.143951,,,,,,
53,747.502441,850.464661,206.614471,791.414368,1140.436646,426.309143,734.688965,740.145325,178.357834,764.752686,753.366150,182.697021,,,,,,,758.986084,1140.902466,285.071838,,,,,,
54,746.541321,852.968079,208.261734,791.263062,1142.002808,426.836426,733.618958,742.629150,180.753433,763.543274,755.500610,185.403793,,,,,,,758.521851,1143.350830,285.724457,,,,,,
55,745.449463,855.333801,210.005646,791.523010,1143.607788,427.334259,732.459961,745.266846,182.735046,762.800842,757.749268,187.269608,,,,,,,758.841797,1145.805542,285.925598,,,,,,
56,744.234741,857.875916,211.920319,791.812622,1145.218018,427.451752,731.298950,747.511230,184.636734,760.940247,760.140381,189.078674,,,,,,,759.058533,1148.416870,286.556335,,,,,,
57,743.175476,860.478210,213.509171,792.132996,1146.972168,427.994629,729.829773,749.986145,186.880600,759.943359,762.977295,190.716904,,,,,,,758.709839,1150.896240,287.335938,,,,,,
58,741.937500,863.057556,215.193558,791.859192,1148.687134,428.404602,728.261230,752.493469,188.626190,758.498962,765.583069,192.829971,,,,,,,757.984741,1153.588623,287.894257,,,,,,
59,740.810242,865.559875,216.429077,791.519958,1150.332397,428.966583,726.296570,754.994202,191.135101,757.207397,767.634521,194.538803,,,,,,,757.971252,1156.425293,288.206482,,,,,,
60,739.689026,868.322876,217.966217,791.305481,1151.957153,429.603394,724.881226,757.409668,192.740799,755.677429,770.409607,195.925079,,,,,,,758.150879,1158.921631,289.025452,,,,,,
61,738.387451,870.823181,219.076752,791.470764,1153.655762,430.045837,723.908203,760.174683,193.778748,754.417236,772.874084,197.580093,,,,,,,757.984070,1161.443115,289.659027,,,,,,
62,737.228638,873.262207,220.175781,791.860535,1155.239746,430.338501,722.148071,763.102295,195.453751,752.390503,775.604919,198.856598,,,,,,,757.721619,1163.955322,290.408997,,,,,,
63,736.068909,875.977234,221.473816,792.213562,1157.032837,430.905060,721.040894,765.358032,195.936600,751.027222,778.118958,200.296432,,,,,,,757.579102,1166.583374,291.242554,,,,,,
64,735.115356,878.302917,222.710373,792.114685,1158.563965,431.512207,719.492554,768.036072,197.206039,749.261780,780.418579,201.069016,,,,,,,757.935791,1169.112549,291.699738,,,,,,
65,733.547424,881.081604,223.505341,792.175476,1160.156250,431.950806,717.909668,770.645020,198.178329,747.660706,783.253662,202.013412,,,,,,,758.332581,1171.402588,292.042023,,,,,,
66,732.387573,883.755615,224.906494,792.486328,1161.874512,432.195984,716.290405,773.627136,198.824051,746.301514,785.232666,203.728470,,,,,,,758.459473,1174.047852,292.261566,,,,,,
67,730.736389,886.217285,225.501038,792.861389,1163.478638,432.338135,714.220886,776.329773,200.359207,744.495667,787.872009,204.759338,,,,,,,758.359558,1176.678711,293.303833,,,,,,
68,729.570496,888.820007,226.243042,793.045471,1165.049927,432.911621,711.683960,778.480286,202.300415,742.494690,790.369446,205.303024,,,,,,,758.253479,1178.996582,293.745941,,,,,,
69,728.596497,891.246277,227.069977,793.163330,1166.493896,433.419891,710.084900,780.968445,202.322052,740.948364,792.817322,205.354202,,,,,,,758.401917,1181.176514,294.409943,,,,,,
70,727.380005,893.966553,227.988190,793.322083,1168.002808,433.817719,708.552917,783.879822,202.826736,738.861694,795.764160,206.126740,,,,,,,759.059204,1183.614502,295.086395,,,,,,
71,725.593384,896.500488,228.244492,793.652100,1169.504883,433.977936,706.594421,786.535828,203.210587,736.944519,798.131104,206.254440,,,,,,,758.901794,1186.004883,295.687836,,,,,,
72,724.026062,899.016235,228.850464,793.981323,1170.970947,434.308746,704.423828,789.127014,203.496796,735.313538,800.430359,207.070297,,,,,,,758.727356,1187.940430,296.591858,,,,,,
73,722.729492,901.672852,229.432724,794.052307,1172.416138,434.776093,702.125427,791.951050,204.522110,733.254211,803.016846,208.104889,,,,,,,758.649536,1190.527100,297.438995,,,,,,
74,721.403320,904.171204,230.213470,794.251160,1173.832520,435.486237,700.362122,794.596313,203.899521,731.239075,805.519958,207.288345,,,,,,,759.093445,1192.752930,297.847198,,,,,,
75,719.559021,906.680664,230.130234,794.519714,1175.282349,435.756439,698.936157,797.290222,203.399292,728.890442,808.113159,207.742859,,,,,,,759.556946,1194.835205,298.418304,,,,,,
76,717.939026,909.316223,230.290741,795.130615,1176.615356,435.922516,696.660156,800.224609,203.396912,727.432190,810.332703,208.114838,,,,,,,759.921631,1197.071289,299.002136,,,,,,
77,716.536194,911.564880,230.734299,795.533875,1177.970825,436.395630,695.009216,803.088440,203.532288,725.553162,813.250000,208.121262,,,,,,,760.782654,1199.009033,299.244354,,,,,,
78,714.710815,914.110840,230.912659,795.694824,1179.214844,436.849731,693.031372,805.743164,203.197525,723.078735,815.558167,208.320755,,,,,,,761.323669,1201.292236,299.907959,,,,,,
79,713.435364,916.488708,231.283447,796.079163,1180.582886,437.440948,691.154358,808.131104,203.024902,721.370789,817.674988,208.640976,,,,,,,761.194397,1203.440063,300.309875,,,,,,
80,711.765625,919.075684,231.011795,796.427063,1181.923218,437.908813,688.327087,810.812927,203.266891,719.245056,820.708801,207.518524,,,,,,,761.429199,1205.465454,300.593903,,,,,,
81,710.224731,921.343079,231.215378,796.352112,1183.346558,438.387360,686.641602,813.575256,202.007523,717.287537,822.456116,207.388260,,,,,,,761.474060,1207.735840,301.247955,,,,,,
82,708.899231,923.655273,231.102814,796.969849,1184.577759,438.426270,684.917175,815.743958,201.650894,715.481140,825.215088,207.352219,,,,,,,761.103699,1209.637695,302.184326,,,,,,
83,707.439758,925.902588,230.774918,796.788452,1185.809448,438.575745,682.395630,818.629333,201.370682,713.164856,828.183411,206.290329,,,,,,,761.739868,1211.487305,303.139282,,,,,,
84,705.746826,928.437683,231.105652,797.106995,1187.130493,439.001770,680.661987,821.087402,200.704620,711.450439,829.988586,206.698486,,,,,,,762.498596,1213.466553,303.366730,,,,,,
85,704.353271,930.750061,231.148956,797.825439,1188.210449,439.481720,678.857178,823.520935,200.033142,708.993958,832.258850,205.973022,,,,,,,762.991333,1215.604126,303.771973,,,,,,
86,702.791809,932.876526,230.811203,798.196655,1189.499390,439.639130,677.090881,826.198242,199.427200,707.110107,834.821716,205.300293,,,,,,,763.470032,1217.209717,304.344086,,,,,,
87,701.542419,935.184998,230.668015,798.563660,1190.710205,439.909485,675.248962,828.767883,198.587601,705.549805,836.992432,204.860672,,,,,,,764.138428,1218.962402,304.778503,,,,,,
88,700.168518,937.507141,230.442596,798.643555,1191.879639,440.384338,673.308594,831.265320,197.891510,703.865723,839.530884,204.118454,,,,,,,764.996277,1220.515625,304.648987,,,,,,
89,698.815430,939.773193,230.099152,798.919250,1192.901001,440.894073,671.227234,833.940308,197.332352,702.312988,841.352722,204.135254,,,,,,,765.362061,1222.371338,305.001770,,,,,,
90,697.510986,942.081909,229.787033,799.276367,1194.071533,441.349426,669.546570,836.421875,196.104248,699.759460,843.856201,203.231354,,,,,,,766.202576,1223.765259,305.677399,,,,,,
91,696.312256,944.123108,229.185547,799.709045,1195.230591,441.495728,667.262146,838.719604,196.143631,697.701416,846.077820,202.291672,,,,,,,766.427551,1225.506348,306.645294,,,,,,
92,695.228882,946.359619,228.768600,800.008972,1196.235596,441.441315,665.490356,841.049805,195.558411,696.177856,848.425476,201.829742,,,,,,,766.874084,1226.804565,307.023010,,,,,,
93,693.754456,948.320496,228.327621,800.246277,1197.219604,441.684601,663.799194,843.519104,194.724350,694.407166,850.700439,200.826447,,,,,,,767.338379,1228.397339,307.404236,,,,,,
94,692.708374,950.586914,228.232040,800.668152,1198.171265,442.398865,661.309021,846.075989,194.548889,692.966919,852.552002,199.987091,,,,,,,767.734863,1229.742920,307.625916,,,,,,
95,691.627319,952.578308,227.529984,801.110901,1199.229370,442.901520,659.821777,848.259888,193.520386,690.688843,854.931702,199.673187,,,,,,,768.296326,1231.192871,307.976074,,,,,,
96,690.775024,954.666809,227.008942,801.696228,1200.045532,443.045807,658.432739,850.671265,192.490112,689.150940,856.748291,199.218109,,,,,,,768.447266,1232.746704,308.676483,,,,,,
97,689.752625,956.595886,226.671844,802.339172,1200.863525,443.091736,657.054382,852.968689,191.388016,687.412537,858.857056,198.385422,,,,,,,768.781311,1234.163940,308.813782,,,,,,
98,688.490784,958.833618,225.966263,802.562195,1201.834351,443.320679,655.946045,855.559753,189.728424,685.975952,861.060059,197.135895,,,,,,,769.183411,1235.515015,308.921112,,,,,,
99,687.738586,960.440063,225.593414,802.697144,1202.552124,443.535034,654.165100,857.521606,189.129669,684.318604,863.006897,196.279251,,,,,,,769.779907,1236.931519,309.178986,,,,,,
100,686.821411,962.296936,225.049774,803.015015,1203.236084,443.832916,652.208740,859.562134,188.810608,683.190369,865.075867,195.207138,,,,,,,770.233582,1237.952881,309.291779,,,,,,
101,685.737854,964.343201,224.149887,803.452576,1204.148560,444.022034,651.512085,861.797546,186.714661,681.606262,866.908630,194.279343,,,,,,,770.774963,1239.072144,309.557861,,,,,,
102,684.837708,965.823120,223.765656,803.718933,1205.091309,444.361084,650.229065,864.140381,185.576569,680.386902,868.692017,193.388458,,,,,,,770.955933,1240.326294,310.024628,,,,,,
103,684.187561,967.714478,223.266754,803.923096,1205.962402,444.549347,648.374451,865.703735,185.165253,679.152283,870.439087,193.004776,,,,,,,771.447327,1241.339966,310.157715,,,,,,
104,683.065552,969.368469,222.238312,804.250427,1206.533447,444.759674,646.554932,867.558105,184.715134,677.518677,872.213745,191.684891,,,,,,,771.744263,1242.390869,310.326813,,,,,,
105,682.159424,971.002075,221.789337,804.419067,1207.287231,444.888000,645.302856,869.377136,183.791565,676.593872,873.993835,190.481781,,,,,,,772.079834,1243.460571,310.559784,,,,,,
106,681.538391,972.618347,221.343567,804.757324,1207.962646,444.983459,644.351624,871.326782,182.453842,674.923279,875.848877,189.445480,,,,,,,772.610840,1244.362793,310.871307,,,,,,
107,680.362671,974.074402,220.389893,805.051147,1208.554077,445.295929,643.953918,873.531433,180.381454,673.804871,877.266296,188.387512,,,,,,,773.064148,1245.141724,311.186096,,,,,,
108,679.492615,975.565186,219.663605,805.512939,1209.272095,445.533203,642.271179,875.078918,179.933151,672.474426,879.074890,187.366867,,,,,,,773.405640,1246.001587,311.482910,,,,,,
109,679.128418,977.115845,219.219620,806.087097,1209.977051,445.383484,640.434570,876.508362,179.419357,671.033813,879.924988,186.318726,,,,,,,773.518860,1247.153442,311.771301,,,,,,
110,678.254272,978.590332,218.331970,806.551819,1210.598022,445.296448,639.209106,878.135864,178.695236,670.069214,881.949524,185.714722,,,,,,,773.938904,1248.099854,312.132294,,,,,,
111,677.136902,979.812439,217.511642,806.821594,1211.212891,445.405579,639.310852,880.166260,176.263596,668.873108,884.127136,184.698044,,,,,,,774.248596,1248.737671,312.219360,,,,,,
112,676.461792,981.256348,216.811630,806.904968,1212.037109,445.678070,638.094910,881.782593,175.450760,668.180542,885.112000,183.883972,,,,,,,774.446716,1249.322388,312.297485,,,,,,
113,675.904480,982.613892,215.767670,806.862488,1212.725464,445.885376,637.402649,883.512817,174.007614,667.440552,886.033691,183.205673,,,,,,,774.797058,1250.037231,312.471832,,,,,,
114,675.183044,983.717041,215.255371,806.930786,1213.371948,446.134430,637.062317,885.090881,172.493622,666.111755,887.576538,182.267059,,,,,,,775.181763,1250.805908,312.588776,,,,,,
115,674.555542,984.768860,214.772095,807.004700,1214.011597,446.267395,634.960938,885.973145,172.927612,664.816406,889.269043,180.986328,,,,,,,775.460144,1251.511841,312.691833,,,,,,
116,674.286682,986.052307,214.037079,807.226196,1214.503174,446.270630,633.118408,887.109131,172.988907,664.759216,889.790344,180.692093,,,,,,,775.806396,1252.050659,312.715912,,,,,,
117,673.743469,987.139587,213.454315,807.496887,1215.006958,446.384674,632.151123,888.250488,172.561401,663.879822,890.854187,179.837540,,,,,,,776.073181,1252.500854,312.597900,,,,,,
118,673.252441,987.981018,212.970276,807.713013,1215.506348,446.456696,631.471741,889.439392,171.703644,662.970947,892.606567,178.528137,,,,,,,776.751526,1252.932861,312.408081,,,,,,
119,672.764526,988.967224,212.285736,807.827209,1215.965576,446.582367,631.485229,890.767639,170.353149,662.226685,894.032654,177.587967,,,,,,,777.120056,1253.418213,312.412720,,,,,,
120,672.414612,990.050110,211.654053,808.183899,1216.252441,446.660675,631.382935,892.039063,168.377075,661.522827,894.795349,176.917023,,,,,,,777.424988,1253.939819,312.629944,,,,,,
121,671.919189,991.031311,211.050552,808.696960,1216.344727,446.500275,631.131226,893.176941,167.203979,661.073853,895.546326,176.116425,,,,,,,777.724792,1254.510132,312.767670,,,,,,
122,671.362061,991.737183,210.513000,808.768066,1216.901489,446.635468,630.938538,894.194885,166.517502,660.717773,896.680115,175.227890,,,,,,,778.158508,1254.946777,312.865906,,,,,,
123,671.251038,992.256897,209.871445,808.866150,1217.226563,446.735718,630.165955,895.213135,165.903549,660.374390,897.459229,174.846146,,,,,,,778.476135,1255.391968,313.126434,,,,,,
124,670.972107,992.976379,209.437180,809.244446,1217.329468,446.698792,629.030212,895.791382,165.996552,659.457153,898.240723,174.138870,,,,,,,778.838440,1255.675171,313.215759,,,,,,
125,670.794006,993.754883,208.673004,809.507141,1217.652344,446.718353,628.207520,896.533264,165.817642,658.776917,898.995300,173.497223,,,,,,,779.307861,1256.110596,313.099823,,,,,,
126,670.506104,994.466797,208.128235,809.783875,1218.016357,446.755463,628.040649,897.357300,164.868240,658.736938,899.467407,172.647568,,,,,,,779.732605,1256.450684,313.009125,,,,,,
127,670.601379,995.004761,207.950500,809.987488,1218.394897,446.841736,628.111267,898.248169,163.459793,658.690186,900.100159,172.209564,,,,,,,779.828064,1256.813965,313.150391,,,,,,
128,670.194214,995.502014,207.527710,810.316284,1218.683105,446.821930,628.410034,899.081177,162.214920,658.360229,900.844910,171.600891,,,,,,,780.115051,1257.060669,313.219208,,,,,,
129,669.821472,996.056824,206.945023,810.500549,1218.987305,446.797272,628.370728,899.691040,161.118530,658.319519,901.696228,170.734940,,,,,,,780.370056,1257.412109,313.226044,,,,,,
130,669.705017,996.586182,206.360199,810.699585,1219.319824,446.766846,628.225098,900.310364,160.412796,658.337463,902.413940,169.819153,,,,,,,780.600159,1257.738159,313.335480,,,,,,
131,669.686157,997.201416,205.835571,810.892761,1219.635864,446.879578,628.034729,900.927551,159.895798,658.339661,902.943115,169.006256,,,,,,,780.225708,1258.079834,313.629425,,,,,,
132,669.614868,997.787109,205.195740,811.077454,1219.832153,446.919220,627.879089,901.421448,159.486725,658.307251,903.284485,168.593811,,,,,,,780.069275,1258.590454,313.664459,,,,,,
133,669.579956,998.242676,204.814148,811.324646,1220.074341,446.875793,627.952087,902.004578,158.775040,658.283997,903.714539,168.327271,,,,,,,780.268188,1258.816895,313.677673,,,,,,
134,669.410828,998.675659,204.423981,811.440613,1220.356934,446.759521,628.701233,902.630615,157.625412,658.248901,904.111023,168.143463,,,,,,,780.539612,1258.989868,313.637177,,,,,,
135,669.377869,999.121521,204.065811,811.698364,1220.591309,446.770813,629.436646,903.363220,156.259537,657.992126,904.802185,167.396744,,,,,,,780.905334,1259.247925,313.440613,,,,,,
136,669.433777,999.515198,203.694534,811.824097,1220.824219,446.809204,629.806458,904.021362,155.206863,657.678162,905.445007,166.597610,,,,,,,781.253784,1259.417236,313.391785,,,,,,
137,669.495361,999.972961,203.284286,811.949280,1221.013306,446.815369,629.590515,904.381897,154.926331,657.433167,905.946655,165.969666,,,,,,,781.531616,1259.592407,313.234375,,,,,,
138,669.575195,1000.331970,202.877182,812.001160,1221.256958,446.864685,629.261841,904.647400,154.789902,657.248474,906.472961,165.598145,,,,,,,781.660645,1259.742310,313.215759,,,,,,
139,669.668945,1000.658325,202.421448,812.104187,1221.410400,446.841919,628.833679,905.041870,154.689499,657.308960,906.820984,165.087387,,,,,,,781.758850,1259.908813,313.153351,,,,,,
140,669.703674,1000.802063,201.816879,812.377319,1221.506592,447.050751,627.976746,905.254456,155.099457,657.624329,907.029175,164.796112,,,,,,,781.946716,1259.947388,313.082977,,,,,,
141,669.718689,1001.115967,201.548035,812.539490,1221.783203,446.974518,627.572388,905.390320,154.928101,657.739929,907.281799,164.128662,,,,,,,782.411072,1259.973755,312.775818,,,,,,
142,669.691162,1001.378235,201.423950,812.762390,1222.060303,447.031403,627.607117,905.767456,154.459229,658.217712,907.647827,163.242462,,,,,,,782.612671,1260.042725,312.721985,,,,,,
143,669.712097,1001.447021,201.024963,812.861694,1222.365234,447.003876,627.998962,906.121948,153.610931,658.419678,908.018433,162.809464,,,,,,,782.803162,1260.223511,312.795990,,,,,,
144,669.778809,1001.724670,200.724594,813.006958,1222.591064,446.791748,628.390686,906.472229,152.929932,658.523010,908.230103,162.581711,,,,,,,782.936646,1260.378540,312.834991,,,,,,
145,669.905701,1002.082458,200.351974,813.280945,1222.794800,446.728455,628.675293,906.752014,152.302628,658.514648,908.417114,162.111603,,,,,,,783.124084,1260.427368,312.813263,,,,,,
146,670.043152,1002.235291,200.062729,813.328979,1222.940063,447.041504,628.658508,907.141907,151.709702,658.313843,908.704163,161.558380,,,,,,,783.158386,1260.562134,312.807465,,,,,,
147,670.314392,1002.572998,199.664703,813.342712,1223.196777,447.094788,628.195862,907.565247,152.244400,658.168213,908.888977,161.142471,,,,,,,783.179382,1260.717041,312.834381,,,,,,
148,670.460144,1002.893494,199.318802,813.366638,1223.203979,447.011688,628.197754,907.700012,151.492813,658.103455,909.136353,160.830338,,,,,,,783.293457,1260.897461,312.848602,,,,,,
149,670.464966,1003.187317,198.954147,813.626404,1223.429932,446.955109,628.392090,907.939514,150.943542,657.982422,909.425232,160.825851,,,,,,,783.454895,1260.978394,312.825531,,,,,,
