Präzision01166
Date:,2025/04/24
Time:,15:57:15
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
29,730.223145,980.109375,176.349854,787.429749,786.378235,114.791771,732.232361,1060.137817,304.821716,780.679443,675.508850,95.220192,802.444885,696.060486,105.306831,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,729.456299,983.167053,177.029770,788.031677,788.354980,118.208809,731.642334,1062.385986,304.435547,782.197815,677.272034,99.518471,802.990540,698.162170,109.580574,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,729.055115,986.352234,177.441208,787.715576,790.616516,121.366257,731.476196,1064.630859,304.751129,782.766846,679.411865,104.392738,803.712891,700.159668,114.616829,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,729.259949,989.759033,176.846146,787.859741,793.119141,125.014305,731.393311,1067.137329,305.058197,783.875061,681.467957,108.964722,805.080322,702.431519,118.953850,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,729.176025,993.168091,177.202148,788.378296,795.724243,129.322601,730.969666,1069.726807,304.342255,784.931458,684.038574,113.741676,805.840210,705.098572,123.300377,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,728.042053,996.053894,177.873657,788.762024,798.762390,132.358704,730.640747,1072.156982,304.221893,785.639465,686.595337,118.690437,806.417358,707.711060,128.443771,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,727.140686,999.183960,178.568039,788.848816,801.459534,135.949173,730.294373,1074.433960,304.566803,786.680603,688.869202,122.820465,807.590454,710.449341,132.937500,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,726.347534,1002.760681,178.394592,788.653748,804.358887,139.453171,729.797668,1076.622314,304.721008,787.250732,692.321472,127.862511,807.847839,713.632935,136.795685,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,726.346680,1006.660889,178.051834,788.935486,807.609863,143.267776,729.513611,1079.065063,304.477264,787.686584,695.474121,132.957321,807.731689,716.799683,141.314194,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,726.213989,1010.281006,178.039261,789.123535,810.971680,146.642685,729.307129,1081.554565,304.248413,788.091797,698.461975,137.582550,808.232422,720.083130,145.937881,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,725.461853,1013.548889,178.803848,788.576965,814.310120,150.244202,729.362976,1083.934692,304.803436,788.600586,701.600586,141.707901,809.173950,723.091614,150.108459,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,724.255066,1016.875732,180.514893,788.517395,817.616333,153.938889,729.032471,1086.428711,305.120270,788.976379,704.841919,145.890106,809.048401,726.458862,154.228470,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,723.037415,1020.815796,181.185883,788.327332,821.163391,156.960068,728.686707,1088.789307,304.912537,788.797974,708.112305,150.700485,808.573730,730.096375,158.387543,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,723.252319,1025.201904,181.018417,788.068848,824.760742,160.432907,728.149536,1091.019165,304.663940,788.548035,711.648010,154.809128,808.646484,733.657471,162.944916,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,723.057495,1029.302490,180.671982,787.600037,828.484558,163.799774,727.889465,1093.269409,304.988586,788.137817,715.326416,159.271866,808.323975,737.431763,166.776535,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,722.434570,1033.212158,180.561981,786.692383,832.085632,166.745605,727.715759,1095.511230,305.449524,787.743469,719.128784,163.543839,808.123779,741.258667,170.276947,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,785.545593,835.841370,169.872696,727.219604,1097.843628,305.676575,786.977051,722.890320,167.409988,807.159241,744.838867,174.212738,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,784.748108,839.792786,173.063202,726.998108,1100.425293,305.770813,786.131409,726.538513,171.023254,806.357361,748.637634,178.210266,721.217346,1041.067993,181.709976,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,783.680908,843.613525,175.822968,726.833252,1102.948975,305.584137,785.121155,730.345154,174.834915,804.838928,752.563721,181.884842,719.838257,1044.998413,183.758392,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,782.398499,847.372986,178.597473,726.334473,1105.253418,305.860413,783.784973,733.972595,177.725723,803.462585,756.550720,185.443909,719.414429,1048.840454,184.083817,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,781.233521,851.443542,181.257965,725.712341,1107.444824,306.351349,782.650024,737.675415,181.128098,802.367981,760.405640,188.217178,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,780.019287,855.377075,183.439987,725.809570,1109.844238,306.936768,781.310303,741.797791,184.236435,801.046997,764.205322,190.791473,,,,717.951721,1057.148315,184.352844,,,,,,,,,,,,,,,,,,,,,
51,,,,778.547180,859.222656,185.604050,725.647827,1112.687012,307.028107,779.561096,745.745178,187.202484,799.430237,768.137329,193.901672,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,776.908264,863.230225,187.601883,725.206055,1115.369507,307.037811,777.796387,749.661865,190.158035,797.402344,772.092773,197.099960,,,,,,,716.635315,1065.941406,185.531647,,,,,,,,,,,,,,,,,,
53,,,,775.406372,867.213257,189.310883,724.826355,1117.908936,307.361237,775.592957,753.664490,193.213287,795.322510,776.030701,199.960007,,,,,,,716.030762,1069.757568,185.973892,,,,,,,,,,,,,,,,,,
54,,,,773.556519,871.079529,191.151871,724.879578,1120.631592,307.899445,773.937439,757.665955,194.958145,793.624329,780.000732,202.188812,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,771.970642,875.247070,192.654861,724.784851,1123.487671,308.275482,771.800171,761.582336,196.849640,792.123657,783.752869,203.767090,,,,,,,,,,714.717346,1077.704102,187.098312,,,,,,,,,,,,,,,
56,,,,770.686523,879.056580,194.091629,724.600342,1126.430054,308.301636,768.948914,765.553406,198.998535,789.585388,787.780518,205.193695,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,768.493225,882.898560,195.141693,724.135315,1129.325928,308.368530,767.043762,769.201111,200.265366,786.787109,791.422913,206.871826,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,766.560974,886.509216,196.149567,724.318542,1132.142334,309.186096,764.684875,773.003784,201.770538,784.888245,795.057129,208.098190,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,764.604370,890.387329,197.361801,724.243652,1135.191528,309.745087,761.653259,776.741455,202.737595,782.188049,798.721863,209.500397,,,,,,,,,,,,,711.747070,1094.200073,188.745209,,,,,,,,,,,,
60,,,,762.651978,893.790466,197.681183,723.954590,1138.379150,309.749329,758.991272,780.630432,204.209152,779.191162,802.375061,210.438705,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,760.366272,897.699829,198.359619,723.608643,1141.386963,310.187042,755.992920,784.227722,204.682480,777.238464,806.062012,210.811142,,,,,,,,,,,,,,,,710.685669,1102.164795,189.701477,,,,,,,,,
62,,,,758.268738,901.237122,199.127121,724.021667,1144.477539,310.715363,753.133667,788.009888,205.376801,774.428040,809.764526,211.281708,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,755.886475,905.077881,199.168777,724.027649,1147.554932,310.911499,750.161682,791.660278,205.896378,771.655212,813.117065,210.954575,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,753.423035,908.502014,199.644104,723.921692,1150.421753,311.200928,747.064026,795.475342,206.022644,768.454224,816.307800,211.732285,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,751.277527,912.121765,199.391052,724.087280,1153.409668,311.521362,744.427551,798.843140,205.465042,765.727356,819.806580,211.579193,,,,,,,,,,,,,,,,,,,708.297546,1117.526245,190.213104,,,,,,
66,,,,748.966431,915.518799,199.323517,724.287903,1156.679932,312.204071,741.012146,802.419250,205.599442,762.516296,823.435791,211.251892,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,746.317383,918.782104,199.286758,724.238953,1159.556396,312.631775,737.411255,806.107727,205.579590,759.353394,826.480774,210.934479,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,743.249084,922.302673,198.830368,724.691589,1162.497314,312.878174,734.025391,809.597839,204.906006,756.264343,829.674805,210.741196,,,,,,,,,,,,,,,,,,,,,,705.919312,1128.559326,192.392838,,,
69,,,,740.542786,925.439270,198.765488,724.700684,1165.506348,313.545288,731.148438,812.717285,203.734299,753.142639,833.205078,209.996384,,,,,,,,,,,,,,,,,,,,,,704.587402,1131.961548,193.699722,,,
70,,,,738.151001,928.570496,198.429382,724.661316,1168.352661,314.408173,727.409912,815.806396,203.390823,749.578979,836.566589,209.586853,,,,,,,,,,,,,,,,,,,,,,703.389099,1135.403320,194.609177,,,
71,,,,735.050964,931.885620,197.671402,725.275635,1171.096069,314.544830,723.977905,818.865723,202.565674,746.388611,839.610840,208.762177,,,,,,,,,,,,,,,,,,,,,,703.134827,1138.895508,194.950745,,,
72,,,,731.911987,935.058655,196.874512,725.747864,1173.943726,314.851471,720.683960,822.091614,201.693939,743.129883,842.339905,208.085129,,,,,,,,,,,,,,,,,,,,,,702.939392,1142.320923,195.295303,,,
73,,,,728.907654,938.225464,195.960052,725.762146,1176.700439,315.702728,717.387146,825.168640,200.389053,739.454407,845.722168,207.406830,,,,,,,,,,,,,,,,,,,,,,703.005798,1145.979614,195.745529,,,
74,,,,725.983154,941.149780,195.506439,726.210022,1179.266968,316.107330,714.255249,828.473206,199.144333,736.329895,848.940063,206.840683,,,,,,,,,,,,,,,,,,,,,,702.225769,1149.253784,195.998352,,,
75,,,,722.885620,943.922180,194.301392,726.591919,1181.655762,316.389282,710.681152,831.404541,197.919617,732.497314,851.586548,205.942947,,,,,,,,,,,,,,,,,,,,,,702.173828,1152.488281,196.400085,,,
76,,,,720.293823,946.906311,193.337891,726.808655,1184.060181,317.440826,707.227417,834.284973,196.374069,729.313965,854.537476,204.175323,,,,,,,,,,,,,,,,,,,,,,701.553772,1155.752197,196.964890,,,
77,,,,717.308350,949.713806,192.716736,727.331604,1186.484985,318.092804,703.728027,837.062683,194.745163,725.970093,857.152161,202.947693,,,,,,,,,,,,,,,,,,,,,,700.737427,1158.963867,197.586014,,,
78,,,,714.207825,952.381165,191.191116,727.819824,1188.545044,318.248260,700.634277,840.125183,192.508392,722.507446,859.808777,201.255127,,,,,,,,,,,,,,,,,,,,,,700.481140,1162.026489,197.515533,,,
79,,,,712.124573,955.074402,189.877777,728.317139,1190.664551,318.950745,697.302673,842.692017,190.347885,719.213623,862.351563,199.504150,,,,,,,,,,,,,,,,,,,,,,700.592285,1164.775513,197.376709,,,
80,,,,709.827698,957.515564,188.766754,728.671448,1192.818115,319.366791,693.862366,845.145447,188.567612,716.051880,864.903503,197.336777,,,,,,,,,,,,,,,,,,,,,,700.200562,1167.514771,197.664337,,,
81,,,,707.504944,960.448242,187.332214,728.743103,1194.760254,319.615265,690.363831,848.185425,186.898361,712.767761,867.205872,195.450577,,,,,,,,,,,,,,,,,,,,,,699.439819,1170.384155,198.239059,,,
82,,,,705.118347,962.791016,186.220230,728.947815,1196.674927,319.893951,687.388367,850.700195,184.683365,710.154724,869.564087,193.537292,,,,,,,,,,,,,,,,,,,,,,699.112488,1173.116333,198.458405,,,
83,,,,702.609131,965.371521,184.533096,729.348022,1198.297607,320.207275,684.100159,853.116333,182.657715,707.354004,872.000793,191.364822,,,,,,,,,,,,,,,,,,,,,,699.322266,1175.189209,198.486176,,,
84,,,,700.553833,967.724060,183.185822,729.570923,1200.119751,320.474792,681.480347,855.754883,180.457916,704.796570,874.501953,189.308670,,,,,,,,,,,,,,,,,,,,,,699.086365,1177.512695,198.720810,,,
85,,,,698.392029,969.871216,182.151871,729.641785,1201.858154,321.170288,678.985352,858.155396,177.968491,702.145813,876.570679,187.353210,,,,,,,,,,,,,,,,,,,,,,698.504883,1179.885742,198.780441,,,
86,,,,696.183655,971.942017,180.796631,729.617676,1203.262207,321.551514,676.591309,860.745789,175.722580,699.303528,878.760986,185.580475,,,,,,,,,,,,,,,,,,,,,,698.348206,1181.864014,198.450119,,,
87,,,,694.119934,974.365173,179.135376,729.805176,1204.632080,321.974548,673.793823,863.037476,174.098541,696.881836,881.081055,183.945145,,,,,,,,,,,,,,,,,,,,,,698.134155,1183.831787,198.676743,,,
88,,,,692.122803,976.450745,177.568237,730.123596,1205.842163,322.240936,671.227356,864.811462,171.970840,693.852295,883.093384,181.905197,,,,,,,,,,,,,,,,,,,,,,697.681152,1185.515137,199.380585,,,
89,,,,690.640137,978.693665,176.129883,730.534973,1207.293701,322.528168,668.866455,867.229309,170.231491,691.570374,884.989014,180.363220,,,,,,,,,,,,,,,,,,,,,,697.026306,1187.356689,199.768829,,,
90,,,,688.641724,980.647339,174.956329,730.891418,1208.698486,322.504700,666.777283,869.259399,168.578278,689.524597,887.320068,178.669067,,,,,,,,,,,,,,,,,,,,,,696.990906,1189.082520,199.443542,,,
91,,,,686.298340,982.657715,173.341354,731.170715,1209.882568,322.504486,664.586853,871.538147,166.926025,687.599182,889.372314,176.651566,,,,,,,,,,,,,,,,,,,,,,697.052185,1190.927124,198.986099,,,
92,,,,684.638428,984.617676,172.253510,731.353455,1211.064575,322.566833,662.635437,873.437195,164.781494,685.402039,891.045532,175.452332,,,,,,,,,,,,,,,,,,,,,,696.978271,1192.537476,198.504776,,,
93,,,,682.935242,986.372131,170.532745,731.449524,1212.177612,322.630859,661.491089,875.207581,162.540817,683.534607,892.951965,173.796234,,,,,,,,,,,,,,,,,,,,,,696.808105,1193.965210,198.503433,,,
94,,,,681.531982,987.977905,169.412537,731.566589,1213.155151,322.608582,659.572327,876.989929,161.484390,681.976868,894.477966,172.112762,,,,,,,,,,,,,,,,,,,,,,696.708252,1195.347534,199.217300,,,
95,,,,679.993530,989.736633,168.034714,731.716675,1214.348999,322.492218,657.481384,878.475098,159.750519,680.344299,896.284546,170.507141,,,,,,,,,,,,,,,,,,,,,,696.440063,1196.481934,199.390503,,,
96,,,,678.605652,991.201050,166.752167,731.758728,1215.325317,322.576141,656.209839,880.086365,157.742416,678.887878,897.660278,168.793396,,,,,,,,,,,,,,,,,,,,,,696.700439,1197.947754,198.524704,,,
97,,,,677.509399,992.512329,165.558289,731.861084,1216.182983,322.631378,654.670959,881.544006,156.663635,677.664856,898.916138,167.121094,,,,,,,,,,,,,,,,,,,,,,696.797363,1199.523804,198.101990,,,
98,,,,676.334656,993.970459,164.591324,731.819031,1216.887573,322.729462,653.673523,883.023315,154.737869,676.303101,900.545654,165.340378,,,,,,,,,,,,,,,,,,,,,,696.998535,1200.597900,198.068710,,,
99,,,,675.765198,995.257141,163.305817,731.993713,1217.675781,322.677460,652.586121,884.717346,153.414078,675.421082,902.203247,164.358566,,,,,,,,,,,,,,,,,,,,,,696.569763,1201.766846,198.056305,,,
100,,,,674.955627,996.204407,162.223297,732.254639,1218.382690,322.847717,650.762634,885.969788,152.341690,673.823181,903.189819,163.220230,,,,,,,,,,,,,,,,,,,,,,696.288635,1202.897949,198.198776,,,
101,,,,674.420044,997.420105,161.586472,732.278503,1219.046387,322.840729,650.470032,887.316406,150.397202,673.043152,904.411926,161.658325,,,,,,,,,,,,,,,,,,,,,,696.253845,1203.630249,197.959290,,,
102,,,,673.960938,998.697632,160.560547,732.420776,1219.685791,322.863220,649.611572,888.989807,148.920517,672.420410,905.775024,160.629562,,,,,,,,,,,,,,,,,,,,,,696.513794,1204.525391,197.708557,,,
103,,,,673.478027,999.585754,159.503693,732.497131,1220.298828,322.906097,648.649658,889.950378,148.158463,671.542114,906.804382,159.292084,,,,,,,,,,,,,,,,,,,,,,696.511658,1205.214355,197.195724,,,
104,,,,673.174255,1000.570496,158.496582,732.718018,1221.166870,322.681549,647.333557,891.062744,147.803391,670.777344,907.943970,158.456543,,,,,,,,,,,,,,,,,,,,,,696.475220,1205.865967,196.818970,,,
105,,,,673.046631,1001.558472,157.390320,732.815796,1221.997559,322.613281,646.788086,892.051147,146.262222,669.950317,908.927490,157.684875,,,,,,,,,,,,,,,,,,,,,,696.178955,1206.553589,196.687424,,,
106,,,,672.956238,1002.246643,156.776550,733.237793,1222.386230,322.325958,646.707153,892.963745,145.097870,669.438965,909.894897,157.091736,,,,,,,,,,,,,,,,,,,,,,696.120422,1207.012329,196.739304,,,
107,,,,672.822998,1002.754639,156.107971,732.760864,1223.016724,322.160370,646.179199,893.729248,144.230347,669.014160,910.691772,156.017319,,,,,,,,,,,,,,,,,,,,,,696.122620,1207.346436,196.743515,,,
108,,,,672.831787,1003.459290,155.006744,732.659180,1223.662598,322.184418,645.618835,894.152649,143.485977,668.807373,911.235657,155.395706,,,,,,,,,,,,,,,,,,,,,,696.367310,1207.597778,196.654770,,,
109,,,,672.865723,1004.131165,154.162262,732.620667,1224.184692,321.959625,645.425476,894.605530,142.710632,668.503357,911.920044,154.763580,,,,,,,,,,,,,,,,,,,,,,696.523743,1207.764404,196.438873,,,
110,,,,672.497559,1004.721619,153.433121,732.675842,1224.666260,321.636017,645.208008,895.118774,142.349579,668.318970,912.509216,154.012238,,,,,,,,,,,,,,,,,,,,,,696.723206,1208.026001,196.356354,,,
111,,,,672.348511,1005.084900,153.189835,732.993347,1225.079346,321.303192,644.927307,895.674500,142.311737,668.335510,912.829468,152.947266,,,,,,,,,,,,,,,,,,,,,,696.925964,1208.409180,196.262161,,,
112,,,,672.315247,1005.596497,153.007721,733.287964,1225.453491,321.229980,644.866760,896.049072,141.693069,668.968201,913.453613,151.798752,,,,,,,,,,,,,,,,,,,,,,697.211609,1208.706299,196.221680,,,
113,,,,672.313538,1005.961731,152.503860,733.840149,1225.661987,321.050201,645.519409,896.187073,140.285217,669.457153,913.962830,150.975479,,,,,,,,,,,,,,,,,,,,,,697.520203,1209.120972,195.929947,,,
114,,,,672.321350,1006.332703,151.808426,734.057312,1225.870361,320.924744,646.255066,896.554565,138.500763,669.650696,914.265381,150.199936,,,,,,,,,,,,,,,,,,,,,,697.830750,1209.456421,195.752197,,,
115,,,,672.325439,1006.545532,150.774429,734.217346,1226.114624,320.984650,646.631836,896.968140,137.333984,669.879944,914.423950,149.400421,,,,,,,,,,,,,,,,,,,,,,698.096375,1209.771484,195.538773,,,
116,,,,672.689148,1006.715820,149.999496,734.500916,1226.295532,320.982513,647.155884,897.225342,136.221786,670.400940,914.591003,147.397003,,,,,,,,,,,,,,,,,,,,,,698.372009,1210.041992,195.436096,,,
117,,,,672.772034,1006.774170,149.406967,734.783081,1226.503052,320.929962,647.490662,897.516846,135.409805,670.853699,914.786621,146.342285,,,,,,,,,,,,,,,,,,,,,,698.319641,1210.204102,195.363022,,,
118,,,,672.754333,1006.976135,148.877548,735.073853,1226.684937,320.757233,647.650391,897.768555,134.719650,670.837830,914.924622,145.856033,,,,,,,,,,,,,,,,,,,,,,698.521606,1210.354858,194.989655,,,
119,,,,672.698914,1007.124695,148.678131,735.247803,1226.896606,320.614777,647.813660,897.973206,133.987579,670.708130,915.011108,145.519012,,,,,,,,,,,,,,,,,,,,,,698.762390,1210.429321,194.648941,,,
120,,,,672.806824,1007.254333,148.630356,735.535339,1227.114746,320.488129,648.153259,897.956909,132.816589,670.721313,915.057800,145.012817,,,,,,,,,,,,,,,,,,,,,,699.031189,1210.481079,194.364929,,,
121,,,,672.853821,1007.356384,147.936966,735.771667,1227.348145,320.502838,648.706665,898.193115,131.821869,670.913696,915.234924,144.008881,,,,,,,,,,,,,,,,,,,,,,699.333923,1210.558472,194.029877,,,
122,,,,673.143188,1007.545837,147.431686,735.896729,1227.541748,320.425720,648.444946,898.324890,131.039108,671.519348,915.318237,142.387970,,,,,,,,,,,,,,,,,,,,,,699.710999,1210.652466,193.693176,,,
123,,,,673.469116,1007.669189,146.781235,735.947998,1227.864502,320.261658,648.199829,898.463196,130.546326,671.612976,915.403442,141.423141,,,,,,,,,,,,,,,,,,,,,,699.974121,1210.712891,193.169632,,,
124,,,,673.716370,1007.733704,146.307983,736.002747,1228.144531,320.152710,648.096252,898.522339,130.028595,671.524841,915.530029,141.160309,,,,,,,,,,,,,,,,,,,,,,700.304321,1210.702271,192.767975,,,
125,,,,673.709534,1007.813110,145.524963,736.113586,1228.372314,319.898834,648.069946,898.637268,129.569107,671.464172,915.698608,140.990845,,,,,,,,,,,,,,,,,,,,,,700.566284,1210.644165,192.533661,,,
126,,,,673.794006,1007.943848,144.725632,736.160339,1228.580322,319.629639,648.172913,898.645508,128.887314,671.146851,915.527893,140.647537,,,,,,,,,,,,,,,,,,,,,,700.784912,1210.601563,192.310852,,,
127,,,,673.964661,1008.014709,144.362640,736.251770,1228.680908,319.300507,648.466553,898.601318,127.846222,671.346985,915.708313,140.562195,,,,,,,,,,,,,,,,,,,,,,701.070984,1210.588013,192.025650,,,
128,,,,674.051392,1007.934509,144.079575,736.351135,1228.729614,319.080200,648.650757,898.708374,127.344841,671.521545,915.824036,140.316376,,,,,,,,,,,,,,,,,,,,,,701.284790,1210.525879,191.876450,,,
129,,,,674.019592,1007.779724,144.143295,736.466736,1228.775269,318.817291,649.048645,898.767761,126.850273,671.748108,915.886108,139.991211,,,,,,,,,,,,,,,,,,,,,,701.442505,1210.554321,191.778809,,,
