Präzision01162
Date:,2025/04/28
Time:,14:18:40
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,800.974854,758.143738,76.488106,785.786682,643.869873,45.085217,721.031250,1032.240356,314.849518,801.016418,666.057983,36.977055,745.411133,1011.524536,173.122971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,800.838684,758.139282,76.642189,785.762268,643.651367,45.379700,721.043152,1032.489014,315.199646,800.663757,666.244629,36.496899,745.645264,1011.583008,173.309952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,800.603210,758.225891,76.650513,785.791077,643.530640,45.812038,721.041016,1032.802612,315.503235,800.755554,666.389160,36.955334,745.726868,1011.772766,173.479492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,800.351257,758.280884,76.786545,785.591431,643.562744,46.225590,721.086060,1032.969727,315.898804,800.781555,666.327148,37.396061,745.826355,1011.959595,173.770859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,800.078979,758.396301,77.022408,785.548035,643.547180,46.744648,721.055359,1033.342163,316.123291,800.808044,666.372925,37.923702,745.802002,1012.088623,174.176483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,799.670593,758.476990,77.236374,785.576416,643.641724,47.361752,721.054688,1033.631226,316.335510,799.960693,666.466736,37.882477,745.766541,1012.296021,174.422409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,799.234924,758.572632,77.875191,785.419739,643.820679,47.947838,721.082275,1033.921631,316.661194,800.064392,667.164978,39.049690,745.961182,1012.516052,174.647919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,798.823608,758.819763,78.268646,784.971497,644.026062,48.839169,721.076538,1034.187622,317.007080,807.337524,665.622803,48.111034,746.142517,1012.954651,174.755783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,797.891479,758.916199,78.725159,784.501892,643.944092,49.931671,720.733032,1034.566650,317.267914,811.037476,664.559875,53.340485,746.330505,1013.454285,174.598495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,797.111511,759.033264,79.467896,783.895935,643.892517,51.099606,720.746826,1034.955933,317.502350,810.341064,664.495422,54.124264,746.480286,1013.953674,174.618637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,796.585693,759.228516,80.767067,783.016907,643.885010,51.872070,720.851746,1035.509521,317.704742,808.527527,664.623718,54.511318,746.411194,1014.572449,174.796417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,796.090210,759.404724,81.379044,781.974731,644.218750,53.126766,721.022827,1036.033325,317.835236,807.430298,664.870605,55.432262,746.495117,1015.247986,174.959198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,795.510620,759.598877,82.450279,780.827637,644.639465,54.113277,721.154602,1036.679321,318.193115,806.832947,665.113586,56.796230,746.631653,1015.989746,175.032761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,794.592468,759.905518,83.602364,779.857727,644.887451,55.311138,721.396484,1037.298096,318.319061,805.733643,665.205139,58.612892,746.740173,1016.759338,175.088318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,793.505859,760.355835,84.559349,779.102356,645.484619,56.518719,721.307983,1037.947876,318.844849,804.724670,665.322266,59.935207,746.853882,1017.551941,175.133331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,792.929138,761.006897,85.546837,777.683960,646.254761,57.952232,721.246643,1038.791138,319.217316,803.924561,665.445984,61.088238,747.020203,1018.348022,175.191940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,792.234985,761.699402,85.958900,776.121094,646.730835,59.199013,721.376709,1039.563599,319.497070,802.786133,665.806702,62.679478,747.010193,1019.533875,175.116516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,791.677063,762.034180,87.824791,775.213501,646.987122,60.137474,721.472534,1040.393799,319.594849,801.821228,666.140930,64.361313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,790.829712,762.806702,89.229637,774.103027,648.059448,62.351311,721.486572,1041.186523,319.683289,800.280396,666.830566,66.196793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,790.074219,763.381042,90.756470,773.136658,648.545959,63.796158,721.358704,1042.111816,319.954773,799.617004,667.369385,68.470253,,,,747.108948,1022.941956,175.716248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,789.411865,764.021790,92.406654,772.316833,649.233154,65.741760,721.233459,1043.159302,320.069458,798.423706,668.164246,70.811058,,,,747.128235,1024.233276,175.942444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,788.684753,765.059387,93.508041,770.555664,649.984375,68.290771,721.268738,1044.244263,320.080017,797.409363,669.037781,71.699280,,,,747.218323,1025.410278,176.144669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,788.481995,765.959167,95.062180,769.651062,650.993042,70.113266,721.353699,1045.229980,320.051117,796.533386,669.753967,73.701050,,,,747.332825,1026.843262,175.993484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,787.896301,767.060608,97.189537,768.854370,651.884094,72.191849,721.380188,1046.380127,320.069031,795.782288,670.097473,76.260696,,,,747.419067,1028.266235,175.747803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,786.985901,768.034119,99.114677,768.323364,652.727539,74.293747,721.331299,1047.469727,320.126282,795.046448,671.161072,78.739494,,,,747.570679,1029.976563,175.171051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,786.368408,768.829773,101.158989,767.647888,653.719910,77.291084,721.339417,1048.530029,320.301788,794.097961,672.195801,82.419296,,,,747.535889,1031.671021,174.965942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,785.915588,770.226868,103.061279,766.894592,654.744873,79.741524,721.156799,1049.733276,320.771057,793.775024,673.222046,84.981583,,,,746.748474,1033.425659,175.377808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,785.398743,771.624268,104.736885,765.653931,656.236694,82.700508,721.326721,1051.104736,320.821075,792.482361,674.099426,86.946495,,,,746.456421,1035.177856,175.950577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,784.803528,772.630920,107.098885,765.119873,657.283875,85.242462,721.374939,1052.338745,320.747589,791.887146,675.018494,89.400421,,,,746.797791,1036.647461,175.768509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,784.119995,774.126831,109.440216,764.402283,658.421753,88.045944,721.314941,1053.721802,320.715240,791.126770,676.726013,92.422585,,,,746.742065,1038.660034,175.563950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,783.596985,775.935425,111.373199,763.119568,660.088318,91.093597,721.082520,1055.100098,320.845337,790.393250,677.817871,94.980370,,,,746.124573,1040.577759,175.358337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,782.620178,776.984253,113.597771,762.953552,661.488586,93.915810,720.946228,1056.696533,321.103912,789.733826,679.205688,97.462120,,,,745.391846,1042.549316,175.753143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,782.264404,778.829224,116.321213,762.174561,662.757324,96.655304,720.912109,1058.178711,321.130219,788.738586,680.840393,100.260864,,,,745.038025,1044.341675,175.849091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,781.969910,780.225891,118.828606,760.861938,664.610840,99.846146,720.809937,1059.804932,321.048279,787.988647,682.237732,102.898849,,,,745.202454,1046.411011,175.325958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,780.799683,782.340698,120.871758,760.277222,665.985962,102.699707,721.212952,1061.483276,321.214508,787.281860,683.833130,105.728271,,,,744.802429,1048.784546,174.706100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,780.094360,783.983887,122.688370,759.714844,667.539246,105.352600,720.534851,1062.909790,321.665955,786.295166,685.747498,109.234383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,779.476563,785.832520,125.671936,758.776062,669.617310,108.363136,720.269287,1064.524170,321.818268,785.127991,687.785645,112.153908,,,,,,,743.422607,1053.016113,175.721298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,778.782593,787.875244,128.137802,757.619995,671.436340,111.196739,719.968506,1066.213257,321.640198,784.581665,689.344482,114.624062,,,,,,,742.984253,1054.937378,175.699814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,777.693481,789.778564,130.219925,756.532471,673.312744,114.545105,719.843079,1067.888916,321.756104,783.429199,691.075256,117.808434,,,,,,,742.103088,1057.396729,175.630234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,776.715332,792.227722,132.617584,755.564575,675.106567,117.548080,719.835388,1069.658813,321.930969,782.389771,693.095642,121.427361,,,,,,,741.402832,1059.573242,175.518753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,775.709778,793.985596,134.829605,754.628052,677.543518,120.248886,719.757629,1071.478638,322.339111,782.020996,694.831970,124.093109,,,,,,,741.326660,1061.647095,175.619904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,775.020447,796.377869,137.453934,753.532593,679.825684,123.548225,719.309387,1073.061523,322.482178,780.912903,697.194336,126.809410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,774.101257,798.787292,140.315063,752.093994,681.999451,126.219978,718.963013,1074.686035,322.647614,779.520752,698.998291,130.041718,,,,,,,,,,739.947571,1066.902100,175.321869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,772.934509,800.824951,141.902374,750.800598,684.259766,129.146393,718.255249,1076.317505,323.034515,778.579651,701.565796,132.671631,,,,,,,,,,739.870178,1069.312378,175.556671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,772.054810,803.358398,144.160187,750.022400,686.380859,131.995010,718.295959,1077.889893,323.026306,777.321472,703.780212,135.090073,,,,,,,,,,739.174561,1071.831665,175.758408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,770.635071,805.520630,145.880981,748.631287,689.105652,134.482162,718.429077,1079.613770,322.897339,776.289490,706.224304,137.775513,,,,,,,,,,738.267639,1074.366455,175.651978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,769.700623,808.187744,148.269806,747.557800,691.388489,137.072922,718.090210,1081.437256,323.207825,775.765625,708.546326,139.991821,,,,,,,,,,737.910095,1076.814087,175.504181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,768.322876,810.776062,150.572601,746.786621,693.705261,139.171875,718.004395,1083.421875,323.147247,774.152161,710.957092,142.945709,,,,,,,,,,736.542297,1079.650513,176.070892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,767.174500,813.273743,152.418045,745.563293,696.422241,141.686844,717.832092,1085.141235,323.089478,772.691589,713.836914,145.297058,,,,,,,,,,735.705444,1082.337158,176.930008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,765.885010,815.899841,154.312149,744.339783,698.797302,143.723831,717.482910,1086.859375,323.413208,771.607483,716.062500,146.951599,,,,,,,,,,735.943359,1085.188354,176.070175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,764.728943,818.365601,156.130966,743.044067,701.421448,146.374664,717.173645,1088.523804,323.965454,770.187134,718.725769,149.308487,,,,,,,,,,735.731934,1088.114624,175.600464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,763.544800,821.083374,158.062622,741.725830,704.125305,148.678192,716.814758,1090.026489,324.258789,769.258484,721.418152,150.705734,,,,,,,,,,734.944580,1090.987305,175.894608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,762.002075,823.902588,160.142349,740.676331,706.852966,150.550705,716.614868,1092.009399,324.531738,767.894897,724.039856,153.285416,,,,,,,,,,734.806274,1093.905029,176.161331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,760.834290,826.565857,161.661743,739.426453,709.676575,152.559769,716.362854,1093.937622,324.424377,766.624084,726.468750,155.138840,,,,,,,,,,733.481812,1097.094238,176.318695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,759.599426,829.258362,163.856720,737.795654,712.225220,154.705597,716.319214,1095.879761,324.624756,765.143066,729.412109,156.646240,,,,,,,,,,733.005920,1099.955688,176.959610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,758.250488,832.139893,165.019913,736.649597,715.079468,156.303253,716.082642,1097.935181,324.755676,763.697388,732.122131,158.671967,,,,,,,,,,733.453918,1102.887451,176.873383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,756.846436,834.718323,166.516647,735.143127,718.034119,158.153259,715.645203,1099.695679,325.243713,762.783508,735.163086,160.145096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,755.370117,837.796509,168.152542,734.646790,720.707642,159.201736,715.172302,1101.545044,325.574768,760.934631,737.798889,162.323639,,,,,,,,,,,,,731.947266,1109.371582,177.506973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,754.127380,840.646240,169.525955,732.732788,723.529175,160.997192,714.895081,1103.415527,325.918518,759.882202,740.400635,163.831451,,,,,,,,,,,,,731.716370,1112.410400,177.861237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,752.842529,843.333496,171.168488,731.272766,726.103821,162.408478,714.739624,1105.360474,326.470734,758.410889,743.310303,165.845551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,751.493530,846.006653,172.601181,729.415466,729.335999,164.225723,714.617798,1107.344360,326.886658,757.452942,745.929565,166.735184,,,,,,,,,,,,,,,,731.244812,1119.242065,177.556976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,750.369080,849.054932,174.391006,728.097839,731.977417,165.001572,714.180359,1109.558960,327.071838,755.648926,748.517212,168.699265,,,,,,,,,,,,,,,,730.561523,1122.082764,178.594177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,748.744324,851.896667,175.832382,726.559937,734.922180,166.533356,713.801514,1111.642456,326.843536,754.747253,751.393982,169.358459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,747.394653,854.743896,177.238419,725.189819,737.591675,167.361542,713.573730,1113.532104,326.970886,753.052734,754.665894,171.145157,,,,,,,,,,,,,,,,,,,730.400879,1128.566040,178.131149,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,745.743591,857.566895,178.072067,724.084045,740.699585,168.421173,713.557434,1115.578613,327.914154,751.963989,757.470825,171.379913,,,,,,,,,,,,,,,,,,,730.736450,1131.687012,178.774429,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,744.094666,860.404236,179.358032,721.996033,743.675415,169.913712,713.256836,1117.496216,328.422089,749.615112,760.334900,172.764984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,742.576538,863.140076,180.547256,720.031860,746.528564,170.992111,712.992798,1119.605469,328.809723,748.047546,763.173767,173.745590,,,,,,,,,,,,,,,,,,,,,,728.556885,1137.915039,180.611740,,,,,,,,,,,,,,,,,,,,,,,,
78,741.236633,866.245300,181.950180,718.783081,749.363464,171.605789,712.701111,1121.506714,328.876343,746.521851,765.707458,174.999161,,,,,,,,,,,,,,,,,,,,,,729.547241,1140.827881,180.475296,,,,,,,,,,,,,,,,,,,,,,,,
79,739.982727,869.102478,183.284241,717.486633,752.294434,172.455185,712.629822,1123.604370,328.860535,744.844727,768.836914,175.973160,,,,,,,,,,,,,,,,,,,,,,728.514587,1144.063110,180.899826,,,,,,,,,,,,,,,,,,,,,,,,
80,738.138306,871.987549,183.777390,715.530518,755.240967,173.640106,712.898804,1125.663330,329.214539,743.124878,772.146301,176.314835,,,,,,,,,,,,,,,,,,,,,,727.653992,1146.827637,181.771225,,,,,,,,,,,,,,,,,,,,,,,,
81,736.403442,874.896667,184.855286,713.921265,758.285645,174.178101,712.679443,1127.432373,329.588501,741.095520,774.904297,176.937439,,,,,,,,,,,,,,,,,,,,,,727.769348,1149.598877,182.380676,,,,,,,,,,,,,,,,,,,,,,,,
82,734.835022,877.806213,185.778503,712.109497,761.409241,174.882935,712.205872,1129.165405,330.118530,740.127930,777.589661,178.032257,,,,,,,,,,,,,,,,,,,,,,727.003235,1152.556274,182.805878,,,,,,,,,,,,,,,,,,,,,,,,
83,733.383301,880.554016,186.942673,710.499939,764.057190,175.622772,712.058228,1130.834473,330.484589,738.266052,780.485474,179.317200,,,,,,,,,,,,,,,,,,,,,,726.371033,1155.488159,183.082779,,,,,,,,,,,,,,,,,,,,,,,,
84,732.184448,883.464783,187.915329,708.357422,767.015015,176.667007,711.969971,1132.764526,330.772980,736.549133,783.260864,179.406784,,,,,,,,,,,,,,,,,,,,,,726.627747,1158.015381,183.439209,,,,,,,,,,,,,,,,,,,,,,,,
85,730.421204,886.436096,188.457458,706.750854,769.951477,177.150482,712.045166,1134.545654,330.997375,735.302124,785.792358,180.344009,,,,,,,,,,,,,,,,,,,,,,725.437317,1160.705933,184.443924,,,,,,,,,,,,,,,,,,,,,,,,
86,728.825317,889.128601,188.998978,705.679626,772.893677,177.073120,712.090088,1136.406128,331.615540,733.517456,789.302551,180.855377,,,,,,,,,,,,,,,,,,,,,,724.275146,1163.100708,185.644073,,,,,,,,,,,,,,,,,,,,,,,,
87,727.561401,892.071228,189.350922,703.640747,776.030762,177.616302,711.981506,1138.141602,332.194092,732.260986,791.779724,180.652725,,,,,,,,,,,,,,,,,,,,,,723.943237,1165.550049,186.352036,,,,,,,,,,,,,,,,,,,,,,,,
88,726.261475,894.951355,190.747940,701.908569,778.812256,177.911102,711.661377,1139.724731,332.504730,730.209839,794.389343,181.107071,,,,,,,,,,,,,,,,,,,,,,723.067139,1168.228882,187.153595,,,,,,,,,,,,,,,,,,,,,,,,
89,724.372314,897.525879,191.303574,700.227905,781.527283,178.137039,711.563354,1141.343994,332.733063,728.641663,797.721497,181.421860,,,,,,,,,,,,,,,,,,,,,,722.324646,1170.814209,187.998398,,,,,,,,,,,,,,,,,,,,,,,,
90,723.031189,900.706848,191.420715,698.412781,784.405701,178.276016,711.444885,1143.135010,332.714264,727.398376,800.661987,181.460678,,,,,,,,,,,,,,,,,,,,,,722.250305,1173.349976,188.162949,,,,,,,,,,,,,,,,,,,,,,,,
91,721.757996,903.595276,191.679626,697.462891,787.301331,177.764984,711.520020,1144.784058,333.004913,725.442932,803.191772,181.348022,,,,,,,,,,,,,,,,,,,,,,721.549072,1175.758301,188.949738,,,,,,,,,,,,,,,,,,,,,,,,
92,720.428284,906.052002,192.309311,695.397400,790.307007,178.170486,711.501221,1146.492065,333.640839,723.765381,806.065125,181.555450,,,,,,,,,,,,,,,,,,,,,,720.827271,1178.095459,189.902817,,,,,,,,,,,,,,,,,,,,,,,,
93,719.094360,908.821655,192.331161,693.129333,793.046143,178.856369,711.362183,1147.957520,334.201752,721.933167,809.153137,181.177780,,,,,,,,,,,,,,,,,,,,,,720.472107,1180.280762,190.920013,,,,,,,,,,,,,,,,,,,,,,,,
94,717.560913,911.744263,192.681854,691.862610,795.586731,178.257935,711.155396,1149.497192,334.707214,720.599487,811.941345,181.292633,,,,,,,,,,,,,,,,,,,,,,719.989136,1182.662476,191.531113,,,,,,,,,,,,,,,,,,,,,,,,
95,716.151978,914.412415,192.805832,690.398438,798.692871,177.796143,711.051941,1150.909790,335.390198,719.125000,814.664856,181.817551,,,,,,,,,,,,,,,,,,,,,,719.176270,1184.878296,192.784912,,,,,,,,,,,,,,,,,,,,,,,,
96,714.757446,917.148071,193.043900,689.322754,801.672668,177.006271,710.829163,1152.510620,335.902161,716.932068,817.200745,181.910416,,,,,,,,,,,,,,,,,,,,,,718.781921,1187.340332,193.560593,,,,,,,,,,,,,,,,,,,,,,,,
97,713.471558,919.560303,193.103516,687.659180,804.133484,176.280869,711.050842,1154.071533,336.302399,715.750610,819.687378,181.462662,,,,,,,,,,,,,,,,,,,,,,718.548401,1189.636475,194.034866,,,,,,,,,,,,,,,,,,,,,,,,
98,712.242554,922.347046,193.051315,686.285706,806.621948,175.738480,710.970337,1155.515381,336.804688,714.297363,822.498535,180.796661,,,,,,,,,,,,,,,,,,,,,,718.068604,1191.927856,194.801636,,,,,,,,,,,,,,,,,,,,,,,,
99,710.848755,924.898315,192.999741,684.530396,809.648010,175.277130,711.051636,1156.954102,337.281342,713.189392,824.747742,180.196320,,,,,,,,,,,,,,,,,,,,,,717.633911,1194.567871,195.503387,,,,,,,,,,,,,,,,,,,,,,,,
100,709.768433,927.280945,193.132645,682.645752,812.276733,175.334366,711.286011,1158.266113,337.422363,711.270569,827.584534,179.817978,,,,,,,,,,,,,,,,,,,,,,717.730591,1196.901367,196.010818,,,,,,,,,,,,,,,,,,,,,,,,
101,708.404785,929.808289,192.666092,680.509338,814.621399,175.139084,711.215393,1159.766724,338.242401,709.786255,830.193054,179.364517,,,,,,,,,,,,,,,,,,,,,,717.684753,1199.083374,196.403168,,,,,,,,,,,,,,,,,,,,,,,,
102,707.197937,932.022705,192.571716,679.572998,817.319031,174.450241,710.906189,1161.098877,338.853577,707.865051,832.617615,178.916870,,,,,,,,,,,,,,,,,,,,,,716.930115,1201.436401,197.512909,,,,,,,,,,,,,,,,,,,,,,,,
103,706.207886,934.639771,192.200653,678.439026,819.863831,172.843872,710.972900,1162.627319,339.236633,706.789246,835.297241,178.292389,,,,,,,,,,,,,,,,,,,,,,716.450012,1203.540771,198.592880,,,,,,,,,,,,,,,,,,,,,,,,
104,704.967896,936.850281,191.720947,677.298157,822.267639,172.070801,710.995239,1163.844238,339.618744,705.186829,837.658264,177.324417,,,,,,,,,,,,,,,,,,,,,,716.421448,1205.785767,199.212692,,,,,,,,,,,,,,,,,,,,,,,,
105,703.585266,939.296082,191.550690,675.847473,824.905701,171.058182,711.159180,1165.390747,339.705292,704.198853,840.018250,176.035553,,,,,,,,,,,,,,,,,,,,,,716.870544,1207.968140,199.520920,,,,,,,,,,,,,,,,,,,,,,,,
106,702.908508,941.361694,191.223892,675.060791,827.246277,169.891830,711.159485,1166.798218,339.857056,702.716492,842.372925,175.024765,,,,,,,,,,,,,,,,,,,,,,717.010437,1210.142700,200.198547,,,,,,,,,,,,,,,,,,,,,,,,
107,701.823364,943.670349,190.838928,673.446533,829.391663,169.116623,711.070129,1168.081177,340.314087,702.244751,844.797852,174.241241,,,,,,,,,,,,,,,,,,,,,,716.440918,1212.352051,200.966904,,,,,,,,,,,,,,,,,,,,,,,,
108,700.663330,945.726990,190.490784,672.473755,831.895325,168.211014,711.028137,1169.368164,340.866302,700.190735,846.982239,173.018204,,,,,,,,,,,,,,,,,,,,,,716.017029,1214.436157,201.798660,,,,,,,,,,,,,,,,,,,,,,,,
