Präzision01164
Date:,2025/04/26
Time:,16:02:00
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
20,899.708252,1006.366089,310.319702,834.296997,779.483093,129.806015,845.345093,1007.839844,198.331268,790.294983,686.102478,76.650711,819.366882,692.649353,72.561966,,,,,,
21,899.856750,1007.739807,310.144409,833.666687,781.122620,132.041336,844.943665,1009.788513,198.923599,788.891174,687.554199,79.266678,818.351807,694.267151,74.592476,,,,,,
22,899.886536,1008.834412,309.967529,832.623047,782.753479,133.889709,844.709290,1012.038635,199.484467,788.059753,689.241943,81.146225,817.500854,695.727966,77.192360,,,,,,
23,899.903381,1010.300964,310.224121,831.944275,784.729797,135.498276,844.703796,1014.308472,199.877319,787.255005,691.060547,82.876396,816.578430,697.593628,79.287071,,,,,,
24,899.639343,1011.618774,310.517975,831.157227,786.385742,137.809708,844.973145,1016.193176,200.444656,785.924805,693.006958,85.368553,815.610535,699.115479,81.700905,,,,,,
25,899.450012,1013.081970,310.999512,830.210632,788.669800,139.473862,844.607910,1018.635132,200.999008,784.986206,694.831360,87.234116,814.291138,700.940002,83.785942,,,,,,
26,898.815918,1014.673035,311.993927,829.065857,790.258484,141.697037,844.100647,1020.998413,201.906082,783.837402,696.929199,89.430626,,,,,,,,,
27,898.506836,1015.966919,312.144897,828.014099,792.762146,143.669785,844.463806,1023.461487,201.512039,782.653748,698.822021,91.572716,,,,812.044495,704.974060,87.902168,,,
28,898.694824,1017.598389,311.841675,826.403503,794.810181,144.860214,844.381287,1026.126587,202.136688,781.643799,701.011475,93.500687,,,,811.069092,706.732239,89.605568,,,
29,898.982422,1019.056152,311.333954,825.557861,797.038513,147.094070,844.069580,1028.550537,202.612305,780.433838,703.111694,95.482536,,,,810.077576,709.038635,92.035339,,,
30,899.289795,1020.559875,311.527039,824.390869,799.160095,149.046829,843.910767,1030.787231,203.778091,778.811035,705.224426,97.874901,,,,809.062012,711.205933,94.217506,,,
31,899.177490,1022.298157,312.128418,823.245422,801.363647,150.616653,843.674744,1033.653809,204.416367,777.879578,707.616882,99.667824,,,,807.520752,713.789856,96.046104,,,
32,898.659912,1023.740295,313.360931,821.705688,804.040466,152.466873,843.782471,1036.189697,204.718857,776.173401,709.825989,101.607407,,,,805.653625,715.832581,97.746582,,,
33,898.157104,1025.336060,314.124390,820.480774,806.180237,154.468597,843.784180,1038.500366,205.671234,775.082214,712.402832,103.235580,,,,804.252991,718.576477,99.492439,,,
34,898.075989,1026.607422,314.465912,819.364990,808.893677,155.883286,843.255981,1041.053467,206.615601,773.375183,714.930725,105.537460,,,,802.633911,720.718689,101.206009,,,
35,898.360657,1028.035645,314.728302,817.745667,811.471863,157.485947,842.872559,1043.721436,207.519714,771.263977,717.222290,107.930305,,,,800.847351,723.346619,103.279861,,,
36,898.335938,1029.602051,314.939789,816.620056,814.084473,158.957870,842.815125,1046.338989,208.052505,770.169067,719.883606,109.050072,,,,799.365906,725.996460,104.816521,,,
37,898.193604,1031.264648,315.453308,815.041443,816.857605,161.253006,842.987610,1048.867676,208.794159,768.710632,722.489136,110.952339,,,,797.866882,728.337646,106.855461,,,
38,898.072144,1032.799194,316.390137,813.897766,819.289185,162.487366,842.807129,1051.591797,209.444870,767.172363,725.254761,112.441566,,,,796.547974,731.256470,108.562157,,,
39,897.827454,1034.229980,317.148315,812.374634,822.060669,164.321274,842.355774,1054.159424,210.351761,765.325134,727.897949,113.924217,,,,794.864868,733.890808,110.494759,,,
40,897.870483,1035.850098,317.501678,811.093079,825.195496,165.899307,842.513916,1056.705444,211.373596,763.417664,730.641663,116.093765,,,,793.331848,736.337280,111.856941,,,
41,898.158386,1037.162720,317.723236,809.200134,827.929749,167.236191,842.736450,1059.280396,212.266037,762.399597,733.557861,117.779335,,,,791.728882,739.523438,113.408676,,,
42,898.369324,1038.964600,318.398529,807.635010,830.553345,168.751602,842.325439,1062.123535,213.449692,761.020264,736.137634,118.815796,,,,790.079224,742.532166,114.999397,,,
43,898.394043,1040.408447,318.852509,805.891296,833.752869,170.007278,841.990723,1064.491699,214.399811,759.121338,739.208130,120.895302,,,,788.503906,745.288696,116.673187,,,
44,898.164124,1042.069946,319.374542,804.179688,836.885620,171.041214,841.858521,1067.165894,215.551636,757.075439,741.922668,122.346436,,,,786.631592,748.337036,117.847977,,,
45,897.733643,1043.542725,320.214386,802.507446,839.629578,172.335312,841.738220,1070.068848,216.688843,755.798645,745.171875,123.087341,,,,784.983704,751.631714,118.705009,,,
46,897.421082,1044.913086,321.312958,800.454651,842.865967,173.509613,842.132568,1072.524414,217.053741,753.817810,748.237671,124.465538,,,,783.167297,754.386475,120.417336,,,
47,897.393066,1046.542603,321.821381,799.055969,845.705811,175.126099,841.718201,1075.134277,218.213562,752.285034,751.110168,125.412674,,,,781.492004,757.224365,121.607010,,,
48,897.807922,1048.200562,321.688171,797.153687,848.730347,176.424454,841.696045,1077.906372,219.392700,750.736572,754.155273,126.753944,,,,779.552429,760.624695,122.609581,,,
49,898.266296,1049.662720,322.100952,795.256287,851.623169,176.796249,842.312195,1080.250977,220.052292,748.833557,757.302734,127.479599,,,,777.789124,764.113464,123.357864,,,
50,898.382019,1051.093384,322.829834,793.328430,855.023071,178.200165,842.165466,1083.094727,221.299866,746.473511,760.465576,129.081039,,,,775.769348,766.919617,124.898384,,,
51,898.133911,1052.614258,323.719391,791.829834,858.211792,179.185059,842.339417,1085.472046,222.256821,744.807434,763.539124,129.833801,,,,773.726196,769.822937,125.737602,,,
52,898.181763,1053.982544,324.416992,789.502075,861.039978,180.303116,842.645752,1087.894897,222.762772,742.903992,766.793518,129.954010,,,,771.601807,773.147034,126.346992,,,
53,898.336060,1055.479492,325.034912,787.898071,864.051758,181.323059,842.443359,1090.765503,223.820175,740.695374,770.054382,130.787445,,,,769.596985,776.836609,127.090126,,,
54,898.643738,1057.243774,325.395111,786.033447,867.272644,181.658859,842.528748,1093.195801,224.658005,738.270386,773.055237,132.196182,,,,767.134338,779.743530,127.748901,,,
55,898.521057,1058.797485,326.064331,783.960144,870.325012,181.960281,842.742004,1095.604126,225.224548,735.964417,776.276428,132.657394,,,,765.062195,782.572571,128.347321,,,
56,898.374023,1060.464111,326.890228,781.766113,872.977722,183.436890,842.761108,1098.101929,226.339264,733.933655,779.811523,133.214539,,,,762.901001,786.023315,129.195984,,,
57,898.306519,1061.567139,327.204285,780.018799,876.128967,184.122269,842.854004,1100.459106,227.288742,731.433350,783.123047,133.718246,,,,,,,,,
58,898.482239,1063.239380,327.617554,778.171265,879.265686,184.400360,842.899414,1102.650513,228.181793,729.032715,786.362549,134.376602,,,,,,,757.995422,792.289978,130.051483
59,898.695374,1064.539307,328.197388,776.019714,882.321655,184.964172,843.216370,1104.967041,229.376144,726.544189,789.570801,134.728699,,,,,,,755.982178,795.045715,131.164871
60,899.153076,1066.005371,328.631927,774.417419,885.007507,185.349106,843.582825,1107.211548,229.742493,724.356506,793.074585,134.978729,,,,,,,753.487976,798.598877,131.257294
61,899.353821,1067.690186,329.418091,772.185547,888.143494,185.734543,843.806274,1109.187134,230.123657,721.676270,796.333435,135.366486,,,,,,,750.921875,802.091553,131.077866
62,899.558289,1068.825806,330.019745,770.579651,891.257202,185.855667,843.406738,1111.599731,231.302963,718.788269,799.447205,136.195847,,,,,,,747.771667,804.978882,131.200302
63,899.609314,1070.139771,330.522552,768.445679,893.964233,186.156631,843.573547,1113.582886,232.259949,716.532593,802.639771,136.184860,,,,,,,745.347534,808.334412,131.362366
64,899.896484,1071.327271,330.971985,766.257324,897.036926,186.743668,843.896484,1115.731689,232.954391,714.506653,805.932861,135.951813,,,,,,,742.933228,811.943298,131.506607
65,899.836304,1072.628540,331.950073,764.983521,899.671631,186.852158,844.190430,1117.511963,234.095016,712.084412,809.348938,135.841217,,,,,,,740.503296,814.810486,131.305603
66,899.896545,1074.233276,332.364227,762.283936,902.246887,186.657074,844.361450,1119.295044,234.989792,709.866028,812.575806,136.444077,,,,,,,738.330322,817.454834,131.359909
67,900.048462,1075.311523,332.559143,760.623474,905.050232,186.994736,844.789917,1121.097534,235.382278,707.140869,815.762756,136.410873,,,,,,,735.996216,820.798828,131.687775
68,900.465759,1076.341553,332.813232,758.927246,907.572021,187.706680,845.297913,1122.968628,235.951416,705.000610,818.669250,135.769608,,,,,,,733.848389,823.983826,131.333328
69,900.636169,1077.544678,333.266418,757.192749,909.735352,187.111023,845.341003,1124.729370,236.527679,702.974670,821.593872,135.215134,,,,,,,731.767395,826.517029,131.205917
70,900.932068,1078.445679,333.714569,754.811829,912.468933,187.458801,844.901978,1126.438232,237.598450,699.948792,824.764526,135.925964,,,,,,,729.406799,829.724670,131.016602
71,901.176880,1079.461548,334.102783,753.081238,915.449097,187.161667,845.011597,1127.974243,238.355835,697.978271,827.790405,135.555115,,,,,,,727.146118,832.829529,130.304153
72,901.418823,1080.468262,334.519562,751.402466,917.723389,186.892624,845.272827,1129.757324,238.800995,696.142151,830.881775,134.587265,,,,,,,724.966003,835.388428,129.995285
73,901.650574,1081.536865,334.999451,749.431763,919.936646,187.383896,845.682861,1131.155640,239.260254,693.941406,833.809143,134.366791,,,,,,,722.597534,838.536499,129.875504
74,901.873047,1082.282227,335.341034,747.797058,922.690430,187.315323,845.870056,1132.596191,239.744751,691.798279,836.695374,133.787308,,,,,,,719.826904,841.725586,129.348267
75,901.982117,1083.105713,335.602661,746.483215,923.980835,187.109726,846.538879,1133.438843,240.103699,689.416687,839.796875,133.259628,,,,,,,719.190613,843.571472,129.549484
76,902.083130,1084.142944,335.810913,744.826416,926.936951,186.823898,846.488525,1134.802612,240.611206,687.257507,842.695129,133.405258,,,,,,,717.042664,846.445251,129.188263
77,902.186340,1084.930786,336.019043,742.941956,929.838501,186.082123,846.582581,1136.393555,241.316467,684.819702,845.185669,133.232391,,,,,,,714.374451,848.935303,128.317230
78,902.271606,1085.551514,336.278992,741.318054,931.791321,185.744995,846.727234,1137.516479,241.680954,683.061035,847.394775,132.971817,,,,,,,711.561462,852.030090,127.314583
79,902.366943,1086.120239,336.516510,739.604126,933.891174,186.406067,846.716919,1138.625732,241.936600,680.679382,850.491272,132.029968,,,,,,,709.822083,854.035400,126.584679
80,902.651794,1086.953369,337.064545,738.565552,935.986877,185.211472,846.664307,1139.947510,242.346436,679.825012,852.594849,131.386368,,,,,,,708.989014,856.360229,127.336082
81,902.759644,1087.722778,337.316467,736.868835,938.263062,185.679764,846.946350,1140.799683,242.294388,677.321167,855.093994,131.109833,,,,,,,707.371338,858.178528,127.428749
82,902.925598,1088.374512,337.416321,735.276794,939.764038,185.123306,847.242798,1141.418457,242.482361,676.003784,857.173279,130.984772,,,,,,,705.219055,860.678223,127.275375
83,903.109924,1088.888672,337.613190,733.904724,941.695984,185.392929,847.239380,1142.274902,242.862839,674.490417,859.543579,130.244583,,,,,,,703.173035,862.352783,126.426483
84,903.174683,1089.261108,337.730164,732.724365,943.663757,184.706406,847.017578,1143.417725,243.316071,673.062866,861.656372,129.792969,,,,,,,700.281616,865.123596,125.769524
85,903.247009,1089.754761,337.872070,731.419922,945.456787,184.471802,846.833801,1144.376831,243.748917,671.028381,863.668945,129.699280,,,,,,,698.962341,866.818481,125.064972
86,903.255188,1090.221802,338.117676,730.202698,946.912659,184.280319,847.039551,1145.044434,243.880341,669.330505,865.583313,129.944534,,,,,,,697.914307,868.552612,125.010971
87,903.230286,1090.661499,338.243561,728.735596,948.680237,183.528046,847.227539,1145.719849,244.260895,667.748352,867.387878,129.529907,,,,,,,696.976501,870.184143,125.049156
88,903.293152,1091.101929,338.278656,727.503723,950.229492,183.586655,847.411926,1146.420898,244.349182,666.520935,869.380737,128.896408,,,,,,,696.005981,871.149597,125.040009
89,903.368774,1091.458618,338.443695,726.552551,951.402710,183.575623,847.680969,1147.006226,244.261719,664.941589,870.959656,128.322754,,,,,,,694.325745,873.002136,124.763733
90,903.393860,1091.864136,338.565552,725.367188,952.935791,182.531723,847.742981,1147.502319,244.277634,663.374084,872.600769,127.962700,,,,,,,694.339294,873.622009,125.338676
91,903.547913,1092.348633,338.527985,724.726196,954.399109,181.989838,847.740906,1147.949341,244.329773,662.202271,874.075684,127.617882,,,,,,,692.681946,875.414978,124.845055
92,903.720520,1092.614868,338.448547,723.817566,955.518372,181.938431,847.763672,1148.192139,244.338867,660.955261,875.791443,127.211761,,,,,,,691.465576,876.620911,124.842850
93,903.870850,1092.917603,338.198669,722.559692,956.543762,181.783859,847.782959,1148.593384,244.286499,660.319885,877.008301,126.338676,,,,,,,690.819885,877.939819,124.463692
94,903.933289,1093.166138,338.210999,721.523071,957.365601,181.622742,847.884033,1149.004272,244.131805,659.113953,878.483337,125.915756,,,,,,,688.818665,879.816650,123.584831
95,903.995483,1093.517212,338.236786,721.053833,958.385925,181.455322,848.046997,1149.331909,244.153549,657.759644,880.090027,125.627586,,,,,,,687.892334,880.321045,123.038956
96,904.031799,1093.780273,338.190613,720.572388,959.757324,180.747055,848.103760,1149.747070,243.895416,656.871033,880.688049,125.501312,,,,,,,688.091309,880.903198,123.104301
97,904.360046,1094.015381,337.999390,719.693542,960.558228,180.376938,848.402222,1150.099609,243.733932,656.057983,881.793274,125.464165,,,,,,,686.614807,883.086121,122.744843
98,904.571045,1094.233154,337.912750,718.876099,961.227295,179.864609,848.585938,1150.361694,243.656342,655.386353,882.983032,124.763649,,,,,,,684.659363,884.641663,121.731415
99,904.513062,1094.535400,338.047638,718.619324,961.902344,179.625641,848.826294,1150.553589,243.531342,655.169678,884.555298,123.494736,,,,,,,682.900574,885.650513,120.381538
100,904.262756,1094.742310,338.110138,718.808105,962.528076,179.144440,848.930298,1150.837646,243.366669,654.684143,885.311707,122.968475,,,,,,,684.126648,884.531494,121.844063
101,904.602478,1094.857300,337.854034,717.843689,963.378479,179.249130,848.991760,1151.097534,243.324570,653.853882,885.734802,123.247749,,,,,,,684.437622,884.707947,122.554253
102,904.471741,1095.087158,337.933807,717.090393,964.274780,178.752502,849.069885,1151.329102,243.281357,652.981323,886.277161,123.319160,,,,,,,682.725830,886.114563,121.706520
103,904.387573,1095.255249,337.937683,716.547852,964.871826,177.696609,849.129883,1151.485352,243.173874,652.310303,887.208069,122.896049,,,,,,,681.335693,887.394592,120.721344
104,904.381226,1095.369385,337.927582,716.070740,965.086182,177.892075,849.175720,1151.654053,243.076553,651.864868,888.066833,122.337967,,,,,,,681.111755,887.761658,120.746414
105,904.388489,1095.502075,337.796967,715.542236,965.213379,178.009628,849.177612,1151.788574,242.804977,651.317383,888.508667,122.099030,,,,,,,680.789368,888.157410,120.973145
106,904.468628,1095.611450,337.742798,715.156433,965.572693,177.735352,849.180054,1151.856934,242.668442,650.277527,888.899841,122.113884,,,,,,,681.552063,887.969604,121.134888
107,904.413452,1095.704834,337.608704,714.759705,966.133850,177.236328,849.123474,1151.894531,242.618759,650.173706,889.314575,121.443008,,,,,,,681.160461,888.350037,121.132195
108,904.434509,1095.722900,337.542725,714.281433,966.442444,176.865799,849.089111,1151.996460,242.631989,649.732361,889.632019,120.794212,,,,,,,680.774292,888.351563,120.432152
109,904.373413,1095.825195,337.506226,714.010803,966.751831,176.477036,848.991516,1151.944702,242.527191,649.247559,890.072632,120.474998,,,,,,,679.862854,889.071411,119.397972
110,904.557251,1095.885254,337.240051,713.727234,967.027954,176.248993,849.038818,1151.901245,242.349777,648.870544,890.379578,120.092796,,,,,,,679.316528,889.583191,118.823311
111,904.559143,1095.885986,337.178253,713.416565,967.127197,176.158310,848.997253,1151.878174,242.258331,648.567322,890.684753,119.767601,,,,,,,679.315552,889.802551,118.588333
112,904.467957,1095.992310,337.141479,713.077820,967.115234,176.018112,848.983459,1151.821045,242.213257,648.346802,891.003906,119.413719,,,,,,,679.160400,889.941284,117.987793
113,904.378540,1095.898560,337.117889,712.983643,967.167236,175.656219,848.920959,1151.772705,242.140335,648.413086,890.961914,119.010536,,,,,,,678.812317,890.271057,117.025230
114,904.353394,1095.876831,337.122009,712.915588,967.278748,175.366135,848.817810,1151.662964,242.076523,648.343933,891.080078,118.329750,,,,,,,678.043884,890.972473,115.670097
115,904.330811,1095.869629,337.053345,712.776001,967.339966,175.056854,848.785461,1151.549927,242.015350,648.572815,891.315247,117.364326,,,,,,,677.988098,891.147888,114.732399
116,904.247620,1095.871338,336.936279,712.529968,967.376892,174.758850,848.750122,1151.428467,241.958359,648.658691,891.513733,116.532921,,,,,,,678.539063,891.007996,114.308144
117,904.181396,1095.793213,336.864532,712.449341,967.417786,174.191833,848.653870,1151.361084,242.219574,648.811401,891.807495,115.412544,,,,,,,678.978638,891.053894,114.018127
118,904.132996,1095.749390,336.854065,712.278992,967.309998,173.913223,848.486633,1151.255859,242.258453,648.893677,891.724060,114.545128,,,,,,,679.218384,891.084412,113.744484
119,904.115173,1095.648560,336.846649,712.056763,967.200073,173.755829,848.416077,1151.131104,242.139816,648.910522,891.612244,114.182411,,,,,,,679.330322,891.110840,113.392517
120,904.009888,1095.616821,336.794098,711.942017,967.101379,173.272232,848.365479,1150.960083,241.851013,648.938110,891.453979,113.971428,,,,,,,679.555847,890.860291,113.133751
121,903.929260,1095.510254,336.806580,711.947083,966.955627,173.214569,848.290894,1150.849365,241.694565,649.224182,891.333313,113.567192,,,,,,,679.895142,890.762146,112.669632
122,903.888306,1095.411011,336.715729,711.938721,966.763428,172.731094,848.168396,1150.627197,241.705261,649.699219,891.092224,112.667709,,,,,,,680.194336,890.850647,111.921516
123,903.859314,1095.407593,336.665527,712.033203,966.748108,172.206436,848.095215,1150.461426,241.715775,650.332642,891.072876,112.018776,,,,,,,680.243164,891.522888,110.222282
124,903.767212,1095.313599,336.628448,712.070801,966.757080,171.713974,848.006592,1150.279663,241.648163,650.233398,890.890930,111.642853,,,,,,,681.120483,890.930115,109.817589
125,903.715881,1095.158813,336.696381,712.091309,966.693054,171.301941,848.020752,1150.269287,241.457092,650.048950,890.640930,111.637764,,,,,,,681.725586,890.625061,109.790283
126,903.687134,1095.070679,336.573853,712.127441,966.622620,171.061707,848.075317,1150.132324,241.245987,650.101868,890.492310,111.038719,,,,,,,681.843384,890.579346,109.504677
127,903.647461,1095.032227,336.570862,712.202637,966.567383,170.843887,848.073547,1150.045776,241.074631,650.253540,890.412109,110.461304,,,,,,,682.096802,890.536072,109.046928
128,903.571350,1094.930908,336.519409,712.291870,966.436096,170.581329,848.189697,1150.052490,241.042175,650.294983,890.141968,110.469170,,,,,,,682.043274,890.521729,108.519699
129,903.552368,1094.834473,336.506195,712.245667,966.298584,170.582153,848.066467,1149.845703,240.951279,650.386658,889.796143,110.780800,,,,,,,682.053833,890.339844,108.445335
130,903.460510,1094.718872,336.442963,712.196716,966.287842,170.593033,847.931152,1149.790649,240.871811,650.390259,889.605042,110.921494,,,,,,,682.065674,889.901306,108.898735
131,903.435913,1094.617310,336.384674,712.202148,966.187073,170.608170,847.867920,1149.715088,240.747147,650.377686,889.494934,110.895439,,,,,,,682.038818,889.743347,109.065521
132,903.498962,1094.611450,336.280548,712.150940,966.249512,170.633148,847.878052,1149.615234,240.680420,650.451843,889.587830,110.718025,,,,,,,682.089844,889.661865,109.044472
133,903.469666,1094.531250,336.256104,712.289246,966.087952,170.616699,847.874573,1149.511475,240.571075,650.418762,889.470947,110.796577,,,,,,,682.021606,889.739929,109.013596
134,903.441284,1094.353516,336.221924,712.373169,966.044128,170.532867,848.267639,1149.331543,240.104904,650.446594,889.484375,110.729332,,,,,,,681.974609,889.787720,108.928711
135,903.336853,1094.313965,336.208466,712.352661,966.046875,170.558075,848.023743,1149.389771,240.199371,650.427246,889.514221,110.811958,,,,,,,681.982483,889.717896,108.972099
136,903.342346,1094.230957,336.155487,712.330200,966.070679,170.566345,847.828857,1149.412598,240.288177,650.487122,889.573792,110.649330,,,,,,,681.918945,889.752747,108.930161
137,903.412415,1094.148804,336.050934,712.260559,965.984253,170.527939,847.993530,1149.289307,240.254578,650.240662,889.653748,110.810432,,,,,,,681.879822,889.784912,108.890427
138,903.308289,1094.055664,335.996399,711.991150,966.191406,171.031952,848.127747,1149.223267,240.193222,650.290405,889.648987,110.833855,,,,,,,681.873840,889.816650,108.886429
139,903.304932,1094.038208,335.974762,712.242493,966.078247,170.836182,848.196045,1149.171143,240.086746,650.206421,889.733032,110.877045,,,,,,,681.880249,889.819336,108.893341
140,903.303162,1093.956177,335.979004,712.444946,966.004761,170.739716,848.368713,1149.150146,240.079727,650.211121,889.840698,110.872581,,,,,,,681.882751,889.868042,108.887924
141,903.366577,1093.952026,335.944672,712.464050,965.904419,170.782700,848.459167,1149.193115,240.072098,650.466492,890.229797,110.481667,,,,,,,681.871521,889.904602,108.870193
142,903.340515,1093.940430,335.946930,712.479370,965.904114,171.011780,848.516174,1149.192749,240.090240,650.461060,890.102478,110.557503,,,,,,,681.983765,889.919678,108.943169
143,903.384277,1093.981323,335.854431,712.528198,965.851563,171.201004,848.515625,1149.213989,240.149506,650.473022,890.174255,110.523735,,,,,,,682.066528,889.912598,108.981689
144,903.414978,1093.954712,335.873047,712.602661,965.673889,171.493042,848.579285,1149.313599,240.152039,650.604919,890.290344,110.451881,,,,,,,682.085144,890.121216,108.968491
145,903.392029,1093.965942,335.911469,712.609619,965.583740,171.711121,848.734314,1149.347412,240.149002,650.923340,890.438721,110.256378,,,,,,,682.076355,890.218567,108.690002
146,903.397644,1093.950806,335.900085,712.728638,965.540100,172.006241,848.791748,1149.356934,240.178268,651.307739,890.611023,109.673042,,,,,,,682.053223,890.522156,108.416542
147,903.449951,1093.959229,335.882538,712.749268,965.509888,172.119751,848.906067,1149.393799,240.152893,651.765137,890.860474,109.344742,,,,,,,682.054260,890.788696,108.317612
148,903.506165,1093.981445,335.942535,712.847778,965.518372,172.094009,848.945618,1149.372192,240.506226,652.224609,891.192261,108.785568,,,,,,,682.009033,891.148804,108.175850
149,903.505310,1093.979004,335.968903,712.969116,965.559814,172.134720,849.009033,1149.629639,240.311005,652.458679,891.406006,108.630867,,,,,,,682.018066,891.446045,107.993362
150,903.575623,1094.038940,335.981232,713.202515,965.570251,172.272583,849.217285,1149.682251,240.327148,652.436157,891.730957,108.862236,,,,,,,681.958740,891.843140,107.848381
151,903.581726,1094.075806,335.960938,713.192383,965.486755,172.699799,849.343323,1149.812256,240.576889,652.456299,891.999512,108.994621,,,,,,,682.067810,892.315613,107.689659
152,903.620422,1094.104004,335.901398,713.224548,965.536316,172.953705,849.401062,1149.975098,240.622345,652.549500,892.227661,108.986984,,,,,,,682.121521,892.632751,107.611832
153,903.648010,1094.198853,335.914490,713.400757,965.560120,173.209152,849.552856,1150.092407,240.661194,652.775391,892.675110,108.873962,,,,,,,682.011475,892.838440,108.077583
154,903.704102,1094.222290,336.021942,713.523499,965.733765,173.623947,849.431580,1150.263062,240.863510,653.185852,893.222961,108.152519,,,,,,,682.242554,892.862366,108.249222
155,903.965820,1094.308472,335.908630,713.635803,965.804321,173.929703,849.729431,1150.307129,240.878296,653.580322,893.572693,107.709938,,,,,,,682.667542,892.997559,108.052223
156,903.834045,1094.305420,336.010712,713.640015,965.858765,174.154617,849.924744,1150.403320,240.916611,653.817688,893.908264,107.435669,,,,,,,683.071106,892.931152,107.988297
157,903.716614,1094.386230,336.096130,713.556152,965.952576,174.463730,849.780762,1150.707031,241.175858,653.761047,893.988953,107.761284,,,,,,,683.117310,892.955688,108.292442
158,903.812744,1094.428345,336.108887,713.551392,966.080078,174.587814,849.794800,1150.914917,241.397141,653.875061,894.106812,107.705566,,,,,,,683.307129,893.111267,108.250053
159,903.860596,1094.552368,336.056915,713.647095,966.275696,174.689667,849.813110,1151.024170,241.484207,653.987000,894.275330,107.653183,,,,,,,683.418640,893.307495,108.236000
160,903.854431,1094.646973,336.124786,713.705566,966.375793,174.882721,849.956482,1151.212280,241.569946,654.051392,894.509094,107.580269,,,,,,,683.573608,893.390869,108.240318
161,903.819153,1094.654175,336.127533,713.729736,966.561096,174.909637,849.951416,1151.316284,241.617966,654.069702,894.757813,107.731949,,,,,,,683.677185,893.653320,108.134880
