Präzision01161
Date:,2025/05/06
Time:,14:18:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
61,765.563171,1214.323853,397.838287,678.540649,977.188232,184.015656,675.061401,875.254150,165.505539,,,,648.986206,866.046814,158.281113,731.022156,1249.147583,254.235703,,,,,,,,,,,,,,,,,,,,,
62,766.006287,1215.535889,398.030334,678.020508,978.571045,183.869354,674.615967,876.870911,165.603668,,,,648.335938,867.432495,158.313705,731.431580,1250.205688,254.188614,,,,,,,,,,,,,,,,,,,,,
63,766.569214,1216.460083,397.982819,677.639648,979.815186,183.878479,674.232178,878.020386,165.208389,,,,648.187805,869.087708,157.818604,732.062500,1251.422852,254.065430,,,,,,,,,,,,,,,,,,,,,
64,766.786194,1217.257446,398.028778,677.407715,981.354614,183.894592,673.703491,879.396973,164.789932,,,,647.650635,870.540466,157.444763,732.738464,1252.582031,253.980240,,,,,,,,,,,,,,,,,,,,,
65,766.981689,1217.986572,398.094849,677.173645,982.525085,183.913940,673.145813,880.861633,164.417465,,,,646.840332,871.798706,157.486404,733.434998,1253.743042,254.095993,,,,,,,,,,,,,,,,,,,,,
66,767.388000,1218.837402,398.281433,677.026306,983.568970,183.726959,672.442871,882.084167,164.219254,,,,646.419128,873.151184,157.128021,733.726074,1254.778442,254.294510,,,,,,,,,,,,,,,,,,,,,
67,767.839722,1219.609375,398.183258,676.775940,984.805908,183.613174,672.231934,883.098389,164.215393,,,,646.268372,874.333496,156.554626,734.005920,1255.761230,254.575592,,,,,,,,,,,,,,,,,,,,,
68,768.204163,1220.399658,398.227173,676.618286,985.940369,183.415756,672.021851,884.120544,163.884644,,,,646.045471,875.497314,156.148849,734.357483,1256.690186,254.833420,,,,,,,,,,,,,,,,,,,,,
69,768.567505,1221.059814,398.123993,676.383667,986.631287,183.374771,671.676453,885.191345,163.365311,,,,645.468506,876.545471,156.273819,734.923096,1257.526611,254.937897,,,,,,,,,,,,,,,,,,,,,
70,768.856995,1221.738037,398.060669,676.175781,987.419067,183.340210,671.240723,886.077881,163.074905,,,,644.867859,877.457703,156.022583,735.307617,1258.202759,254.817719,,,,,,,,,,,,,,,,,,,,,
71,769.060120,1222.360352,398.219574,676.038696,988.335205,183.446030,670.661804,887.124512,162.898743,,,,644.630615,878.375122,155.599594,735.600708,1258.995483,254.702103,,,,,,,,,,,,,,,,,,,,,
72,769.447632,1222.950562,398.355164,675.740417,989.216003,183.290314,670.365845,887.941895,162.560181,,,,644.476868,879.328247,155.103439,735.844299,1259.779907,254.678970,,,,,,,,,,,,,,,,,,,,,
73,769.844666,1223.421997,398.365143,675.712524,990.007141,182.913086,670.233704,888.673340,162.227142,,,,644.329590,880.264832,154.692947,736.049072,1260.457275,254.799133,,,,,,,,,,,,,,,,,,,,,
74,770.265015,1224.004883,398.395721,675.622681,990.742432,182.551682,670.108521,889.554504,162.149628,,,,643.934387,880.924011,154.666809,736.343933,1261.038452,254.776642,,,,,,,,,,,,,,,,,,,,,
75,770.557800,1224.484741,398.399689,675.386963,991.541504,181.919876,669.935120,890.222717,161.962448,,,,643.260864,881.543396,154.618362,736.675354,1261.500366,254.689774,,,,,,,,,,,,,,,,,,,,,
76,770.804749,1225.015259,398.296051,675.565552,992.116211,181.612778,669.696655,890.768372,161.705780,,,,643.254028,882.204102,154.585800,736.991089,1261.920654,254.565918,,,,,,,,,,,,,,,,,,,,,
77,771.299377,1225.407715,398.065857,675.507324,992.810547,181.445602,669.621155,891.199219,161.338516,,,,643.562866,883.000671,153.843460,737.305298,1262.310425,254.481918,,,,,,,,,,,,,,,,,,,,,
78,771.527527,1225.876099,397.917358,675.545288,993.334167,181.425751,669.519287,891.723572,160.996246,,,,643.670044,883.802795,153.242523,737.599976,1262.699585,254.254333,,,,,,,,,,,,,,,,,,,,,
79,771.612671,1226.325317,397.923737,675.599365,993.883179,181.293610,669.421448,892.302246,160.652740,,,,643.313110,884.163696,153.207794,738.141174,1263.107666,253.947067,,,,,,,,,,,,,,,,,,,,,
80,771.783447,1226.721313,397.905273,675.639465,994.326904,181.046768,669.374451,892.782898,160.413223,,,,642.919006,884.523254,153.363235,738.413330,1263.496460,253.870850,,,,,,,,,,,,,,,,,,,,,
81,771.777649,1227.171509,397.781067,675.745422,994.675415,180.813507,669.311707,893.163757,160.232971,,,,642.701050,884.862366,153.329041,738.551636,1263.858154,253.914551,,,,,,,,,,,,,,,,,,,,,
82,771.933716,1227.547363,397.746582,675.859985,994.895935,180.530319,669.303345,893.657349,159.926437,,,,643.027710,885.464111,152.607254,738.754272,1264.258789,253.820160,,,,,,,,,,,,,,,,,,,,,
83,772.016479,1227.881592,397.657715,675.944458,995.181091,180.313614,669.340637,894.191162,159.590790,,,,643.317566,885.996094,151.992996,738.740601,1264.653687,253.755524,,,,,,,,,,,,,,,,,,,,,
84,772.156982,1228.185303,397.543243,675.940796,995.396606,180.155807,669.454468,894.542297,159.303070,,,,643.385254,886.300842,151.775253,738.852417,1265.050171,253.703568,,,,,,,,,,,,,,,,,,,,,
85,772.311829,1228.445190,397.408020,675.976135,995.695984,180.105789,669.523621,894.847595,159.034027,,,,643.225098,886.513489,151.652985,738.957520,1265.364380,253.667648,,,,,,,,,,,,,,,,,,,,,
86,772.462280,1228.702026,397.108551,676.039063,995.980469,179.899216,669.690613,895.024597,158.811722,,,,643.334595,886.838379,151.450134,739.229065,1265.616577,253.417511,,,,,,,,,,,,,,,,,,,,,
87,772.618530,1228.935303,396.982452,676.161011,996.238220,179.716858,670.055542,895.261169,158.366913,,,,643.166199,887.050476,151.402039,739.357483,1265.903076,253.285721,,,,,,,,,,,,,,,,,,,,,
88,772.720459,1229.102539,396.936035,676.273743,996.515259,179.513351,670.218018,895.518860,158.052353,,,,643.418152,887.365417,150.923431,739.490417,1266.121338,253.197250,,,,,,,,,,,,,,,,,,,,,
89,772.825012,1229.311523,396.863983,676.369812,996.800781,179.345612,670.299561,895.658081,157.956680,,,,643.701538,887.685425,150.397583,739.532959,1266.305298,253.139236,,,,,,,,,,,,,,,,,,,,,
90,772.947571,1229.440186,396.695007,676.368164,997.026672,179.051651,670.405457,895.768372,157.774597,,,,643.925598,887.953308,150.164505,739.761841,1266.385498,252.967361,,,,,,,,,,,,,,,,,,,,,
91,772.967957,1229.688599,396.736786,676.356018,997.217224,178.705322,670.429810,895.902344,157.508224,,,,644.059387,888.103027,149.916397,739.778015,1266.528687,252.880951,,,,,,,,,,,,,,,,,,,,,
92,773.180603,1229.963379,396.539764,676.609741,997.273987,178.464676,670.627625,896.012817,157.282730,,,,644.253235,888.225769,149.634445,739.856384,1266.684814,252.651840,,,,,,,,,,,,,,,,,,,,,
93,773.203308,1230.102051,396.404053,676.797424,997.394409,178.269897,670.788574,896.147827,157.062424,,,,644.436462,888.377380,149.358597,740.117676,1266.739868,252.558792,,,,,,,,,,,,,,,,,,,,,
94,773.176208,1230.227173,396.339233,677.032715,997.447815,178.176636,671.148621,896.218140,156.771851,,,,644.675842,888.430725,149.030045,740.096619,1266.890259,252.531342,,,,,,,,,,,,,,,,,,,,,
95,773.170349,1230.437256,396.348480,677.234924,997.509644,177.953110,671.192688,896.293396,156.600647,,,,644.835449,888.438232,148.804031,740.121948,1266.961182,252.321854,,,,,,,,,,,,,,,,,,,,,
96,773.073364,1230.565308,396.334564,677.548523,997.626282,177.810883,671.281311,896.314758,156.442963,,,,644.984985,888.335876,148.697586,740.278748,1267.085693,251.859833,,,,,,,,,,,,,,,,,,,,,
97,773.186584,1230.639893,396.124878,677.802734,997.673340,177.673691,671.434937,896.325562,156.287430,,,,644.984070,888.297424,148.798492,740.448303,1267.086060,251.707947,,,,,,,,,,,,,,,,,,,,,
98,773.113281,1230.698975,396.190155,678.011169,997.694763,177.536301,671.539673,896.403809,156.072922,,,,645.073730,888.307007,148.767899,740.464111,1267.095825,251.654663,,,,,,,,,,,,,,,,,,,,,
99,773.073914,1230.798340,396.161621,678.297668,997.779480,177.384674,671.914917,896.465637,155.808350,,,,645.272278,888.301392,148.753601,740.366943,1267.144531,251.611252,,,,,,,,,,,,,,,,,,,,,
100,773.193542,1230.867676,395.805298,678.527588,997.764221,177.225601,672.238770,896.664856,154.946686,,,,645.706665,888.442200,148.226593,740.443115,1267.110229,251.619766,,,,,,,,,,,,,,,,,,,,,
101,773.171753,1231.011719,395.774841,678.803345,997.775146,176.942230,672.771484,896.606689,154.443161,,,,646.543945,888.515991,147.417267,740.450562,1267.121582,251.582306,,,,,,,,,,,,,,,,,,,,,
102,773.109436,1231.036377,395.713593,678.938660,997.756287,176.819992,673.207275,896.624023,154.059311,,,,647.131653,888.532471,146.881622,740.298706,1267.189575,251.471039,,,,,,,,,,,,,,,,,,,,,
103,773.038818,1231.144409,395.497284,679.048462,997.717285,176.749146,673.382813,896.627808,153.862839,,,,647.463806,888.564575,146.686539,740.356750,1267.139038,251.516998,,,,,,,,,,,,,,,,,,,,,
104,773.012695,1231.246582,395.348450,679.326599,997.703735,176.451828,673.758240,896.681030,153.764877,,,,647.657654,888.495483,146.443970,740.310486,1267.167969,251.441727,,,,,,,,,,,,,,,,,,,,,
105,772.909607,1231.256958,395.277527,679.515381,997.622131,176.206436,673.959045,896.600464,153.668152,,,,647.917603,888.397888,146.076309,740.244690,1267.162720,251.421585,,,,,,,,,,,,,,,,,,,,,
106,772.844543,1231.253784,395.194946,679.668335,997.590576,176.020721,674.152222,896.548889,153.471344,,,,647.926025,888.235413,146.170212,740.259583,1267.089355,251.416443,,,,,,,,,,,,,,,,,,,,,
107,772.953674,1231.200317,395.223236,679.798279,997.470154,175.870834,674.315857,896.453918,153.293808,,,,647.965820,888.095398,146.271774,740.291321,1267.113159,251.306625,,,,,,,,,,,,,,,,,,,,,
108,772.676025,1231.258057,395.080444,679.872803,997.362000,175.740189,674.491760,896.379150,153.157242,,,,648.087402,888.042908,146.080338,740.273193,1267.104736,251.220123,,,,,,,,,,,,,,,,,,,,,
109,772.522034,1231.254517,395.035797,680.062927,997.267639,175.579147,674.755371,896.217651,152.916458,,,,648.296997,888.010193,145.835419,740.282776,1267.026367,251.217422,,,,,,,,,,,,,,,,,,,,,
110,772.440857,1231.243652,394.967896,680.171570,997.101318,175.286758,674.903748,896.037415,152.662125,,,,648.432068,887.936096,145.470520,740.209595,1267.010132,251.154388,,,,,,,,,,,,,,,,,,,,,
111,772.409119,1231.235474,394.948029,680.297852,996.986389,175.091751,675.213074,896.119812,152.160507,,,,648.578918,887.949463,145.096542,740.190735,1266.957520,251.165878,,,,,,,,,,,,,,,,,,,,,
112,772.337097,1231.237671,395.024414,680.587402,996.893555,174.783279,675.471375,896.134277,151.696564,,,,648.756836,887.819336,144.775650,740.212769,1266.837158,251.094116,,,,,,,,,,,,,,,,,,,,,
113,772.312256,1231.078003,394.862274,680.845032,996.743225,174.482605,675.817261,896.144897,151.137100,,,,648.883728,887.730774,144.411316,740.170532,1266.818359,251.029755,,,,,,,,,,,,,,,,,,,,,
114,772.106384,1231.175659,394.780640,681.041809,996.555969,174.240341,675.873596,896.082886,150.618820,,,,648.886963,887.646851,144.069916,740.082825,1266.743042,251.040680,,,,,,,,,,,,,,,,,,,,,
115,772.071045,1231.084229,394.803986,681.264221,996.309814,173.898224,675.872925,895.925903,150.029953,,,,648.831665,887.533630,143.666229,740.019653,1266.602051,250.987564,,,,,,,,,,,,,,,,,,,,,
116,772.083618,1230.939819,394.724487,681.501160,996.209351,173.475616,675.829590,895.798706,149.503860,,,,649.500732,887.533936,142.545029,739.901733,1266.548828,251.105667,,,,,,,,,,,,,,,,,,,,,
117,772.125488,1230.865723,394.726593,681.760620,996.223083,173.094055,675.906433,895.644104,149.003448,,,,649.937683,887.548950,141.575500,739.873535,1266.401489,251.191956,,,,,,,,,,,,,,,,,,,,,
118,772.009705,1230.786987,394.770569,682.001038,996.206726,172.539764,675.813354,896.186584,148.383972,,,,650.116089,887.405273,141.031754,739.866577,1266.240967,251.152863,,,,,,,,,,,,,,,,,,,,,
119,771.883240,1230.677612,394.750702,682.181824,996.142212,172.215393,675.962402,895.643921,147.874741,,,,650.112610,887.264404,140.917664,739.744690,1266.098633,251.128403,,,,,,,,,,,,,,,,,,,,,
120,771.756042,1230.541748,394.778137,682.387146,996.093872,171.867874,676.389160,895.510681,147.144241,,,,650.139343,887.185120,140.699509,739.586304,1265.948975,251.106216,,,,,,,,,,,,,,,,,,,,,
121,771.575073,1230.431763,394.698822,682.616943,995.917175,171.641708,676.856873,896.122375,146.630402,,,,650.233459,887.114990,140.370239,739.350647,1265.846558,250.982666,,,,,,,,,,,,,,,,,,,,,
122,771.375183,1230.339355,394.644592,682.728699,995.717468,171.167770,676.742554,895.610291,145.992355,,,,650.453247,887.330322,140.056885,739.210999,1265.620850,250.896347,,,,,,,,,,,,,,,,,,,,,
123,771.216553,1230.205688,394.627716,682.843140,995.536194,170.836105,676.451050,895.497986,145.335129,,,,650.360718,887.147827,139.548462,739.163879,1265.521851,250.598587,,,,,,,,,,,,,,,,,,,,,
124,771.095825,1230.072266,394.561951,682.885376,995.426758,170.397049,676.443420,895.581787,144.887039,,,,650.247009,886.932312,139.069427,738.994812,1265.323120,250.466339,,,,,,,,,,,,,,,,,,,,,
125,771.003479,1229.877075,394.431641,682.955200,995.318604,169.882980,676.620483,895.479919,144.523544,,,,650.723206,886.906860,138.211197,738.752197,1265.171387,250.421783,,,,,,,,,,,,,,,,,,,,,
126,770.765747,1229.759277,394.399536,682.870300,995.287903,169.615036,676.737366,895.356506,144.123093,,,,651.070068,886.935425,137.455597,739.033325,1264.934692,250.067383,,,,,,,,,,,,,,,,,,,,,
127,770.560364,1229.665161,394.405060,682.773743,995.250854,169.195938,676.852356,895.286987,143.681122,,,,651.200867,886.899292,136.775177,739.092407,1264.753052,249.812241,,,,,,,,,,,,,,,,,,,,,
128,770.499084,1229.557251,394.325043,682.819153,995.345886,168.545349,676.988892,895.093567,143.139374,,,,651.289246,886.820374,136.167999,738.996826,1264.562134,249.714615,,,,,,,,,,,,,,,,,,,,,
129,770.272766,1229.452515,394.262878,682.925232,995.372009,168.049530,677.467468,895.081360,142.022720,,,,651.361511,886.657166,135.348816,738.797180,1264.394165,249.714508,,,,,,,,,,,,,,,,,,,,,
130,770.094360,1229.452148,394.235870,682.953491,995.367615,167.522034,677.713501,895.125427,141.294571,,,,651.409363,886.530640,134.713654,738.574829,1264.271240,249.601624,,,,,,,,,,,,,,,,,,,,,
131,769.949036,1229.366089,394.203644,682.959900,995.262085,166.564957,677.865723,895.018066,140.519592,,,,651.358765,886.377625,134.327667,738.456421,1264.039795,249.485657,,,,,,,,,,,,,,,,,,,,,
