Präzision42
Date:,2025/04/16
Time:,14:30:05
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
14,790.467712,791.348022,90.763046,804.659180,680.317810,51.585033,674.194092,1130.967285,360.459351,818.963928,709.876770,39.948868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,790.522827,791.163696,90.888474,804.869873,680.104309,51.530869,674.234009,1130.984253,360.393921,819.009216,709.781555,40.185455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,790.526855,791.028748,91.045685,805.001587,680.108032,51.589191,674.424744,1130.914673,360.318390,819.039551,709.682861,40.327160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,790.504089,790.947510,91.209976,804.904663,680.077271,51.859646,674.486633,1130.921631,360.234711,819.051392,709.547607,40.341042,692.412170,1016.972900,212.781372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,790.417297,790.786255,91.296692,805.096252,679.828735,51.899078,674.551880,1130.926880,360.238922,819.023621,709.420776,40.404545,692.249695,1016.964600,212.803040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,790.308533,790.596924,91.543922,804.993042,679.771118,52.198517,674.742004,1130.921631,360.278931,818.766602,709.200073,40.522583,692.039001,1017.049072,212.811737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,790.157349,790.504639,91.740273,804.926819,679.762573,52.619045,674.675720,1130.964111,360.180695,818.505798,709.027100,40.645443,691.803528,1017.151672,212.852173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,789.904358,790.493469,91.840225,804.776367,679.637939,52.984276,674.902405,1131.033813,360.225464,818.151855,708.705444,40.381443,691.545898,1017.284180,212.858215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,789.680420,790.401672,91.898720,804.575317,679.452271,53.427902,675.084167,1131.057007,360.149170,819.176147,709.621033,42.007145,691.195618,1017.488525,212.853043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,789.495117,790.352783,92.160858,804.189270,679.260010,53.706345,675.133667,1131.140625,360.114166,819.386230,709.958435,43.582966,690.892578,1017.727844,212.761688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,789.216980,790.248657,92.537743,803.809204,678.976440,54.096176,675.335449,1131.246216,360.152588,819.049133,709.885498,44.452297,690.536194,1017.966797,212.641541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,788.766541,790.166077,92.795631,803.539734,678.971619,54.584778,675.456604,1131.381714,360.100159,818.168762,709.879333,44.374363,690.264160,1018.368347,212.643127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,788.370667,790.028442,93.211189,803.307129,678.925354,54.948639,675.611694,1131.511230,360.046051,817.296021,709.667664,44.322582,689.976135,1018.942444,212.483826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,787.884216,789.775940,93.860382,802.758667,679.148254,55.937569,675.814026,1131.735718,359.990692,816.733582,709.666321,44.646233,689.780945,1019.637634,212.336075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,787.234192,789.632568,95.387314,802.079834,679.099243,57.107761,675.957336,1132.067627,359.905701,816.568054,708.846313,46.621029,689.530273,1020.454346,212.007996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,786.314209,789.966980,96.398186,801.455017,678.939941,58.019745,676.141785,1132.317383,359.990112,821.093018,706.681335,55.192009,689.229980,1021.205872,211.405273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,785.809021,790.083557,97.281845,801.059448,678.901917,58.778507,676.260925,1132.743530,360.122742,822.979065,706.008728,60.293095,688.983215,1022.065430,210.885315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,785.235535,790.389954,98.053619,800.052246,679.181213,60.246521,676.343506,1133.140137,360.205811,822.601746,705.903687,61.717403,688.598755,1022.938110,210.791626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,784.381531,790.799072,99.214478,799.155457,679.236328,61.458675,676.265137,1133.761597,360.356171,821.055054,706.488220,62.176876,688.087036,1024.028931,210.568222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,783.092834,790.908569,100.892998,798.031616,679.575012,63.197803,676.070984,1134.455811,360.238708,819.860718,706.994934,62.763222,687.800659,1025.166870,210.140182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,782.320923,791.280090,101.831146,796.769775,679.668762,64.967033,676.042053,1135.131592,360.014191,818.636353,707.356934,64.393715,687.425049,1026.576172,209.225357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,781.623413,791.984497,103.051620,795.907104,680.067017,66.419724,676.009888,1135.964966,359.829285,819.045044,706.477661,68.601089,686.965027,1028.107544,208.849380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,780.675476,792.559387,104.630989,794.787537,680.634155,68.558586,675.978516,1136.810425,359.572479,817.683655,706.801697,71.417015,686.599792,1029.335938,208.715302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,779.893188,793.450195,105.782906,793.482971,681.517944,70.556038,676.115051,1137.837646,359.591278,816.716125,707.290405,72.802055,686.180908,1031.260010,207.844193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,778.983398,794.213196,107.417511,792.649780,681.933594,72.301125,676.219971,1138.977417,359.584869,815.622131,708.771057,73.478180,686.042419,1032.883301,207.336609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,778.756592,795.211304,109.425911,791.703979,682.526489,74.721786,676.083496,1140.283081,359.542450,815.311890,708.634827,77.540894,685.460266,1034.688843,207.144363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,778.132629,796.321350,111.093254,790.910034,683.172485,77.362892,676.155945,1141.825317,359.272675,814.735901,709.110779,80.533081,684.913696,1036.536255,206.848541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,777.686096,797.387390,113.175766,789.912720,684.062988,79.559143,676.039551,1143.337646,359.405701,813.602722,709.757751,82.851570,684.653442,1038.782593,206.067154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,777.284363,798.646851,115.400787,789.532043,685.225037,82.236717,675.761414,1144.916016,359.536407,813.161438,710.702148,85.463158,684.440369,1040.700684,205.474365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,776.848633,800.040771,117.708054,789.182129,686.235535,85.142685,675.360291,1146.536377,359.734985,813.115662,711.700012,89.187508,684.037109,1042.858765,205.389709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,776.549927,801.473633,119.514740,788.734131,687.456909,88.591454,675.201843,1148.253052,359.845825,812.745544,713.049805,92.016090,683.480164,1044.976074,204.905899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,776.067627,802.829529,122.138016,788.358093,688.960327,91.886780,675.237915,1150.157715,359.913910,812.497375,714.119507,94.947220,683.594849,1047.426392,204.967697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,775.820129,804.500793,124.352364,787.892944,690.238220,95.099319,675.593506,1152.043335,359.358612,811.268433,715.705566,98.547661,683.154785,1049.863159,205.103531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,775.391785,806.101501,127.113472,787.962280,691.559937,98.702545,675.676086,1153.960327,359.549164,811.562073,717.290344,101.581482,682.561768,1052.128052,204.862549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,775.707153,808.051880,129.699417,787.974731,693.236206,102.145103,675.589539,1155.891846,359.821411,811.610413,718.527039,105.088196,682.260803,1054.778198,204.192108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,774.794983,809.539612,132.553818,787.725342,694.708679,106.014183,675.607422,1157.784058,360.017731,811.559204,720.472778,109.288429,681.798645,1057.407715,204.413254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,774.887512,811.624573,135.380539,787.649048,696.308289,109.759995,675.502136,1159.747314,360.407471,811.411804,721.890808,112.564377,681.269043,1059.683228,204.396317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,774.478943,813.436707,137.998581,787.309631,698.029236,113.448303,675.461975,1161.796509,360.677643,811.207397,723.930542,116.167572,680.763489,1062.355469,203.981583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,774.731018,815.617371,141.223129,787.717468,699.730042,117.395630,675.580200,1163.942261,360.763306,811.157043,725.827759,120.068863,680.631042,1064.984741,203.772141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,774.465698,817.512146,143.869202,787.834229,701.845581,121.657784,675.796021,1165.874390,360.550354,811.384949,727.728821,123.654854,680.159485,1067.712280,204.239319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,774.051208,819.892395,147.048737,787.897827,703.713379,125.060951,676.022766,1167.868774,360.659637,811.283875,729.721985,127.160843,679.576599,1070.269531,204.038498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,773.886047,822.068298,149.653748,787.641602,706.096436,128.875259,676.085876,1169.721313,361.107666,811.066223,731.793518,131.312592,679.173340,1073.088379,203.709991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,773.415649,824.307678,152.552124,787.571106,707.843323,132.521805,676.093140,1171.770020,361.505890,810.773743,734.109192,134.304459,678.411133,1075.835205,203.997955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,773.023010,826.562927,155.780762,787.771545,710.107788,136.168900,675.908630,1174.008545,362.062164,811.103943,736.295715,138.107361,677.557373,1078.484863,204.344559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,772.138855,828.783691,158.542542,787.420715,712.274414,139.592880,675.833557,1176.054321,362.413483,810.919067,738.497314,141.925735,677.102966,1081.184814,204.189651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,771.688416,831.284790,161.447861,787.168762,714.308533,143.737076,675.855042,1178.100098,362.752472,810.778259,741.305054,144.988815,676.607849,1084.003418,204.406754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,771.550964,833.618713,164.613800,787.490234,716.968140,146.525467,675.995728,1180.230347,362.482452,810.234253,743.644897,147.993271,675.781311,1086.877930,204.744186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,770.704407,835.928345,167.233017,787.388245,719.604675,149.765396,676.043579,1182.305176,362.660004,810.255249,745.853149,150.728958,674.973450,1089.948853,204.793961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,770.388672,838.810974,169.838135,787.280090,722.026550,153.135254,675.860840,1184.581177,363.642883,809.902710,748.822693,154.140762,674.223450,1092.887573,204.398239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,769.922241,841.128479,172.395599,786.798828,724.589539,156.459442,675.631653,1186.612793,364.167480,809.503662,751.505249,157.071671,673.328552,1095.666504,204.620087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,769.137695,843.718018,175.227432,786.781311,727.201477,159.071869,675.296326,1188.588501,364.883911,809.560181,754.039856,159.663620,672.562988,1098.560303,205.272079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,768.429321,846.556396,177.755356,786.613037,730.177734,162.294388,675.257141,1190.713989,365.783569,809.064514,756.961365,162.473221,671.430237,1101.682251,205.273102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,767.318176,848.976074,179.940552,786.119202,732.808838,164.655197,675.449707,1192.745605,366.770721,808.862732,759.717590,164.710098,670.723267,1104.700195,205.715546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,766.741333,851.930176,182.379974,786.026184,735.275330,167.032410,675.427185,1194.893311,367.021606,808.340393,762.387878,168.031876,669.725952,1107.956299,206.195511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,765.897217,854.469910,184.637360,785.412720,737.857483,170.309540,675.295349,1197.131470,367.591125,807.312439,765.340637,169.623016,668.944153,1111.220825,206.471527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,764.682312,857.229675,187.128357,784.749573,740.563965,172.355621,675.144653,1199.409424,368.089294,806.403076,768.286682,172.258591,668.015808,1114.384644,206.685944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,763.653625,860.046692,189.055191,783.698303,743.298767,174.967117,674.929199,1201.449585,368.528534,805.382263,770.955322,174.951157,666.866455,1117.389404,207.262161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,762.199097,862.861877,191.583282,782.644470,746.418518,177.245071,675.037781,1203.798096,368.939789,804.492798,773.791931,177.002899,666.073730,1120.573608,207.651993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,760.795715,865.684387,193.178024,781.711609,749.125732,178.743210,675.144165,1206.010254,369.752136,803.302246,776.868469,179.097626,664.967529,1123.807617,207.589279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,759.544067,868.468933,195.410721,780.457458,752.142761,181.091110,674.926025,1208.126709,370.342834,802.384216,779.790771,180.634811,663.891418,1126.863770,208.363754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,757.962830,871.315491,196.910187,779.520020,754.929504,182.500259,674.756165,1210.290771,371.119110,801.047363,782.480408,183.047852,662.695801,1129.993896,208.980026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,756.608887,874.014771,198.573624,777.740479,757.922791,184.786118,674.779175,1212.355591,372.002441,799.480164,785.341125,184.650940,661.968567,1133.294556,209.464569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,754.785400,876.821289,199.866867,776.218628,760.446289,186.305008,675.041931,1214.378906,372.822052,797.897400,788.328979,186.129013,660.858887,1136.487793,209.865936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,753.079895,879.781677,201.221161,774.624695,763.032776,188.529526,675.196838,1216.546143,373.641876,796.139282,791.036133,187.774109,660.044128,1139.545166,210.601242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,751.163879,882.527649,202.787613,772.730530,766.256287,189.972992,675.175598,1218.721558,374.573181,794.556885,793.963684,189.061813,658.897156,1142.974121,211.086594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,749.569092,885.406616,203.519241,770.950317,769.319031,190.482452,675.288513,1220.557251,375.350494,792.306274,796.948669,190.624146,658.202087,1146.313965,211.433029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,747.884521,888.552734,205.093506,769.020386,772.049255,191.995453,675.384583,1222.660278,376.152954,790.789978,799.540466,191.928619,657.347351,1149.559570,212.314514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,746.209045,891.390503,205.779831,766.939514,774.727661,193.374680,675.481506,1224.758423,376.878082,788.666138,802.309692,193.396210,656.085876,1152.838745,212.971237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,743.863037,894.147949,206.779739,764.625549,777.495300,194.843201,675.337402,1226.807739,377.857330,786.479980,805.447144,194.383011,655.405701,1155.990479,213.447052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,742.437378,897.227356,207.690567,762.819214,780.318298,195.577530,675.480286,1228.681641,378.784729,784.436035,808.095703,195.014816,654.461243,1159.366333,213.622635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,740.243103,899.733582,208.967499,760.340088,782.984680,196.509064,675.997498,1230.682251,379.681824,782.834900,810.674866,195.781448,653.844238,1162.462402,214.697052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,738.047668,902.565247,209.228241,758.139160,786.211609,196.593231,676.593079,1232.756714,380.528412,780.323669,813.575745,196.554718,652.740601,1165.699707,215.445206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,736.145813,905.877380,210.275787,755.874329,788.593384,197.359604,676.557007,1234.735596,381.017365,777.653442,816.183838,197.376205,652.127991,1168.976196,215.854416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,734.258789,908.427917,210.078690,753.520813,791.479431,197.753128,676.557556,1236.569702,382.332092,775.305298,819.079834,197.787857,651.617310,1172.335205,216.475082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,732.023987,911.309692,210.651367,751.170166,794.304016,198.140076,676.815186,1238.635864,383.204559,773.402039,822.150574,197.772751,650.401306,1175.621338,216.985733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,730.085144,914.044678,211.344971,748.516968,797.043152,197.684631,677.260864,1240.543213,383.734650,770.988525,824.276917,197.916763,649.856506,1178.722534,217.775299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,727.656189,916.839417,211.460022,745.910767,799.980225,197.852249,677.650330,1242.437988,384.588257,768.272339,827.014587,197.807449,649.045288,1182.049927,218.813599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,725.330627,919.541382,211.858856,743.667847,802.603882,198.066055,677.960205,1244.277832,385.581451,765.207764,829.653503,198.155106,648.498901,1185.330688,219.406631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,723.717468,922.346436,211.788971,740.841187,805.504761,197.728729,678.410767,1246.128174,386.240326,763.320007,832.232605,198.083298,648.295166,1188.595581,219.760803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,721.794373,925.191833,211.713608,737.714233,808.110107,197.892838,678.819153,1248.074707,386.696655,760.489868,834.979187,197.969711,647.524963,1191.745972,220.576324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,719.340576,927.936890,211.907608,734.866882,810.783264,197.598419,679.142578,1249.877930,387.343353,757.674500,837.283264,197.575882,647.048706,1194.902588,221.537186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,717.331665,930.548279,211.561295,731.953186,813.552002,197.457123,679.782837,1251.591797,388.679169,755.295715,839.889709,197.336227,646.719727,1198.043823,222.023483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,715.059082,933.389832,211.367661,729.391174,816.081482,196.435181,680.393738,1253.334473,389.391998,752.219849,842.406311,197.228806,646.127502,1201.150757,222.574677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,712.870361,936.158997,211.320618,726.063721,818.477844,196.919083,681.047241,1255.238525,390.033844,749.597229,844.854248,196.170914,645.760376,1204.191406,223.647675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,710.588745,938.581482,210.417480,723.155518,821.255005,196.062210,681.082336,1256.894409,390.732178,746.771851,847.239075,195.785309,645.493286,1207.229126,224.158127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,709.073730,941.474548,209.739792,720.187805,823.838379,195.481094,681.467834,1258.585693,391.558380,743.955200,849.898682,194.981522,645.528076,1209.862793,224.720032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,706.736145,944.394226,209.554733,716.921814,826.539307,194.992874,682.070313,1260.196533,392.275238,741.197205,852.350586,193.826385,645.030518,1212.603271,225.423752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,704.506104,946.885193,209.885056,714.261292,829.252258,193.659698,682.412109,1261.955322,393.587616,738.315979,854.654114,193.379715,645.054810,1215.670898,225.885590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,702.632629,949.600220,209.109131,711.241211,832.115723,193.070236,682.766052,1263.392090,394.201233,735.273743,857.157776,193.197388,645.214600,1218.620239,226.542923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,700.537354,952.086304,207.901016,708.369995,834.193848,192.778305,683.373230,1265.182007,394.366638,732.883362,859.360107,192.225540,644.684692,1221.385620,227.461761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,698.822144,954.864868,207.175873,705.665039,837.050964,191.151367,683.892395,1266.591309,395.136780,730.481140,862.101135,190.854095,644.323486,1223.948242,228.393799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,697.018860,957.335449,206.572021,702.700439,839.441711,190.454086,684.041687,1268.094360,396.187927,727.170959,864.385864,189.936981,644.302063,1226.607544,228.937469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,694.949890,959.961121,205.523300,699.679810,842.062317,189.260727,684.594238,1269.366699,397.054321,724.525818,866.652161,188.999283,644.686829,1229.362549,229.558929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,692.816040,962.028809,205.153656,697.023193,844.679749,188.135010,685.302185,1270.964844,397.435242,722.240173,869.022095,187.610291,644.720581,1231.987549,229.997635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,691.023865,964.666870,204.117004,694.677063,846.801758,187.444748,685.578796,1272.273682,397.873779,720.168091,871.353516,186.599838,644.780029,1234.318481,230.190094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,689.340393,967.009338,203.015305,691.864563,849.343018,187.215195,685.998840,1273.638672,398.640106,716.994141,873.581299,185.550735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,687.762329,969.585815,201.741425,688.916199,851.872009,185.826385,686.334839,1274.972656,399.600372,714.388977,875.877625,184.900513,,,,644.642822,1239.228516,232.000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,686.036621,972.096375,201.122284,686.646606,854.423523,184.499939,687.066833,1276.196533,400.139374,712.327454,878.025085,183.736145,,,,644.773560,1241.359985,231.953094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,684.079834,974.644348,199.811691,684.415833,856.465881,184.039581,687.371826,1277.677002,400.711304,710.470825,880.234558,182.656967,,,,645.051819,1243.449341,232.415695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,682.577759,976.820679,199.206100,681.797729,859.086548,182.793289,687.536804,1278.892700,401.263733,707.505188,882.540527,180.982727,,,,645.291809,1245.524048,233.444809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,680.818542,979.038818,197.903931,679.567200,861.243164,181.496994,687.958801,1279.968872,401.920349,705.611694,884.510132,180.676804,,,,645.015320,1247.593384,234.072433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,679.679810,981.176697,197.208801,677.384766,863.367249,180.514374,688.605103,1281.341797,402.385803,703.814514,886.491211,179.799835,,,,644.972534,1249.716064,234.384216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
