Präzision01158
Date:,2025/04/23
Time:,13:01:23
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,811.371765,777.236572,104.915581,802.469055,685.977295,73.390388,861.008667,1032.005249,327.005280,843.524353,998.274048,241.407013,777.471008,676.738953,66.532867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,811.388611,777.787598,105.843895,804.086426,685.731506,76.233452,861.075317,1033.392700,326.824646,843.463867,999.523132,241.567871,777.872131,677.509949,67.739349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,811.705505,778.512451,106.502930,804.459839,685.978455,77.124039,861.338684,1034.714478,327.045319,843.243042,1001.050415,241.466568,777.838257,678.336609,68.865730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,812.197876,779.117737,107.224129,803.774597,687.004700,77.441727,861.544861,1036.075684,326.888184,843.062500,1002.444580,241.123672,777.873413,679.002625,70.046494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,812.444824,780.008118,108.002373,802.453674,688.937134,77.557846,861.747864,1037.274902,326.635193,843.007935,1003.968933,240.966309,778.058044,679.431274,71.336449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,812.665466,781.047729,109.181725,803.218140,689.422485,79.485916,861.290649,1038.495483,326.837952,843.120728,1005.717651,240.667877,778.280090,679.859192,72.816528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,812.931763,781.802612,110.512505,804.073486,690.112305,81.001556,861.088440,1040.009888,327.210449,843.208496,1007.264709,240.290405,778.486023,680.718140,74.034637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,812.985535,782.670898,111.691162,804.591736,689.850586,82.886742,861.315308,1041.495483,326.980713,843.221497,1009.154236,240.096298,778.618469,681.765442,75.852142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,812.914246,783.605347,112.640976,805.520447,690.492249,85.515739,861.808228,1043.192505,326.368011,843.358215,1010.857178,239.667542,779.156921,682.418945,77.166649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,813.259888,784.779602,113.817078,806.044373,691.120667,87.276962,862.224182,1044.807129,325.837128,843.214355,1012.761597,239.651352,779.508728,683.026672,79.012886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,813.824463,785.856873,114.961113,805.579285,692.497070,88.169548,862.406616,1046.430298,326.086182,842.846252,1014.535095,239.828629,779.226563,683.920654,81.072891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,813.719482,786.786804,116.712158,806.357727,693.193909,90.354469,862.076904,1048.022217,326.341309,842.370239,1016.890503,239.441010,779.625427,684.904236,82.850182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,813.587952,788.096130,118.299728,806.029114,694.447876,92.646851,861.829529,1049.528809,326.579376,842.458496,1018.977539,238.828369,780.084473,685.853027,84.638611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,813.566650,789.409607,119.573608,806.752136,694.956726,94.900146,861.951050,1051.423950,326.659210,842.098633,1021.393250,238.524521,780.191772,686.730652,86.692116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,813.752014,790.575806,121.132660,807.027832,696.583679,97.545044,862.333923,1053.156860,326.282043,841.709900,1023.791443,238.789200,780.660217,687.874268,89.012932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,813.816650,792.163391,123.112190,806.367676,697.927856,99.151566,862.357361,1055.203979,326.181061,841.886475,1025.501099,238.859802,780.578796,689.196289,91.347031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,813.907410,793.443604,124.977150,806.804382,699.000854,101.237488,862.174438,1056.950439,326.208832,842.092896,1028.448486,237.838882,780.926880,690.218445,93.652748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,814.345703,794.708008,126.996696,806.352783,700.143799,104.575562,862.590576,1058.878662,326.217194,842.346313,1031.023315,237.626541,780.865906,691.513550,96.936073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,814.553040,796.579895,128.604050,806.565308,701.555847,107.551750,862.711243,1060.812012,326.170441,842.223328,1033.104370,237.987640,781.028076,692.640808,99.146889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,814.210388,798.185364,130.635941,807.083984,702.393738,110.939400,862.780151,1062.969849,326.150604,841.643372,1036.406860,237.852478,781.142029,694.373047,102.100403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,814.508301,799.848083,132.653076,807.252869,704.413696,112.085785,862.928101,1065.034546,325.972107,841.475037,1039.047363,237.187607,781.035645,696.087158,104.190842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,814.573059,801.807678,135.041199,806.953857,706.093140,114.653839,863.067932,1067.123657,326.037231,841.587524,1041.534912,237.014709,781.502258,697.654724,106.777420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,814.616699,803.610107,137.115555,806.669189,708.050781,117.426682,862.888306,1069.551025,326.537781,841.407288,1044.352417,236.833725,781.741943,699.457092,108.999680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,814.902954,805.684448,139.085861,807.034424,709.579468,120.829163,863.104858,1071.643921,326.647705,841.165833,1047.492798,236.372818,781.894165,701.094788,112.247353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,814.915161,807.697815,141.856781,807.084656,711.452881,123.565125,863.165344,1073.977905,326.512909,841.301941,1050.318481,236.366699,781.672485,702.909424,114.758606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,814.748352,809.639221,143.417480,807.731323,713.127014,126.866043,,,,841.450012,1053.031128,236.736908,781.661011,704.774841,118.131912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,814.595276,811.902832,145.552887,807.775635,715.115784,129.695450,,,,841.438110,1055.962158,236.641495,781.897217,706.765320,120.808479,863.861633,1078.707275,325.822968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,814.509033,813.892944,148.009750,807.581299,717.271301,133.255234,,,,841.559082,1059.156250,236.552719,782.058716,708.777283,123.841354,864.012390,1081.221802,326.002808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,814.685181,816.504700,150.095428,807.611755,719.586670,135.403061,,,,841.783325,1062.131592,236.436646,781.927124,710.691895,126.396637,863.930237,1083.385864,326.492249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,814.528137,818.790955,153.177658,807.787048,721.607178,138.789764,,,,841.632202,1065.161255,236.347748,782.184631,712.991760,129.120468,863.979614,1085.547607,326.989716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,814.723083,821.218140,154.447784,807.966187,724.144897,141.057190,,,,841.708496,1068.381470,236.669724,781.839722,715.348816,132.219650,864.346619,1088.108276,326.936920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,814.090149,824.062073,156.607300,807.415649,726.186829,144.268036,,,,841.931458,1071.535767,236.425079,781.600525,717.588379,135.142151,864.483765,1090.609741,326.884125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,814.106873,826.242737,158.910141,807.595520,728.932007,146.972107,,,,841.864441,1074.404785,236.844177,781.799377,720.100464,137.943710,864.727234,1092.953491,327.134888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,813.909119,829.030090,161.371552,806.887573,731.453918,149.256927,,,,842.109741,1077.742432,237.351883,781.440674,722.724670,140.241455,865.113647,1095.443848,327.366913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,813.627625,831.793884,163.625580,807.065369,733.961914,151.891174,,,,842.266113,1081.395874,237.341217,781.249023,725.267883,142.784058,865.414673,1097.650391,327.582428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,813.708923,834.714294,165.748566,806.445129,737.177795,154.489212,,,,842.402344,1084.393188,237.686478,781.083191,727.795532,145.855865,865.861938,1099.788574,327.952362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,813.262451,837.389099,167.536026,806.309143,739.713135,156.951584,,,,842.755249,1087.517822,237.697693,780.509216,730.694885,147.866531,865.972168,1102.828003,328.187592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,812.937256,840.498291,169.445053,806.543030,741.892517,160.646530,,,,843.106689,1090.638672,238.033463,780.251343,733.651306,150.319183,866.146057,1105.185059,328.287872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,812.131042,843.296265,171.873718,805.792480,744.928406,162.400238,,,,843.586182,1093.839966,238.205536,779.613770,736.570313,153.406250,866.320740,1107.241455,328.436707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,811.845764,846.183899,173.306900,804.319885,748.715149,164.583191,,,,843.605225,1097.144287,238.701141,778.594421,739.346069,156.127029,866.374573,1109.925293,328.788300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,811.739990,849.385193,175.161972,803.435486,751.533691,167.075684,,,,843.751282,1100.212280,239.384460,777.883179,742.212097,158.024323,866.694580,1112.171753,329.225800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,811.348938,852.544067,176.976563,803.330688,754.129639,169.391861,,,,844.170898,1103.635376,239.910110,777.000977,745.499817,160.070816,866.935730,1114.463745,330.063782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,810.651733,855.796143,178.717606,802.355042,757.183105,171.790924,,,,845.106628,1107.203857,239.775391,776.203674,748.760803,162.603271,867.498657,1116.604370,330.581696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,809.509766,858.842651,180.559723,802.014526,760.241150,173.674423,,,,845.260986,1110.401489,240.371613,775.287415,751.835266,164.500351,868.267639,1119.073364,330.465118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,808.691345,861.882568,181.990540,800.525757,763.638489,176.173019,,,,845.267090,1113.474487,240.836182,774.496155,755.065979,166.351639,868.550293,1121.556396,330.914337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,807.938721,865.347351,184.082321,799.455750,766.785706,177.688889,,,,845.723206,1116.262207,241.337997,773.354736,758.303528,168.071091,869.093689,1123.989624,331.140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,807.587891,868.423950,184.746140,798.000977,769.802856,179.289856,,,,846.106750,1119.542725,242.280380,772.230225,761.472839,169.698929,869.691284,1126.151855,331.558105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,806.206665,871.842651,186.733826,796.880493,773.184631,180.427902,,,,846.767944,1122.800903,242.828461,770.702942,765.043213,171.334091,869.998657,1128.656616,331.988434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,804.884521,874.854675,187.835602,795.790344,776.419922,182.283508,,,,847.756165,1126.080078,242.649750,769.034912,768.054016,172.992462,870.006287,1130.930908,332.450958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,803.989075,878.071716,189.302155,794.003235,779.827698,183.466736,,,,848.499207,1129.319092,243.231842,767.719666,771.231140,174.057373,870.862122,1133.256226,332.605896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,802.690674,881.218506,190.667755,792.282715,782.590515,184.759323,,,,848.992859,1132.233276,244.112350,766.025635,774.585876,175.323349,871.623352,1135.333740,333.154358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,801.672241,884.508972,191.356491,790.892395,785.822205,185.625931,,,,849.039856,1135.135498,244.443924,764.703613,777.929077,176.595322,872.251038,1137.513062,333.617523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,800.100525,887.798767,192.743347,789.074158,789.305664,186.623245,,,,849.430420,1138.008545,245.026779,763.076721,781.188416,177.587769,872.680603,1139.883789,334.622650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,798.756165,890.934692,193.211761,787.899536,792.541504,187.680634,,,,850.095581,1141.088135,245.780014,761.035278,784.631226,178.239929,873.037354,1141.839233,335.450836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,797.465210,894.269897,193.452469,785.441711,795.716248,188.772766,,,,850.991638,1144.220215,246.210571,759.409424,788.198608,178.634460,874.225586,1143.996338,335.408905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,796.237366,897.601807,194.973999,783.662415,799.150269,188.883133,,,,851.878418,1147.082153,247.075653,757.732666,791.787659,179.692917,874.984863,1146.195190,335.325317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,794.862671,900.818787,195.833572,781.439941,802.354309,190.127838,,,,852.275757,1149.594849,247.578415,755.283997,795.133606,180.123322,875.232544,1148.356689,335.917786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,792.702515,903.899841,196.440826,779.686890,805.765747,190.326599,,,,853.070374,1152.387817,247.699417,753.121033,798.697571,180.956863,875.855591,1150.511597,336.550262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,791.517151,907.150024,197.011246,777.266052,809.393250,191.624634,,,,853.429688,1155.466064,248.414047,750.644592,802.291016,181.694717,876.374084,1152.415894,337.109985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,790.214661,910.614441,197.444046,774.965576,812.644714,191.712082,,,,854.597900,1157.853638,248.940521,748.330078,805.787170,182.011581,877.100891,1154.406982,337.418610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,788.278381,913.667480,198.028015,771.964294,815.993103,192.205521,,,,855.198120,1160.326050,249.401077,746.166748,809.311340,182.042648,877.852173,1156.223999,337.926025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,786.691650,917.297241,198.662872,769.871094,819.237793,191.981216,,,,855.792053,1162.887207,250.666458,743.817505,813.040833,182.361435,878.254028,1158.071045,338.350586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,784.957458,920.566772,198.827591,767.199097,822.876221,192.923782,,,,856.409668,1165.503662,251.383133,740.906372,816.666931,182.846695,879.137634,1159.750000,338.764160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,783.082947,923.434326,199.038391,765.170898,826.350464,192.833984,,,,856.740234,1167.554932,252.034439,738.119324,820.183472,183.150558,879.747131,1161.720581,339.131378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,781.266418,926.859497,199.269608,762.020691,829.602356,193.187103,,,,857.385132,1170.150879,252.852203,735.664246,823.926453,182.836761,880.011841,1163.274048,339.853973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,779.322021,930.280396,199.620621,759.092407,833.158020,192.827484,,,,858.539795,1172.688354,253.070480,732.489990,827.427429,183.463989,880.928223,1164.907593,340.528076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,777.243530,933.150452,199.668991,756.575623,836.325867,193.235046,,,,859.675171,1174.769775,253.477951,729.410278,830.894348,183.948105,881.792297,1166.566650,340.505615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,775.576355,936.537170,199.909393,753.793884,839.829468,192.959534,,,,860.786255,1177.089478,253.604431,726.993958,834.671082,183.561264,882.188416,1168.258911,340.853516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,773.445801,939.823425,199.571198,750.761108,844.238525,192.705368,,,,861.393616,1179.080444,254.370453,724.758911,838.393982,182.888718,882.738159,1169.616821,341.329132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,771.656433,942.936157,199.703415,748.382202,846.784485,193.125519,,,,861.870605,1181.500977,254.881165,721.654724,841.659302,183.412064,883.419739,1171.113647,341.921051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,769.789490,946.165771,200.101410,745.733948,849.644043,192.895142,,,,862.655518,1183.123535,255.379623,718.070801,844.992737,183.614639,883.914490,1172.515381,342.369690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,767.610168,949.069885,200.136246,743.009766,853.044189,192.771530,,,,863.386292,1185.156372,256.207886,715.531982,848.887451,182.762726,884.538391,1173.706421,342.945587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,765.621826,952.123718,199.526413,740.080383,856.556519,192.052948,,,,863.994080,1187.265137,256.798523,713.255371,852.606628,181.969742,885.412354,1175.159180,343.179535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,763.932007,955.166199,199.813385,736.951904,859.567017,191.937988,,,,864.451721,1189.131714,257.039612,710.169922,855.932617,181.745316,886.004150,1176.614014,343.269897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,761.538818,958.049622,199.785980,734.115906,862.741882,191.248444,,,,864.906128,1190.504517,257.226196,706.924377,859.038574,181.994614,886.356384,1177.289429,343.796936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,759.575073,960.842102,199.175400,731.869202,866.151367,190.721649,,,,866.058533,1192.169922,257.489624,704.153320,862.469971,181.407822,886.458496,1178.746094,344.438599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,757.581238,963.518250,198.898102,728.922363,868.822571,190.641983,,,,866.588440,1193.807129,258.185059,702.116394,865.726379,180.394501,887.114319,1179.978394,345.010956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,755.878723,966.592834,198.802368,726.440918,871.544128,189.807846,,,,866.673706,1195.348389,258.996216,699.468262,868.871216,179.987198,887.754944,1181.013916,345.391632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,753.625549,968.943665,198.226593,724.023254,874.880737,189.116211,,,,867.136292,1196.497559,259.619385,696.296143,871.796936,179.637756,888.081360,1182.031006,345.634918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,752.109192,971.477112,197.906677,720.946045,877.610596,188.668381,,,,867.617188,1197.829956,259.853424,694.030579,874.895203,178.648804,888.569946,1183.119873,346.101868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,750.034485,974.218140,197.213058,718.789673,880.358459,187.848755,,,,867.753357,1199.356689,260.034332,692.199829,877.869934,177.210144,888.812378,1184.065796,346.433960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,748.051697,976.448181,197.110352,716.713623,882.866150,186.702560,,,,867.654663,1200.329834,260.564606,689.722229,880.614868,176.938202,889.110352,1184.982666,346.561951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,745.945496,978.909485,196.850433,714.103516,885.418091,186.494827,,,,867.512695,1201.284912,261.070801,686.788147,883.293518,176.763077,889.472900,1185.945801,346.758392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,744.430298,980.990356,196.191971,711.604675,888.044128,185.957138,,,,867.526855,1202.535522,261.576050,684.185974,885.987305,176.418900,889.893921,1186.826172,347.016571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,742.905334,983.498779,195.554581,709.523682,890.307556,185.295624,,,,867.905762,1203.555420,262.006683,682.287537,888.789612,175.236771,890.152588,1187.517578,347.242249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,741.413208,985.601807,194.966095,707.551392,893.079468,184.387634,,,,868.346497,1204.278320,262.119171,679.993225,891.410217,174.484650,889.990295,1187.934448,347.924225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,739.468201,987.639221,194.672516,705.106201,895.025635,184.051865,,,,868.498413,1205.166748,262.341339,677.789124,893.686462,174.394470,890.438538,1188.672363,348.108734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,738.187927,989.734924,194.295502,702.856628,897.356445,183.940186,,,,868.555542,1206.176758,262.614868,675.585144,896.076965,173.800110,890.748474,1189.112305,348.488159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,736.057373,991.638489,193.488556,700.250000,899.563721,183.284439,,,,868.425659,1207.058838,262.970245,673.628052,898.838745,172.467316,891.053894,1189.604614,348.699982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,734.755737,993.621826,193.000656,698.609741,901.606445,182.206955,,,,868.336792,1207.491089,263.219727,672.575134,901.384766,170.482590,891.276611,1190.372681,348.737061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,733.344055,995.255249,192.238312,,,,,,,868.645630,1207.679199,263.749329,674.031067,905.640930,166.145111,891.510010,1190.921021,348.818298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,731.894409,996.959229,192.111938,,,,,,,868.716187,1208.156372,264.018005,672.231323,908.030579,165.585281,891.915283,1191.244019,348.874023,694.558777,905.341431,182.014099,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,730.391052,998.583557,191.963638,,,,,,,868.734497,1208.692139,264.160095,670.811462,909.711731,165.310837,892.065186,1191.612549,348.908203,693.449890,907.216003,181.493668,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,728.944214,1000.176147,191.319580,,,,,,,868.927612,1209.112915,264.243103,670.118164,911.311584,163.786118,891.814331,1192.041504,349.321014,691.583923,908.752075,180.606918,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,727.847595,1001.049683,191.098145,,,,,,,869.211060,1209.401489,264.310822,668.443726,913.392822,163.546005,891.769836,1192.279419,349.503632,689.845032,910.578430,180.361603,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,726.259888,1002.430786,190.672668,,,,,,,869.085754,1209.764038,264.455627,666.074951,914.111267,163.905869,891.893799,1192.478882,349.513672,687.702332,911.938904,180.095505,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,725.085876,1003.915771,190.126007,,,,,,,868.957642,1210.025391,264.573853,663.718933,914.753113,164.593704,891.940918,1192.667969,349.592773,686.057373,913.239014,179.799759,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,724.339355,1005.003052,189.586777,,,,,,,868.839600,1210.272705,264.647217,662.820190,915.991333,164.062317,891.937317,1192.759399,349.630829,685.033447,914.541992,179.364197,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,722.960449,1006.020386,188.937225,,,,,,,868.799622,1210.420532,264.735229,661.386719,917.557861,163.519150,,,,683.156738,916.412109,178.461075,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,721.992126,1006.800964,188.660202,,,,,,,868.701782,1210.485718,264.713928,660.243286,919.576294,162.275757,,,,681.763550,918.068054,177.075348,892.014282,1192.859985,349.744141,,,,,,,,,,,,,,,,,,,,,,,,
