Präzision01161
Date:,2025/04/24
Time:,15:56:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
61,786.072021,778.351501,90.270470,779.250305,667.983093,69.316383,739.767517,1055.574097,330.400116,741.197571,961.553284,183.346146,,,,801.705933,689.715820,75.261139,,,
62,785.020996,779.205933,91.923767,778.391296,668.481812,72.201897,739.775146,1056.677979,330.428528,741.150146,963.356506,183.259415,,,,800.747864,689.987122,78.095879,,,
63,785.216614,780.031921,93.494232,777.790649,668.894714,74.280182,739.629578,1057.805542,330.194244,741.043701,964.831726,183.318436,,,,800.244934,690.307678,80.829834,,,
64,784.510010,780.826965,96.190826,776.699890,669.643555,77.625618,739.466370,1059.060547,330.038422,740.614197,966.684265,183.755707,,,,799.684082,691.028931,84.333824,,,
65,784.237427,781.335571,97.950356,775.821716,670.390381,81.145813,739.124451,1060.277466,330.289032,740.157654,968.468445,184.411591,,,,798.593201,692.022522,87.514397,,,
66,783.292358,782.655151,100.502762,774.680908,671.226074,84.497612,738.938965,1061.542480,330.552094,739.596680,970.757263,184.241211,,,,798.026184,692.794495,91.352737,,,
67,783.367493,783.733826,103.242729,774.352356,672.284851,88.176987,738.950684,1063.106689,330.729340,739.282776,972.693970,183.931732,,,,797.276489,693.863098,93.757690,,,
68,782.529480,784.637634,105.870178,774.145996,673.036194,91.501831,738.934692,1064.670410,330.779541,739.068481,974.688721,183.643188,,,,796.949280,694.585449,97.731689,,,
69,781.968872,785.764771,108.688225,773.898132,673.873108,95.284988,739.188232,1066.713257,330.808472,738.860840,976.594604,183.891815,,,,796.496704,695.526672,101.163063,,,
70,781.484009,786.923035,111.414505,773.239319,675.088257,99.108452,739.110962,1068.716431,330.649933,737.738281,978.881042,184.647308,,,,796.428345,696.780273,104.951729,,,
71,781.184875,788.393799,114.316513,773.424988,676.086365,102.838867,738.833923,1070.766357,330.407867,737.031677,981.302246,184.984772,,,,796.603516,698.024841,109.382187,,,
72,780.710938,789.551941,117.414162,773.283875,677.540649,106.947800,738.301636,1072.992188,330.519012,736.964233,983.306702,184.924393,,,,795.739014,699.419312,112.998131,,,
73,779.926697,791.174377,120.754372,772.842163,678.922241,111.602875,737.876587,1074.699951,330.712402,736.523926,985.681519,185.148483,,,,795.590698,700.896362,117.557533,,,
74,779.773682,793.012878,123.913277,772.833984,680.582336,115.870506,737.982239,1077.023071,330.670288,735.705078,988.114563,185.572983,,,,795.674072,702.317566,121.334290,,,
75,779.682556,794.796814,126.944801,773.044006,682.061401,120.467148,737.817017,1079.596802,330.526184,734.908325,990.431213,186.278748,,,,795.697021,704.046753,125.243668,,,
76,778.835510,796.679810,131.044724,772.869080,683.935852,124.906639,737.412354,1081.937744,330.465302,734.266357,993.178650,187.155899,,,,795.531189,706.023010,130.071396,,,
77,778.360840,798.923828,134.380203,772.895203,685.491882,129.099411,736.942810,1084.303101,330.900909,733.659241,996.029663,186.939056,,,,795.397766,707.911438,135.252380,,,
78,777.911255,800.789429,137.669525,772.866150,687.940857,134.051605,736.631531,1086.568481,331.364929,733.488831,998.786316,187.379333,,,,794.905212,710.072266,139.415329,,,
79,777.339417,803.125305,141.012360,772.994751,690.331604,139.049042,736.225952,1088.900513,331.311310,732.624573,1001.529541,188.142624,,,,794.804688,712.527344,143.616409,,,
80,776.526306,805.453064,145.143036,772.630737,692.385620,144.011215,735.961548,1091.334351,331.080231,731.605774,1004.412964,188.896698,,,,794.816833,714.634094,148.385544,,,
81,775.989014,808.044250,148.334549,772.479248,694.658813,148.394394,735.779846,1093.524414,331.348969,731.122314,1007.453857,189.487686,,,,794.873047,717.291382,152.958969,,,
82,775.816956,810.610718,151.638428,772.119812,697.502136,153.054733,735.364441,1095.821045,331.845703,730.583984,1010.863647,189.776611,,,,794.218689,719.857422,157.337296,,,
83,774.745911,812.966553,155.471558,771.693298,699.948181,158.132660,734.930054,1097.977173,332.165771,729.788147,1014.050964,190.770859,,,,793.784607,722.530212,162.249741,,,
84,774.109131,816.192932,159.199020,770.923340,702.725037,162.751617,734.590149,1100.079102,332.207825,728.508423,1017.417236,191.500687,,,,793.229187,725.424438,166.547714,,,
85,773.404968,819.064453,162.593674,770.403687,705.428101,167.216980,734.291565,1102.513306,332.257904,727.686584,1020.874634,191.449005,,,,792.645264,728.447144,171.107056,,,
86,772.870911,821.912537,165.847992,770.710876,708.135071,171.325455,734.596191,1104.821045,332.661591,726.941223,1024.392212,191.713120,,,,792.158997,731.462769,175.423737,,,
87,772.019409,824.822083,168.933853,770.111023,711.552185,175.687149,734.341125,1106.934570,332.739288,726.090637,1027.843872,192.331741,,,,791.407104,734.388855,179.544189,,,
88,770.922302,828.021301,172.573151,769.353760,714.866821,180.128204,734.073914,1109.033569,333.006042,725.352295,1031.159912,193.158279,,,,790.727112,737.591248,184.016769,,,
89,770.198486,831.277283,175.895416,768.593018,717.875854,184.327744,733.475159,1111.302612,332.995972,724.601563,1034.661743,193.122787,,,,790.022522,740.708801,187.475525,,,
90,769.484863,834.539795,178.643967,767.705261,720.984680,188.400787,733.258057,1113.532104,332.903961,723.480591,1037.972168,193.742050,,,,789.370972,743.872803,191.153564,,,
91,768.196960,837.383911,181.480423,766.760864,724.104126,192.133667,733.143677,1115.965576,333.135406,722.023621,1041.280151,194.510010,,,,788.126892,747.016907,195.061783,,,
92,767.093323,840.675171,184.719452,765.966797,727.068787,196.373825,732.677551,1118.447266,333.336334,720.965454,1044.772095,195.041306,,,,786.458984,750.059387,198.079239,,,
93,766.355652,843.877686,187.433746,764.930054,730.139099,199.642105,732.387146,1120.919312,332.837616,720.053955,1048.317627,195.742142,,,,785.920471,753.618591,202.050568,,,
94,765.221375,847.090393,189.804611,764.115173,733.815796,202.612061,731.989563,1123.587158,332.786926,718.617554,1051.416992,196.300049,,,,785.585022,756.902283,205.104630,,,
95,763.698120,850.236755,192.518555,763.109375,737.007751,205.785904,731.705078,1125.987061,332.856476,717.499146,1054.923218,196.116867,,,,784.736755,760.088928,207.891632,,,
96,762.852539,853.447815,194.440750,761.939026,740.173523,208.831070,731.535767,1128.266846,333.039948,716.526550,1058.162476,196.079636,,,,783.547363,763.596802,210.745407,,,
97,761.562439,856.636414,196.716049,760.944702,743.561829,212.259827,731.339050,1130.942017,332.992432,715.632751,1061.420166,196.586945,,,,782.539490,766.906128,212.377182,,,
98,760.657166,860.103760,198.493362,760.085144,746.893188,214.991562,731.316406,1133.698730,333.229797,714.760986,1064.738037,196.752411,,,,781.295105,770.342163,214.941803,,,
99,759.362732,863.374146,200.485687,759.399963,750.441162,217.351257,730.690979,1136.476440,333.279205,713.584045,1067.973877,196.908463,,,,780.812073,773.703125,218.184647,,,
100,758.182373,866.754211,202.090469,758.468933,754.042175,218.752167,730.209778,1138.639526,333.753601,711.979492,1071.006714,198.087418,,,,779.600098,776.943665,219.632263,,,
101,756.879578,869.568420,203.663162,757.314758,757.464539,220.692245,729.886719,1140.938599,334.324951,710.491699,1074.288208,198.718323,,,,777.983398,780.300842,221.397690,,,
102,755.680359,873.017334,204.763092,756.375854,760.702026,222.995758,729.793335,1143.357788,334.735687,709.549377,1077.264771,199.421768,,,,777.958618,783.622742,223.629715,,,
103,754.155762,876.255493,206.079239,754.991821,763.816589,224.818527,729.715881,1146.009399,334.878387,708.550110,1080.140015,199.757156,,,,776.373657,786.918091,225.072433,,,
104,752.869507,879.481262,207.134247,753.942383,767.197510,226.924255,729.306091,1148.452759,335.031036,707.473450,1083.105347,200.360519,,,,775.220581,790.243713,226.326996,,,
105,751.149597,882.362671,208.529495,752.782532,770.350952,228.180756,728.877930,1150.794800,335.252380,705.992615,1086.018799,201.238937,,,,773.487488,793.620300,227.097351,,,
106,749.935730,885.463928,208.932480,751.987000,773.369568,229.235901,728.565796,1153.012939,335.936798,704.999634,1089.031616,202.277634,,,,771.935669,796.886047,227.553894,,,
107,748.509705,889.048645,209.650314,749.875549,776.647217,229.695450,728.487610,1155.182495,336.742004,704.143005,1092.363892,202.504517,,,,770.648438,800.095825,227.921478,,,
108,746.990112,892.042297,210.570938,748.538086,779.852722,229.878998,728.308411,1157.413818,337.250610,703.206116,1095.597046,202.856796,,,,769.110413,803.143066,229.140335,,,
109,745.296814,895.013672,210.752548,746.984131,783.041016,230.848801,728.111145,1159.733032,337.603729,701.784668,1098.774414,203.567261,,,,767.577942,806.115967,229.896225,,,
110,743.759888,898.221436,211.262360,744.962036,785.987732,231.230530,728.045776,1161.735352,337.893768,701.196411,1102.217407,203.541672,,,,765.882751,809.318665,230.417648,,,
111,742.259827,901.137146,211.709900,743.122375,788.750610,231.384399,727.988586,1163.799683,338.448792,700.703308,1105.499023,203.838013,,,,764.095093,812.293213,230.347321,,,
112,740.678345,904.261353,211.543381,741.039734,791.926025,231.949432,727.943726,1165.681152,339.003632,700.026917,1108.548950,204.804367,,,,762.036682,814.998413,230.480957,,,
113,739.024597,907.392578,211.889389,738.748413,795.063049,231.541718,727.959473,1167.788940,339.030640,699.226807,1111.401733,205.645767,,,,759.730164,818.083801,230.655029,,,
114,737.393677,910.355286,212.246750,736.962280,797.800476,230.865585,728.021912,1169.691895,339.262634,698.504456,1114.612671,205.755142,,,,757.607239,820.885803,230.417694,,,
115,735.790710,913.244141,211.793793,734.561707,801.030396,231.172897,727.845337,1171.576172,339.613007,697.722839,1117.917847,205.847885,,,,756.101685,823.510498,230.977051,,,
116,734.289917,916.174194,211.754990,732.058044,804.063416,231.476532,727.567383,1173.180664,340.529907,696.769775,1120.924194,206.645004,,,,753.383789,826.653748,230.246094,,,
117,732.512756,919.316772,211.404724,729.602539,806.604370,230.916794,727.512207,1174.873047,341.258392,696.332153,1124.153320,206.256561,,,,751.258606,829.645081,229.968353,,,
118,730.635620,921.981812,211.726273,727.329102,809.896790,230.370453,727.685913,1176.592773,341.568420,696.634644,1127.299316,206.083435,,,,748.977051,832.462646,229.193542,,,
119,729.011414,924.778381,211.025009,725.046936,812.890930,230.010880,728.097595,1178.534058,341.397156,695.792725,1130.389160,207.117142,,,,746.636780,835.138000,229.126953,,,
120,727.658508,927.921021,210.492538,722.826538,815.832886,228.975296,728.330811,1180.149536,341.343231,694.732178,1133.061035,208.133270,,,,744.359009,837.777344,228.977905,,,
121,725.808533,930.894775,209.984879,720.527710,818.759827,228.265915,728.334229,1181.916748,341.624268,694.682678,1136.081055,207.737991,,,,742.328003,840.615112,227.760849,,,
122,724.113831,933.661377,209.331711,718.886597,821.573914,227.342590,727.614990,1183.793091,342.446869,694.886902,1139.134277,207.193588,,,,740.890442,843.219666,226.753342,,,
123,722.483093,936.520508,208.701965,716.077515,823.998840,227.349838,728.212280,1185.870117,342.455536,694.379211,1142.082642,207.338150,,,,738.879211,845.866760,225.901230,,,
124,720.832642,939.088135,208.221786,713.994690,826.824219,226.544296,728.742310,1187.494141,342.340149,693.649475,1144.792358,207.969254,,,,736.101563,848.906006,224.945892,,,
125,719.090942,941.786560,207.298477,712.481506,829.461487,225.055161,728.959839,1188.955200,342.570801,693.502197,1147.745117,208.150314,,,,734.503052,851.114929,224.748047,,,
126,717.671143,944.527649,206.063858,710.346191,832.101929,223.586212,728.979614,1190.675049,342.907623,693.466858,1150.526611,207.966309,,,,733.267395,853.533875,224.314850,,,
127,716.039673,947.033691,205.287842,708.170166,834.868408,222.288284,729.370667,1192.636719,343.132477,693.295349,1153.204956,208.103867,,,,730.790588,856.264404,222.354370,,,
128,714.231201,949.725647,204.539093,706.325928,837.106018,222.060516,729.696045,1194.649658,343.027283,692.952454,1155.911377,208.527084,,,,729.018433,858.829468,220.973206,,,
129,712.553223,952.189941,203.765198,704.085693,839.738708,221.151260,729.744385,1196.465942,343.592133,693.141418,1158.600830,208.723022,,,,727.322510,861.335327,219.700104,,,
130,710.774780,954.723083,202.686539,702.109802,842.322510,219.086121,730.493408,1198.174561,343.113892,693.348083,1161.053345,208.301071,,,,724.939514,863.795288,218.088333,,,
131,709.209473,956.953674,201.841919,700.163818,844.631165,217.956085,730.942139,1200.194580,342.956238,692.946960,1163.717896,208.576202,,,,723.047607,865.848511,217.177582,,,
132,707.690002,959.400024,200.647964,697.951477,847.023987,216.314438,731.165161,1202.014160,343.001221,692.397705,1166.149170,208.705429,,,,720.938660,867.986206,215.837555,,,
133,706.450806,961.694580,199.779633,695.729492,849.107422,215.016403,731.486694,1203.709961,343.456573,692.414368,1168.475098,208.184525,,,,719.584106,870.284851,214.957809,,,
134,704.899719,964.024780,198.311066,693.534119,851.490051,213.428421,731.961914,1205.556641,343.484375,692.649353,1170.813965,207.998520,,,,717.320190,872.396179,213.082504,,,
135,703.868347,966.279663,197.371475,691.016113,854.023987,211.612610,732.461792,1207.403320,343.475952,692.691589,1172.901001,207.899063,,,,714.738708,874.540649,211.563202,,,
136,702.481689,968.507568,195.854141,689.283508,856.202576,209.919907,732.925354,1209.156494,343.673706,692.415710,1175.049316,208.039246,,,,713.382568,876.464539,210.881134,,,
137,701.373901,970.612610,194.754379,687.298706,858.510803,208.325531,733.434143,1210.896240,343.821686,692.127808,1177.091919,207.987473,,,,711.247925,878.558594,209.370682,,,
138,700.056946,972.803467,193.483078,684.859680,860.355713,207.219162,734.096375,1212.517822,343.688995,692.045898,1179.147095,208.050415,,,,708.873779,880.631592,207.376404,,,
139,698.892212,974.874023,192.187500,682.381104,862.709229,206.345673,734.449951,1214.011475,343.889282,692.503662,1180.912354,208.019272,,,,706.926025,882.514160,205.474457,,,
140,697.669434,976.800476,191.118927,680.388794,864.966736,204.019135,734.854553,1215.418701,344.315857,692.892395,1182.808594,207.634109,,,,705.019043,884.661133,203.929245,,,
141,696.033020,978.809021,189.846939,678.948242,866.926453,202.090317,735.407776,1216.909302,344.367310,692.872314,1184.722412,207.330566,,,,703.809448,886.413452,202.870087,,,
142,694.623779,980.583618,188.936111,677.338379,868.603394,199.864700,736.022644,1218.379517,344.294159,692.754639,1186.553833,207.122452,,,,701.727844,888.881897,201.283646,,,
143,693.214355,982.699646,187.329437,675.532288,870.233887,198.540131,736.426575,1219.742432,344.309814,692.862549,1188.155762,207.231949,,,,699.954468,890.054871,199.432373,,,
144,692.330383,984.202881,186.188705,674.323364,872.373718,196.554581,736.876160,1220.973389,344.451111,693.036255,1189.894409,207.422363,,,,699.103027,891.530151,197.735748,,,
145,690.934326,985.962769,184.962479,672.813110,873.743469,195.498184,737.098206,1222.194336,344.438293,693.372437,1191.464844,206.981659,,,,697.919861,893.141357,196.462952,,,
146,689.457764,987.546387,184.003448,671.320679,875.867065,193.219299,737.287598,1223.361328,344.386993,693.568481,1193.257202,206.621292,,,,696.828796,895.021973,194.905991,,,
147,688.298584,989.274780,182.624207,669.973328,877.456055,191.911682,737.509583,1224.244873,344.363007,693.636353,1194.706421,206.254120,,,,695.126282,896.519165,192.315414,,,
148,686.869263,990.850952,181.306442,669.116638,878.815430,190.103119,737.857361,1225.259399,344.045197,693.949463,1196.294922,206.063644,,,,694.411926,897.934082,190.962051,,,
149,685.673157,992.312927,180.633469,668.044983,880.306274,188.065262,738.141846,1226.422974,343.615234,694.479309,1197.664673,206.133911,,,,693.034668,899.627869,189.843094,,,
150,684.660706,993.914124,179.396194,666.615784,881.862183,187.165207,738.500488,1227.230103,343.566467,694.470825,1199.037231,205.838272,,,,691.775818,901.092773,188.859528,,,
151,683.695984,995.340271,178.267639,665.272095,883.262634,185.636261,739.084595,1227.772461,343.482727,694.478027,1200.512451,205.662018,,,,690.473572,902.544189,187.494873,,,
152,682.941101,996.720154,177.320129,664.129211,884.454712,184.407974,739.408386,1228.471436,343.542297,694.318970,1201.726196,205.435394,,,,689.485596,903.993835,186.216583,,,
153,682.114380,998.041626,176.010895,662.608276,885.743408,183.960709,739.625244,1229.240967,343.506714,694.178467,1203.003906,205.045364,,,,688.047852,905.315796,185.088425,,,
154,681.466309,999.380920,174.936096,661.492859,887.438660,182.425293,739.850098,1229.995361,343.350220,694.265625,1204.187500,204.967575,,,,687.071228,906.510132,183.695572,,,
155,680.743347,1000.536743,173.705139,660.413879,888.862488,180.554474,739.903931,1230.668823,343.349487,694.278259,1205.278931,205.135513,,,,685.934021,907.866943,182.370178,,,
156,680.235840,1001.621094,172.904175,659.506592,889.865723,179.561172,740.135620,1231.181519,343.305756,694.331848,1205.998901,204.961929,,,,684.232727,909.018616,180.947281,,,
157,679.640137,1002.810486,172.285645,658.355469,891.272644,178.222626,740.233093,1231.735229,343.326050,694.649597,1206.987183,204.607101,,,,683.512817,910.174194,180.175491,,,
158,679.021912,1003.843079,171.071915,657.250244,892.345825,177.529221,740.417969,1232.430420,343.311981,694.692627,1207.918457,204.253998,,,,683.229980,911.000122,179.579391,,,
159,678.215332,1004.648010,170.301605,656.124329,893.307556,176.592163,740.553711,1233.129517,343.093384,694.600037,1208.856934,204.006836,,,,682.246277,911.963013,178.368317,,,
160,677.667053,1005.642334,169.422852,655.606445,894.220032,175.198456,740.748413,1233.882446,342.772552,694.523193,1209.598145,203.637650,,,,680.908081,912.834595,177.400604,,,
161,677.105835,1006.661865,168.642502,654.848816,895.290466,173.910172,740.884521,1234.464355,342.654938,694.377136,1210.070557,203.396866,,,,679.826538,913.730835,176.242554,,,
162,676.608154,1007.473511,167.685196,653.876709,896.134155,173.207397,741.088074,1234.875610,342.617859,694.488464,1210.499390,203.446838,,,,679.251465,914.601868,175.097824,,,
163,675.913879,1008.306396,166.730286,653.213318,896.900696,171.881149,741.194885,1235.347412,342.428833,694.643616,1211.043945,203.536926,,,,678.720825,915.639221,173.783646,,,
164,675.502808,1009.011841,165.916565,653.224792,897.772766,170.872269,741.360596,1235.738647,342.429047,694.786743,1211.651489,203.541565,,,,678.296631,916.156738,172.834595,,,
165,674.866760,1009.662415,164.878342,652.828186,898.672729,169.318192,741.649231,1235.973877,342.244965,694.864075,1212.160156,203.447678,,,,677.421326,916.758301,171.281738,,,
166,674.029114,1010.237549,164.067596,652.270386,899.009033,168.665619,741.713013,1236.300903,342.107849,694.943542,1212.640503,203.334503,,,,677.153809,917.700562,170.083511,,,
167,673.453308,1010.893616,163.203140,652.031982,899.235779,167.228668,741.722717,1236.649048,342.050018,695.335144,1213.043213,202.972672,,,,676.430847,918.308228,169.151413,,,
168,673.092957,1011.440918,162.378784,651.847229,899.892944,165.725449,741.874756,1236.773682,342.077423,695.687256,1213.477173,202.549805,,,,676.243896,918.861328,168.677780,,,
