Präzision45
Date:,2025/04/16
Time:,14:30:22
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,782.373840,789.535583,95.756210,811.270752,681.959900,57.743515,822.480225,710.140015,54.672291,,,,677.047485,1128.072266,370.375305,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,781.701111,789.807617,96.198158,810.792725,682.065613,58.300358,823.495117,710.396790,57.749115,,,,677.060913,1128.374878,370.403229,686.732849,1017.027832,222.188538,,,,,,,,,,,,,,,,,,,,,,,,
13,780.948730,790.135803,96.355469,810.327515,682.101440,59.352566,823.205200,710.260864,60.235142,,,,677.076660,1128.809570,370.348389,686.581848,1017.968140,222.057663,,,,,,,,,,,,,,,,,,,,,,,,
14,780.376892,790.130066,96.579216,809.683960,681.821838,60.644554,822.951294,709.971802,60.997494,,,,677.110046,1129.257568,370.349182,686.054016,1019.074646,221.522324,,,,,,,,,,,,,,,,,,,,,,,,
15,779.917175,790.218994,97.196220,809.137634,682.097778,61.519321,822.490540,710.185913,62.158646,,,,677.095398,1129.684326,370.343506,685.374817,1019.989258,220.983337,,,,,,,,,,,,,,,,,,,,,,,,
16,778.499512,789.618042,99.774330,808.812378,682.494263,62.597939,820.758118,710.330322,63.209423,,,,677.000916,1130.305298,370.309326,684.548096,1020.904907,220.473526,,,,,,,,,,,,,,,,,,,,,,,,
17,776.803284,789.554321,101.276474,807.931763,682.016479,64.504921,819.834656,710.225952,64.792831,,,,677.047241,1130.929565,370.053833,683.876892,1022.228149,220.169205,,,,,,,,,,,,,,,,,,,,,,,,
18,776.307312,789.846741,102.346786,806.876465,682.250061,65.974815,819.097046,710.369568,66.716377,,,,677.188843,1131.694336,369.711487,684.005615,1023.471375,219.289902,,,,,,,,,,,,,,,,,,,,,,,,
19,775.271729,790.334534,103.488510,805.573425,682.259338,67.649582,817.923584,710.542542,67.623184,,,,677.131042,1132.548096,369.316589,683.590942,1024.850464,218.412003,,,,,,,,,,,,,,,,,,,,,,,,
20,774.382263,790.961243,104.386436,804.506287,682.694458,69.541061,818.187012,710.284180,70.908516,,,,676.906799,1133.620361,368.958038,682.805054,1026.376465,218.126984,,,,,,,,,,,,,,,,,,,,,,,,
21,773.467651,791.580322,105.789848,803.325623,682.739746,71.296295,817.194214,710.507324,73.655212,,,,676.629272,1134.779175,368.719177,682.087158,1027.826538,217.376297,,,,,,,,,,,,,,,,,,,,,,,,
22,772.116089,792.195618,107.124321,802.350525,683.188843,73.312408,816.610840,710.922668,76.352806,,,,676.369324,1135.905884,368.568909,681.682617,1029.700928,216.468811,,,,,,,,,,,,,,,,,,,,,,,,
23,771.341492,792.938843,108.072617,801.060425,683.649170,75.720207,815.735168,711.125854,78.667259,,,,676.267090,1137.020508,368.714111,681.420532,1031.311035,216.183472,,,,,,,,,,,,,,,,,,,,,,,,
24,770.589172,793.784546,109.921501,799.748413,684.535339,77.527420,814.392151,711.741272,80.339340,,,,676.048218,1138.312134,368.434845,680.740723,1033.281372,215.670990,,,,,,,,,,,,,,,,,,,,,,,,
25,769.808228,794.786194,111.726471,798.605713,685.234741,79.786606,813.287781,712.624390,82.378380,,,,675.925415,1139.770752,368.199829,680.077637,1035.218506,214.879333,,,,,,,,,,,,,,,,,,,,,,,,
26,769.053955,796.129211,112.937355,797.468933,685.784729,82.220070,812.738098,713.240784,84.918083,,,,675.650513,1141.459229,367.992828,679.820801,1037.270020,214.337433,,,,,,,,,,,,,,,,,,,,,,,,
27,768.442078,797.287109,114.983910,796.571716,686.763489,84.567398,811.608093,713.982178,87.349617,,,,675.236572,1142.953247,368.263245,679.551086,1039.248779,214.012222,,,,,,,,,,,,,,,,,,,,,,,,
28,767.941833,798.328003,116.488815,795.722351,687.391785,87.215935,810.818970,714.625122,89.529152,,,,674.838928,1144.480957,368.253479,679.001709,1041.655273,213.252777,,,,,,,,,,,,,,,,,,,,,,,,
29,767.182556,799.680115,118.977364,794.815918,688.860962,90.365005,810.253601,715.815613,92.829247,,,,674.807190,1146.167725,367.698578,678.334839,1043.723511,212.717209,,,,,,,,,,,,,,,,,,,,,,,,
30,767.040833,801.254211,121.065865,793.965088,690.188232,93.011185,809.320557,717.243164,95.663879,,,,674.867859,1147.929810,367.334900,678.216003,1045.930054,212.530914,,,,,,,,,,,,,,,,,,,,,,,,
31,766.305054,802.897278,123.009026,793.243042,691.050781,96.220261,808.894653,718.294006,98.498817,,,,674.777771,1149.750244,366.918121,677.453735,1048.408325,212.207489,,,,,,,,,,,,,,,,,,,,,,,,
32,765.715759,804.547974,124.818474,792.947144,692.830322,99.330154,807.854248,719.801819,101.490616,,,,674.850464,1151.468018,367.013641,676.677490,1050.624390,212.106445,,,,,,,,,,,,,,,,,,,,,,,,
33,765.153625,806.031006,127.616646,792.379883,694.222107,102.301048,807.688049,721.371704,104.847527,,,,674.710815,1153.234009,367.027130,676.206360,1053.259766,211.569809,,,,,,,,,,,,,,,,,,,,,,,,
34,764.935608,807.792786,129.825943,791.980835,695.475708,105.714081,807.294189,722.729675,107.842918,,,,674.586060,1155.194946,366.988342,676.049500,1055.974854,211.056625,,,,,,,,,,,,,,,,,,,,,,,,
35,763.905273,809.778503,132.156464,791.229492,697.232239,109.352905,807.038452,724.405640,110.647308,,,,674.500916,1157.070923,366.657013,675.388367,1058.396484,210.848541,,,,,,,,,,,,,,,,,,,,,,,,
36,763.562195,811.472656,134.356598,791.428040,699.038147,112.705360,806.730957,726.035034,113.872543,,,,674.403076,1159.178833,366.388245,674.785950,1061.018066,210.389542,,,,,,,,,,,,,,,,,,,,,,,,
37,762.757568,813.201233,137.557922,791.036194,700.884338,116.175079,806.352417,728.112305,117.623268,,,,674.134827,1161.061768,366.404999,674.272705,1063.857422,209.833069,,,,,,,,,,,,,,,,,,,,,,,,
38,762.366150,815.757813,140.146866,790.824768,703.018311,119.885750,806.393982,729.855530,121.177162,,,,674.090576,1163.024658,367.008026,673.478821,1066.525635,209.927643,,,,,,,,,,,,,,,,,,,,,,,,
39,761.429504,817.676697,142.309479,790.496338,704.911316,123.323311,805.733582,732.126221,123.854218,,,,673.877197,1165.003784,367.217712,672.721008,1069.236206,209.555084,,,,,,,,,,,,,,,,,,,,,,,,
40,761.125183,819.893005,145.426880,790.343811,706.686218,126.583626,805.355652,734.304260,127.838814,,,,673.863098,1167.111816,366.929230,672.359253,1072.032837,209.631439,,,,,,,,,,,,,,,,,,,,,,,,
41,760.721497,821.805664,148.317642,790.258179,708.881348,130.229309,805.142517,736.328796,131.061493,,,,673.681580,1169.276001,366.424255,671.645691,1074.781738,209.515198,,,,,,,,,,,,,,,,,,,,,,,,
42,759.603577,824.334778,150.661392,789.691528,711.300171,133.837784,804.698242,738.564880,134.036331,,,,673.546326,1171.364258,366.559875,671.070923,1077.919067,209.171585,,,,,,,,,,,,,,,,,,,,,,,,
43,759.273132,826.988403,153.114517,789.557312,713.462036,137.761078,804.168030,741.251892,137.946579,,,,673.373047,1173.247437,367.008392,670.422119,1080.821899,208.722412,,,,,,,,,,,,,,,,,,,,,,,,
44,758.732849,829.148621,156.324524,789.525635,716.211853,141.611572,804.354309,743.558044,142.405823,,,,673.848389,1175.285278,367.565491,669.612793,1083.621460,208.697266,,,,,,,,,,,,,,,,,,,,,,,,
45,757.974182,831.835144,158.826675,788.621094,718.646240,144.922089,803.545898,745.739624,144.118423,,,,673.536621,1177.451172,367.807922,669.198242,1086.614502,208.400452,,,,,,,,,,,,,,,,,,,,,,,,
46,757.439087,834.195557,161.120880,788.294861,720.997986,148.144638,802.937134,748.526123,146.692566,,,,673.275208,1179.534424,368.029846,668.091309,1089.700684,208.914474,,,,,,,,,,,,,,,,,,,,,,,,
47,756.402100,836.837891,163.979675,787.921875,723.497986,151.435394,802.148193,750.986267,150.778732,,,,673.051941,1181.722656,368.144409,666.991516,1092.898193,209.211075,,,,,,,,,,,,,,,,,,,,,,,,
48,755.884155,839.666260,167.137436,787.580505,726.409058,154.903641,801.736633,753.500244,153.856567,,,,672.825439,1183.859741,368.205475,666.233276,1096.178833,208.814270,,,,,,,,,,,,,,,,,,,,,,,,
49,754.916931,842.078125,169.319504,787.079346,728.877563,157.624863,801.116333,756.387451,156.765701,,,,672.881042,1185.893555,368.964020,665.557495,1099.083374,208.757843,,,,,,,,,,,,,,,,,,,,,,,,
50,753.885437,844.855469,171.731155,786.805359,731.176331,161.454361,800.708374,759.271912,160.833908,,,,673.085266,1188.042725,369.200775,665.340454,1102.179565,208.381409,,,,,,,,,,,,,,,,,,,,,,,,
51,753.146423,847.568054,173.619675,785.909973,734.220947,164.587921,799.945129,761.780273,162.541214,,,,672.716492,1190.217163,369.820435,664.626648,1105.399902,208.368240,,,,,,,,,,,,,,,,,,,,,,,,
52,751.953247,849.993896,176.579620,785.014343,737.256836,167.063660,799.169678,764.578247,165.380493,,,,672.369141,1192.546631,370.242676,663.609375,1108.453369,208.714996,,,,,,,,,,,,,,,,,,,,,,,,
53,751.040161,852.966980,179.085327,784.287537,739.809021,169.984253,798.063538,767.445313,169.187943,,,,672.189636,1194.672241,370.418457,662.981750,1111.670532,208.856308,,,,,,,,,,,,,,,,,,,,,,,,
54,749.982971,855.539978,181.084991,783.375854,742.260132,173.078247,797.735046,770.157227,172.257477,,,,672.458435,1196.778442,370.901428,662.080933,1114.914185,209.052567,,,,,,,,,,,,,,,,,,,,,,,,
55,748.601135,858.175964,183.534805,782.017761,745.170959,175.751068,796.083862,773.005493,173.707764,,,,672.386108,1198.898560,371.377777,661.478943,1118.140747,209.701904,,,,,,,,,,,,,,,,,,,,,,,,
56,747.820129,861.347351,185.427521,780.881592,748.293335,177.985992,794.725403,775.601685,175.670181,,,,672.335205,1200.841675,371.871704,661.041321,1121.532471,209.751770,,,,,,,,,,,,,,,,,,,,,,,,
57,746.168640,864.220459,187.482712,779.739990,751.124084,180.436722,793.744751,778.251831,177.862488,,,,671.975830,1202.936035,372.519470,660.074646,1124.893311,209.500778,,,,,,,,,,,,,,,,,,,,,,,,
58,745.106384,867.277039,189.467499,778.693542,753.726685,183.226761,792.136047,781.008911,180.169174,,,,671.779114,1205.200439,373.081543,659.358276,1127.933472,209.804382,,,,,,,,,,,,,,,,,,,,,,,,
59,743.817078,870.224976,191.436493,777.245789,756.461243,185.746689,790.864197,783.998169,182.661942,,,,671.962524,1207.247314,373.672089,658.179443,1131.150269,210.237686,,,,,,,,,,,,,,,,,,,,,,,,
60,742.712524,873.191406,193.124420,775.807251,759.349609,187.872040,789.502258,786.758423,184.751617,,,,672.191467,1209.253784,374.230042,657.574585,1134.384766,210.649292,,,,,,,,,,,,,,,,,,,,,,,,
61,741.395081,875.998291,195.053467,774.172302,762.317505,189.885208,787.960571,789.543152,186.551605,,,,672.280823,1211.427246,374.616699,656.882629,1137.505005,211.267349,,,,,,,,,,,,,,,,,,,,,,,,
62,740.061462,878.990784,196.664932,772.507690,765.138428,191.563873,786.139587,792.392151,188.534775,,,,672.294617,1213.579224,375.338531,656.135803,1140.685181,211.329468,,,,,,,,,,,,,,,,,,,,,,,,
63,738.785706,881.977905,198.003632,770.700195,768.071411,193.135651,784.939148,794.959595,189.623734,,,,672.329773,1215.625488,375.704437,655.812683,1143.931030,211.556046,,,,,,,,,,,,,,,,,,,,,,,,
64,737.456787,884.905396,199.785355,769.302673,770.896301,195.065094,783.150391,797.883240,191.517868,,,,672.356873,1217.552368,376.157501,654.796997,1147.188965,211.626328,,,,,,,,,,,,,,,,,,,,,,,,
65,736.041138,887.526855,200.761154,767.064087,773.742188,197.033798,781.573547,800.899475,193.065369,,,,672.764771,1219.737183,376.533234,654.488647,1150.186157,212.088211,,,,,,,,,,,,,,,,,,,,,,,,
66,734.372498,890.887817,202.776932,765.149475,776.506470,198.771072,779.657776,803.324951,194.961960,,,,673.053711,1221.704346,377.247345,653.467163,1153.515259,212.819824,,,,,,,,,,,,,,,,,,,,,,,,
67,732.880005,893.670105,203.798218,763.435486,779.018555,200.374252,777.685974,806.023315,196.384262,,,,673.145996,1223.698608,378.163910,652.711243,1156.767212,213.131531,,,,,,,,,,,,,,,,,,,,,,,,
68,731.141174,896.517761,205.201172,761.866638,782.039246,202.321411,776.148621,808.896973,197.418030,,,,673.225830,1225.601807,378.846466,652.152344,1160.058105,213.583374,,,,,,,,,,,,,,,,,,,,,,,,
69,729.602722,899.315369,206.124924,759.900208,784.699524,203.459381,773.802124,811.468262,198.657028,,,,673.241821,1227.553711,379.236542,651.480286,1163.256226,214.090057,,,,,,,,,,,,,,,,,,,,,,,,
70,727.960022,902.334778,206.676163,757.911743,787.600342,204.147171,772.083313,814.404114,199.568390,,,,673.391357,1229.564941,379.618530,650.698059,1166.459839,214.341202,,,,,,,,,,,,,,,,,,,,,,,,
71,726.316101,904.917114,207.795624,755.849854,790.703064,205.193878,769.886353,817.201050,200.527588,,,,673.510315,1231.732056,380.293488,650.104736,1169.450317,214.995285,,,,,,,,,,,,,,,,,,,,,,,,
72,724.516174,907.761658,207.978287,753.873108,793.173767,205.860733,768.229675,819.789185,201.325134,,,,673.572998,1233.545044,381.283020,649.511902,1172.577637,215.398849,,,,,,,,,,,,,,,,,,,,,,,,
73,722.585938,910.522827,208.852173,751.437805,795.719482,206.315002,766.052490,822.422363,202.359329,,,,673.748718,1235.453003,382.294037,649.062988,1175.620850,215.601532,,,,,,,,,,,,,,,,,,,,,,,,
74,721.096985,912.859924,209.250961,749.369751,798.598938,207.336807,763.743530,824.824341,202.819427,,,,673.979553,1237.431641,382.821228,648.949585,1178.668213,216.094025,,,,,,,,,,,,,,,,,,,,,,,,
75,719.143616,915.922363,209.828247,746.456787,800.731934,207.959579,761.558960,827.372559,203.265381,,,,674.790039,1239.493896,383.063354,648.391235,1181.747925,216.503647,,,,,,,,,,,,,,,,,,,,,,,,
76,717.021240,918.590027,210.398346,744.551208,803.488464,208.160690,759.474060,829.944580,203.254791,,,,675.224854,1241.467407,383.449158,647.812805,1184.671875,217.193390,,,,,,,,,,,,,,,,,,,,,,,,
77,715.299255,920.926514,210.622238,742.384705,806.014282,208.112686,757.419861,832.198608,203.699341,,,,675.414429,1243.129761,384.084015,647.526550,1187.852417,217.819046,,,,,,,,,,,,,,,,,,,,,,,,
78,713.362732,923.693420,210.886612,739.934570,808.255432,208.548645,754.494507,834.662231,204.042099,,,,675.552490,1245.276367,384.971039,646.931580,1190.950806,217.814056,,,,,,,,,,,,,,,,,,,,,,,,
79,711.451965,926.117798,210.894241,737.195740,810.477478,208.300690,752.224976,836.960571,203.326401,,,,675.779968,1246.955933,385.443970,646.623718,1193.572021,218.214401,,,,,,,,,,,,,,,,,,,,,,,,
80,709.880371,928.826233,210.560303,734.638733,813.200867,208.266708,749.917908,839.370728,203.311874,,,,675.963623,1248.700928,385.975372,646.613403,1196.157715,218.932678,,,,,,,,,,,,,,,,,,,,,,,,
81,708.199341,931.518616,211.317398,732.010193,815.452026,208.301773,747.229858,841.577759,203.066956,,,,676.200012,1250.559570,386.575928,645.932434,1199.028076,219.799164,,,,,,,,,,,,,,,,,,,,,,,,
82,705.817749,933.979187,210.810760,729.287598,817.933350,207.555603,744.536377,843.839905,202.405029,,,,676.590881,1252.348877,387.244781,645.138367,1202.096558,220.015060,,,,,,,,,,,,,,,,,,,,,,,,
83,704.157654,936.278992,210.616928,726.651306,820.057617,207.765121,742.001343,845.867493,202.485947,,,,676.933105,1253.906982,387.852509,645.172791,1204.822510,220.048111,,,,,,,,,,,,,,,,,,,,,,,,
84,702.422363,938.683960,210.338242,723.752808,821.920654,207.380386,739.746216,848.203979,202.284973,,,,677.113892,1255.604614,388.465332,645.325439,1207.275635,220.599930,,,,,,,,,,,,,,,,,,,,,,,,
85,700.113586,941.248657,209.917252,721.210022,824.619324,206.078033,737.077820,850.308044,201.448135,,,,677.522400,1257.254150,388.826355,644.873535,1209.833496,221.459244,,,,,,,,,,,,,,,,,,,,,,,,
86,698.125916,943.480530,209.832321,718.501160,826.898987,205.848495,734.487793,852.986511,200.614960,,,,677.859680,1258.837769,389.196625,644.210327,1212.546509,222.090805,,,,,,,,,,,,,,,,,,,,,,,,
87,696.487366,945.775879,209.105225,716.103210,829.330322,204.867111,732.205688,854.758667,200.250046,,,,678.131165,1260.397339,389.606262,644.217896,1215.194214,222.057602,,,,,,,,,,,,,,,,,,,,,,,,
88,694.362976,948.218445,208.859985,713.440613,831.529663,203.965179,729.577332,856.919678,199.017105,,,,678.455688,1261.858032,390.151611,644.458313,1217.807739,222.197220,,,,,,,,,,,,,,,,,,,,,,,,
89,692.409973,950.402893,208.476944,710.622314,833.682922,203.235306,727.023987,859.065552,198.142593,,,,679.239868,1263.462891,390.710419,644.115906,1220.362427,223.048218,,,,,,,,,,,,,,,,,,,,,,,,
90,690.107056,952.733337,207.468079,708.537292,835.667786,202.553528,724.908569,861.176086,197.623825,,,,679.729065,1265.030640,391.127350,643.661560,1222.765747,223.752945,,,,,,,,,,,,,,,,,,,,,,,,
91,688.655457,954.875061,207.194595,706.237976,837.903870,201.350754,722.774414,863.130371,196.909027,,,,680.041382,1266.390015,391.504669,643.622314,1224.951172,224.293671,,,,,,,,,,,,,,,,,,,,,,,,
92,686.702515,956.964966,206.129623,703.523010,839.974365,200.004913,719.853088,865.233154,195.574020,,,,680.451843,1267.689453,392.046295,644.117188,1227.157349,224.645126,,,,,,,,,,,,,,,,,,,,,,,,
93,684.770447,958.929993,205.663101,701.484558,841.908630,198.883194,718.129822,867.378296,194.371796,,,,680.906250,1269.211304,392.353760,644.213684,1229.760010,225.001373,,,,,,,,,,,,,,,,,,,,,,,,
94,682.644653,960.942139,204.793793,699.450195,843.833862,198.345505,716.194153,869.111023,193.193420,,,,681.309021,1270.399414,392.937439,644.223572,1231.841064,225.118225,,,,,,,,,,,,,,,,,,,,,,,,
95,680.798767,963.137207,204.170212,697.093323,845.987488,196.697693,713.796631,871.250061,192.302750,,,,681.742310,1271.586304,393.366486,644.266541,1233.943481,225.251816,,,,,,,,,,,,,,,,,,,,,,,,
96,678.697815,964.809204,203.282776,695.020752,848.080688,195.296112,711.648438,873.212769,191.030548,,,,682.025452,1272.786865,393.801605,643.893921,1236.086304,226.077469,,,,,,,,,,,,,,,,,,,,,,,,
97,677.046570,966.755859,202.364838,692.541260,849.467285,194.575333,709.560486,874.710022,190.314621,,,,682.382568,1273.991943,394.742401,643.804688,1237.960205,226.868286,,,,,,,,,,,,,,,,,,,,,,,,
98,675.414246,968.367737,201.252991,690.776855,851.299438,193.522446,707.733032,876.748596,189.063812,,,,682.666382,1275.422119,395.043915,643.945190,1239.953003,227.335678,,,,,,,,,,,,,,,,,,,,,,,,
99,673.746216,970.445557,200.128632,688.638855,853.429688,191.510040,705.796814,878.444214,187.868729,,,,683.060913,1276.347412,395.469757,644.300415,1241.524414,227.393219,,,,,,,,,,,,,,,,,,,,,,,,
100,672.145020,972.077942,199.020584,686.761230,855.079163,189.707794,703.470215,880.181763,186.153824,,,,683.304199,1277.433105,395.634155,644.629150,1243.419556,227.661316,,,,,,,,,,,,,,,,,,,,,,,,
101,670.734680,973.817505,197.838974,684.646179,856.506653,189.163681,701.920898,881.806580,184.863937,,,,683.523132,1278.548340,395.983673,644.574707,1245.036865,228.014450,,,,,,,,,,,,,,,,,,,,,,,,
102,669.339111,975.627625,196.698654,682.802734,858.139465,188.015091,700.230835,883.597046,183.467209,,,,683.884460,1279.517334,396.319061,644.476685,1246.934448,227.965790,,,,,,,,,,,,,,,,,,,,,,,,
103,667.965637,977.140137,195.844360,680.853638,859.900146,185.728378,698.686584,884.963623,182.029617,,,,684.220947,1280.588135,396.757202,644.516846,1248.367065,228.188995,,,,,,,,,,,,,,,,,,,,,,,,
104,666.067627,978.557434,194.984467,678.851807,861.188599,184.100906,696.760132,886.382446,180.597916,,,,684.585754,1281.609131,397.475922,644.464783,1249.777100,228.445099,,,,,,,,,,,,,,,,,,,,,,,,
105,664.877747,980.266785,193.543930,677.339844,862.874756,182.731781,694.773682,887.843384,179.323959,,,,684.975342,1282.448486,397.768768,644.453491,1251.250122,228.861465,,,,,,,,,,,,,,,,,,,,,,,,
106,663.715088,981.629700,192.241714,675.754456,864.684448,180.556580,693.342041,889.301331,177.707764,,,,685.335388,1283.199341,397.863434,644.309570,1252.328979,229.062408,,,,,,,,,,,,,,,,,,,,,,,,
107,662.151489,983.009521,190.959549,674.180481,865.747742,179.497696,692.106628,890.834045,176.425201,,,,685.510437,1283.995483,397.987671,644.328796,1253.726685,229.315170,,,,,,,,,,,,,,,,,,,,,,,,
108,661.009216,984.427917,189.906448,672.648743,867.539856,177.873642,690.605835,892.311829,175.041168,,,,685.888550,1285.044067,398.098389,644.854980,1254.879883,229.685059,,,,,,,,,,,,,,,,,,,,,,,,
109,660.015015,985.888916,188.815445,670.977051,868.933533,176.444366,689.398010,893.562988,173.822876,,,,686.263367,1285.838013,398.206543,644.937500,1256.042480,229.737411,,,,,,,,,,,,,,,,,,,,,,,,
110,658.646118,987.136230,187.563293,669.771912,869.744873,175.311523,688.137695,894.907043,172.493271,,,,686.438782,1286.612915,398.143555,645.019531,1257.503540,229.791092,,,,,,,,,,,,,,,,,,,,,,,,
111,657.472351,988.293762,186.715286,668.850952,871.570374,173.537109,687.028687,896.316040,171.536743,,,,686.639282,1287.353760,398.202240,645.099304,1258.634521,229.912933,,,,,,,,,,,,,,,,,,,,,,,,
112,656.282043,989.846008,185.534515,667.888977,873.164856,172.079163,686.005554,897.479065,170.276566,,,,686.628662,1288.329590,398.265533,644.919067,1259.645996,229.710938,,,,,,,,,,,,,,,,,,,,,,,,
113,654.959412,991.047058,184.499557,666.784241,873.871033,171.247467,684.903809,898.635193,168.974731,,,,686.680969,1289.059448,398.550598,644.879639,1260.864868,229.660950,,,,,,,,,,,,,,,,,,,,,,,,
114,654.066589,992.007141,183.520096,666.234802,875.379395,169.066956,684.078308,900.064758,168.031433,,,,686.843506,1289.623291,399.035645,644.986389,1262.014038,229.667633,,,,,,,,,,,,,,,,,,,,,,,,
115,652.844238,992.965454,182.332718,665.476379,876.497864,168.160324,683.319580,901.531555,166.398331,,,,687.144714,1290.196167,399.207703,644.934631,1262.784546,229.840057,,,,,,,,,,,,,,,,,,,,,,,,
116,651.836975,994.272888,181.002884,664.721436,877.489868,167.181641,682.846863,902.373657,165.371109,,,,687.562317,1290.872314,399.316956,645.018188,1263.588989,230.049011,,,,,,,,,,,,,,,,,,,,,,,,
117,651.030334,995.432312,179.508331,664.099121,878.813660,165.318802,682.417786,902.340332,164.384872,,,,687.897034,1291.490234,399.527191,644.848877,1264.623047,230.281433,,,,,,,,,,,,,,,,,,,,,,,,
118,650.326050,996.441223,178.753525,663.444824,879.711670,164.592896,681.637329,904.728333,162.648438,,,,688.316711,1292.130371,399.434326,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,649.547913,997.296387,177.856812,662.760620,880.919556,163.089508,681.046936,905.968445,161.541077,,,,688.747803,1292.810669,399.408813,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,648.479187,998.240906,176.585159,662.265808,882.022461,161.801392,680.374695,906.783997,160.630829,,,,689.070190,1293.258179,399.439880,,,,645.183228,1267.101563,229.576233,,,,,,,,,,,,,,,,,,,,,
121,647.761841,999.259949,175.495239,661.753052,882.714294,160.852097,680.063843,907.719116,159.944824,,,,689.323975,1293.691162,399.491394,,,,645.078369,1267.878296,229.612793,,,,,,,,,,,,,,,,,,,,,
122,647.640991,1000.196167,174.234146,661.450012,883.932007,158.684982,679.285583,908.622375,158.679367,,,,689.482300,1294.153931,399.473907,,,,645.199585,1268.579102,229.771011,,,,,,,,,,,,,,,,,,,,,
123,647.306702,1001.081970,172.833405,660.959717,884.467407,157.459717,678.624390,909.585388,157.258804,,,,689.677307,1294.632690,399.402771,,,,645.580750,1269.316162,229.635254,,,,,,,,,,,,,,,,,,,,,
124,647.259766,1001.827881,171.996140,660.652649,885.048584,156.266678,678.260010,910.399963,155.707809,,,,689.938904,1295.162720,399.440765,,,,645.563843,1270.083984,229.505707,,,,,,,,,,,,,,,,,,,,,
125,646.743286,1002.621521,171.141739,660.069153,885.993225,154.624878,678.220032,910.995422,154.673798,,,,690.056946,1295.727417,399.505646,,,,645.452820,1270.529297,229.441864,,,,,,,,,,,,,,,,,,,,,
126,645.998901,1003.354736,170.020325,659.531189,886.828308,153.776566,677.848999,911.744934,153.333832,,,,690.343201,1296.232422,399.453674,,,,645.466553,1270.966064,229.270920,,,,,,,,,,,,,,,,,,,,,
127,645.352844,1003.853577,169.157379,658.909790,887.751282,152.492920,677.489014,912.444763,152.414474,,,,690.765686,1296.644043,399.350098,,,,645.451782,1271.253174,229.325653,,,,,,,,,,,,,,,,,,,,,
