Präzision50
Date:,2025/04/22
Time:,15:45:22
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
17,765.314148,1132.189331,403.670624,817.711548,784.934875,129.986450,755.674072,1014.759705,271.085144,824.524658,697.831482,77.719452,,,,,,,,,,,,,,,,,,,,,
18,765.374329,1132.228760,403.659302,817.725159,784.934937,130.115860,755.794800,1015.018188,271.108246,824.425537,697.893250,77.750885,796.020447,682.770752,75.198799,,,,,,,,,,,,,,,,,,
19,765.354065,1132.289185,403.717163,817.738342,785.035217,130.157349,755.768738,1015.207031,271.225891,824.305725,697.859009,77.814987,796.069519,682.869690,75.336830,,,,,,,,,,,,,,,,,,
20,765.287598,1132.329224,403.749451,817.671509,785.110352,130.104218,755.435974,1015.438232,271.465729,824.252502,697.946960,77.939903,796.142456,682.857910,75.582840,,,,,,,,,,,,,,,,,,
21,765.209656,1132.417114,403.742371,817.473206,785.184143,130.004684,755.483459,1015.612793,271.084930,824.159302,697.969666,78.152061,796.080078,682.807007,75.758835,,,,,,,,,,,,,,,,,,
22,765.187073,1132.548462,403.802185,817.184570,785.419189,130.253601,755.409424,1015.937805,271.199799,824.091614,698.072632,78.489296,795.989990,682.880554,75.915070,,,,,,,,,,,,,,,,,,
23,765.219421,1132.659058,403.790161,816.834106,785.672363,130.497955,755.263306,1016.275635,271.260071,823.879333,698.181763,78.869011,795.889893,683.202698,76.575027,,,,,,,,,,,,,,,,,,
24,765.201111,1132.766357,403.847351,816.673645,785.933350,130.917679,755.209778,1016.651794,271.297302,823.518616,698.187561,79.310707,795.590454,683.410889,77.058022,,,,,,,,,,,,,,,,,,
25,765.401672,1132.932617,403.775665,816.432617,786.306030,131.275467,754.779419,1016.863098,271.204681,823.163452,698.283386,79.801170,795.378845,683.691040,77.355118,,,,,,,,,,,,,,,,,,
26,765.400269,1133.071167,403.873413,816.246155,786.623840,131.447693,754.561218,1017.396667,271.138763,822.799011,698.436340,80.528748,795.329590,683.977356,77.483383,,,,,,,,,,,,,,,,,,
27,765.115723,1133.271484,404.104492,815.865112,786.956482,131.858612,754.355591,1018.082886,270.854431,823.599487,698.240356,82.072548,795.199524,684.256287,77.670815,,,,,,,,,,,,,,,,,,
28,764.978149,1133.466553,404.268005,815.957947,788.157776,131.902466,754.071289,1018.859192,270.427734,823.887756,698.113403,83.705902,794.973328,684.696350,78.527786,,,,,,,,,,,,,,,,,,
29,764.926636,1133.672729,404.454529,814.728943,788.131775,133.187485,753.678833,1019.765076,270.091217,823.438538,698.011353,84.514793,794.483582,685.149414,79.902023,,,,,,,,,,,,,,,,,,
30,764.750305,1134.079590,404.501251,814.104431,788.402405,134.234955,753.256714,1020.641968,270.013336,822.272278,698.502563,85.065407,793.687317,685.312744,81.238403,,,,,,,,,,,,,,,,,,
31,765.071838,1134.386719,404.554749,813.698242,788.973328,134.929703,752.810974,1021.413635,270.039276,820.862549,699.577881,85.625877,793.075562,685.602112,82.179222,,,,,,,,,,,,,,,,,,
32,764.885315,1134.874512,404.774353,813.090393,789.384094,135.891891,752.530090,1022.480957,270.178131,819.984802,700.389832,86.782906,792.577454,686.087097,83.168633,,,,,,,,,,,,,,,,,,
33,765.004089,1135.488403,404.735413,812.750977,790.015991,136.970886,752.482849,1023.736145,270.373749,820.111511,700.440613,89.419640,791.686768,686.502075,85.278603,,,,,,,,,,,,,,,,,,
34,765.108154,1136.132202,404.723633,812.028442,790.959595,138.674240,752.037537,1025.004150,270.035217,821.044617,699.989136,92.358376,790.872131,686.783630,87.199486,,,,,,,,,,,,,,,,,,
35,765.008484,1136.963135,404.677490,811.290039,791.769470,139.752090,751.524475,1026.575317,269.425323,820.674866,700.139893,94.297493,790.398987,686.950989,88.885246,,,,,,,,,,,,,,,,,,
36,765.038147,1137.731567,404.768005,810.492432,792.481812,141.360321,751.030945,1028.146606,269.290375,818.854614,701.517334,95.721153,789.710144,687.679810,91.022911,,,,,,,,,,,,,,,,,,
37,765.053223,1138.735229,404.925385,809.660583,793.358765,143.259720,750.347046,1029.755249,269.434052,816.766479,702.664673,96.762329,788.653992,688.463684,93.071884,,,,,,,,,,,,,,,,,,
38,764.923950,1139.709229,405.150055,808.970520,794.318665,144.935852,750.033875,1031.582886,269.797974,817.100159,702.478210,99.916771,788.173401,689.484802,95.236511,,,,,,,,,,,,,,,,,,
39,764.933411,1140.796875,405.634918,807.934509,795.524658,146.351135,749.628540,1033.604248,268.955383,817.307800,702.630066,103.577126,787.851868,690.436829,97.720482,,,,,,,,,,,,,,,,,,
40,764.696289,1142.073730,406.066315,807.060242,796.937195,148.633026,749.099609,1035.597656,268.690796,816.116150,704.224609,105.968262,787.026184,691.277527,100.419647,,,,,,,,,,,,,,,,,,
41,764.707153,1143.269043,406.352692,805.928467,798.077332,150.583817,748.283264,1037.791626,268.987762,813.899414,705.973999,107.506714,785.538696,692.276184,103.252670,,,,,,,,,,,,,,,,,,
42,764.830688,1144.516479,406.494263,804.683105,799.602722,152.484818,747.399719,1040.087891,268.817139,813.076233,706.977783,110.481728,784.462402,693.221619,105.663536,,,,,,,,,,,,,,,,,,
43,764.949158,1145.870239,406.638367,803.533203,801.489807,154.695435,746.840332,1042.693726,268.222198,812.405823,707.953735,113.748611,783.356934,694.509766,109.216042,,,,,,,,,,,,,,,,,,
44,764.843567,1147.281494,406.886505,802.700378,802.905640,157.276962,746.314575,1045.208130,268.021576,811.385315,709.095398,116.895927,782.125916,695.735718,111.829185,,,,,,,,,,,,,,,,,,
45,764.925232,1148.735718,407.324280,801.337219,804.868896,159.842804,745.168213,1047.768311,268.090393,810.596863,709.841003,120.263924,781.077942,697.360840,114.951637,,,,,,,,,,,,,,,,,,
46,764.835388,1150.367432,407.985474,800.081482,806.421326,162.222824,744.087280,1050.562134,267.721008,807.911194,712.887939,122.921661,779.777222,699.418274,118.288429,,,,,,,,,,,,,,,,,,
47,764.417175,1152.072998,408.467987,798.670715,808.794739,164.163193,743.322998,1053.396240,268.070740,807.562988,713.631104,126.290947,778.408997,700.935242,121.353577,,,,,,,,,,,,,,,,,,
48,764.424561,1153.889282,408.840668,797.059509,811.045776,166.608612,742.482971,1056.347778,268.109161,805.969971,715.793457,129.646164,776.783020,702.764709,124.825150,,,,,,,,,,,,,,,,,,
49,764.049133,1155.701660,408.903687,795.421753,813.375488,169.427948,741.541504,1059.632690,267.770935,805.119995,717.251099,133.330658,775.312500,704.789612,128.047775,,,,,,,,,,,,,,,,,,
50,764.366150,1157.518555,409.113586,794.135193,815.720276,171.621536,740.592346,1062.786743,267.752747,803.589111,719.206177,137.031815,773.450012,706.986572,131.274673,,,,,,,,,,,,,,,,,,
51,764.453125,1159.234863,409.670776,792.511108,818.377869,173.836639,740.187195,1065.928223,267.561066,801.848267,721.470032,140.361328,771.630432,709.232971,134.855667,,,,,,,,,,,,,,,,,,
52,764.164917,1161.170166,410.528015,790.835388,821.173889,176.295639,739.235168,1069.304810,267.204529,799.940918,724.175598,143.661926,770.147339,711.442871,137.794556,,,,,,,,,,,,,,,,,,
53,764.011169,1163.127441,410.994049,789.418091,823.667725,178.571884,738.013977,1072.731201,267.917145,797.477417,726.689880,146.395721,768.910400,714.072815,140.789963,,,,,,,,,,,,,,,,,,
54,763.899292,1165.270264,411.355438,787.590515,826.562561,181.230484,736.753845,1076.179321,267.961761,796.309998,728.751465,149.547821,766.898865,717.015625,144.279312,,,,,,,,,,,,,,,,,,
55,764.078918,1167.327637,411.849396,785.872192,829.505066,184.046860,735.941895,1079.530518,267.814697,793.677979,732.197021,152.472290,764.648438,719.806335,147.754395,,,,,,,,,,,,,,,,,,
56,763.964783,1169.390259,412.644135,784.019775,832.612976,187.008667,734.941528,1083.004150,268.121613,792.675171,734.112183,155.715073,762.957092,722.349121,150.246231,,,,,,,,,,,,,,,,,,
57,763.104431,1171.455811,413.824219,782.061340,835.403564,189.008789,733.952148,1086.736572,267.830383,791.360291,736.942932,158.984177,761.002136,725.177795,153.027802,,,,,,,,,,,,,,,,,,
58,763.057556,1173.666016,414.538757,780.348938,838.746765,191.030182,733.012451,1090.297485,268.526611,789.113525,740.413208,162.127029,758.597961,728.324097,156.274109,,,,,,,,,,,,,,,,,,
59,763.125977,1175.937744,415.044739,778.488525,842.213928,193.494095,732.132080,1093.803467,268.709747,786.680054,743.402283,164.669525,756.667908,731.522095,159.149719,,,,,,,,,,,,,,,,,,
60,763.382751,1178.233154,415.427216,776.455811,845.623108,195.804199,731.090332,1097.743286,268.606964,784.765808,746.116394,167.661926,754.821350,734.652222,161.788528,,,,,,,,,,,,,,,,,,
61,762.954407,1180.874878,416.330292,774.795227,848.957764,197.641357,729.807495,1101.587402,269.397095,782.843445,749.141418,170.423187,752.947693,738.373108,164.534531,,,,,,,,,,,,,,,,,,
62,762.681641,1183.122681,417.088318,772.646301,852.269897,199.885483,728.581238,1105.311523,270.142456,780.256226,752.883179,172.897232,750.780701,741.775330,167.012360,,,,,,,,,,,,,,,,,,
63,762.825562,1185.240356,417.947937,770.586060,855.602661,202.186142,727.937134,1109.107056,270.001770,778.037048,756.677490,175.008926,748.614868,745.103149,169.483551,,,,,,,,,,,,,,,,,,
64,762.674744,1187.822632,418.556183,768.585205,859.047852,204.289902,726.733337,1112.915161,270.605896,776.082031,759.916321,177.618759,746.513733,748.319336,171.776871,,,,,,,,,,,,,,,,,,
65,762.474243,1190.228027,419.263885,766.182190,862.853394,206.014725,725.792480,1116.802124,271.225128,774.282288,763.066162,179.709229,744.304077,751.717041,174.273224,,,,,,,,,,,,,,,,,,
66,762.642334,1192.379639,420.125763,763.780518,866.621094,207.678772,724.966431,1120.852539,271.221161,771.600464,766.887085,181.956314,741.801025,755.153503,177.139313,,,,,,,,,,,,,,,,,,
67,762.363525,1194.996094,421.113342,761.738403,870.330139,209.484879,724.080872,1124.486084,271.931305,768.801880,770.739502,183.934738,739.259033,758.808655,178.739456,,,,,,,,,,,,,,,,,,
68,762.263489,1197.415771,421.871735,759.847290,874.099365,211.350525,722.667114,1128.389771,273.008148,766.866699,774.330688,185.725922,736.975342,762.626404,180.822418,,,,,,,,,,,,,,,,,,
69,762.367981,1199.585938,422.882538,757.760315,877.734924,212.985001,721.786072,1132.338867,273.070068,764.677368,777.824646,187.653381,734.992249,766.371826,181.994553,,,,,,,,,,,,,,,,,,
70,762.418213,1201.885132,423.899109,755.346008,881.321350,214.024292,720.782959,1136.312134,273.966003,762.209045,781.401001,189.422806,732.873047,770.282715,183.849365,,,,,,,,,,,,,,,,,,
71,762.579590,1204.327637,424.520081,752.983337,885.047852,215.416275,719.997620,1140.202271,275.022430,760.177979,785.367859,191.249893,730.555847,773.885010,184.883499,,,,,,,,,,,,,,,,,,
72,762.654846,1206.671509,425.404663,750.685120,888.753601,217.162643,719.348267,1144.086426,275.425598,757.894470,788.536255,192.195358,727.651672,777.991638,186.597305,,,,,,,,,,,,,,,,,,
73,762.437561,1208.881470,426.677643,748.462280,892.333191,218.332245,718.496277,1147.882813,276.153564,754.962341,792.232056,193.778244,725.249207,781.597717,188.040009,,,,,,,,,,,,,,,,,,
74,762.549744,1211.175171,427.547699,746.022522,896.331970,219.610580,717.108215,1151.611938,277.437683,752.466187,795.936584,194.523758,722.435547,785.465088,189.357452,,,,,,,,,,,,,,,,,,
75,763.021240,1213.473633,428.362305,744.079834,900.041809,220.614838,716.311890,1155.237671,278.757568,749.732483,799.772339,195.450806,719.675110,789.016541,190.118362,,,,,,,,,,,,,,,,,,
76,763.402344,1215.464722,429.372986,741.982727,903.712280,221.299622,715.561584,1159.147095,279.092682,747.193787,804.180054,196.834167,717.134460,792.878235,190.764740,,,,,,,,,,,,,,,,,,
77,763.313049,1217.477417,430.435883,739.450012,907.250122,222.796478,714.705383,1162.911377,279.588989,744.897888,807.314941,197.080383,714.406128,796.639587,191.807877,,,,,,,,,,,,,,,,,,
78,763.368774,1219.622314,431.396912,737.686584,910.553772,223.611420,713.776001,1166.559692,280.479401,742.443665,811.237366,197.802734,712.150940,800.472595,192.152863,,,,,,,,,,,,,,,,,,
79,763.313843,1221.992798,432.588745,735.245422,914.471680,224.001236,712.981567,1170.032349,281.999390,740.156006,814.640259,198.360855,710.196411,804.417358,192.533157,,,,,,,,,,,,,,,,,,
80,763.718262,1223.977051,433.550598,733.037292,918.038452,225.022583,712.164490,1173.641724,283.558319,737.191772,818.135010,198.844284,707.209412,808.185669,193.183365,,,,,,,,,,,,,,,,,,
81,764.074768,1225.984497,434.695709,730.985474,921.736816,225.930939,711.595459,1177.405518,284.088959,734.792908,821.857666,199.049469,704.693176,811.885742,193.744675,,,,,,,,,,,,,,,,,,
82,764.338623,1228.027954,435.728180,728.764832,925.361816,226.250107,711.107361,1181.000366,284.737030,732.119690,825.543457,199.614166,701.961731,815.783386,193.943039,,,,,,,,,,,,,,,,,,
83,764.350220,1230.074707,436.711334,726.893921,928.950806,227.012527,710.523987,1184.520508,285.423340,729.856079,829.325195,199.623093,699.363098,819.325012,194.069763,,,,,,,,,,,,,,,,,,
84,764.631897,1231.927979,437.718781,724.917297,932.278259,227.233047,709.989624,1187.815674,286.703766,727.610229,832.811646,199.810776,697.060974,822.960938,193.816757,,,,,,,,,,,,,,,,,,
85,764.995972,1233.714233,438.761993,722.730530,935.756592,228.101913,709.604309,1191.054688,288.154999,725.125977,836.620789,199.729202,694.848450,826.669189,194.260818,,,,,,,,,,,,,,,,,,
86,765.238098,1235.602661,439.949249,720.596741,939.372314,228.473724,708.986511,1194.390137,288.964996,722.738831,839.941162,200.352325,692.317078,830.204407,194.487915,,,,,,,,,,,,,,,,,,
87,765.246948,1237.406250,440.952209,718.473267,942.662842,228.962601,708.924561,1197.570557,289.516388,719.936462,843.566101,200.266281,689.979858,833.876099,194.089645,,,,,,,,,,,,,,,,,,
88,765.049561,1239.320679,441.840912,716.331970,945.780884,229.272537,708.312622,1200.890869,290.591003,717.948486,846.936646,200.141434,687.705933,837.456543,194.355804,,,,,,,,,,,,,,,,,,
89,765.472595,1240.964966,442.775330,714.142334,948.994690,229.305450,707.712830,1204.054199,291.385071,715.815369,850.729431,200.282043,685.052063,841.004211,194.161484,,,,,,,,,,,,,,,,,,
90,766.128296,1242.664307,443.607117,712.375366,952.310547,229.813049,707.737183,1207.065918,292.317444,713.699829,853.495605,199.977921,683.405945,844.616333,194.076508,,,,,,,,,,,,,,,,,,
91,766.693481,1244.481689,444.447998,710.563171,955.582703,229.950165,707.418030,1209.907104,293.129120,711.277527,856.756287,199.683594,681.035278,848.042480,194.095352,,,,,,,,,,,,,,,,,,
92,766.877869,1246.042847,445.364716,708.891968,958.472473,229.900589,706.549072,1212.771606,294.543121,708.836792,859.830750,199.857971,678.387939,851.459290,193.618576,,,,,,,,,,,,,,,,,,
93,767.015503,1247.625000,446.257080,707.225159,961.579712,230.404831,705.993774,1215.595581,295.968445,707.131897,863.018066,199.738754,676.355286,854.887329,193.380402,,,,,,,,,,,,,,,,,,
94,767.664246,1249.205811,447.129761,705.458252,964.733032,230.456482,706.146484,1218.257935,296.766113,704.968628,866.294739,199.193939,674.158081,858.158325,192.745819,,,,,,,,,,,,,,,,,,
95,768.253662,1250.654541,447.893555,704.083862,967.378784,230.295288,706.008789,1220.987793,297.400818,702.137451,869.039978,199.116806,671.817688,861.210510,192.821915,,,,,,,,,,,,,,,,,,
96,768.438354,1252.183228,448.891602,702.367737,970.140747,230.461761,705.824585,1223.535889,298.173950,700.209717,872.319702,198.658218,669.460083,864.179199,192.766479,,,,,,,,,,,,,,,,,,
97,768.960938,1253.455933,449.803619,700.892822,973.077026,230.662415,705.879211,1225.846558,298.890533,698.568726,875.020813,197.976151,667.486755,867.124023,191.909317,,,,,,,,,,,,,,,,,,
98,768.979065,1254.927002,450.514526,699.415344,975.619751,230.559189,705.925049,1228.382568,299.431549,696.328247,877.528259,197.426483,665.739624,870.025391,191.625610,,,,,,,,,,,,,,,,,,
99,769.338562,1256.212769,451.184998,697.659241,978.215759,230.680862,705.479919,1230.798096,300.534668,694.335144,880.927429,196.945831,663.468933,873.224487,191.218536,,,,,,,,,,,,,,,,,,
100,769.514465,1257.408081,452.013062,696.504761,980.360962,230.498581,705.216797,1232.977295,301.515778,692.529480,883.239502,196.693008,661.795044,876.043091,190.681778,,,,,,,,,,,,,,,,,,
101,769.832397,1258.658813,452.693970,694.932983,983.089722,230.225830,705.167664,1235.178101,302.240570,690.937927,885.746216,195.958099,659.921326,878.647278,190.036102,,,,,,,,,,,,,,,,,,
102,770.073730,1259.697632,453.487122,693.473694,985.286194,230.232819,705.204712,1237.048950,302.733124,689.501038,888.245911,195.238159,658.033142,881.192322,189.091141,,,,,,,,,,,,,,,,,,
103,770.177673,1260.702759,454.210266,692.323853,987.520447,229.974197,705.439697,1239.114746,303.676147,687.753906,891.412903,194.369308,656.658020,884.007507,188.602982,,,,,,,,,,,,,,,,,,
104,770.465942,1261.900146,454.727112,690.792053,989.752136,229.367294,705.302490,1240.952515,304.236694,686.579407,893.395508,193.556778,655.210022,886.398499,187.389282,,,,,,,,,,,,,,,,,,
105,770.877258,1263.039795,455.021423,689.511597,991.928467,229.754395,705.020447,1242.807373,304.669434,684.842529,895.715820,192.920563,654.132324,888.831482,186.904617,,,,,,,,,,,,,,,,,,
106,771.254944,1263.967041,455.347870,688.484192,993.721497,229.774673,704.841248,1244.600464,305.181732,683.163391,897.779053,192.828354,652.558411,891.231812,185.990875,,,,,,,,,,,,,,,,,,
107,771.683533,1265.106567,455.854095,687.260986,996.205444,229.100891,704.694397,1246.146240,305.825378,681.947571,899.819885,192.535385,650.967407,893.301514,185.759476,,,,,,,,,,,,,,,,,,
108,772.150574,1265.909790,456.319458,686.545715,998.029602,228.903549,704.773254,1247.740845,306.635712,680.644531,901.875732,191.835663,649.719727,895.422974,185.513428,,,,,,,,,,,,,,,,,,
109,772.836426,1266.908691,456.801483,685.496826,999.728760,228.795609,704.833984,1249.334839,307.092224,679.637268,903.819397,191.264908,648.303894,897.639648,185.062012,,,,,,,,,,,,,,,,,,
110,773.117615,1267.897095,456.955383,684.425476,1001.590332,228.310898,704.943542,1250.896851,307.174500,678.088928,905.801086,190.549667,647.313599,899.441833,184.848953,,,,,,,,,,,,,,,,,,
111,773.138184,1268.818726,457.372559,683.653015,1003.181335,227.657242,704.829712,1252.431519,307.302277,677.151550,907.320862,190.085556,645.608521,901.435913,184.422729,,,,,,,,,,,,,,,,,,
112,773.204590,1269.476807,457.541443,682.987915,1004.728149,227.522919,704.550354,1253.603882,307.714600,675.974304,908.845642,189.860474,644.413635,903.068054,184.019135,,,,,,,,,,,,,,,,,,
113,773.511902,1270.321655,457.788788,682.121216,1006.243469,227.402649,704.534973,1254.921387,308.153595,674.831970,910.408020,189.066116,643.323608,904.721191,183.591339,,,,,,,,,,,,,,,,,,
114,774.080017,1270.687378,458.348877,681.314392,1007.524414,226.867310,704.547424,1256.054321,308.542236,673.897400,911.957581,188.701309,642.115356,906.511536,182.938049,,,,,,,,,,,,,,,,,,
115,774.342285,1271.759155,458.367615,680.745239,1009.140747,226.518417,704.531494,1256.916016,308.845642,672.964111,913.694580,188.045853,641.421204,907.825500,182.401093,,,,,,,,,,,,,,,,,,
116,774.682068,1272.406860,458.529358,679.884155,1010.213135,226.805008,704.627502,1258.071655,309.105225,671.805542,914.637939,187.704453,640.636475,909.394287,181.289978,,,,,,,,,,,,,,,,,,
117,774.999756,1272.930908,458.643524,679.191772,1011.125305,226.319824,704.737976,1259.108887,309.013184,671.105286,916.024719,187.073044,639.592163,910.770081,180.437057,,,,,,,,,,,,,,,,,,
118,775.412476,1273.472900,458.829163,678.795532,1012.118225,225.620346,704.888794,1259.991821,309.180664,670.383057,917.538513,186.462753,639.082642,911.977783,180.149353,,,,,,,,,,,,,,,,,,
119,775.544739,1274.145752,458.922516,678.037048,1013.649170,225.055389,705.132080,1260.658936,309.347107,669.450867,918.142822,184.881256,638.196838,913.195068,179.623062,,,,,,,,,,,,,,,,,,
120,775.817688,1274.587646,459.106232,677.705933,1014.560242,224.931091,705.106689,1261.411743,309.455170,668.939087,918.978149,184.547668,637.264587,914.274658,178.915405,,,,,,,,,,,,,,,,,,
121,776.049255,1275.093018,459.297699,677.251221,1015.220093,224.751160,705.002563,1262.186890,309.623383,668.529480,920.240295,184.296875,636.266174,915.308411,178.538864,,,,,,,,,,,,,,,,,,
122,776.211121,1275.529297,459.409119,676.742615,1015.770508,224.427856,704.990845,1262.821777,309.824768,667.648743,921.949707,184.084320,636.085571,916.134827,178.228027,,,,,,,,,,,,,,,,,,
123,776.388550,1275.890991,459.497559,676.196045,1016.577820,223.992874,704.878723,1263.305786,310.023804,666.738342,922.150757,183.403061,636.333984,917.219177,176.939011,,,,,,,,,,,,,,,,,,
124,776.657349,1276.269531,459.490784,675.674683,1017.516296,223.454117,705.194702,1263.611572,310.210968,666.387878,922.553833,182.979752,635.784119,918.071228,176.136505,,,,,,,,,,,,,,,,,,
125,776.874695,1276.667969,459.570343,675.465942,1018.380371,223.083832,705.397644,1264.115845,310.310455,665.762024,923.204956,183.011261,635.119385,918.665894,175.832779,,,,,,,,,,,,,,,,,,
126,777.135437,1277.215698,459.373230,675.348572,1018.924988,222.908859,705.180603,1264.585327,310.320313,665.519531,923.848145,182.720947,634.497803,919.297119,175.676422,,,,,,,,,,,,,,,,,,
127,777.284973,1277.535645,459.373596,675.160278,1019.363037,222.860962,705.404297,1264.919678,310.361786,665.200500,924.875793,182.282867,634.109924,919.867126,175.900452,,,,,,,,,,,,,,,,,,
128,777.548889,1277.734863,459.291595,674.882019,1019.665161,222.688126,705.569336,1265.262085,310.280914,664.713684,925.479492,181.531509,633.685242,920.414978,175.454071,,,,,,,,,,,,,,,,,,
129,777.591797,1278.194702,459.278595,674.549255,1019.978516,222.421738,705.686951,1265.591919,310.257965,664.534851,925.832336,181.159943,633.527039,920.930420,174.827103,,,,,,,,,,,,,,,,,,
130,777.706604,1278.609741,459.218506,674.421753,1020.307556,221.723999,705.963013,1265.992676,309.938507,664.493652,925.966187,181.009323,633.468018,921.371582,174.383896,,,,,,,,,,,,,,,,,,
131,777.858215,1278.994141,458.981903,674.553162,1020.744934,221.235489,705.884399,1266.350220,309.624054,664.418518,926.143066,180.880432,633.490295,921.851135,173.835892,,,,,,,,,,,,,,,,,,
132,777.982178,1279.322998,458.774994,674.566833,1020.994873,220.884872,706.031799,1266.589844,309.444824,664.523865,926.371826,180.550720,633.240417,922.050293,173.898148,,,,,,,,,,,,,,,,,,
133,778.196777,1279.601074,458.674652,674.424133,1021.291382,220.531494,706.402100,1266.854248,309.351074,664.584534,926.571777,180.238113,633.142090,922.129272,173.699921,,,,,,,,,,,,,,,,,,
134,778.247437,1279.833862,458.538666,674.255798,1021.426575,220.101166,706.554016,1266.933105,309.107635,664.565735,926.830200,179.829498,633.181152,922.272705,173.347534,,,,,,,,,,,,,,,,,,
135,778.383240,1280.179199,458.356110,674.281860,1021.671936,219.638428,706.601746,1267.088867,308.955292,664.577332,927.092712,179.583618,633.135803,922.463135,172.959351,,,,,,,,,,,,,,,,,,
136,778.591370,1280.360718,458.187622,674.375610,1021.764221,219.392212,706.588623,1267.114502,308.844666,664.324829,927.201782,179.247803,633.187866,922.530029,172.696945,,,,,,,,,,,,,,,,,,
137,778.751343,1280.538330,457.957764,674.457458,1021.749023,219.286804,706.734375,1267.169556,308.704407,664.686157,927.331909,178.959747,633.579346,922.694702,171.976120,,,,,,,,,,,,,,,,,,
138,778.854187,1280.760864,457.721008,674.548218,1021.797119,219.135284,706.743469,1267.182495,308.547455,664.908630,927.382324,178.645477,633.514038,922.699829,171.791046,,,,,,,,,,,,,,,,,,
139,778.965088,1280.979370,457.405548,674.651489,1021.735596,218.908234,706.980713,1267.092529,308.264160,664.987732,927.388794,178.253464,633.863281,922.774231,171.287155,,,,,,,,,,,,,,,,,,
140,779.117920,1281.095947,457.284607,674.720093,1021.655090,218.698883,706.997742,1267.044678,308.151489,665.086426,927.332458,177.992020,634.083740,922.742676,170.698380,,,,,,,,,,,,,,,,,,
141,779.125916,1281.222168,457.114807,674.862976,1021.459167,218.540207,707.088562,1267.042358,307.920258,665.221191,927.207092,177.480011,634.227295,922.686340,170.322311,,,,,,,,,,,,,,,,,,
