Präzision01163
Date:,2025/04/28
Time:,14:05:33
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
15,818.239075,755.118713,98.154121,899.844177,1037.050781,397.535461,822.224854,982.217102,219.413742,794.959961,656.733459,44.573769,824.252625,670.184143,43.301773,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,818.210266,755.071228,98.221588,899.713806,1037.210083,397.559326,822.106262,982.211121,219.401978,794.920715,656.673279,44.643681,824.215759,670.181763,43.303738,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,818.143738,755.019897,98.218407,899.666077,1037.361572,397.531219,822.064331,982.151611,219.480057,794.912415,656.641724,44.641972,824.144714,670.058960,43.222702,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,818.010193,754.984741,98.147858,899.572693,1037.407104,397.503143,822.017578,982.147644,219.520599,794.877197,656.639526,44.639637,824.125427,670.038818,43.229515,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,817.926636,754.949829,98.085655,899.490417,1037.475708,397.544769,821.902832,982.150330,219.511734,794.826477,656.591736,44.760101,824.126160,670.038757,43.204861,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,817.898987,754.890747,98.086967,899.477051,1037.587891,397.552795,821.870117,982.149597,219.458496,794.777649,656.464355,44.841789,824.068054,670.050049,43.176441,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,817.928467,754.869995,98.088722,899.323120,1037.677856,397.523346,821.709534,982.157104,219.414978,794.803162,656.389282,44.703663,823.999573,670.052490,43.127857,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,817.801819,754.848450,98.105011,899.234985,1037.796875,397.536621,821.600220,982.116943,219.539612,794.772705,656.432312,44.774315,823.945618,670.052124,43.069324,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,817.826843,754.832947,98.149582,899.223816,1037.811768,397.538483,821.439453,982.130615,219.577377,794.755066,656.450806,44.843197,823.997925,670.057373,43.101540,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,817.860596,754.779175,98.160530,899.172302,1037.899170,397.539063,821.299683,982.115051,219.612213,794.792908,656.426819,44.763580,823.988037,670.051758,43.108330,2240.600342,-474.909332,-150.161011,,,,,,,,,,,,,,,,,,,,,,,,
25,817.873779,754.801147,98.187119,899.085632,1038.000488,397.612885,821.134216,982.107361,219.586746,794.886047,656.362061,44.937416,824.067200,670.055115,43.163719,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,817.827332,754.812134,98.241837,899.046509,1038.001465,397.619232,820.887390,982.078979,219.731720,794.916199,656.205017,45.047298,824.122070,670.043701,43.212414,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,817.845337,754.781677,98.330330,898.953125,1038.104248,397.590759,820.677368,982.107056,219.697464,795.003540,656.246155,44.950352,824.136169,670.032227,43.217564,,,,2240.695557,-474.933838,-150.188385,,,,,,,,,,,,,,,,,,,,,
28,817.872253,754.785583,98.333412,898.834229,1038.320435,397.620575,820.492249,982.106323,219.722717,795.074524,656.277710,44.925243,824.259033,670.050781,43.324306,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,817.913269,754.870483,98.453606,898.688965,1038.451050,397.677124,820.304871,982.185059,219.775391,795.151611,656.236694,45.067905,824.336487,670.165588,43.460911,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,817.895081,755.005005,98.555931,898.578003,1038.580688,397.682068,819.959900,982.260498,219.843994,795.234924,656.272400,45.129463,824.457275,670.300964,43.515072,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,817.924927,755.125427,98.616989,898.449768,1038.782715,397.648193,819.772278,982.358765,219.996445,795.353577,656.354309,45.171162,824.564209,670.450745,43.636597,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,818.097107,755.277893,98.863396,898.241699,1039.003662,397.701477,819.532532,982.600098,219.852798,795.530762,656.478455,45.323921,824.643921,670.676086,43.808117,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,818.130493,755.472961,99.010620,898.059326,1039.200073,397.755371,819.381287,982.819275,219.921921,795.565186,656.489624,45.656055,824.816101,670.940002,43.759823,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,817.934692,755.694885,98.933578,897.959900,1039.627319,397.605011,819.143616,983.110718,220.088318,795.700073,656.717041,45.928261,824.886475,671.326965,43.775723,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,817.889587,755.906921,98.960091,897.767151,1039.804688,397.816437,819.121338,983.414795,220.223053,796.085327,656.904785,46.011280,824.924561,671.709839,43.738655,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,817.826538,756.225769,99.151878,897.568481,1039.986450,397.972412,819.060181,983.991333,220.104431,796.070740,657.302307,46.265888,824.935669,672.084351,43.679600,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,817.648010,756.649353,99.438522,897.408569,1040.265259,398.043243,819.058228,984.586121,220.547852,796.158203,657.670349,46.502430,824.965515,672.595398,43.729370,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,817.506531,757.083435,99.635246,897.290710,1040.608276,398.354889,818.304993,985.238831,221.163681,796.173767,657.965271,46.820656,824.982056,673.112000,43.906639,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,817.400146,757.604248,100.021263,897.008789,1040.989868,398.579071,817.775696,985.721436,221.265732,796.017395,658.413269,47.413063,824.981140,673.516052,44.127609,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,817.252563,758.098450,100.401489,896.694397,1041.311768,398.325867,817.621399,986.158752,220.984955,796.211609,658.956543,47.681034,825.062866,673.913879,44.682945,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,817.145996,758.607788,100.656723,896.525940,1041.855103,398.526978,817.405457,987.080505,220.505066,796.648926,659.904297,48.175755,825.256836,674.293213,45.306332,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,817.047791,759.252502,101.123947,896.256958,1042.171631,398.530334,817.108521,988.065002,220.501404,796.975403,660.296570,48.247513,825.321045,674.947815,45.745602,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,816.852661,760.204529,101.771606,896.098694,1042.591675,398.485840,816.822449,988.953918,221.062302,797.090820,660.962769,48.590633,825.147827,676.060059,46.116325,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,816.574951,761.150024,102.197800,896.031250,1043.172241,398.355225,816.375061,989.655945,221.408127,797.132263,661.735229,49.374779,824.688843,677.330688,46.808434,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,816.368469,762.049561,102.749863,895.724243,1043.810669,398.452637,815.738403,990.774963,221.636581,796.892456,662.319519,50.182537,825.798645,677.101196,48.846363,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,815.685791,763.096924,103.317802,895.403076,1044.404785,398.840118,815.202087,992.149719,221.682526,796.603088,663.511292,50.866306,825.757324,677.997681,49.440712,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,815.046997,764.182922,103.677536,895.259583,1044.955444,399.061462,814.731873,993.213196,221.871353,796.455566,664.745117,51.473564,825.163635,679.556519,49.643642,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,815.032532,765.432434,104.614059,895.195007,1045.462891,399.261230,814.347412,994.707764,222.083237,796.385254,665.805115,52.504356,824.576782,681.212341,50.019482,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,814.619141,766.630493,105.829514,894.963501,1045.992310,399.455414,814.184265,996.408325,222.392136,795.559753,666.796204,53.787373,824.375916,682.183472,51.232300,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,814.508606,768.078369,107.283295,894.971252,1046.719238,399.594116,813.755371,998.076111,222.601135,795.545776,668.296509,54.456043,824.256958,683.095276,52.917774,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,813.668396,769.503113,107.995010,894.854919,1047.454224,399.762878,813.409180,1000.067017,222.269470,795.415894,669.606323,55.294575,824.113525,684.623535,54.026161,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,812.865479,770.720825,109.099503,894.537598,1048.137939,399.937225,813.231445,1001.736755,222.226761,794.509827,671.153320,57.204201,823.618042,686.145630,55.370701,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,812.417419,772.575439,110.921677,893.855896,1048.920044,400.265717,812.963196,1003.688965,222.587936,793.909607,672.673462,58.008446,823.007385,687.469971,57.020691,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,811.584290,774.298828,111.818802,893.993835,1049.567261,400.273193,812.144409,1005.835083,223.027542,793.556030,674.317993,59.728436,823.450134,688.543030,59.525620,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,810.670593,776.147766,113.415627,894.034729,1050.455078,400.339874,811.488770,1007.778198,223.695038,792.323914,676.171753,61.343903,822.701965,690.190491,61.045856,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,810.033264,778.169800,114.777313,894.432556,1051.525879,400.321716,811.027222,1010.310242,224.264542,791.563843,677.482605,63.052589,821.770874,691.711670,62.847347,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,808.818420,779.805481,115.898422,894.158081,1052.293823,400.390778,810.809143,1012.819641,224.065933,790.367676,679.594299,65.225952,820.274231,694.193787,64.127724,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,807.956238,782.089783,117.468475,893.909546,1053.138916,401.041809,810.506348,1015.206238,223.996857,789.693787,681.332214,66.040840,819.280273,695.878357,66.336952,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,807.075073,783.964478,119.035156,893.796753,1054.285278,401.633636,810.010925,1018.117188,224.204819,788.446899,683.700867,68.034683,818.043823,698.157410,67.165009,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,805.582092,786.280273,120.445976,892.951050,1055.208130,402.329071,809.287048,1020.825256,225.463669,787.540771,685.699707,69.281006,817.145935,699.880859,69.479958,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,804.696655,788.697327,122.249237,892.817871,1055.976074,402.301514,808.402649,1023.358215,225.728027,785.861084,688.174683,71.237709,815.699158,702.273071,70.755058,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,803.269226,791.040588,123.614738,892.889465,1057.197876,402.424316,807.980103,1026.149536,225.773697,784.516541,690.512451,72.633270,814.531982,704.387268,72.852371,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,802.202942,793.631165,125.599564,892.826904,1058.428955,402.617767,807.842346,1029.107300,226.288055,783.150879,693.136963,74.425171,813.078674,706.327759,74.534904,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,800.705688,795.947510,127.044434,892.767212,1059.450928,402.823090,807.652039,1032.265503,226.890121,781.598816,695.508484,75.901512,810.992737,709.683044,75.789345,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,799.291016,798.757935,129.228775,892.734802,1061.140137,402.595764,807.020081,1035.415405,227.832413,780.142761,698.120361,77.461502,809.826111,711.425842,78.207573,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,797.740662,801.170715,130.634644,892.698547,1062.560547,402.686432,806.331116,1038.437500,228.368118,778.089355,700.667236,79.223587,808.615601,713.954773,80.692017,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,796.188782,803.794067,132.564590,893.183960,1063.466064,403.144989,805.988098,1041.544067,228.454803,776.258240,703.458069,81.281334,806.176514,717.218567,82.131546,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,794.442871,806.931763,134.411743,893.212891,1064.904541,403.652039,806.077454,1044.647095,229.031006,774.246765,706.294250,83.209145,804.698242,719.196411,84.288757,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,792.794739,809.588989,136.187515,892.940918,1066.091064,404.191101,805.713989,1047.970825,229.736465,771.690674,709.372681,85.416328,803.398621,722.020386,86.627052,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,790.818970,812.208801,138.189667,892.814636,1067.387329,404.322937,804.893921,1051.175903,230.693558,769.838379,712.209961,87.292130,801.474304,724.947693,88.599609,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,789.391663,815.312378,140.089127,892.428284,1068.759399,404.661072,804.700500,1054.291992,231.483582,767.939636,715.486572,88.457481,798.372559,727.808655,90.214035,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,787.537415,818.490784,141.901047,892.467468,1069.947876,405.109741,803.816956,1058.330444,232.067215,765.504883,718.539429,89.977295,795.665771,730.752991,92.214584,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,785.819946,821.455200,144.072220,892.660278,1071.290649,405.492371,803.959045,1061.627930,232.548279,762.465515,721.896973,92.674843,793.623596,733.898010,93.917969,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,783.834656,824.665222,145.855515,893.029358,1072.549438,405.751160,803.272644,1065.120117,233.597198,760.373657,725.186890,93.810356,791.480835,736.784668,96.274490,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,781.665894,828.030945,147.401001,893.260010,1073.864624,406.088715,802.710571,1068.302490,235.037857,757.697754,728.562256,95.351189,788.958740,739.675415,97.665009,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,779.646790,831.461670,149.587891,892.912048,1075.315186,406.782104,802.280945,1071.795166,236.253998,755.527893,732.251953,96.910934,785.991150,743.385437,100.379372,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,777.784851,834.337952,151.256699,892.755249,1076.665527,407.390381,801.891846,1075.386475,237.470261,752.946533,735.513428,99.261658,783.453796,746.583435,101.873161,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,775.618591,837.465271,153.256790,892.475342,1078.051636,408.064056,801.235291,1078.976807,238.371552,750.070190,738.919434,101.122314,781.262817,749.368164,104.024956,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,773.250183,841.055237,154.941940,892.660950,1079.395386,408.532349,801.203247,1082.371582,238.968918,746.947632,742.433716,102.877419,778.832397,752.257263,106.085365,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,771.536499,844.442383,156.540970,893.101563,1080.548096,408.536285,800.918457,1086.091675,240.073944,744.265869,746.050415,104.855339,775.503235,756.243896,107.858047,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,769.671021,847.767029,158.522598,893.130432,1082.434204,408.573090,800.582947,1089.559204,240.946167,741.473145,749.967102,106.151695,772.800293,759.830444,109.314659,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,767.520752,850.845581,159.989655,893.029846,1083.905640,409.113800,800.313538,1092.912109,242.283035,738.492310,753.809570,107.735168,770.148682,763.226501,110.851143,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,764.857910,853.645813,162.158188,892.872986,1085.098999,409.623932,799.877747,1096.372437,243.394394,735.361938,757.658386,109.530098,767.777100,766.264832,112.399002,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,762.196289,856.840820,164.337418,892.808960,1086.158081,410.784912,800.006531,1099.727783,244.103119,731.773315,761.207764,111.177803,765.451416,769.729858,114.780876,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,759.688110,860.507202,166.290146,892.899963,1087.277954,411.237061,800.087830,1103.090576,245.205170,728.788208,764.954468,112.783394,761.748047,773.070740,115.929947,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,757.350708,863.957092,167.712509,893.317566,1088.955566,411.328430,799.788086,1106.617676,245.887299,726.363953,769.109131,113.318069,759.013550,776.863098,117.837379,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,754.762634,867.622681,168.963531,893.609192,1090.348633,411.337402,799.690735,1109.957397,247.363724,723.544250,773.160156,114.225075,755.624329,780.639893,118.627739,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,752.612915,871.338745,170.046860,893.670715,1091.645142,411.725922,799.428345,1113.077393,248.873703,720.185425,776.990784,115.278389,753.319885,784.057922,120.498566,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,749.997681,874.981689,171.729767,893.615295,1092.940552,412.400238,799.691895,1116.382202,249.985825,716.906982,781.038513,116.780769,749.435669,787.466919,122.009758,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,747.200378,878.571533,173.305481,893.642517,1094.061890,413.073364,799.919739,1119.605225,250.846436,714.601257,784.843323,117.629372,745.745789,790.892273,123.441460,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,744.682800,882.132690,174.754547,893.658386,1095.176880,413.801941,799.354919,1122.729614,252.230545,710.944092,789.199829,119.052475,743.005676,794.526428,124.832428,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,741.911316,885.878601,176.669968,893.903564,1096.517822,414.467438,799.732788,1125.589111,253.285767,708.213135,792.778076,120.037354,739.693298,798.842590,126.207878,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,739.499084,889.617920,177.145828,894.244690,1097.759521,414.793121,799.738525,1128.852905,254.515732,704.465210,796.846252,121.196213,736.901245,802.065613,127.925911,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,736.785339,893.282776,178.619644,894.472473,1099.070801,414.918091,799.021667,1131.904541,255.847824,700.929626,800.818359,122.604614,733.423401,805.648682,129.305161,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,734.153564,896.893188,179.607864,894.653870,1100.344849,415.443451,799.412231,1134.963867,257.084778,697.869812,804.991699,123.351929,730.078857,809.154419,131.089066,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,731.365784,900.704163,180.938751,894.748169,1101.281860,415.952240,800.123596,1137.862183,258.174042,694.493164,809.329834,124.437355,727.140198,812.598938,131.909164,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,729.202454,904.331055,182.006775,894.883118,1102.395386,416.518005,800.057556,1140.737061,258.945007,691.656494,812.993164,125.159439,724.081665,816.141296,133.102356,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,726.684631,907.846680,182.681793,895.048828,1103.464355,416.948639,800.009216,1143.342407,260.104828,688.459717,816.976013,125.693031,720.790894,819.863464,134.282379,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,723.480225,911.260315,184.333023,895.242493,1104.456299,417.418030,800.038208,1146.285767,260.890869,687.294983,821.360840,125.314705,717.237976,822.674622,134.734329,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,720.778137,914.639221,185.376389,895.285706,1105.765991,418.130524,800.047485,1149.185059,261.955811,683.417969,825.254944,126.364090,714.704712,825.486816,136.314651,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,718.598389,918.140381,186.093109,895.537292,1106.892334,418.468506,801.038330,1151.526367,262.630432,680.238464,828.593811,127.549217,710.785645,828.624817,137.778671,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,716.819397,921.589478,186.587570,895.991943,1107.784302,418.343933,801.259216,1154.098389,263.400635,676.928528,832.260681,128.399200,708.276550,831.736206,137.838165,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,714.856567,924.617188,187.307404,895.840637,1108.723389,418.973663,801.519043,1156.597412,264.661804,673.660278,836.050720,128.786270,706.195923,835.001221,138.014603,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,712.440796,927.637512,188.547897,895.812378,1109.802734,419.521027,801.391663,1158.902222,265.962830,671.466675,839.535645,129.153107,703.984070,838.553589,138.764236,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,710.069641,931.019409,188.062881,895.975647,1110.684570,419.949921,801.817200,1161.063599,266.382813,670.117737,843.127808,128.398178,700.918030,842.053650,138.933105,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,708.616150,934.004272,188.981445,896.074768,1111.582520,420.408783,802.168091,1163.437134,266.950653,667.486694,846.737915,128.690598,698.733826,845.159241,139.562607,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,706.610352,936.878052,189.675232,896.299805,1112.535645,420.618256,802.911804,1165.378296,267.984680,665.245667,849.831055,129.315292,695.670715,848.399048,139.883224,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,704.891296,939.720642,189.931107,896.619324,1113.520630,420.816772,803.487122,1167.219360,268.227844,662.867493,853.043457,129.413162,694.348633,851.139709,140.350266,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,703.568298,942.546204,190.160461,896.695007,1114.331421,421.019348,804.468933,1169.103638,269.243988,660.664734,856.134033,129.364594,692.424500,853.873413,140.541779,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,701.348389,945.477661,190.399048,896.785339,1115.147949,421.448059,804.316589,1170.919922,270.173737,659.291748,858.950500,129.194641,689.508118,856.869629,140.999008,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,699.715210,947.938171,191.121811,896.907104,1115.831299,421.859589,804.229248,1172.739868,270.787567,656.919678,862.196655,129.308090,688.056091,859.496155,141.233231,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,698.049011,950.635437,191.191803,897.033997,1116.649902,422.219421,804.511963,1174.338867,271.036224,655.475769,865.084290,129.869232,685.899963,862.178589,141.380920,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,696.447449,952.950684,191.343277,897.258362,1117.317261,422.458099,804.864807,1175.925171,271.621613,653.385132,867.793396,129.666794,683.474976,864.744263,141.657928,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,694.315796,955.348145,192.090057,897.617310,1117.944336,422.715607,804.738953,1177.570679,272.292328,651.691223,870.177490,129.591492,682.470276,867.004395,141.811356,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,693.659912,957.468933,191.914825,897.980347,1118.593628,423.084106,804.760498,1178.813721,272.915283,649.831360,873.026428,129.272385,680.905701,869.570801,141.989655,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,691.695129,960.276855,191.158142,898.180786,1119.383301,423.282990,804.895752,1180.264893,273.312256,,,,678.615723,871.694885,141.981369,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,691.110229,962.076172,191.318680,898.264526,1120.078369,423.632507,805.254700,1181.439087,273.624451,,,,677.136841,873.929443,141.644211,,,,,,,645.905334,877.386047,129.667160,,,,,,,,,,,,,,,,,,
118,689.553650,964.188660,191.780853,898.391663,1120.682861,423.916656,805.711914,1182.597656,274.020538,,,,676.156494,875.742981,141.441971,,,,,,,645.565002,879.893921,128.397568,,,,,,,,,,,,,,,,,,
119,688.296814,966.104309,191.237534,898.438782,1121.116211,424.032074,806.103516,1183.747437,274.515320,,,,674.244568,877.844971,141.160492,,,,,,,644.755188,882.103394,127.632256,,,,,,,,,,,,,,,,,,
120,687.251404,968.158813,190.907745,898.419189,1121.532349,424.247131,806.675537,1184.500610,274.656097,,,,673.002747,879.634644,141.047089,,,,,,,643.856018,884.174927,127.038971,,,,,,,,,,,,,,,,,,
121,686.679871,969.573914,190.870544,898.386292,1121.849365,424.327423,806.355774,1185.310181,274.860199,,,,672.211853,881.393799,140.303452,,,,,,,642.451111,886.147949,126.503311,,,,,,,,,,,,,,,,,,
122,685.675781,971.261475,190.415787,898.353882,1122.185303,424.230896,806.441162,1186.253662,275.507355,,,,671.203491,883.036804,139.587784,,,,,,,641.499573,888.086731,125.955513,,,,,,,,,,,,,,,,,,
123,684.881836,972.942993,189.595093,898.496765,1122.699219,424.247864,806.864868,1187.429932,275.530212,,,,670.260559,884.949280,139.171768,,,,,,,641.008301,889.694275,125.068863,,,,,,,,,,,,,,,,,,
124,684.486633,974.179626,189.326523,898.513855,1123.154907,424.401733,807.162048,1188.173218,275.477844,,,,669.137207,886.265198,138.725769,,,,,,,640.344604,891.507263,124.273575,,,,,,,,,,,,,,,,,,
125,683.868652,975.218750,189.072556,898.491699,1123.563232,424.492279,807.081116,1188.850098,275.636749,,,,668.216309,887.595093,138.337997,,,,,,,639.382813,892.760437,123.952690,,,,,,,,,,,,,,,,,,
126,683.059631,976.316284,188.684845,898.432922,1123.915039,424.544952,807.169617,1189.488525,275.571899,,,,667.567383,889.094666,137.879257,,,,,,,638.416626,894.350891,123.442230,,,,,,,,,,,,,,,,,,
127,682.632263,977.660217,187.915741,898.376953,1124.146606,424.629822,807.407715,1190.161499,275.554443,,,,667.534790,890.151489,137.304443,,,,,,,637.956726,895.743469,122.736519,,,,,,,,,,,,,,,,,,
