Präzision01120
Date:,2025/04/22
Time:,16:56:26
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
39,797.648193,779.140259,137.226227,779.493225,684.753662,75.225021,807.721375,693.619141,77.452736,851.940979,1064.376465,451.669495,820.213623,1029.651611,256.275665,,,,,,,,,
40,797.725159,779.165100,137.700775,779.149719,684.950745,75.799995,807.795898,693.633362,78.072891,851.880188,1064.532471,451.792084,820.158386,1029.907227,256.224731,,,,,,,,,
41,797.718079,779.306824,138.232101,779.116882,684.941406,76.280960,807.779907,693.783386,78.849640,851.990295,1064.799927,451.751038,820.175476,1030.280396,256.232269,,,,,,,,,
42,797.801331,779.604980,138.876785,779.373962,685.003357,77.066765,807.783020,693.883118,79.471802,852.031860,1065.094727,451.781586,820.289185,1030.876831,256.093506,,,,,,,,,
43,797.742676,779.993713,139.528778,779.442383,684.955505,78.347549,807.750732,693.937134,80.010818,852.062805,1065.356934,451.772919,820.309143,1031.405029,256.095154,,,,,,,,,
44,797.737183,780.387085,140.265945,779.472351,685.041992,79.577545,807.753723,693.995056,81.135117,852.054443,1065.665894,451.767914,820.401978,1031.916504,256.006042,,,,,,,,,
45,797.621826,780.640808,140.905396,779.341064,685.101196,80.600983,807.717651,694.009216,82.477745,852.055786,1066.076416,451.757568,820.169617,1032.586548,255.838531,,,,,,,,,
46,797.545410,780.946960,141.603775,779.362915,685.051636,81.074509,807.652832,694.197083,83.551849,852.032654,1066.389771,451.901550,819.987244,1033.269287,255.857239,,,,,,,,,
47,797.443726,781.255188,142.395325,779.263306,685.432251,82.223412,807.547974,694.535950,84.557243,852.013184,1066.887451,451.921570,819.735168,1033.896729,255.952515,,,,,,,,,
48,797.345581,781.318970,143.553604,779.225525,685.529297,84.000435,807.802490,694.651123,85.685059,852.061218,1067.284912,451.987213,819.499146,1034.698120,255.881088,,,,,,,,,
49,797.467529,781.526306,144.736145,779.283081,685.284546,85.505524,807.600159,694.916748,87.277046,852.157776,1067.796997,452.022034,819.228577,1035.678955,256.030548,,,,,,,,,
50,797.563232,782.010742,146.054291,779.329712,685.373962,86.672577,807.427734,695.091675,88.700745,852.092163,1068.410034,452.313293,819.223083,1036.515503,256.090210,,,,,,,,,
51,797.320068,782.562805,146.885468,779.190857,685.513916,88.019577,806.859253,695.202454,89.574173,852.190552,1068.959595,452.248413,818.886292,1037.315552,256.170532,,,,,,,,,
52,797.077454,782.798157,147.593018,779.219238,685.469238,89.949661,807.443604,695.514893,91.355896,852.300110,1069.568237,452.194916,818.857788,1038.212646,256.011261,,,,,,,,,
53,797.000732,782.973083,149.188904,779.073608,685.537537,91.470940,807.283081,696.023254,93.377174,852.479370,1070.239014,452.398560,818.096130,1039.467529,256.136932,,,,,,,,,
54,796.995972,783.712585,151.092789,778.900635,686.079346,93.025726,807.248108,695.924683,94.752327,852.579712,1070.909668,452.527893,817.594727,1040.553711,256.442566,,,,,,,,,
55,797.043457,784.283508,152.293259,778.698914,686.326050,95.097481,807.006897,696.191040,96.489105,852.575500,1071.658936,452.640625,817.536255,1041.520996,256.554810,,,,,,,,,
56,796.661377,784.967102,153.192642,778.418579,686.747620,97.619820,806.969177,696.622437,98.773743,852.627014,1072.452393,452.896942,817.400818,1042.777710,256.376740,,,,,,,,,
57,796.493958,785.638794,154.901855,778.274231,687.161926,99.510658,806.793030,696.903687,100.398865,852.558411,1073.340088,452.952362,817.086609,1044.091064,256.252075,,,,,,,,,
58,796.714294,786.041809,156.826263,778.052734,687.370117,101.053726,806.850525,697.139832,102.457764,852.554443,1074.128906,452.946625,816.669922,1045.269043,256.338898,,,,,,,,,
59,796.704895,786.569580,158.502304,778.277039,688.159424,103.116722,806.706604,697.577332,104.501373,852.492065,1075.036743,453.009094,816.313171,1046.664185,256.826477,,,,,,,,,
60,796.211487,787.517822,159.980362,778.200867,688.782349,105.056305,806.755798,698.182495,106.430222,852.391541,1075.827148,453.185425,815.920288,1047.809692,257.087769,,,,,,,,,
61,795.969238,788.502380,161.233932,778.175903,689.277039,106.950195,806.559326,698.745544,108.487450,852.270996,1076.790894,453.380127,815.718445,1049.289795,257.217957,,,,,,,,,
62,796.114563,789.177307,163.597443,778.351685,689.569763,108.947502,806.640259,699.216431,110.649132,852.153076,1077.669678,453.497498,815.460632,1050.791626,257.660217,,,,,,,,,
63,795.969849,789.778381,165.352249,778.214172,689.995483,111.420822,806.369141,700.288574,112.405304,852.072998,1078.673218,453.707214,814.993713,1052.577148,257.368134,,,,,,,,,
64,795.411682,790.989136,166.668060,777.530457,690.790833,113.907288,806.295410,700.690430,114.934128,852.039368,1079.645752,454.063507,814.893372,1054.274170,257.068665,,,,,,,,,
65,795.144958,792.315796,168.459045,777.390625,691.661011,116.125114,805.882813,701.483459,117.015488,852.241760,1080.700195,454.178864,814.576294,1055.891235,257.225800,,,,,,,,,
66,795.032837,793.133362,170.478821,777.140137,692.775208,118.421638,805.021851,702.663147,118.999374,852.469299,1081.898926,454.232513,814.063660,1057.690186,257.606415,,,,,,,,,
67,794.919373,794.091064,172.718430,776.923950,693.537964,120.290039,805.047546,703.732788,121.272736,852.589172,1083.035522,454.402252,813.714539,1059.305908,257.861084,,,,,,,,,
68,793.670105,794.778625,174.857208,776.515076,694.320801,122.993889,805.239502,704.594727,123.417229,852.541870,1084.184570,454.542114,813.531738,1061.164551,258.108276,,,,,,,,,
69,793.785095,796.918030,176.043365,776.370361,695.492065,125.174026,804.670166,705.892578,125.865097,852.467041,1085.332397,454.647369,812.974548,1062.907837,258.433136,,,,,,,,,
70,793.662170,797.781921,178.009308,776.138489,696.592712,126.939575,804.561340,706.499268,127.753777,852.399170,1086.475708,454.831787,812.466370,1065.004761,258.876648,,,,,,,,,
71,793.450317,799.226685,180.331039,775.587219,697.775452,129.561142,803.649414,708.073792,130.251862,852.445984,1087.713379,454.869812,812.013977,1067.003052,258.810699,,,,,,,,,
72,792.726379,800.772827,181.829010,775.153442,698.839905,131.890381,803.268066,709.122742,132.206131,852.456665,1088.978271,455.002960,811.934021,1069.015869,258.979492,,,,,,,,,
73,792.112854,802.115723,183.631836,774.534607,700.304688,134.200439,802.642334,710.399414,134.300156,852.448730,1090.123901,455.298553,811.858582,1070.977783,259.414551,,,,,,,,,
74,791.677490,803.878845,185.752747,774.065125,701.686462,136.000870,802.516968,712.062073,136.400040,852.441467,1091.287964,455.643311,811.234070,1073.038208,260.032562,,,,,,,,,
75,791.316528,805.152100,187.907303,773.295166,702.924866,139.022873,801.534912,713.240967,138.695480,852.572632,1092.657715,456.056427,810.715088,1075.380127,260.354675,,,,,,,,,
76,790.531311,806.852844,189.682770,772.812134,704.392273,140.783554,801.023621,715.076782,140.869614,852.544312,1093.952759,456.291534,810.628113,1077.405151,260.578064,,,,,,,,,
77,789.524780,808.921997,191.437271,772.174561,706.285583,142.964981,800.492493,716.637390,143.036957,852.518921,1095.181152,456.779999,810.198120,1079.812256,261.049835,,,,,,,,,
78,788.753418,810.692139,193.080460,771.195923,707.819763,145.097534,799.664612,718.288208,145.091705,852.567200,1096.527832,457.035645,809.483093,1082.191040,261.135559,,,,,,,,,
79,788.262573,812.665039,195.235916,770.532898,709.727722,147.150665,798.708862,720.300720,147.305542,852.663696,1097.776001,457.361237,809.124695,1084.347412,261.544098,,,,,,,,,
80,787.401184,814.341064,197.149277,769.918335,711.233826,149.230728,798.058594,721.877502,149.409195,852.667969,1099.124023,457.653473,809.353394,1086.583130,262.059174,,,,,,,,,
81,786.836914,816.460754,199.071396,769.216614,713.234131,151.433914,796.803345,723.734619,151.297668,852.497192,1100.643188,458.021820,808.596436,1089.079590,262.643402,,,,,,,,,
82,785.759521,818.335632,200.813049,767.915649,715.242310,153.677917,796.079956,725.654846,153.057037,852.201538,1101.962891,458.357422,808.050293,1091.546997,263.000885,,,,,,,,,
83,784.721252,820.669434,202.502289,766.983948,717.261108,155.399826,794.891724,727.640747,155.045990,852.138977,1103.497192,459.011749,807.738953,1094.032715,263.359985,,,,,,,,,
84,783.703796,822.794617,204.275238,765.797791,719.342590,157.454666,793.836914,729.757813,156.837799,852.155762,1104.967896,459.333832,807.130676,1096.517578,263.859283,,,,,,,,,
85,782.596619,825.097595,205.694107,764.419922,721.301208,159.120499,793.135254,731.948730,159.171539,852.470703,1106.540894,459.402008,806.571655,1099.101929,264.093323,,,,,,,,,
86,781.669006,827.362244,207.448013,763.207031,723.824829,161.155045,791.341675,733.971130,160.749847,852.798279,1108.057007,459.613892,806.524414,1101.504517,264.574371,,,,,,,,,
87,780.679199,829.700073,208.772522,762.328247,725.992188,162.683243,790.488708,736.314087,162.313599,852.827698,1109.719604,459.961700,806.396362,1104.035889,265.151520,,,,,,,,,
88,779.552979,832.152710,210.412567,760.629089,728.382690,164.621017,788.273071,738.614929,164.209915,852.796326,1111.310303,460.230774,805.669006,1106.568115,265.851257,,,,,,,,,
89,778.422791,834.376465,211.746201,759.525391,730.652649,165.946411,787.496155,741.037354,165.777954,852.609802,1112.772095,460.584045,805.044189,1109.078857,266.490540,,,,,,,,,
90,777.082581,837.114319,213.338669,757.731873,732.901550,168.085419,785.799683,743.075378,167.774124,852.599670,1114.272095,461.199432,805.015198,1111.623535,267.085968,,,,,,,,,
91,775.955261,839.339966,214.595337,756.187378,735.296570,169.865967,784.560547,745.296326,168.922318,852.538208,1115.772461,461.451294,804.518921,1114.412354,267.382843,,,,,,,,,
92,774.445313,841.743530,215.698135,754.654053,737.922607,170.971222,782.613831,748.154358,170.664642,852.665039,1117.427124,462.025055,804.058167,1116.887573,268.099518,,,,,,,,,
93,772.989746,844.620422,216.996948,752.817078,740.700562,172.234558,781.029358,750.296875,171.753479,852.654175,1118.988281,462.596619,803.852844,1119.317383,268.863708,,,,,,,,,
94,771.312012,846.837646,218.501541,751.250122,743.019592,173.110718,779.830078,752.714783,173.165176,852.660400,1120.606079,462.716003,803.680725,1121.915283,269.286102,,,,,,,,,
95,769.605042,849.625366,219.465286,749.206848,745.857544,174.613098,777.832031,755.340820,174.140503,852.717896,1122.094849,462.839996,802.977905,1124.427124,270.344971,,,,,,,,,
96,768.082031,852.252625,220.949478,747.847900,748.584473,175.306946,775.765259,758.114807,175.298569,852.657349,1123.652344,463.505493,802.462280,1127.007568,271.045288,,,,,,,,,
97,766.663879,854.622925,222.059158,745.730469,750.923401,176.899963,774.150940,760.695618,176.768448,852.760559,1125.062012,463.959381,802.399841,1129.613892,271.485657,,,,,,,,,
98,765.060852,857.450134,223.314713,743.966003,753.679138,178.199432,772.020691,763.063354,177.736252,852.994629,1126.670532,464.378662,802.106384,1132.368042,272.161835,,,,,,,,,
99,763.162964,860.078552,223.887909,741.914246,756.942322,178.520554,770.197021,765.847290,178.544006,853.049438,1128.290283,465.332916,801.704590,1134.996704,272.524872,,,,,,,,,
100,761.731873,862.773926,224.554947,739.999268,759.419739,179.594315,768.277161,768.524170,180.071228,852.899109,1129.656006,465.704620,801.439453,1137.403198,273.201263,,,,,,,,,
101,760.216675,865.808044,225.543777,737.599670,761.948303,181.041550,766.449158,771.002136,180.466034,852.867371,1131.046509,466.067719,800.858337,1140.068970,274.104889,,,,,,,,,
102,758.562805,868.497986,226.075851,735.921875,764.742920,181.651505,764.270935,774.170471,181.098892,853.007385,1132.268677,466.421234,800.704956,1142.684204,275.033508,,,,,,,,,
103,756.536682,871.218872,227.136826,733.444214,767.803406,182.599350,762.189514,776.803711,182.220978,853.223816,1133.816895,466.987396,800.199707,1145.232544,275.862488,,,,,,,,,
104,754.619812,874.071838,227.875671,731.395630,770.947510,182.904755,759.505920,779.495056,182.822693,853.224365,1135.402344,467.411713,800.127258,1147.633667,276.477356,,,,,,,,,
105,753.016663,876.727539,228.822205,729.133484,773.620605,183.895187,757.187012,782.898987,183.116074,853.439331,1136.925537,467.914856,799.879700,1150.244629,277.080048,,,,,,,,,
106,751.087402,879.777893,229.140900,726.819702,776.406067,184.461334,755.236694,785.132019,184.027664,853.407715,1138.310547,468.245605,799.459839,1152.785522,277.871429,,,,,,,,,
107,748.924011,882.607666,229.563385,724.170654,779.691895,184.808044,752.675903,787.842773,184.878647,853.349976,1139.611084,468.657715,799.413086,1155.146851,278.187012,,,,,,,,,
108,747.180725,885.125793,230.465546,721.845642,782.536316,185.637146,750.128662,790.859436,184.910507,853.300842,1140.952637,469.171356,799.284851,1157.714844,278.810638,,,,,,,,,
109,745.342529,888.034302,230.789352,719.888733,785.966309,184.941742,748.110474,793.557617,185.413452,853.446106,1142.188965,470.061401,798.843323,1160.132568,279.677826,,,,,,,,,
110,743.456665,890.971802,231.150055,717.309082,788.448181,185.870316,745.708313,796.335876,185.881546,853.584839,1143.593018,470.626251,798.376953,1162.340210,280.452484,,,,,,,,,
111,741.821716,893.510498,231.413666,714.553589,791.398376,186.432983,742.674194,799.430420,185.879471,853.754639,1145.026245,470.869232,798.299622,1164.598022,281.369385,,,,,,,,,
112,739.774048,896.180664,231.725861,711.982117,794.308899,186.400406,740.177307,801.881653,186.317719,853.937927,1146.253784,471.342499,798.312195,1166.957520,282.191864,,,,,,,,,
113,737.711731,899.043152,232.127548,709.429688,797.472778,186.797012,738.579895,804.685486,186.392609,853.958252,1147.400391,471.797394,798.300354,1169.118530,282.841217,,,,,,,,,
114,735.691467,901.898926,232.155563,707.051575,800.563416,186.585571,735.702515,807.704041,186.775955,853.906494,1148.607422,472.387817,798.149841,1171.289673,283.442688,,,,,,,,,
115,733.927795,904.678345,232.817993,704.699097,803.296082,186.889847,733.413025,810.019714,186.697586,853.894470,1149.829224,473.198883,798.211487,1173.294800,284.288971,,,,,,,,,
116,731.959351,907.160034,232.763443,702.333313,806.314880,186.538498,729.900818,813.159729,186.638290,854.113525,1151.004150,473.697571,797.894409,1175.559814,285.130310,,,,,,,,,
117,730.109009,909.843445,232.515915,699.617676,809.043213,186.641617,728.044495,815.806274,186.503082,854.640686,1152.209839,473.894135,797.896606,1177.786133,285.754852,,,,,,,,,
118,727.912781,912.655762,233.043106,697.420532,812.032349,186.744980,726.352966,818.213318,186.602600,854.815796,1153.373901,474.149200,798.123718,1179.833740,286.274750,,,,,,,,,
119,726.121582,915.227295,233.206161,694.639465,814.883118,186.763840,723.750305,821.070068,186.870880,854.883606,1154.422363,474.465820,797.901062,1181.845947,287.118927,,,,,,,,,
120,724.130005,917.872375,233.179916,691.742432,817.495667,187.012009,721.274109,823.834167,186.768799,855.014893,1155.270142,475.177277,797.715332,1183.697998,287.883057,,,,,,,,,
121,721.544312,920.378784,232.892105,690.410950,820.447510,185.445206,718.382874,826.541809,186.590561,855.129211,1156.361450,475.836792,797.676758,1185.655029,288.240173,,,,,,,,,
122,720.447815,922.881042,233.405029,687.520508,823.450684,185.823593,716.555420,828.950806,186.473694,855.336304,1157.375488,476.391235,797.736755,1187.761841,288.652313,,,,,,,,,
123,718.417236,925.629456,232.998322,685.505432,826.212708,186.011490,713.828491,831.608337,186.355927,855.494202,1158.353027,476.896179,797.596802,1189.518921,289.464264,,,,,,,,,
124,716.505493,927.732056,233.276627,682.665466,828.940735,186.191376,711.283386,834.501099,186.517029,855.798218,1159.229004,477.115479,797.457886,1191.386963,290.155334,,,,,,,,,
125,714.457336,930.376770,233.206436,679.900330,831.393250,186.312912,709.683960,836.662903,186.409058,856.052551,1160.213623,477.380371,797.514893,1192.821045,290.643951,,,,,,,,,
126,712.577637,932.730164,232.739960,678.479004,834.388977,184.715958,706.780273,839.495789,185.734375,856.148682,1161.043213,477.675079,797.532776,1194.516357,291.219238,,,,,,,,,
127,710.679321,935.231262,232.891846,675.675964,837.066528,184.850037,704.302185,841.821655,186.106537,856.071960,1161.819214,478.329865,797.392761,1196.217285,291.829102,,,,,,,,,
128,708.832031,937.305359,232.978607,674.116211,839.602051,183.974487,701.905579,844.332275,185.523697,856.200562,1162.603271,478.928986,797.620422,1197.797729,292.475952,,,,,,,,,
129,707.274963,939.880249,232.843979,671.615845,842.190613,183.830841,700.115540,846.525330,185.393448,856.318054,1163.404175,479.188110,797.792664,1199.230957,292.958679,,,,,,,,,
130,705.604309,941.960022,232.696075,668.854492,844.862976,184.087265,697.938965,848.854797,185.419113,856.611816,1164.257568,479.428101,797.908081,1200.685669,293.520355,,,,,,,,,
131,703.479858,944.365845,232.995010,667.027649,847.359619,183.383301,695.591370,851.348694,184.785110,856.881348,1164.940918,479.760864,797.627258,1202.105713,294.180328,,,,,,,,,
132,701.875488,946.498474,232.691788,664.840149,849.606812,183.050919,694.130737,853.454651,184.544815,857.194397,1165.753784,479.950317,797.685547,1203.449829,294.940247,,,,,,,,,
133,700.398071,948.788391,232.400238,663.001404,852.211304,182.541260,691.475891,855.700623,184.521103,857.448303,1166.429688,480.034546,797.845947,1204.972290,295.519562,,,,,,,,,
134,698.586243,950.479980,232.114120,660.142273,854.437988,182.738220,690.059082,857.709167,184.271103,857.562256,1166.954102,480.465118,798.189270,1206.207520,296.007507,,,,,,,,,
135,697.172913,952.809448,232.212051,659.062927,856.723877,181.634842,687.857483,860.154114,183.503296,857.593079,1167.609375,480.914276,798.368591,1207.412476,296.388947,,,,,,,,,
136,695.491394,954.770081,231.748322,657.852722,859.205078,180.803482,686.106018,862.238831,183.352829,857.536682,1168.130737,481.555023,798.508362,1208.662231,296.866394,,,,,,,,,
137,694.028320,956.591736,231.683105,656.247803,861.279053,180.274475,684.027466,864.249084,183.287170,857.708801,1168.627930,482.053772,798.209534,1209.843872,297.270660,,,,,,,,,
138,692.531372,958.515564,231.798218,653.416077,863.449585,180.789902,683.119690,866.119812,183.274841,858.214111,1169.194336,482.299652,798.135010,1210.998657,297.762115,,,,,,,,,
139,690.933655,960.294983,231.368668,652.516052,865.131897,179.981583,681.279846,868.020020,183.077454,858.522217,1169.766846,482.427582,798.376221,1212.171753,298.333801,,,,,,,,,
140,689.433105,962.404114,231.491837,651.308838,867.460754,179.437515,679.978088,870.061707,182.595383,858.508728,1170.350342,482.634399,798.614685,1213.179688,298.725159,,,,,,,,,
141,688.231201,963.935547,231.454880,649.569153,869.305908,179.520004,678.622009,871.667786,182.595520,858.645874,1170.911865,482.867249,798.942566,1214.222168,299.048920,,,,,,,,,
142,686.852783,965.785034,231.051270,648.417114,871.260010,178.997604,677.193542,873.204834,182.627655,858.733887,1171.325439,483.167175,799.195129,1215.144287,299.438446,,,,,,,,,
143,685.866272,967.577576,230.782806,647.610474,872.953857,178.357727,675.691406,875.443726,182.241730,859.134460,1171.650391,483.414337,799.303650,1216.140991,299.738434,,,,,,,,,
144,684.709045,968.886597,230.688492,645.914612,874.679932,178.389359,674.837036,876.646667,182.155350,859.348511,1172.131958,483.678467,799.632813,1217.045044,299.858795,,,,,,,,,
145,683.239746,970.749268,230.679993,644.449585,876.143860,178.283936,673.991882,878.264893,181.820862,859.137878,1172.581055,484.164246,799.453186,1218.008179,300.464142,,,,,,,,,
146,682.545227,972.204651,230.781052,643.359253,877.866089,178.224335,672.761902,879.889526,181.805237,859.107605,1172.976196,484.520996,799.442749,1218.998901,301.113464,,,,,,,,,
147,681.028137,973.912720,230.437973,643.897034,879.327576,176.717834,670.991455,881.369080,181.528198,859.320496,1173.394653,484.922028,799.767273,1219.755249,301.496918,,,,,,,,,
148,679.914673,975.112915,230.232971,642.597290,880.908997,176.164169,670.306946,882.773621,181.631805,859.458740,1173.790894,485.235809,799.912598,1220.542114,301.750946,,,,,,,,,
149,679.212463,976.494446,230.387695,640.826355,882.270935,176.898605,669.617371,883.884338,181.492294,859.563171,1174.166016,485.446320,800.016724,1221.257935,301.954102,,,,,,,,,
150,678.298401,977.653748,230.418335,640.012695,883.388184,176.358398,668.722473,885.212097,181.503830,859.807251,1174.438110,485.463226,800.063416,1222.089722,302.274750,,,,,,,,,
151,677.659790,978.782532,229.980530,640.092712,884.981934,175.211182,667.563538,886.522888,181.266647,859.894287,1174.702881,486.021027,800.082336,1222.744751,302.456818,,,,,,,,,
152,676.331726,980.268188,229.534164,639.594116,886.203430,174.608276,666.657104,887.807373,180.745850,860.084900,1175.026733,486.281769,800.170349,1223.325562,302.605804,,,,,,,,,
153,675.728760,981.314148,229.403214,638.272034,887.275085,174.812057,666.192505,888.873535,180.110336,860.313965,1175.420776,486.200226,800.473694,1223.764526,302.746429,,,,,,,,,
154,675.129761,981.995300,229.190979,637.692871,888.366699,174.026093,665.843384,890.046936,179.816132,860.479797,1175.853149,486.261597,800.635620,1224.396362,302.992493,,,,,,,,,
155,674.387878,982.870483,228.945328,637.530334,889.626953,173.210403,665.385803,890.865295,179.597763,860.546204,1176.068115,486.390503,800.688110,1224.983521,303.305603,,,,,,,,,
