Präzision01158
Date:,2025/04/24
Time:,16:13:32
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
146,674.480530,911.939087,158.269989,650.792175,905.412720,149.571823,,,,692.782166,1012.868103,160.098831,,,,,,,805.143677,1221.721680,246.226349,837.454834,1208.355103,397.678833,,,
147,674.794678,911.762390,157.907639,650.392761,905.294556,149.750305,,,,692.884033,1012.712769,159.965820,,,,,,,805.156738,1221.755737,246.037308,837.331970,1208.369507,397.664398,,,
148,675.306580,911.789307,156.986145,650.140991,904.979065,149.976257,,,,693.081482,1012.575806,159.879013,,,,,,,805.266968,1221.617310,245.710953,837.278992,1208.361694,397.666565,,,
149,675.666992,911.702271,156.342468,650.563599,904.844116,149.870605,,,,693.516235,1012.743774,159.480453,,,,,,,805.209229,1221.650146,245.713806,837.237488,1208.448120,397.671265,,,
150,675.869690,911.788757,155.645020,650.971741,904.768188,149.469589,,,,693.823914,1012.751831,159.207153,,,,,,,805.245056,1221.643311,245.552231,837.084534,1208.453613,397.675415,,,
151,676.148621,911.628357,155.190628,651.433533,904.668396,148.832169,,,,694.084106,1012.629333,159.034836,,,,,,,805.240845,1221.586914,245.389755,836.982239,1208.498169,397.601227,,,
152,676.415771,911.506348,154.884308,651.728088,904.950684,147.490356,,,,694.294556,1012.554016,158.786331,,,,,,,804.948486,1221.633789,245.512436,836.963501,1208.575806,397.492279,,,
153,676.504150,911.409424,154.550873,651.851868,904.909302,147.138443,,,,694.573486,1012.437073,158.654404,,,,,,,804.765137,1221.690186,245.451385,836.844482,1208.669556,397.613464,,,
154,676.635071,911.306519,154.317810,651.903320,904.726135,147.197327,,,,694.786987,1012.295471,158.516663,,,,,,,804.671448,1221.775146,245.340500,836.731995,1208.758911,397.665039,,,
155,676.871643,911.143616,153.829285,651.740540,904.457458,147.337097,,,,695.020752,1012.200317,158.425385,,,,,,,804.804138,1221.781128,245.082123,836.681030,1208.780273,397.654297,,,
156,677.280884,911.221802,152.976349,652.256897,904.447632,146.886505,,,,695.222473,1012.099548,158.384735,,,,,,,804.880554,1221.799805,244.955292,836.608826,1208.860596,397.664551,,,
157,677.430664,911.383179,152.430817,652.568787,904.429382,146.413666,,,,695.461548,1011.983582,158.237549,,,,,,,804.692871,1221.945679,245.091843,836.532104,1208.961670,397.719421,,,
158,677.568726,911.313049,152.312790,652.687744,904.386780,146.151978,,,,695.683777,1012.006897,158.298294,,,,,,,804.591919,1221.986450,245.096970,836.462585,1209.084106,397.708069,,,
159,677.694092,911.300476,152.133072,652.748474,904.473755,146.053574,,,,695.665100,1012.054932,158.239838,,,,,,,804.517700,1222.108887,245.109344,836.566284,1209.070679,397.691223,,,
160,677.825623,911.310303,151.996078,652.885437,904.557739,145.876495,,,,695.735840,1012.128723,158.212921,,,,,,,804.464294,1222.192383,245.060333,836.317871,1209.171509,397.696014,,,
161,678.025513,911.341797,151.873093,653.009827,904.517639,145.907028,,,,695.904785,1012.125183,158.135590,,,,,,,804.448486,1222.239746,245.040665,836.165161,1209.231812,397.742096,,,
162,678.109497,911.366699,151.698883,653.102722,904.592834,145.734833,,,,696.177124,1012.123352,158.159607,,,,,,,804.416870,1222.333496,244.988770,836.164246,1209.337158,397.768768,,,
163,678.208618,911.377380,151.573105,653.311523,904.936218,145.056808,,,,696.424744,1012.137817,158.095673,,,,,,,804.341431,1222.421021,244.943161,836.254333,1209.441406,397.757935,,,
164,678.286926,911.380798,151.428864,653.575134,905.154724,144.694061,,,,696.689392,1012.149292,158.078156,,,,,,,804.303223,1222.440186,244.953949,836.316833,1209.496338,397.777283,,,
165,678.387939,911.510437,151.197723,653.634644,905.234863,144.507263,,,,697.159424,1012.266174,158.021057,,,,,,,804.309937,1222.469116,244.958237,836.252563,1209.620361,397.807678,,,
166,678.441223,911.467102,151.053482,653.714722,905.300903,144.480865,,,,697.472473,1012.276489,157.938095,,,,,,,804.322571,1222.611694,244.964340,836.311157,1209.703125,397.832703,,,
167,678.590210,911.469666,151.020859,653.743713,905.414368,144.374222,,,,697.748169,1012.357300,157.863953,,,,,,,804.304871,1222.666138,245.010666,836.355347,1209.788696,397.845856,,,
168,678.778625,911.555176,150.924011,653.757813,905.547729,144.249786,,,,697.940369,1012.425476,157.867722,,,,,,,804.214661,1222.769775,244.985626,836.267700,1209.882446,397.848877,,,
169,678.825500,911.655334,150.858307,653.892761,905.682068,144.130615,,,,698.127197,1012.525146,157.808029,,,,,,,804.187561,1222.875244,244.945465,836.224854,1209.971436,397.886475,,,
170,678.629639,911.947754,150.376160,654.001038,905.906982,143.975967,,,,698.381042,1012.543823,157.701584,,,,,,,804.211243,1222.958130,244.952087,836.165649,1210.152100,397.962067,,,
171,678.600220,912.072327,150.251251,654.175293,906.063232,143.736053,,,,698.463745,1012.625732,157.654892,,,,,,,804.200989,1223.068237,245.009491,836.144958,1210.282715,397.935944,,,
172,678.607239,912.137939,150.219955,654.265259,906.306458,143.494888,,,,698.562805,1012.684937,157.578308,,,,,,,804.162659,1223.149780,245.054459,836.061035,1210.407593,398.076996,,,
173,678.506531,912.254395,150.188263,654.168335,906.472656,143.378876,,,,698.667114,1012.791321,157.616028,,,,,,,804.063721,1223.269897,245.035309,836.101135,1210.439331,398.036438,,,
174,678.489868,912.368774,150.212952,653.927246,906.676453,143.504059,,,,698.694885,1012.937195,157.617081,,,,,,,804.212463,1223.244995,244.945587,836.137512,1210.572388,397.995483,,,
175,678.400452,912.512817,150.236572,653.739380,906.864990,143.769272,,,,698.754883,1013.022400,157.554932,,,,,,,804.273438,1223.313843,244.921371,836.170227,1210.665039,397.980377,,,
176,678.250183,912.640076,150.217377,653.432129,906.977905,143.943726,,,,698.833313,1013.067078,157.554520,,,,,,,804.294678,1223.401367,245.055847,836.127808,1210.759521,398.022125,,,
177,678.268982,912.666931,150.100891,653.208862,907.166321,144.029175,,,,698.875061,1013.175964,157.486633,,,,,,,804.146545,1223.532593,244.968140,836.079529,1210.854492,398.074066,,,
178,678.061768,912.783386,150.080490,652.927307,907.385437,143.781219,,,,698.815735,1013.297302,157.450333,,,,,,,804.149475,1223.522827,244.946213,836.110962,1210.976318,398.024292,,,
179,677.830933,913.003235,149.943375,652.737671,907.580139,143.746902,,,,698.876038,1013.431580,157.366837,,,,,,,804.120728,1223.518677,244.985229,836.214539,1211.105347,397.996521,,,
180,677.693726,913.173828,149.839172,652.464417,907.789429,143.855698,,,,698.979126,1013.585266,157.311447,,,,,,,804.107361,1223.596069,245.008636,836.215210,1211.183838,398.057709,,,
181,677.407837,913.432251,149.678360,652.252380,908.066956,143.907089,,,,699.082764,1013.621643,157.193848,,,,,,,804.108948,1223.614502,245.008835,836.192200,1211.234619,398.037018,,,
182,677.272034,913.589294,149.602829,651.933472,908.181580,143.943329,,,,699.087952,1013.726868,157.147888,,,,,,,804.112854,1223.610107,245.003891,836.267639,1211.288330,398.029480,,,
183,677.107666,913.762451,149.537216,651.734802,908.200134,143.984543,,,,699.155762,1013.850281,157.111862,,,,,,,804.046509,1223.640137,244.938217,836.313965,1211.368408,398.041077,,,
184,676.837280,913.925781,149.559509,651.275452,908.404968,144.255783,,,,699.248230,1013.983521,157.018906,,,,,,,804.032898,1223.625854,244.949387,836.227478,1211.441772,398.055237,,,
185,676.678955,914.080688,149.491150,651.047302,908.786499,144.286209,,,,699.395996,1014.093567,157.000580,,,,,,,804.032532,1223.619019,244.962494,836.205444,1211.549805,398.053864,,,
186,676.464722,914.218323,149.174423,650.926453,909.036011,144.179810,,,,699.495850,1014.208313,156.960663,,,,,,,804.029785,1223.716675,244.955780,836.253174,1211.510864,398.047882,,,
187,676.192871,914.538086,149.199570,650.782227,909.212341,144.232605,,,,699.545166,1014.308228,157.021805,,,,,,,803.981934,1223.743774,244.903305,836.261780,1211.582031,398.025757,,,
188,676.013611,914.735718,149.293320,650.617798,909.409668,144.241562,,,,699.775085,1014.358948,156.800171,,,,,,,803.955139,1223.766968,244.878540,836.153992,1211.643433,398.094635,,,
189,675.788818,914.934326,149.263687,650.503052,909.535339,144.214462,,,,699.904419,1014.453064,156.706589,,,,,,,803.942688,1223.851807,244.907562,836.250732,1211.653809,398.045258,,,
190,675.657288,915.132874,149.188736,650.553162,909.623169,144.188705,,,,699.925049,1014.484680,156.737625,,,,,,,803.939270,1223.868164,244.920715,836.273254,1211.655273,397.957550,,,
191,675.603699,915.141907,149.142105,650.440552,909.833374,144.191711,,,,699.981445,1014.567566,156.788300,,,,,,,803.939758,1223.862305,244.920166,836.198059,1211.769409,397.985901,,,
192,675.649902,915.156616,149.162201,650.432190,909.857910,144.186707,,,,700.030945,1014.637512,156.860306,,,,,,,803.929565,1223.941895,244.945847,836.089050,1211.810181,398.038757,,,
193,675.678650,915.188599,149.189636,650.529236,909.975098,144.185883,,,,700.097961,1014.676086,156.881027,,,,,,,804.205444,1223.958862,244.825378,836.192505,1211.896851,397.995911,,,
194,675.703491,915.220154,149.050827,650.573303,910.011597,144.112000,,,,700.223938,1014.656250,156.995331,,,,,,,804.033936,1223.944702,244.892227,836.199219,1212.007446,398.027740,,,
195,675.863708,915.269470,149.011642,650.736389,909.930847,144.126511,,,,700.223572,1014.661133,156.970978,,,,,,,803.899597,1224.014160,245.009811,836.107117,1212.062622,398.068481,,,
196,676.152649,915.063538,149.018494,651.047180,909.735413,143.354401,,,,700.273499,1014.647217,156.979095,,,,,,,803.856201,1224.038330,245.052902,836.113831,1212.188599,398.046356,,,
197,676.382202,914.873413,148.691681,651.120300,909.858643,143.492920,,,,700.322144,1014.510559,157.041168,,,,,,,803.868835,1224.055664,245.019806,836.105530,1212.219604,398.041534,,,
198,676.682739,914.782837,148.531525,651.258240,909.748840,143.454056,,,,700.377625,1014.386108,156.977371,,,,,,,803.872498,1224.122925,245.048798,836.029846,1212.330933,398.084900,,,
199,677.067993,914.617188,148.443604,651.485779,909.604248,143.271973,,,,700.484741,1014.253479,156.984726,,,,,,,803.609497,1224.304688,245.135422,835.940552,1212.433838,398.118744,,,
200,677.670593,914.519897,147.784302,651.885498,909.442993,142.937408,,,,700.510925,1014.113525,156.968613,,,,,,,803.778564,1224.239868,245.118973,835.903931,1212.501099,398.165131,,,
201,678.292419,914.266541,146.888885,652.328247,909.408386,142.806793,,,,700.623657,1013.883545,156.889038,,,,,,,803.863220,1224.209595,245.066376,835.932983,1212.571167,398.179993,,,
202,678.562317,914.020081,146.479660,652.883545,908.885132,142.372849,,,,700.729492,1013.631409,156.894394,,,,,,,803.836975,1224.226196,245.090958,835.894409,1212.657104,398.182678,,,
203,678.953613,913.534058,146.470566,653.217651,908.589844,141.881805,,,,700.910706,1013.414063,156.835236,,,,,,,803.774231,1224.208252,245.059082,835.848999,1212.751343,398.222351,,,
204,679.104980,913.268005,146.409882,653.904297,908.324219,141.161636,,,,701.032288,1013.147461,156.773468,,,,,,,803.762268,1224.221558,245.029877,835.838135,1212.760620,398.234924,,,
205,679.350403,912.917358,146.257935,654.423096,907.734985,140.745010,,,,701.170654,1012.966187,156.766602,,,,,,,803.678162,1224.223145,245.090424,835.742981,1212.881836,398.284485,,,
206,680.107056,912.527710,145.712860,654.862427,907.167358,140.669113,,,,701.302368,1012.684692,156.685608,,,,,,,803.641357,1224.219116,245.128067,835.660522,1212.916870,398.329193,,,
207,680.994324,912.287354,144.827713,654.990540,906.800659,140.701645,,,,701.765625,1012.588013,156.494431,,,,,,,803.584351,1224.159058,245.163391,835.678955,1212.989136,398.410095,,,
208,681.546143,911.971252,144.186172,655.238098,906.414673,140.595169,,,,702.086609,1012.294739,156.272415,,,,,,,803.534851,1224.150757,245.216354,835.663513,1212.989624,398.470123,,,
209,681.752441,911.928162,143.208420,655.710999,906.196716,139.872803,,,,702.362488,1011.959656,156.090240,,,,,,,803.492126,1224.128418,245.220840,835.727417,1212.967529,398.422150,,,
210,681.759216,911.629211,142.544830,656.747070,905.974915,138.360168,,,,702.799561,1011.580322,156.029343,,,,,,,803.368042,1224.031616,245.282410,835.632874,1213.062500,398.441315,,,
211,681.808105,911.234375,141.869415,657.170349,905.728149,137.081192,,,,703.151855,1011.221558,155.756866,,,,,,,803.276123,1223.990723,245.341751,835.579712,1213.087158,398.472443,,,
212,682.806702,911.210144,140.639862,657.325562,905.370239,136.797562,,,,703.467285,1010.867188,155.594955,,,,,,,803.228943,1223.938232,245.374802,835.516052,1213.143188,398.535645,,,
213,683.296875,910.943726,139.987259,657.330200,905.115356,136.781067,,,,703.848450,1010.457703,155.418915,,,,,,,803.069275,1223.835083,245.402695,835.916748,1213.018188,398.401825,,,
214,683.418457,910.603027,139.479904,657.479065,904.839233,136.320923,,,,704.481018,1010.113464,155.200424,,,,,,,803.003784,1223.705933,245.411697,835.766174,1213.189819,398.671600,,,
215,683.084167,910.177795,138.922470,657.760925,904.603577,135.668350,,,,704.987183,1009.782898,155.211395,,,,,,,802.767029,1223.695435,245.345428,835.613647,1213.220459,398.827484,,,
216,683.815063,909.946716,138.476288,658.091553,904.483215,134.965668,,,,705.340332,1009.450134,155.021103,,,,,,,802.579346,1223.549194,245.299255,835.472046,1213.228027,398.902222,,,
217,684.399963,909.834778,137.499329,658.955261,904.281738,133.593216,,,,705.485229,1009.059509,154.871384,,,,,,,802.433167,1223.398682,245.329315,835.487366,1213.193237,398.895813,,,
218,685.067688,909.615295,136.495209,659.091736,904.075745,132.689102,,,,705.896179,1008.710022,154.240738,,,,,,,802.326355,1223.224121,245.465637,835.471924,1213.203735,398.945801,,,
219,685.362610,909.141052,135.622116,659.184143,903.790527,132.310699,,,,706.360718,1008.299133,153.874069,,,,,,,802.234985,1223.061523,245.486115,835.390747,1213.274048,399.035431,,,
220,685.488403,908.706421,135.010040,659.173950,903.511475,132.048248,,,,706.816895,1007.811646,153.644745,,,,,,,802.117432,1222.916992,245.509750,835.354553,1213.290283,399.061554,,,
221,685.527283,908.178284,134.263947,659.277222,903.229187,131.491806,,,,707.336670,1007.261353,153.399658,,,,,,,801.962646,1222.774536,245.468582,835.394043,1213.252197,399.086700,,,
222,685.717529,907.914063,133.427124,659.472412,903.004456,130.687881,,,,707.912415,1006.825684,153.584961,,,,,,,801.807190,1222.665283,245.451172,835.397278,1213.215088,399.111053,,,
223,685.986206,907.946106,131.687500,659.615601,902.789185,129.786850,,,,708.344666,1006.319336,152.977997,,,,,,,801.657837,1222.467041,245.587708,835.364502,1213.218018,399.127625,,,
224,685.950378,907.698669,131.148651,659.890564,902.572754,127.930168,,,,708.823059,1005.892700,152.740982,,,,,,,801.567200,1222.371216,245.621750,835.303040,1213.208862,399.170593,,,
225,685.992310,907.459045,130.260910,660.735901,902.516541,126.639038,,,,709.213928,1005.688965,152.445221,,,,,,,801.476563,1222.248535,245.593018,835.298767,1213.176270,399.224823,,,
226,685.793152,907.398438,129.401764,661.004639,902.406494,125.742027,,,,709.763123,1005.496521,152.149765,,,,,,,801.217651,1221.993408,245.539124,835.281250,1213.170898,399.214355,,,
227,685.755432,907.206909,128.549881,660.690613,902.176453,125.252853,,,,710.105713,1005.109497,151.792206,,,,,,,801.194580,1221.841431,245.571899,835.184448,1213.212036,399.210632,,,
228,685.819214,906.849609,127.426811,660.413879,902.017334,124.757408,,,,710.437500,1004.738159,151.365280,,,,,,,801.061646,1221.731567,245.500763,835.166870,1213.147095,399.313751,,,
229,686.029602,906.924561,125.614563,660.287659,902.060791,123.417831,,,,710.760986,1004.281128,151.107910,,,,,,,801.010925,1221.543213,245.392532,835.182678,1213.130127,399.351379,,,
230,685.786743,906.877380,124.685402,660.125000,901.874146,122.355309,,,,711.014587,1003.893066,150.623566,,,,,,,801.027100,1221.300903,245.383163,835.202698,1213.128296,399.340576,,,
231,685.493347,906.725586,123.842064,659.946960,901.848083,121.618217,,,,711.453674,1003.428711,150.135086,,,,,,,800.949097,1221.192017,245.327011,835.153625,1213.098389,399.380676,,,
232,685.451660,906.508118,123.163345,659.704224,901.792480,121.032616,,,,711.899353,1003.145569,149.441925,,,,,,,800.757324,1221.134033,245.342468,835.114258,1213.014282,399.414398,,,
233,685.524475,906.182312,122.371552,659.424377,901.710205,120.606361,,,,711.948914,1002.870544,148.481400,,,,,,,800.596680,1220.949951,245.420624,835.129089,1212.989502,399.397003,,,
234,685.680542,906.113770,121.068008,659.200684,901.792114,119.951416,,,,712.267944,1002.672791,147.908478,,,,,,,800.539124,1220.742798,245.350052,835.155212,1212.919922,399.375580,,,
235,685.714722,906.030151,120.001694,658.668640,901.776123,118.899612,,,,712.366943,1002.568909,147.338821,,,,,,,800.413879,1220.838257,245.150574,835.160095,1212.909424,399.371490,,,
236,685.600220,906.186646,118.662712,659.568420,901.833923,116.961670,,,,712.366699,1002.478943,146.714615,,,,,,,800.283020,1220.724365,244.949188,835.095276,1212.879883,399.365692,,,
237,685.281799,906.046021,118.291428,659.550476,901.939148,115.704636,,,,712.462769,1002.267090,146.078674,,,,,,,800.206970,1220.689209,244.833221,835.094299,1212.846802,399.375763,,,
238,685.211792,906.058533,117.455009,659.484985,902.196472,114.902809,,,,712.576294,1002.000305,145.160858,,,,,,,799.938232,1220.556885,244.895111,835.106750,1212.836548,399.347565,,,
239,685.084412,905.956238,116.386185,658.910828,902.162292,114.617096,,,,712.640991,1001.928650,144.562042,,,,,,,800.091125,1220.422119,244.702545,835.094299,1212.696045,399.362213,,,
240,684.762817,905.944580,115.705742,658.652649,902.377502,113.444077,,,,712.686401,1001.917053,144.072678,,,,,,,799.881714,1220.192017,244.794815,835.095520,1212.650391,399.321411,,,
241,684.911987,905.938782,114.624695,658.324219,902.515747,112.805565,,,,712.774536,1001.832825,143.418549,,,,,,,799.684998,1219.965576,244.770050,835.069092,1212.580688,399.245819,,,
242,684.882629,905.910339,113.867332,657.938293,902.524109,112.284828,,,,713.054260,1001.768555,142.846832,,,,,,,799.983337,1219.797485,244.386612,835.011963,1212.475708,399.242584,,,
243,684.779480,906.080505,112.966545,658.095276,902.746338,111.083107,,,,713.311462,1001.709839,142.309906,,,,,,,800.119629,1219.624390,244.088028,835.026306,1212.442139,399.219482,,,
244,684.570679,906.096985,112.257027,657.993347,902.969666,110.206146,,,,713.513672,1001.645447,141.543518,,,,,,,800.095032,1219.409790,244.046555,835.049255,1212.368042,399.188507,,,
245,684.332520,906.158997,111.678101,657.959106,903.121338,109.313324,,,,713.896179,1001.491943,140.697922,,,,,,,800.117188,1219.148682,243.964493,835.037842,1212.249268,399.173462,,,
246,684.174194,906.178711,111.167114,657.756104,903.304749,108.858543,,,,713.968811,1001.509705,140.304565,,,,,,,800.080322,1218.848633,243.756165,835.004395,1212.148071,399.104248,,,
247,684.207397,906.176208,111.092911,657.749451,903.248474,108.690079,,,,714.261963,1001.631714,139.843765,,,,,,,800.175415,1218.602905,243.440567,834.896912,1212.056519,398.963074,,,
248,684.486938,906.081116,111.157104,657.806702,903.329285,108.594704,,,,714.560608,1001.728943,139.562485,,,,,,,800.330078,1218.332031,243.313477,834.871948,1211.934326,398.930389,,,
249,684.337341,906.197937,111.185539,657.795410,903.471985,108.551491,,,,714.848938,1001.789856,139.081406,,,,,,,800.336609,1218.102905,243.143417,834.925293,1211.792480,398.927277,,,
250,684.189514,906.310913,111.114334,657.714966,903.595886,108.571480,,,,715.040771,1001.921265,138.515518,,,,,,,800.432312,1217.918945,242.925095,834.864563,1211.769165,398.892059,,,
251,684.142639,906.315613,111.105942,657.578979,903.697876,108.569130,,,,715.258789,1001.854492,138.027405,,,,,,,800.275208,1217.727295,242.825027,834.891663,1211.677002,398.918823,,,
252,684.160156,906.311829,111.121971,657.466797,903.724976,108.483902,,,,715.603699,1001.804016,137.657257,,,,,,,800.288147,1217.594482,242.765182,835.224182,1211.520996,398.725128,,,
253,684.238281,906.434082,110.695259,657.701599,903.795044,108.246117,,,,716.029480,1001.729065,137.082932,,,,,,,800.387756,1217.487549,242.671173,835.293335,1211.436523,398.574463,,,
254,684.171631,906.285217,110.957222,657.712585,903.877502,108.140976,,,,716.203125,1001.806335,136.778214,,,,,,,800.492188,1217.337769,242.585632,835.054382,1211.447754,398.718658,,,
255,684.149475,906.219849,111.090591,657.578491,903.863281,108.383499,,,,716.132813,1001.816711,136.648254,,,,,,,800.760925,1217.224854,242.351242,834.945618,1211.451538,398.814301,,,
256,684.149292,906.123352,111.101540,657.422241,903.830200,108.429367,,,,716.526550,1001.676392,136.660919,,,,,,,800.903625,1216.990234,242.166183,834.915527,1211.372925,398.745483,,,
257,684.162415,906.014404,111.121933,657.384705,903.731873,108.368195,,,,716.677124,1001.702942,136.472900,,,,,,,801.217163,1216.703003,241.964966,835.058838,1211.216675,398.665009,,,
258,684.100281,905.944092,111.066826,657.460327,903.730530,108.336746,,,,716.779297,1001.674927,136.382980,,,,,,,801.328125,1216.558716,241.901520,835.147339,1211.222778,398.594818,,,
259,684.186096,905.748962,110.915504,657.406738,903.724976,108.401314,,,,716.908508,1001.475769,136.392761,,,,,,,801.367615,1216.401123,241.803894,835.343323,1211.150269,398.528320,,,
260,684.237671,905.563171,111.053375,657.310120,903.606201,108.495720,,,,716.977356,1001.325317,136.412872,,,,,,,801.426758,1216.192139,241.807953,835.353760,1211.139038,398.454163,,,
261,684.285706,905.418152,110.917992,657.315552,903.482422,108.405769,,,,717.083435,1001.218140,136.408493,,,,,,,801.443726,1216.028809,241.636520,835.499023,1211.117065,398.461945,,,
262,684.280396,905.278137,110.644531,657.262756,903.377075,108.361191,,,,717.228638,1001.072510,136.446213,,,,,,,801.602722,1215.875488,241.545975,835.589600,1210.998413,398.431854,,,
263,684.296814,905.113586,110.492867,657.000366,903.426941,108.300575,,,,717.322998,1000.814331,136.509094,,,,,,,801.727600,1215.650635,241.463989,835.911865,1210.992188,398.189789,,,
264,684.207947,904.996826,110.408318,657.162537,903.062866,108.092506,,,,717.512695,1000.596619,136.514755,,,,,,,801.893738,1215.403564,241.394028,835.967957,1211.039673,398.106201,,,
265,684.228638,904.989929,110.229980,657.240906,902.904236,108.002823,,,,717.711304,1000.284546,136.523773,,,,,,,801.794128,1215.267212,241.387527,836.105286,1210.998413,398.075928,,,
266,684.361023,904.912048,109.994339,657.137634,902.808899,107.957024,,,,717.863708,999.917908,136.499023,,,,,,,801.953979,1215.069946,241.354324,836.119385,1211.031250,398.017609,,,
267,683.923340,904.455261,110.222794,657.049805,902.658569,108.053131,,,,718.021729,999.636414,136.570618,,,,,,,802.383545,1214.974976,241.059845,836.214661,1211.014771,398.015076,,,
268,683.696106,904.131165,110.268188,656.919434,902.510803,108.116531,,,,718.275391,999.183167,136.679337,,,,,,,802.449158,1214.834717,241.030716,836.228516,1211.026978,398.005157,,,
269,683.542053,903.857544,110.246841,656.778076,902.339722,108.208763,,,,718.597900,998.818298,136.856003,,,,,,,802.297607,1214.686035,241.135239,836.253235,1211.006226,398.001129,,,
270,683.617004,903.602356,110.213531,656.582153,902.191406,108.320343,,,,718.806763,998.434082,136.878098,,,,,,,802.243103,1214.533081,241.115051,836.276611,1210.918823,397.972046,,,
271,683.822021,903.476440,110.156822,656.437927,902.062683,108.569298,,,,719.116455,998.106018,136.938004,,,,,,,802.277405,1214.431641,241.055084,836.288879,1210.979736,397.979462,,,
272,683.777222,903.236145,110.100563,656.431458,901.943909,108.423187,,,,719.466309,997.709778,137.105774,,,,,,,802.231812,1214.302856,241.044937,836.305603,1210.918335,397.956665,,,
273,683.713867,903.038330,110.069611,656.483154,901.862183,108.338135,,,,719.795898,997.299988,137.407135,,,,,,,802.276672,1214.088013,241.089371,836.335876,1210.894043,397.937134,,,
274,683.732178,902.830566,110.053864,656.471558,901.738037,108.421196,,,,720.143127,997.034912,137.647079,,,,,,,802.294800,1214.007935,241.037079,836.316589,1210.900146,397.928772,,,
275,683.640564,902.546570,109.866661,656.512817,901.601807,108.475731,,,,720.217285,996.723450,137.736023,,,,,,,801.946899,1214.068848,241.178101,836.360779,1210.789795,397.949982,,,
276,683.744141,902.353821,109.729187,656.523865,901.511658,108.579285,,,,720.406494,996.381348,137.918884,,,,,,,801.853394,1214.007935,241.298782,836.386414,1210.772705,397.969849,,,
277,683.824341,902.117004,109.689507,656.651306,901.343750,108.495216,,,,720.524109,996.122192,137.928070,,,,,,,801.757324,1213.822510,241.341751,836.261658,1210.718506,398.081696,,,
278,684.159363,901.937317,109.416611,656.936096,901.026245,108.344131,,,,720.599243,995.777344,138.019363,,,,,,,801.608032,1213.629761,241.574448,836.264587,1210.615234,398.151642,,,
279,684.047485,901.583557,109.618790,656.918335,900.819458,108.471725,,,,720.753784,995.476318,138.123032,,,,,,,801.682129,1213.563599,241.493713,836.188354,1210.583252,398.182861,,,
280,684.148132,901.392883,109.561531,656.947998,900.579590,108.537514,,,,720.564819,995.252197,138.123642,,,,,,,801.753113,1213.466064,241.422958,836.205200,1210.497070,398.153290,,,
281,684.298462,901.201904,109.555389,657.012024,900.388123,108.497345,,,,720.524536,994.965271,138.193024,,,,,,,801.768555,1213.233765,241.385788,836.206665,1210.489868,398.143921,,,
282,684.195435,901.051758,109.664825,656.932739,900.138000,108.465073,,,,720.582703,994.743774,138.242004,,,,,,,801.725403,1213.073608,241.407700,836.234619,1210.492065,398.146027,,,
283,684.198730,900.975220,109.537010,656.911072,900.006104,108.365334,,,,720.665039,994.587952,138.256912,,,,,,,801.677063,1212.939453,241.437012,836.151855,1210.372070,398.199310,,,
284,684.177856,900.786926,109.556778,656.952881,899.922974,108.332542,,,,720.693359,994.494446,138.271179,,,,,,,801.681946,1212.827759,241.475861,836.132751,1210.340576,398.221252,,,
285,684.078674,900.597412,109.542976,657.193420,899.900391,108.117500,,,,720.846558,994.276123,138.330704,,,,,,,801.671509,1212.689697,241.549713,836.097656,1210.239990,398.221191,,,
286,684.060486,900.523682,109.545097,657.220642,899.806885,107.922997,,,,720.744995,994.201721,138.349808,,,,,,,801.631226,1212.548096,241.578781,836.089722,1210.223145,398.223480,,,
287,684.064087,900.333313,109.460075,657.064819,899.776550,107.910782,,,,720.689392,994.072632,138.455490,,,,,,,801.565857,1212.515503,241.689056,836.093018,1210.229858,398.222046,,,
288,683.976318,900.250610,109.406540,656.985596,899.680298,107.941162,,,,720.544861,993.881836,138.293945,,,,,,,801.530029,1212.320923,241.820282,836.160706,1210.142944,398.237183,,,
289,683.880249,900.212830,109.354515,657.029236,899.559692,107.924332,,,,720.598633,993.884155,138.442078,,,,,,,801.563904,1212.155640,242.064682,836.098694,1210.083984,398.318390,,,
290,683.986084,900.159241,109.321037,656.971924,899.528198,108.019829,,,,720.543579,993.793884,138.567688,,,,,,,801.520630,1212.005249,242.162323,836.056458,1210.077881,398.355438,,,
291,684.091125,900.092712,109.227478,656.890381,899.441833,108.068382,,,,720.367737,993.707642,138.564011,,,,,,,801.549927,1211.950806,242.266678,836.053711,1210.082397,398.355560,,,
292,684.029846,899.976318,109.316193,656.941528,899.314819,108.074722,,,,720.579163,993.612366,138.592453,,,,,,,801.573975,1211.688599,242.419266,836.040588,1210.089355,398.358185,,,
293,684.120972,900.020447,109.195541,656.976868,899.265137,108.003517,,,,720.403992,993.641418,138.619797,,,,,,,801.553345,1211.621704,242.495300,835.973755,1210.067505,398.394440,,,
294,684.240906,900.083374,108.986710,657.043274,899.226257,107.936813,,,,720.363464,993.584106,138.593277,,,,,,,801.507813,1211.531982,242.492371,835.931824,1210.041382,398.465149,,,
295,684.520081,900.031006,108.630173,657.097961,899.092957,108.029305,,,,720.328491,993.611755,138.667358,,,,,,,801.491577,1211.502197,242.530914,835.966431,1210.031372,398.528656,,,
