Präzision24
Date:,2025/04/16
Time:,14:09:39
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
68,791.992432,821.994385,120.855438,767.335083,1035.312866,173.961029,772.548157,707.063904,104.355225,797.923889,722.337036,106.546165,817.059204,1078.932495,429.094757,,,
69,791.277649,823.760010,123.078583,767.333008,1037.213623,174.010406,771.219788,708.606445,106.833595,797.012695,724.122681,108.576004,817.216431,1079.600586,429.297302,,,
70,790.231506,824.987061,125.075439,766.546326,1039.538818,174.238052,770.101318,709.994995,108.997025,795.252258,725.998962,110.526436,817.445557,1080.323364,429.550476,,,
71,789.302734,827.152588,127.103912,765.950073,1041.411987,175.178467,769.352417,711.514038,110.921036,794.055664,727.498779,112.108734,817.755737,1081.150513,429.720428,,,
72,788.130737,828.718933,128.682098,766.104065,1043.450317,175.626602,767.634460,713.218933,114.023285,792.778259,729.417542,114.190933,818.094727,1081.941772,429.847015,,,
73,787.090637,830.778992,130.160355,765.444641,1045.649292,176.272171,766.425049,715.583740,115.875847,791.272949,731.023560,116.185265,818.495667,1082.655640,429.833374,,,
74,786.149780,832.563782,132.095886,764.836060,1047.554688,176.862900,764.969727,717.328491,118.042122,790.479004,732.767822,118.344597,818.765991,1083.360229,429.956421,,,
75,784.837952,834.597534,133.431549,764.481567,1049.930054,177.417664,763.579102,719.201294,120.365440,788.631958,734.701355,121.299370,818.905823,1084.071289,430.085785,,,
76,783.588501,836.522827,135.192154,764.495483,1051.882813,177.591522,762.411438,721.258667,122.306717,788.078064,736.225281,123.369934,819.036560,1084.804932,430.358917,,,
77,782.558533,838.591003,137.115738,764.064575,1054.174438,177.825897,760.827576,723.284546,124.201019,786.856262,738.380310,125.523720,819.287720,1085.513794,430.690155,,,
78,781.534729,840.626892,138.955811,763.669128,1056.638428,178.284576,759.533447,725.419983,126.361252,785.196167,740.195984,127.922653,819.223999,1086.134644,431.021088,,,
79,780.311401,842.833435,140.609848,763.447388,1058.720581,178.652695,757.645569,727.245667,128.699234,783.733459,742.417908,129.494186,819.232971,1086.892334,431.335297,,,
80,779.189575,844.853394,142.222168,763.428223,1061.127930,179.088928,756.254395,729.579712,130.587677,781.780151,744.194092,131.568619,819.442627,1087.825073,431.355316,,,
81,778.015747,847.119690,143.834778,762.801453,1063.253052,179.520706,754.679565,731.704895,132.053146,780.513428,746.703064,132.305832,819.661316,1088.764404,431.581879,,,
82,776.753723,849.144226,145.505035,762.322937,1065.220703,180.338074,753.133606,733.547913,134.688126,778.859741,748.599304,134.404877,819.794678,1089.633179,431.762024,,,
83,775.692566,851.479187,146.892426,762.171082,1067.824829,180.963974,751.543640,736.173157,136.016876,777.154968,750.853821,136.390839,820.039673,1090.406006,432.053619,,,
84,774.509827,853.584595,148.475662,761.984863,1070.235840,181.152863,750.168152,738.203613,137.364273,775.693542,753.147034,137.644302,820.183960,1091.142944,432.368866,,,
85,773.235046,855.901367,149.824982,761.826050,1072.693604,181.217606,748.230225,740.827454,139.471695,773.866089,755.330261,139.407364,820.480469,1091.939209,432.515259,,,
86,772.036560,857.934692,151.138260,761.448914,1075.089233,181.675079,746.447815,742.741089,140.918045,772.634644,757.585632,140.707275,820.764099,1092.671997,432.610443,,,
87,770.614197,860.465515,152.771454,761.210571,1077.197632,182.227570,744.610168,745.213440,143.125275,770.652527,759.808350,143.157364,821.172729,1093.576660,432.626373,,,
88,769.276001,862.373413,153.867294,760.973694,1079.422607,183.166367,742.638733,747.431335,144.276428,768.907837,762.025879,144.017212,821.340942,1094.435547,432.832672,,,
89,767.759155,865.103455,155.460648,760.153748,1082.038330,184.210983,740.605713,749.959961,145.431046,766.988770,764.199463,145.024612,821.587036,1095.286621,432.973053,,,
90,766.350464,867.232239,156.285980,760.362671,1084.233521,184.590775,738.851807,752.465332,146.843750,765.228271,766.679382,146.490814,822.165344,1096.054932,432.897156,,,
91,764.810669,869.529175,157.217926,760.348083,1086.816772,184.716934,737.373352,755.000732,147.719498,763.445557,768.921814,147.640289,822.506226,1096.830444,432.925751,,,
92,763.499573,872.093140,158.427826,760.289185,1089.281738,185.112244,735.388489,757.426758,149.299942,761.901367,771.397705,149.075455,822.703064,1097.705322,433.182495,,,
93,762.183716,874.281311,159.423004,760.157532,1091.439453,185.285873,733.388672,759.893982,150.183136,760.057068,773.445862,150.222794,822.903687,1098.586060,433.609406,,,
94,760.926575,876.836121,160.420486,759.414246,1094.055542,186.435699,731.742554,762.521973,151.016144,758.507263,775.984741,151.457779,822.772156,1099.590210,434.177979,,,
95,759.484131,879.235046,161.407608,759.405396,1096.678467,186.897202,729.884277,765.031128,152.498444,756.151978,778.317871,152.027588,823.016785,1100.437012,434.072296,,,
96,758.129028,881.846313,162.145401,760.197205,1098.566040,187.013947,727.630432,767.468628,153.438477,754.372192,780.608215,153.754486,823.438293,1101.087280,434.329987,,,
97,756.701538,884.115845,162.855621,760.167053,1101.051758,187.356918,725.637146,769.902405,154.165909,752.799622,782.902710,154.722717,823.575562,1101.916382,434.510010,,,
98,755.400269,886.523315,163.855820,759.651062,1103.575317,188.274902,723.962402,772.078430,155.661011,750.931946,785.276428,154.901260,823.719116,1102.705078,434.656525,,,
99,753.916443,888.925720,165.138168,759.754639,1105.883545,188.395386,721.985657,774.723633,156.736176,748.725281,788.194763,155.553589,824.067627,1103.470825,434.572357,,,
100,752.730225,891.140381,165.986832,759.876953,1108.393921,188.951218,720.210022,777.417297,156.228241,746.938354,790.326965,155.968155,824.530029,1104.206787,434.731049,,,
101,751.157166,893.750793,166.366760,759.668274,1110.751587,189.183258,718.261353,780.375427,157.166016,744.917847,792.917175,157.243958,825.004883,1104.988892,434.919006,,,
102,749.425049,896.323547,166.503647,759.862671,1112.756348,190.036179,716.306885,782.725830,157.869995,743.610779,795.301147,158.139542,825.441772,1105.776001,434.816162,,,
103,748.058533,898.701233,167.394653,759.942078,1115.179077,190.866943,714.335022,785.229614,158.807037,741.324829,797.526794,158.901901,825.767761,1106.526855,434.881042,,,
104,746.989868,900.757385,167.995712,759.823608,1117.378784,191.058548,712.247253,787.811829,159.449219,739.414368,799.890320,158.676422,826.067139,1107.253174,434.989624,,,
105,745.698303,903.459290,168.598907,760.032959,1119.703247,191.454010,710.575684,790.232483,159.071365,737.556763,802.600769,158.753738,825.970581,1107.902710,435.718811,,,
106,744.475403,905.749084,168.928452,760.174316,1121.822998,191.786621,708.541077,793.087952,159.873947,735.373474,805.323853,159.447144,826.022766,1108.552002,436.070892,,,
107,743.182373,908.203796,168.895462,760.211121,1124.058594,192.219681,706.484558,795.674377,160.338837,733.986694,807.345459,159.779236,826.605103,1109.289063,436.224457,,,
108,741.561462,910.701599,169.735596,760.610229,1126.268555,192.713470,704.811401,798.020020,160.610947,732.302490,810.046143,160.850052,827.258667,1109.622192,436.653442,,,
109,740.668762,912.914490,170.066940,760.703003,1128.284912,192.677841,703.043396,800.622559,161.224335,730.310974,812.262878,160.701431,827.384033,1110.648682,436.451202,,,
110,739.642761,915.221191,170.597183,760.386963,1130.383789,193.475128,701.559814,802.893005,161.337173,729.176025,814.614746,160.757202,827.668396,1111.528442,436.368469,,,
111,738.303223,917.478882,170.653732,760.590515,1132.648071,194.100113,699.736755,805.547485,161.881958,727.210083,817.396606,161.019974,827.877625,1112.309448,436.350037,,,
112,736.866577,920.194275,171.053146,760.962524,1134.699829,194.344589,698.179749,808.090149,162.122269,725.344788,819.613220,161.360931,827.947388,1113.127319,436.627197,,,
113,736.039124,922.304138,171.346863,761.036072,1136.935059,194.978546,696.584045,810.722290,161.496368,723.903015,822.002747,160.936951,827.929382,1113.618530,436.795105,,,
114,734.825317,924.533142,171.479248,761.142334,1138.764648,195.599869,694.829651,813.328552,161.715393,722.486755,824.166077,160.814224,828.104065,1114.026245,437.132080,,,
115,733.878784,926.656921,171.790176,761.718262,1140.965332,196.100510,693.117554,815.628052,161.835312,720.498779,826.680176,161.791565,828.298401,1114.738403,437.151215,,,
116,732.846191,929.079529,172.178589,762.349731,1142.799683,196.250107,691.519592,818.186829,161.875885,719.372375,828.695435,162.200470,828.588928,1115.432373,437.328583,,,
117,731.811707,931.160950,172.306870,762.898193,1144.654175,196.497330,690.443359,820.276917,161.810608,717.935730,831.376343,161.485138,828.965454,1116.218018,437.447784,,,
118,730.668518,932.908508,172.300568,762.614685,1146.643311,196.899414,688.648071,822.922058,162.225555,716.269470,833.303284,161.584152,829.526062,1116.935425,437.398804,,,
119,729.590088,934.765930,172.254456,762.758362,1148.584229,197.769043,686.926453,825.302368,162.650314,714.643555,835.985596,161.763260,830.045593,1117.559204,437.522736,,,
120,728.877747,937.018005,172.368530,763.114929,1150.759399,197.924042,685.309631,827.558838,162.954468,713.355164,838.057800,161.737747,830.414490,1118.175537,437.530060,,,
121,727.946655,939.263245,173.019760,763.307312,1152.468384,198.077484,684.158813,829.893921,162.796799,712.280212,840.398560,161.777985,830.736877,1118.719482,437.557373,,,
122,727.021851,941.238220,173.119217,763.569580,1154.132690,198.655121,683.014404,831.885986,162.751923,710.886780,842.431519,161.887527,830.377258,1119.155273,437.940399,,,
123,726.103943,943.314331,173.176193,763.897217,1156.004883,199.162415,681.757385,834.487244,162.576904,709.346741,844.598938,162.037186,831.111633,1119.908447,438.163818,,,
124,725.236206,945.337708,172.863419,764.200928,1157.817749,199.793304,680.016663,836.871216,162.696747,708.080627,846.707825,161.841141,831.288330,1120.376831,438.522095,,,
125,724.371826,947.355957,172.954971,764.891663,1159.481323,200.088394,678.798828,838.904297,163.207397,707.087646,849.078308,161.426163,831.486755,1120.818115,438.533783,,,
126,723.916565,949.247437,172.861130,765.749512,1160.760010,200.155106,677.729675,840.980286,163.064911,706.113953,851.109497,161.275482,831.774170,1121.421997,438.449463,,,
127,723.248413,951.039856,173.179367,766.637939,1162.527100,200.481110,676.713440,843.264648,162.428207,705.371033,853.118530,161.619507,832.024353,1121.980591,438.413422,,,
128,722.095093,952.970581,173.813354,766.658813,1164.326294,201.189255,675.742065,845.608704,162.127914,703.770630,854.928589,161.963348,832.314697,1122.574829,438.447021,,,
129,721.221680,954.838013,174.537643,766.665955,1166.042603,201.703018,674.675598,847.877930,162.022171,702.434692,857.262878,161.887527,832.603577,1123.190918,438.491791,,,
130,720.473694,957.100037,173.941772,766.870911,1167.521362,201.800812,673.788086,849.670959,161.666336,701.570374,858.960938,161.525101,832.818359,1123.749634,438.606171,,,
131,720.139160,958.780029,173.612457,767.281494,1169.309570,201.742615,672.330261,851.774048,162.075485,700.682373,860.867737,161.086578,833.020325,1124.240112,438.722595,,,
132,719.695801,960.421143,173.741699,767.579285,1170.847900,202.111908,671.492859,853.663086,162.004456,700.461792,862.739929,161.326645,833.638062,1124.411377,438.877563,,,
133,719.441528,961.990723,173.945313,767.864502,1172.173218,202.441101,670.721313,855.641479,161.742493,699.477295,864.667664,160.962585,834.005371,1125.302734,439.111969,,,
134,718.768372,963.711060,174.380020,768.582458,1173.519531,202.728592,670.070679,857.538269,161.410370,698.109497,866.724854,160.790649,833.933289,1125.875000,439.288574,,,
135,718.221619,965.645691,174.131012,769.184570,1174.773682,202.999146,669.009705,859.478821,161.808014,697.429260,867.901917,161.387222,834.084106,1126.392822,439.397339,,,
136,717.808167,967.661865,173.580551,769.911438,1176.211914,203.047256,668.208252,861.260559,161.802917,695.980713,869.937561,161.317444,834.151123,1126.889648,439.619415,,,
137,717.654602,969.080322,173.569977,770.111755,1177.441772,203.796951,667.252502,863.136841,161.284515,695.253784,871.723938,160.716751,834.315613,1127.317017,439.794037,,,
138,717.144226,970.458984,173.614914,770.003418,1178.464844,204.549026,666.289429,864.536804,161.561066,694.557434,873.276306,160.734909,834.424011,1127.975830,439.656921,,,
139,716.734558,972.044067,173.950943,770.393738,1179.700806,205.037567,665.714966,866.335999,161.181946,694.049622,874.804016,160.653168,834.737854,1128.406494,439.731415,,,
140,716.168518,973.418152,174.315414,770.895569,1181.209717,205.046387,664.961121,867.813232,161.215881,693.408508,876.313293,160.450577,835.223816,1128.778809,439.719360,,,
141,715.845398,974.829468,174.004837,771.221619,1182.312378,204.891190,664.213684,869.202332,161.242554,692.868286,877.858459,159.966217,835.944885,1128.837280,439.642792,,,
142,715.271118,976.254272,173.123444,771.526001,1183.292480,204.902298,663.430420,871.065186,160.838821,692.095947,879.480774,159.549774,836.479736,1129.330200,439.553192,,,
143,715.116882,977.616211,172.846252,772.059082,1184.364258,205.286301,662.946350,872.405640,160.422638,691.402588,880.646851,159.427414,836.413086,1130.441284,439.622925,,,
144,714.569763,978.980286,172.570084,772.292847,1185.402344,205.624695,662.393860,873.873596,160.058289,690.743652,881.917786,159.275055,836.673340,1130.997925,439.763123,,,
145,714.051086,980.194031,172.430847,772.794128,1186.205933,205.802689,661.858521,875.252808,159.738953,689.981079,883.629272,159.070541,836.925171,1131.490723,439.752106,,,
146,713.619080,981.200195,172.789383,773.328735,1187.282837,205.865768,661.000000,876.650757,159.876022,689.492371,884.811096,158.554230,837.039673,1131.911743,439.735229,,,
147,713.560242,982.383423,173.326340,773.617126,1188.351074,206.061722,660.658875,877.942200,158.874176,688.731445,885.676453,158.428848,837.141418,1132.227051,439.838501,,,
148,713.326477,983.500000,173.185837,774.020935,1189.138306,206.381104,659.741394,879.374817,159.022949,688.056702,887.308289,158.148331,836.889221,1132.476318,439.854523,,,
149,,,,774.538635,1189.595581,206.400330,659.127014,880.492615,158.651978,687.461731,888.428162,157.929810,836.969849,1132.833252,439.887817,,,
150,,,,775.068420,1190.361816,206.394058,658.924622,881.631531,158.360229,687.150879,889.250793,157.480362,837.169861,1133.208618,439.914307,711.973450,985.463684,172.751297
151,,,,775.421936,1191.406738,206.729401,658.326294,882.723450,158.030899,686.869751,890.218201,157.694244,837.457214,1133.722534,440.253906,711.430054,986.461853,172.980225
152,,,,775.662170,1192.260010,206.898224,658.142212,883.934021,156.854401,686.161011,891.796265,157.147736,837.389954,1134.193848,440.264923,711.345764,987.408264,172.717102
153,,,,775.927917,1192.937378,206.866638,657.370972,885.160400,156.894745,685.639771,892.765625,156.701035,837.716919,1134.698975,440.408386,711.615112,988.316345,172.359299
154,,,,776.097351,1193.533325,206.639954,656.817993,886.000610,156.616913,685.420959,893.495056,156.124374,838.069885,1135.086060,440.356018,711.978760,989.461365,171.464569
155,,,,776.314087,1194.154907,206.630264,656.587402,886.880127,156.161880,685.102966,894.282654,155.750122,838.336121,1135.409912,440.508545,711.993103,990.476563,170.773376
156,,,,776.546997,1194.830322,206.567963,656.091431,888.059326,155.462311,684.807861,895.274841,155.165634,838.551392,1135.668335,440.546539,711.788879,991.205566,170.633881
157,,,,777.043335,1195.509033,206.652161,656.116394,888.935364,154.475418,684.395447,896.564636,154.425232,838.798767,1135.977905,440.550842,711.581543,991.803650,170.583023
158,,,,777.514099,1196.151733,206.760361,655.621704,889.787537,154.335938,684.388367,897.069580,153.583694,838.967346,1136.238037,440.564209,711.316040,992.546082,170.419815
159,,,,777.863037,1196.788086,206.803864,655.163879,890.628235,153.830750,683.625610,897.538086,153.458557,839.158875,1136.572144,440.510040,711.033386,993.278687,170.156921
160,,,,778.219360,1197.230957,206.666580,655.114746,891.373413,152.974304,683.635986,898.372803,152.671661,839.297363,1136.912354,440.572693,711.235107,994.049255,169.513809
161,,,,778.546021,1197.484131,206.567062,654.961548,892.314819,152.206390,683.690918,899.131775,152.007629,839.421692,1137.086670,440.522675,710.925049,994.976807,168.354584
162,,,,778.733337,1197.750977,206.622589,654.471252,893.251770,151.886444,683.416687,900.240417,151.427887,839.605408,1137.244751,440.468018,710.985718,995.616333,167.694611
163,,,,779.088196,1198.007446,206.593063,654.216248,893.902466,151.343307,682.883789,901.085327,150.699432,839.648193,1137.575439,440.486176,710.934692,996.136292,167.502914
164,,,,779.436096,1198.413574,206.762421,654.028992,894.591858,150.855835,682.607910,901.835510,149.966980,839.654907,1137.843750,440.759888,710.706055,996.572571,167.603668
165,,,,779.788696,1198.865601,206.950058,653.828369,895.201782,150.369965,682.686890,902.254639,149.665619,839.760925,1138.098755,440.726807,710.478271,996.973267,167.575485
166,,,,780.056763,1199.315063,207.064331,653.550476,895.714844,150.282120,682.607849,902.837524,149.267151,839.879822,1138.303833,440.730927,710.435242,997.484253,167.687439
167,,,,780.349854,1199.719604,207.089355,653.635681,896.132446,149.682388,682.261597,903.270264,149.187378,840.091736,1138.600342,440.677887,710.712585,998.023499,167.477600
