Präzision26
Date:,2025/04/16
Time:,10:59:30
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
73,822.564514,810.172180,110.588821,799.535645,707.023438,69.999428,,,,827.507751,716.580566,78.637535,770.549683,1062.366943,166.498810,834.628052,1044.574829,289.222687,,,,,,
74,822.240295,812.389038,113.428360,798.810425,709.021973,73.541313,,,,826.538940,718.746582,82.364609,770.874512,1064.935181,167.097031,834.630920,1046.154907,289.190613,,,,,,
75,821.879700,814.492371,117.173248,798.352844,710.986328,77.377403,,,,826.595154,720.634399,86.055893,770.789490,1067.977539,168.172928,835.002502,1047.895386,288.654694,,,,,,
76,821.186707,817.390259,120.161697,797.920532,713.366272,81.150444,,,,825.786926,723.326294,89.707214,771.093933,1071.276123,168.536514,835.452515,1049.777710,288.074585,,,,,,
77,821.171082,820.213745,123.497467,797.388184,715.674805,85.199097,,,,824.696838,725.718201,93.452843,771.708862,1074.508057,168.797562,835.697876,1051.593750,287.559662,,,,,,
78,820.402527,822.621155,126.796349,796.586853,718.152405,88.600899,,,,824.446167,728.377808,97.845406,772.416748,1077.966431,169.462418,835.654602,1053.484009,287.643555,,,,,,
79,819.593567,825.465942,130.036530,795.682007,720.850647,92.653671,,,,823.595825,730.996216,101.216461,772.604553,1081.109009,170.283234,835.623108,1055.314697,287.965240,,,,,,
80,818.862488,828.533081,133.407990,794.606384,723.351257,96.421440,,,,823.310181,733.270691,104.971512,773.290771,1084.215332,171.606796,835.807556,1057.437988,288.523407,,,,,,
81,817.687988,831.462708,137.239929,793.714661,726.286865,99.902779,,,,821.764893,736.398804,108.495857,773.718384,1087.667847,172.794296,835.863708,1059.331177,288.892029,,,,,,
82,816.945740,834.633667,140.533890,792.830017,729.271179,103.620346,,,,820.743958,739.307251,111.861488,773.885315,1091.234497,174.049789,836.291992,1061.440063,288.780151,,,,,,
83,815.907410,837.662231,144.287064,791.591248,732.296631,107.025375,,,,819.827759,741.550598,114.846512,774.732666,1094.913818,174.865021,836.711487,1063.688354,288.856537,,,,,,
84,814.383667,840.620117,147.450394,789.726685,735.247681,110.830124,,,,818.652466,743.610596,118.573273,775.065979,1098.684814,176.489777,836.800659,1065.926636,288.966003,,,,,,
85,813.244385,843.652588,150.631866,787.471130,738.143738,114.877518,,,,817.070251,746.412170,121.936501,775.760925,1102.480713,177.660187,836.968323,1067.954224,289.367462,,,,,,
86,811.970520,846.843445,153.497696,785.897522,741.161438,118.265793,,,,815.017151,749.799744,124.778282,776.054260,1106.256470,179.014160,837.078064,1070.031738,289.923950,,,,,,
87,810.095581,849.931396,157.448944,784.735229,744.772583,120.955208,,,,812.744324,753.327942,127.960915,776.855286,1110.117310,179.758591,837.289063,1072.133057,290.525085,,,,,,
88,808.402649,853.220886,160.786285,782.606812,748.407898,123.972557,,,,811.039490,756.550049,130.983170,777.315674,1114.085327,181.607941,837.713379,1074.395874,291.454590,,,,,,
89,806.405334,856.733887,163.550278,780.135498,752.013184,127.181175,,,,808.710632,759.887939,134.060287,777.268738,1118.303955,183.124222,837.650757,1076.347412,292.119293,,,,,,
90,804.315369,860.278809,167.032532,777.480103,755.499329,130.124786,,,,805.603821,763.338562,137.200638,777.861511,1121.649170,184.607086,838.036377,1078.657593,292.320557,,,,,,
91,802.041931,863.358398,170.688263,774.700928,758.918335,132.520111,,,,802.738770,766.879028,139.809799,778.424805,1125.767334,186.199142,838.480225,1080.987183,292.479767,,,,,,
92,799.517151,866.751465,173.227600,771.847839,762.586914,135.208572,,,,800.051025,770.527222,142.074783,779.175964,1129.319580,187.797089,838.465820,1083.118286,293.268555,,,,,,
93,797.540405,870.362732,175.719864,768.800598,766.290527,138.058258,,,,797.523254,774.132690,144.498215,779.540100,1133.237305,189.512695,838.662659,1085.355591,294.242310,,,,,,
94,796.095947,874.062805,178.034851,766.242981,770.090210,140.600586,,,,794.056763,777.690979,146.976898,780.051819,1136.799072,191.449112,839.301025,1087.524658,294.689911,,,,,,
95,794.249451,877.612183,180.077454,762.773254,773.971741,142.831451,,,,790.934265,781.328247,149.385590,780.788147,1140.591797,193.114349,839.968079,1089.690918,295.579834,,,,,,
96,791.951782,881.259033,183.050491,759.247803,777.617737,144.918762,,,,787.551392,784.989624,151.774490,781.022217,1144.171875,194.549469,840.409363,1092.021606,296.587677,,,,,,
97,789.708557,884.516724,184.968094,756.114685,781.564575,146.862946,,,,784.241699,788.610474,153.328644,781.918457,1147.833008,196.081146,840.382751,1094.005249,296.685211,,,,,,
98,787.085815,887.905884,187.241348,752.519287,785.569397,149.054047,,,,780.612183,792.203857,155.204407,782.158875,1151.369019,198.298523,,,,,,,,,
99,784.527649,891.457764,189.474045,748.442017,789.147949,151.057251,,,,777.322998,795.950806,156.621964,782.462280,1155.003418,199.843460,,,,,,,,,
100,782.110474,894.834229,190.957581,744.881470,793.069885,152.411362,,,,773.624939,799.467407,158.398209,782.727722,1158.375732,202.010391,,,,840.284668,1100.251343,299.809509,,,
101,779.871094,898.194336,192.912735,741.725769,797.175720,153.574921,,,,770.197815,803.005920,159.661942,783.356445,1161.639648,204.051117,,,,841.267639,1102.484619,300.150818,,,
102,777.494995,901.496643,194.788605,738.018982,801.174438,154.849884,,,,766.781250,806.633850,161.027954,783.594299,1165.063721,205.779327,,,,841.410889,1104.394531,301.514191,,,
103,774.802246,904.606201,195.846161,734.442139,804.842896,155.387558,,,,763.317993,810.286560,162.057877,783.774597,1168.367554,207.756577,,,,841.280151,1106.399414,302.862732,,,
104,772.054993,909.019836,197.740646,731.246460,808.840698,156.412170,,,,759.672974,813.797485,162.846207,784.450989,1171.483765,209.587692,,,,840.946655,1108.347900,303.975250,,,
105,770.222717,912.469666,198.695358,727.700134,812.729370,157.049637,,,,756.353027,817.151489,163.337357,784.653870,1174.520874,210.967224,,,,840.871277,1110.431519,304.811646,,,
106,767.333496,915.867615,199.777176,724.636597,816.458313,156.460861,,,,753.056580,821.372620,163.124863,784.858154,1177.703125,212.793457,,,,841.273926,1112.286011,305.535645,,,
107,764.411072,918.861633,200.674652,720.954346,820.101196,157.246552,,,,749.435913,824.538330,164.244324,785.628601,1180.625122,214.735062,,,,841.643250,1114.063110,306.396210,,,
108,762.558350,921.487427,201.506485,717.781189,823.992004,157.881912,,,,746.141541,828.030884,164.823029,785.632324,1183.728149,216.030243,,,,841.642151,1115.960327,308.056793,,,
109,760.064148,924.733093,202.489716,714.123962,827.432861,158.256744,,,,742.767395,831.324585,164.845932,785.744568,1186.469849,217.787140,,,,841.500488,1117.597412,308.962860,,,
110,757.542908,927.786316,203.175217,711.040527,830.927307,157.789917,,,,739.411499,835.007507,164.333069,786.199219,1189.005127,219.179657,,,,841.545105,1119.445068,309.473541,,,
111,754.659424,930.499573,203.547897,707.814514,834.655334,158.159134,,,,736.029358,838.071472,164.934845,786.201782,1191.660278,221.300995,,,,841.542358,1121.091064,310.160889,,,
112,752.401184,933.159790,204.173599,704.897522,838.047668,158.001511,,,,733.473022,841.794434,164.582275,786.667297,1194.096191,223.042511,,,,841.276428,1122.789307,310.882843,,,
113,750.519958,936.125061,205.042099,701.576965,841.319092,157.731857,,,,730.307251,844.949402,164.613174,786.288208,1196.955444,224.572510,,,,841.188232,1124.143555,311.852692,,,
114,748.252747,938.618347,205.253540,698.864868,844.657776,157.310562,,,,727.144226,848.158997,163.696075,786.228821,1199.333618,226.373123,,,,841.368164,1125.543213,312.840271,,,
115,745.912231,941.438538,205.635162,695.379578,847.994202,158.139053,,,,724.116028,850.916016,164.488419,786.403748,1201.353882,227.963211,,,,841.873657,1127.056396,314.137787,,,
116,743.827698,943.918579,205.582306,692.755981,851.430786,158.008820,,,,721.647766,854.364746,163.743607,786.307983,1203.684937,229.535629,,,,842.119019,1128.316895,314.627380,,,
117,741.789612,946.642029,205.946213,690.047424,854.835449,157.300125,,,,719.049866,857.063416,163.705093,786.877563,1205.584595,230.972366,,,,842.448792,1129.636353,315.193573,,,
118,739.945007,949.213562,206.239578,688.101135,857.812683,156.662369,,,,716.320923,860.535095,163.103867,787.280945,1207.417603,232.151245,,,,842.291504,1130.937988,315.800537,,,
119,738.438171,951.346619,206.656265,685.203125,860.493164,156.554688,,,,714.096069,862.879944,162.901489,787.059631,1209.713867,233.952133,,,,842.012817,1132.097168,316.857727,,,
120,736.138733,954.476135,206.943680,682.160828,863.170044,156.641617,,,,711.513428,865.094727,162.920166,786.555359,1211.464478,235.499847,,,,841.875977,1133.154175,317.933929,,,
121,734.914429,956.138855,206.347244,680.185791,866.056458,156.398758,,,,709.303711,867.699890,162.815384,786.604065,1213.332886,236.934967,,,,841.956177,1133.954102,318.911377,,,
122,733.501587,957.999207,206.357178,678.081787,869.082031,155.508759,,,,707.122803,870.414917,162.084320,786.823853,1214.945801,238.331970,,,,,,,,,
123,731.798645,960.158081,205.975967,676.396912,871.803162,154.705185,,,,705.425171,872.659668,161.398376,786.974121,1216.663452,239.929398,,,,,,,,,
124,730.470459,962.131165,205.557083,675.175903,874.205078,154.031143,,,,704.252258,875.510681,160.275070,787.331055,1217.905518,241.083908,,,,,,,841.733826,1136.545532,321.888885
125,729.217773,964.100769,205.338104,673.015259,876.865906,153.433167,,,,702.054321,877.614685,159.861023,786.998779,1219.422729,241.923828,,,,,,,842.096497,1137.343872,322.138947
126,727.917786,965.817871,205.165237,671.281006,878.879089,152.840363,,,,700.318359,879.810242,159.477066,786.738281,1220.482910,243.134918,,,,,,,842.313171,1138.228638,322.591187
127,726.948669,967.694458,204.742371,669.502258,881.172668,152.056168,,,,698.745972,881.931702,158.521027,787.014648,1221.860107,244.327393,,,,,,,842.478577,1139.069092,322.986725
128,725.792480,969.515442,204.223251,668.523804,883.222473,151.256378,,,,698.154785,884.180420,157.049301,787.330383,1223.248047,245.376785,,,,,,,842.778320,1139.824707,323.766235
129,724.909973,970.917664,203.947113,667.181519,885.239563,150.316818,,,,696.579590,886.008423,156.694870,787.084167,1224.471802,246.527237,,,,,,,842.801208,1140.492554,324.545319
130,723.940063,972.600281,203.658661,666.144165,887.204529,149.529907,,,,694.970215,887.736877,156.156998,786.840698,1225.598633,247.616257,,,,,,,842.614075,1141.080566,325.039612
131,722.948059,974.125366,203.278778,665.164001,888.980286,148.885437,,,,694.113647,890.761597,155.896881,786.687683,1226.691528,248.445175,,,,,,,842.626282,1141.691040,325.556152
132,721.885742,975.353821,202.649277,663.901489,890.589172,148.224472,,,,692.914001,892.778076,154.961990,786.711670,1227.319214,249.023880,,,,,,,842.731262,1142.200806,326.194977
133,720.903503,976.978333,202.334641,663.211670,892.232361,147.623505,,,,692.204956,894.375488,154.253433,786.893799,1228.068726,249.672333,,,,,,,842.759033,1142.526978,326.658051
134,720.082947,978.059265,202.043884,662.338379,893.575317,146.871277,,,,690.997803,896.052490,154.019455,786.881531,1228.959106,250.427444,,,,,,,842.791138,1142.970825,327.285431
135,719.221497,979.102417,201.655869,661.336609,895.196594,145.718185,,,,690.060730,896.896240,153.374390,786.881592,1229.470215,251.362137,,,,,,,842.799377,1143.296021,327.865051
136,718.426636,980.425964,201.407196,660.943115,896.611145,145.313171,,,,688.900452,898.095703,153.171753,786.955383,1229.934570,252.238464,,,,,,,842.699829,1143.712891,328.362793
137,717.838623,981.693481,201.155777,660.248169,897.592346,144.801666,,,,688.192322,899.815735,153.008011,787.021423,1230.640381,252.640594,,,,,,,842.650879,1144.087036,328.758881
138,717.183716,982.705933,200.389481,659.355225,898.839905,143.980972,,,,687.718933,900.696594,152.210999,787.204651,1231.394287,253.099167,,,,,,,842.794373,1144.511963,329.106171
139,716.373657,983.538086,199.537003,658.293274,900.116516,143.348587,,,,687.464722,901.491882,151.306610,787.409790,1232.116821,253.516983,,,,,,,842.798706,1144.821655,329.251312
140,715.895142,984.382996,199.335220,657.687134,900.754883,143.437042,,,,686.617065,902.516113,150.802246,787.437134,1232.674561,253.802399,,,,,,,842.511902,1145.043701,329.793274
141,715.785706,985.150818,199.201630,657.508240,901.740723,142.541122,,,,685.394714,903.819885,150.556152,787.580933,1233.000488,253.973618,,,,,,,842.768921,1145.229004,329.905945
142,715.589539,985.991333,198.881332,656.791321,903.015442,141.752014,,,,684.867432,904.631104,149.867798,787.648193,1233.299194,253.903793,,,,,,,843.138306,1145.512207,329.988281
143,715.207031,986.720032,198.108688,656.073730,904.032043,141.398636,,,,684.189331,905.348267,149.065887,787.733337,1233.527100,253.946396,,,,,,,843.077332,1145.798340,330.159851
144,714.939758,987.148926,197.302826,655.538757,904.544617,141.352829,,,,683.531372,906.029968,148.605865,787.753052,1233.871216,254.020813,,,,,,,843.347839,1145.857178,330.175415
145,714.585449,987.673584,196.751450,654.778564,904.970581,141.043289,,,,683.089478,906.656433,148.418335,787.914612,1234.127563,254.039551,,,,,,,843.617004,1145.944214,330.201752
146,714.354797,988.151855,196.162994,654.246887,905.744202,140.545319,,,,682.432739,907.018982,147.956833,787.977539,1234.412598,254.111526,,,,,,,843.840332,1145.961914,330.231506
147,714.379700,988.573853,195.598145,653.931274,906.645996,139.876114,,,,681.529236,907.968506,147.417236,788.056091,1234.670044,254.147781,,,,,,,844.065491,1145.961304,330.306549
148,714.445251,988.968506,195.198257,653.683655,907.343933,139.281052,,,,681.148743,908.727478,146.980850,788.092163,1234.839600,254.215317,,,,,,,844.128418,1146.008911,330.430573
149,714.442566,989.498779,194.657730,653.460205,907.956055,138.884430,,,,681.025452,909.126892,146.684555,788.159729,1234.981445,254.192871,,,,,,,844.123352,1146.051270,330.391937
150,714.079163,989.863220,194.160034,652.972473,908.367493,138.567108,,,,681.030640,909.497131,146.194595,788.097595,1235.026733,254.156555,,,,,,,844.241150,1146.066284,330.308868
151,713.772156,990.237549,193.734390,652.210571,908.645386,138.324310,,,,680.676208,909.784241,145.645187,788.262695,1235.101196,254.133133,,,,,,,844.330750,1146.098022,330.227020
152,713.475464,990.540894,193.168060,651.554688,909.085388,137.978317,,,,680.236816,910.003296,145.139801,788.449158,1235.141113,254.104172,,,,,,,844.380920,1146.100952,330.200684
153,713.110535,990.777405,192.858307,651.123901,909.417053,137.518448,,,,679.719421,910.310486,144.574005,788.430725,1235.275879,254.015518,,,,,,,844.374207,1146.097412,330.197296
154,712.752808,990.984253,192.516785,650.986023,909.772034,137.003876,,,,679.235657,910.772705,143.978241,788.575134,1235.224243,254.051834,,,,,,,844.307861,1146.145386,330.185852
155,712.481873,991.205505,192.391861,650.694458,910.187378,136.713684,,,,679.755554,910.984314,143.467316,788.635986,1235.341309,253.987427,,,,,,,844.398682,1146.103516,330.215057
