Präzision01136
Date:,2025/04/22
Time:,17:20:56
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
13,807.831421,751.038452,134.697906,778.925110,982.763794,256.071045,799.739624,679.634094,69.621803,771.713440,667.614441,69.039566,790.335388,1083.351074,431.417542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,806.835876,752.243530,136.878036,778.478210,984.604736,255.977295,798.358948,679.975891,71.547394,771.044373,667.875244,71.431305,790.012878,1084.915894,431.196472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,805.906982,753.192749,139.450958,777.820740,986.867615,255.809494,797.220947,680.946838,74.382950,770.418518,668.488342,74.630196,789.817688,1086.508179,431.074707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,805.204285,753.896729,142.215759,777.376770,989.042053,255.605911,796.174072,681.985962,77.092743,769.544617,668.942993,77.014687,789.600708,1088.063232,431.426758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,804.277161,754.815735,144.013123,776.770447,991.106934,255.801498,795.419678,682.565308,79.839363,767.998352,669.582397,80.385124,789.351196,1089.690430,431.874969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,802.706238,756.203674,146.434387,776.181763,993.379944,256.442749,794.676208,682.957458,83.128616,766.983521,670.297302,83.360336,789.289246,1091.358765,432.008148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,801.546082,757.120483,149.191360,775.476257,995.565918,256.592102,793.732056,683.399353,86.190613,766.225098,671.089478,86.321846,789.151001,1093.104004,431.933868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,800.336731,758.132874,151.763245,775.347534,998.072998,256.537689,792.496094,684.199524,89.419197,764.879089,672.203369,89.224976,789.127258,1094.902466,431.957672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,799.118835,759.885864,154.702911,774.731506,1000.832031,256.789124,791.147034,685.839905,92.613953,763.531921,673.358704,92.611824,788.942444,1096.766602,431.951111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,797.733093,761.368530,157.672592,773.870178,1003.366211,257.249420,789.610962,686.920227,95.758820,762.263306,674.509094,95.330528,788.600464,1098.644165,431.877716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,796.345337,763.011414,160.429016,773.311157,1005.775574,257.128815,788.135742,687.859802,99.344688,760.909241,675.634521,99.135803,788.334229,1100.425659,432.364349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,795.406189,764.689148,162.826553,773.004944,1008.706421,256.700043,786.755859,689.151489,103.008942,759.150696,677.002625,102.773331,787.914734,1102.255371,432.955231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,793.717896,766.643799,165.948441,772.153320,1011.830811,257.276489,784.919495,690.796631,106.573715,757.595947,678.611816,106.226707,787.516418,1104.038940,433.277710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,792.166138,768.672791,169.277954,771.290466,1014.439880,257.960815,783.215576,692.021484,110.053238,756.069031,680.124695,110.168556,787.230469,1106.029175,433.583740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,790.663452,770.627441,172.188599,770.337708,1017.414063,258.106171,781.875488,694.037659,113.286186,754.272034,681.788635,114.121277,787.082214,1108.115601,433.614746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,789.644104,772.912842,174.798080,770.086365,1020.359436,257.729980,780.480713,695.569458,117.074577,752.871094,683.446106,117.416801,787.261047,1110.109741,433.714020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,788.205566,775.078796,177.558655,769.201721,1023.557312,258.048370,779.003235,697.243958,120.617996,751.188110,685.613098,121.109467,786.958008,1112.138916,433.710754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,786.565979,777.740784,180.769058,768.494141,1026.672241,258.744843,777.074402,699.314087,123.882057,749.199341,687.452820,124.945045,786.588196,1114.104004,433.956238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,784.912292,780.063660,183.948059,767.973083,1029.873535,259.170929,775.428833,701.417603,127.350883,748.084778,689.497253,127.981400,786.190552,1116.088257,434.579285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,783.733582,782.163391,186.656204,766.709656,1033.194824,259.151917,773.701294,703.647888,130.860748,746.448547,692.051208,131.097931,786.004517,1118.148193,435.062592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,782.261658,785.156921,189.378372,766.002502,1036.244629,259.893524,772.094055,706.008118,134.410889,744.685242,694.210083,134.539688,785.874207,1120.395630,435.543457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,780.409302,787.712463,191.704681,764.819153,1039.471802,260.677765,770.647095,708.179626,137.371582,742.775879,696.627075,138.456741,785.783081,1122.526855,435.646393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,778.910034,790.317627,194.768814,764.519409,1043.026489,260.368439,768.989441,711.137939,140.239487,741.195129,699.024109,141.459457,785.653137,1124.720703,435.873779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,777.274292,793.274780,197.294785,763.774902,1046.360962,260.668121,767.546692,713.139893,142.972458,739.912781,701.527527,144.196579,785.315369,1127.151001,436.125671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,776.179993,795.887146,199.459274,763.057129,1049.593018,261.565460,765.484741,715.957336,146.005386,737.931030,704.281677,147.177872,785.229614,1129.351318,436.684662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,774.440979,798.829224,202.086960,762.139893,1052.722046,262.284149,763.570374,718.858093,148.473541,736.142334,707.226929,149.954971,785.040894,1131.510986,437.251862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,772.853577,801.873657,204.436462,760.931274,1056.297852,262.981659,762.096802,721.234192,150.968597,734.487610,710.131165,152.183228,784.861206,1133.831421,437.363708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,771.437683,804.984436,206.290741,760.242188,1059.730591,263.484589,760.519714,724.407043,153.266678,732.874573,712.914917,154.477570,784.607300,1136.084961,437.848694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,769.824280,807.650330,208.518097,759.227539,1063.179810,264.406921,758.522583,727.679199,155.359634,731.140747,715.887512,157.130127,784.462158,1138.312744,438.648560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,768.108032,810.615601,211.087234,758.633301,1066.451294,265.166321,757.024231,730.455444,157.690353,729.228333,718.796509,159.328308,783.979614,1140.772461,439.589050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,766.583862,813.926147,212.466125,757.584778,1070.064331,265.518097,755.482056,733.134705,159.836884,727.516968,722.188171,161.525009,783.887878,1143.113647,439.777313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,764.783569,817.326965,214.358826,757.258301,1073.599487,265.693848,753.320923,736.529907,161.886703,725.809998,725.411194,163.274078,783.998230,1145.442017,439.959747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,763.282471,820.418640,216.125397,755.871338,1077.093506,266.680267,751.078979,740.127136,163.481247,723.640137,728.683411,165.202515,783.798157,1147.817627,440.264679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,761.535950,823.530212,217.505386,754.969238,1080.497559,267.607513,749.359863,743.315369,164.906052,721.459229,732.126953,167.161224,783.299927,1150.292847,441.284058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,759.800110,826.742004,219.242950,754.252319,1083.962158,268.026733,747.469116,746.368469,166.564850,719.675110,735.441528,168.391113,783.028015,1152.463745,441.989777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,758.367188,830.479553,220.739975,754.083679,1087.483887,268.177429,744.999390,749.507019,167.321899,717.755188,738.741821,170.052109,783.130737,1154.657104,442.448334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,756.191833,833.901794,221.858505,753.168518,1091.065430,268.597107,743.185181,753.270935,168.833344,715.649414,742.097900,171.063568,783.017822,1156.946899,442.753815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,754.407227,837.043274,222.668381,752.043884,1094.466919,269.329773,741.108948,757.026367,170.084335,713.404297,745.416382,172.055191,782.686401,1159.145630,443.937622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,752.573120,840.150391,223.987564,751.571350,1097.649536,270.255890,739.121155,760.204895,170.999603,711.453308,748.990723,173.055206,782.424072,1161.360474,444.792267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,750.898743,843.627686,224.168060,750.568665,1101.186035,270.740723,737.120361,762.931580,171.499405,709.562195,752.506226,173.211594,782.189575,1163.480835,445.425995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,748.885742,847.090271,224.791367,750.311035,1104.607178,271.261719,735.698730,766.672485,172.733994,707.492371,756.124634,173.427994,782.447815,1165.651733,445.648773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,747.286987,850.477539,225.642670,749.507874,1108.065796,271.577423,733.484741,770.236755,173.059006,705.068542,759.826050,174.183792,782.589905,1167.735718,446.080444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,745.602478,853.585327,225.704941,748.823730,1111.339355,272.353760,730.864075,773.972595,172.550095,702.512573,763.361450,174.373245,782.799622,1169.872314,446.777802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,743.307617,856.881287,225.949051,748.383057,1114.488403,272.691132,728.384338,777.791565,171.995148,700.682617,767.102600,173.998474,782.722412,1171.942139,447.516113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,741.771179,860.125916,226.182098,747.596130,1117.839111,273.292389,725.691589,781.201538,172.096863,698.799927,770.768066,173.453400,782.771484,1174.106201,447.950653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,739.783325,863.658203,226.029816,747.320313,1121.111938,274.063599,723.770813,784.562073,171.936737,696.174072,774.555359,173.392990,782.965942,1176.095093,448.396912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,737.572571,866.910706,226.287292,746.855103,1124.558350,274.424133,721.955933,788.035156,171.535156,693.871033,778.355347,172.993149,783.085327,1178.110229,448.978821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,735.877197,869.878296,226.094589,746.106323,1127.664673,274.707733,719.736267,791.926086,171.281036,691.444214,782.154968,172.845917,783.130676,1180.143311,449.410187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,734.004211,873.319275,225.679688,746.444336,1130.503540,274.955505,717.137573,795.695251,170.697311,688.692932,785.786926,171.615585,783.629089,1181.918823,449.962646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,731.946045,876.856750,225.369934,745.954041,1133.575439,275.981903,714.844055,799.363892,169.806458,686.685242,789.540588,171.307892,783.681519,1183.998535,450.913910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,730.357788,880.240845,224.800980,745.305725,1136.628662,276.431824,712.298889,802.863586,168.741547,684.333252,793.228394,170.851166,783.566772,1185.811523,451.121002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,728.547424,883.320374,224.242554,744.678711,1139.699951,276.629791,709.902954,806.048828,168.473648,681.774536,796.994812,170.049515,783.690125,1187.556274,451.557312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,726.824890,886.536743,223.622391,744.694336,1142.542480,276.811432,707.942505,809.700073,167.745255,679.497803,800.838562,169.080872,783.903687,1189.226318,452.163361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,725.315125,889.756287,222.974930,744.097778,1145.538574,277.867828,705.745361,813.642212,167.048645,677.408813,804.591980,168.197403,784.174744,1190.987915,452.747925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,723.423767,893.171204,222.106216,744.009949,1148.265503,278.249512,703.425903,817.305603,165.377686,675.466553,808.133240,166.917130,784.450439,1192.727173,453.179047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,721.666138,896.115295,221.841904,744.191711,1150.901001,278.200104,701.130859,821.033264,164.159302,673.147827,811.966614,165.682266,784.380310,1194.230225,453.922485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,720.165955,899.344604,221.370087,743.725281,1153.724976,278.546204,699.058960,823.920715,163.116379,670.963257,815.619019,164.751846,784.559509,1195.698853,454.626038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,718.551941,902.690857,220.508347,743.147522,1156.666260,278.886780,696.878784,827.307068,162.519119,668.876465,819.097412,164.083374,785.060120,1197.296509,455.033020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,717.187683,905.535400,219.686707,743.134338,1159.259766,279.312653,695.394348,831.065796,161.615219,667.081848,822.702881,162.799377,785.443665,1198.974731,455.405792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,715.796936,908.297607,218.894104,743.608765,1161.634155,279.497559,693.774536,834.550232,160.490295,665.339966,826.345886,161.374115,785.646240,1200.601929,455.883911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,714.319946,911.433228,218.097733,743.476501,1164.036377,279.814301,691.719482,837.793518,159.033066,663.663452,829.842957,160.179001,785.611877,1201.889282,456.281219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,713.241882,914.315613,217.217209,742.748047,1166.827759,280.338043,690.088806,840.923279,157.587036,661.982300,833.252380,158.903290,785.448669,1203.218872,457.106567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,711.508972,916.902405,216.419052,742.947754,1169.306274,280.337769,688.721619,844.239502,156.259171,660.316650,836.508240,157.568024,785.630005,1204.668579,457.527039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,710.505676,919.885986,215.617996,743.473572,1171.512695,280.205841,687.495605,847.248047,155.136459,659.294922,839.661865,156.229279,786.162415,1206.187744,457.615540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,709.268555,922.289185,214.696243,743.405518,1173.763306,280.809052,686.022583,850.027100,153.947845,657.660400,842.879089,154.653000,786.479370,1207.524048,458.003113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,708.169983,924.932678,213.927353,742.741089,1175.964233,281.710602,684.094177,853.287109,152.093033,,,,786.609680,1208.731934,458.601746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,707.249512,927.698608,213.241974,742.505310,1178.167236,282.073456,682.905945,856.453735,151.053513,,,,786.785400,1209.987793,459.163025,654.944946,848.905762,152.642014,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,706.067810,929.925049,212.025558,742.739929,1180.524536,281.800842,683.085205,858.268066,151.469070,,,,787.272156,1211.311035,459.879364,654.089050,851.650391,151.081924,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,705.443176,932.717224,211.892075,742.992493,1182.320313,281.689178,682.353882,861.205322,150.185440,,,,787.606201,1212.454834,460.009491,652.902405,854.650818,149.568420,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,704.820557,934.615417,210.633087,743.152710,1184.294189,281.974121,680.895752,864.160522,148.541992,,,,787.806458,1213.750122,460.189514,652.347290,857.291016,148.410477,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,703.910706,937.130188,209.778976,743.190491,1185.955688,282.662628,679.567200,866.988525,146.946503,,,,787.876770,1214.876099,460.548889,651.223267,860.139648,147.336823,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,703.174194,939.127258,208.940506,743.144592,1187.869507,283.156403,679.349182,868.956299,147.036987,,,,788.087524,1215.802856,460.911865,650.509827,862.738220,146.559235,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,702.908752,941.353027,208.312592,743.273193,1189.475342,283.155884,678.902344,871.380188,146.259857,,,,788.616211,1217.006226,461.288361,649.412720,865.039856,145.450287,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,702.151428,943.229797,207.513916,743.099915,1191.210938,283.370392,677.917358,874.285950,144.979172,,,,789.180115,1218.068970,461.359467,648.680847,867.502075,144.777313,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,701.583801,945.360352,206.739532,743.055847,1192.725952,283.542908,677.380188,876.096313,143.623672,,,,789.333618,1219.277100,461.487610,648.053955,869.779907,143.739655,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,701.436035,947.409180,206.561798,743.510437,1194.220215,283.650421,676.325439,878.867065,142.456512,,,,789.377380,1220.325439,461.900269,647.424194,871.951294,142.554474,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,701.104553,949.114807,205.359680,743.696533,1195.973267,283.721649,675.486694,880.720642,140.998642,,,,789.699036,1221.186279,462.243500,646.934692,874.169617,141.839325,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,700.461548,950.894592,204.683990,743.886536,1197.370361,283.850677,674.839172,883.215454,139.572189,,,,789.833618,1222.164673,462.550232,646.402771,876.016602,140.871353,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,700.107727,952.532898,204.112625,743.980408,1198.754395,283.938293,674.694580,884.501343,139.353424,,,,790.549744,1222.901733,462.825989,646.327576,878.114258,139.743820,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,699.696960,954.226563,203.649399,744.099304,1199.863281,284.036835,675.113403,885.835266,139.131195,,,,791.111633,1223.897827,462.976135,646.145569,879.999451,138.518326,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,699.769775,955.722473,202.827393,744.191467,1201.028320,284.327332,674.626160,887.996094,137.903320,,,,791.310364,1224.801636,463.305542,645.721863,882.005432,137.585358,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,699.390625,956.994690,202.254730,744.214478,1202.152222,284.817749,674.261719,889.511047,137.040100,,,,791.381714,1225.422852,463.473724,645.655396,883.458618,136.895248,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,699.242737,958.547852,201.999329,744.415955,1203.240479,284.912018,673.806946,891.585876,135.976929,,,,791.509888,1226.066162,463.433441,645.302979,885.212830,136.110275,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,699.033386,959.843689,201.519882,744.759949,1204.543335,284.540527,674.688599,892.698486,135.631012,,,,791.741821,1226.777588,463.502930,645.138489,886.821411,135.301392,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,697.796021,961.892578,200.287582,744.927795,1205.792847,284.496643,674.363037,893.855530,135.091995,,,,792.045898,1227.631226,463.588501,645.326660,888.140381,134.670776,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,698.235352,962.529175,200.511032,,,,673.682312,895.797607,134.177567,,,,792.492310,1228.469971,463.299011,645.331787,889.726685,133.838547,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,698.719177,963.678528,200.349991,,,,673.250916,897.662659,133.058884,,,,792.828125,1229.011230,463.498169,645.259460,890.947083,133.052261,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,699.037170,964.560669,199.473633,,,,673.084351,898.468689,132.365097,,,,793.072021,1229.684814,463.618256,645.061401,892.119873,131.903946,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,699.252380,965.255310,198.692871,,,,673.169556,899.429199,131.587372,,,,792.996704,1230.464111,463.893127,644.844055,893.548218,131.817017,745.395752,1209.684814,284.735596,,,,,,,,,,,,,,,,,,,,,,,,
102,699.164551,966.599854,198.390839,,,,673.279175,900.952515,131.062897,,,,793.326172,1231.057373,464.077576,644.648743,894.623535,131.819733,745.923523,1210.430176,285.049011,,,,,,,,,,,,,,,,,,,,,,,,
103,699.146179,967.753052,197.943665,,,,673.538574,902.050659,130.894028,,,,793.365417,1231.737305,464.378357,644.564758,895.509277,131.548569,746.177002,1211.098389,284.838684,,,,,,,,,,,,,,,,,,,,,,,,
104,699.090088,968.446960,197.722488,,,,673.957581,902.725464,130.976578,,,,793.602356,1232.315063,464.520905,644.722839,896.520264,131.090485,746.493591,1211.775635,284.744110,,,,,,,,,,,,,,,,,,,,,,,,
105,699.047241,969.074280,197.604660,,,,674.327454,903.636536,130.897202,,,,793.916565,1232.864990,464.376831,645.048035,897.617249,130.394516,746.664429,1212.562256,284.769928,,,,,,,,,,,,,,,,,,,,,,,,
106,699.201111,969.738403,197.474365,,,,674.415771,904.591797,130.559937,,,,794.241089,1233.310303,464.412964,645.487488,898.449646,129.871597,746.778015,1213.297241,284.952820,,,,,,,,,,,,,,,,,,,,,,,,
107,699.256104,970.494751,197.283981,,,,674.383606,905.665649,129.892639,,,,794.582336,1233.745972,464.524567,645.571594,899.182373,129.378723,746.727295,1213.805054,285.177338,,,,,,,,,,,,,,,,,,,,,,,,
108,699.223816,971.216736,196.972351,,,,674.420837,906.490112,129.312698,,,,794.886780,1234.413208,464.403473,645.495850,899.993958,128.862808,746.924194,1214.241333,285.307129,,,,,,,,,,,,,,,,,,,,,,,,
109,699.138367,971.986023,196.403625,,,,676.307129,906.132446,129.450500,,,,795.058289,1235.069214,464.360138,645.586121,900.942566,128.374252,746.987976,1214.785767,285.507935,,,,,,,,,,,,,,,,,,,,,,,,
110,699.243774,972.599670,196.165970,,,,676.320313,906.471375,129.654831,,,,795.239685,1235.538696,464.380432,645.897278,901.733398,127.694565,747.241272,1215.278442,285.535370,,,,,,,,,,,,,,,,,,,,,,,,
111,699.367371,973.095886,196.000488,,,,676.081970,907.556519,129.203781,,,,795.489990,1235.983887,464.351196,646.182373,902.395020,127.094009,747.445618,1215.799683,285.350128,,,,,,,,,,,,,,,,,,,,,,,,
112,699.406677,973.455566,195.805191,,,,675.638428,909.006531,128.324173,,,,795.560730,1236.327026,464.416351,646.304749,902.914917,126.667091,747.747986,1216.432739,285.034821,,,,,,,,,,,,,,,,,,,,,,,,
113,699.432556,973.842346,195.551102,,,,675.228760,910.043457,127.630524,,,,795.707642,1236.628906,464.519653,646.307190,903.393005,126.404427,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,699.547302,974.315125,195.240067,,,,675.037537,910.441772,127.241257,,,,795.907410,1236.873291,464.555023,646.338867,903.952454,126.129616,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,699.836609,974.825317,195.116440,,,,675.132385,910.550354,126.781021,,,,796.113647,1237.153320,464.534851,646.472168,904.454834,125.796959,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,699.988708,975.223022,194.859436,,,,675.324768,910.728088,126.518890,,,,796.212402,1237.471558,464.561493,646.685486,905.042053,125.421555,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,700.159241,975.591064,194.719650,,,,675.535339,911.074219,126.382690,,,,796.369568,1237.770386,464.559113,646.838562,905.451416,124.778503,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,700.299988,975.963196,194.342438,,,,675.494568,911.601318,125.756805,,,,796.415405,1238.123291,464.650970,647.601013,906.019470,123.725410,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,700.389587,976.171875,194.239761,,,,675.582703,911.808350,125.668213,,,,796.488098,1238.386841,464.611725,647.687561,906.283569,123.503990,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,700.508545,976.433655,193.898529,,,,675.716675,912.165283,125.197235,,,,796.692383,1238.721191,464.538483,648.018677,906.609009,123.048653,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,700.622498,976.543091,193.925797,,,,675.423157,912.884338,124.169205,,,,796.756775,1239.027344,464.424988,647.914734,906.762329,123.115959,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,700.735657,976.691650,193.737976,,,,675.125366,913.619568,123.120567,,,,796.856873,1239.394043,464.373322,647.665649,906.815735,123.302780,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,700.849854,976.892822,193.473312,,,,675.045105,914.220581,122.395218,,,,796.951111,1239.612793,464.354950,647.589966,906.875183,123.374825,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,700.878601,977.028748,193.079895,,,,675.274414,914.805725,121.669159,,,,797.085083,1239.760010,464.307739,647.875977,906.988342,123.149529,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,701.026245,977.120972,192.946991,,,,675.759033,914.950317,121.734604,,,,797.270081,1239.840820,464.356018,648.762695,907.329529,122.106812,,,,,,,,,,,,,,,,,,,,,,,,,,,
