Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
1;805.19635;460.061493;31.036095;894.701843;568.297363;63.904896;891.866821;473.890564;32.38131;877.381714;806.441589;251.444473;892.524231;827.312866;426.425232
2;805.322266;460.145233;30.921349;894.604309;568.280273;63.8895;891.874329;474.043152;32.484005;877.404907;806.460938;251.466034;892.525635;827.327881;426.278259
3;805.362183;460.134033;30.915895;894.649414;568.31543;63.9412;891.838135;474.01825;32.418335;877.382568;806.578735;251.40155;892.612;827.327759;426.187042
4;805.198425;460.058105;31.025484;894.619629;568.375854;63.945019;891.808655;474.033295;32.456703;877.342346;806.700928;251.266968;892.758362;827.447632;426.092102
5;805.286072;460.125488;30.951265;894.602417;568.372803;63.968952;891.867798;474.057495;32.426788;877.063904;807.030762;251.236237;892.824097;827.598938;426.06189
6;805.340027;460.200897;30.908867;894.558533;568.379333;63.933792;891.876709;474.109283;32.441345;877.039673;807.176086;251.228058;892.770386;827.640381;425.961151
7;805.410217;460.140839;30.964031;894.564636;568.381348;64.017105;891.887268;474.085846;32.492577;876.92865;807.408264;251.209427;892.889221;827.723389;425.792511
8;805.395691;460.200714;30.962931;894.54895;568.358337;64.144691;891.897095;474.097565;32.582863;877.329102;807.361755;250.838821;892.904846;827.859253;425.671234
9;805.422485;460.210571;30.937687;894.512939;568.456726;64.220436;891.900085;474.09549;32.543751;877.030884;807.729309;251.067947;893.397827;827.851746;425.562073
10;805.47522;460.197021;30.937439;894.473389;568.527039;64.190536;891.889709;474.154266;32.461018;876.850586;807.90863;251.146942;893.149719;827.960205;425.338013
11;805.648499;460.234558;31.122061;894.389954;568.56012;64.234581;891.858582;474.209381;32.394535;876.731567;808.092957;251.100281;893.071594;827.99585;425.307648
12;805.720337;460.232483;31.22901;894.149353;568.405823;64.532204;891.851807;474.346191;32.468967;876.921387;807.984497;250.721725;893.063354;828.117676;425.233124
13;805.813171;460.245422;31.276878;894.256653;568.598267;64.42704;891.884277;474.360626;32.556759;876.878357;808.231812;250.891968;893.132629;828.278625;424.988159
14;805.909485;460.286987;31.302425;894.2948;568.714294;64.392967;891.880615;474.353485;32.493366;877.035095;808.282776;250.914169;893.298584;828.315063;424.899902
15;805.927612;460.313049;31.260326;894.229004;568.800537;64.472496;891.899963;474.410248;32.368221;877.402954;808.319763;250.700119;893.281738;828.419739;424.823517
16;806.113647;460.31076;31.359137;893.992432;568.652893;64.80291;891.866028;474.472473;32.37323;877.57605;808.605103;250.392548;893.524353;828.452209;424.744598
17;806.274719;460.311798;31.400711;893.984802;568.971313;65.019241;891.85083;474.567352;32.438316;877.661072;808.993408;250.420547;893.298279;828.630554;424.710602
18;806.330078;460.309082;31.386299;893.895386;569.100342;65.069992;891.92334;474.651306;32.411392;877.710022;809.368225;250.481171;893.258606;828.784302;424.808746
19;806.488342;460.270905;31.412214;893.849731;569.198914;65.200623;891.868835;474.76413;32.570255;877.795715;809.817993;250.31601;893.226013;828.941467;424.876007
20;806.616516;460.374908;31.373337;893.754822;569.36731;65.328079;891.884277;474.80365;32.486969;877.860168;810.287781;250.175507;893.240784;829.116394;424.833466
21;806.754089;460.387695;31.410944;893.611084;569.572937;65.492867;892.119568;475.044098;32.28537;877.912964;810.75824;250.012421;893.241089;829.167847;424.548737
22;806.976563;460.401428;31.413834;893.255371;569.711487;65.906837;891.986145;475.127716;32.349873;877.824524;811.104004;249.631531;893.348083;829.28241;424.420105
23;807.213257;460.346863;31.369141;893.052856;569.773499;66.360016;891.965088;475.264374;32.354099;877.843323;811.547852;249.516647;893.413147;829.471375;424.302704
24;807.424744;460.365448;31.411388;892.988342;569.963989;66.582932;892.005737;475.395752;32.379501;877.645081;812.002319;249.470688;893.43573;829.595398;424.258118
25;807.627014;460.354126;31.480042;892.835938;570.034729;66.812515;891.95929;475.582214;32.377476;877.731323;812.691589;249.300156;893.465393;829.711304;424.178619
26;808.016602;460.392731;31.293743;892.612122;570.301147;67.218536;891.968323;475.770081;32.432178;877.576538;813.713989;249.092056;893.804199;829.765503;424.049286
27;808.464172;460.283234;31.55311;892.451782;570.339905;67.873138;892.086792;476.01001;32.423359;877.751221;814.604065;249.19252;893.638489;829.93103;423.947632
28;808.899231;460.406647;31.847637;892.355286;570.566223;68.705276;891.919983;476.207916;32.545082;877.405273;815.505615;249.397461;893.633362;830.023254;424.01474
29;809.353821;460.493408;32.17627;892.154358;570.751953;69.60981;891.793518;476.407135;32.703186;877.235107;816.137695;249.536652;893.636475;830.242859;423.951447
30;809.860107;460.645111;32.361519;891.808167;571.034973;70.353455;891.737183;476.690704;32.953217;876.996399;817.000061;249.542374;893.747925;830.475037;423.904968
31;810.471252;460.732605;32.480125;891.512634;571.479065;71.210411;891.731506;477.11908;33.195015;876.777161;818.060913;249.509125;893.822632;830.788208;423.869385
32;810.925293;460.942474;32.617737;891.382141;571.872253;71.702911;891.869263;477.621582;33.292992;876.881897;819.165466;249.337021;893.963257;831.128967;423.911743
33;811.315735;461.170837;32.760555;891.114258;572.383545;72.264534;891.715454;477.966797;33.585579;877.204163;820.117493;249.071335;894.122131;831.422607;423.873291
34;811.724121;461.337799;32.803406;890.897827;572.921326;72.971092;891.687988;478.233185;33.96048;877.590759;821.09137;248.648499;894.547363;831.86145;423.217529
35;812.304993;461.604797;32.914612;890.628906;573.338806;74.068558;891.779419;478.667572;34.536655;877.881836;822.537598;248.166107;894.616577;832.04718;423.524689
36;812.950562;461.815186;33.285942;890.392517;573.608337;75.09549;891.670776;479.027252;35.387405;877.778503;823.831116;247.727005;894.505249;832.460388;423.668213
37;813.565918;462.181976;34.098461;890.396362;574.094849;76.166283;891.541321;479.793915;37.08094;877.557922;825.112244;247.780716;894.297241;833.036804;423.959747
