Weight21
Date:,2025/04/01
Time:,14:17:39
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
70,187.495056,601.249878,248.562027,-13.946115,786.185364,333.361603,51.391075,873.796509,529.793091,,,,,,,,,,,,,,,,,,,239.312729,530.583130,171.578064,,,,,,,,,,,,,,,,,,,,,,251.361160,562.960876,177.130493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,182.789307,599.791199,247.628403,-15.957067,787.303223,333.383698,51.117825,873.908752,529.571350,,,,,,,,,,,,,,,,,,,233.337326,527.187744,171.449173,,,,,,,,,,,,,,,,,,,,,,245.063690,560.781494,176.154327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,178.101349,598.481628,247.103409,-17.763266,788.531738,333.236053,50.794331,874.002258,529.294922,,,,,,,,,,,,,,,,,,,227.675644,525.786743,170.791809,,,,,,,,,,,,,,,,,,,,,,239.883163,558.510376,175.032104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,173.291550,596.998779,246.694351,-19.734409,789.380554,333.377716,50.346554,874.031311,529.125671,,,,,,,,,,,,,,,,,,,221.745453,524.560364,169.231171,,,,,,,,,,,,,,,,,,,,,,234.407944,556.403992,174.343475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,168.896393,595.803650,245.929520,-21.816175,790.320190,333.828552,49.809818,873.927368,529.004456,,,,,,,,,,,,,,,,,,,216.459641,521.997925,168.355972,,,,,,,,,,,,,,,,,,,,,,229.310837,554.164246,173.370361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,164.575592,594.627197,245.083481,-23.574270,791.291931,334.113007,49.307117,873.862488,528.940491,,,,,,,,,,,,,,,,,,,211.190933,519.066711,168.651505,,,,,,,,,,,,,,,,,,,,,,223.794266,552.327515,172.323792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,160.526093,593.388428,244.128601,-25.351048,791.941406,334.181427,48.934761,873.694031,528.982178,,,,,,,,,,,,,,,,,,,206.351089,516.282104,168.455704,,,,,,,,,,,,,,,,,,,,,,218.896927,550.273010,171.170792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,156.307983,592.200317,243.577133,-26.869646,792.521179,334.071991,48.639393,873.528564,528.924072,,,,,,,,,,,,,,,,,,,200.173203,516.609924,166.474503,,,,,,,,,,,,,,,,,,,,,,213.238861,548.274048,170.707047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,152.110931,591.001404,243.118835,-28.625286,793.165955,334.312469,48.396584,873.351501,528.608032,,,,,,,,,,,,,,,,,,,195.252167,513.697998,166.608994,,,,,,,,,,,,,,,,,,,,,,208.387253,546.363220,169.268890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,148.051682,589.910522,242.057388,-30.252085,793.862427,334.463684,48.093945,873.144104,528.413147,,,,,,,,,,,,,,,,,,,190.061432,513.635925,164.428635,,,,,,,,,,,,,,,,,,,,,,203.290619,544.846558,168.776505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,144.150452,588.766602,241.351135,-31.609806,794.427917,334.303467,47.709362,872.845093,528.232483,,,,,,,,,,,,,,,,,,,185.331924,511.606323,164.268494,,,,,,,,,,,,,,,,,,,,,,199.172836,542.833618,167.678818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,140.300522,587.525757,240.982330,-33.172310,794.823303,334.574036,47.328087,872.483521,528.025879,,,,,,,,,,,,,,,,,,,180.354507,509.543335,164.061096,,,,,,,,,,,,,,,,,,,,,,194.685852,541.063782,167.154007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,136.885178,586.432495,240.246857,-34.763912,794.973206,334.739136,46.982689,872.025513,527.891479,,,,,,,,,,,,,,,,,,,175.871567,506.472260,163.746613,,,,,,,,,,,,,,,,,,,,,,190.471130,539.265869,166.159073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,133.324402,585.409058,239.329254,-36.218781,795.219482,335.342346,46.522202,871.517944,527.746887,,,,,,,,,,,,,,,,,,,171.136581,506.700500,162.030640,,,,,,,,,,,,,,,,,,,,,,186.342438,537.697937,165.034790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,129.820786,584.404419,238.766373,-37.616062,795.371887,335.577362,46.447201,871.237549,527.573242,,,,,,,,,,,,,,,,,,,166.538391,506.456848,160.522644,,,,,,,,,,,,,,,,,,,,,,181.462738,536.193604,164.129700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,126.517807,583.090515,238.105209,-38.855911,795.494202,335.771332,46.208809,870.882996,527.428528,,,,,,,,,,,,,,,,,,,162.446350,504.708740,159.538696,,,,,,,,,,,,,,,,,,,,,,177.257370,534.890930,162.946396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,123.324318,582.069702,237.233047,-40.040981,795.536133,335.881897,45.958221,870.373596,527.510010,,,,,,,,,,,,,,,,,,,158.638626,505.260742,158.025787,,,,,,,,,,,,,,,,,,,,,,173.505753,533.647583,161.564163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,120.217384,581.076660,236.478348,-41.177727,795.548645,336.074799,45.587307,869.700989,527.314392,,,,,,,,,,,,,,,,,,,155.033096,503.109528,157.741058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,117.191483,580.088501,235.933044,-42.395679,795.461609,336.118011,45.338905,869.140991,527.144470,,,,,,,,,,,,,,,,,,,150.962173,500.299194,157.726959,,,,,,,,,,,,,,,,,,,,,,,,,166.109634,530.912781,160.162430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,114.352501,579.010315,235.235367,-43.522366,795.380920,336.319885,45.071915,868.603394,526.725098,,,,,,,,,,,,,,,,,,,147.181183,497.263916,158.137589,,,,,,,,,,,,,,,,,,,,,,,,,163.601151,529.669373,159.387894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,111.495232,577.907776,234.427185,-44.505356,795.309021,336.209747,44.747166,868.127747,526.533691,,,,,,,,,,,,,,,,,,,144.195511,494.644684,158.601151,,,,,,,,,,,,,,,,,,,,,,,,,160.749649,528.528564,158.850052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,108.707893,577.044250,233.438980,-45.555561,795.138916,336.278717,44.428032,867.428955,526.258179,,,,,,,,,,,,,,,,,,,141.134384,492.281830,157.558838,,,,,,,,,,,,,,,,,,,,,,,,,156.630295,527.194275,157.306259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,106.238556,576.073242,232.455460,-46.683548,794.829285,336.580017,44.181660,866.651245,525.770142,,,,,,,,,,,,,,,,,,,137.130646,492.510162,155.792053,,,,,,,,,,,,,,,,,,,,,,,,,152.182266,525.993896,156.094910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,103.858086,575.176575,231.898422,-47.660118,794.416077,336.579926,43.957207,866.111084,525.668396,,,,,,,,,,,,,,,,,,,134.303909,491.885742,154.808746,,,,,,,,,,,,,,,,,,,,,,,,,149.056274,525.074097,154.836349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,101.675095,574.151428,231.114197,-48.512131,793.943909,336.462555,43.808247,865.508057,525.556519,,,,,,,,,,,,,,,,,,,131.408554,491.079163,154.071472,,,,,,,,,,,,,,,,,,,,,,,,,146.179977,524.316162,153.411163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,99.347282,573.353271,230.229736,-49.368137,793.489258,336.295959,43.665283,864.600098,525.397705,,,,,,,,,,,,,,,,,,,128.496918,490.080200,153.176590,,,,,,,,,,,,,,,,,,,,,,,,,143.944977,523.128296,152.134995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,97.169800,572.549194,229.402832,-50.444904,793.112549,336.506470,43.604027,863.899048,525.117432,,,,,,,,,,,,,,,,,,,125.828331,488.928406,152.282349,,,,,,,,,,,,,,,,,,,,,,,,,141.387177,521.749817,151.058731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,95.055077,571.662964,228.982224,-51.312012,792.702881,336.650696,43.455856,863.395874,524.732300,,,,,,,,,,,,,,,,,,,123.107056,487.763702,151.338776,,,,,,,,,,,,,,,,,,,,,,,,,138.883850,520.779846,150.396896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,93.343590,571.057861,228.236771,-52.111843,792.213440,336.566223,43.238434,862.411682,524.289185,,,,,,,,,,,,,,,,,,,120.946136,486.283508,151.290482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,91.358284,570.265930,226.998550,-52.863392,791.564514,336.485168,43.093323,861.529053,523.647217,,,,,,,,,,,,,,,,,,,118.435104,485.188232,150.597855,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.310760,519.072327,149.561371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,89.894508,569.336487,226.405548,-53.726391,790.943909,336.544189,42.963692,860.891174,523.257568,,,,,,,,,,,,,,,,,,,116.446640,484.741364,149.916412,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.213013,518.096130,148.530975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,88.090782,568.728699,225.695663,-54.519825,790.449890,336.811523,42.745827,860.011353,523.131470,,,,,,,,,,,,,,,,,,,114.552284,484.070221,149.068436,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.773712,517.049561,147.469269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,86.730125,568.032104,225.091476,-55.416527,789.925903,336.925140,42.512970,858.991272,522.969666,,,,,,,,,,,,,,,,,,,112.415604,483.329041,147.863846,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.665245,515.961609,146.346832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,84.899178,567.313110,224.577438,-56.129631,789.289368,336.908234,42.325211,858.317078,522.782227,,,,,,,,,,,,,,,,,,,110.808693,482.859131,147.165298,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.941010,515.206787,145.529663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,83.461021,566.674255,224.135452,-56.711849,788.550049,336.784821,42.174896,857.265930,522.570190,,,,,,,,,,,,,,,,,,,109.372238,482.387177,146.592407,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.658104,514.694824,144.546494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,82.131912,566.128113,223.422836,-57.404705,787.943237,336.786957,42.266315,856.422119,522.032471,,,,,,,,,,,,,,,,,,,107.563416,481.476807,145.457855,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.237099,514.177063,143.746552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,81.167938,565.197144,222.598404,-58.173771,787.412231,337.169922,42.139820,855.590332,521.718018,,,,,,,,,,,,,,,,,,,105.934067,480.992096,145.417084,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.247543,513.558716,143.143280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,79.671837,564.590210,222.173157,-58.751999,786.786926,337.116241,42.117012,854.541138,521.529541,,,,,,,,,,,,,,,,,,,104.813217,480.204926,145.208633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,78.701035,563.816528,221.462265,-59.176418,786.084900,336.744843,42.132111,853.752502,521.288208,,,,,,,,,,,,,,,,,,,103.280258,478.840912,144.497406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.026825,512.407043,142.085159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,77.743362,563.350769,221.342712,-59.649139,785.426270,336.563751,42.306526,852.805359,520.718872,,,,,,,,,,,,,,,,,,,101.906555,478.133057,143.729095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.763329,511.717651,141.176483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,76.476669,562.676941,220.846268,-60.299763,784.923401,336.715454,42.314789,851.725525,520.507813,,,,,,,,,,,,,,,,,,,100.969765,478.136353,143.132111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.538399,511.267883,141.212860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,75.800064,562.045166,220.494980,-60.949829,784.365845,337.005798,42.243820,851.006470,520.408752,,,,,,,,,,,,,,,,,,,100.187881,477.875732,142.447952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.081322,510.851013,140.937088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,74.940216,561.524719,220.179550,-61.590988,783.638428,337.260590,42.057774,850.012451,520.165527,,,,,,,,,,,,,,,,,,,99.080765,477.075287,141.935516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,73.764091,561.051941,219.984406,-62.097927,782.899231,337.141632,41.976727,848.986511,519.912415,,,,,,,,,,,,,,,,,,,97.834267,475.833038,141.642990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.225639,509.805450,139.361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,73.232185,560.465759,219.327560,-62.484806,782.410889,337.050659,41.942810,848.218567,519.681824,,,,,,,,,,,,,,,,,,,96.849236,474.782532,141.564743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.578720,509.442719,138.552643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,72.868416,559.668335,218.508362,-62.874859,781.693542,336.896698,41.824093,847.166687,519.525940,,,,,,,,,,,,,,,,,,,96.272552,474.641052,140.870758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.580688,508.881470,137.834534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,72.107407,559.193054,218.021210,-63.214607,781.033997,336.721222,41.810802,846.305725,519.390137,,,,,,,,,,,,,,,,,,,95.664444,474.930176,139.749084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.555428,508.436829,137.412369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,71.338112,558.787598,217.749130,-63.672096,780.318115,336.683289,41.756779,845.603638,519.088623,,,,,,,,,,,,,,,,,,,94.847031,475.162262,138.719193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.425194,508.100494,137.143234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,70.696754,558.334412,217.418015,-64.096680,779.713806,336.663574,41.686573,844.580261,518.922974,,,,,,,,,,,,,,,,,,,94.151794,474.944733,137.854019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,70.443878,557.803833,217.206177,-64.410667,778.962769,336.547729,41.686039,843.749512,518.436462,,,,,,,,,,,,,,,,,,,93.444221,474.201538,138.057968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,70.010971,557.219421,216.814484,-64.732872,778.153076,336.440369,41.646534,842.979797,518.252930,,,,,,,,,,,,,,,,,,,92.885178,473.047943,138.541534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.433624,505.803741,136.319275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,69.388390,556.725647,216.161392,-65.002762,777.494690,336.419952,41.681030,842.037903,517.752747,,,,,,,,,,,,,,,,,,,92.341812,471.772614,138.468033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.270126,505.393036,135.813797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,68.823105,556.317078,215.711990,-65.432198,776.940979,336.328400,41.580856,841.236938,517.637695,,,,,,,,,,,,,,,,,,,91.854515,470.769714,138.087357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.702354,504.787842,135.115707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,68.287155,555.885315,215.304153,-65.744743,776.177917,336.467621,41.500462,840.606567,517.627075,,,,,,,,,,,,,,,,,,,91.402565,470.003662,137.534454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.926682,504.290070,134.509476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,68.099060,555.383362,214.995850,-65.992455,775.418335,336.441345,41.505585,839.698181,517.581421,,,,,,,,,,,,,,,,,,,91.009422,469.871857,137.067352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.912575,503.991608,133.931183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,67.997444,554.711975,214.651596,-66.247803,774.728577,336.482727,41.421570,838.924316,517.396362,,,,,,,,,,,,,,,,,,,90.754539,469.941345,136.628922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.047745,503.708405,133.363846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,67.738419,554.138855,214.321991,-66.485069,774.137695,336.419861,41.554829,838.275024,517.096191,,,,,,,,,,,,,,,,,,,90.475769,469.825348,136.141861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.562393,503.285217,133.059341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,67.114357,553.659729,213.830276,-66.650040,773.463013,336.097015,41.689381,837.450806,516.772644,,,,,,,,,,,,,,,,,,,90.002586,469.406311,135.605499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,66.791008,553.177246,213.129593,-66.895752,772.648315,335.876892,41.679127,836.586426,516.561157,,,,,,,,,,,,,,,,,,,89.404396,468.739197,134.703217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,66.556808,552.814636,213.012741,-67.168190,771.990845,336.071411,41.697315,836.067932,516.345459,,,,,,,,,,,,,,,,,,,89.054565,468.332916,134.425354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,66.135513,552.254944,212.729919,-67.353737,771.409790,336.260834,41.753521,835.289917,516.071899,,,,,,,,,,,,,,,,,,,88.826263,467.828644,134.313217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,66.029747,551.616394,212.448593,-67.489296,770.608887,336.206390,41.853127,834.328796,515.557251,,,,,,,,,,,,,,,,,,,88.563324,466.988037,134.346664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.441422,500.514465,130.325897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,65.950218,550.998108,212.074127,-67.660568,769.840027,336.077637,41.838543,833.657654,515.414307,,,,,,,,,,,,,,,,,,,88.379013,466.249268,134.166412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.371193,500.062103,129.889084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,66.067619,550.298096,211.007477,-67.757004,769.242859,335.827606,41.729988,833.110779,515.586792,,,,,,,,,,,,,,,,,,,88.346619,466.013153,132.690063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.248878,499.514252,129.408386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,65.830002,549.835876,210.757217,-67.908470,768.664368,335.826477,41.697868,832.350769,515.442078,,,,,,,,,,,,,,,,,,,87.931938,465.694183,131.364624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.981628,499.234772,128.996078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,65.683289,549.345581,210.713364,-67.997673,767.844421,335.873596,41.639690,831.547668,515.329102,,,,,,,,,,,,,,,,,,,87.537323,465.404541,131.052521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.602310,499.111603,128.560287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,65.337349,548.760193,210.723572,-68.162308,767.095398,335.913177,41.630730,831.045776,515.228638,,,,,,,,,,,,,,,,,,,87.382820,465.068420,131.064285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.466080,498.876526,127.947342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,64.932938,548.232178,210.735275,-68.309227,766.518433,335.862000,41.595589,830.467163,515.151184,,,,,,,,,,,,,,,,,,,87.309265,464.419830,130.979904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.366814,498.443726,127.603485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,64.978943,547.743591,210.193008,-68.390587,765.944214,335.717133,41.535469,829.733887,515.037170,,,,,,,,,,,,,,,,,,,87.365646,463.776031,130.734924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.309753,497.832886,127.453178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,65.004524,547.287598,209.371826,-68.377762,765.216919,335.504272,41.581551,829.039612,514.838440,,,,,,,,,,,,,,,,,,,87.338394,463.049530,130.245438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.341225,497.178680,127.396133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,64.862747,547.032715,208.697983,-68.400101,764.468811,335.253937,41.676247,828.601501,514.448730,,,,,,,,,,,,,,,,,,,87.086105,462.457275,129.470352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.413834,496.492859,127.212944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,64.677101,546.637817,208.377197,-68.348419,763.883240,334.948395,41.751720,828.169312,514.418274,,,,,,,,,,,,,,,,,,,86.990067,462.056183,128.951401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,64.754364,546.064575,207.664001,-68.428398,763.302185,334.868988,41.798306,827.463867,514.114929,,,,,,,,,,,,,,,,,,,87.134598,461.460632,128.701782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,64.796455,545.584717,207.152878,-68.469009,762.481079,334.787140,41.935253,826.740173,513.780518,,,,,,,,,,,,,,,,,,,87.207794,460.636871,128.595901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.095741,495.353180,125.297928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,64.814941,545.095398,206.837570,-68.528313,761.743835,334.785919,42.026783,826.271423,513.658081,,,,,,,,,,,,,,,,,,,87.701836,460.479462,127.738945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.292931,495.039063,124.547844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,65.010979,544.713867,206.524002,-68.529457,761.236389,334.566528,42.130974,825.851318,513.494019,,,,,,,,,,,,,,,,,,,87.837509,460.834686,126.596306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.775543,494.590698,123.774925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
