Weight37
Date:,2025/04/22
Time:,16:54:39
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
177,555.117432,749.150024,148.158508,,,,855.797546,810.124146,450.072540,505.158844,666.221069,111.341362,,,,437.444427,722.596191,112.649185,,,,,,
178,554.013794,749.271729,147.478134,,,,854.775330,809.705750,449.854279,503.914124,666.106567,110.824760,,,,436.600891,722.644714,111.885086,,,,,,
179,553.524536,749.213501,146.506683,,,,854.037231,809.386047,449.550995,502.901062,666.490723,109.925316,,,,435.762054,722.769470,111.306541,,,,,,
180,552.862732,749.076355,145.713181,,,,852.740662,808.819214,449.742432,502.238159,666.777771,108.953537,,,,434.773376,722.866272,110.955009,,,,,,
181,551.994934,749.036682,145.548615,,,,851.723083,808.161804,449.451935,501.390625,666.765198,107.478889,,,,433.783508,722.852722,110.513512,,,,,,
182,550.996033,749.010193,145.136032,,,,850.846619,807.641113,448.985107,500.994110,666.588989,106.701996,,,,432.942780,722.872253,109.483307,,,,,,
183,550.014282,748.908508,144.377197,,,,850.347290,807.193665,448.628815,500.512085,666.987488,105.387276,,,,432.297272,723.057495,108.336739,,,,,,
184,549.101257,749.005127,143.539383,,,,850.014404,806.606567,447.920959,499.175415,667.210022,104.447601,,,,431.687408,723.288696,107.561699,,,,,,
185,548.265625,748.964050,142.850143,,,,849.292908,806.104492,447.606018,498.354614,667.157104,103.853256,,,,430.944489,723.131409,106.868828,,,,,,
186,547.434082,749.156860,142.451416,,,,847.988586,805.712585,447.429047,497.937134,666.544373,103.335762,,,,429.829865,723.138000,106.290100,,,,,,
187,547.135864,749.056885,141.648346,,,,847.325256,805.503235,447.053436,497.032837,666.379883,102.885925,,,,429.155365,723.117126,105.877991,,,,,,
188,546.678955,748.952576,140.950424,,,,846.729492,805.216797,446.637207,496.086761,666.580872,102.420815,,,,428.867126,723.114502,104.911407,,,,,,
189,546.376892,748.663696,140.081573,,,,846.042297,804.853577,446.225922,495.621368,666.600525,101.680527,,,,428.633118,723.085449,103.551888,,,,,,
190,545.611084,748.691345,139.315292,,,,845.236938,804.450256,445.948730,495.368744,666.562988,100.811340,,,,427.725586,723.132385,103.019623,,,,,,
191,544.443787,748.861389,138.892105,,,,844.165344,804.113342,445.731079,495.027557,666.611694,99.323204,,,,426.827545,723.089722,102.906456,,,,,,
192,543.732727,748.880676,138.617706,,,,843.469666,803.585083,445.170685,494.051331,666.949585,98.258911,,,,426.328827,722.885620,101.852936,,,,,,
193,543.290771,748.786011,138.112320,,,,843.090576,803.269958,444.657440,493.454041,667.152405,97.781540,,,,425.770691,722.924255,100.856476,,,,,,
194,542.677429,748.747681,137.592224,,,,842.834534,803.002441,444.284210,492.766663,667.196045,97.361382,,,,425.336823,722.830750,100.403275,,,,,,
195,542.020996,748.581970,137.199692,,,,842.333130,802.823792,444.022278,491.967255,666.947449,97.062714,,,,424.379639,722.607910,100.202538,,,,,,
196,541.348511,748.533020,136.639908,,,,841.444946,802.368408,443.775421,491.382294,666.725708,96.775566,,,,423.632843,722.472961,100.018959,,,,,,
197,540.720459,748.407166,135.995438,,,,840.565308,801.921753,443.633240,490.764008,666.635193,96.096909,,,,423.614990,722.268127,99.242928,,,,,,
198,540.422241,748.453003,135.575317,,,,839.685486,801.646118,443.507050,490.251099,666.680115,95.805626,,,,422.697357,722.391357,99.027023,,,,,,
199,539.708618,748.346924,135.232010,,,,839.162048,801.361633,443.174683,489.777985,666.659424,95.309593,,,,421.870239,722.287659,98.999992,,,,,,
200,539.025085,748.202637,134.874924,,,,838.965027,801.087402,442.365692,488.924011,666.710449,94.933174,,,,421.349060,722.153198,98.089149,,,,,,
201,538.551819,747.855347,134.436951,,,,838.704773,801.009155,441.527313,488.508484,666.296753,95.135422,,,,421.219147,722.077026,97.212639,,,,,,
202,538.267883,747.727722,134.175278,,,,838.158813,800.764099,441.225861,488.474609,665.737671,95.092712,,,,420.645081,721.870667,97.437370,,,,,,
203,537.697388,747.583008,134.042267,,,,837.553345,800.552368,441.241394,488.178192,665.844421,94.639153,,,,419.823181,721.681213,97.608459,,,,,,
204,537.107605,747.512939,134.031326,,,,836.771057,800.455627,441.117188,487.223297,666.011536,94.403717,,,,419.167236,721.618530,97.542664,,,,,,
205,536.440613,747.320801,134.007126,,,,836.087952,800.281128,441.031494,486.366760,665.929932,94.171516,,,,418.644012,721.498962,97.351387,,,,,,
206,535.845825,747.113464,133.806168,,,,835.482056,800.080872,440.863403,485.840088,665.727417,93.938606,,,,418.060089,721.356140,96.929237,,,,,,
207,535.282471,746.885315,133.276230,,,,834.961731,799.925537,440.650940,485.363190,665.484741,93.665260,,,,417.486755,721.219482,96.694435,,,,,,
208,534.781433,746.845520,133.049896,,,,834.372009,799.896484,440.487915,484.864166,665.194763,93.231888,,,,416.953888,721.080688,96.425446,,,,,,
209,534.406067,746.636292,133.001923,,,,833.935181,799.701965,440.302948,484.498169,664.832825,93.094620,,,,416.302460,720.852661,96.067841,,,,,,
210,534.021851,746.500366,132.837448,,,,833.501709,799.504700,440.103973,484.158722,664.583191,92.962013,,,,416.314423,720.463196,95.486015,,,,,,
211,533.658508,746.315125,132.706268,,,,833.068420,799.440674,439.938354,483.938629,664.286011,92.826561,,,,416.294769,720.031616,95.038048,,,,,,
212,533.243652,746.045288,132.524841,,,,833.025574,799.151123,439.987427,483.753876,663.974792,92.527039,,,,416.136353,719.602112,94.699127,,,,,,
213,532.957642,745.692749,132.086838,,,,833.024658,798.834412,439.586609,483.466339,663.704224,92.243301,,,,415.783966,719.203003,94.487221,,,,,,
214,532.632935,745.273376,131.832031,,,,832.791992,798.630310,439.166321,483.135864,663.344177,92.025970,,,,415.489990,718.801270,94.395630,,,,,,
215,532.215393,744.971497,131.551529,,,,832.507446,798.414429,439.017944,482.899261,662.859436,91.827675,,,,415.242889,718.402466,94.170898,,,,,,
216,531.864685,744.617798,131.283432,,,,831.976990,798.375671,438.947937,482.813080,662.466675,91.355957,,,,415.027222,718.007324,93.873413,,,,,,
217,531.562683,744.328247,131.024582,,,,831.303772,798.349854,438.971161,482.878723,662.245422,90.712318,,,,414.871307,717.367371,93.350151,,,,,,
218,531.286255,744.001892,130.916763,,,,830.949097,798.353821,438.713104,482.752930,661.825989,90.124771,,,,414.616272,716.808960,92.602501,,,,,,
219,531.020508,743.764587,130.367493,,,,830.636108,798.403931,438.624969,482.922638,661.221375,89.645264,,,,414.416260,716.246033,92.162598,,,,,,
220,530.780640,743.441345,129.851593,,,,830.309143,798.546448,438.349213,482.953430,660.801331,89.180664,,,,414.216461,715.664185,91.898399,,,,,,
221,530.572327,743.101501,129.613464,,,,830.037659,798.606873,438.231781,483.181000,660.125488,88.647255,,,,414.246613,715.107117,91.327896,,,,,,
222,530.714539,742.735413,129.297546,,,,829.698669,798.590881,438.129883,483.681946,659.301331,88.300735,,,,414.299347,714.403442,91.372307,,,,,,
223,530.822693,742.233154,128.913025,,,,829.428833,798.597473,438.003357,483.923065,658.781555,87.828331,,,,414.291840,713.655518,91.410065,,,,,,
224,531.007935,741.674988,128.672882,,,,829.103821,798.550354,437.959198,483.892609,658.879211,86.860954,,,,414.443146,712.805237,90.643303,,,,,,
225,531.123474,741.225769,128.475204,,,,828.696167,798.469360,437.994232,483.975647,658.846130,85.834885,,,,414.813538,712.260620,90.392807,,,,,,
226,531.144775,740.999268,128.307281,,,,828.193298,798.394226,438.100708,484.183411,658.729126,85.599686,,,,414.847046,711.894104,90.186913,,,,,,
227,531.218567,741.000610,128.123566,,,,827.738220,798.368896,438.144165,484.268524,658.347290,85.742653,,,,414.708160,711.581482,90.690826,,,,,,
228,531.119019,740.988098,127.958977,,,,827.425293,798.243225,438.351166,484.148254,658.255493,85.838127,,,,414.475128,711.371582,90.685143,,,,,,
229,530.968750,740.933777,127.846336,,,,827.122375,798.203491,438.215485,484.056885,658.117920,85.809883,,,,414.327759,711.265503,90.656693,,,,,,
230,530.842407,740.942444,127.588585,,,,827.066833,798.151489,438.054016,484.279602,657.507080,85.864929,,,,414.228333,711.180420,90.666336,,,,,,
231,530.873474,740.719055,127.521576,,,,827.058777,798.058289,437.943665,484.007416,657.672058,85.674179,,,,414.108734,711.183777,90.676208,,,,,,
232,530.685913,740.857971,127.385780,,,,826.972168,797.991760,437.966766,484.293304,657.134460,85.893250,,,,414.054047,711.078918,90.795273,,,,,,
233,530.581177,740.976624,127.282997,,,,826.797363,797.975342,437.910004,484.393066,656.846863,86.028961,,,,413.900055,710.968506,90.842606,,,,,,
234,530.461914,741.039673,127.192123,,,,826.642090,797.962646,437.837219,484.378876,656.835205,86.043724,,,,413.946808,710.978638,90.795204,,,,,,
235,530.397034,741.064514,127.136063,,,,826.558228,798.038452,437.834564,484.342682,656.903625,85.952919,,,,413.932800,710.996033,90.810684,,,,,,
236,530.330505,741.196899,127.033554,,,,826.576721,798.046448,437.735413,484.304352,656.919495,85.851143,,,,413.902161,711.012451,90.818588,,,,,,
237,530.285767,741.337280,127.006149,,,,826.577454,798.024719,437.679321,484.350250,656.992676,85.799767,,,,413.791748,711.016052,90.807014,,,,,,
238,530.276245,741.347046,126.995461,,,,826.588562,798.091309,437.608459,484.404694,657.032715,85.725784,,,,413.813812,711.021362,90.790550,,,,,,
239,530.235229,741.499756,126.800552,,,,826.653320,798.088745,437.565308,484.907288,657.136841,85.363037,,,,413.782196,711.021118,90.816841,,,,,,
240,530.169495,741.595703,126.644897,,,,826.722961,798.153748,437.534851,485.067169,657.205139,85.126808,,,,413.715179,711.021301,90.787811,,,,,,
241,530.178589,741.639893,126.596985,,,,826.686951,798.256836,437.604584,485.123962,657.307739,85.045883,,,,413.744049,711.019165,90.841736,,,,,,
242,530.219543,741.734253,126.568115,,,,826.568237,798.378479,437.574310,485.113220,657.351013,85.104897,,,,413.722198,710.934570,90.785507,,,,,,
243,530.108093,741.829224,126.426346,,,,826.484924,798.496338,437.610626,485.039307,657.306641,85.070641,,,,413.762268,710.918030,90.819687,,,,,,
244,530.129883,741.895691,126.445648,,,,826.405396,798.626953,437.642944,485.264343,657.360962,84.944290,,,,413.697510,710.923401,90.780548,,,,,,
245,530.237000,741.831970,126.443222,,,,826.305542,798.756409,437.732666,484.814941,657.293335,85.153610,,,,413.709259,710.920105,90.752632,,,,,,
246,530.231384,741.934570,126.475563,,,,826.156799,798.888977,437.830414,484.706573,657.281433,85.320564,,,,413.730774,710.926392,90.753731,,,,,,
247,530.226013,742.038696,126.372940,,,,825.953064,799.112244,437.887787,484.763824,657.310242,85.317764,,,,413.723785,710.920532,90.744873,,,,,,
248,530.264893,742.043518,126.363205,,,,826.050476,799.198853,437.891022,484.822418,657.316589,85.212044,,,,413.753632,710.920105,90.736870,,,,,,
249,530.225708,742.141724,126.298241,,,,825.994080,799.321106,437.924164,484.870972,657.408997,85.156525,,,,413.738770,710.926697,90.748901,,,,,,
250,530.161682,742.306213,126.257362,,,,825.981628,799.506775,437.999756,485.493225,657.593445,84.685257,,,,413.773285,710.810974,90.900299,,,,,,
251,530.075989,742.372925,126.182617,,,,825.880615,799.658875,438.115173,485.701599,657.720215,84.464539,,,,413.736908,710.775208,90.963776,,,,,,
252,530.087158,742.494934,126.153389,,,,825.756592,799.762817,438.150330,485.621796,657.723999,84.502617,,,,413.710815,710.808777,90.788788,,,,,,
253,529.698303,742.369507,126.341919,,,,825.748291,799.935425,438.145020,485.649658,657.675171,84.553642,,,,413.752319,710.723450,90.742516,,,,,,
254,529.872131,742.558411,126.262520,,,,825.687500,800.062805,438.178131,485.754730,657.700256,84.531487,,,,413.797363,710.687195,90.876945,,,,,,
255,530.016113,742.617798,126.123848,,,,825.513306,800.273438,438.231903,485.773590,657.817993,84.546745,,,,413.746521,710.691528,90.966705,,,,,,
256,530.080933,742.607300,126.104706,,,,825.561279,800.266174,438.254944,485.767761,657.765564,84.509155,,,,413.664093,710.700256,90.916595,,,,,,
257,529.924316,742.692749,126.057472,,,,825.491455,800.468750,438.235687,485.677216,657.669373,84.439598,,,,413.600159,710.631226,90.803764,,,,,,
258,529.920044,742.778015,126.025955,,,,825.461548,800.590759,438.251190,485.692322,657.681519,84.397995,,,,413.614288,710.710205,90.766411,,,,,,
259,529.957581,742.734436,125.919426,,,,825.363159,800.606873,438.371643,485.768982,657.823181,84.404800,,,,413.594788,710.647827,90.782257,,,,,,
260,530.030151,742.717285,126.034760,,,,825.364075,800.690735,438.438690,485.727264,658.024841,84.344559,,,,413.593872,710.712585,90.781105,,,,,,
261,530.043518,742.738953,126.048599,,,,825.456238,800.704956,438.514343,485.871063,658.056763,84.373039,,,,413.543304,710.651306,90.765305,,,,,,
262,529.999268,742.709229,126.072540,,,,825.430542,800.790649,438.573242,485.821869,658.217285,84.297935,,,,413.520874,710.650513,90.748062,,,,,,
263,529.870667,742.781555,126.108780,,,,825.269226,800.822632,438.550171,485.808075,657.953491,84.371597,,,,413.490784,710.648071,90.770821,,,,,,
264,529.977905,742.842773,126.097076,,,,825.316345,800.875122,438.526794,485.837006,658.052246,84.387848,,,,413.520233,710.652954,90.729141,,,,,,
265,529.968323,742.743958,126.030602,,,,825.184204,800.947327,438.574707,485.793762,658.123047,84.350914,,,,413.477356,710.646301,90.735184,,,,,,
266,529.912781,742.725159,125.996506,,,,825.195068,801.019714,438.636414,485.768250,658.077698,84.256523,,,,413.474365,710.645996,90.743874,,,,,,
267,529.982910,742.700073,126.059975,,,,825.243225,801.007446,438.695892,485.723175,658.213562,84.258080,,,,413.426849,710.656006,90.735435,,,,,,
268,530.024231,742.692932,126.128586,,,,825.167847,801.048035,438.709320,485.615448,658.151184,84.294350,,,,413.409729,710.651367,90.726616,,,,,,
269,529.868774,742.726807,126.008842,,,,825.172668,801.096863,438.833496,485.767334,658.181824,84.263382,,,,413.372894,710.659851,90.730392,,,,,,
270,529.898438,742.711426,125.953262,,,,825.152832,801.209045,438.858063,485.756409,658.179810,84.226616,,,,413.380249,710.657776,90.750046,,,,,,
271,529.657043,742.732300,125.961159,,,,825.152039,801.225342,438.899445,485.546722,658.492065,84.105522,,,,413.362579,710.573486,90.713951,,,,,,
272,529.825073,742.734436,126.036469,,,,825.178589,801.320313,438.899384,485.602905,658.238770,84.131668,,,,413.395935,710.559143,90.716583,,,,,,
273,529.882263,742.718262,125.982368,,,,825.115784,801.470032,438.927856,485.707581,658.011780,84.186630,,,,413.365936,710.557922,90.688644,,,,,,
274,529.883667,742.716736,125.931999,,,,825.135681,801.470886,438.951813,485.737488,657.947205,84.148216,,,,413.389099,710.558838,90.703339,,,,,,
275,529.729553,742.744202,126.009567,,,,825.170898,801.559753,439.001099,485.806549,657.831238,84.191002,,,,413.320190,710.555969,90.704567,,,,,,
276,529.558105,742.853455,125.927490,,,,825.225769,801.556396,439.067688,485.711700,657.774963,84.286339,,,,413.448486,710.534790,90.832619,,,,,,
277,529.818726,742.615601,125.913208,,,,825.282349,801.660828,439.050476,485.663879,657.923401,84.203033,,,,413.352753,710.559082,90.713966,,,,,,
278,529.709717,742.524109,125.964691,,,,825.339172,801.770874,439.078552,485.747192,657.864319,84.209152,,,,413.289978,710.571960,90.662827,,,,,,
279,529.569946,742.737183,125.936279,,,,825.248291,801.844421,439.060242,485.781433,657.779541,84.163887,,,,413.282166,710.564636,90.716667,,,,,,
280,529.671021,742.609497,126.022667,,,,825.257507,801.929688,439.133148,485.621246,657.634949,84.206291,,,,413.281372,710.567688,90.669807,,,,,,
281,529.734802,742.537720,126.035408,,,,825.316895,801.946655,439.112183,485.659241,657.709839,84.268959,,,,413.245972,710.580811,90.665817,,,,,,
282,529.620728,742.731873,125.959015,,,,825.412231,802.030823,439.120239,485.706512,657.782898,84.273369,,,,413.274384,710.567810,90.719849,,,,,,
283,529.569214,742.753235,125.941368,,,,825.496094,802.114502,439.148529,485.691681,657.736694,84.169075,,,,413.276337,710.581787,90.645744,,,,,,
284,529.669556,742.525330,126.044731,,,,825.532837,802.170837,439.085968,485.733246,657.735901,84.165169,,,,413.278168,710.652466,90.693443,,,,,,
285,529.538635,742.660583,125.867470,,,,825.293884,802.348389,439.356964,485.740265,657.728821,84.172394,,,,413.295441,710.680664,90.655952,,,,,,
286,529.690979,742.554077,125.999359,,,,825.470154,802.364075,439.254974,485.766327,657.716614,84.210854,,,,413.397430,710.672363,90.772018,,,,,,
287,529.773376,742.564880,126.016708,,,,825.456177,802.445923,439.564545,485.786743,657.787903,84.157570,,,,413.407562,710.654602,90.788780,,,,,,
288,529.740662,742.605103,126.036781,,,,825.411621,802.576843,439.534882,485.853790,657.866150,84.169533,,,,413.365662,710.753357,90.661011,,,,,,
289,529.679382,742.777771,125.996651,,,,825.549438,802.653137,439.538666,485.835022,657.820435,84.109947,,,,413.449036,710.759216,90.728134,,,,,,
290,529.999451,742.539246,125.998444,,,,825.623962,802.764526,439.504089,485.216949,657.690857,84.569534,,,,413.327179,710.771362,90.648880,,,,,,
291,529.892883,742.562683,125.997574,,,,825.703125,802.822510,439.485931,485.714844,657.859985,84.402122,,,,413.366760,710.780884,90.622154,,,,,,
292,529.878235,742.610352,126.001999,,,,825.742981,802.868774,439.519531,485.905396,657.866211,84.137009,,,,413.482819,710.752930,90.752983,,,,,,
293,530.017334,742.510864,125.979027,,,,825.783081,802.967468,439.518646,485.805328,658.026123,84.003250,,,,413.461426,710.753845,90.793350,,,,,,
294,529.964661,742.631775,126.018967,,,,825.726318,803.156738,439.578339,485.903076,658.036316,84.134598,,,,413.369965,710.764465,90.647675,,,,,,
295,529.891602,742.692322,126.052956,,,,825.796448,803.264832,439.582947,485.875488,657.872070,84.140213,,,,413.479218,710.755249,90.713852,,,,,,
296,529.855713,742.624634,126.070099,,,,825.803528,803.245605,439.586731,485.898895,657.918335,84.168457,,,,413.535126,710.751282,90.762001,,,,,,
297,529.859375,742.625549,126.093246,,,,825.947388,803.362793,439.675812,485.937317,657.942200,84.164047,,,,413.517822,710.747437,90.781883,,,,,,
298,529.882935,742.666870,126.030434,,,,826.071228,803.349243,439.717865,485.940094,657.937134,84.116989,,,,413.465515,710.751404,90.762482,,,,,,
299,529.815308,742.703125,126.062691,,,,826.123108,803.516724,439.750122,485.950195,657.932434,84.063248,,,,413.343781,710.771484,90.643478,,,,,,
300,529.831970,742.698364,126.060020,,,,826.131409,803.572754,439.822479,485.841919,657.843079,84.052422,,,,413.431854,710.751404,90.745697,,,,,,
301,529.826294,742.711792,126.065414,,,,826.140015,803.678223,439.862030,485.865753,657.820313,84.160248,,,,413.466522,710.658630,90.783058,,,,,,
302,529.966370,742.602173,126.057449,,,,826.248230,803.745911,439.892365,485.782715,658.062195,84.027916,,,,413.454559,710.652405,90.747864,,,,,,
303,529.761719,742.844971,126.029236,,,,826.251282,803.854309,439.955414,485.896729,657.954163,84.025398,,,,413.324005,710.671997,90.607445,,,,,,
304,529.914673,742.631104,126.044968,,,,826.239624,803.878296,439.930481,485.817444,658.065735,83.987785,,,,413.328369,710.687927,90.625763,,,,,,
305,529.507080,742.731201,126.117249,,,,826.237122,803.974854,439.995483,485.936005,657.989014,83.993828,,,,413.295135,710.682495,90.619507,,,,,,
306,529.614258,742.708557,126.187096,,,,826.331604,804.050537,440.038086,485.908569,657.916016,84.058136,,,,413.245422,710.685242,90.587967,,,,,,
307,529.645874,742.714417,126.192467,,,,826.344299,804.043762,440.017365,485.942383,657.936401,84.125809,,,,413.226532,710.697998,90.610207,,,,,,
308,529.642700,742.739075,126.097519,,,,826.524353,803.988708,439.741974,485.962921,657.927551,84.045120,,,,413.215729,710.693848,90.613365,,,,,,
309,529.829590,742.678833,126.069839,,,,826.367371,804.180298,440.022491,485.643982,658.037720,84.097092,,,,413.237640,710.686462,90.593651,,,,,,
310,529.696289,742.805542,126.131767,,,,826.305359,804.188110,440.132874,485.866760,658.037354,84.067757,,,,413.251526,710.604004,90.586578,,,,,,
311,529.776855,742.750854,126.102364,,,,826.266418,804.260376,440.175079,485.908325,658.052917,83.921814,,,,413.245544,710.584290,90.576965,,,,,,
312,529.929749,742.669861,126.095314,,,,826.342407,804.371582,440.194885,485.254181,658.066467,84.250389,,,,413.231415,710.575012,90.587463,,,,,,
313,529.860596,742.660278,126.079201,,,,826.259399,804.417969,440.206482,485.496094,658.402649,83.998741,,,,413.459686,710.503967,90.242401,,,,,,
314,529.729065,742.916382,126.060341,,,,826.250427,804.483398,440.224091,485.789520,658.159058,84.000069,,,,413.360962,710.576599,90.395973,,,,,,
315,529.845825,742.795593,126.103851,,,,826.211914,804.507568,440.273102,485.688477,658.384338,83.874557,,,,413.254120,710.601379,90.581078,,,,,,
316,529.835510,742.793396,126.089775,,,,826.200073,804.588989,440.295776,485.838013,658.362488,83.842995,,,,413.213531,710.593445,90.626602,,,,,,
317,529.853638,742.792358,126.081459,,,,826.207031,804.684265,440.301514,485.864136,658.547668,83.702515,,,,413.465240,710.493103,90.237648,,,,,,
318,529.976990,742.732056,126.095284,,,,826.315491,804.666443,440.320953,485.237549,658.599426,83.985069,,,,413.609314,710.486816,90.036240,,,,,,
319,529.986267,742.777283,126.092201,,,,826.320801,804.779907,440.325348,485.211914,658.192871,84.384796,,,,413.427582,710.663879,90.390732,,,,,,
320,529.838135,742.908447,126.065643,,,,826.300659,804.891724,440.370270,485.928833,658.047302,84.099609,,,,413.252350,710.694031,90.600471,,,,,,
321,529.850830,742.920105,126.073814,,,,826.346313,804.877808,440.359009,485.968323,658.505249,83.740654,,,,413.350494,710.660950,90.756889,,,,,,
322,529.870850,742.903564,126.089203,,,,826.412537,804.963562,440.326813,485.953857,658.761353,83.581360,,,,413.249420,710.686646,90.647072,,,,,,
323,529.964539,742.885437,126.145805,,,,826.493164,805.042053,440.292450,485.885651,658.788330,83.583466,,,,413.264435,710.688904,90.575981,,,,,,
324,529.901428,742.869263,126.139389,,,,826.513733,805.132935,440.287689,485.709564,658.724854,83.755692,,,,413.249207,710.691467,90.585159,,,,,,
325,529.865112,742.893311,126.101944,,,,826.425232,805.174744,440.359711,485.819366,658.662231,83.711746,,,,413.478851,710.503235,90.217445,,,,,,
326,529.852966,742.887756,126.101395,,,,826.315918,805.301819,440.419769,485.887207,658.672058,83.700439,,,,413.608032,710.479980,90.037575,,,,,,
327,529.940063,742.893433,126.227257,,,,826.435913,805.282104,440.343140,485.889984,658.694214,83.694572,,,,413.602570,710.574158,90.037888,,,,,,
328,529.887329,742.871582,126.163628,,,,826.477051,805.371155,440.308746,485.793976,658.868591,83.740311,,,,413.360779,710.679077,90.420486,,,,,,
329,529.740723,743.035461,126.100128,,,,826.501526,805.459290,440.306488,485.971130,658.304016,83.986778,,,,413.420624,710.516907,90.286568,,,,,,
330,529.778503,743.079773,126.196663,,,,826.546387,805.563171,440.292999,486.103455,657.997559,84.091637,,,,413.329834,710.655823,90.473686,,,,,,
331,529.970459,742.921326,126.177711,,,,826.611328,805.550415,440.231476,485.916046,658.138977,84.039116,,,,413.231995,710.688599,90.622688,,,,,,
332,529.955872,742.847961,126.163666,,,,826.640015,805.641052,440.315460,485.641052,658.545654,83.883324,,,,413.220001,710.695313,90.645050,,,,,,
333,530.111755,742.806458,126.234818,,,,826.805542,805.690186,440.285095,485.229950,658.752563,83.983299,,,,413.287872,710.681152,90.606155,,,,,,
334,530.015442,742.863953,126.171577,,,,826.709717,805.734009,440.296661,485.813507,658.897339,83.750031,,,,413.514923,710.591919,90.201828,,,,,,
335,529.956726,742.899963,126.179268,,,,826.652832,805.819336,440.338593,485.997559,658.850281,83.563591,,,,413.380249,710.670105,90.373734,,,,,,
336,529.926636,742.908386,126.143303,,,,826.761536,805.794250,440.287018,486.125061,658.467163,83.740845,,,,413.319946,710.686890,90.600121,,,,,,
337,529.933167,742.906982,126.137360,,,,826.703613,805.906128,440.313965,486.132507,658.219666,83.869980,,,,413.253113,710.687927,90.628319,,,,,,
338,529.969116,742.919678,126.123718,,,,826.648132,805.929993,440.351501,486.117676,658.260803,83.909813,,,,413.258728,710.686768,90.598289,,,,,,
339,529.997681,742.883606,126.111244,,,,826.639343,806.008850,440.369080,486.009308,658.765930,83.706421,,,,413.310516,710.685974,90.591400,,,,,,
340,530.009949,742.912476,126.137520,,,,826.772522,806.010803,440.337341,486.162476,658.811462,83.694229,,,,413.428406,710.671387,90.663155,,,,,,
341,530.013672,742.919189,126.141991,,,,826.700500,806.101685,440.337982,486.139038,658.512329,83.776825,,,,413.275604,710.770325,90.592400,,,,,,
342,529.985718,742.893005,126.106689,,,,826.715637,806.096924,440.330536,486.038361,658.599182,83.709427,,,,413.255798,710.696838,90.564072,,,,,,
343,529.971802,742.922913,126.136559,,,,826.711731,806.185608,440.367371,486.081360,658.403687,83.771751,,,,413.286469,710.676270,90.544876,,,,,,
344,529.826843,743.055298,126.104607,,,,826.848145,806.178162,440.315125,486.227875,658.131531,83.881676,,,,413.281189,710.677795,90.548042,,,,,,
345,529.943909,742.954407,126.102791,,,,826.772278,806.297668,440.353088,486.154938,658.229187,83.914276,,,,413.613403,710.567078,90.312828,,,,,,
346,530.038391,742.877502,126.150085,,,,826.767395,806.305176,440.393127,485.938019,658.660950,83.693123,,,,413.456146,710.755981,90.362152,,,,,,
347,530.012756,742.870300,126.115509,,,,826.837219,806.362000,440.368439,485.956909,658.977173,83.610359,,,,413.288513,710.703430,90.525284,,,,,,
348,530.050293,742.868103,126.061890,,,,826.734680,806.428040,440.347260,485.801849,659.094238,83.641273,,,,413.387787,710.667664,90.712181,,,,,,
349,529.910400,742.933411,126.060974,,,,826.826172,806.394043,440.291901,485.985443,658.610107,83.762611,,,,413.504761,710.587158,90.256187,,,,,,
350,529.957642,742.938904,126.062439,,,,826.814514,806.490173,440.300110,486.096252,658.257996,83.861160,,,,413.364227,710.670593,90.384857,,,,,,
351,529.908875,742.938354,125.965607,,,,826.772156,806.507446,440.301117,486.079620,658.163208,83.903885,,,,413.249084,710.692200,90.570221,,,,,,
352,530.009644,742.903015,126.062141,,,,826.677124,806.614929,440.336914,485.971039,658.688538,83.711525,,,,413.221436,710.694641,90.641594,,,,,,
353,530.006104,742.939697,126.049545,,,,826.614441,806.636475,440.379822,486.070343,658.560425,83.745544,,,,413.605682,710.573730,90.348297,,,,,,
354,530.122314,742.874634,126.042816,,,,826.731995,806.685608,440.351196,485.477692,658.348694,84.153435,,,,413.591431,710.571472,90.028366,,,,,,
355,530.094299,742.862488,125.966270,,,,826.701233,806.718567,440.333832,485.100677,658.435486,84.278816,,,,413.359802,710.685303,90.363373,,,,,,
356,530.176270,742.865479,125.979538,,,,826.634949,806.719055,440.318054,485.222351,658.302246,84.353729,,,,413.252960,710.699707,90.561691,,,,,,
357,529.987976,742.938293,125.909714,,,,826.533386,806.834229,440.432037,485.820862,658.521057,83.816086,,,,413.235077,710.703796,90.601357,,,,,,
358,529.993958,742.953674,126.013214,,,,826.486389,806.850464,440.455780,486.192993,658.486389,83.705170,,,,413.298035,710.687805,90.610634,,,,,,

