Weight60
Date:,2025/04/24
Time:,13:53:01
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
54,850.598083,727.414795,119.688789,741.369934,665.126160,129.317947,1009.626953,870.681519,140.575684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.249634,839.509399,295.736176,,,,818.767456,631.666626,112.084198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,848.068909,727.196228,121.241966,739.185120,665.062744,131.372375,1007.992920,870.895203,140.981628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.018860,630.273193,114.318100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,846.197021,727.874573,122.605560,737.277405,665.093689,133.210678,1005.732483,871.029358,141.607010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.086304,839.761414,296.022705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,843.429199,727.791077,125.030685,734.804993,665.244385,135.550674,1003.763184,871.352539,141.945648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.229370,839.941284,296.412659,811.838501,631.803467,117.592110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,841.198242,728.320313,126.694206,732.271667,665.099670,137.968140,1001.502197,871.343506,142.678833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.121460,840.119690,296.747620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,838.539856,728.066223,128.588776,729.808350,665.159485,139.773056,999.257751,871.552185,143.279922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.027710,631.656494,122.412720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,835.735718,728.742249,130.146637,727.096069,665.267944,142.661530,996.384399,871.583679,143.587387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.135437,630.900391,124.338448,1040.450439,840.227600,297.377899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,832.280457,728.847473,132.157455,724.030396,665.364685,145.016800,993.988708,871.805847,144.326294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.649780,840.529663,297.500793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,829.485535,729.175354,133.627670,721.156738,665.458740,146.740387,991.449951,871.748535,144.783463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.121338,840.666138,297.826019,799.171265,631.319824,128.628220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,826.693909,729.029968,136.024719,718.181519,665.569946,149.351974,988.200378,871.720886,145.957779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.640015,840.688538,298.619385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,822.789978,729.346008,138.001511,714.765869,665.720581,151.424713,985.438354,872.042480,146.305084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.084961,840.642822,298.907349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,820.031982,729.623901,139.493988,711.252686,665.747192,154.188324,982.618652,872.018616,146.764893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.291138,840.875854,298.995972,,,,788.761902,632.622803,134.695602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,816.481873,729.733826,141.100494,707.972473,665.834045,156.568283,979.127747,871.816406,147.858795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.359985,840.857178,299.401093,,,,785.727173,630.860901,136.940369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,812.345459,729.624878,143.363525,704.295105,665.963196,158.375992,975.845215,871.728394,148.490982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.835083,840.760864,299.938232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,809.099365,729.620239,145.296432,700.473022,666.296753,160.245789,972.797913,871.608215,149.044632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.353638,840.892883,300.332367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,805.274048,730.016479,146.751083,696.569641,666.142273,163.013672,969.266663,871.389099,149.637863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.167603,840.816345,300.507538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,800.793945,730.211914,148.909988,692.560913,666.457458,165.164932,965.776123,871.133118,150.529190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.057007,840.885620,300.923218,,,,,,,769.961609,631.987976,144.254150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,797.128601,730.149231,150.133743,688.460083,666.634705,167.082428,962.184387,871.192261,151.013458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.569946,632.074707,146.449890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,793.215332,730.132324,151.876434,684.421265,666.926636,168.598709,958.528625,871.227722,151.668716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.490479,632.188538,148.126175,1018.909241,840.759155,302.210968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,788.251831,730.671814,153.587875,680.100281,667.236023,169.923187,953.969910,871.213806,152.546448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.248718,632.230164,149.650635,1016.435852,840.888245,302.424988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,783.759033,730.710449,155.629608,675.505493,667.580872,171.990112,950.430603,870.710815,153.479614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.850952,632.171021,150.992844,1014.242126,840.524536,303.010956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,779.344482,730.955017,156.351303,670.847961,667.973816,173.651733,946.613220,870.370667,154.255600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.014404,632.286926,152.812485,1012.372864,840.415405,303.693207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,775.429260,730.794189,156.883087,666.361877,668.410339,174.959610,942.505554,870.333923,154.958847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.403992,631.911926,154.966095,1009.308167,840.408752,304.194916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,770.831665,731.152954,157.988831,661.633362,668.751038,176.694824,938.321472,869.938660,155.871628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.805725,631.329163,156.590744,1007.223022,840.173157,304.594086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,765.813782,731.472290,159.614166,656.872131,669.108704,178.164734,934.081482,869.647217,156.519073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.023743,631.548035,158.426102,1004.444580,839.902039,305.229553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,760.789734,731.551819,160.677979,651.897156,669.622009,179.257721,929.452698,869.369995,157.547836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.169006,632.167480,159.637909,1002.115417,839.663086,305.491974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,756.338135,731.360962,161.404739,646.925720,670.125122,180.167816,925.020874,868.805786,158.438034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.669128,632.908997,160.471420,999.362183,839.415710,306.131500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,751.466431,731.139771,162.133698,641.976746,670.743103,181.317459,921.110840,868.036011,159.221100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.460022,634.093933,160.869186,996.941406,839.109314,306.749817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,746.312378,731.091248,162.656998,636.733337,671.266296,182.437943,916.829956,867.645691,160.138824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.008789,838.865845,307.223297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,741.420227,731.101685,163.817566,631.605286,671.743774,183.350708,912.052917,867.397705,161.205231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.460632,838.380188,307.966248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,736.576050,731.240295,164.176376,626.568970,672.152283,184.101532,907.745789,866.889526,162.117325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.660522,838.263489,308.403870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,731.978638,731.433167,164.597321,621.555237,672.667114,184.690369,904.010864,866.036560,162.918610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.709412,837.779297,308.905273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,727.395325,731.340881,165.142853,616.418823,673.115906,185.087341,898.984802,865.382935,163.974091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.138123,837.311279,309.665039,691.547058,635.896484,163.346191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,722.033752,731.589783,166.010361,611.205322,673.613586,185.511292,893.968079,864.371277,165.095352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.101563,836.964844,309.861053,687.467468,633.304993,165.609604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,717.005188,731.588684,166.521957,606.084961,673.983154,185.758698,889.865112,863.330811,165.917465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.109070,836.482605,310.839630,681.835815,632.164612,166.688324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,711.832336,732.001587,166.895782,601.100159,674.488159,185.892654,885.350525,862.739868,166.713898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.552002,836.038269,311.188995,676.153625,632.630432,166.622269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,707.163696,732.149841,166.607529,595.896667,675.266113,186.016174,881.190002,862.008423,167.641098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.334106,835.533020,311.603485,670.931091,633.706055,165.675156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,702.320190,731.956116,166.408630,590.756409,675.875183,186.280960,877.272888,861.021790,168.490265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.538818,834.779419,312.464142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,697.890442,731.638550,166.535339,585.822449,676.466736,186.394958,872.770630,860.372864,169.275406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.600037,834.370911,312.413513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,693.641968,731.630737,166.221390,580.926941,677.210144,186.020660,868.030640,859.790833,170.594467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.871582,833.678345,313.393921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,688.666687,731.912598,165.787537,576.126770,677.957825,185.665588,864.100403,858.556641,171.346817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.741577,833.140015,313.940887,,,,649.642212,636.767761,163.841019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,684.210266,731.819824,165.936905,571.332581,678.550842,185.638229,859.666443,858.095398,172.151382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.801270,832.541260,314.730743,,,,644.748779,636.501892,163.780014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,680.042114,731.628662,165.615417,566.574158,679.324707,185.360733,855.704651,857.181335,173.334641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.579956,831.875854,315.651672,,,,639.664612,636.541626,163.689621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,675.607300,731.626465,165.254044,561.747192,679.907104,184.912598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.025085,831.285828,315.504822,,,,634.565552,636.885986,163.100479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,670.881409,731.827637,164.815918,556.939209,680.458740,184.588882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.353455,830.540405,316.502686,,,,629.634460,637.386353,162.447891,847.902893,855.383606,175.020370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,666.523621,731.819946,164.367889,552.425110,681.091370,183.872726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.458069,829.874207,317.027893,,,,624.908203,637.893433,161.819260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,662.264221,731.612610,164.399139,548.054626,681.506042,183.068436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.490295,829.300598,317.784363,,,,620.201477,638.366455,160.921982,,,,840.206421,853.784973,176.405060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,658.057861,731.839722,164.022232,543.749817,682.097168,182.406998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.878052,828.419861,318.181763,,,,615.369812,639.067017,160.061691,,,,836.925842,852.972473,176.968216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,653.938599,731.795959,163.343292,539.429077,682.616028,181.959015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.077271,827.877991,318.411316,,,,610.849426,639.620422,159.240601,,,,832.973450,851.916260,177.855820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,650.118347,731.974670,162.790207,535.060486,683.249512,181.127304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.632568,827.172607,318.781830,,,,606.499084,639.774536,158.639984,,,,829.384338,851.349854,178.491165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,646.107544,731.909119,162.109329,531.216919,683.739380,180.019897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.268433,826.642883,319.507141,,,,602.351379,639.665955,157.774490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,642.015259,732.032471,161.537933,527.134827,684.441650,179.297928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.848328,825.940857,319.892090,,,,598.151794,639.646912,156.869110,,,,,,,822.529541,849.940369,179.858047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,638.729797,731.953186,160.918747,522.952942,685.057678,178.379639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.167175,825.632690,320.151978,,,,594.007446,639.528809,156.048050,,,,,,,819.250977,848.988464,180.278458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,634.751221,732.065186,160.591827,519.079346,685.623352,177.367905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.536316,824.970032,320.541260,,,,590.299438,639.486145,155.114639,,,,,,,815.809692,848.483765,180.881134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,631.623657,731.965881,159.774155,515.368774,686.336304,176.320862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.076782,824.326843,321.143829,,,,585.933899,640.000427,154.064499,,,,,,,812.899170,847.634033,181.301056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,628.375916,731.834839,159.249649,511.775848,686.900024,175.769745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.072144,823.860352,321.529999,,,,581.895935,640.669556,153.123978,,,,,,,809.823730,846.977295,181.446182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,624.767212,731.999207,158.636368,508.424286,687.327454,174.090424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.186707,823.025269,321.484283,,,,578.523010,641.473450,152.219925,,,,,,,806.533569,846.567017,181.905640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,621.839111,731.819031,157.891220,505.138947,687.759705,173.137787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.448730,822.876831,322.006500,,,,575.139282,641.868286,151.207703,,,,,,,803.994568,845.665710,182.589035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,618.601624,731.828369,157.515823,501.707825,688.109802,172.474762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.061646,822.272034,322.084137,,,,571.848633,642.332275,150.326340,,,,,,,801.062561,845.215942,182.922195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,615.269409,732.000305,156.849548,498.338867,688.515442,171.259262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.376282,821.448853,322.319305,,,,568.026062,642.869019,149.039490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,612.353088,732.098145,156.321457,495.494781,688.807068,170.300568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.004700,821.219116,322.291016,,,,565.070190,642.969849,147.982880,,,,,,,,,,795.481812,843.885864,183.979248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,609.690735,731.908508,155.128708,492.312378,689.167603,169.003723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.396912,820.779663,322.623779,,,,562.284363,642.735901,147.148636,,,,,,,,,,793.155579,843.353699,183.826767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,606.893616,732.019775,154.695175,489.529755,689.551697,167.941956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.087830,819.888306,322.949829,,,,559.292114,642.677917,146.035355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,604.404907,732.207703,154.162003,486.798492,689.739014,166.929443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.553955,819.556152,323.384583,,,,556.351807,642.846497,145.443390,,,,,,,,,,,,,787.788879,842.435120,185.251068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,601.427002,732.174438,152.952637,484.116882,690.102600,165.259460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.458679,819.238220,323.272247,,,,553.770508,643.359802,144.729477,,,,,,,,,,,,,786.296753,841.490295,184.546890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,599.123169,732.071045,152.430389,481.426453,690.343750,164.323837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.979126,818.694946,323.241058,,,,550.899841,643.339661,144.057922,,,,,,,,,,,,,784.230103,840.963928,184.493256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,596.614929,732.346619,151.631287,478.665131,690.851990,163.567093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.010437,818.314148,323.431702,,,,548.523804,643.572021,143.064621,,,,,,,,,,,,,781.959412,840.666992,184.591278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,594.403931,732.522278,150.933701,476.227692,691.080139,162.377533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.641846,818.194397,323.400177,,,,545.975342,643.615112,142.246704,,,,,,,,,,,,,779.687866,840.052429,184.476212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,591.913269,732.460327,149.929031,474.046326,691.325684,161.260071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.730774,817.697571,323.640808,,,,543.660828,643.657349,141.343964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,589.875305,732.483948,149.281860,471.801178,691.702881,159.922363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.817810,816.962219,323.234009,,,,541.456116,643.781799,140.323639,,,,,,,,,,,,,,,,775.171570,839.088440,185.381546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,587.590454,732.541748,148.839035,469.420410,692.054321,158.823364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.952881,816.488831,323.473480,,,,538.934387,643.890259,139.046890,,,,,,,,,,,,,,,,773.457764,838.796875,185.202026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,585.788147,732.690308,147.910309,467.454468,692.228210,157.883728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.258606,816.233948,323.370728,,,,537.102051,644.285278,138.174133,,,,,,,,,,,,,,,,772.183838,838.067383,184.959015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
