Weight61
Date:,2025/04/24
Time:,14:49:02
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
99,,,,674.444702,682.211609,160.052582,,,,582.176147,636.145325,154.994431,,,,,,,,,,949.015442,706.086731,450.843567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.270569,729.922546,286.852386,,,,,,,,,,,,
100,,,,670.347595,682.555054,159.291031,,,,577.623779,636.580078,154.193985,,,,,,,,,,946.444763,705.855957,450.680969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.813416,729.044983,286.971252,,,,,,,,,,,,
101,,,,666.327881,682.681702,158.413208,,,,573.333069,637.150391,153.667999,,,,,,,,,,943.844666,705.795959,450.441010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.396423,728.710388,287.288208,,,,,,,,,,,,
102,,,,661.895325,683.060913,158.216354,,,,569.325378,637.764709,153.277908,,,,,,,,,,941.280334,705.458984,450.442596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.029114,728.527466,287.309753,,,,,,,,,,,,
103,,,,658.321838,683.183289,157.548050,,,,565.047913,638.129578,152.449112,,,,,,,,,,939.082581,705.195984,450.340271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.173889,727.809265,287.118286,,,,,,,,,,,,
104,,,,654.631653,683.487610,156.773102,,,,560.761414,638.543701,151.840714,,,,,,,,,,936.466370,704.933655,449.901825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.144043,727.361572,287.330841,,,,,,,,,,,,
105,,,,649.824463,683.809143,156.434555,,,,556.830505,639.111694,151.433609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.259399,726.851257,287.499817,,,,,,,,,,,,
106,,,,645.848389,683.884888,156.065613,,,,553.050110,639.373596,150.152878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.453186,726.076599,287.478088,931.581970,704.267517,449.135132,,,,,,,,,
107,,,,642.464722,684.003113,155.191818,,,,549.094299,639.787659,149.100296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.169373,726.099548,287.427582,929.128784,703.811890,449.486877,,,,,,,,,
108,,,,638.377136,684.302429,154.137665,,,,545.344849,640.174988,147.909927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.698730,725.471863,287.702423,926.627075,703.724548,449.057770,,,,,,,,,
109,,,,634.990112,684.437805,153.534790,,,,541.614807,640.578064,146.614594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.765808,724.942505,287.682159,924.551941,703.316162,449.012390,,,,,,,,,
110,,,,631.666443,684.565796,153.004074,,,,538.053040,641.033020,145.618652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.506226,724.245483,287.323486,922.147583,703.084412,448.947876,,,,,,,,,
111,,,,628.054565,684.881836,152.117966,,,,534.325073,641.183167,144.485626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.395752,723.311707,287.665314,919.839539,702.832520,448.868378,,,,,,,,,
112,,,,624.807434,684.979858,150.986603,,,,530.940796,641.700317,143.582962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.024170,723.040710,288.267975,917.413574,702.405396,448.416901,,,,,,,,,
113,,,,621.280090,685.136963,150.603455,,,,527.557861,642.011719,142.573196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.923950,722.394592,287.540222,914.963501,702.076172,448.158875,,,,,,,,,
114,,,,617.829651,685.348450,149.536545,,,,524.317749,642.339661,141.288925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.035645,722.154724,287.901306,912.876953,701.682312,447.694183,,,,,,,,,
115,,,,614.295715,685.493530,149.049454,,,,520.913269,642.662598,140.590775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.148132,721.134216,288.097412,910.741882,701.302490,447.827881,,,,,,,,,
116,,,,611.633118,685.755554,148.381134,,,,517.973328,642.930542,139.222870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.804993,720.692627,288.159851,908.483582,701.177063,447.542084,,,,,,,,,
117,,,,608.566223,685.887878,147.792923,,,,514.877991,642.981873,137.652023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.144348,720.163269,288.228699,906.197754,700.896240,447.150940,,,,,,,,,
118,,,,605.394287,686.028320,146.921661,,,,511.911652,643.375488,136.821915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.382507,720.090271,287.882355,904.482544,700.515930,447.342346,,,,,,,,,
119,,,,602.550659,686.249939,146.042343,,,,508.898895,643.550781,135.882721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.591309,719.137268,288.158997,902.036194,700.408081,447.134216,,,,,,,,,
120,,,,599.982605,686.294128,145.445328,,,,506.073730,643.865112,134.879166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.448547,718.673401,288.475098,900.343262,699.927734,446.993500,,,,,,,,,
121,,,,597.184937,686.428650,144.594543,,,,503.538452,644.190308,134.105850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.676208,718.021179,288.490387,898.699951,699.427856,446.709991,481.226898,728.829773,142.535187,,,,,,
122,,,,594.411377,686.305054,143.965393,,,,500.923553,644.418152,133.076660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.935425,717.757507,288.535919,896.141174,699.152893,446.336639,,,,,,,,,
123,,,,592.251343,686.565491,143.119751,,,,498.687439,644.629761,131.770630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.258545,717.257141,288.518860,894.669312,698.887207,446.165344,,,,,,,,,
124,,,,589.914673,686.497559,142.427704,,,,495.995911,644.757080,130.777954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.852112,716.513184,288.786041,893.165527,698.439941,445.880341,,,,,,,,,
125,,,,587.528198,686.619385,141.198868,,,,493.810913,644.964355,129.803452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.907227,716.150391,288.968719,890.870850,698.298889,445.839691,,,,,,,,,
126,,,,585.091370,686.762573,140.813187,,,,491.688660,644.984619,128.474503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.504211,715.486450,288.742523,889.221741,698.157654,445.655609,,,,,,,,,
127,,,,583.407532,686.475403,140.371811,,,,489.274567,645.166504,127.748169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.394043,715.230469,288.323517,887.726074,697.770752,445.351624,,,,467.303894,730.057922,137.123672,,,
128,,,,581.272888,686.710449,139.274246,,,,487.167511,645.392944,127.202103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.998840,714.926941,288.153595,886.315979,697.466187,445.109253,,,,,,,,,
129,,,,579.053711,686.703064,138.789856,,,,485.357666,645.515137,126.051361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.489624,714.273132,288.149200,884.351318,697.420471,445.176361,,,,,,,,,
130,,,,577.213867,686.541321,137.968094,,,,483.112640,645.662537,125.442337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.934265,713.761475,288.496246,882.106079,697.112732,444.975647,,,,,,,,,
131,,,,575.539673,686.722961,137.675720,,,,481.602905,645.808411,124.418854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.690369,713.290039,288.713165,881.356262,696.566406,444.806122,,,,,,,,,
132,,,,573.377991,686.614807,137.095871,,,,480.173096,645.916382,123.118950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.732788,712.755188,288.546539,880.280396,696.202698,444.428223,,,,,,,,,
133,,,,571.848267,686.374512,136.159698,,,,478.539520,645.909851,122.013733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.282532,712.109680,288.065063,878.117126,696.011169,444.224762,,,,,,,,,
134,,,,570.409180,686.572327,135.549911,,,,476.588074,645.782532,121.121902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.308105,712.006714,288.182953,876.437500,695.745972,444.278442,,,,,,,,,
135,,,,568.641785,686.608765,135.358627,,,,475.303375,645.977844,120.805168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.907532,711.553711,288.204071,875.438293,695.492615,444.017792,,,,,,,,,
136,,,,567.120789,686.646973,134.803406,,,,473.761627,646.060303,120.038673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.358215,711.175659,287.890625,874.485901,695.091187,443.608429,,,,,,,,,
137,,,,565.655212,686.730591,134.274918,,,,472.280640,645.868713,119.132545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.693298,710.513916,288.006866,873.064514,694.906250,443.230042,,,,,,,,,
138,,,,564.988098,686.568481,133.147705,,,,470.990814,645.753479,118.414581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.808594,709.999756,288.435394,871.975952,694.837585,443.139526,,,,,,,,,
139,,,,563.473206,686.481079,132.308243,,,,469.651062,645.750610,117.944069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.117493,709.858765,288.327057,870.490417,694.725586,443.208527,,,,,,,447.849243,730.337646,128.059692
140,,,,561.973694,686.483154,132.111069,,,,468.741364,645.823364,116.889107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.085022,709.484802,288.035797,868.942261,694.442688,443.176636,,,,,,,,,
141,,,,560.708984,686.495972,131.658981,,,,467.865417,645.841980,115.645721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.457947,709.109192,287.609589,867.990662,694.108826,442.909668,,,,,,,,,
142,,,,559.853821,686.365356,131.156754,,,,466.842133,645.905640,114.754837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.527893,708.825989,287.420105,867.485962,693.853394,442.739105,,,,,,,,,
143,,,,559.327209,686.063232,130.364197,,,,465.540802,645.731812,114.276428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.536621,708.747925,287.188080,866.384216,693.735718,442.320740,,,,,,,,,
144,,,,558.242126,686.010071,129.682037,,,,464.269989,645.782898,114.116959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.080505,708.505066,287.034393,864.854370,693.614990,441.727386,,,,,,,,,
145,,,,557.161011,686.103210,129.154709,,,,463.256897,645.743958,113.541573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.646484,708.244324,286.993927,863.645752,693.420959,441.783661,,,,,,,,,
146,,,,555.719299,686.421997,128.842117,,,,462.487152,645.763550,112.648384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.522339,708.063721,287.010620,863.044617,693.172485,442.026184,,,,,,,,,
147,,,,554.885620,686.454895,128.435867,,,,461.720093,645.878052,111.825897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.982727,707.572937,286.991547,862.176331,692.972717,441.846130,,,,,,,,,
148,,,,554.160400,686.394348,127.864311,,,,460.991730,646.096863,111.242188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.096680,707.247070,286.784393,861.117981,692.842651,441.378296,,,,,,,,,
149,,,,553.695557,686.114380,127.185867,,,,460.127045,646.251709,110.717171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.994934,707.086609,286.564758,860.276123,692.718445,441.105469,,,,,,,,,
150,,,,553.039856,686.085571,126.582550,,,,459.432129,646.219666,110.049210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.737793,706.992310,286.134460,859.419861,692.702820,440.777832,,,,,,,,,
151,,,,552.459351,686.057068,125.940712,,,,458.794952,646.252625,109.105537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.792114,706.966492,286.198120,858.748413,692.596741,440.646637,,,,,,,,,
152,,,,551.757019,686.175171,125.408447,,,,458.306335,646.228027,108.069740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.862122,707.020691,286.275055,858.101624,692.454529,440.480316,,,,,,,,,
153,,,,550.829041,686.471924,124.912231,,,,457.563660,646.163757,107.126312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.155762,706.851379,286.162781,857.534119,692.327332,440.185913,,,,,,,,,
154,,,,550.204285,686.510681,124.692894,,,,457.034912,646.269165,106.684944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.634033,706.598511,285.922455,856.770203,692.229370,440.133362,,,,,,,,,
155,,,,549.818298,686.495056,124.142433,,,,456.352661,646.391052,106.525154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.219421,706.269958,285.706879,856.033508,692.198059,440.068115,,,,,,,,,
156,,,,549.167664,686.500610,123.719948,,,,455.684784,646.540283,106.222023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.735107,706.041931,285.434143,855.200012,692.175476,439.956055,,,,,,,,,
157,,,,548.733826,686.560669,123.275635,,,,455.154938,646.620667,105.660095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.172485,705.991760,285.583740,854.564697,692.128479,440.059113,,,,,,,,,
158,,,,548.306396,686.604614,123.070129,,,,454.783752,646.753174,105.045258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.465393,705.942200,285.614563,853.890137,692.173706,439.936707,,,,,,,,,
159,,,,547.810425,686.604126,122.498070,,,,454.628448,647.011047,104.114326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.487732,706.140503,285.239380,853.263000,692.143982,439.662933,,,,,,,,,
160,,,,547.312195,686.638428,122.065750,,,,454.235840,647.231873,103.446671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.691101,706.295349,285.052460,852.617920,692.140564,439.303772,,,,,,,,,
161,,,,546.796265,686.680725,121.448700,,,,453.808716,647.335144,102.948074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.020630,706.256897,284.830963,852.088867,692.091187,439.000122,,,,,,,,,
162,,,,546.452209,686.747009,120.990623,,,,453.479126,647.436462,102.170578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.533203,706.354492,284.434875,851.601318,692.109619,438.765320,,,,,,,,,
163,,,,546.409668,686.864136,120.519730,,,,453.174011,647.662354,101.334373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.078674,706.339478,284.342316,851.200867,692.107300,438.428833,,,,,,,,,
164,,,,546.260010,686.905396,120.116463,,,,453.036774,647.816040,100.752655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.263000,705.760193,284.161560,851.189575,691.994690,438.518280,,,,,,,,,
165,,,,545.904236,687.054993,119.723824,,,,452.666779,648.031738,100.093742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.850952,705.856873,283.895874,850.977112,691.914917,438.564575,,,,,,,,,
166,,,,545.662170,687.212280,119.190300,,,,452.382172,648.055420,99.559708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.366211,705.743225,283.466156,850.555664,691.942139,438.171417,,,,,,,,,
167,,,,545.447266,687.414795,118.640495,,,,452.140625,648.130798,98.858429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.242737,705.588562,283.205811,850.013489,691.904236,437.885468,,,,,,,,,
168,,,,545.073730,687.612549,118.211922,,,,451.893219,648.333130,98.469833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.866333,705.515625,283.134338,849.495728,691.957153,437.695648,,,,,,,,,
169,,,,544.806702,687.763916,117.856392,,,,451.668945,648.637939,98.118492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.437134,705.534241,282.968384,849.047302,692.033020,437.496033,,,,,,,,,
170,,,,544.576782,688.040710,117.426216,,,,451.551025,648.870667,97.697990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.157471,705.550842,282.692505,848.752808,692.125305,437.328979,,,,,,,,,
171,,,,544.283020,688.206177,117.138641,,,,451.321991,649.033264,97.271469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.815247,705.658875,282.502533,848.376526,692.172546,437.161591,,,,,,,,,
172,,,,544.147644,688.418823,116.874550,,,,451.330963,649.172180,96.980064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.382385,705.677979,282.421478,848.115845,692.238037,437.026794,,,,,,,,,
173,,,,543.958496,688.531067,116.394997,,,,451.379181,649.355347,96.595085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.009521,705.764771,282.379028,847.875732,692.352600,436.985352,,,,,,,,,
174,,,,543.839111,688.671814,116.151329,,,,451.158539,649.461426,96.027596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.693665,705.872192,282.316833,847.597778,692.458923,436.928040,,,,,,,,,
175,,,,543.839355,688.907349,115.777626,,,,451.060028,649.530945,95.286270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.448608,705.972412,282.259308,847.455383,692.473755,436.880829,,,,,,,,,
176,,,,543.746582,689.065308,115.282326,,,,451.027985,649.628723,94.681320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.150757,706.062439,282.179474,847.135193,692.457214,436.707581,,,,,,,,,
177,,,,543.689758,689.206360,114.795914,,,,450.964844,649.784912,93.947105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.798706,706.111023,281.773773,846.815247,692.547791,436.583740,,,,,,,,,
178,,,,543.893738,689.201416,114.233452,,,,450.859100,649.949219,93.424141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.595459,706.207764,281.570160,846.457581,692.581360,436.510681,,,,,,,,,
179,,,,543.879272,689.268372,113.745567,,,,450.782654,650.046631,93.038116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.310242,706.292114,281.406433,846.139282,692.567932,436.354370,,,,,,,,,
180,,,,543.727417,689.436584,113.060501,,,,450.701111,650.123108,92.650673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.112549,706.334045,281.218231,845.887329,692.622437,436.270325,,,,,,,,,
181,,,,543.622375,689.547852,112.749413,,,,450.634430,650.173523,92.350327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.929871,706.369446,281.000549,845.698608,692.635986,436.054382,,,,,,,,,
182,,,,543.604004,689.724060,112.538391,,,,450.555603,650.366211,92.026817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.538147,706.548218,280.910645,845.380249,692.764221,435.760345,,,,,,,,,
183,,,,543.639099,689.742188,112.238289,,,,450.428406,650.634766,91.677231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.236816,706.684448,280.768921,845.095947,692.846619,435.582977,,,,,,,,,
184,,,,543.671448,689.896484,111.718498,,,,450.332336,650.750427,91.395645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.278809,706.581482,280.582458,844.909302,692.869324,435.494659,,,,,,,,,
185,,,,543.543457,689.970093,111.324448,,,,450.252808,650.890320,91.106850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.249817,706.542847,280.374084,844.645569,692.927673,435.459076,,,,,,,,,
186,,,,543.546814,690.054993,111.036560,,,,450.159882,650.996521,90.821968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.163757,706.475708,280.043915,844.409180,693.008423,435.407440,,,,,,,,,
187,,,,543.696411,690.109314,110.575104,,,,450.451843,651.195984,89.886993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.111267,706.451660,279.786957,844.286987,693.145874,435.282196,,,,,,,,,
188,,,,543.684998,690.266785,110.227806,,,,450.767365,651.284973,89.077858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.025146,706.493286,279.641479,844.001465,693.223450,435.078278,,,,,,,,,
189,,,,543.622192,690.454468,109.716751,,,,450.862183,651.251892,88.252693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.041992,706.425232,279.370789,843.793457,693.352844,434.980835,,,,,,,,,
190,,,,543.562073,690.525879,109.220772,,,,450.718506,651.065735,87.706169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.879272,706.469604,279.177429,843.504272,693.387634,434.824585,,,,,,,,,
191,,,,543.687500,690.514526,108.515533,,,,450.782959,651.135193,87.284004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.683899,706.502808,279.052887,843.247375,693.500977,434.653503,,,,,,,,,
192,,,,543.660034,690.494080,107.432701,,,,450.916351,651.203613,86.911217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.514221,706.530029,278.907928,843.104126,693.522766,434.412933,,,,,,,,,
193,,,,543.785461,690.448914,107.427475,,,,450.997284,651.130432,86.499504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.409424,706.543762,278.623627,842.972534,693.607788,434.267517,,,,,,,,,
194,,,,543.777344,690.452881,107.338676,,,,451.097931,651.141724,86.113640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.323059,706.521973,278.163239,842.785095,693.638367,434.039764,,,,,,,,,
195,,,,543.862610,690.460571,107.039764,,,,451.105377,651.136902,85.868019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.140442,706.480896,277.963165,842.533386,693.806091,433.895599,,,,,,,,,
196,,,,544.056335,690.442261,106.738358,,,,451.296143,651.341614,85.932304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.240540,706.516785,277.499664,842.403870,693.853027,433.736389,,,,,,,,,
197,,,,544.222534,690.451416,106.535835,,,,451.346832,651.536560,85.904350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.438110,706.516174,277.388245,842.307312,693.878601,433.573761,,,,,,,,,
198,,,,544.173340,690.401001,106.325485,,,,451.261200,651.729248,85.820152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.513794,706.512939,276.639496,842.220093,693.992981,433.395355,,,,,,,,,
199,,,,544.210022,690.262634,106.000755,,,,451.242432,651.791687,85.797287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.619507,706.537476,276.199402,842.189514,694.092896,433.176514,,,,,,,,,
200,,,,544.006714,690.380310,105.966583,,,,451.240662,651.696167,85.803780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.728210,706.531189,275.919281,842.398926,694.112793,432.957550,,,,,,,,,
201,,,,544.151794,690.225891,105.818695,,,,451.249542,651.613953,85.669395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.861694,706.500916,275.677917,842.495972,694.075317,432.754608,,,,,,,,,
202,,,,544.250610,690.091980,105.727142,,,,451.235352,651.488647,85.667091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.920044,706.496216,275.236603,842.393616,694.168640,432.496521,,,,,,,,,
203,,,,544.132385,689.968262,105.651520,,,,451.179260,651.226990,85.613411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.945129,706.556885,275.061981,842.359070,694.233643,432.340454,,,,,,,,,
204,,,,544.188232,689.814331,105.555489,,,,451.156586,651.000366,85.578011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.039795,706.569519,274.943146,842.330261,694.397766,432.160278,,,,,,,,,
205,,,,544.170349,689.688782,105.485771,,,,451.162323,650.779297,85.421593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.096497,706.455627,274.870819,842.181274,694.555542,431.886261,,,,,,,,,
206,,,,544.161621,689.634827,105.309792,,,,451.153748,650.632202,85.286865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.077881,706.436462,274.823822,842.067505,694.703674,431.723083,,,,,,,,,
207,,,,544.252808,689.507813,105.040321,,,,451.133789,650.528198,85.061127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.957520,706.385803,274.770935,842.035339,694.751953,431.506531,,,,,,,,,
208,,,,544.144653,689.480896,104.799706,,,,451.117126,650.513123,84.680130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.954529,706.342834,274.599030,842.005371,694.863770,431.290314,,,,,,,,,
209,,,,544.095520,689.413635,104.691032,,,,451.032166,650.406860,84.512947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.847473,706.322693,274.456726,841.919250,694.965942,431.177948,,,,,,,,,
210,,,,544.009033,689.346558,104.587273,,,,451.052948,650.414124,84.260300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.739380,706.201172,274.355286,841.959900,695.083374,431.077026,,,,,,,,,
211,,,,543.995178,689.353516,104.424431,,,,451.101044,650.380493,83.728355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.538269,706.223267,274.321533,841.929138,695.167114,431.009247,,,,,,,,,
212,,,,544.000366,689.377502,104.270058,,,,451.149048,650.409912,83.480278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.537781,706.122253,274.211823,841.902344,695.249878,430.890717,,,,,,,,,
