Weight61
Date:,2025/04/26
Time:,15:45:51
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
153,734.587952,739.983459,326.593140,847.101685,676.269958,439.461212,,,,446.707642,638.154907,97.986488,521.390564,678.728821,156.500488,,,,,,,,,,420.795013,661.056580,102.206787
154,734.221130,739.554016,326.290039,846.618652,676.228943,439.394653,,,,446.061523,638.285339,97.796417,520.950623,678.490234,156.654602,,,,,,,,,,420.702209,660.964233,102.031700
155,733.828247,739.199951,326.170990,846.338928,676.137207,439.222260,,,,445.602661,638.201843,97.756538,520.558594,678.326965,156.537796,,,,,,,,,,420.953369,661.013977,101.458496
156,733.506104,738.923523,325.769745,846.093933,676.074219,439.050842,,,,445.422913,638.186646,97.701027,520.341614,678.133789,156.373795,,,,,,,,,,420.343903,660.979553,101.751144
157,733.228271,738.601868,326.087708,845.949097,675.965027,438.997009,,,,444.471558,638.353210,97.934845,520.284302,678.025330,155.967514,,,,,,,,,,419.919525,661.041504,101.902855
158,732.934448,738.428528,326.131256,845.708191,675.898621,438.898529,,,,444.717072,638.144592,97.793526,520.254700,678.054810,155.632889,,,,,,,,,,419.585144,660.991455,102.007660
159,732.629028,738.370544,326.078033,845.533081,675.822144,438.897705,,,,444.822357,638.137512,97.439651,520.145874,677.994019,155.457825,,,,,,,,,,418.876282,660.862488,102.744423
160,732.362305,738.265869,326.152710,845.440247,675.824158,438.943359,,,,444.789429,638.312317,97.451096,520.127258,677.960022,155.252365,,,,,,,,,,418.326355,660.770752,103.348557
161,732.090576,738.239563,326.231415,845.318665,675.830872,438.955383,,,,444.633575,638.356689,97.359024,520.158691,677.885742,155.056061,,,,,,,,,,418.289490,660.781372,103.205521
162,731.843323,738.228455,326.330261,845.272949,675.784607,439.046265,,,,444.703705,638.381287,97.296158,520.177551,677.884338,154.931900,,,,,,,,,,418.336212,660.814270,103.157738
163,731.661743,738.248657,326.304077,845.248596,675.770935,439.184418,,,,444.726288,638.351196,97.287537,520.277893,677.955139,154.742615,,,,,,,,,,418.844757,660.950195,102.530502
164,731.591797,738.245178,326.356018,845.198181,675.818848,439.283783,,,,444.773010,638.326538,97.299088,520.267334,677.877319,154.814606,,,,,,,,,,418.819672,660.989441,102.537628
165,731.494141,738.303833,326.741699,845.108154,675.985718,439.588135,,,,444.877411,638.306396,97.309845,520.402283,677.971436,154.803375,,,,,,,,,,418.759399,660.924316,102.897324
166,731.418091,738.378418,326.858826,845.105286,675.984558,439.968140,,,,445.030151,638.275513,97.217094,520.399536,677.966248,154.915802,,,,,,,,,,418.644379,660.878235,103.100906
167,731.338562,738.541626,327.238129,845.102112,676.077271,440.190369,,,,445.125061,638.214478,97.158058,520.440247,678.019592,155.082535,,,,,,,,,,419.003754,660.919922,102.780922
168,730.980896,738.636047,327.714203,844.981201,676.240234,440.530273,,,,445.293884,638.147034,97.122093,520.496277,678.012146,155.149139,,,,,,,,,,419.048279,660.925903,102.857758
169,731.005859,738.625854,328.002411,845.116333,676.353210,440.660797,,,,445.406891,638.111816,97.130264,520.583801,678.118164,154.996964,,,,,,,,,,418.837158,660.897156,103.042328
170,730.970398,738.721924,328.159027,845.018738,676.481506,440.924805,,,,445.463226,638.062378,97.219231,520.662231,678.215515,155.068481,,,,,,,,,,419.102264,661.003967,102.774300
171,730.890015,738.851013,328.410339,845.092712,676.613708,441.050385,,,,445.571747,638.070801,97.198868,520.680542,678.307556,155.132263,,,,,,,,,,418.999786,661.034180,102.816879
172,730.823181,738.938354,328.489441,845.135925,676.695862,441.154327,,,,445.638214,638.004333,97.174698,520.749512,678.399048,155.154968,,,,,,,,,,418.905670,660.995483,103.045486
173,730.784302,738.973816,328.643768,845.176819,676.901367,441.296143,,,,445.686584,638.052429,97.052658,520.794312,678.526978,155.130890,,,,,,,,,,418.790741,661.057129,103.135956
174,730.686951,739.080872,328.828522,845.342712,677.015015,441.518860,,,,445.641937,638.051819,97.058014,520.782776,678.524536,155.141220,,,,,,,,,,419.059967,661.224915,102.693535
175,730.666077,739.146240,328.943146,845.393616,677.114563,441.627991,,,,445.755707,638.053955,97.102097,520.869446,678.576660,155.203430,,,,,,,,,,419.021667,661.254028,102.702950
176,730.630432,739.099854,328.869049,845.319397,677.251221,441.723846,,,,445.781036,638.055542,97.094307,520.888855,678.619507,155.170731,,,,,,,,,,418.825470,661.226379,102.863632
177,730.581665,739.186218,329.050140,845.349182,677.440979,441.806458,,,,445.787262,638.047607,97.049461,520.897766,678.594360,155.184906,,,,,,,,,,418.672821,661.203247,103.044250
178,730.558167,739.197998,329.187256,845.424316,677.500122,441.863953,,,,445.821899,637.996216,96.963341,520.937927,678.605896,155.116104,,,,,,,,,,418.880219,661.225342,102.782982
179,730.557190,739.217957,329.395691,845.455872,677.457825,442.185455,,,,445.876892,637.974426,96.974632,520.963318,678.515930,155.075729,,,,,,,,,,418.778839,661.220642,102.559273
180,730.509033,739.122375,329.466919,845.561768,677.440979,442.415375,,,,445.867767,637.960571,96.904350,521.002747,678.505371,155.025528,,,,,,,,,,418.699921,661.210388,102.493935
181,730.526489,739.096985,329.529724,845.597534,677.439636,442.529602,,,,445.882843,637.977661,96.741074,521.018616,678.450195,155.010544,,,,,,,,,,418.433044,661.170654,102.943642
182,730.461792,739.002502,329.606964,845.676270,677.441467,442.608765,,,,445.827606,637.889160,96.674881,521.023193,678.332581,154.972137,,,,,,,,,,418.526398,661.204712,103.065445
183,730.424438,738.885254,329.752991,845.667053,677.435913,442.724945,,,,445.761963,637.870117,96.660721,520.902649,678.296082,154.950180,,,,,,,,,,418.719757,661.252869,102.646278
184,730.414673,738.713989,329.850800,845.736267,677.329163,442.874298,,,,445.739044,637.924988,96.637436,520.831848,678.175659,155.051575,,,,,,,,,,418.617767,661.280640,102.642487
185,730.396851,738.602173,329.866180,845.771240,677.207153,442.896454,,,,445.757080,638.022400,96.602280,520.813049,678.073120,155.096481,,,,,,,,,,418.476990,661.260559,102.835091
186,730.346619,738.500488,329.949402,845.823669,677.160278,443.061768,,,,445.792450,638.116577,96.417053,520.835571,678.110840,154.957062,,,,,,,,,,418.268127,661.246521,102.921707
187,730.347839,738.276367,329.983215,845.809570,677.008728,443.105591,,,,445.679688,638.107971,96.407608,520.808044,678.117981,154.912872,,,,,,,,,,418.087982,661.249939,102.990814
188,730.306030,738.149353,329.989777,845.901123,676.837036,443.121613,,,,445.665497,638.118469,96.470383,520.691956,678.022827,154.902542,,,,,,,,,,418.015564,661.253967,103.056122
189,730.271606,737.969360,330.150391,845.931091,676.773315,443.191742,,,,445.795837,638.236389,96.310143,520.687439,677.989502,154.854126,,,,,,,,,,417.972626,661.349243,103.007912
190,730.119080,737.728943,330.196167,845.984070,676.669678,443.240814,,,,445.755127,638.259827,96.266800,520.656799,678.031250,154.744293,,,,,,,,,,417.918091,661.386719,102.916000
191,730.051758,737.537231,330.257843,846.060852,676.523621,443.273529,,,,445.733856,638.309021,96.247520,520.646973,677.957275,154.734833,,,,,,,,,,417.864746,661.396301,102.832169
192,729.994568,737.361023,330.393890,846.037231,676.407166,443.293488,,,,445.627747,638.281677,96.232582,520.618408,677.930908,154.763306,,,,,,,,,,418.123474,661.528748,102.949013
193,729.915771,737.135498,330.429047,846.103638,676.358521,443.334045,,,,445.589783,638.321167,96.237289,520.539063,677.867432,154.727615,,,,,,,,,,417.857605,661.446045,102.808716
194,729.900024,736.846558,330.376678,846.204041,676.248474,443.283752,,,,445.518158,638.366394,96.213097,520.465088,677.741089,154.633514,,,,,,,,,,417.735535,661.411316,102.874725
195,730.023315,736.653442,330.136292,846.239624,676.141724,443.328735,,,,445.328125,638.277832,96.229248,520.448120,677.627502,154.616898,,,,,,,,,,417.840637,661.417603,102.693130
196,729.908997,736.424194,330.356659,846.288269,676.124756,443.278198,,,,445.406342,638.396118,96.122276,520.438049,677.656982,154.479324,,,,,,,,,,417.782898,661.431213,102.638054
197,729.895935,736.272888,330.357391,846.338440,676.029358,443.256592,,,,445.471497,638.537903,96.038452,520.428223,677.555969,154.495331,,,,,,,,,,417.701721,661.425049,102.713776
198,729.985535,736.133423,330.253235,846.391724,675.957397,443.184998,,,,445.396210,638.530945,96.038704,520.437683,677.441406,154.522659,,,,,,,,,,417.588379,661.412720,102.878960
199,730.029175,735.945557,330.231934,846.474304,675.915039,443.223022,,,,445.310211,638.704895,95.921654,520.464966,677.442017,154.415878,,,,,,,,,,417.592957,661.403687,102.905251
200,730.240540,735.785034,330.191315,846.545715,675.851501,443.170776,,,,445.327698,638.649170,95.958015,520.436646,677.368225,154.396332,,,,,,,,,,417.534882,661.503052,102.858215
201,730.141479,735.761902,330.235107,846.642883,675.791321,443.153229,,,,445.307617,638.753601,95.874207,520.441345,677.239563,154.304993,,,,,,,,,,417.590363,661.525146,102.872803
202,730.153442,735.748108,330.181763,846.729919,675.795654,443.083527,,,,445.311005,638.818115,95.818329,520.456909,677.236511,154.311127,,,,,,,,,,417.635284,661.512268,102.830116
203,730.282776,735.650696,330.076721,846.810120,675.787415,443.048767,,,,445.316559,638.825134,95.809944,520.466492,677.151123,154.269089,,,,,,,,,,417.619080,661.521729,102.728325
204,730.350281,735.637878,330.050690,846.937561,675.747192,443.015625,,,,445.401672,638.766663,95.924469,520.468140,677.125305,154.243896,,,,,,,,,,417.648743,661.522705,102.785263
205,730.453735,735.580750,330.046631,847.009583,675.739014,442.963837,,,,445.328918,638.775879,95.870674,520.490845,677.140381,154.226715,,,,,,,,,,417.700409,661.508911,102.769936
206,730.531494,735.568909,329.961517,847.117676,675.728577,442.885742,,,,445.304108,638.801453,95.829521,520.518555,677.015747,154.332321,,,,,,,,,,417.699738,661.513916,102.751175
207,730.601440,735.478333,329.866730,847.304810,675.724670,442.823425,,,,445.302032,638.746460,95.840187,520.567322,676.985840,154.284897,,,,,,,,,,417.751007,661.507690,102.796524
208,730.734558,735.471191,329.843567,847.432922,675.718506,442.765686,,,,445.316864,638.777710,95.813011,520.617188,676.987610,154.207809,,,,,,,,,,417.697479,661.513000,102.774666
209,730.809448,735.487488,329.784607,847.607239,675.704224,442.742706,,,,445.318695,638.740173,95.811195,520.665527,677.085327,154.175217,,,,,,,,,,417.736420,661.514343,102.885429
210,730.846436,735.449219,329.726837,847.682495,675.700684,442.696289,,,,445.459869,638.723633,95.877739,520.686340,677.099670,154.151459,,,,,,,,,,417.777954,661.498535,102.840523
211,730.907410,735.383179,329.613342,847.777710,675.697083,442.603485,,,,445.421814,638.750671,95.867233,520.689636,677.064758,154.193954,,,,,,,,,,417.818756,661.500671,102.762123
212,730.964478,735.343384,329.585907,847.866760,675.643738,442.540924,,,,445.420563,638.853943,95.845284,520.750610,677.054016,154.235886,,,,,,,,,,417.845673,661.507629,102.714783
213,731.126526,735.271057,329.392303,848.061890,675.570190,442.502014,,,,445.285858,638.757446,95.893539,520.765320,677.077942,154.175842,,,,,,,,,,417.851349,661.510071,102.706490
214,731.166809,735.274963,329.351959,848.207947,675.555359,442.405121,,,,445.283325,638.773865,95.889702,520.812927,677.183777,154.118149,,,,,,,,,,417.868195,661.513306,102.865692
215,731.167847,735.162720,329.299316,848.351135,675.538452,442.353394,,,,445.235779,638.751160,95.963112,520.779114,677.139526,154.223114,,,,,,,,,,417.768280,661.512939,102.928787
216,731.278442,735.127258,329.256836,848.415588,675.438232,442.336914,,,,445.216461,638.700806,96.008530,520.774841,677.144653,154.221451,,,,,,,,,,418.228088,661.432129,102.719124
217,731.349487,735.117065,329.228638,848.429077,675.380676,442.298767,,,,445.324036,638.566284,96.044518,520.880615,677.113159,154.076797,,,,,,,,,,418.506866,661.446594,102.422821
218,731.364502,735.041992,329.214142,848.530640,675.377625,442.239716,,,,445.244873,638.669312,96.019745,520.839905,677.058777,154.158722,,,,,,,,,,418.200317,661.524780,102.415245
219,731.412415,734.988708,329.300934,848.625183,675.367004,442.271606,,,,445.212830,638.739014,95.992485,520.845886,677.001953,154.112701,,,,,,,,,,417.937164,661.518250,102.668472
220,731.482666,734.933228,329.260681,848.701172,675.261780,442.225677,,,,445.317230,638.788269,95.892525,520.891785,676.979187,154.087372,,,,,,,,,,418.258423,661.438171,102.680725
221,731.493958,734.924255,329.225128,848.729431,675.243286,442.218445,,,,445.343414,638.843201,95.839432,520.875244,676.984985,154.048584,,,,,,,,,,418.439240,661.435364,102.512993
222,731.501709,734.822510,329.203583,848.799988,675.172241,442.278198,,,,445.196655,638.717285,95.893936,520.848633,676.877747,154.125076,,,,,,,,,,418.493317,661.565979,102.005592
223,731.462830,734.818542,329.240112,848.852905,675.131165,442.220673,,,,445.276886,638.779053,95.902031,520.868591,676.837952,154.103180,,,,,,,,,,418.249268,661.573547,102.217834
224,731.510010,734.697449,329.413666,848.763977,675.231567,442.558014,,,,445.219421,638.741455,95.936546,520.878113,676.808167,154.039963,,,,,,,,,,417.940887,661.534790,102.749290
225,731.577942,734.718445,329.377655,848.885864,675.119507,442.274261,,,,445.303558,638.792603,95.855949,520.872314,676.776367,154.045609,,,,,,,,,,417.760406,661.475159,103.012161
226,731.494080,734.624023,329.453461,848.977234,675.097351,442.247040,,,,445.326630,638.817566,95.811943,520.926514,676.810547,153.999832,,,,,,,,,,417.748138,661.463013,103.020805
227,731.567078,734.570435,329.422333,848.985779,675.099976,442.256836,,,,445.321136,638.817261,95.812050,520.883484,676.758057,154.058548,,,,,,,,,,417.762756,661.487610,102.860718
228,731.589600,734.555603,329.345337,849.001404,675.038940,442.255005,,,,445.329620,638.894470,95.825134,520.897461,676.775452,154.010574,,,,,,,,,,417.833008,661.499634,102.818909
229,731.540405,734.469788,329.386780,849.074341,675.033630,442.293762,,,,445.381561,638.894714,95.780640,520.888550,676.782593,153.998062,,,,,,,,,,418.266998,661.443726,102.669617
230,731.606934,734.398743,329.445129,849.068542,675.027649,442.313293,,,,445.335938,638.830872,95.798836,520.904053,676.778381,153.956116,,,,,,,,,,418.416626,661.460510,102.425468
231,731.607727,734.296082,329.444122,849.101318,674.962646,442.270386,,,,445.315704,638.887695,95.859634,520.891418,676.781860,153.991821,,,,,,,,,,418.052612,661.536377,102.446480
232,731.669373,734.230591,329.448273,849.068481,674.956177,442.300720,,,,445.339600,638.899597,95.771172,520.822449,676.675232,154.008713,,,,,,,,,,418.209534,661.473755,102.546844
233,731.702698,734.220947,329.497986,849.024109,674.921204,442.329895,,,,445.371826,639.009766,95.778435,520.833740,676.664307,154.036469,,,,,,,,,,418.363892,661.453247,102.466614
234,731.698242,734.197021,329.379486,849.034180,674.854858,442.333313,,,,445.363098,638.944031,95.729324,520.842590,676.638245,154.071335,,,,,,,,,,417.988190,661.519714,102.545616
235,731.743591,734.121582,329.423309,849.046692,674.840759,442.346649,,,,445.440338,638.982422,95.684525,520.869324,676.653015,153.970581,,,,,,,,,,417.713745,661.529846,102.900459
236,731.747803,734.119202,329.440125,849.019836,674.851807,442.352325,,,,445.383087,638.923950,95.659843,520.898010,676.651611,153.983154,,,,,,,,,,417.638580,661.500244,103.072731
237,731.749084,734.122131,329.457031,848.992188,674.853333,442.374969,,,,445.363678,638.897095,95.686630,520.917480,676.672180,153.905655,,,,,,,,,,417.688690,661.471313,103.091385
238,731.790588,734.023438,329.426483,848.991272,674.789246,442.350006,,,,445.422607,638.952271,95.677605,520.989990,676.663025,153.816147,,,,,,,,,,417.720093,661.489136,102.913223
239,731.862549,734.050964,329.299591,848.994324,674.781738,442.344360,,,,445.439606,639.001282,95.727280,521.020752,676.682068,153.822235,,,,,,,,,,417.820129,661.505920,102.909050
240,731.751709,734.032349,329.275421,849.036621,674.786682,442.345184,,,,445.432495,639.003052,95.747673,521.047546,676.685791,153.780518,,,,,,,,,,418.293488,661.441650,102.654831
241,731.833984,734.032837,329.310455,849.024658,674.785828,442.322357,,,,445.310425,638.852173,95.699532,521.034546,676.566895,153.827438,,,,,,,,,,418.121124,661.509338,102.543434
242,731.811951,734.033386,329.269897,849.036499,674.779846,442.316650,,,,445.337097,638.874146,95.741241,521.004822,676.623596,153.874100,,,,,,,,,,417.935394,661.523193,102.677040
243,731.849609,734.015076,329.022034,849.017090,674.778931,442.339172,,,,445.416260,638.968567,95.762276,521.057861,676.604980,153.754379,,,,,,,,,,417.828949,661.511047,102.919350
244,731.809387,734.041443,329.160767,848.934570,674.781250,442.317322,,,,445.382629,638.998657,95.708969,521.018860,676.659668,153.751328,,,,,,,,,,418.215607,661.425232,102.768417
245,731.865173,733.918213,329.042114,848.979553,674.781799,442.275055,,,,445.326569,639.015076,95.698624,521.016785,676.688904,153.665375,,,,,,,,,,418.007996,661.590515,102.584038
246,731.908447,733.948608,328.965149,848.989746,674.771545,442.281219,,,,445.306763,639.023926,95.740303,521.053040,676.651794,153.692184,,,,,,,,,,417.910095,661.547119,102.683151
247,731.882080,733.925232,328.875061,848.953857,674.774353,442.309052,,,,445.288666,638.987122,95.742088,521.005554,676.646545,153.733246,,,,,,,,,,417.827911,661.496460,102.843201
248,731.854736,733.952698,328.873260,848.973694,674.736023,442.256256,,,,445.247223,638.937256,95.762749,521.016113,676.555298,153.743423,,,,,,,,,,417.756470,661.579529,102.854485
249,731.797180,734.012817,329.008484,848.935120,674.735657,442.202637,,,,445.229187,638.951904,95.798172,521.044006,676.537781,153.693649,,,,,,,,,,417.809479,661.517700,102.872543
250,731.842590,733.983521,328.880920,848.883545,674.729309,442.181702,,,,445.237427,638.941345,95.788643,521.077087,676.556702,153.658661,,,,,,,,,,417.724243,661.499329,102.889297
251,731.807190,733.926758,328.788910,848.942200,674.728271,442.167664,,,,445.245483,638.957092,95.762695,521.033081,676.599182,153.616089,,,,,,,,,,418.175751,661.439514,102.651382
252,731.846008,733.964905,328.792450,848.913818,674.730469,442.203461,,,,445.284698,638.977539,95.737801,521.058533,676.562561,153.660049,,,,,,,,,,418.028320,661.516418,102.523949
253,731.813110,733.929016,328.794220,848.903259,674.723328,442.101196,,,,445.248230,639.014465,95.769150,521.099915,676.549622,153.596359,,,,,,,,,,417.845825,661.531616,102.644310
254,731.800720,733.917847,328.777802,848.858643,674.732361,442.105682,,,,445.259247,639.010193,95.776802,521.000305,676.550232,153.599167,,,,,,,,,,417.738373,661.510132,102.812927
255,731.765137,733.919312,328.764435,848.823242,674.680237,442.133392,,,,445.202911,639.001038,95.798157,521.026978,676.599915,153.507156,,,,,,,,,,417.696136,661.494629,102.898148
256,731.731079,733.928040,328.717896,848.861633,674.630615,442.098724,,,,445.183502,638.994385,95.810585,521.030762,676.616211,153.521179,,,,,,,,,,417.665771,661.503540,103.024864
257,731.693909,733.860840,328.758118,848.890747,674.627014,442.074493,,,,445.209076,639.014160,95.795219,521.030701,676.689941,153.477051,,,,,,,,,,417.650299,661.489685,102.973991
258,731.651978,733.850464,328.726563,848.810242,674.628357,442.144653,,,,445.198303,639.006348,95.796883,521.010620,676.702271,153.480759,,,,,,,,,,417.723969,661.581177,102.857864
259,731.653625,733.818848,328.692871,848.787476,674.630981,442.078491,,,,445.148865,639.016235,95.812714,521.002014,676.683228,153.510773,,,,,,,,,,417.737396,661.533630,102.837875
260,731.596680,733.703857,328.672546,848.818176,674.626953,442.043640,,,,445.102081,638.977844,95.820923,520.921204,676.661499,153.536102,,,,,,,,,,417.766754,661.587769,102.801361
261,731.586975,733.691223,328.674408,848.776672,674.575134,442.035370,,,,445.064728,638.944702,95.869019,520.906982,676.682739,153.482788,,,,,,,,,,417.673706,661.621643,102.796570
262,731.540833,733.640259,328.612885,848.751770,674.573730,442.070709,,,,445.110657,638.993347,95.877022,521.017090,676.735474,153.394821,,,,,,,,,,417.591125,661.632019,102.936676
263,731.474060,733.632751,328.619110,848.728821,674.580261,442.032990,,,,445.160095,639.109741,95.843719,520.946289,676.698547,153.492950,,,,,,,,,,417.573120,661.610046,102.946663

