Weight61
Date:,2025/04/24
Time:,15:39:28
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
94,592.694641,735.769836,160.693390,470.302795,710.668335,157.097412,925.087097,840.667480,431.493683,,,,533.151123,652.853943,137.940750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.815796,862.399231,270.248413,,,,,,,,,,,,,,,
95,589.826172,735.682251,160.645966,467.516479,711.118774,156.453140,923.023926,840.405823,430.651703,,,,529.872253,653.329956,137.410263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.267578,861.431641,269.323120,,,,,,,,,,,,,,,
96,587.240417,736.065002,159.268936,464.348541,711.715637,155.112350,921.007568,839.943054,430.445099,,,,527.173035,653.525452,136.058395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.725891,860.662170,268.633728,,,,,,,,,,,,,,,
97,584.543640,735.990967,158.270706,461.827209,712.203552,154.526947,918.627197,839.841064,430.002472,,,,524.193481,653.933350,135.520218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.382019,860.385437,268.556061,,,,,,,,,,,,,,,
98,582.422729,736.135620,158.119125,459.081787,712.602478,153.320145,916.805115,839.777649,429.364990,,,,521.911011,654.483093,134.250626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.050964,860.694458,268.462402,,,,,,,,,,,,,,,
99,579.431030,736.331482,156.995148,456.768890,712.955444,152.442307,914.834473,839.537659,428.577698,,,,519.111511,654.650146,133.640579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.715759,860.455444,268.506073,,,,,,,,,,,,,,,
100,577.902832,736.326172,155.380951,454.504456,713.221436,151.620743,912.972290,839.310730,428.286591,,,,516.523499,654.772339,132.801636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.868225,859.730286,268.496796,,,,,,,,,,,,,,,
101,575.246704,736.569153,154.891235,452.049255,713.508728,150.789551,910.857910,839.163452,427.855713,,,,514.312439,654.959717,131.811737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.849731,859.297485,267.856537,,,,,,,,,,,,,,,
102,572.458679,736.997131,154.956741,449.871735,713.789917,149.858429,909.061401,838.894470,427.190460,,,,512.001892,655.040466,131.088806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.485657,858.890991,267.420837,,,,,,,,,,,,,,,
103,571.117798,736.807861,153.528854,447.599060,714.068665,149.333542,907.714539,838.473999,426.699707,,,,509.803772,655.414917,130.115005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,568.777832,737.139648,152.502121,445.465515,714.133118,148.456192,905.255371,838.184326,426.221130,,,,507.848083,655.604370,129.373230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.381165,858.004700,267.047668,,,,,,,,,,,,
105,567.046143,737.039978,152.024963,443.583984,714.322205,147.493347,903.877991,837.935730,425.591583,,,,505.832123,655.962708,128.345688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.091003,858.413818,266.449219,,,,,,,,,,,,
106,565.085571,736.869019,151.201904,441.486511,714.543701,146.587250,902.382080,837.542847,424.719543,,,,504.057861,656.024292,127.276314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.848083,858.158813,266.404114,,,,,,,,,,,,
107,563.403320,737.238464,149.882645,440.077118,714.389038,145.289948,900.406128,837.641541,424.675476,,,,502.321747,655.874512,126.475296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.017761,857.416260,266.249481,,,,,,,,,,,,
108,561.921326,737.140198,148.779144,438.552765,714.566467,144.036575,898.193665,837.560730,424.779694,,,,500.272644,655.834839,125.497299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.943665,857.184937,265.543671,,,,,,,,,,,,
109,560.067505,737.065430,148.235138,436.585693,714.748596,143.386749,896.731934,837.379883,423.990479,,,,498.933441,656.028564,124.157494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.515076,856.984924,264.894348,,,,,,,,,,,,
110,558.702881,737.177917,147.590485,435.311829,714.629944,142.405899,895.692383,836.987366,423.573853,,,,497.376343,656.067566,122.562424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.544983,856.411133,264.152924,,,,,,,,,,,,
111,557.344727,737.273682,146.344284,433.742798,714.641724,141.443420,893.898010,837.386658,422.689240,,,,495.844727,655.920959,122.090240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.651184,855.916138,263.842682,,,,,,,,,,,,
112,555.442200,737.056519,145.695724,431.935089,714.805603,140.701691,892.244202,837.141479,422.686432,,,,494.063110,655.830994,121.683296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.330688,855.910767,264.162598,,,,,,,,,,,,
113,553.813110,736.908813,145.297455,430.760315,714.728699,139.398575,891.097107,837.085022,422.044220,,,,493.043549,656.060303,119.839249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.862244,855.625977,263.755188,,,,,,,,,,,,
114,552.998352,736.803772,144.347214,429.849701,714.549011,138.202606,889.820129,836.982117,421.383972,,,,491.602051,655.924744,118.825645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,551.896667,737.071167,143.199112,428.455902,714.498047,136.942047,888.442444,836.922546,421.147064,,,,491.007324,655.989624,117.554581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.182312,855.161438,262.768921,,,,,,,,,
116,550.304077,736.749146,142.083969,427.130402,714.368835,135.979691,886.835571,836.714478,420.875916,,,,489.522949,655.762878,116.751488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.614868,855.390686,262.233246,,,,,,,,,
117,548.734253,736.709229,141.543884,426.030975,714.178650,134.802185,885.696106,836.428040,419.934937,,,,488.539337,655.656128,116.018608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.239746,855.657043,262.302155,,,,,,,,,
118,548.163513,736.436096,140.867874,425.257294,713.957703,134.130676,885.197327,836.349670,419.268127,,,,487.436371,655.747070,114.926712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.143066,855.358215,262.261139,,,,,,,,,
119,547.724792,736.440308,139.301559,424.275024,713.788086,133.182663,884.100952,836.231201,418.746552,,,,486.447327,655.645386,114.202599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.936523,855.170959,261.758057,,,,,,,,,
120,547.164673,736.513855,137.936768,423.415771,713.621033,131.559021,882.466919,836.130859,418.168945,,,,485.945770,655.446960,113.076103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.227600,855.084167,261.121704,,,,,,,,,
121,546.024048,736.483582,137.577759,422.968353,713.380981,130.295685,881.356079,835.962708,417.978271,,,,485.430756,655.500183,110.834747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.069275,855.210510,260.556641,,,,,,,,,
122,544.765259,736.425415,137.124557,422.148804,713.204346,129.354858,880.642944,835.787720,417.511871,,,,485.084656,655.471619,109.471588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.749451,855.317200,259.797913,,,,,,,,,
123,543.843262,736.205017,135.973282,420.925537,712.952332,128.703659,879.655884,835.699890,416.779449,,,,484.314484,655.039063,109.401314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.132080,854.931580,258.905273,,,,,,,,,
124,543.038635,736.291016,134.728760,420.550323,712.804565,127.309525,877.909912,835.977783,416.823761,,,,483.395538,654.662720,108.770500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.738037,854.654175,258.475372,,,,,,,,,
125,542.324158,736.409790,133.775436,420.065552,712.598450,126.086319,876.962402,836.050964,416.865662,,,,482.716095,654.460815,107.780983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.212097,854.296509,257.944733,,,,,,,,,
126,542.247803,736.300049,132.926147,419.429840,712.178772,125.283203,875.818665,836.038086,416.185303,,,,482.073517,653.887817,106.893135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.482178,854.085205,257.242279,,,,,,,,,
127,541.831848,736.060852,132.079788,419.039124,711.813110,124.135941,874.916748,836.034424,415.431915,,,,481.934937,654.004944,105.435799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.397827,853.987305,256.939545,,,,,,,,,
128,541.410461,735.846497,130.649307,418.578156,711.323120,123.121361,874.454468,836.017456,415.089844,,,,481.840973,654.250916,103.292717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.521973,853.931519,256.355133,,,,,,,,,
129,540.982727,735.880615,129.419647,417.895721,711.098877,121.923660,874.211792,835.781006,414.678619,,,,481.588562,654.318970,102.062935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.563477,854.010864,255.849442,,,,,,,,,
130,540.513367,735.607605,128.633438,417.504425,710.852295,121.226334,873.074829,835.804932,413.956635,,,,481.095245,653.630859,101.863487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.467957,854.002747,255.371216,,,,,,,,,
131,540.150757,735.374084,127.925346,417.404663,710.533203,120.323746,871.790710,836.077271,413.287567,,,,480.436218,653.159546,100.968475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.795593,853.924500,255.026443,,,,,,,,,
132,539.620728,735.183289,127.137657,417.032471,710.315796,118.972801,871.027039,836.154907,412.807709,,,,479.995056,652.815857,99.102753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.478333,853.814270,254.651123,,,,,,,,,
133,539.168030,735.026855,126.521133,416.647766,710.195007,118.024338,870.526489,836.058716,412.404877,,,,479.963257,652.999634,98.203255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,538.619202,735.246704,125.482773,416.418030,710.274353,117.017189,869.809937,836.089294,411.810516,,,,479.917145,653.210266,97.215393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,538.803711,734.890442,123.896179,416.070496,710.160095,116.380013,869.443542,836.018860,411.075897,,,,479.601440,653.145752,95.796295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,538.822754,734.598022,122.641739,415.888885,709.961975,115.047928,869.061584,835.953491,410.627747,,,,479.211578,653.113770,94.109650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.740356,853.624695,252.801926,,,,,,
137,538.169556,734.555847,122.090897,415.724792,709.884766,113.911667,868.638000,835.881165,410.058960,,,,479.042114,653.091675,93.090813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.354858,853.701294,251.782288,,,,,,
138,537.790039,734.535400,121.679520,415.512909,709.856506,113.069366,867.804688,835.890808,409.650970,,,,479.200897,652.990234,92.551529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.525391,853.763245,251.159180,,,,,,
139,537.607300,734.677979,120.682045,415.321320,709.843994,112.029655,866.790771,836.032288,409.248230,,,,479.066559,652.926208,91.546349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.870972,853.863647,250.631454,,,,,,
140,537.720764,734.675598,119.379181,415.168640,709.781494,111.103569,866.003845,836.094543,408.851074,,,,478.807465,652.924744,90.584747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.883423,853.793091,250.030075,,,,,,
141,537.614380,734.519104,118.396866,415.025940,709.656433,110.083794,865.644409,836.061218,408.549011,,,,478.597015,652.836365,89.449158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.792969,853.678284,249.606781,,,,,,
142,537.335815,734.386292,117.462044,415.048004,709.486328,108.875397,865.138184,836.131287,408.190247,,,,478.416534,652.701843,88.756866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.380798,853.686096,249.222168,,,,,,
143,537.014099,734.349609,116.858955,414.803589,709.265686,107.868324,864.677673,836.269653,407.880676,,,,478.441254,652.578674,88.143089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.944641,853.518066,248.904175,,,,,,
144,537.095276,734.362793,116.215698,414.763672,709.068604,106.470718,864.068726,836.346008,407.344391,,,,478.791992,652.698669,87.202354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.425049,853.422546,248.514542,,,,,,
145,536.845276,734.585022,115.144218,414.795959,709.558411,106.000694,863.759521,836.208130,406.986542,,,,478.544678,652.357666,87.708595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.174011,853.554443,247.599365,,,,,,
146,537.003174,735.068115,114.267960,414.696289,710.059570,105.977921,863.637207,836.061768,406.238556,,,,478.257202,652.460144,88.447327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,536.915222,735.356873,113.996994,414.692169,710.380371,105.978889,863.575378,836.077759,405.945618,,,,478.190491,652.626587,88.663475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,536.748718,735.259277,113.740082,414.764740,710.390686,106.031624,863.048889,836.020813,405.859650,,,,478.193604,652.625427,88.523224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,536.676819,735.210815,113.405777,414.660065,710.354614,106.134071,862.055298,836.302185,405.476746,,,,478.204224,652.626892,88.328232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,536.945068,735.376465,112.882294,414.608063,710.241699,106.210388,861.352600,836.490417,405.059174,,,,478.214233,652.525574,88.097809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,536.762268,735.341370,112.715675,414.389465,709.977844,106.154068,860.891235,836.466248,404.646240,,,,478.250122,652.423279,87.978874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,536.419922,735.380554,112.726738,414.245972,709.742615,106.236488,860.518616,836.511963,404.391235,,,,478.272614,652.315979,87.958679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,536.003296,735.377075,112.860481,414.097809,709.460938,106.289963,860.350342,836.555237,404.097351,,,,478.300110,652.113098,87.861710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,535.922791,735.406372,112.634872,414.112183,709.194519,106.067894,860.306458,836.649231,403.829773,,,,478.256958,652.070618,87.753098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,535.875183,735.505615,112.378952,414.062347,709.085938,105.957764,860.245789,836.619751,403.592010,,,,478.221161,652.015625,87.730202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,535.878784,735.625244,112.043999,413.954956,709.085693,105.950981,860.061829,836.650330,403.392731,,,,478.214813,652.004517,87.743759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,535.813049,735.822937,111.639412,413.837036,709.085999,106.000908,859.802185,836.742859,403.068207,,,,478.057190,651.998535,87.491943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,535.936157,735.947815,111.314117,413.622467,709.119385,105.880188,859.651123,836.885925,402.811859,,,,478.017059,652.014893,87.306465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,535.687195,735.970886,111.096725,413.536346,709.235229,105.834106,859.484070,837.023132,402.598999,,,,478.052551,652.082275,86.957146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.704956,853.866211,241.777695,,,
160,535.743042,736.104858,110.760529,413.454803,709.353088,105.773170,859.298950,837.095642,402.352783,,,,478.050659,652.131653,86.760384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.323486,853.759460,242.117508,,,
161,535.778748,736.132019,110.336014,413.384338,709.377563,105.750069,859.157471,837.162231,402.216888,,,,477.452698,652.569397,86.685028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.816406,853.853577,241.978714,,,
162,535.635559,736.166748,110.103477,413.320557,709.380554,105.715805,858.956360,837.308594,401.972015,,,,477.893707,652.236633,86.421867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.461182,853.823059,241.905457,,,
163,535.637939,736.167603,109.928474,413.288818,709.481750,105.624512,858.866516,837.368652,401.824432,,,,478.095825,652.226379,86.020340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.106018,853.741943,241.878082,,,
164,535.703918,736.137512,109.746178,413.310516,709.489502,105.588783,858.795837,837.460510,401.755798,,,,478.178192,652.384521,85.489235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.738159,853.708679,241.855881,,,
165,535.792358,736.035217,109.584038,413.252747,709.497559,105.479340,858.669250,837.524841,401.814270,,,,478.173157,652.464783,85.353394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.558228,853.705994,241.874664,,,
166,535.782227,735.994873,109.564735,413.296021,709.502014,105.399712,858.382080,837.584656,401.937592,,,,478.157257,652.435425,85.260406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.218140,853.746948,241.822403,,,
167,535.763489,735.911926,109.451233,413.289154,709.506592,105.340981,858.129333,837.676636,402.038788,,,,478.066376,652.342651,85.224968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.009766,853.758667,241.839554,,,
168,535.640015,736.030579,109.408363,413.195068,709.601563,105.211037,857.751770,837.723938,402.075378,,,,477.984009,651.943970,85.673767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.996643,853.670044,241.837616,,,
169,535.652649,736.018066,109.316444,413.267120,709.622559,105.194168,857.549072,837.778442,402.206970,,,,477.896820,651.816895,85.851906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.920166,853.728699,241.817780,,,
170,535.623718,735.913147,109.270920,413.258179,709.622009,105.200249,857.445618,837.856628,402.304626,,,,477.862366,651.842773,85.729530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.805481,853.801880,241.865372,,,
171,535.697083,735.874573,109.231178,413.191589,709.624878,105.151810,857.324036,837.965576,402.361481,,,,477.813873,651.775818,85.710953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.746155,853.872986,241.869965,,,
172,535.640930,735.727783,109.230179,413.222565,709.618591,105.126762,857.252808,838.159607,402.412476,,,,477.759827,651.763123,85.658722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.644470,853.913330,241.826233,,,
173,535.592529,735.699707,109.224785,413.214996,709.622437,105.051849,857.096375,838.392761,402.421967,,,,477.727142,651.781372,85.657280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.586670,854.030396,241.832504,,,
174,535.638245,735.651978,109.174568,413.157837,709.547058,104.990875,856.995361,838.608459,402.556580,,,,477.704010,651.771179,85.703232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.496887,854.133911,241.867508,,,
175,535.564880,735.580505,109.121803,413.091522,709.549194,104.974258,857.136292,838.764282,402.501007,,,,477.668427,651.697754,85.754234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.405334,854.241272,241.918472,,,
176,535.500000,735.569885,109.100838,413.036774,709.555176,104.901268,857.203430,839.059814,402.441559,,,,477.647522,651.677979,85.684860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.323730,854.257202,241.893051,,,
177,535.578308,735.589539,109.115311,413.033752,709.470764,104.883614,857.295593,839.387268,402.430511,,,,477.601654,651.683716,85.681763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.296326,854.332581,241.928528,,,
178,535.526978,735.596802,109.110931,413.045929,709.443237,104.939926,857.090210,839.894043,402.786469,,,,477.689758,651.672852,85.705605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.222534,854.440125,241.925995,,,
179,535.449158,735.686218,109.103760,412.997437,709.446167,104.914520,856.995605,840.122559,402.872803,,,,477.712799,651.669434,85.704987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.192200,854.544067,241.959900,,,
180,535.453430,735.681091,109.116325,413.005798,709.462036,104.888748,857.034180,840.249084,402.865662,,,,477.791351,651.660950,85.725037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.081970,854.589539,241.937485,,,
181,535.426880,735.701355,109.159035,412.986206,709.455688,104.878433,857.167725,840.398438,402.829193,,,,477.817719,651.655273,85.693512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.013367,854.773438,242.006851,,,
182,535.358948,735.784729,109.141289,412.953369,709.470642,104.842072,857.241821,840.551819,402.839355,,,,477.818390,651.657471,85.681305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.015747,854.790039,242.048218,,,
183,535.462769,735.772461,109.072655,412.982208,709.482239,104.809097,857.247314,840.672607,402.827667,,,,477.884491,651.652527,85.738220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.018982,854.861633,242.068985,,,
184,535.638245,735.677185,109.140678,412.955475,709.465698,104.855255,857.231995,840.757263,402.924896,,,,478.025391,652.026245,85.191254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.988586,854.972778,242.109894,,,
185,535.527466,735.856140,109.071732,412.983582,709.564575,104.823410,857.302185,840.910156,402.932007,,,,478.080597,651.784119,85.537674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.012329,854.979492,242.147308,,,
186,535.816223,735.709900,108.939400,413.002472,709.583557,104.794968,857.321533,840.970520,403.033997,,,,478.127777,651.848999,85.407272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.039612,855.050049,242.216324,,,
187,535.889465,735.715210,108.907944,413.014679,709.565796,104.842278,856.979309,840.987427,403.397461,,,,478.122101,651.683960,85.718552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.021790,855.155518,242.265778,,,
188,535.837036,735.786255,108.897324,412.996460,709.573242,104.812973,856.927734,841.005737,403.577759,,,,478.184784,651.881897,85.382561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.006836,855.271484,242.327042,,,
189,535.860657,735.744690,108.927246,412.998871,709.576599,104.796669,857.004211,841.129578,403.539337,,,,478.194672,651.708679,85.588440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.983765,855.375549,242.375092,,,
190,535.801575,735.781311,108.924759,413.011322,709.563782,104.846375,857.469604,841.325317,403.231171,,,,478.254272,651.896362,85.290047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.992615,855.387756,242.473312,,,
191,535.782288,735.652771,108.883926,413.005432,709.560730,104.865852,857.634338,841.467407,403.161865,,,,478.204681,651.711426,85.576508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.003052,855.443298,242.528854,,,
192,535.827271,735.707642,108.953011,412.947998,709.569519,104.824745,857.590027,841.544739,403.157806,,,,478.144348,651.614441,85.742661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.966980,855.462769,242.455536,,,
193,535.884521,735.759155,109.002983,412.942749,709.571655,104.814110,857.662781,841.585510,403.221771,,,,478.134155,651.611389,85.753494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.972961,855.502014,242.382339,,,
194,535.823547,735.730286,109.002022,412.951721,709.476807,104.775055,857.722046,841.675842,403.205414,,,,478.140778,651.630493,85.741501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.922729,855.572205,242.404114,,,
195,535.814026,735.735535,109.020081,412.958954,709.461243,104.762268,857.759827,841.765076,403.196198,,,,478.157806,651.629089,85.693657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.994873,855.607300,242.484818,,,
196,535.800354,735.719910,109.013306,412.918396,709.471008,104.736717,857.765015,841.858459,403.276093,,,,478.164673,651.629395,85.679329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.898315,855.676208,242.484650,,,
197,535.861084,735.641602,109.062950,412.951324,709.469482,104.763214,857.849670,841.866028,403.243408,,,,478.128998,651.622375,85.699348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.936646,855.645325,242.516632,,,
198,535.686462,735.678650,109.245224,412.927856,709.482056,104.708595,857.822632,841.956238,403.226685,,,,478.260101,651.987366,85.146889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.963379,855.616272,242.471527,,,
199,535.612122,735.692444,109.344398,412.918488,709.475647,104.723221,857.898865,841.944641,403.173096,,,,478.316833,652.114807,84.935310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.021606,855.599487,242.468719,,,
200,535.656128,735.679138,109.294708,412.941406,709.477295,104.806610,858.051880,842.004333,403.170258,,,,478.308105,652.096252,84.961746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.000671,855.623108,242.475235,,,
201,535.753418,735.654175,109.226746,412.948364,709.468445,104.789337,858.079285,842.015259,403.168701,,,,478.279510,652.041443,85.051270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.976440,855.631958,242.492416,,,
