Weight62
Date:,2025/04/24
Time:,16:11:51
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
16,857.130310,705.647766,129.863724,800.500061,620.233032,131.044464,740.041687,675.924316,139.188675,991.967712,873.164490,243.783325,1016.672058,874.375488,412.004791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,854.231079,705.898315,131.291672,798.155212,620.357849,132.761871,737.459961,675.860291,141.880997,991.086121,872.937744,243.684982,1015.285217,874.418884,411.467743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,851.766968,705.780457,132.643036,794.916321,620.404785,135.288086,734.311646,675.852051,144.325607,989.509644,872.978210,243.350662,1014.294617,874.485901,411.206055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,847.816772,706.008118,134.312653,791.690918,620.479431,137.090668,731.349915,676.073303,146.524246,986.856140,873.190063,244.084488,1013.536011,874.322693,411.152832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,844.388733,705.772583,135.746597,788.303345,620.523010,139.234512,727.883179,675.962646,149.213333,984.643127,873.167786,244.519196,1011.816589,874.228760,411.304932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,841.214966,706.109436,137.734283,784.515503,620.462280,141.070145,724.005615,675.998596,151.574768,982.107788,873.101318,244.683334,1011.158630,873.772278,410.914246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,836.616272,706.500061,138.979294,780.529175,620.591980,142.841919,719.859680,676.142700,153.789032,980.185120,873.015442,244.623734,1009.721252,873.532471,410.663879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,832.154419,706.216919,140.243805,776.395752,620.743652,144.599213,715.682373,676.380188,155.636871,977.427551,872.868896,244.617126,1008.393555,873.551392,410.375885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,827.694946,706.204285,141.646820,771.827332,621.001709,146.785873,711.512024,676.547729,157.030411,974.606201,872.947937,244.895493,1007.105591,873.402161,409.960815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,823.084717,706.529175,142.643295,767.182983,621.038147,148.314301,707.103577,676.719238,158.926865,971.526428,872.319031,245.038742,1005.487671,872.968811,409.825684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,818.486450,706.851440,143.777878,762.546082,621.127625,149.587799,702.287292,676.914978,160.597885,968.480835,872.159119,245.372314,1003.838379,872.724731,409.875977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,814.027466,706.846924,144.734909,757.564209,621.379822,151.241760,697.281006,677.124939,162.096741,965.037537,872.001038,245.295609,1002.291504,872.615540,409.382904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,808.912598,706.954468,145.544907,752.475525,621.598572,152.772964,692.120850,677.469727,163.270706,961.139709,871.580200,245.288940,1000.710754,872.313354,408.402161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,804.049744,707.129028,145.915710,747.306824,621.770264,154.116638,686.882813,677.897949,164.371796,957.507507,871.198425,244.991867,999.202454,872.050293,407.887421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,799.136169,707.039551,146.657318,741.891724,621.985840,155.168030,681.613464,678.398376,165.445175,954.263428,870.669312,244.750519,996.677002,871.841614,407.737122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,793.597595,707.202148,147.336243,736.133362,622.464722,156.619141,676.472656,679.046692,165.736847,949.707764,870.884705,244.595078,994.976440,871.298584,407.620544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,787.983887,707.195679,147.800568,730.379761,622.998108,157.759735,671.141479,679.768372,166.374390,945.687012,870.430603,244.548111,992.261353,871.146362,407.226685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,782.735718,707.227417,148.695145,724.731506,623.369629,158.376740,665.322815,680.483582,167.391830,942.058960,869.335022,244.390594,989.523010,870.808350,407.189240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,777.004639,707.307800,149.366791,718.962585,623.764465,159.153214,659.378479,681.219604,168.140259,937.677856,868.610901,244.174255,987.357788,870.308838,406.756622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,771.240051,707.763672,149.319397,713.091309,624.090637,159.858765,653.642639,681.840332,168.704956,932.798706,868.235413,243.567810,985.072388,870.225098,406.043243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,765.549255,707.680969,149.015045,707.118042,624.523254,160.319458,648.076111,682.382568,169.117752,927.593994,867.984375,243.577042,982.822083,869.564941,405.610199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,760.214844,707.530823,148.953827,701.076355,624.901001,160.547791,642.252563,682.947937,169.315491,924.057495,866.803223,243.469147,980.196533,869.291077,405.318573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,754.362610,707.904358,148.792572,694.986206,625.338684,160.747726,636.396851,683.537842,169.277145,919.719727,866.063293,243.452957,976.826782,868.879639,405.136230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,748.463318,708.163818,149.169540,688.976868,625.750977,160.810043,630.685181,684.125427,169.200867,915.062439,865.265198,243.195740,974.650879,868.197205,404.926880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,742.760254,708.008545,149.009644,683.039246,625.979980,160.814133,624.854004,684.731445,169.199188,910.049927,864.390015,242.979935,972.102722,867.606262,404.060577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,737.151428,708.218872,148.557434,677.070435,626.206299,159.938721,618.773071,685.270630,169.023438,905.248047,863.674927,242.887924,969.250671,867.063660,403.783203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,730.619446,708.492920,148.013168,670.981445,626.436096,159.603943,613.077148,685.605774,168.877823,900.202332,862.826355,243.046219,966.243347,866.868469,403.212555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,724.455139,708.631409,147.860092,665.062805,626.693787,159.111542,607.413818,685.917480,168.961716,894.728760,862.002747,243.372269,963.296204,865.961548,403.282379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,719.328125,708.937988,147.077454,658.966309,626.844788,158.084427,601.459351,686.344238,168.639832,890.465149,860.880920,242.868561,960.658142,865.539795,403.026489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,713.797791,709.106140,146.853317,653.133728,627.216919,157.363205,595.570129,686.492004,168.207474,885.956055,860.068848,243.110718,957.673645,864.677551,402.572540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,708.098389,709.286621,145.474503,646.922546,627.414978,156.475540,589.832520,686.774719,167.943100,881.932434,859.042053,242.641708,954.832520,863.929749,402.441437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,702.112366,709.425537,145.064026,641.155090,627.850220,155.479340,583.900452,687.188110,167.272629,877.162170,858.364441,242.262375,952.475586,863.336975,401.362854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,695.829651,709.702759,145.213364,635.235107,628.040466,154.366455,578.118591,687.434631,166.690109,871.862854,857.444214,242.947708,949.159729,863.116699,401.166199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,690.401367,710.105713,144.329285,629.633728,628.517334,153.640808,571.976868,687.929321,165.811462,866.783325,856.928101,243.547211,946.003723,862.309814,401.254181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,684.892273,710.434509,143.965179,623.711792,628.998962,152.514496,566.638306,688.427856,164.600830,861.945374,856.185608,244.090637,943.119446,861.658569,400.861572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,679.646240,710.496338,142.833679,617.955078,629.456543,151.811462,561.254395,688.799683,164.008377,857.381897,855.282288,243.890106,940.501770,860.725586,400.986603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,673.650391,711.026062,142.776337,612.382874,629.894348,151.064697,555.323730,689.333252,163.742310,853.182312,854.440857,243.630814,937.330688,860.232239,400.685760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,667.571838,711.721924,142.647568,606.786255,630.372681,150.151413,549.829224,689.850708,162.669281,849.160767,853.500305,244.074982,934.897705,859.598633,400.366821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,662.182190,712.405334,142.121368,601.357666,630.955444,149.369446,544.292236,690.498657,161.904434,844.499634,853.174744,244.848679,931.830078,859.267700,399.770050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,657.639771,712.468201,141.700546,595.657532,631.501587,148.820282,539.295166,691.254333,160.656204,839.164246,853.128235,245.128830,928.747925,858.762390,400.152832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,652.442078,712.992188,140.752945,590.160339,632.029785,148.349655,534.243042,691.991394,159.876877,834.659912,852.084961,245.486176,926.060120,858.045837,399.809692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,647.443481,713.303589,140.027985,585.217224,632.578735,147.751602,528.989258,692.943542,159.323227,831.668030,850.764526,245.340363,923.539856,857.273315,399.882935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,642.606201,713.817444,139.753632,580.396667,633.098755,146.730026,524.149414,693.505432,158.350494,827.147522,850.313293,246.050095,921.538818,856.747864,399.407593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,638.249817,714.209473,139.394119,575.567871,633.738770,145.983292,519.470398,694.353943,157.344849,822.589294,849.819946,246.736893,918.316162,856.476929,399.752441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,634.122986,714.469482,138.976257,570.657471,634.406189,145.294922,514.831787,695.078430,155.931030,818.721130,848.911987,247.258026,915.403809,856.097351,399.993103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,629.466492,715.096985,137.723358,565.938660,634.866760,144.509109,510.289459,695.863342,155.138565,815.275696,848.095154,247.716644,912.989746,855.330566,400.462830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,625.061768,715.628174,137.353592,561.548767,635.503357,143.781830,505.686218,696.445679,155.104782,812.285217,847.083191,247.707352,910.448364,854.772888,400.361694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,620.825500,715.962830,137.066635,557.316345,636.111755,142.791824,501.524109,697.052490,154.132294,807.190552,847.111084,248.456192,908.732178,853.982544,400.312378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,616.636780,716.153687,136.118011,553.248962,636.589050,141.867752,497.307037,697.815613,153.714890,804.499817,846.087036,249.019424,905.655457,853.796265,400.540375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,612.741943,716.756104,135.682693,548.833679,637.212158,140.927780,493.389832,698.492615,152.734863,800.887634,845.501160,249.248505,903.009338,853.440613,400.702545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,608.727661,717.432312,135.337570,544.507874,637.948242,139.936935,489.365723,699.134521,151.876328,797.517944,844.791565,249.983429,900.813599,852.664124,401.471710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,604.612976,717.902405,134.826935,540.441833,638.528381,138.993912,485.418182,699.636597,151.285126,794.191589,844.162781,250.336853,898.501648,852.424194,401.278503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,601.174255,718.102722,134.507111,536.594116,639.302307,138.293716,481.497009,700.352966,150.416168,791.088440,843.475525,251.163773,896.375244,851.805603,401.439850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,597.374023,718.675903,133.922577,532.848572,639.878906,137.444382,477.717712,701.042542,149.835114,787.514221,842.883911,252.184067,894.034424,851.429993,401.780457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,594.057617,719.134705,132.995636,529.507385,640.375488,136.055405,474.141479,701.503723,149.379242,785.155273,842.368958,252.891739,891.333191,850.783508,402.058868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,590.750671,719.572510,132.956268,525.956909,640.964111,135.281906,470.972656,701.924377,148.319626,781.486694,842.308350,253.068939,889.777893,850.094177,402.509796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,587.781921,720.126404,132.606445,522.715942,641.460510,134.146881,467.777191,702.525696,147.536926,778.840454,841.435303,253.962555,887.532288,849.634705,402.537048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,584.646301,720.621155,131.550293,519.312134,641.966187,133.385239,464.559570,703.255737,146.922623,775.839722,841.089539,254.361389,885.159668,849.573120,402.590576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,581.543945,721.327087,130.866211,516.402710,642.484436,132.497238,461.468140,703.948975,146.114136,773.247192,840.385864,255.234863,883.245239,848.857422,403.390503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,578.666077,721.413391,130.827316,513.495483,643.079712,131.395538,458.643677,704.411499,145.041092,770.197571,839.910339,255.990067,881.406677,848.628235,403.619202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,576.020630,722.496216,130.103836,510.890472,643.629028,130.147385,455.474640,705.252625,144.287018,767.954590,839.528259,256.275208,879.246582,848.360168,403.733124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,573.549744,722.463623,129.084625,507.747650,644.180359,129.723373,452.992340,705.801575,143.424393,765.050842,839.095276,256.875244,877.794312,847.820007,403.697815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,570.513306,723.126282,128.664871,505.086395,644.899536,128.654938,450.461700,706.443542,142.060669,762.531738,839.102844,257.205963,876.658081,847.377747,403.434906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,567.878357,723.604675,128.574066,502.598755,645.598389,127.615334,447.837921,706.857361,141.320663,760.249512,838.562927,257.894287,874.376709,847.221497,403.667542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,565.554871,724.400696,127.911850,500.060577,646.046997,126.821915,445.276794,707.497986,140.247971,758.132507,838.350830,258.083801,872.472046,847.090088,404.034210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,562.838745,725.030823,127.304352,497.619385,646.845520,126.122627,442.426117,708.000671,140.124435,755.985474,837.958862,258.341278,871.029602,846.414368,404.531647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,560.761780,725.300232,127.055016,495.209686,647.440613,125.076950,440.251221,708.417908,138.754745,753.808655,837.512512,258.744019,870.017639,846.071960,404.463226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,558.487854,725.891052,126.019234,492.805573,647.917358,123.983742,438.116913,709.023560,138.210754,751.453918,836.961731,259.482544,868.435181,846.223083,403.774353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,556.188843,726.500671,125.475227,490.791565,648.351501,123.082542,435.814514,709.716064,137.162338,749.086060,836.893860,259.962524,866.890442,845.886047,404.206055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,554.341064,726.884949,125.246506,488.520050,648.901123,122.113846,433.505798,710.453735,136.129318,747.596497,836.171265,260.300446,865.583557,845.617798,404.434357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,552.221375,727.122314,124.917572,486.682617,649.391052,121.237679,432.001740,710.896179,135.245514,745.927795,835.767273,260.369019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,549.900574,727.961914,124.236664,484.760315,649.943176,120.214851,429.781006,711.588196,133.963043,743.191040,835.786377,261.325714,,,,863.068420,845.463989,404.307037,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,548.953796,728.567200,123.110397,482.741730,650.438721,119.070534,428.092133,711.982178,132.824432,741.696594,835.331482,261.638458,,,,861.035461,845.335876,404.647064,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,547.380127,728.599121,122.443489,481.123535,651.024353,118.322685,426.223511,712.352356,132.383560,740.314941,834.981995,261.314117,,,,859.823730,845.029724,404.852722,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,544.758118,729.335754,122.172272,479.399597,651.663940,117.478065,424.420502,712.786377,130.933350,738.014221,834.969116,261.704681,,,,859.265564,844.620789,404.851318,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,543.506348,729.876709,121.489807,477.644196,652.057922,116.537727,,,,736.740051,834.795044,262.075928,,,,858.851013,844.214966,404.338959,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,542.737183,730.196167,120.335876,476.288177,652.638367,115.513550,,,,735.524475,834.108765,262.287079,,,,856.906677,844.075684,404.639679,420.915161,713.630981,129.575317,,,,,,,,,,,,,,,,,,,,,,,,
93,541.167847,730.682068,120.016182,475.098022,653.147888,114.423592,,,,733.693359,833.805603,262.564789,,,,855.433594,844.015198,404.853516,420.067596,714.123230,128.191467,,,,,,,,,,,,,,,,,,,,,,,,
94,539.065125,731.293213,119.737953,473.922211,653.656250,113.643944,,,,732.098694,833.794983,262.894592,,,,854.812317,843.852661,404.885437,418.671112,714.526917,126.687637,,,,,,,,,,,,,,,,,,,,,,,,
95,538.098511,731.518494,118.537857,472.585815,653.942444,112.761604,,,,731.001526,833.636292,263.179199,,,,854.129517,843.612610,404.692749,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,537.402039,731.702759,117.393517,471.148590,654.191406,112.076126,,,,729.540588,833.415833,263.382904,,,,853.023682,843.385071,404.664612,,,,415.755768,715.559509,124.868233,,,,,,,,,,,,,,,,,,,,,
97,535.953369,732.298401,117.072021,470.320587,654.446350,111.392799,,,,728.214783,833.124146,263.299042,,,,851.919556,843.014954,404.632294,,,,414.953003,715.907288,123.808495,,,,,,,,,,,,,,,,,,,,,
98,534.789856,732.840088,117.113144,469.238922,654.790955,110.728867,,,,727.404358,832.831543,263.201202,,,,850.694641,843.211243,404.676605,,,,413.746368,716.198425,122.667809,,,,,,,,,,,,,,,,,,,,,
99,533.612305,733.324951,116.278717,468.127808,655.193542,110.057747,,,,726.778076,832.652466,263.463287,,,,849.828125,843.309753,404.744659,,,,412.574768,716.517212,121.722389,,,,,,,,,,,,,,,,,,,,,
100,532.565613,733.553284,114.886414,467.657715,655.616882,109.312569,,,,725.718140,832.629395,263.531830,,,,849.035522,843.257019,404.737366,,,,411.351257,716.819336,120.471107,,,,,,,,,,,,,,,,,,,,,
101,532.208130,733.653137,114.223152,466.781250,655.543518,108.787735,,,,723.751282,832.966309,264.184906,,,,848.353882,843.314941,404.278046,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,531.460205,733.751770,113.849327,466.293121,655.789551,107.540573,,,,722.428162,832.910828,264.113220,,,,847.295166,843.157043,404.585571,,,,,,,410.540070,716.917786,117.177467,,,,,,,,,,,,,,,,,,
103,530.307800,734.024292,113.758339,465.881165,655.779785,106.888771,,,,721.900757,832.625549,263.708344,,,,846.687439,842.904907,404.600098,,,,,,,409.601379,716.768616,116.626694,,,,,,,,,,,,,,,,,,
104,529.572205,734.406555,113.324890,465.628845,655.746094,106.475273,,,,722.066895,832.364929,263.600311,,,,,,,,,,,,,409.085175,716.483459,115.916870,,,,,,,,,,,,,,,,,,
105,529.125427,734.641052,112.230713,465.222870,655.587830,105.523170,,,,722.065979,832.002258,263.314606,,,,,,,,,,,,,408.627472,716.183411,115.583801,,,,,,,,,,,,,,,,,,
106,528.962708,734.528625,111.125206,464.926758,655.328247,104.359314,,,,721.406799,831.911255,263.003052,,,,,,,,,,,,,407.959442,715.786682,114.418991,845.114441,842.763245,404.357178,,,,,,,,,,,,,,,
107,528.615723,734.288208,110.257294,464.701324,655.026917,103.152458,,,,720.655579,831.876099,262.751160,,,,,,,,,,,,,407.726624,715.315002,113.455292,845.209595,843.242859,403.231384,,,,,,,,,,,,,,,
108,528.297974,734.212219,109.849602,464.832458,654.895935,102.160133,,,,720.095459,831.820068,262.492981,,,,,,,,,,,,,407.515686,714.958557,112.547966,844.797729,843.330078,402.900970,,,,,,,,,,,,,,,
109,527.883118,734.059631,109.518066,465.089569,654.820007,101.409813,,,,719.426514,831.912903,262.141663,,,,,,,,,,,,,407.262512,714.698120,111.584900,844.156250,843.356873,402.869141,,,,,,,,,,,,,,,
110,527.707703,733.980652,109.177109,464.971863,654.627808,100.675659,,,,718.992126,831.685791,261.507202,,,,,,,,,,,,,407.358521,714.156189,110.192032,843.645752,843.332275,402.953583,,,,,,,,,,,,,,,
111,527.538818,734.003296,108.575249,465.188629,654.309143,99.183884,,,,718.775391,831.762756,261.668396,,,,,,,,,,,,,407.502533,713.576599,108.959885,843.196472,843.345947,402.631195,,,,,,,,,,,,,,,
112,527.372437,733.893799,107.521172,465.570099,653.882263,97.506638,,,,718.388977,832.014954,261.597809,,,,,,,,,,,,,407.397003,712.914490,108.234169,842.864746,843.342896,402.370697,,,,,,,,,,,,,,,
113,527.358826,733.696655,106.566269,465.824493,653.619629,96.548004,,,,718.027222,832.005981,261.293945,,,,,,,,,,,,,407.419128,712.236572,107.769150,842.810425,843.125916,402.132416,,,,,,,,,,,,,,,
114,527.764709,733.647400,105.708351,466.265747,653.321716,96.380112,,,,717.680847,831.853271,260.873810,,,,,,,,,,,,,407.934967,711.835144,107.965828,842.648071,843.173340,402.015045,,,,,,,,,,,,,,,
115,528.790283,733.533203,104.827545,466.935455,653.161804,96.566940,,,,717.468018,831.782166,260.540710,,,,,,,,,,,,,408.526489,711.811890,108.688927,842.319946,843.223450,401.827179,,,,,,,,,,,,,,,
116,529.434753,733.396912,104.375923,467.432709,653.009216,96.700874,,,,717.536194,831.686890,259.935577,,,,,,,,,,,,,408.989685,711.830933,108.891632,842.005859,843.154663,401.610748,,,,,,,,,,,,,,,
117,529.647461,733.222961,104.183388,467.827759,652.836243,96.755943,,,,717.379211,831.668213,259.527191,,,,,,,,,,,,,409.193909,711.765015,108.628746,841.777527,843.178101,401.482941,,,,,,,,,,,,,,,
118,529.722961,733.104492,104.089882,468.008575,652.605408,96.566681,,,,717.276978,831.668518,259.285187,,,,,,,,,,,,,409.483093,711.480286,107.777824,841.587830,843.333252,401.334686,,,,,,,,,,,,,,,
119,529.827393,732.903259,103.963776,468.081696,652.388428,96.419670,,,,717.760803,831.635986,258.863495,,,,,,,,,,,,,409.751129,711.341248,107.471199,841.607605,843.409363,400.832855,,,,,,,,,,,,,,,
120,530.164673,732.726440,103.820335,468.265808,652.266907,96.524406,,,,718.126282,831.731445,258.402954,,,,,,,,,,,,,409.926697,711.319519,107.545471,841.712708,843.543396,400.347809,,,,,,,,,,,,,,,
121,530.464050,732.669495,103.627419,468.404236,652.223145,96.583374,,,,718.533081,831.809204,258.062744,,,,,,,,,,,,,410.144867,711.325745,107.552940,841.828979,843.683655,399.870422,,,,,,,,,,,,,,,
122,530.766602,732.525208,103.407669,468.636383,652.294678,96.267677,,,,719.144775,831.722107,257.370544,,,,,,,,,,,,,410.548279,711.292542,107.359467,842.232361,843.846130,399.244537,,,,,,,,,,,,,,,
123,531.029480,732.383118,103.156029,468.699402,652.077148,96.459305,,,,719.849792,831.847412,256.400696,,,,,,,,,,,,,410.756622,711.359924,107.556030,842.490784,843.978394,398.769470,,,,,,,,,,,,,,,
124,531.222961,732.228394,102.910683,468.699310,651.809937,96.535576,,,,720.285034,832.028320,255.815201,,,,,,,,,,,,,410.855774,711.278137,107.586548,,,,,,,,,,,,,,,,,,
125,531.425720,732.100708,102.787117,468.764923,651.757629,96.579277,,,,720.472229,832.148132,255.714218,,,,,,,,,,,,,410.988556,711.343872,107.487900,,,,843.072693,844.484558,397.992126,,,,,,,,,,,,
126,531.851685,731.966248,102.547806,468.836761,651.817932,96.563988,,,,720.695251,832.300537,255.469299,,,,,,,,,,,,,411.302460,711.482483,107.252762,,,,843.350342,844.733887,397.704163,,,,,,,,,,,,
