Weight63
Date:,2025/04/23
Time:,12:59:51
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
85,752.471802,687.335632,114.109474,,,,810.356384,634.730530,149.279434,1079.948120,821.253784,218.225693,1088.945557,798.335815,306.713623,866.433716,708.878723,122.464142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,751.303711,687.794067,115.923492,,,,809.171082,635.822083,151.748260,1079.793213,821.592224,218.605133,1088.409668,798.534729,307.002197,865.836914,709.073425,123.179604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,750.266479,688.340332,117.777199,,,,808.247559,636.653625,153.916046,1079.644653,821.788269,218.754608,1087.851807,798.557800,307.071655,864.961914,709.788086,124.333130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,749.355408,688.979065,119.421600,,,,807.152527,637.738220,156.683640,1079.560059,821.942200,218.966293,1087.513550,798.542725,306.953125,864.273804,710.811646,126.042877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,747.972778,689.417969,121.381195,,,,805.570984,638.759460,159.534866,1079.347412,822.002197,219.210205,1087.303955,798.557190,306.891174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,746.373657,689.876648,123.921211,,,,804.341797,639.321960,161.394318,1079.086914,822.163269,219.439362,1087.002563,798.571899,306.887085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,744.845459,690.384583,126.346817,,,,802.911987,640.162476,163.857010,1078.755737,822.174683,219.939163,1086.359253,798.755798,307.041870,,,,859.302490,712.772644,132.177979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,742.654602,690.509033,128.366653,,,,801.576111,640.855713,165.785828,1078.367310,822.250305,220.508377,1085.686401,798.923401,307.424744,,,,858.404358,713.351990,132.923935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,741.161621,691.187866,130.880981,,,,800.071655,641.432983,167.994583,1077.594238,822.467651,220.950119,1085.063965,799.023010,307.864716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,739.713684,691.880188,133.071381,,,,798.435486,642.102905,170.324921,1076.882568,822.603027,221.270752,1084.413696,798.939819,308.302002,,,,,,,853.773376,715.424377,138.232742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,737.171753,692.344299,135.380814,,,,796.837524,642.651855,172.189957,1075.989990,822.818359,221.401367,1083.823486,798.864319,308.233582,,,,,,,852.588867,715.750183,139.468781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,735.427612,692.938904,138.043503,,,,795.032471,643.247131,174.128174,1074.683960,822.949646,221.740128,1083.304688,798.814026,308.306946,,,,,,,850.619751,716.899170,141.402344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,733.295105,693.445679,140.333176,,,,793.031921,643.559509,176.575760,1073.341309,823.156677,222.244232,1082.306641,799.049561,308.936096,,,,,,,848.214355,717.424866,143.219833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,731.174622,693.985718,142.614685,,,,791.397522,643.819336,177.961121,1072.240845,823.507629,222.647537,1081.071655,799.231262,309.672211,,,,,,,846.378662,717.973816,144.656372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,729.302124,694.574036,144.804199,,,,788.943054,644.188293,179.732376,1070.799805,823.803467,222.807632,1079.910889,799.316040,309.480072,,,,,,,843.390442,719.166931,147.233597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,726.516235,695.021423,147.194031,,,,786.849243,644.718140,181.556137,1069.066772,824.118225,223.350952,1079.002197,799.463684,309.551270,,,,,,,840.858887,719.775085,149.512314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,724.056763,695.885193,149.688354,,,,784.719055,645.471863,183.020523,1067.368042,824.534546,223.697296,1077.366943,799.708191,310.060730,,,,,,,838.292969,720.736694,151.058029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,720.962219,696.720886,151.838654,,,,781.948059,646.049622,185.383224,1065.350830,825.083191,224.043198,1075.920776,799.897278,310.395111,,,,,,,835.309753,721.150757,152.395447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,718.364014,697.405090,153.398941,,,,779.426636,646.513550,186.507767,1063.297974,825.408447,224.536057,1074.836182,800.089905,310.821228,,,,,,,833.338196,721.927979,154.130692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,715.453979,697.988953,156.090027,,,,776.342834,647.159790,188.145248,1061.133667,825.949402,225.132080,1073.096802,800.352051,311.492004,,,,,,,830.277771,722.703552,155.464767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,712.349731,698.770020,158.085434,,,,773.893066,647.614807,189.349655,1058.908081,826.387024,225.372437,1071.402222,800.465210,311.408234,,,,,,,827.407959,723.578308,156.619904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,708.940491,699.739624,159.904846,,,,770.654053,648.052307,190.473938,1056.170410,826.718384,225.820480,1069.442627,800.856506,311.894562,,,,,,,824.132874,724.462646,158.178650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,705.823486,700.595764,161.897461,,,,767.469055,648.802307,191.929672,1053.769653,827.056030,226.288132,1067.767822,801.012695,312.351868,,,,,,,821.022461,724.948608,159.495041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,702.786621,701.391785,163.085281,,,,764.151306,649.322021,193.178467,1050.840210,827.474670,226.746704,1065.677979,801.225708,313.062775,,,,,,,817.858032,725.505981,160.661118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,699.355835,702.316101,164.470490,,,,761.145508,649.910828,193.380142,1048.046753,827.920105,227.433182,1063.538696,801.450867,313.188629,,,,,,,814.292786,726.429504,162.147430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,695.609985,703.399658,166.072067,,,,757.646545,650.579285,194.471771,1044.769043,828.207336,227.829391,1061.033813,801.884644,313.393463,,,,,,,810.658569,727.350647,163.232239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,692.317383,704.421509,167.309723,,,,753.729553,651.275513,195.802460,1041.903442,828.739929,228.438385,1059.186890,801.920410,314.114685,,,,,,,807.692871,727.600403,164.503769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,688.644592,705.385376,168.928818,,,,750.082825,652.050781,196.285889,1038.507080,829.198059,228.854553,1056.121460,802.186401,314.628082,,,,,,,803.771118,728.441956,164.857239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,685.024231,706.462402,170.391739,,,,746.399780,653.543335,196.664825,1035.049927,829.394958,229.710556,1053.756348,802.337830,314.777802,,,,,,,800.042480,729.440002,166.184189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,681.195984,707.546753,171.400543,,,,742.513977,653.464539,197.454224,1031.789795,829.891846,230.070633,1051.238647,802.504761,315.532898,,,,,,,796.206604,729.904114,167.256241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,677.273315,708.623291,172.512024,,,,738.580017,653.653442,197.927185,1028.388062,830.269104,230.530090,1048.078125,802.790833,315.583130,,,,,,,792.256592,730.255188,168.508881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,673.324463,709.780518,173.549545,,,,734.015015,654.382019,198.414810,1024.633301,830.566101,230.975479,1045.543457,802.694397,315.934021,,,,,,,788.712708,731.042480,169.551682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,669.179626,710.988953,174.511932,,,,729.865356,655.171875,199.279480,1021.188293,830.839050,231.579193,1042.373901,802.880188,316.546112,,,,,,,784.620056,731.685669,169.676849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,664.965759,711.998596,175.255798,,,,725.998108,656.043762,199.754623,1017.071045,831.035095,232.211243,1039.270752,802.964050,316.902954,,,,,,,780.501465,732.013306,170.077820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,661.178284,713.076294,175.380371,,,,721.766052,656.763123,199.826477,1013.287964,831.198547,232.663773,1036.718384,802.942627,317.204163,,,,,,,776.887024,732.685608,171.068954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,657.219604,714.307007,175.992020,,,,717.344238,657.415100,199.899139,1009.685791,831.420227,233.234100,1033.172607,803.097290,317.795258,,,,,,,772.575623,733.692200,171.266937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,652.945984,715.439697,176.614029,,,,712.912842,658.227966,199.880814,1005.768250,831.602783,233.654099,1030.255859,803.023254,318.342163,,,,,,,768.343750,734.446716,171.372162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,648.265137,716.424500,177.555878,,,,708.391357,659.016785,200.266937,1001.839722,831.703003,234.336426,1027.231201,803.023621,318.334015,,,,,,,764.210144,734.548035,171.739395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,643.498535,717.520386,178.027527,,,,703.695313,659.698059,200.765305,997.667603,831.730713,234.906403,1023.817261,803.039124,319.140259,,,,,,,760.281616,734.562805,172.265274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,639.282837,718.546204,178.558182,,,,698.999329,660.320496,200.982574,993.642517,831.912231,235.328308,1020.591614,803.056641,319.242950,,,,,,,756.083740,735.199890,172.839569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,635.590027,719.850952,178.347183,,,,694.674072,661.003845,200.776169,989.840027,831.908997,235.979477,1017.910522,802.974792,319.718536,,,,,,,752.106262,735.937622,172.680222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,631.498291,720.764771,178.491455,,,,690.325134,661.792114,201.151047,985.758850,831.970581,236.264404,1014.085083,802.915100,320.017731,,,,,,,748.145264,736.303162,172.735458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,627.169983,721.881409,178.374191,,,,685.624512,662.436829,201.563477,981.715576,831.979675,236.691879,1011.114441,802.744385,320.447021,,,,,,,743.908875,736.620911,172.656464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,622.888062,722.767029,178.447144,,,,681.148499,663.087830,201.524887,977.591187,831.863220,237.201050,1007.986450,802.589050,320.280304,,,,,,,739.567810,736.860779,172.556976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,618.840698,723.780090,178.780563,,,,676.801208,664.055420,201.286880,973.565552,831.717590,237.758469,1004.671936,802.268616,320.714905,,,,,,,734.903931,737.489441,173.284607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,672.312683,664.845947,201.046951,969.686279,831.472229,238.445313,1001.352356,802.238647,320.884003,,,,,,,730.928528,738.097107,173.013138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,667.822205,665.284668,200.903397,965.522095,831.169983,238.811081,998.440186,801.761169,320.944031,,,,,,,727.118958,738.328796,172.873901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,663.430786,665.624207,200.767990,961.306335,830.849609,239.160004,994.905945,801.566956,321.490723,,,,,,,723.343811,738.279175,173.325073,605.745239,726.219971,179.120728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,659.190430,666.134460,200.626266,957.426208,830.608826,239.727737,992.076538,801.429749,321.776917,,,,,,,718.538086,739.006836,173.647247,602.154114,726.885986,179.122101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,654.826477,666.685364,200.678085,953.349792,830.485657,240.067413,988.848999,801.121948,321.877136,,,,,,,714.240295,739.560791,173.237122,598.383484,727.532837,178.923019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,650.641968,667.047058,200.706390,949.255066,830.329285,240.170380,985.598572,800.785767,322.368378,,,,,,,710.136047,739.614136,173.131378,594.111877,728.140747,178.766769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,646.598022,667.457825,200.474365,945.468689,829.813416,240.849030,982.679626,800.452332,322.341309,,,,,,,706.167297,739.633301,172.821960,589.928223,728.545166,179.112778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,642.338623,667.692078,199.945038,941.412781,829.262390,240.970688,979.450928,799.993530,322.683929,,,,,,,701.882507,740.152649,172.696411,585.597107,728.900452,179.403763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,638.261292,668.017212,199.733505,937.468140,828.731628,241.328491,975.953552,799.677490,322.840790,,,,,,,697.591797,740.559143,172.289215,581.630127,729.293701,178.865982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,634.417908,668.410950,199.498276,933.574341,828.286438,241.728729,973.291748,799.176636,322.809082,,,,,,,693.850525,740.430481,172.688919,578.026672,729.760864,178.225967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,630.644897,668.488098,198.761627,929.572266,827.960876,242.116623,969.848511,798.986389,323.231964,,,,,,,690.595215,740.465393,172.553055,574.010681,729.941833,178.125763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,626.512817,668.586182,198.262527,926.862793,828.135986,241.988678,967.014709,798.422363,322.924896,,,,,,,686.528442,740.860229,171.911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,622.641418,668.819397,197.938416,922.470459,826.844299,242.704239,963.900208,797.989624,323.116486,,,,,,,682.232300,741.216003,171.295029,,,,565.463501,730.269287,178.529663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,618.588501,669.044800,197.723145,918.268738,826.008606,243.144257,960.352661,797.717163,323.427063,,,,,,,678.251892,741.319214,171.053894,,,,562.379395,730.507629,177.379944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,614.493835,669.090149,197.215561,914.428284,825.408936,243.750916,957.778137,797.231567,323.633148,,,,,,,673.906982,741.670959,171.104797,,,,558.520569,730.533813,177.031647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,610.850708,669.250061,196.434143,910.457397,824.985657,243.852112,954.246582,796.909302,323.639008,,,,,,,670.355835,741.960510,170.289825,,,,554.559326,730.687744,176.943802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,607.129272,669.078247,195.875473,907.287537,824.218689,244.031158,951.516785,796.182373,323.852814,,,,,,,666.874329,741.932251,169.705338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,603.267578,668.948669,195.479431,903.572144,823.456482,244.620941,948.438416,795.727539,323.886292,,,,,,,662.792542,741.878967,169.763351,,,,,,,546.917358,730.872498,175.790527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,599.599670,668.950439,194.386520,899.553467,822.856689,244.714813,945.628540,794.963684,323.955688,,,,,,,658.983704,741.784851,169.545639,,,,,,,543.270264,731.035034,175.700912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,595.734680,669.052185,193.659927,896.201294,822.113770,245.001404,942.296387,794.566650,323.983368,,,,,,,655.932739,741.842834,168.398193,,,,,,,539.716003,731.209778,175.018860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,592.042847,668.896973,192.714096,892.523315,821.394043,245.091858,939.711182,793.897644,324.143372,,,,,,,652.310242,741.766174,168.246613,,,,,,,535.858582,731.327087,174.475266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,588.644775,668.995178,191.728745,889.259949,820.509827,245.400970,936.557983,793.702026,324.147552,,,,,,,648.646912,741.457520,167.864059,,,,,,,532.362610,731.519348,173.877930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,584.593262,669.040466,190.964340,885.997803,820.200378,245.373260,933.408936,792.961365,324.243958,,,,,,,644.714966,741.825012,166.914368,,,,,,,529.035400,731.879822,172.957291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,580.870300,669.135925,190.074661,882.407227,819.340698,245.376984,930.617981,792.340942,323.819153,,,,,,,641.627197,741.656555,166.350250,,,,,,,525.450195,732.047180,172.506729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,577.288086,669.326660,189.426178,879.151245,818.637634,245.585358,927.752197,791.556946,323.739807,,,,,,,637.980103,742.017212,166.812103,,,,,,,522.045593,732.275024,171.741608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,574.026123,669.201538,188.622131,876.341431,817.663452,245.550598,925.281677,791.384155,323.766571,,,,,,,634.515015,741.782227,166.820389,,,,,,,518.749268,732.579102,170.488983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,570.604431,668.949341,187.154327,872.693481,817.054749,245.496994,922.452576,790.618408,323.619171,,,,,,,631.766724,742.181274,165.557983,,,,,,,515.419373,732.751465,170.056229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,567.062073,669.013489,186.297073,869.767761,816.218323,245.882324,919.432068,790.148499,323.763245,,,,,,,628.224304,741.707886,165.113968,,,,,,,512.481323,732.948303,169.026321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,563.915466,669.020325,185.253021,866.363770,815.427612,245.714142,916.854858,789.444092,323.579834,,,,,,,625.112732,741.631348,164.386398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,560.737122,669.023254,184.115128,863.442139,814.648987,245.757034,914.082275,788.811890,323.523315,,,,,,,622.130371,741.651367,163.684326,,,,,,,,,,506.189026,733.408508,167.425018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,557.398132,669.235107,183.498169,860.474792,813.732849,245.850494,911.317322,788.204773,322.812927,,,,,,,619.154541,741.659973,162.758881,,,,,,,,,,503.385681,733.514893,166.069092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,554.158508,669.179016,182.673416,857.717712,813.144714,245.707809,908.802002,787.750671,323.152893,,,,,,,616.501526,741.275391,162.231735,,,,,,,,,,500.188354,733.727478,165.276398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,551.168762,669.197998,181.743561,854.743164,812.111633,245.737869,906.147522,787.157227,322.304626,,,,,,,613.144958,741.170898,161.078339,,,,,,,,,,497.370880,733.972229,164.671463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,547.878662,669.309387,180.940903,851.592651,811.574768,245.253967,903.613037,786.530090,322.751282,,,,,,,610.410706,741.400940,160.168350,,,,,,,,,,494.291656,734.214844,163.267807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,545.127075,669.144531,179.523087,849.353638,810.783020,245.126953,900.750427,785.735535,322.042328,,,,,,,607.709717,741.236694,159.910934,,,,,,,,,,491.805511,734.418091,162.453583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,542.475830,669.328125,178.065903,846.275818,810.151611,244.725815,898.410095,785.244568,321.776947,,,,,,,605.249268,741.025085,158.960953,,,,,,,,,,488.849152,734.361572,161.853577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,539.702393,669.379578,176.994247,843.980957,809.330933,244.841553,895.368591,784.843689,321.565582,,,,,,,602.374023,741.034119,158.103271,,,,,,,,,,486.387726,734.679260,160.211380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,536.940796,669.264343,175.770737,841.112854,808.548279,244.582047,893.287415,784.136597,321.331268,,,,,,,599.663696,740.661194,157.160095,,,,,,,,,,483.616699,734.875549,159.654587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,534.350342,669.581604,175.053558,838.149109,808.193665,244.440170,890.039307,783.728760,321.193451,,,,,,,597.663208,740.358459,156.335693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,531.339844,669.443115,174.310516,835.719299,807.610962,244.122879,887.865540,783.022888,320.585083,,,,,,,594.857666,740.400330,155.303589,,,,,,,,,,,,,478.698425,735.175598,157.297104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,528.644775,669.276428,172.803543,833.320313,806.808228,243.956558,885.291626,782.948914,319.935699,,,,,,,592.221069,740.630432,154.428635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,526.208679,668.957825,171.569168,830.866516,806.567688,242.990784,882.861450,782.505920,319.963562,,,,,,,589.773376,740.251038,153.835861,,,,,,,,,,,,,,,,473.626099,735.472656,156.357040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,523.769958,669.063293,170.067291,828.463440,805.543274,242.773407,880.831543,781.973755,319.561462,,,,,,,587.691772,739.805664,153.127960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,521.528625,669.210693,168.963959,826.492432,805.123962,242.270706,878.415894,781.768250,318.830933,,,,,,,585.356262,740.151917,151.698013,,,,,,,,,,,,,,,,,,,469.143188,735.855286,153.927368,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,518.866577,669.226501,168.348969,823.497986,805.041870,241.996460,876.510376,781.246399,318.923157,,,,,,,583.410950,739.967529,151.018677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,516.784363,669.140625,166.910675,821.836243,804.263367,241.812714,874.103455,780.956848,318.156616,,,,,,,581.573853,739.378784,149.819794,,,,,,,,,,,,,,,,,,,,,,465.391937,736.223267,151.289169,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,514.338318,669.116638,165.917313,819.239197,803.682068,241.407730,871.638550,780.880798,317.275360,,,,,,,579.275757,739.029175,148.616562,,,,,,,,,,,,,,,,,,,,,,462.624939,736.292786,150.889313,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,512.218933,669.033508,164.975418,817.262268,803.470154,240.778595,870.352478,780.224854,317.227142,,,,,,,577.365112,739.203430,147.638321,,,,,,,,,,,,,,,,,,,,,,460.753540,736.396545,150.411423,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,510.350159,668.996765,163.285217,815.332153,802.835510,240.047333,867.679260,780.259094,316.794891,,,,,,,575.498230,738.955933,146.570068,,,,,,,,,,,,,,,,,,,,,,458.590546,736.416870,149.362442,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,508.414764,669.045227,162.205826,813.155640,802.432434,239.594803,865.592896,780.233459,316.265167,,,,,,,573.440125,738.488647,146.133591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,506.316925,669.247009,161.632385,811.122070,802.250244,239.164200,864.122925,779.706726,315.619598,,,,,,,571.514832,738.884277,145.183136,,,,,,,,,,,,,,,,,,,,,,,,,455.274963,736.723511,147.109650,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,504.482788,669.256287,160.560745,809.535706,801.786194,238.580750,862.588806,779.485718,315.002502,,,,,,,569.433044,739.003296,143.940140,,,,,,,,,,,,,,,,,,,,,,,,,452.444550,736.768982,146.657669,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,502.806213,669.024048,159.620422,807.794495,801.500977,238.066849,860.297852,779.602478,314.512268,,,,,,,568.317017,738.278625,142.847137,,,,,,,,,,,,,,,,,,,,,,,,,451.351807,736.724548,145.106094,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,500.699188,669.006348,158.831558,805.399414,801.486816,237.292526,858.168518,779.502930,314.066833,,,,,,,566.570740,738.293030,141.699509,,,,,,,,,,,,,,,,,,,,,,,,,450.232056,736.769409,143.718597,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,499.098145,668.878418,157.852234,803.660461,801.106628,236.641296,856.907593,779.015320,313.442810,,,,,,,564.700623,738.484497,140.798691,,,,,,,,,,,,,,,,,,,,,,,,,448.129028,736.615051,143.184158,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,497.766602,668.636047,156.442032,802.317261,800.626526,236.042633,855.476074,779.029785,312.859711,,,,,,,563.074646,738.189758,139.850082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,495.901703,668.595947,155.834946,800.441040,800.368225,235.487991,853.281372,778.998291,311.844452,,,,,,,561.913940,737.967590,139.135757,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.545135,736.776428,141.001968,,,,,,,,,,,,,,,,,,
