Weight63
Date:,2025/04/28
Time:,14:04:02
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
151,541.239807,691.580688,166.781372,924.773743,748.075867,416.248840,767.305542,788.855530,289.331421,,,,,,,414.005402,676.880493,139.429916,466.997101,646.495911,106.763702
152,539.985474,691.341492,166.183365,923.489563,747.802979,415.786652,766.029053,788.070190,289.024872,,,,,,,413.208893,677.328613,137.722733,466.223053,646.978943,105.248543
153,538.727173,691.306030,165.224731,922.336304,747.488159,415.224030,765.163025,787.541992,288.956238,,,,,,,411.709381,677.431152,137.044266,465.130310,647.185242,103.750206
154,537.704102,691.263123,164.369843,921.739502,747.057739,414.876434,764.440186,787.095154,288.651184,,,,,,,410.262482,677.317993,136.496399,464.295502,647.246765,102.562782
155,536.823547,691.418030,163.833206,921.240906,746.665283,414.436432,763.553589,786.621399,288.228729,,,,,,,409.023346,677.328308,136.877609,463.380585,646.903198,102.787468
156,535.856995,691.305176,164.327591,920.655273,746.195190,414.001862,762.822693,786.028625,287.818817,,,,,,,408.418213,677.499451,136.375626,462.070984,646.553711,104.110626
157,535.100037,690.936401,164.532562,919.766663,745.938721,413.195587,762.357727,785.492676,287.100128,,,,,,,407.896912,677.445801,135.943100,460.572266,646.903076,104.765388
158,534.557068,690.340027,164.672333,919.017883,745.680908,412.676086,762.064087,785.226685,286.462799,,,,,,,407.348633,677.283997,136.030624,459.798187,646.453674,104.395668
159,534.146790,690.035522,164.465668,918.612976,745.555237,412.589905,761.639160,785.128479,285.745117,,,,,,,406.507721,676.881348,136.921463,459.383423,646.362244,104.181557
160,533.451355,689.904541,164.043365,917.691284,745.543457,412.009033,761.388550,785.136230,285.115906,,,,,,,405.640106,676.599243,137.447891,458.814911,645.924622,104.076157
161,532.987305,689.790161,164.122849,917.072388,745.445679,411.573730,761.214844,785.100586,284.683136,,,,,,,405.108154,676.522156,137.147232,458.267151,645.403992,104.256218
162,532.610779,689.521118,164.222702,916.638550,745.433044,411.261993,761.314880,785.145508,284.190094,,,,,,,404.998199,676.514832,136.507263,457.815918,645.055725,104.505424
163,532.308655,689.179260,164.288300,916.192810,745.401917,410.887939,761.307983,785.225159,283.766296,,,,,,,404.809265,676.376831,136.368515,457.499420,644.825684,104.483589
164,532.087524,688.929688,164.165924,915.875366,745.428894,410.593445,761.145630,785.277100,283.260895,,,,,,,404.412262,675.984314,136.426315,457.282166,644.544006,104.510780
165,531.877686,688.595764,163.841141,915.615112,745.393005,410.348785,761.018860,785.308594,283.029816,,,,,,,404.106079,675.642273,136.604599,456.928131,644.431152,104.634796
166,531.710999,688.410583,163.615204,915.710693,745.313843,410.217407,760.852722,785.382080,282.732361,,,,,,,403.943756,675.160400,136.760101,456.806519,644.033630,104.667931
167,531.684509,688.033020,163.220871,915.518433,745.294495,410.037994,760.694885,785.283264,282.274658,,,,,,,403.457153,674.777954,137.206024,456.662933,643.280396,104.783867
168,531.585632,687.804260,162.957947,915.197754,745.353516,409.631592,760.557922,785.320374,281.969360,,,,,,,403.493805,674.314209,136.970551,456.669128,642.548950,104.580154
169,531.591187,687.427429,162.916763,915.035400,745.341553,409.470093,760.247498,785.298889,281.817841,,,,,,,402.882843,674.055847,137.511414,456.669495,641.959900,104.394814
170,531.532166,687.102417,162.760910,914.888367,745.227722,409.532135,760.041870,785.288269,281.946899,,,,,,,402.655670,673.695190,137.581924,456.554657,641.486938,104.096069
171,531.460938,686.912354,162.609970,914.689819,745.129639,409.492920,759.724854,785.100403,281.964233,,,,,,,403.170502,673.393494,136.733582,456.445374,640.936523,103.980629
172,531.365601,686.812744,162.417923,914.527588,745.078979,409.568848,759.130737,785.019836,282.179321,,,,,,,403.572571,673.273010,136.066803,456.324677,640.702515,104.044731
173,531.442139,686.850708,162.111481,914.076965,745.057251,409.845795,758.742126,784.997070,282.094482,,,,,,,403.657257,673.183838,135.917389,456.393158,640.697327,104.120461
174,531.360901,686.493896,162.448135,913.651550,745.026550,410.077850,758.725952,784.870239,282.034393,,,,,,,403.643463,673.090271,135.617645,456.378967,640.404114,103.943306
175,531.506775,686.623962,162.005829,913.082092,745.057983,410.431854,758.529724,784.900635,281.937866,,,,,,,403.626221,672.983032,135.445084,456.397339,640.163208,103.881615
176,531.469727,686.634644,161.793381,912.467957,745.066345,410.878174,758.491272,784.863647,281.682129,,,,,,,403.572601,672.946106,135.390167,456.387787,640.067810,103.986343
177,531.413513,686.611755,161.838287,911.989746,745.046936,411.239471,758.423035,784.863892,281.528778,,,,,,,403.556213,673.065247,135.298981,456.329620,640.033081,103.978645
178,531.398315,686.640259,161.905045,911.571533,744.994507,411.611084,758.415649,784.868896,281.398499,,,,,,,403.580383,673.072327,135.209793,456.322571,640.039978,103.960999
179,531.385132,686.573059,161.828094,911.355774,744.909729,411.706299,758.574524,784.818237,281.299255,,,,,,,403.544006,672.966187,135.269806,456.254944,640.085571,103.993652
180,531.287476,686.500000,161.764450,911.229126,744.781982,411.758575,758.531921,784.883179,281.386017,,,,,,,403.468170,673.024109,135.351563,456.191559,640.096436,103.908409
181,531.238892,686.496338,161.737640,911.173828,744.705505,411.848755,758.539917,784.966431,281.560791,,,,,,,403.384827,673.035645,135.358368,456.268860,640.201538,103.764091
182,531.215454,686.534058,161.743759,911.041870,744.636597,411.939178,758.558594,784.943176,281.590271,,,,,,,403.374115,673.018738,135.322083,456.212097,640.233337,103.703453
183,531.032104,686.526978,161.394821,910.744751,744.570313,411.935669,758.365479,784.955688,281.789703,,,,,,,403.295044,673.056519,135.288879,456.063599,640.216003,103.721039
184,531.096008,686.473816,161.777618,910.780273,744.538208,411.998291,758.293945,784.918762,281.745819,,,,,,,403.295197,673.147888,135.259109,456.105682,640.273865,103.714043
185,531.081787,686.529846,161.781158,910.737183,744.529114,411.978607,758.134949,784.939636,281.780548,,,,,,,403.232635,673.155029,135.143326,456.081116,640.343384,103.602013
186,531.077026,686.557556,161.757324,910.793152,744.499756,412.052704,758.158447,784.957703,281.854279,,,,,,,403.170349,673.147339,134.899307,456.129822,640.308411,103.600693
187,531.037048,686.519714,161.693176,910.714844,744.544983,412.018219,758.079346,785.045898,281.938873,,,,,,,403.191101,673.130188,134.889999,456.154938,640.337219,103.567871
188,531.099304,686.514282,161.761795,910.697021,744.557556,411.913086,757.990356,785.128235,281.946533,,,,,,,403.202209,673.142578,134.865631,456.151886,640.248962,103.546143
189,531.076111,686.509216,161.731491,910.779663,744.584839,411.832214,758.448975,785.025818,281.742615,,,,,,,403.212555,673.136902,134.791626,456.145172,640.289429,103.539436
190,531.032715,686.526978,161.660995,910.697693,744.653748,411.785095,758.571838,785.052246,281.707947,,,,,,,403.208893,673.021179,134.904236,456.083374,640.355042,103.451630
191,531.075562,686.533752,161.642578,910.671997,744.661194,411.786133,758.246948,785.229553,281.881836,,,,,,,403.217834,673.020996,134.890961,456.159637,640.330383,103.449928
192,531.079895,686.454651,161.852951,910.732117,744.707397,411.850281,758.185791,785.285828,281.971527,,,,,,,403.144379,673.115234,134.870132,456.175751,640.323669,103.505547
193,530.936584,686.484863,161.499161,910.726807,744.704712,411.906952,758.154297,785.319763,281.869781,,,,,,,403.205292,673.125916,134.901505,456.088776,640.352600,103.455025
194,531.031067,686.519348,161.726364,910.710876,744.663391,411.923615,758.097900,785.292480,281.722229,,,,,,,403.164551,673.129517,134.859970,456.039154,640.371765,103.350639
195,530.968445,686.555725,161.449326,910.667786,744.623291,412.035034,758.047791,785.300598,281.708740,,,,,,,403.166382,673.150696,134.812561,456.093964,640.425293,103.299332
196,530.990845,686.621094,161.572128,910.335327,744.681763,412.308533,758.442200,785.095093,281.535828,,,,,,,403.195343,673.130554,134.830795,456.030151,640.444153,103.260902
197,530.947083,686.696472,161.563843,910.189758,744.671204,412.411163,758.177307,785.153687,281.589447,,,,,,,403.153046,673.151306,134.742737,455.965118,640.453857,103.281731
198,530.931763,686.644775,161.524033,910.034668,744.606079,412.508545,758.024109,785.120361,281.619232,,,,,,,403.168640,673.150818,134.670502,455.933807,640.430786,103.254753
199,530.887878,686.613159,161.442825,909.904541,744.489624,412.621124,757.958557,785.057434,281.612701,,,,,,,403.115204,673.134216,134.754578,455.924866,640.440308,103.158997
200,530.810730,686.633789,161.395905,909.763672,744.455444,412.731720,758.045471,784.985779,281.486389,,,,,,,403.040955,673.124023,134.755737,455.898743,640.435181,103.140526
201,530.797791,686.571472,161.404480,909.526550,744.432861,412.941223,757.824341,784.917053,281.517151,,,,,,,403.024414,673.154602,134.669922,455.856995,640.499817,103.114754
202,530.769287,686.533264,161.375076,909.293457,744.422791,412.946777,757.722900,784.770325,281.587006,,,,,,,402.968536,673.153748,134.654755,455.768677,640.455627,103.095650
203,530.713562,686.435608,161.397812,909.290649,744.342407,413.028778,757.762634,784.619812,281.629669,,,,,,,402.954102,673.163696,134.622513,455.777100,640.388184,103.116737
204,530.706604,686.382935,161.392883,909.289917,744.326965,413.042236,757.673523,784.558044,281.695587,,,,,,,402.859741,673.075378,134.585770,455.655640,640.431396,103.104515
205,530.665649,686.293274,161.398834,909.332275,744.250916,413.093048,757.542114,784.493652,281.736084,,,,,,,402.806854,673.035461,134.670898,455.621918,640.390991,103.094643
206,530.642334,686.253418,161.457596,909.342468,744.217590,413.098602,757.500671,784.355408,281.875244,,,,,,,402.752808,673.050537,134.568100,455.626953,640.374390,103.096565
207,530.541870,686.232239,161.424057,909.323181,744.169434,413.038605,757.374084,784.352844,281.957642,,,,,,,402.709747,672.972961,134.499130,455.622437,640.419617,103.057083
208,530.503235,686.194153,161.427414,909.401733,744.168518,413.027893,757.337891,784.293274,281.961151,,,,,,,402.735748,672.981689,134.424271,455.530670,640.405457,102.949051
209,530.453857,686.155273,161.413269,909.461853,744.153564,413.030151,757.483154,784.261719,282.055695,,,,,,,402.711304,672.998718,134.273926,455.503235,640.408875,102.974358
210,530.441406,686.139893,161.397079,909.422546,744.169678,413.032288,757.450317,784.273987,282.085144,,,,,,,402.663940,672.980042,134.353317,455.163483,640.062561,103.041542
211,530.370911,686.141968,161.360733,909.505432,744.169067,413.081604,757.463623,784.281433,282.144897,,,,,,,402.619019,672.999207,134.263794,455.422516,640.276245,102.989128
212,530.396118,686.162292,161.339432,909.573364,744.150513,413.145477,757.385071,784.256714,282.164398,,,,,,,402.635223,673.007507,134.217346,455.596252,640.394775,102.918915
213,530.367615,686.233032,161.298691,909.606873,744.150452,413.218628,757.373901,784.213074,282.226227,,,,,,,402.961853,673.188171,133.623077,455.638153,640.374756,102.969398
214,530.386230,686.213928,161.278000,909.656250,744.146362,413.239105,757.301392,784.207092,282.219513,,,,,,,402.824036,673.034790,134.007919,455.557037,640.395142,102.897003
215,530.436707,686.270935,161.277542,909.657898,744.143738,413.356232,757.309204,784.173645,282.284698,,,,,,,402.701019,672.960876,134.357010,455.498047,640.368225,102.882446
216,530.407471,686.316833,161.263992,909.654724,744.092468,413.383972,757.356384,784.137024,282.427917,,,,,,,402.683167,673.058044,134.384460,455.546844,640.377808,102.864769
217,530.434021,686.309753,161.074615,909.647644,744.074829,413.535950,757.398499,784.067871,282.406952,,,,,,,402.729950,673.079468,134.289124,455.563568,640.451782,102.839417
218,530.496582,686.373535,161.224915,909.616516,744.033020,413.674744,757.320801,784.029785,282.431580,,,,,,,402.827118,673.069763,134.317474,455.632599,640.475708,102.847229
219,530.402893,686.455994,161.219269,909.677979,744.002380,413.801453,757.327332,784.035217,282.555939,,,,,,,402.784302,673.142822,134.436401,455.648651,640.492126,102.883865
220,530.436951,686.446045,161.041901,909.696289,743.914673,413.863953,757.242065,783.996887,282.534912,,,,,,,402.802032,673.173584,134.323547,455.653442,640.481812,102.851669
221,530.425781,686.520752,160.947754,909.647522,743.885315,413.923889,757.245911,783.895020,282.595703,,,,,,,402.850708,673.179321,134.277878,455.653778,640.490356,102.881783
222,530.411560,686.486023,161.105759,909.629883,743.875793,414.085938,757.332642,783.901611,282.649384,,,,,,,402.785156,673.167053,134.301636,455.692322,640.491821,102.832489
223,530.399231,686.558167,161.224670,909.581421,743.801331,414.069153,757.430115,783.779114,282.970306,,,,,,,402.774078,673.182800,134.263367,455.616333,640.495483,102.795029
224,530.416992,686.493103,161.231430,909.573425,743.791870,414.052521,757.332947,783.731323,283.057068,,,,,,,402.818451,673.181091,134.216995,455.645294,640.485901,102.829430
225,530.371155,686.465454,161.216461,909.620117,743.708252,414.190948,757.423950,783.551697,282.908051,,,,,,,402.750519,673.197388,134.174774,455.592468,640.467957,102.780586
226,530.282776,686.437073,160.945465,909.599670,743.674194,414.199677,757.322876,783.552307,283.114929,,,,,,,402.696503,673.206726,134.211868,455.578491,640.476990,102.807655
227,530.261353,686.437744,160.899353,909.570679,743.683350,414.189117,757.236877,783.491455,283.218353,,,,,,,402.661865,673.207397,134.162292,455.541870,640.484436,102.744637
228,530.208984,686.450745,160.878189,909.637695,743.626221,414.231110,757.161743,783.451477,283.268646,,,,,,,402.584473,673.184204,134.265610,455.511658,640.470093,102.743233
229,530.201538,686.452759,160.880447,909.582764,743.609558,414.207825,757.126831,783.339905,283.287933,,,,,,,402.570465,673.197815,134.248672,455.497467,640.463257,102.709145
230,530.146912,686.450989,160.823822,909.762939,743.598816,414.368164,757.262634,783.054199,283.437958,,,,,,,402.556915,673.105530,134.127319,455.485016,640.454468,102.708481
231,530.140808,686.451721,160.813782,909.816101,743.473694,414.399811,757.114929,783.068970,283.400482,,,,,,,402.541382,673.091553,134.132797,455.482056,640.451355,102.715195
232,530.115417,686.427368,160.645523,909.773071,743.476624,414.392822,756.999695,782.993103,283.401672,,,,,,,402.526672,673.107056,134.174652,455.393677,640.403992,102.719307
233,530.152161,686.363953,160.373108,909.766602,743.373962,414.396118,757.000000,782.835388,283.436890,,,,,,,402.465912,673.101501,134.147293,455.416534,640.421936,102.677399
234,530.128418,686.445984,160.613129,909.601501,743.344482,414.499023,756.955688,782.754028,283.515930,,,,,,,402.462158,673.121887,133.995865,455.077484,640.094360,102.762856
235,530.065247,686.300720,160.456558,909.557678,743.241760,414.539917,757.006775,782.525635,283.553375,,,,,,,402.466522,673.112488,134.080414,454.908997,639.980408,102.848213
236,530.119202,686.278809,160.290466,909.760315,743.128906,414.746094,757.055298,782.304749,283.689087,,,,,,,402.473175,673.028748,134.060272,455.238922,640.318848,102.711990
237,530.171936,686.273132,160.229797,909.743164,743.008911,414.870972,757.051636,782.146240,283.728027,,,,,,,402.468384,673.013550,134.050858,455.024292,640.122864,102.669868
238,530.149902,686.211365,160.163406,909.683167,742.972961,414.906372,757.016296,782.033936,283.726105,,,,,,,402.415405,673.017334,133.929779,454.886047,639.983154,102.674919
239,530.114746,686.130615,160.176880,909.703369,742.902283,414.929382,757.114075,781.818115,283.611359,,,,,,,402.445221,673.029602,133.915878,455.212219,640.322388,102.511078
240,530.144531,686.074707,160.111069,909.817810,742.776001,414.993011,756.761719,781.829041,284.002106,,,,,,,402.324188,672.952820,133.899841,455.283997,640.453552,102.368393
241,530.123108,686.017517,160.024689,909.788208,742.732483,415.011536,756.676697,781.689026,284.079285,,,,,,,402.281738,673.025879,133.879807,455.198212,640.454529,102.376411
242,530.130005,686.031738,160.043900,909.867065,742.666260,415.124298,756.664917,781.526367,284.225067,,,,,,,402.234741,672.958618,133.857635,455.131165,640.401672,102.357964
243,530.080017,685.981445,160.025055,909.923401,742.598755,415.120758,756.673584,781.357361,284.308350,,,,,,,402.258698,672.970703,133.716171,455.143951,640.401123,102.343903
244,530.047546,685.970764,159.932556,909.912903,742.596985,415.059998,756.257141,781.273987,284.547119,,,,,,,402.306061,673.015076,133.565811,455.140961,640.388184,102.308617
245,530.023865,685.958130,159.750473,909.989197,742.536499,415.165894,755.930115,781.099976,284.925995,,,,,,,402.269318,672.940735,133.518051,455.101440,640.402527,102.264893
246,529.859192,685.850769,160.085434,909.990417,742.481628,415.132507,755.848877,781.023865,285.116791,,,,,,,402.196716,672.920959,133.555771,455.043793,640.323853,102.298882
247,529.899597,685.916565,160.023682,910.012634,742.464478,415.186218,755.808228,780.998352,285.212250,,,,,,,402.155090,672.958130,133.459381,455.078369,640.379761,102.287460
248,529.917725,686.010986,160.071106,910.066833,742.463684,415.301392,755.774231,780.874512,285.383301,,,,,,,402.210632,672.937378,133.321671,454.986206,640.392029,102.322060
249,529.863159,685.994202,159.934952,910.213745,742.386841,415.447998,755.745728,780.745483,285.540619,,,,,,,402.220825,672.966675,133.101563,454.758453,640.264648,102.494186
250,529.789551,686.025574,159.933304,910.390015,742.302856,415.488678,755.683960,780.635376,285.802185,,,,,,,402.286163,673.019653,132.930878,454.929352,640.348267,102.401291
251,529.697510,686.046265,159.985947,910.530396,742.278992,415.592102,755.657166,780.548218,286.059967,,,,,,,402.292236,673.033691,132.884781,455.001404,640.398499,102.314018
252,529.660400,686.102417,159.936905,910.715820,742.263123,415.686951,755.570740,780.408630,286.293182,,,,,,,402.220245,673.039429,132.859268,454.983643,640.390564,102.313118
253,529.645752,686.176758,159.917282,910.963074,742.196167,415.821472,755.578491,780.258240,286.573303,,,,,,,402.196045,672.940918,132.848251,454.983948,640.389771,102.322678
254,529.636963,686.158264,160.010239,911.212341,742.171326,415.952728,755.561523,780.148560,286.689117,,,,,,,402.178558,672.929077,132.903030,454.964661,640.385132,102.378105
255,529.683777,686.140381,160.166031,911.573608,742.132019,416.105835,755.458923,779.981628,286.996155,,,,,,,402.184723,672.926758,132.876480,455.011261,640.432983,102.383087
256,529.664917,686.123474,160.104477,911.999695,742.072998,416.257813,755.429016,779.546875,287.521545,,,,,,,402.210449,672.936951,132.939423,454.945648,640.421509,102.468201
257,529.693359,686.190308,159.985336,912.313171,742.060486,416.399750,755.365723,779.333862,287.928894,,,,,,,402.270508,672.918396,132.944305,454.992584,640.372498,102.529480
258,529.794434,686.219543,160.054825,912.670593,742.137634,416.620087,754.999634,779.176331,288.313599,,,,,,,402.316193,672.923035,132.903076,455.030304,640.405090,102.594788

