Weight06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;13:43:22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;
10;865.017273;729.901550;104.696045;763.371887;671.630310;97.113121;938.631409;897.084595;409.960999;836.344055;637.309631;91.476265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;865.030334;729.840576;104.877083;762.812195;671.348328;97.845924;938.315552;897.090576;410.225891;836.239014;637.340515;91.527138;;;;959.939148;949.918213;248.206253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;864.995483;729.918457;104.902145;762.477722;671.175293;98.283569;938.123352;897.000000;410.507996;836.208679;637.399109;91.614670;;;;959.794067;950.106018;248.447327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;864.990295;729.913574;104.996124;762.540771;671.219849;98.295586;938.080261;896.982300;410.656494;836.209717;637.535339;91.780769;;;;959.516296;950.231445;248.762360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;865.055725;729.886353;105.144737;762.676270;671.289063;98.143486;938.382568;896.901550;410.602814;836.201782;637.641541;91.858459;;;;959.341309;950.438232;249.034851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;865.103271;729.856812;105.225182;762.733093;671.236755;98.134804;938.435181;896.817383;410.575073;836.159485;637.649475;91.985634;;;;959.182617;950.618530;249.277115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;864.996460;729.974182;105.432037;762.700500;671.199768;98.115013;938.451111;896.706665;410.639313;836.086182;637.630981;92.121834;;;;959.057373;950.809387;249.469894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;864.590393;730.188843;106.446579;762.669739;671.097961;98.112656;938.212769;896.497742;410.688721;836.071350;637.619690;92.295837;;;;958.997620;950.975525;249.746033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;864.374207;730.346130;107.097176;762.656067;671.069641;98.110703;938.064270;896.402466;410.757111;835.997986;637.679077;92.468437;;;;958.902649;951.099915;249.997360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;864.388245;730.342346;107.439781;763.015198;671.133057;98.086281;938.035706;896.280396;410.763519;835.945435;637.826782;92.638496;;;;958.927063;951.296875;250.355011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;864.479065;730.281738;107.853333;762.682800;670.928406;98.127563;938.009583;896.097961;410.674713;835.912109;637.952698;92.928864;;;;958.954651;951.472046;250.649887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;864.479675;730.245422;108.441658;762.482910;670.728638;98.158699;938.155151;895.977173;410.643982;835.795959;638.012695;93.169357;;;;958.908081;951.703796;250.871582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;864.346924;730.157410;109.214706;762.344116;670.592712;98.169884;937.938354;895.891968;410.692566;835.682129;638.013367;93.350853;;;;958.806213;952.020508;251.017273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;863.963135;730.037964;110.205231;762.244507;670.427795;98.269501;937.758057;895.688049;410.678772;835.511414;637.934753;93.650612;;;;958.710510;952.291321;251.195389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;863.613647;730.008179;110.895813;762.096985;670.155884;98.031609;937.759460;895.555359;410.703613;834.990723;637.402039;94.579247;;;;958.692139;952.563232;251.436539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;863.550232;729.997314;111.273849;761.991455;669.929321;98.045387;937.637878;895.429749;410.714752;835.007202;637.155396;94.788589;;;;958.612732;952.879395;251.595322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;863.363892;730.013794;111.611847;761.792603;669.528381;98.208900;937.484619;895.298340;410.733917;834.797058;637.310913;94.737793;;;;958.605286;953.177856;251.847565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;863.011536;729.980652;111.958496;761.548401;669.148254;98.423981;937.316956;895.074463;410.710419;834.498840;637.744568;95.032639;;;;958.569031;953.410522;252.052246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;862.578918;730.074768;112.664085;761.220825;668.827759;98.708771;937.121216;894.886963;410.756287;834.289124;637.992676;95.167877;;;;958.386719;953.791626;252.361221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;861.956116;730.187561;113.351036;760.967834;668.574402;98.951553;936.859863;894.682556;410.809875;834.083923;638.196716;95.158058;;;;958.238892;954.047852;252.657593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;861.689087;730.360779;114.431076;760.672974;667.979370;99.975113;936.537048;894.516174;410.788422;833.600891;638.309570;95.565475;;;;958.225647;954.198792;252.903641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;860.589844;730.404297;115.425949;759.700684;667.584595;100.857788;936.225830;894.373657;410.869537;833.196289;638.163330;95.907509;;;;957.600220;954.611450;253.508179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;859.345215;730.485962;116.558655;758.946899;667.474976;101.284546;935.996155;894.198853;410.898163;832.784912;638.028442;96.160515;;;;956.968872;955.042419;254.010895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;858.442505;730.692017;117.409286;758.678955;667.600525;100.642044;935.643494;894.068359;410.941101;832.426941;637.822937;96.459473;;;;956.759216;955.371765;254.366150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;858.098145;730.823792;117.801323;758.671509;667.611023;99.948425;935.346619;893.968201;410.943298;832.143127;637.559631;96.799469;;;;956.614441;955.645752;254.729614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;857.784668;730.945801;118.117607;758.139282;667.610718;99.595818;935.036438;893.847351;411.115204;831.878662;637.514099;97.257172;;;;956.420898;955.944641;254.969528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;857.119995;731.085144;118.622276;757.464172;667.542297;99.591995;934.851868;893.763123;411.209869;831.515930;637.778931;97.751366;;;;956.078979;956.283264;255.373917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;856.118469;731.308289;119.309715;756.918823;667.431030;99.595787;934.713501;893.629456;411.082001;830.845520;638.161133;98.705299;;;;956.084595;956.723755;255.923920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;854.808594;731.849854;120.690826;756.373413;667.369202;99.597359;934.635864;893.560730;410.995789;830.231812;638.488770;99.479561;;;;956.223206;956.820190;256.194824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;853.797485;732.171143;121.289520;755.938416;667.396790;99.636330;934.365967;893.679871;411.299469;829.499329;638.896790;100.056564;;;;956.093262;956.941467;256.339233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;853.160828;732.346680;121.463722;755.397034;667.354065;99.827057;934.080566;893.634766;411.407440;828.886475;639.328491;100.523979;;;;955.930969;957.107361;256.501648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;852.538452;732.525208;121.669174;754.560669;667.425049;100.399498;933.691956;893.580139;411.422150;828.135132;639.508362;101.040459;;;;955.287537;957.374268;257.077026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;851.663696;732.700378;121.980171;753.401489;667.547363;100.915901;933.369934;893.506897;411.380463;827.438477;639.129211;101.587646;;;;954.733215;957.681091;257.500519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;850.429321;732.872009;122.406700;752.323669;667.678528;100.988998;932.956299;893.430786;411.546448;826.646118;638.887756;102.235313;;;;954.259216;957.988586;257.656982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;849.170410;733.144775;122.773262;751.465149;667.970459;100.984413;932.371216;893.406006;411.601715;825.717468;639.206299;102.887695;;;;953.832642;958.298889;257.792633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;848.377869;733.586975;123.611511;750.750427;668.196594;100.957596;932.248047;893.254456;411.287964;824.756653;639.807007;103.767380;;;;953.257141;958.625305;258.191437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;847.467957;733.975647;124.063576;749.791199;668.490967;101.435158;931.502686;893.139526;411.457886;823.983093;640.647400;104.617508;;;;952.592224;959.071167;258.683716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;846.437805;734.420227;124.786873;748.755798;668.623108;101.755394;931.037109;892.949036;411.632263;823.061462;641.138916;105.726616;;;;952.233337;959.353760;259.061829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;845.252563;734.908997;125.612762;747.929871;668.812683;101.905991;930.569702;892.731873;411.492432;821.871338;641.290588;106.629372;;;;951.830872;959.568298;259.304932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;843.856384;735.251343;126.018921;746.862183;669.185486;101.905441;930.165222;892.700378;411.253143;820.366211;641.362915;107.429878;;;;951.362549;959.758301;259.553253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;842.576843;735.718018;126.426559;746.130554;670.011108;101.291183;929.809998;892.668274;411.182220;819.332703;641.488220;107.963783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;841.378418;736.308044;126.626663;744.421570;670.076355;102.385963;929.503784;892.477966;411.323059;818.324280;642.004272;108.738686;;;;;;;950.329224;960.402222;260.038879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;840.221741;736.789429;127.571785;743.330078;670.433105;102.916161;928.944458;892.396851;411.554108;817.189636;642.371216;109.926941;;;;;;;949.687927;960.721680;260.170654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;838.951111;736.871765;127.897919;742.474487;670.950806;102.964546;928.069580;892.335388;411.767548;815.535522;642.859985;111.445595;;;;;;;949.161560;960.820618;260.384338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;837.810791;737.092346;128.651291;741.033936;671.589172;102.958900;926.995728;892.072266;411.748474;814.174072;642.897034;112.444801;;;;;;;948.612000;960.941040;260.743500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;836.302979;737.752869;129.607864;739.629517;672.081116;103.382278;926.325928;891.875671;411.462372;812.805481;643.235657;112.963112;;;;;;;948.535339;960.820435;261.170105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;834.602173;738.301331;129.819931;737.991211;672.158569;104.465881;925.963684;891.569214;411.443268;811.327209;643.923828;113.293472;;;;;;;947.487793;961.120056;261.324310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;832.986328;738.682861;130.403687;736.522827;672.707886;104.943359;925.622925;891.445129;411.296448;809.706543;644.202026;114.167175;;;;;;;947.051880;961.125122;261.489960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;831.574524;738.995361;131.201019;735.229492;672.911926;105.161011;925.255859;891.249146;411.220001;808.037720;644.563477;115.228760;;;;;;;946.473755;961.275391;261.726288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;830.240234;739.416931;131.266586;733.332825;673.320862;105.615623;924.731873;890.961853;411.235046;806.838806;645.125671;116.437004;;;;;;;946.008911;961.472717;261.731476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;828.934937;739.727051;131.638214;731.641602;673.613770;106.319550;924.087585;890.688904;411.320313;805.332153;645.439331;117.398964;;;;;;;944.984375;961.800293;262.109253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;827.043335;740.099365;132.199005;730.528687;673.856628;106.622604;923.185242;890.510010;411.589111;803.436523;644.510803;118.469757;;;;;;;944.117981;962.087524;262.401154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;;;;728.948608;674.293884;106.700356;922.114685;890.314575;411.613281;801.488525;643.381348;119.510963;;;;;;;943.813599;962.123291;262.492401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;;;;726.845459;674.558533;107.568810;921.475464;890.244690;411.461395;799.813538;643.753784;120.407814;;;;;;;942.899780;962.166504;262.614899;824.221130;740.701721;133.504196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;;;;725.380066;675.021179;107.529922;921.031494;890.124207;411.170349;797.504761;644.066406;120.946167;;;;;;;941.830139;962.282593;262.591156;821.588745;741.061462;134.497116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;;;;724.021484;675.550110;107.701843;920.507690;889.992004;411.049377;795.877991;644.563477;121.864746;;;;;;;940.856995;962.397705;262.921936;819.528748;741.421509;134.631760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;;;;722.000244;675.782776;108.668869;919.771667;889.735657;411.078064;794.012146;645.052429;122.551399;;;;;;;940.209839;962.578552;263.185608;818.137512;741.966003;135.749237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;;;;720.180359;676.158203;108.846367;918.872803;889.424072;411.203308;791.933716;645.157593;123.330139;;;;;;;939.558533;962.680237;263.393799;816.546021;741.940125;136.155212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;;;;718.384399;676.710388;109.335854;918.071716;889.167603;411.199249;790.015442;645.472168;123.831062;;;;;;;939.330444;962.736816;263.503296;814.597229;742.332336;136.708481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;;;;716.405457;676.921936;109.864311;917.263733;889.054138;410.984985;788.283020;645.992981;124.861107;;;;;;;938.723022;962.579346;263.588013;812.831909;742.644836;136.866638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;;;;714.420288;677.361572;110.235931;916.550964;888.840881;410.715912;785.909241;646.288879;126.182137;;;;;;;937.354980;962.446838;263.528412;811.023987;742.789124;137.306183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;;;;712.868958;677.702759;110.638062;915.605652;888.739746;410.690491;783.814087;646.772705;127.280136;;;;;;;936.411926;962.504150;263.412537;808.983215;743.321594;138.312363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;;;;710.839294;677.932800;111.262955;914.334534;888.535889;410.808929;781.824402;647.171265;128.153870;;;;;;;935.485352;962.636536;263.508759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;;;;708.515076;678.283020;111.573128;913.401978;888.298157;410.856964;779.785522;647.541748;128.687302;;;;;;;934.209167;962.776978;263.934113;;;;804.564270;744.067810;140.229691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;;;;706.899170;678.504333;112.290970;912.881042;888.027588;410.879669;777.686096;647.957336;129.162659;;;;;;;933.525513;962.811401;264.236115;;;;803.164001;744.221863;140.054352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;;;;704.502319;678.764099;113.111183;912.276550;887.803345;410.862061;775.293518;648.288574;130.165680;;;;;;;932.590942;962.690430;264.350708;;;;801.305725;744.322388;140.660126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;;;;702.223755;679.195129;113.738342;911.390930;887.417297;410.849030;773.144287;648.611145;131.164856;;;;;;;;;;;;;798.275269;744.964111;140.951019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;;;;700.104919;679.310181;115.082703;910.469727;887.077698;410.696045;770.678467;649.042603;132.596603;;;;;;;;;;;;;796.816895;745.070679;142.109772;930.137817;962.303040;264.473328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;;;;697.892334;679.652954;115.496262;909.474426;886.769836;410.475891;768.449463;649.272400;133.795380;;;;;;;;;;;;;794.489441;745.135010;142.739288;929.073425;962.347900;264.437195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;;;;695.664978;680.090698;116.374062;908.483215;886.504578;410.393616;766.281738;649.681030;134.419327;;;;;;;;;;;;;792.403198;745.398682;143.167435;928.511047;962.185669;264.629791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;;;;693.353088;680.425415;117.673302;907.931763;886.133118;410.537048;763.828003;649.983215;135.098373;;;;;;;;;;;;;;;;927.615784;961.947693;264.848358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;;;;690.856018;680.744507;118.559166;907.070435;885.771179;410.485718;761.574463;650.328125;136.261185;;;;;;;;;;;;;;;;926.616455;961.650085;264.893158;788.428650;746.091553;143.970810;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;;;;688.757202;680.965027;119.163582;906.079041;885.437561;410.063660;759.237915;650.594788;137.789261;;;;;;;;;;;;;;;;925.489441;961.557495;264.692932;785.875305;746.305847;144.880707;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;;;;686.213257;681.222778;120.290344;904.923828;885.021912;409.657501;756.748474;650.923218;138.438202;;;;;;;;;;;;;;;;924.533203;961.455688;264.500275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;;;;684.233215;681.462585;121.088898;903.808228;884.830139;409.538147;754.193604;651.018677;139.396515;;;;;;;;;;;;;;;;922.736084;961.395569;264.998535;;;;781.719849;746.409607;147.478455;;;;;;;;;;;;;;;;;;;;;;;;
85;;;;681.575745;681.811584;122.177925;902.857178;884.472351;409.693298;751.998596;651.271545;140.536209;;;;;;;;;;;;;;;;921.150940;961.011780;265.401245;;;;779.152405;746.214478;147.057755;;;;;;;;;;;;;;;;;;;;;;;;
86;;;;679.115906;681.765137;123.603508;901.694458;883.960327;409.686798;749.517761;651.647705;141.594635;;;;;;;;;;;;;;;;920.216370;960.757996;265.567780;;;;777.156067;746.597534;148.331757;;;;;;;;;;;;;;;;;;;;;;;;
87;;;;676.761841;682.233215;124.632759;900.640381;883.650391;409.553406;746.737732;651.761597;142.646011;;;;;;;;;;;;;;;;;;;;;;774.839966;746.991394;148.650467;;;;;;;;;;;;;;;;;;;;;;;;
88;;;;673.713928;682.435791;125.923874;899.668091;883.395691;409.435822;744.356812;651.942017;144.043350;;;;;;;;;;;;;;;;;;;;;;772.553650;747.199768;149.218613;;;;;;;;;;;;;;;;;;;;;;;;
89;;;;671.623291;682.843262;127.007736;898.569580;882.926025;409.466217;741.515015;652.009521;144.826080;;;;;;;;;;;;;;;;;;;;;;770.356323;747.007446;149.478851;;;;;;;;;;;;;;;;;;;;;;;;
90;;;;668.758972;682.919128;128.409760;897.365295;882.429016;409.464447;739.240173;652.237976;145.502731;;;;;;;;;;;;;;;;;;;;;;767.822021;747.103088;151.117111;;;;;;;;;;;;;;;;;;;;;;;;
91;;;;666.300415;683.224060;128.976288;896.391113;881.877502;409.196564;736.575256;652.227295;146.421341;;;;;;;;;;;;;;;;;;;;;;765.199341;747.106812;150.743713;;;;;;;;;;;;;;;;;;;;;;;;
92;;;;663.809143;683.539856;130.166031;895.747803;881.336121;408.956604;733.690308;652.381348;147.477615;;;;;;;;;;;;;;;;;;;;;;762.247070;747.319519;153.255859;912.570679;958.982727;265.492584;;;;;;;;;;;;;;;;;;;;;
93;;;;661.145447;683.696716;131.282700;894.461792;880.788208;408.929626;730.938538;652.406067;148.834579;;;;;;;;;;;;;;;;;;;;;;759.276001;747.370605;154.249130;910.863831;959.001221;265.585693;;;;;;;;;;;;;;;;;;;;;
94;;;;658.444946;683.909729;132.101898;892.793945;880.107788;408.832489;728.247925;652.579834;149.576248;;;;;;;;;;;;;;;;;;;;;;756.838684;747.502136;154.930527;909.776123;958.908020;265.813843;;;;;;;;;;;;;;;;;;;;;
95;;;;655.640076;683.992371;133.603241;891.647522;879.775085;408.580505;725.499451;652.545349;150.158264;;;;;;;;;;;;;;;;;;;;;;753.898438;747.517761;155.774734;907.952271;958.238342;265.890869;;;;;;;;;;;;;;;;;;;;;
96;;;;652.615845;684.203491;135.215607;890.509766;879.378601;408.442810;722.870300;652.549927;150.838699;;;;;;;;;;;;;;;;;;;;;;751.363037;747.522888;156.465775;906.618958;957.458984;265.752777;;;;;;;;;;;;;;;;;;;;;
97;;;;649.387268;684.127319;137.790451;889.369019;878.478882;408.333466;719.846436;652.652222;151.676208;;;;;;;;;;;;;;;;;;;;;;748.737854;747.631897;157.107773;905.304993;957.032471;265.673126;;;;;;;;;;;;;;;;;;;;;
98;;;;646.277405;684.351624;138.663773;888.419800;877.889465;408.159180;717.183289;652.672180;152.679459;;;;;;;;;;;;;;;;;;;;;;746.418823;747.362427;157.088867;903.796814;956.664978;265.503754;;;;;;;;;;;;;;;;;;;;;
99;;;;643.654053;684.683472;139.127426;887.528748;877.315857;407.851349;714.060425;652.748962;153.508057;;;;;;;;;;;;;;;;;;;;;;743.230774;747.605957;158.246048;902.413086;956.358948;265.024567;;;;;;;;;;;;;;;;;;;;;
100;;;;640.765198;684.777710;140.528046;885.935852;876.697998;407.549683;711.124146;652.718567;154.649933;;;;;;;;;;;;;;;;;;;;;;740.831909;747.600281;158.505569;901.072144;955.815491;264.328217;;;;;;;;;;;;;;;;;;;;;
101;;;;637.562195;685.055542;141.851517;884.306885;876.268311;407.175446;707.958496;652.721680;155.356506;;;;;;;;;;;;;;;;;;;;;;737.366638;747.800476;159.306549;899.835510;955.192810;264.300323;;;;;;;;;;;;;;;;;;;;;
102;;;;634.485474;684.912048;143.388855;883.153870;875.652588;407.280975;705.033386;652.665710;156.056534;;;;;;;;;;;;;;;;;;;;;;734.870056;747.572144;160.142517;897.551819;954.992249;264.334869;;;;;;;;;;;;;;;;;;;;;
103;;;;631.346863;685.274109;144.176895;881.820557;874.848267;406.638550;701.981201;652.730225;156.324722;;;;;;;;;;;;;;;;;;;;;;731.893799;747.840881;161.256454;895.270508;954.515015;264.458221;;;;;;;;;;;;;;;;;;;;;
104;;;;628.278381;685.598633;145.188278;880.587219;874.042114;406.212128;698.914124;652.580933;157.002258;;;;;;;;;;;;;;;;;;;;;;728.965454;747.571655;161.378769;893.739319;953.823853;264.313782;;;;;;;;;;;;;;;;;;;;;
