;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
67;894.117371;683.090088;114.698112;1045.002563;783.788635;203.057816;1073.927124;752.292786;365.048035;818.863342;612.347778;115.760048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;893.694946;683.602173;115.679916;1045.394897;784.032043;203.081177;1073.251221;752.640991;365.506531;819.127014;612.848572;116.021538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;892.642822;684.100586;117.011642;1045.125000;784.490540;203.347092;1072.693726;752.986450;365.804565;819.009216;613.141052;116.795776;;;;;;;770.979492;687.847656;123.039673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;892.138611;684.423767;117.787926;1044.480957;785.123474;203.797760;1072.172974;753.309998;365.991211;818.726746;613.366272;117.827263;;;;;;;770.474365;688.050842;124.291084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;892.036682;684.697632;118.020256;1043.817871;785.943054;204.286057;1071.677490;753.645813;366.259003;817.933411;613.911011;118.885513;;;;;;;770.161499;688.136658;125.486565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;891.600769;685.114502;118.777489;1043.461060;786.663330;204.892044;1071.263550;754.016235;366.641693;818.173035;614.050476;120.610458;;;;;;;769.786438;688.146851;126.393593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;891.088379;685.540100;120.466873;1043.245483;787.263428;205.433624;1071.026001;754.346191;366.791351;818.409424;614.337891;121.840401;;;;;;;769.227661;688.100891;127.251999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;891.191833;685.714172;122.042801;1042.910889;787.858276;205.838669;1070.881226;754.473145;367.052826;818.303528;614.741028;122.683784;;;;;;;768.455933;688.187988;128.306808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;891.121521;686.017334;122.988899;1042.706909;788.382385;206.525299;1070.443604;754.726624;367.126251;817.885681;614.799622;124.546791;;;;;;;767.684265;688.329468;129.393188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;891.581482;686.002319;123.383209;1042.458740;788.870483;207.155106;1069.724243;755.108582;367.415009;817.633240;614.791138;126.203979;;;;;;;767.194275;688.394348;130.291885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;891.284119;686.492859;124.316238;1042.162231;789.423706;207.869446;1069.117065;755.515015;367.759552;817.576233;615.012512;127.347954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;890.360413;686.905029;125.456863;1042.900757;789.332764;208.197433;1068.426758;755.831909;368.006561;817.056580;615.280762;129.023361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;888.983398;687.550110;126.715614;1043.341919;789.718811;208.163208;1068.007690;755.978516;368.191071;815.991272;615.499817;130.644501;;;;;;;;;;766.135254;688.607300;134.754105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;888.007019;687.810547;128.528427;1042.160522;790.690125;208.874268;1067.351196;756.279907;368.173370;815.075684;615.466064;132.286194;;;;;;;;;;765.177429;688.670410;136.566376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;886.844849;688.120361;130.408142;1041.182373;791.516724;210.118088;1067.238892;756.417603;368.304016;814.025696;615.394897;134.048798;;;;;;;;;;763.815308;688.664856;139.181702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;885.930237;688.192505;131.889389;1040.151855;792.096680;210.607330;1066.672607;756.731262;368.540131;813.202698;615.501343;135.821991;;;;;;;;;;762.349548;688.879944;141.315674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;885.367981;687.927673;133.068222;1039.596191;792.395691;210.826645;1066.003540;757.065735;368.808167;812.436462;615.756714;137.587448;;;;;;;;;;761.673096;689.159973;142.537003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;883.696472;688.647278;134.630127;1039.580078;792.581543;211.031052;1065.239014;757.429688;369.248871;811.643799;615.843323;139.395233;;;;;;;;;;760.876282;689.202271;144.791824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;882.391235;689.064819;136.682892;1039.436646;792.864014;211.425903;1064.484863;757.787476;369.749573;810.156311;615.806885;141.037521;;;;;;;;;;759.307617;689.355713;147.102859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;881.227600;689.122314;137.937393;1037.053711;793.979797;212.523468;1063.882813;758.048096;369.851868;808.327454;616.071899;143.632721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;880.112976;689.373169;139.134766;1034.811157;794.662537;213.788849;1063.397217;758.315979;369.936066;807.119995;616.177795;145.338425;;;;;;;;;;;;;756.618774;689.737549;151.027176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;878.258240;689.910156;141.050049;1034.593262;794.601196;214.106689;1063.141113;758.346069;369.953857;805.440979;616.545471;147.419098;;;;;;;;;;;;;754.412231;689.797974;153.539856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;875.460693;690.384094;143.190384;1034.030273;795.217529;214.860474;1061.904907;758.744263;370.358551;803.430969;616.739807;149.492691;;;;;;;;;;;;;752.413574;690.051331;155.182449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;873.774719;690.732605;145.182755;1032.066162;795.916565;214.712051;1060.704956;759.157104;370.634125;801.809692;616.828918;150.970169;;;;;;;;;;;;;750.864441;690.370361;157.424423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;871.750671;691.192139;146.429199;1030.580688;796.075012;215.320999;1059.933105;759.355042;370.701233;799.724609;617.190125;153.160416;;;;;;;;;;;;;748.222961;690.411987;159.766388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;869.867371;691.489258;148.168869;1028.722656;796.333313;216.755585;1059.167480;759.492981;370.718811;797.619446;617.688110;155.504547;;;;;;;;;;;;;746.378235;690.788269;161.754700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;867.632019;692.137573;150.095932;1026.520386;797.210571;217.650177;1058.269897;759.658447;371.324219;795.308411;618.078979;157.654724;;;;;;;;;;;;;743.960083;691.062744;163.487625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;864.849426;692.041382;152.466614;1025.635864;797.479309;217.919693;1057.029297;759.936157;371.788452;792.691467;618.604614;158.834000;;;;;;;;;;;;;741.848938;691.224487;165.668716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;862.760071;692.320801;153.445282;1023.261536;798.169128;218.011230;1056.106445;760.091248;371.942078;790.372192;618.837280;161.368500;;;;;;;;;;;;;739.088135;691.340149;167.999847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;859.744751;692.814514;155.267624;1021.557922;798.524719;218.573807;1055.227539;760.378357;372.096954;788.082214;618.776855;163.127365;;;;;;;;;;;;;736.747925;691.878235;170.103058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;857.279114;693.116943;156.874405;1019.261658;798.786316;219.647308;1054.065796;760.524536;372.446381;785.375732;619.473816;165.446152;;;;;;;;;;;;;733.980530;692.218201;171.934006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;854.052551;693.277832;158.339874;1016.737427;799.242065;220.280533;1052.184692;760.672058;372.575836;782.555054;619.832703;167.362961;;;;;;;;;;;;;731.544678;692.536438;174.286392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;851.682068;693.451050;159.965408;1014.584412;799.641418;220.290100;1050.682617;760.872009;372.471832;779.803589;619.947144;169.342453;;;;;;;;;;;;;728.210449;692.780945;176.569290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;848.947510;693.746521;161.937363;1012.142578;799.941650;220.535339;1049.450684;761.093567;372.961456;776.841980;620.082520;171.399017;;;;;;;;;;;;;725.643250;693.202576;178.349899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;845.760254;694.500854;163.558670;1009.574463;800.297913;221.101974;1048.260742;761.094788;373.625549;773.618164;620.905823;173.508179;;;;;;;;;;;;;722.674377;693.657227;180.238220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;842.882446;694.463135;164.683273;1006.993774;800.283936;221.889008;1046.502441;761.111206;373.458374;771.158630;621.290222;175.139343;;;;;;;;;;;;;719.782349;694.136353;182.085770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;839.647095;694.986816;166.095627;1004.144653;800.771667;222.466873;1044.653809;761.351196;373.620117;767.578796;621.356689;177.312408;;;;;;;;;;;;;716.817749;694.502808;183.979919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;836.811951;695.275208;167.248993;1001.455444;800.843567;222.608353;1043.166870;761.473328;373.876221;764.673340;621.700134;178.539551;;;;;;;;;;;;;713.109863;694.813843;186.248077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;832.981445;695.931274;168.846298;998.135498;801.626953;223.338974;1041.170898;761.604126;374.127319;761.325684;622.237549;180.475601;;;;;;;;;;;;;710.167236;695.406372;188.314423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;829.493591;696.447327;170.173340;995.786926;801.254028;223.844452;1039.021973;761.736633;374.384399;757.940918;622.499756;182.097626;;;;;;;;;;;;;706.907166;695.754028;189.779572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;827.007141;696.650085;171.522461;992.648132;801.840698;224.384186;1037.263184;761.754211;374.238098;754.498657;623.177673;183.833862;;;;;;;;;;;;;703.400757;696.142761;191.302444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;822.900452;697.062073;172.551041;989.412903;801.893738;224.935532;1035.300903;761.830200;374.763245;750.929321;623.267761;185.674973;;;;;;;;;;;;;700.503235;696.587097;192.709991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;819.336060;697.459473;173.820389;985.896545;802.147400;225.586548;1033.625977;761.732788;375.089600;747.745667;623.611938;186.443054;;;;;;;;;;;;;697.173767;697.047058;194.793427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;816.498108;697.768982;174.314377;982.299927;802.552612;226.347214;1031.372559;761.812927;374.985779;743.883789;623.808716;188.565369;;;;;;;;;;;;;693.323547;697.575439;196.624023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;812.611389;698.303772;175.548950;979.501953;802.231506;226.762665;1029.184937;761.842712;375.417542;740.234192;624.506653;190.008026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;808.614380;698.373718;176.604080;975.949585;802.792908;226.867996;1027.267822;761.870300;375.347076;736.923706;624.780884;190.825317;;;;;;;;;;;;;;;;686.213684;698.315002;199.694656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;805.551392;698.503357;177.411850;972.073792;802.937012;227.753967;1024.636108;761.943726;375.655609;732.860718;625.255554;192.214569;;;;;;;;;;;;;;;;682.037476;698.711060;201.653564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;801.060974;699.428040;178.276688;969.006409;802.718933;227.962631;1023.077515;761.791748;375.729736;729.338440;625.592102;193.584229;;;;;;;;;;;;;;;;678.576843;699.162170;202.808533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;797.251587;699.606750;179.173645;965.386230;803.155029;228.554413;1020.726563;761.879395;376.356506;725.654480;626.372986;194.603088;;;;;;;;;;;;;;;;675.134949;699.556580;203.537659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;793.766724;699.842468;180.107956;961.672180;803.311462;229.074890;1018.654846;761.814392;376.118439;721.501648;626.726929;195.633514;;;;;;;;;;;;;;;;671.349121;699.980408;204.519913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;789.890381;700.110962;180.809372;958.468750;803.005737;229.489517;1016.644226;761.889221;376.728638;718.029297;626.802002;196.485458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;785.686401;700.818787;181.728897;954.515320;803.373535;229.998123;1014.265564;762.017883;376.890045;714.347839;627.215515;197.003494;;;;;;;;;;;;;;;;;;;663.585938;700.761475;207.692017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;781.239868;701.139343;182.449158;951.078308;803.251648;230.767197;1012.131104;761.842102;377.116425;709.905334;627.651245;197.584488;;;;;;;;;;;;;;;;;;;659.782043;701.155762;208.250519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;777.418701;701.521973;182.611160;;;;1009.858459;761.934998;377.417419;705.690796;628.106873;198.128860;;;;;;;;;;;;;;;;;;;655.895081;701.363647;208.998047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;773.930298;702.088989;183.094711;;;;1007.992188;761.911987;377.624451;702.610229;628.569397;199.013306;;;;;;;;;;;;;;;;;;;651.938232;701.622131;209.910767;943.485107;803.256897;231.414444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;769.800903;702.636414;183.527725;;;;1005.400269;761.894348;377.835724;698.246521;628.934387;199.378342;;;;;;;;;;;;;;;;;;;648.136414;702.042664;210.164108;939.739868;803.018616;232.547913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;765.695557;702.955017;184.039703;;;;1003.386475;761.911255;377.917297;694.212585;629.173340;199.550842;;;;;;;;;;;;;;;;;;;644.424805;702.217224;210.447250;936.388611;802.820007;232.349335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;761.998413;702.997925;184.332748;;;;1001.191284;761.765625;378.590149;690.153809;629.514038;199.711487;;;;;;;;;;;;;;;;;;;640.523193;702.745178;210.976990;932.407043;803.087830;232.594482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;758.017273;703.346680;184.457214;;;;998.661621;761.850464;378.233063;686.171570;629.759094;200.242218;;;;;;;;;;;;;;;;;;;636.339172;703.259705;212.289642;927.846924;803.207947;234.086975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;753.358521;703.836304;184.797409;;;;996.552612;761.783020;379.019135;682.271729;629.985046;200.573013;;;;;;;;;;;;;;;;;;;632.166443;703.603271;213.174362;924.262756;802.650391;234.157471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;749.249451;704.324280;185.124039;;;;994.257751;761.674744;378.920135;678.557739;630.637268;200.592117;;;;;;;;;;;;;;;;;;;628.455811;704.120422;213.620087;921.006470;802.665344;234.188583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;745.825012;704.188904;185.164886;;;;991.770203;761.675171;379.059296;674.342224;630.958862;200.117645;;;;;;;;;;;;;;;;;;;624.618286;704.528442;213.502625;916.613098;803.058105;234.758774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;742.222168;704.629883;184.782822;;;;989.752686;761.609253;379.480377;670.213440;631.290161;200.134125;;;;;;;;;;;;;;;;;;;620.779419;705.071228;213.676437;913.167480;802.593750;235.175079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;738.115051;705.084045;184.832504;;;;986.647949;761.680054;379.245514;666.477783;631.552734;201.013916;;;;;;;;;;;;;;;;;;;616.995667;705.598694;213.684097;909.634705;802.373413;235.500610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;734.624390;704.803345;184.983215;;;;984.710938;761.404541;379.612762;662.384949;632.239136;201.209869;;;;;;;;;;;;;;;;;;;;;;905.187317;802.480286;236.250214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;729.917603;705.654236;185.154449;;;;981.953247;761.368652;379.847778;658.424500;632.973633;201.416000;;;;;;;;;;;;;;;;;;;;;;901.592957;802.229370;236.706665;609.376099;706.630981;214.139099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;726.081665;706.534973;185.022598;;;;979.665955;761.253113;379.621521;654.628296;633.653992;201.154449;;;;;;;;;;;;;;;;;;;;;;898.403931;801.927002;237.085983;605.118103;707.090942;214.807739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;722.459534;706.486511;184.878479;;;;977.134766;761.292847;380.426422;650.701599;634.269104;200.683182;;;;;;;;;;;;;;;;;;;;;;894.356873;801.671570;237.136810;601.432434;707.646118;214.289200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;718.365173;706.725952;184.547241;;;;974.482178;761.125671;379.976990;646.473572;634.427185;200.466034;;;;;;;;;;;;;;;;;;;;;;891.119385;801.308350;237.275528;598.057739;708.085022;213.736359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;714.483276;707.368958;184.739349;;;;972.095337;761.137878;380.472778;643.004456;634.393250;200.572067;;;;;;;;;;;;;;;;;;;;;;887.376953;801.379089;237.667007;594.519287;708.457214;213.332993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;711.172913;707.734009;184.407196;;;;969.671387;760.714294;380.425232;639.787048;634.835144;200.988571;;;;;;;;;;;;;;;;;;;;;;883.500183;801.281250;237.990143;590.296082;708.953918;213.472870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;707.188171;707.872437;184.259476;;;;967.257629;760.740845;380.540009;635.653137;635.308289;200.677017;;;;;;;;;;;;;;;;;;;;;;880.191162;800.783142;238.560593;586.554504;709.628540;213.232956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;703.329529;708.260254;183.986481;;;;964.559204;760.554504;380.668427;631.834961;635.932068;200.218796;;;;;;;;;;;;;;;;;;;;;;876.441223;800.601379;238.916672;583.102966;710.284546;213.124481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;700.265930;708.456848;183.208069;;;;962.454834;760.242493;380.650879;627.755066;636.466248;199.984772;;;;;;;;;;;;;;;;;;;;;;873.666138;800.161804;238.930420;579.254150;710.833496;212.980255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;696.562927;708.751221;182.921524;;;;959.672424;760.186157;380.943207;623.920593;638.495544;198.915649;;;;;;;;;;;;;;;;;;;;;;869.111816;800.182556;239.547165;575.652527;711.444824;211.969452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;692.701721;708.978088;182.517654;;;;957.387512;759.876343;380.697021;620.129822;640.470215;197.922852;;;;;;;;;;;;;;;;;;;;;;866.001404;799.714355;240.185516;572.342651;711.942383;211.198898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;689.471191;709.222351;181.752792;;;;954.953064;759.690247;381.239319;616.380676;641.071411;197.308121;;;;;;;;;;;;;;;;;;;;;;863.750122;799.253784;239.604645;568.553223;712.423096;211.063568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;686.421509;709.561523;181.377930;;;;952.289307;759.526367;380.989960;612.903198;641.093750;196.921219;;;;;;;;;;;;;;;;;;;;;;859.615112;799.234314;239.787903;565.089539;713.225830;210.499100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;682.671997;709.835571;181.109329;;;;949.786194;759.400940;381.240234;609.161865;641.517090;195.978363;;;;;;;;;;;;;;;;;;;;;;856.717834;798.537720;240.250122;561.871277;713.750610;209.508698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;679.237793;709.956543;179.780853;;;;947.161133;759.121582;381.059204;605.483643;641.767212;195.674225;;;;;;;;;;;;;;;;;;;;;;853.332764;798.529236;240.503159;558.433838;714.242615;209.202713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;675.817200;710.433228;178.962067;;;;944.972595;758.845825;381.364044;602.089966;642.112244;194.820831;;;;;;;;;;;;;;;;;;;;;;850.138855;798.148071;240.478745;555.412903;714.857178;208.101028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;673.005615;710.243408;178.807693;;;;942.438171;758.771545;381.216553;598.639709;642.475220;194.095154;;;;;;;;;;;;;;;;;;;;;;846.653748;798.172241;240.738983;551.971802;715.445068;207.848816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;669.445862;710.992737;178.188858;;;;940.037781;758.623535;381.169891;595.457275;642.706787;193.317902;;;;;;;;;;;;;;;;;;;;;;843.794800;797.528015;240.428284;549.001038;716.040161;207.069580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;665.620850;711.151733;177.861221;;;;937.912781;758.455872;381.365295;592.163696;643.247620;192.390945;;;;;;;;;;;;;;;;;;;;;;840.741943;797.192444;240.565796;546.008728;716.778503;205.855194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
