Weight61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;11:52:04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;879.466736;668.992432;171.590637;1091.769775;769.739014;408.563354;751.665405;644.919006;138.136658;1086.750854;783.137329;200.038055;816.378235;607.411499;112.988441;;;;;;;;;;;;;;;;;;;;;;;;
2;879.322510;668.966003;171.652893;1091.830078;769.833313;408.597321;751.686768;645.035767;138.175751;1086.742065;783.137878;200.047638;816.050659;609.923767;111.481056;;;;;;;;;;;;;;;;;;;;;;;;
3;879.278625;668.871643;171.686768;1091.785522;769.848816;408.582489;751.605164;645.010742;138.204514;1086.744873;783.138367;200.044006;815.946594;609.363403;111.432953;;;;;;;;;;;;;;;;;;;;;;;;
4;879.345032;668.850708;171.626450;1091.640991;769.919495;408.555145;751.692871;645.031677;138.180984;1086.611206;783.149292;199.894104;815.855652;608.496460;111.924377;;;;;;;;;;;;;;;;;;;;;;;;
5;879.316895;668.820007;171.409439;1091.599365;770.023132;408.550323;751.800171;645.032166;138.048019;1086.577881;783.148071;199.856369;815.710327;608.159363;112.262680;;;;;;;;;;;;;;;;;;;;;;;;
6;879.252319;668.741272;171.547821;1091.560303;770.043213;408.508484;751.859314;645.033813;137.941940;1086.586182;783.147156;199.865677;815.505676;608.522705;112.039803;;;;;;;;;;;;;;;;;;;;;;;;
7;879.173828;668.693726;171.396713;1091.436157;770.142517;408.535553;751.931580;645.023438;137.857544;1086.592163;783.147949;199.873108;815.281982;608.827026;111.909889;;;;;;;;;;;;;;;;;;;;;;;;
8;879.187622;668.667908;171.335724;1091.374268;770.216614;408.508759;751.741577;644.936523;137.843872;1086.566162;783.170471;199.852982;815.133240;609.074158;111.734329;;;;;;;;;;;;;;;;;;;;;;;;
9;878.978149;668.563110;171.487106;1091.331055;770.231262;408.452667;751.725464;644.868896;137.872253;1086.543823;783.164795;199.773926;814.823059;609.507080;111.610542;;;;;;;;;;;;;;;;;;;;;;;;
10;878.850037;668.517944;171.460220;1091.135132;770.335510;408.521576;751.855652;644.957275;137.735168;1086.434082;783.148560;199.766266;814.419006;610.139282;111.286720;;;;;;;;;;;;;;;;;;;;;;;;
11;878.799927;668.542480;171.363571;1091.042358;770.356628;408.483429;752.096313;645.047363;137.535660;1086.369263;783.166077;199.788788;814.219727;610.589783;111.364662;;;;;;;;;;;;;;;;;;;;;;;;
12;878.798584;668.458679;171.342834;1090.979736;770.393005;408.518463;752.326965;645.055908;137.380508;1086.327881;783.079895;199.752487;813.829773;610.651062;111.853409;;;;;;;;;;;;;;;;;;;;;;;;
13;878.698120;668.440613;171.320572;1091.026367;770.451355;408.554230;752.651062;645.197205;137.081543;1086.250854;783.030457;199.729431;813.398315;610.945862;111.999115;;;;;;;;;;;;;;;;;;;;;;;;
14;878.674011;668.415405;171.336319;1090.932739;770.454712;408.542236;752.781372;645.239197;136.907166;1086.201538;783.065308;199.783737;813.126831;611.861328;111.345528;2326.849854;-818.453674;-157.165298;;;;;;;;;;;;;;;;;;;;;
15;878.512817;668.558716;171.433670;1090.839355;770.500916;408.497528;752.906250;645.219421;136.910919;1086.125000;783.064026;199.878342;813.179626;612.431030;110.954674;;;;;;;;;;;;;;;;;;;;;;;;
16;878.336548;668.651123;171.628738;1090.801880;770.537109;408.511017;752.774597;644.977783;137.217896;1085.921387;783.058594;199.881348;813.039429;612.630188;110.996048;;;;;;;;;;;;;;;;;;;;;;;;
17;878.118103;668.657532;171.915970;1090.666382;770.621826;408.538818;752.692688;644.726379;137.623474;1085.889771;783.055725;199.949051;812.834595;612.754639;111.202553;;;;;;;;;;;;;;;;;;;;;;;;
18;877.911255;668.846191;172.002365;1090.511841;770.629883;408.540619;752.745667;644.566223;137.693436;1085.753662;783.155151;200.020233;812.655151;612.716553;111.434555;;;;;;;;;;;;;;;;;;;;;;;;
19;877.743347;668.990601;172.206253;1090.320068;770.713989;408.534485;753.008545;644.453674;137.724701;1085.618652;783.201782;200.114273;812.626770;612.277039;111.901772;;;;;;;;;;;;;;;;;;;;;;;;
20;877.468689;669.110413;172.600708;1090.214478;770.815308;408.569153;753.240906;644.325745;137.707367;1085.406738;783.246948;200.312805;812.655029;611.748718;112.380066;;;;;;;;;;;;;;;;;;;;;;;;
21;877.210693;669.259399;172.843735;1089.913696;770.886719;408.687134;753.371887;644.193726;137.712570;1085.071655;783.423523;200.577316;812.434448;611.826660;112.416069;;;;2326.904541;-818.438843;-157.151245;;;;;;;;;;;;;;;;;;
22;877.032043;669.267639;173.055817;1089.764771;770.930908;408.648956;753.520935;644.134094;137.736328;;;;812.202881;612.465332;112.180817;;;;;;;;;;;;;;;;;;;;;;;;
23;876.891296;669.288879;173.204697;1089.537231;770.998352;408.570313;753.568298;644.151855;137.755310;;;;812.092163;612.978210;112.025406;;;;;;;;;;;;;;;;;;;;;;;;
24;876.715393;669.350769;173.432434;1089.205933;771.057739;408.392517;753.658081;644.145569;137.709991;;;;812.000244;613.147705;112.146439;;;;;;;1083.827026;783.961426;201.521591;2326.855225;-818.472229;-157.197327;;;;;;;;;;;;
25;876.584595;669.463135;173.604462;1088.896729;771.124756;408.284668;753.803040;644.156189;137.684891;;;;811.967651;612.441772;112.847214;;;;;;;1083.484497;784.240662;201.606934;;;;;;;;;;;;;;;
