Weight58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:07:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;894.494873;716.534790;125.960495;768.181030;694.196289;87.736656;1140.656616;865.388306;469.037018;856.108582;631.469177;84.820717;1123.427124;888.162415;279.570313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;894.001038;715.886292;126.359840;767.275269;693.541443;88.810692;1140.384521;865.389038;468.894775;854.532349;634.014648;84.334335;1122.762085;887.812927;279.226654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;893.177124;715.164001;127.166466;766.620789;693.043152;89.458626;1139.892456;865.361938;468.830261;852.928223;634.955872;84.778008;1122.225098;887.287292;279.172546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;892.359985;714.572693;127.575821;765.801453;692.437927;90.011589;1139.412842;865.169739;468.728851;851.783997;634.047363;85.693390;1122.001953;886.721252;278.999908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;891.667542;714.182800;127.726448;765.067932;691.790039;90.443275;1138.967529;864.928589;468.490967;852.113586;629.890076;87.833817;1121.602905;886.336792;278.927795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;891.130798;713.677490;128.006012;764.548401;691.327942;90.718895;1138.540649;864.652588;468.407928;851.908569;626.881348;89.103912;1120.968262;886.126160;278.911865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;890.423950;713.042358;128.514648;764.330994;690.817688;91.032753;1137.942505;864.474915;468.477722;851.106018;625.880127;89.624512;1120.360474;885.792114;278.972839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;889.709656;712.359985;128.842911;764.021729;690.337769;91.188408;1137.544922;864.265991;468.552551;849.998352;625.681580;89.897804;1119.448486;885.522888;278.876617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;888.975281;711.723816;129.228485;763.299072;689.752441;91.761002;1137.086792;864.116089;468.548004;848.380493;625.503662;90.361115;1118.604980;885.054382;278.618073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;888.327393;711.128235;129.528748;762.389038;689.246704;92.336823;1136.786621;863.952515;468.568268;847.497742;624.203674;90.943848;1118.192261;884.667542;278.344849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;887.805542;710.694397;129.694748;761.900085;688.813782;92.332512;1136.455444;863.779846;468.489807;846.958618;623.016907;91.552048;1117.944092;884.243530;277.994537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;887.414551;710.252991;129.751617;761.613892;688.095398;92.716621;1136.230347;863.655823;468.380066;845.929993;623.376892;91.874779;1117.561401;883.782349;277.681549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;886.947998;709.638184;129.687653;761.325439;687.473450;93.008018;1135.994385;863.461487;468.359955;845.136963;622.497437;92.519310;1116.887207;883.232788;277.722168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;886.154480;708.922791;129.782715;761.073547;687.016174;93.168655;1135.422607;863.230713;468.163849;844.577209;621.581909;92.691963;1115.990479;882.714539;277.814178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;885.377930;708.477234;130.467941;760.863220;686.580872;93.259605;1134.849854;862.970154;467.965118;843.540161;621.268372;93.009445;1115.317017;882.339355;277.958832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;884.766479;708.001343;130.700821;760.771606;686.160095;93.214981;1134.308716;862.799866;467.949493;842.030579;621.207642;93.481346;1114.738647;882.069824;277.974915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;884.301453;707.471252;130.745026;760.668579;685.654846;92.931824;1133.771118;862.554565;467.890228;840.565979;621.247070;93.271103;1114.416748;881.863281;277.916504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;883.975952;707.121216;130.848007;760.645020;685.152405;92.895470;1133.418579;862.290100;467.524078;839.864075;621.033997;93.170197;1113.939209;881.511536;277.638275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;883.763306;706.769531;130.951752;760.567444;684.579468;92.879616;1133.112183;862.169739;467.297119;838.732178;621.779541;91.958969;1113.443115;881.024109;277.312714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;883.526306;706.519470;130.931946;760.548706;684.114807;92.842163;1132.547119;862.165283;467.411896;837.638245;622.528076;91.389641;1112.817993;880.547791;277.255096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;883.238037;706.193115;131.001251;760.587524;683.683044;92.838234;1132.041016;862.054993;467.438751;836.272705;622.184448;92.010025;1112.122559;880.057922;277.256866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;882.853088;705.799316;130.918472;760.637146;683.339966;92.763779;1131.574951;861.911255;467.465393;835.119446;622.022461;92.416023;1111.767212;879.393921;277.054688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
