Weight64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;13:15:03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
49;878.614624;721.726685;133.213531;829.024170;631.481384;111.871460;1074.857178;878.264587;202.266800;;;;756.050964;681.531921;117.925171;;;;1100.233032;840.937622;410.685120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;877.678223;722.045593;134.634613;828.458130;631.105347;113.885048;1074.437988;878.743408;202.565201;;;;755.199768;681.837341;119.406700;;;;1099.356567;840.941040;410.971100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;876.737061;722.048767;135.814926;827.573792;631.313843;114.875778;1073.970337;879.140076;202.836792;;;;754.640137;682.157593;120.329056;;;;1098.671387;840.930786;411.263794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;875.892578;722.282715;137.000351;826.462219;631.516479;117.001801;1073.009033;879.019226;203.162079;;;;754.008911;682.527527;121.385735;;;;1098.177612;840.939514;411.116302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;875.233093;722.602478;137.875580;825.242859;631.567749;119.061440;1072.347900;879.084167;203.161179;;;;752.459045;682.761414;123.464355;;;;1097.696411;840.872803;411.061401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;874.016541;722.840454;139.184189;824.172424;631.231750;120.663422;1071.910400;879.235657;202.917923;;;;751.476501;683.125183;125.226707;;;;1097.257690;840.806396;411.297699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;872.791870;722.822266;140.609421;822.801331;630.703491;122.664406;1070.881104;879.880920;203.067139;;;;750.255249;683.384155;126.384422;;;;1097.240967;840.593262;411.242188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;871.674011;722.699768;141.739960;821.454163;630.697693;124.580360;1069.956299;880.279724;203.608414;;;;748.970886;683.787354;127.624046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;870.539795;722.795898;142.970596;820.133118;630.992493;125.971474;1068.990723;879.714355;204.039612;;;;748.019348;684.349731;129.408051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;869.022766;723.239441;144.569580;818.467346;631.147827;127.715118;1067.993530;879.384094;204.590317;;;;746.450867;684.396973;131.513092;;;;;;;1096.388428;840.337463;411.288544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
