Weight62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:39:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
30;778.896545;729.152954;163.457703;666.377441;675.033569;151.942139;1026.286377;861.786194;442.612610;;;;743.769592;634.988953;139.392624;975.240234;894.168579;263.365814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;775.183838;729.482605;163.996124;662.428955;675.918152;152.933060;1024.905151;861.743347;442.156036;;;;739.306396;635.229675;140.783813;971.654907;894.304565;264.089752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;770.934387;730.092957;164.902878;657.942566;676.600708;154.469421;1022.784058;861.627563;441.934326;;;;734.765442;635.221924;141.989624;968.461670;894.099060;264.542267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;767.162537;730.390686;165.475754;653.587891;677.324341;155.837799;1020.982910;861.477600;442.408752;;;;730.401855;635.617920;143.530777;965.313232;893.762634;264.613586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;763.493286;730.352600;166.492981;649.454407;678.307922;156.770142;1019.500305;861.328125;442.072449;;;;726.078613;636.306580;144.833145;962.141541;893.854858;264.637268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;758.962463;731.029663;167.160461;645.289429;679.362854;157.495850;1017.060852;861.179138;441.703339;;;;721.725891;636.976440;145.986496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;755.023743;731.582764;167.748901;640.911499;680.323975;158.335815;1015.300293;861.117554;442.164276;;;;717.112549;636.973694;147.033218;;;;955.473938;893.152100;265.237701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;750.834229;731.688416;168.676880;636.360107;681.014832;159.921204;1013.422424;860.843201;441.811523;;;;711.794189;635.261780;148.918549;;;;952.614380;892.747864;264.969208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;746.480103;731.674622;169.503510;631.861511;681.701416;161.140274;1011.421204;860.718445;441.632324;;;;706.874268;634.975464;150.404083;;;;949.453125;892.817810;264.884552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;742.229248;732.138062;169.861435;627.398499;682.532898;162.107773;1009.230835;860.677612;441.720276;;;;702.215759;635.579224;150.986847;;;;945.624817;892.300537;265.498077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;738.251831;732.724426;170.685028;623.053284;683.609680;162.517960;1007.239624;860.387756;441.476257;;;;697.643005;636.575317;151.051788;;;;942.360718;891.859497;265.988495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;734.394165;732.601135;171.758484;618.892761;684.554504;163.084335;1005.049133;860.197021;441.616638;;;;693.054504;637.215637;151.037994;;;;939.149597;891.881042;265.867981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;730.338501;732.628174;172.032150;614.617432;685.350098;163.642593;1002.897827;860.071045;441.366913;;;;688.133667;637.385132;151.460144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;725.623535;733.090576;172.034241;609.914856;685.979614;164.866669;1000.973328;859.740234;441.013123;;;;683.312378;637.766846;152.303772;;;;;;;931.575073;891.014587;266.884369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;721.542603;733.415771;172.516876;605.082825;686.701965;166.327393;998.664063;859.483093;441.462952;;;;678.817749;638.256165;152.414520;;;;;;;928.610596;890.458984;266.674652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;717.539307;733.343933;172.858429;600.609375;687.435608;167.221970;996.565857;859.309753;440.995667;;;;674.044800;638.954712;153.073227;;;;;;;925.687805;889.967468;266.613800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;713.570190;733.388550;173.130280;596.264709;688.161743;167.754227;994.191406;859.028687;441.012787;;;;669.290039;639.539063;153.296600;;;;;;;921.695679;889.471924;267.186462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;709.213562;733.811279;173.652481;591.750488;688.988220;167.822937;991.958740;858.829590;441.022247;;;;664.404846;639.777527;153.515656;;;;;;;918.210449;888.796875;267.318237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;704.885620;733.859680;173.783447;587.366089;689.798462;168.070374;989.770325;858.406677;440.691406;;;;659.425293;640.073303;153.651306;;;;;;;914.569092;888.515442;267.360504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;700.554260;733.917603;173.725143;582.851624;690.550842;168.675064;987.423706;858.214294;441.122955;;;;654.736877;640.719543;153.473297;;;;;;;911.376587;887.928223;267.266235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;696.310852;734.009277;174.198105;577.812012;690.811584;170.580109;985.266724;857.752502;440.372345;;;;650.469116;641.892700;152.809250;;;;;;;908.013245;887.599792;267.734558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;692.205688;734.346313;174.663208;573.385071;691.779663;170.693604;983.012878;857.491150;440.476898;;;;645.657227;642.221497;152.983673;;;;;;;904.106995;887.151917;267.886749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;687.844727;734.459595;174.790573;569.129883;692.730652;170.265335;980.619385;857.212769;440.460144;;;;640.738098;642.342041;153.282471;;;;;;;900.816895;886.254395;268.159515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;683.876099;734.708801;174.601730;564.970764;693.587830;170.392960;978.535461;856.711426;439.957336;;;;635.608704;642.686279;152.930679;;;;;;;897.137390;885.834351;268.600494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;679.657227;734.960327;174.787399;560.605286;694.263184;170.538422;975.944397;856.444763;440.390198;;;;631.145935;643.347961;152.709122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;675.157349;735.382263;174.692352;556.231079;695.008240;170.335571;973.703613;856.058838;439.799316;;;;626.608093;643.648438;152.836334;;;;;;;;;;889.397156;884.867493;269.174988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;670.561401;735.344727;175.014557;551.981262;695.681213;170.355377;971.855774;855.550049;440.149902;;;;622.234192;644.185425;152.885635;;;;;;;;;;886.248108;883.775269;269.763336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;666.762146;735.277222;174.893661;547.623291;696.395630;170.537430;969.093323;855.502441;439.895905;;;;617.567688;645.065002;152.293015;;;;;;;;;;882.864258;883.341736;269.678772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;662.792908;736.039429;174.368958;543.228699;697.190613;170.634003;967.411926;854.968506;439.544556;;;;613.199768;645.581116;152.008041;;;;;;;;;;879.580383;882.777283;269.898468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;658.652771;736.415283;174.394867;538.964844;698.255737;170.448135;964.950317;854.545898;439.602417;;;;608.907898;646.091248;151.773483;;;;;;;;;;875.903015;881.970032;270.153473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;654.739685;736.004639;174.837570;534.777893;699.210144;170.457962;962.408508;854.378174;439.182617;;;;604.476929;646.994507;151.216660;;;;;;;;;;872.542480;881.378174;270.170074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;650.960388;736.181213;174.660706;530.698792;699.793091;170.592300;960.750977;853.781494;439.094788;;;;599.945557;647.249329;151.494751;;;;;;;;;;869.329651;880.658264;270.200775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;647.276611;736.704590;173.536011;526.463074;700.564514;170.203003;957.828125;853.719421;439.051453;;;;595.461060;647.585022;150.883926;;;;;;;;;;865.537231;880.360596;270.317688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;643.850281;736.651978;173.021439;522.768799;701.329041;170.051514;955.981018;853.382507;438.775421;;;;591.242981;648.095337;150.242096;;;;;;;;;;862.693970;879.641113;270.885498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;639.922546;736.863525;173.196793;518.919800;702.034912;169.381332;954.025757;852.939331;438.631775;;;;586.902222;648.520508;150.196457;;;;;;;;;;859.104492;879.065613;270.853271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;635.732361;737.275391;173.410431;515.106506;702.899231;169.109818;951.361450;852.711975;438.664673;;;;582.652588;648.944458;149.736298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
