;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
70;778.339294;747.880615;162.801498;673.943054;686.501892;147.744247;;;;;;;;;;;;;;;;987.458740;910.145752;447.781982;755.306458;648.404175;144.570068;918.461060;925.911072;266.023315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;774.120239;747.890320;163.516129;669.482910;687.015991;149.133652;;;;;;;;;;;;;;;;985.658630;909.707092;447.369171;751.053833;648.677429;145.361969;915.751343;925.274536;266.590363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;770.233643;747.701233;164.422821;665.376221;687.798096;150.198013;;;;;;;;;;;;;;;;983.672852;910.187256;447.790344;746.655090;649.170837;145.730377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;766.769104;747.700623;164.810349;661.212036;688.602112;150.570740;;;;;;;;;;;;;;;;982.050171;909.412964;447.833801;741.911316;650.011292;146.330978;;;;910.300964;924.288025;267.289337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;762.812012;747.745117;165.344910;656.975037;689.369995;151.238754;;;;;;;;;;;;;;;;980.762329;908.333740;448.192261;737.089844;650.409729;146.533112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;758.499207;747.614746;166.395935;652.389160;690.053040;152.135162;;;;;;;;;;;;;;;;978.834656;908.362305;447.689850;732.260742;650.503174;146.815460;;;;;;;904.387085;922.712952;267.928955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;754.303650;747.375366;167.133759;647.628723;690.559875;153.359482;;;;;;;;;;;;;;;;977.064209;907.887207;447.535156;727.390320;650.427246;147.788940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;750.034607;747.386963;167.224762;643.005066;691.152954;154.499878;;;;;;;;;;;;;;;;975.569763;906.672852;447.281952;722.582520;650.308472;148.748291;;;;;;;;;;898.202454;920.956360;268.521088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;746.101990;747.456482;167.284103;638.486023;691.843018;155.204910;;;;;;;;;;;;;;;;974.134888;905.851990;447.022827;717.870300;650.306091;149.395752;;;;;;;;;;894.750122;920.213928;268.845245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;742.304199;747.578186;167.500320;633.894958;692.520386;155.780518;;;;;;;;;;;;;;;;972.519714;905.163818;446.427094;712.993713;650.492981;149.853378;;;;;;;;;;892.102661;919.398010;269.064789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;738.144104;747.437134;168.121643;629.427673;693.369141;155.796936;;;;;;;;;;;;;;;;971.006897;904.377136;446.276672;708.002380;650.646606;150.141129;;;;;;;;;;888.838806;918.343750;269.202545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;733.593750;747.206848;168.650558;624.811707;694.203796;156.093628;;;;;;;;;;;;;;;;969.046570;903.296997;445.931671;703.019836;650.951965;150.736801;;;;;;;;;;885.510620;917.179871;269.939056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;729.063477;747.086731;169.063934;620.099731;694.943359;156.635193;;;;;;;;;;;;;;;;966.854370;902.261353;445.993866;698.200195;651.116455;151.008286;;;;;;;;;;882.151855;916.309570;269.984955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;724.712341;747.010559;169.150238;615.099304;695.534851;157.622574;;;;;;;;;;;;;;;;965.923401;901.485962;445.921143;693.047607;650.674683;150.871582;;;;;;;;;;879.594116;915.222656;270.165649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;720.324463;747.039063;169.048676;610.224426;696.239563;158.637222;;;;;;;;;;;;;;;;963.860413;900.482178;445.494171;687.810730;650.098389;151.081879;;;;;;;;;;876.212097;913.972595;269.970795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;716.168213;747.027039;169.530899;605.326965;697.035950;159.451523;;;;;;;;;;;;;;;;961.786499;899.674927;445.210114;682.645752;649.600342;151.847763;;;;;;;;;;872.979858;912.745422;270.718781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;711.907959;746.966675;170.094131;600.515198;697.891235;159.636642;;;;;;;;;;;;;;;;959.973389;898.734009;445.402435;677.410889;649.830627;152.450058;;;;;;;;;;869.466614;911.866272;271.062592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;708.403931;746.682007;170.082550;595.846619;698.682190;159.783569;;;;;;;;;;;;;;;;958.785706;897.490234;444.945526;672.130737;650.041748;152.385300;;;;;;;;;;866.447937;910.721741;271.401215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;704.022949;746.578613;170.233887;591.178345;699.392822;160.087387;;;;;;;;;;;;;;;;956.635803;896.639648;444.882721;667.461304;650.581238;152.331451;;;;;;;;;;863.405579;909.376770;270.962799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;699.032349;746.540100;170.529495;586.684143;700.125366;159.568863;;;;;;;;;;;;;;;;954.508423;895.751038;444.813019;662.427856;650.945435;152.107452;;;;;;;;;;860.318359;908.031738;271.556549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;694.632202;746.484375;170.203659;582.207153;700.898743;159.587143;;;;;;;;;;;;;;;;952.667603;894.561035;444.483215;657.549194;650.874268;151.406815;;;;;;;;;;856.956909;906.766907;271.846802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;690.616699;746.190125;169.902786;577.615295;701.497437;160.098404;;;;;;;;;;;;;;;;951.420593;893.336365;444.029419;652.419434;651.176147;151.800018;;;;;;;;;;854.299622;905.551270;272.128143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;686.465942;746.017334;170.168304;573.109009;702.059509;160.821091;;;;;;;;;;;;;;;;949.685791;892.376648;444.216125;647.291077;651.397400;151.741501;;;;;;;;;;851.231384;904.454346;272.225616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;682.488220;745.882324;170.650726;568.492188;702.720459;161.551987;;;;;;;;;;;;;;;;947.202942;891.178772;443.919891;642.174255;651.680786;151.770554;;;;;;;;;;847.814331;903.006775;272.979767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;678.160095;745.863220;170.718002;563.931396;703.412659;161.677994;;;;;;;;;;;;;;;;945.608704;890.199524;443.667206;637.506836;652.061584;151.861328;;;;;;;;;;844.667969;901.699402;272.869720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;674.750793;745.629700;170.498215;559.726013;704.051270;161.557190;;;;;;;;;;;;;;;;943.742310;889.244812;443.526123;633.122314;652.315308;151.479416;;;;;;;;;;842.224976;900.536987;273.000397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;670.796753;745.612671;170.376846;555.303955;704.682068;161.631302;;;;;;;;;;;;;;;;941.825989;887.836121;443.692078;628.605164;652.500244;150.740799;;;;;;;;;;839.177979;899.083923;273.042389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;666.555298;745.439636;170.185226;551.177124;705.288818;160.887482;;;;;;;;;;;;;;;;940.303345;886.674866;443.392090;623.914978;652.723511;150.509003;;;;;;;;;;835.643311;897.931763;273.847046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;661.897522;745.288330;170.363037;547.153137;705.731995;161.053207;;;;;;;;;;;;;;;;938.933838;885.797424;443.020386;619.317444;652.832214;150.391464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;658.319031;745.254089;170.464111;543.220886;706.204285;161.479538;;;;;;;;;;;;;;;;936.684937;884.582520;442.782318;615.174683;653.058411;149.935120;;;;;;;;;;;;;830.520996;895.438110;274.404816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;654.629700;745.410828;170.109497;538.928284;706.626770;161.660385;;;;;;;;;;;;;;;;934.580566;883.895569;442.745209;611.025085;653.349670;149.264374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;650.778076;744.937195;169.746658;534.723450;707.180542;161.311920;;;;;;;;;;;;;;;;933.307495;882.742371;442.581665;606.626831;653.364990;148.910034;;;;;;;;;;;;;;;;824.690918;892.575745;274.553619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;646.814209;744.771301;170.234909;530.806946;707.694458;161.011734;;;;;;;;;;;;;;;;932.048889;881.274719;442.294617;602.151123;653.743896;148.084885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;642.950623;744.756409;170.260178;527.184570;708.059875;160.730743;;;;;;;;;;;;;;;;930.156860;880.468262;442.098053;598.058899;653.673645;148.186203;;;;;;;;;;;;;;;;;;;819.359375;890.154480;275.268341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;639.512268;744.395325;169.709091;523.241028;708.512634;160.653671;;;;;;;;;;;;;;;;928.260986;879.435730;442.266937;594.236206;653.637024;147.512589;;;;;;;;;;;;;;;;;;;816.050476;888.822449;275.557068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;635.960083;744.628601;168.934830;519.219421;709.196411;160.369217;;;;;;;;;;;;;;;;926.592102;878.195496;441.724182;589.847534;653.769104;146.956467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;632.560974;744.095459;168.797211;515.481445;709.848389;160.287994;;;;;;;;;;;;;;;;925.064331;877.294861;441.428253;585.834290;654.055664;146.647964;;;;;;;;;;;;;;;;;;;;;;810.894043;886.416626;276.078094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;628.774719;744.386047;169.008957;511.902069;710.308594;159.937119;;;;;;;;;;;;;;;;923.776428;876.306702;441.521210;582.003906;654.267212;145.847214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;625.783386;743.977295;168.859360;508.559601;710.872192;158.976898;;;;;;;;;;;;;;;;921.848877;874.960999;441.257874;577.961304;654.719116;145.284149;;;;;;;;;;;;;;;;;;;;;;;;;806.285828;883.870239;275.759399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;621.778137;743.985718;168.205292;505.073303;711.425354;158.625854;;;;;;;;;;;;;;;;920.038513;874.140747;440.774719;574.441833;654.665649;144.755615;;;;;;;;;;;;;;;;;;;;;;;;;803.273621;882.595703;276.317902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;618.951355;743.983826;167.800919;501.618042;712.016479;158.644958;;;;;;;;;;;;;;;;918.389893;873.308167;440.958282;570.788818;654.665283;144.140045;;;;;;;;;;;;;;;;;;;;;;;;;800.566467;881.331543;276.664490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;615.842834;743.834534;167.600479;497.921661;712.559387;157.919128;;;;;;;;;;;;;;;;916.414368;872.183228;441.018311;566.692627;654.872925;144.093521;;;;;;;;;;;;;;;;;;;;;;;;;798.416016;880.276001;276.882721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;612.849243;743.686584;167.347900;495.048920;713.085815;157.464325;;;;;;;;;;;;;;;;914.940430;871.055786;440.662933;563.413757;655.185974;143.649551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;609.785522;743.514587;166.846588;492.107208;713.454956;156.977905;;;;;;;;;;;;;;;;913.829529;870.124695;440.352173;560.011047;655.290466;143.147263;;;;;;;;;;;;;;;;;;;;;;;;;;;;793.887756;877.775330;276.560699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;606.907043;743.577942;165.965729;488.796753;714.144836;156.225891;;;;;;;;;;;;;;;;912.587524;868.907043;440.243225;556.912048;655.475342;142.363083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;603.964966;743.473450;166.167313;485.930023;714.601318;155.856583;;;;;;;;;;;;;;;;909.965210;868.156494;440.256836;553.383850;655.698853;142.026581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;601.359985;743.115112;165.933838;482.937134;714.957153;155.028961;;;;;;;;;;;;;;;;908.355957;867.265442;440.150818;550.494873;656.382568;141.373383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.085205;874.311035;277.148651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;598.290039;743.108826;165.498489;480.120300;715.319092;154.848389;;;;;;;;;;;;;;;;907.010437;866.211487;439.995239;547.497009;656.203613;140.452881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;784.436340;873.215881;278.130951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;596.141724;742.767944;165.105621;477.341034;715.688354;154.145172;;;;;;;;;;;;;;;;905.377136;864.918701;439.820526;544.210449;656.329590;140.331131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;593.025208;742.913330;164.385147;474.789398;716.268005;153.673447;;;;;;;;;;;;;;;;903.950073;864.242737;439.847656;541.378723;656.351563;139.467163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;590.757202;742.952698;163.903854;472.063721;716.733887;152.439560;;;;;;;;;;;;;;;;902.527893;863.226868;439.762451;539.009094;656.684143;138.645462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;588.441895;742.734924;163.814713;469.949341;717.027527;152.212601;;;;;;;;;;;;;;;;901.163757;862.257690;439.328491;536.065613;657.053101;137.706924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;585.985474;742.675903;163.064590;467.214355;717.456421;151.578064;;;;;;;;;;;;;;;;898.927124;861.430725;439.352051;533.774719;657.018982;136.903183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.528198;867.706726;277.397766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;584.007141;742.398987;162.601089;465.000366;717.906555;151.099258;;;;;;;;;;;;;;;;897.605591;860.589905;439.296631;531.010925;657.531677;136.184402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.540527;866.735474;278.490723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;581.225769;742.611023;161.909317;462.369720;718.195435;150.639313;;;;;;;;;;;;;;;;896.388794;859.760254;439.360565;528.612793;657.511719;135.960312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;579.622925;742.460876;161.302383;460.302032;718.573486;149.852386;;;;;;;;;;;;;;;;894.757690;858.649475;439.069855;526.152954;657.485840;135.229538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;577.780090;742.145752;160.977432;458.258514;719.061218;148.893906;;;;;;;;;;;;;;;;893.505981;857.710266;438.888458;523.771790;657.826111;134.355606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;767.590759;863.928406;277.753723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;575.370300;742.302429;160.198425;456.508911;719.348755;147.694519;;;;;;;;;;;;;;;;892.182617;856.572937;438.765320;521.515747;657.983643;134.230499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;573.349365;742.304810;159.558441;454.402191;719.579041;146.805435;;;;;;;;;;;;;;;;890.489502;855.280273;438.384155;519.320679;657.893127;133.597092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;571.592285;742.147644;158.786667;452.559204;719.933716;146.429733;;;;;;;;;;;;;;;;889.338806;855.378906;438.204468;517.039795;657.964783;132.606644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;570.373474;741.817810;158.375961;450.285431;720.145386;146.073227;;;;;;;;;;;;;;;;887.754028;854.572388;438.203583;515.391724;658.391296;131.403259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;568.154968;741.774841;157.719589;448.523346;720.322937;145.419540;;;;;;;;;;;;;;;;886.810547;852.947510;437.516602;513.280884;658.280090;131.019043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.910583;859.551453;277.981659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;566.518372;741.687622;157.279404;447.223724;720.723267;144.135056;;;;;;;;;;;;;;;;885.866516;851.603882;437.113495;511.424316;658.223755;130.483078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;564.682556;741.421570;156.653976;445.120972;720.969421;143.232056;;;;;;;;;;;;;;;;;;;509.831573;658.585266;128.657028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;756.189148;858.068909;277.251160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;563.200378;741.508728;156.121033;443.833221;721.010803;142.947525;;;;;;;;;;;;;;;;;;;508.244293;659.082458;127.843559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;755.173279;857.494446;276.815216;883.146667;850.877747;437.161041;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;561.711121;741.593384;155.327057;442.420197;721.255310;141.808441;;;;;;;;;;;;;;;;;;;506.388367;658.678589;127.781906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;754.329102;856.732666;276.727936;881.600403;850.187683;436.390472;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;560.391052;741.561157;154.847031;440.825409;721.523438;140.406555;;;;;;;;;;;;;;;;;;;504.706146;658.481445;127.739624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;752.684937;855.695129;277.095947;880.114136;849.025391;436.046906;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;558.753113;741.279907;154.176361;439.330872;721.717468;139.722046;;;;;;;;;;;;;;;;;;;503.026978;658.868713;126.204681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;878.795471;848.256958;435.853760;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;557.518311;741.289429;153.189774;438.001160;721.671265;139.321976;;;;;;;;;;;;;;;;;;;501.872162;659.071472;125.294792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;878.236633;847.419250;435.628723;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;556.381653;741.308411;152.488724;436.485291;722.006287;138.644363;;;;;;;;;;;;;;;;;;;500.413971;659.090149;124.413124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;877.217834;846.713318;435.227448;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;554.794434;741.249939;151.806961;435.377594;722.108093;137.308517;;;;;;;;;;;;;;;;;;;498.875122;658.757629;124.262527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;875.885071;846.025452;434.869019;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;553.604736;741.099243;151.333878;434.149017;722.171570;136.436462;;;;;;;;;;;;;;;;;;;497.303925;658.430054;123.414223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;875.085022;845.455811;434.380524;746.978210;852.540527;275.514740;;;;;;;;;;;;;;;;;;;;;;;;
142;552.302551;741.028137;150.378372;432.828064;722.262451;136.055054;;;;;;;;;;;;;;;;;;;496.403137;658.494324;122.212555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;874.688721;844.789856;434.035522;745.176270;851.994263;275.395233;;;;;;;;;;;;;;;;;;;;;;;;
143;551.649963;740.660034;149.448273;431.355438;722.499512;135.413483;;;;;;;;;;;;;;;;;;;494.817047;658.513550;121.762344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;873.379028;844.083008;433.751099;744.206055;851.349365;275.019592;;;;;;;;;;;;;;;;;;;;;;;;
144;550.869263;740.456909;148.819611;430.625671;722.586182;133.749405;;;;;;;;;;;;;;;;;;;493.773651;658.622192;121.074615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;871.767395;843.571228;433.584625;743.654480;850.712646;274.269104;;;;;;;;;;;;;;;;;;;;;;;;
145;549.492432;740.491699;148.063461;429.980072;722.574219;132.597916;;;;;;;;;;;;;;;;;;;492.707336;658.785034;119.968933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;870.848022;843.069885;433.390625;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;548.236206;740.446045;147.626617;428.757751;722.607178;132.088745;;;;;;;;;;;;;;;;;;;491.680573;658.502014;119.102295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;870.281860;842.487183;432.962189;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;547.602844;740.317261;146.580734;427.602814;722.628967;131.004562;;;;;;;;;;;;;;;;;;;490.816010;658.475830;118.489655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;869.377136;842.024536;432.158264;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;546.670715;740.197021;145.504837;426.691406;722.755676;130.084778;;;;;;;;;;;;;;;;;;;489.636871;658.650330;117.550980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;868.561401;841.453857;431.558380;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;546.007690;739.959045;144.878983;425.815399;722.800598;129.180695;;;;;;;;;;;;;;;;;;;488.793579;658.762878;116.353889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;867.764954;840.932617;431.212158;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;545.177979;739.625977;144.227661;425.063538;722.782471;128.710815;;;;;;;;;;;;;;;;;;;488.239166;658.880371;114.747223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;867.283936;840.433533;430.691010;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;544.162781;739.317017;143.489700;424.182068;722.782776;127.526192;;;;;;;;;;;;;;;;;;;487.243408;658.487000;114.212730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;866.640198;839.866089;430.237457;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;542.875244;739.291931;143.014069;423.560120;722.705750;126.199379;;;;;;;;;;;;;;;;;;;486.565369;658.661438;113.430031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;865.590393;839.195862;429.863861;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;542.521606;739.128235;142.259979;423.029236;722.822327;125.189804;;;;;;;;;;;;;;;;;;;485.717255;658.551880;112.823700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;864.761963;838.571045;429.493378;;;;736.246765;845.517334;270.618744;;;;;;;;;;;;;;;;;;;;;
154;541.728821;739.192383;141.164963;422.093597;722.827820;124.567017;;;;;;;;;;;;;;;;;;;484.580170;658.062622;112.376549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;864.232178;838.037720;429.288849;;;;736.254822;845.026367;269.874634;;;;;;;;;;;;;;;;;;;;;
