Weight61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;13:53:04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;
32;729.223145;734.846619;171.327026;616.031494;683.452820;195.457138;989.409729;825.332153;310.196838;909.138916;856.238892;163.769424;;;;;;;;;;;;;;;;690.136841;639.001465;182.939148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;725.554382;734.853027;171.639053;612.093933;684.339172;196.343384;987.434692;824.896057;310.914276;905.474365;855.660095;164.970459;;;;;;;;;;;;;;;;685.102661;639.460815;183.702103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;721.438049;735.140198;172.573441;607.902527;685.368286;196.925278;985.667908;824.599854;311.706177;902.086182;854.949280;165.914505;;;;;;;;;;;;;;;;680.192444;640.145996;184.930862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;717.255615;735.061890;173.641373;603.464233;686.208069;197.743011;983.880371;824.183411;312.337128;898.335144;854.660339;167.145691;;;;;;;;;;;;;;;;676.018372;640.950745;185.901367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;713.547668;735.112305;173.917557;598.995728;687.024719;198.687424;981.874878;823.701843;312.742950;895.461060;854.075195;167.990143;;;;;;;;;;;;;;;;671.935547;641.294006;186.770340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;709.459167;734.622803;173.484787;594.784790;687.748535;199.408035;979.949463;823.307495;313.189575;891.571777;853.521851;168.842300;;;;;;;;;;;;;;;;667.286926;641.598328;187.357986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;705.508362;735.431580;175.081802;590.665649;688.566284;199.907043;977.952515;822.876526;314.104553;888.312744;852.325623;169.838669;;;;;;;;;;;;;;;;662.457764;641.885132;187.667908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;701.141296;735.715698;175.780212;586.489380;689.584717;200.239716;976.374939;822.420349;314.658783;884.699768;852.042236;171.310226;;;;;;;;;;;;;;;;657.763611;642.150269;187.899628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;697.509155;735.836365;175.726288;582.131653;690.523193;200.477615;974.076477;822.002014;315.598694;881.447815;851.290710;172.281723;;;;;;;;;;;;;;;;653.420349;642.702637;188.388519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;693.745728;736.183167;175.803101;577.771240;691.339783;200.752014;971.997375;821.628357;316.078857;877.458679;850.261353;173.056458;;;;;;;;;;;;;;;;648.962341;643.416321;188.834076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;689.622803;736.222778;176.475983;573.459473;691.996887;200.830383;969.702515;821.089905;316.586884;874.525696;848.685608;174.188293;;;;;;;;;;;;;;;;644.466858;643.828613;189.287598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;685.692688;736.259888;176.381378;569.515625;692.676697;200.337463;967.800476;820.508972;317.879059;871.178955;848.010559;175.057220;;;;;;;;;;;;;;;;640.032349;644.172791;189.555817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;681.759277;736.745422;176.599380;565.474487;693.427124;200.259033;965.863464;819.829041;318.873535;868.068237;847.072388;176.383224;;;;;;;;;;;;;;;;635.864685;644.586548;189.336136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;677.412903;736.647827;176.861038;561.173279;694.212463;200.465927;963.608826;819.236816;319.041107;864.385193;846.577332;177.604385;;;;;;;;;;;;;;;;631.667114;645.129639;188.773941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;674.204895;736.615173;176.290497;556.998657;695.214539;200.293137;961.442566;818.627808;319.833008;861.052246;845.667847;179.037567;;;;;;;;;;;;;;;;627.239990;645.481506;188.387726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;670.135986;736.885498;176.407791;553.172241;696.068176;199.954132;959.656494;818.052979;320.626923;858.148010;845.322388;180.005264;;;;;;;;;;;;;;;;622.829224;645.784790;188.071930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;666.264893;736.803406;176.281906;549.250977;696.771240;199.280899;957.758728;817.464417;321.052582;;;;;;;;;;;;;;;;;;;618.567139;646.094604;187.248886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;662.608765;737.007874;176.154556;545.068848;697.561462;198.664810;955.495117;817.032349;321.757843;;;;;;;;;;;;;;;;;;;614.359009;646.443298;186.361603;851.030396;843.980835;181.829407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;659.216064;737.155823;175.473480;541.202271;698.210144;198.499969;953.356628;816.563660;322.339233;;;;;;;;;;;;;;;;;;;609.996033;646.844055;185.544678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;655.475769;736.945801;175.198715;537.584717;698.877380;197.664841;951.016235;815.941223;322.984589;;;;;;;;;;;;;;;;;;;605.750183;647.262085;184.690613;;;;844.975037;842.532532;183.500504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;651.811646;737.020996;175.159286;533.705750;699.758362;196.884674;949.155212;815.317505;323.798950;;;;;;;;;;;;;;;;;;;602.040771;647.811768;183.787598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;648.611389;737.391663;174.393478;529.966125;700.492615;196.087891;946.930115;814.744080;324.455811;;;;;;;;;;;;;;;;;;;597.638428;648.187744;182.916092;;;;;;;838.019653;841.133362;185.644867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;645.070007;737.408203;173.814377;526.297424;701.458069;194.859436;944.599487;814.389954;324.832703;;;;;;;;;;;;;;;;;;;593.535706;648.635315;182.342987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;641.412598;737.557861;173.720139;522.617249;702.126892;193.786560;942.501038;813.668762;325.849060;;;;;;;;;;;;;;;;;;;589.882324;648.946960;181.159622;;;;;;;;;;831.908997;839.605896;187.939850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;638.423340;737.480957;172.982574;518.963745;702.838562;192.553894;940.934753;813.356689;326.208923;;;;;;;;;;;;;;;;;;;585.766602;649.292236;180.209839;;;;;;;;;;829.157288;838.646484;188.643204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;634.692139;737.912659;172.246841;515.673401;703.313782;191.249542;938.354187;812.649902;326.914429;;;;;;;;;;;;;;;;;;;582.311768;649.800049;178.926575;;;;;;;;;;826.201050;838.192810;189.320496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;631.716858;737.854370;171.567230;512.285950;703.754639;189.792191;936.333069;812.071777;327.355652;;;;;;;;;;;;;;;;;;;579.152649;649.668396;178.200729;;;;;;;;;;823.379272;837.467468;190.206635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;628.318542;738.207886;171.142624;508.807739;704.210938;189.051025;934.284729;811.310974;327.756744;;;;;;;;;;;;;;;;;;;575.347290;650.069519;176.305817;;;;;;;;;;820.633789;836.502014;190.919342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;625.268982;738.317078;170.401215;505.558685;704.633301;187.773865;932.398254;810.849060;328.453613;;;;;;;;;;;;;;;;;;;572.417114;650.286560;175.303802;;;;;;;;;;817.540588;836.351990;191.631332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;622.236084;738.442444;169.446976;502.459290;705.204102;186.468399;930.140198;810.323730;328.921356;;;;;;;;;;;;;;;;;;;567.779602;650.948792;173.025909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;619.153198;738.427490;168.813416;499.342133;705.728516;185.111755;928.149048;809.784546;329.017181;;;;;;;;;;;;;;;;;;;564.516907;651.577332;171.321014;;;;;;;;;;;;;812.530273;834.903931;192.491272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;616.366211;738.596069;167.895126;496.126801;706.272888;183.457016;926.161133;809.147461;329.701813;;;;;;;;;;;;;;;;;;;561.900085;651.833801;170.744965;;;;;;;;;;;;;809.524719;834.301819;193.584885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;613.693176;738.598267;166.680801;493.470032;706.955811;182.115891;924.120850;808.546204;329.962860;;;;;;;;;;;;;;;;;;;559.440491;651.531067;170.005554;;;;;;;;;;;;;807.009399;833.286987;194.173096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;611.133850;738.505005;166.055893;490.620300;707.632874;180.379333;921.823486;807.829895;330.370880;;;;;;;;;;;;;;;;;;;555.840088;651.901245;167.926758;;;;;;;;;;;;;804.538513;833.023865;194.352509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;608.626038;738.494934;164.704041;487.643280;708.371826;179.166946;920.062195;807.280640;330.677979;;;;;;;;;;;;;;;;;;;552.665344;652.451233;166.372925;;;;;;;;;;;;;802.531677;832.014465;194.758713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;605.703064;738.761292;163.788986;485.025879;708.854919;177.443451;918.429443;806.688782;331.074982;;;;;;;;;;;;;;;;;;;549.690430;652.886597;164.717636;;;;;;;;;;;;;800.036743;831.465027;195.282288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;603.396423;738.654297;162.635132;482.504486;709.357666;175.555649;916.227234;806.185791;331.332031;;;;;;;;;;;;;;;;;;;546.972412;653.152893;163.435730;;;;;;;;;;;;;797.469666;830.897766;195.613922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;601.279968;738.643555;162.199768;479.989197;709.777344;173.608368;914.254700;805.677063;331.564758;;;;;;;;;;;;;;;;;;;544.308105;653.539490;161.780655;;;;;;;;;;;;;795.508850;830.237671;196.135178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;598.475525;738.930725;161.083450;477.507629;710.235657;171.790268;912.074158;805.193176;332.158142;;;;;;;;;;;;;;;;;;;541.929626;653.892822;160.423019;;;;;;;;;;;;;793.460571;829.415283;196.247757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
