;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
79;768.900269;743.985352;172.684387;917.390930;921.063293;271.261230;660.368652;689.791260;159.024612;;;;739.659180;647.475525;152.182343;;;;995.348572;907.406128;450.374756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;765.455139;744.311035;173.582138;915.025208;920.399658;271.494110;656.504639;690.634583;159.176514;;;;735.355774;647.359314;152.423965;;;;993.459290;906.966492;449.907257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;761.409302;744.250122;173.877823;912.228577;919.843445;271.771576;652.422607;691.146240;160.251617;;;;730.860046;647.697632;152.845474;;;;992.115784;906.609192;449.727539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;757.891724;744.328186;174.074203;909.310242;918.911682;272.004974;648.252808;691.783936;161.331161;;;;726.676331;648.208679;152.810333;;;;990.350159;905.549133;449.896362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;754.594177;744.594299;173.857346;906.557434;918.104797;271.915833;644.066711;692.796265;161.630127;;;;722.364807;648.477966;153.150482;;;;989.592712;904.776245;449.671417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;750.909546;744.585449;173.968430;904.085938;917.233704;272.080933;639.978577;693.759705;161.924515;;;;717.394348;648.373291;153.769623;;;;988.051392;904.109558;449.618073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;746.678284;744.519653;174.799438;901.091003;916.522278;272.412170;635.732849;694.411255;162.651581;;;;712.877258;648.374451;154.198090;;;;986.174988;903.268127;449.190338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;743.088806;744.562134;175.015640;;;;631.525269;695.235718;163.363342;;;;708.670959;648.607483;154.205566;;;;985.256042;902.468628;448.784271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;739.272461;744.701843;174.811081;;;;627.289978;696.149048;163.891327;;;;704.187317;648.959473;154.083817;;;;983.537231;901.591797;448.502228;895.694824;914.856873;272.772552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;735.498962;744.753723;174.837036;;;;623.048828;697.021606;164.047089;;;;699.510742;648.849182;154.333130;;;;981.977844;900.656860;448.097290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;731.808350;744.665710;174.959778;;;;618.823547;697.896912;164.268692;;;;694.645020;648.983948;154.861328;;;;980.771667;899.848145;448.382416;;;;889.961304;912.665039;273.675293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;727.881531;744.523621;175.252747;;;;614.707336;698.789795;164.772568;;;;690.046692;649.263184;155.045578;;;;978.670898;899.050049;447.912964;;;;886.835022;912.149963;273.090088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;724.113159;744.523254;175.053696;;;;610.490234;699.638062;165.274002;;;;685.754822;649.710693;154.626678;;;;976.930115;898.118835;447.331757;;;;883.829285;910.973206;273.571747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;720.551575;744.489807;174.923431;;;;606.052368;700.596069;165.091705;;;;681.311279;650.093018;154.338669;;;;975.215515;897.497742;447.248779;;;;880.727478;909.830322;274.065125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;716.696899;744.396973;174.950516;;;;601.934509;701.516052;165.148834;;;;676.675110;650.311279;154.066635;;;;973.564819;896.355286;447.347809;;;;878.172180;908.983276;274.328827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;712.944580;744.341370;174.635010;;;;598.047241;702.341187;165.566956;;;;672.165405;650.734741;153.952408;;;;972.020264;895.165344;446.759735;;;;874.892822;908.092529;274.605530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;709.541809;744.489441;174.353226;;;;594.115051;703.104858;165.684158;;;;667.738342;651.183044;153.384537;;;;970.249268;894.422485;446.307556;;;;871.427368;906.773315;274.693146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;705.765625;744.425415;174.199310;;;;590.159241;703.973938;165.375885;;;;663.402832;651.584778;152.894135;;;;968.195496;893.636230;446.535492;;;;869.129333;905.699585;274.534180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;701.844177;744.228455;174.096329;;;;586.547913;704.778442;165.164734;;;;658.921509;651.867188;152.604355;;;;965.983765;892.409424;446.146729;;;;866.145081;904.776062;274.757629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;698.115784;744.197388;173.879440;;;;582.447754;705.732605;165.820465;;;;654.379944;652.262756;152.605240;;;;965.207642;891.227722;445.945587;;;;863.101501;903.456299;275.242249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;694.843018;744.331970;173.308563;;;;578.255005;706.509155;166.130661;;;;649.914429;652.603088;152.144730;;;;962.953125;890.443848;445.901337;;;;860.636353;902.267944;275.351959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;691.171936;744.265686;173.117111;;;;574.110107;707.413452;165.916733;;;;645.828125;653.045593;151.533798;;;;960.602905;889.296509;445.726135;;;;857.939453;901.250854;275.310913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;687.352539;744.268921;173.010742;;;;570.440247;708.149536;165.622192;;;;641.358521;653.426208;151.329758;;;;959.010193;888.195923;445.347076;;;;854.701050;899.955933;275.373383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;683.629517;744.393555;172.654816;;;;566.731995;708.836609;165.495483;;;;637.114136;653.788208;151.065079;;;;957.343506;887.352051;445.014709;;;;851.991150;898.673889;275.544800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;680.029968;744.502808;171.635788;;;;562.762817;709.520996;165.509720;;;;632.999634;654.219177;150.533295;;;;954.792969;886.183472;445.102570;;;;849.459717;897.671814;275.711060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;676.369446;744.570313;171.636703;;;;559.041321;710.325073;164.977921;;;;628.766907;654.620361;149.800552;;;;952.882141;885.320740;444.804779;;;;846.399414;896.480835;275.875641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;672.972961;744.421448;171.394196;;;;555.159180;711.180115;164.572113;;;;624.603577;655.055664;149.467834;;;;950.886047;884.372742;444.258820;;;;843.740051;895.265442;276.288300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;669.550964;744.483582;170.926224;;;;551.359619;711.942627;164.531403;;;;620.888245;655.651550;148.768707;;;;948.998657;882.999878;444.719269;;;;841.090942;894.092529;275.806458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;666.047119;744.531982;170.237244;;;;547.515442;712.655457;163.861969;;;;616.707153;655.724670;148.418655;;;;947.181091;881.949402;444.234650;;;;838.315491;892.799988;275.924957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;662.324280;744.484070;169.943604;;;;544.217834;713.380981;163.284363;;;;612.706665;655.800415;148.025894;;;;945.430969;881.113281;443.311493;;;;835.430237;891.623047;276.167908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;658.929932;744.600037;169.430923;;;;540.446228;714.138123;163.190186;;;;609.091309;656.124146;147.267914;;;;943.287109;880.082642;443.385040;;;;833.065247;890.620911;276.496704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;655.760132;744.776489;168.715927;;;;536.487000;714.781067;162.827011;;;;605.089111;656.473755;146.916336;;;;941.079834;879.107300;443.131073;;;;829.836609;889.473816;276.687317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;652.343079;744.408386;168.409866;;;;533.168396;715.415588;162.160660;;;;601.047363;656.845337;146.503082;;;;939.653992;877.822571;442.674713;;;;827.958984;888.198425;276.506683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;649.029846;744.757446;168.190170;;;;529.905273;716.060181;161.456909;;;;597.416077;657.194702;145.634048;;;;938.094360;876.801453;442.473389;;;;825.351257;887.073792;275.951752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;645.838562;744.444519;167.620544;;;;526.900940;716.939514;160.419922;;;;593.693665;657.301147;145.199692;;;;935.423645;875.996460;442.310608;;;;822.673279;885.996033;276.523346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;642.169128;744.811279;166.757187;;;;523.544861;717.552734;160.116135;;;;590.251709;657.612366;144.409256;;;;933.925659;874.998169;442.366608;;;;820.334595;884.841003;276.571716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;639.624695;744.218262;166.522034;;;;520.197754;718.125977;159.359970;;;;586.722351;657.861877;143.613434;;;;932.274719;873.859436;441.912872;;;;817.775269;883.617981;276.956268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;636.204285;744.523560;166.346619;;;;517.148499;718.691711;158.647858;;;;583.133728;658.408203;143.243362;;;;930.757202;872.903687;441.473022;;;;815.567688;882.473572;276.572449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;633.363708;744.016174;165.798538;;;;513.996887;719.052429;158.135239;;;;579.778992;658.519714;142.583313;;;;928.861938;872.067993;441.614471;;;;813.421570;881.304932;276.396973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;630.246765;744.355896;164.740433;;;;510.636475;719.560791;157.402054;;;;576.677429;658.656860;141.482178;;;;926.624451;871.100708;441.384155;;;;810.627014;880.126526;276.581573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;627.631348;743.835815;164.382050;;;;507.952911;719.949280;156.737701;;;;573.451965;659.396790;140.393707;;;;925.035889;870.126099;440.978851;;;;808.753479;879.020142;276.482971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;625.019836;743.835083;163.867493;;;;505.310028;720.109009;155.858231;;;;570.503296;659.195251;139.462189;;;;923.831177;869.189697;440.874969;;;;806.058228;877.823730;276.886597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;621.645752;743.723328;162.799774;;;;502.544159;720.457642;155.318832;;;;567.436096;659.026672;138.788239;;;;922.355469;868.126465;440.766022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;619.530945;743.725647;162.384338;;;;499.571930;720.737915;154.622360;;;;564.320190;659.358032;137.879150;;;;920.177795;867.133362;440.460754;;;;;;;802.108704;875.652039;276.483459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;616.782898;743.652222;162.205048;;;;496.777161;720.995056;153.848755;;;;561.633728;659.451721;136.996002;;;;919.088684;866.307861;440.147003;;;;;;;799.465210;874.531372;276.511505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;614.539368;743.421814;161.190613;;;;494.282837;721.134338;152.759186;;;;558.345581;659.965210;135.022018;;;;917.501099;865.341980;439.404175;;;;;;;797.374023;873.490601;276.410400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;611.584473;743.484558;160.232086;;;;492.004181;721.411804;151.968689;;;;556.130493;659.716614;134.813217;;;;915.878235;864.547974;439.082733;;;;;;;795.545288;872.539001;276.430969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;609.439636;743.262512;160.018661;;;;489.367615;721.680969;151.289551;;;;553.675537;659.627441;134.295456;;;;914.364380;863.557495;439.100922;;;;;;;793.472717;871.584045;276.515564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;606.862915;743.206970;159.303848;;;;486.989349;721.775269;150.425537;;;;551.010315;660.585022;132.436234;;;;912.964111;862.423950;438.749939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;604.597534;743.021851;158.300674;;;;484.502411;721.744751;149.765350;;;;548.780212;660.061890;131.823288;;;;911.352234;861.845276;438.061951;;;;;;;;;;789.879272;869.307800;275.855988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;602.528076;742.673828;157.426544;;;;482.245148;722.116150;148.745407;;;;546.250183;660.312622;130.859406;;;;909.794434;861.117615;438.004364;;;;;;;;;;787.659546;868.346802;275.967010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;599.955017;742.654907;156.758392;;;;479.959381;722.355164;147.663223;;;;543.890381;659.852417;129.857315;;;;907.903564;860.207275;438.011383;;;;;;;;;;785.861877;867.203125;275.918732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;598.053711;742.332886;156.296036;;;;477.846985;722.488159;146.147110;;;;541.335632;659.838135;129.166504;;;;906.526184;859.171265;437.646454;;;;;;;;;;784.200378;866.349182;275.314819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;596.034668;742.179993;155.352814;;;;476.043488;722.548340;145.337692;;;;539.407349;660.417664;127.821915;;;;905.272827;858.296631;437.457123;;;;;;;;;;782.509155;865.406494;275.673492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;593.869507;742.075989;154.743530;;;;473.486511;722.853271;144.300842;;;;537.136780;660.264648;126.603424;;;;904.304321;857.518982;437.034576;;;;;;;;;;780.696472;864.572632;275.675354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;591.671326;742.018005;154.287323;;;;471.826385;722.934204;143.022247;;;;535.365662;660.250305;126.014366;;;;902.849487;856.629333;436.748596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;590.012939;741.864624;153.480484;;;;;;;;;;533.087891;660.359863;124.682648;;;;901.029907;855.608398;436.345459;;;;;;;;;;;;;777.843506;862.414368;274.551758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;588.191467;741.466125;153.131592;;;;;;;;;;530.922852;660.434631;123.682785;;;;899.875183;854.961365;436.254395;;;;;;;;;;;;;775.587646;861.503357;275.154388;467.393555;723.320923;141.703568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;585.907898;741.573975;151.773178;;;;;;;;;;529.180847;660.235107;122.678902;;;;898.275513;854.276794;436.076080;;;;;;;;;;;;;773.683289;860.635620;275.154083;466.324768;723.385559;139.601334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;584.589539;741.251282;151.186630;;;;;;;;;;527.210327;660.104370;122.006264;;;;896.285095;853.299438;436.033783;;;;;;;;;;;;;;;;464.769287;723.528564;138.445236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;582.889221;740.935913;150.160202;;;;;;;;;;525.291931;660.189026;121.125267;;;;895.994324;852.375793;435.666931;;;;;;;;;;;;;;;;462.988556;723.686157;137.483810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;581.232605;740.973999;149.227158;;;;;;;;;;523.608398;660.192383;119.919342;;;;894.842468;851.122437;435.312256;;;;;;;;;;;;;;;;461.085999;723.756165;136.894363;769.755676;857.918091;273.770050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;579.168274;741.027527;148.286392;;;;;;;;;;521.768250;660.224182;119.174988;;;;893.228271;850.376587;434.841339;;;;;;;;;;;;;;;;459.460236;723.912537;135.777222;768.138550;856.940552;274.090576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;577.720215;740.801697;147.821869;;;;;;;;;;520.172119;659.758728;119.056892;;;;891.396545;849.302612;434.824585;;;;;;;;;;;;;;;;457.794495;723.922180;135.029861;766.158997;856.262268;274.115662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;576.388489;740.478577;147.077820;;;;;;;;;;518.595154;660.061340;117.276955;;;;890.137817;848.274231;434.266113;;;;;;;;;;;;;;;;455.774078;723.980286;134.464096;764.546631;855.587891;273.455627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;575.103638;740.221252;146.656998;;;;;;;;;;517.035889;660.168152;116.179604;;;;889.205444;848.192810;433.723694;;;;;;;;;;;;;;;;454.440704;724.261719;133.035660;763.430481;854.484924;273.280640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;573.154175;740.279663;145.762772;;;;;;;;;;515.621094;659.719788;115.588676;;;;887.992188;847.646423;433.405518;;;;;;;;;;;;;;;;453.446716;724.238892;131.609726;762.686035;853.342529;273.023865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;571.939087;740.228210;144.738968;;;;;;;;;;513.998169;659.631714;115.214600;;;;887.072876;846.294250;433.073212;;;;;;;;;;;;;;;;452.201813;724.428040;130.283875;761.592163;852.694336;272.658264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;570.510376;740.043457;143.895126;;;;;;;;;;512.186768;659.456909;114.325371;;;;885.904785;844.845093;432.596802;;;;;;;;;;;;;;;;450.463287;724.469482;129.181229;760.044617;851.880310;272.568542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;569.458923;739.357361;143.290955;;;;;;;;;;510.881500;659.502625;113.238228;;;;885.040100;843.947571;431.895630;;;;;;;;;;;;;;;;449.232544;724.448364;128.397263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;568.234497;738.961426;142.550293;;;;;;;;;;509.738251;659.367004;112.324989;;;;883.789490;843.380188;431.762604;;;;;;;;;;;;;;;;447.991150;724.451111;127.639938;;;;757.931702;850.275330;271.626648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;566.894592;739.092102;141.442993;;;;;;;;;;508.448914;659.753052;110.928383;;;;882.227234;842.969299;431.883362;;;;;;;;;;;;;;;;446.163422;724.486938;126.445137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;565.585815;739.155457;140.848068;;;;;;;;;;506.898712;659.300232;110.048546;;;;881.266724;842.216125;431.560730;;;;;;;;;;;;;;;;445.060394;724.595886;125.298058;;;;;;;755.880920;848.679138;270.902161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;564.212646;738.831543;140.277420;;;;;;;;;;505.842926;659.290527;108.780968;;;;880.495178;841.564148;430.924072;;;;;;;;;;;;;;;;444.372620;724.519897;124.191895;;;;;;;754.207825;848.317932;271.346130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;563.091553;738.557434;139.534744;;;;;;;;;;504.976044;659.531067;107.488800;;;;879.145325;841.047668;430.721375;;;;;;;;;;;;;;;;443.203339;724.529114;123.379692;;;;;;;753.107788;847.725342;270.925720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;562.395874;738.150696;138.483902;;;;;;;;;;503.618835;659.132141;106.823959;;;;878.259521;840.264893;430.746185;;;;;;;;;;;;;;;;441.804108;724.502686;122.236504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;561.239868;738.036377;137.571152;;;;;;;;;;502.211578;659.084290;105.904785;;;;877.625122;839.654724;430.268127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;560.212097;737.959290;136.834488;;;;;;;;;;501.232910;659.102173;104.936676;;;;877.066284;839.115906;429.716095;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.755127;724.267700;119.936470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;558.903748;737.703369;136.488373;;;;;;;;;;500.464478;659.102600;103.838692;;;;876.395264;838.460388;428.957947;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.951477;724.149841;119.052658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;557.653381;737.504944;135.820618;;;;;;;;;;499.636017;659.069763;102.680016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.271545;724.102600;117.735985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;557.148254;737.204956;135.209763;;;;;;;;;;498.934692;658.917236;101.472771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.469269;724.005127;116.539192;875.259888;837.014282;428.668304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;556.427063;736.935120;134.469284;;;;;;;;;;498.164093;659.086609;100.722649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;436.367340;723.868225;115.794113;874.066528;836.688049;428.259796;747.563416;842.681763;268.475220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;555.609924;736.719666;133.765701;;;;;;;;;;497.095276;658.749878;100.265839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;873.241333;836.276917;427.797913;746.700989;842.163086;268.495728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;554.955688;736.248047;132.902679;;;;;;;;;;495.929901;657.816895;100.764557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;872.005371;835.927063;427.746613;;;;434.209167;723.705383;114.683418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;554.094666;736.087769;131.955261;;;;;;;;;;495.197510;657.323364;100.099556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;870.888245;835.503723;427.675110;;;;434.474060;723.623413;112.430481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;553.411865;735.931824;131.038422;;;;;;;;;;494.853729;657.240417;98.909920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;870.138245;835.153687;427.647766;;;;433.978699;723.591919;111.305420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;552.879944;735.904053;130.372009;;;;;;;;;;494.336731;657.551819;97.196404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;869.612854;834.772583;427.449768;;;;433.192322;723.463501;110.763382;743.615601;839.823547;266.747925;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;552.310120;735.910339;129.843445;;;;;;;;;;493.904999;657.752380;96.043427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;869.049683;834.265747;427.084808;;;;432.261383;723.311401;110.050781;743.208435;839.354065;266.557190;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;551.705750;735.753662;129.319260;;;;;;;;;;493.388245;657.579468;95.392586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;868.338013;833.809998;426.857910;;;;431.918457;723.285156;108.671257;742.686707;838.762268;266.109314;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;550.930603;735.590027;128.763733;;;;;;;;;;492.824188;657.264832;94.106026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;867.477661;833.370178;426.708099;;;;431.485352;723.259094;107.642593;742.124023;838.194641;265.719910;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;550.324158;735.385681;127.788559;;;;;;;;;;492.421295;657.209167;93.737221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;866.658691;832.912109;426.533752;;;;430.673279;723.050415;106.738571;741.218567;837.792725;265.563660;;;;;;;;;;;;;;;;;;;;;;;;;;;
