;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
88;863.679260;713.919556;100.957771;829.850708;621.128113;79.512268;981.138428;866.465210;210.235260;758.928223;663.976929;88.853928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;863.685669;713.836426;100.935448;829.838440;621.084351;79.644226;980.995850;866.532837;210.198715;758.895691;663.963745;88.907509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;863.700195;713.787292;100.984108;829.758484;621.073303;79.905144;980.934387;866.688843;209.986023;758.886292;663.961853;88.877640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;863.691956;713.787842;101.011887;829.681763;621.042725;80.038513;980.506714;866.824524;209.955566;758.957458;663.959595;88.813759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;863.682556;713.797302;101.018829;829.585083;621.023376;80.153061;980.046387;867.045898;209.911652;758.960022;664.078979;88.830048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;863.758606;713.798462;101.072006;829.613953;621.086731;80.549484;979.612854;867.329956;209.850830;758.876282;664.004150;88.903816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;863.783569;713.795593;101.078133;829.505066;621.030457;80.694382;979.371826;867.597961;209.773468;758.816040;663.957886;88.969688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;863.711609;713.770203;101.158127;829.475281;621.052063;80.824028;979.137329;867.916870;209.663330;758.814941;663.966003;89.027412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;863.695923;713.771179;101.225357;829.452209;621.066040;81.038841;978.967163;868.184387;209.568298;758.673889;664.001648;89.153717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;863.665222;713.819336;101.432411;829.470886;621.106567;81.303383;978.862549;868.510254;209.462112;758.874268;664.041931;89.106476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;863.609253;713.929199;101.640022;829.499084;621.159546;81.451813;979.036560;869.030457;208.894073;758.776611;664.125000;89.140594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;863.440613;713.872437;102.062370;829.441345;621.185852;81.644531;979.006897;869.383362;208.706573;758.682373;664.028625;89.354919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;863.302307;713.889587;102.551483;829.477600;621.215332;81.827972;978.847961;869.669495;208.800018;758.596375;663.974609;89.490799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;863.262695;713.895508;102.886009;829.517090;621.255371;81.992249;978.562134;869.917542;208.941559;758.565979;663.951294;89.512215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;863.208130;713.991638;102.998970;829.467957;621.305542;82.215378;978.141724;870.180908;209.073746;758.764587;663.905151;89.369278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;863.061096;714.089539;103.279549;829.464111;621.443604;82.436455;977.432678;870.466370;209.277313;758.651672;663.883118;89.393608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;862.894836;714.248352;103.386948;829.493774;621.547546;82.584213;977.793945;870.760803;208.983765;758.502258;663.770142;89.531006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;862.764282;714.372375;103.632378;829.559753;621.683899;82.753082;977.860474;871.136963;208.628937;758.378906;663.731812;89.697052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;862.008362;714.878052;104.813744;829.537109;621.857605;82.811836;977.459351;871.637268;208.575607;758.279480;663.592712;89.776955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;861.886292;715.062561;104.730919;829.611023;621.931030;82.880470;976.776672;872.189758;208.652359;758.226563;663.462952;89.952843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;861.858765;715.306946;104.657661;829.702454;622.045776;82.999825;976.713806;872.559570;208.776917;758.170288;663.419983;90.081795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;861.546570;715.680298;105.194778;829.694519;622.097107;83.123665;976.540466;872.960022;208.722107;758.053406;663.314209;90.220345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;861.180481;716.035950;105.731651;830.071899;622.485107;83.482635;976.430115;873.244202;208.773911;758.342224;663.287720;90.278931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;860.990784;716.284302;105.990456;830.176147;622.825012;83.532494;976.283508;873.674316;208.740021;758.040588;663.310730;90.605644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;860.934448;716.382690;106.117271;830.190857;623.312622;83.448387;975.977051;873.981445;208.990311;757.749634;663.278076;91.096954;1034.026733;878.794495;333.313446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;860.942810;716.538757;106.255196;830.172607;624.205872;83.305191;975.515930;874.258789;208.932526;757.616028;663.235535;91.515717;1033.162720;878.963562;333.578918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;;;;830.054138;624.903809;83.222801;975.252014;874.619385;209.163132;757.409241;663.243652;91.843620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;;;;829.782288;625.448303;83.826904;974.940674;875.108215;209.307327;757.314514;663.084412;92.830032;;;;860.590820;717.176147;107.167107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;;;;829.473267;625.560303;84.407318;974.376587;875.649597;209.751328;757.015503;663.011597;93.680489;;;;860.349915;717.516785;107.604790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;;;;829.359741;625.779541;85.467522;973.977844;876.268127;210.408676;756.509827;663.010010;94.765427;;;;860.179810;717.775879;108.074806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;;;;829.223511;625.764954;86.296661;973.945923;876.699219;210.608719;756.025757;663.064758;95.616394;;;;859.898560;717.950745;108.672577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;;;;828.762451;625.577087;87.643944;973.905823;877.090698;210.732025;755.648804;663.183777;96.850372;;;;859.411377;718.146912;109.438675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;;;;828.038391;624.874878;88.601311;973.695435;877.544800;210.916626;755.416199;663.308777;97.687508;;;;858.491638;718.274475;110.760056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;;;;827.518433;624.480896;89.124214;973.218079;877.889954;211.146378;755.360291;663.448120;98.325737;;;;857.856689;718.714478;111.697456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;;;;826.705200;624.405640;89.938171;972.880371;878.294373;211.386765;755.100342;663.507202;99.199356;;;;857.154785;718.863525;112.944122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;;;;825.833374;624.646851;91.333008;972.783630;878.703491;211.795792;754.213684;663.553223;100.893562;;;;856.370361;719.191772;114.005287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;;;;825.373718;625.135559;92.930580;972.456238;879.277527;212.184738;753.123413;663.343689;102.494858;;;;855.488220;719.642212;114.989120;1029.019653;880.995728;335.221191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;;;;824.603271;624.756714;94.238014;972.097229;879.855591;212.603683;752.207214;663.287964;104.263779;;;;;;;1028.823730;881.333801;335.587128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;;;;823.824707;624.852417;95.452339;971.684937;880.577698;213.272476;751.071106;663.230896;105.769234;;;;;;;1028.213745;881.746155;335.743103;854.298889;720.303223;117.021873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;;;;822.979187;625.182983;96.842674;971.228210;881.165039;213.750885;750.239380;663.620239;107.069603;;;;;;;;;;852.761780;720.477295;118.884911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;;;;822.168274;625.549744;98.971947;970.922363;881.472656;214.025055;749.697449;663.782593;108.280823;;;;;;;;;;851.767090;720.637939;120.388878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;;;;821.269470;625.483582;100.584732;970.437683;881.867126;214.316345;748.831482;663.857605;109.912590;;;;;;;;;;850.686035;720.813049;121.608627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;;;;820.276855;625.599731;101.696991;969.643066;882.304932;214.857513;747.267456;663.844543;112.725075;;;;;;;;;;849.551392;721.232971;122.706688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;;;;818.848389;626.335632;103.667236;968.772888;882.727783;215.407547;745.722595;663.926880;114.572861;;;;;;;;;;848.624512;721.491516;123.686813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;;;;817.510437;626.665344;105.448265;967.815857;883.086609;215.966690;744.857910;664.089294;115.696022;;;;;;;;;;847.271423;721.482117;125.337128;1025.023560;882.688965;336.990295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;;;;816.228027;626.574585;107.190521;966.784180;883.571777;216.643417;743.788452;664.379089;117.543335;;;;;;;;;;845.812683;721.479370;127.065109;1024.507568;882.652344;337.091187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;;;;814.882813;626.903442;108.902634;965.873230;884.005554;217.252045;741.854919;664.421570;120.607750;;;;;;;;;;844.326599;721.934753;128.716492;1023.416870;882.818665;337.068726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;;;;813.117676;627.340576;110.696411;965.159546;884.248596;217.908768;740.386658;664.542053;121.896965;;;;;;;;;;842.981018;722.384033;129.634079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;;;;811.325500;627.338989;112.768707;964.308655;884.430969;218.383148;738.817505;664.808105;123.619919;;;;;;;;;;841.304810;722.752502;131.032654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;;;;809.792969;627.456848;114.483383;963.226440;884.631836;219.139267;737.044922;664.828491;126.147621;;;;;;;;;;839.902344;722.947876;132.162399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;;;;807.753052;627.626160;116.571793;961.819397;884.754395;219.594513;735.440369;665.070007;127.484482;;;;;;;;;;838.087524;723.306580;134.119339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;;;;805.827332;627.307129;118.670609;960.567993;884.912537;220.076447;733.372559;665.389221;129.733887;;;;;;;;;;835.875488;723.388489;136.146210;;;;1019.517761;882.865601;338.276367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;;;;803.735779;627.208557;120.712418;958.996460;885.285950;220.620911;731.320618;665.451599;132.046997;;;;;;;;;;834.239136;723.603333;137.325882;;;;1018.359497;882.824280;338.509247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;;;;801.746582;627.506958;122.346313;957.999329;885.437500;221.113510;729.147705;665.892029;133.618546;;;;;;;;;;832.376404;723.920471;138.829895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;;;;799.418152;628.045532;123.562523;956.842896;885.713806;221.565643;727.190491;666.009216;135.895706;;;;;;;;;;830.261230;724.002319;140.230499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;;;;797.268982;628.256165;125.248886;954.959595;885.812073;222.739029;724.993652;666.452087;137.603729;;;;;;;;;;828.526428;724.207520;141.570099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;;;;794.799561;628.416809;127.055428;953.162231;886.115723;223.657318;722.796631;666.558960;139.827194;;;;;;;;;;826.022034;724.185120;143.768967;;;;;;;1013.837952;882.574402;339.133759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;;;;792.755493;628.409973;128.861938;951.917297;886.230469;223.959061;720.507507;667.018921;141.262848;;;;;;;;;;823.825256;724.308960;145.271271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;;;;789.977417;628.524658;130.978409;950.167419;886.147339;224.284821;718.236267;667.128174;143.877670;;;;;;;;;;821.643677;724.589783;146.785706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;;;;787.351257;628.488464;132.675247;947.944153;886.471008;224.867035;715.554016;667.560242;145.767090;;;;;;;;;;819.165771;724.818909;148.021301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;;;;784.604309;628.750366;134.066727;947.010010;886.562317;225.450607;713.327942;667.752747;147.413513;;;;;;;;;;816.995605;724.759155;149.278564;;;;;;;;;;1008.455811;882.257080;339.797333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;;;;782.109680;629.260864;135.687958;945.325378;886.345886;225.938721;710.468140;668.104675;149.621918;;;;;;;;;;814.548645;725.043274;151.250671;;;;;;;;;;1007.167664;882.235046;340.023315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;;;;779.557190;629.237427;137.390533;943.279724;886.481567;226.438034;707.827637;668.162903;151.914963;;;;;;;;;;811.728760;725.147217;152.860550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;;;;776.698303;629.277832;139.199341;941.437378;886.557678;227.047363;705.100098;668.581665;153.275909;;;;;;;;;;809.084473;725.088989;154.492020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;;;;773.617554;629.274902;140.509018;939.212830;886.625671;227.956711;702.328308;668.828735;155.380447;;;;;;;;;;806.463379;725.189392;155.840485;;;;;;;;;;;;;1002.815125;881.668762;340.599030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;;;;770.610962;629.670776;142.649933;937.458435;886.596680;228.859833;699.583130;669.046875;157.247482;;;;;;;;;;803.835266;725.403381;156.959625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;;;;767.884338;629.789001;144.241821;935.163391;886.414246;229.369156;696.443298;669.172241;159.592697;;;;;;;;;;801.111023;725.443115;158.265900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;;;;764.800354;629.790466;145.601501;933.083618;886.555237;229.795380;693.520874;669.403198;161.305939;;;;;;;;;;798.320618;725.823669;159.802658;;;;;;;;;;;;;;;;998.113220;880.873352;341.378723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;;;;761.471924;630.225586;147.488129;930.874329;886.405457;230.555328;690.837524;669.852905;162.759338;;;;;;;;;;795.050171;725.850098;161.085419;;;;;;;;;;;;;;;;995.575867;880.558716;342.302673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;;;;758.615540;630.255371;149.079102;928.401367;886.412415;231.124283;687.352112;670.224304;164.768219;;;;;;;;;;792.604126;725.907837;162.232742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;;;;755.229858;630.271057;150.587769;926.334167;886.046448;231.682846;684.429565;670.509460;166.352280;;;;;;;;;;788.947388;725.934692;164.278259;;;;;;;;;;;;;;;;;;;993.006775;879.928955;342.119568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;;;;752.043396;630.622681;152.346497;924.151184;885.968079;232.182068;681.392761;670.703369;168.017227;;;;;;;;;;786.039185;726.014404;165.759277;;;;;;;;;;;;;;;;;;;990.819885;879.556519;342.836212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;;;;748.307617;630.795654;154.485825;921.821838;885.780579;232.852493;678.187927;671.026855;169.973694;;;;;;;;;;783.010254;726.211182;166.785492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;;;;745.236450;630.942322;155.704697;919.234741;885.535706;233.308197;674.739380;671.656433;171.284805;;;;;;;;;;779.667908;726.407654;167.793884;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;;;;742.176758;631.164856;156.882126;916.660828;885.295532;234.353973;671.259583;671.945496;173.500977;;;;;;;;;;776.663513;726.731750;168.957886;;;;;;;;;;;;;;;;;;;;;;986.053284;878.703003;343.386353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;;;;738.167175;631.364990;158.990707;914.148804;885.131348;235.102036;668.013855;672.295044;174.919006;;;;;;;;;;773.499634;726.766541;169.965988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;;;;734.906677;631.710754;160.569916;911.217773;884.792175;235.845200;664.556458;672.854431;175.597809;;;;;;;;;;770.123779;726.951965;171.427185;;;;;;;;;;;;;;;;;;;;;;;;;981.431946;878.192810;343.990417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;;;;731.317932;631.668152;161.736923;909.059814;884.480225;236.305557;661.083740;673.201294;177.156235;;;;;;;;;;766.692932;727.057312;172.545319;;;;;;;;;;;;;;;;;;;;;;;;;980.394043;878.106689;344.056091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;;;;727.787964;631.824219;163.285263;906.013611;884.119934;237.022659;657.527466;673.601807;178.970016;;;;;;;;;;763.332947;727.345886;173.214691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;;;;723.928345;632.139526;164.557114;903.750549;883.742493;237.480392;653.880981;674.068115;180.395981;;;;;;;;;;759.687805;727.568665;174.652130;;;;;;;;;;;;;;;;;;;;;;;;;;;;976.235535;877.442688;344.995453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;;;;719.932617;632.514099;166.008804;900.888916;883.214844;238.591293;650.318298;674.403503;181.679062;;;;;;;;;;756.202759;727.618530;176.002060;;;;;;;;;;;;;;;;;;;;;;;;;;;;974.411621;877.219971;345.110809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;;;;716.172852;632.524536;167.186081;898.033569;882.868103;239.091293;646.544434;674.746033;183.032440;;;;;;;;;;752.865845;727.768066;176.370056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;;;;712.610107;632.651306;168.291428;895.292786;882.620972;239.867523;642.710449;675.241272;184.359253;;;;;;;;;;749.550354;727.755310;177.063400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;970.600830;876.379944;345.874451;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;;;;708.476501;632.836853;169.707962;892.572449;882.195618;240.764374;638.858521;675.682556;185.244034;;;;;;;;;;745.313538;727.779114;178.337509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;967.651978;875.833191;346.604919;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;;;;704.621643;633.031433;170.982712;889.459412;881.829651;241.463303;635.164856;676.087158;186.692001;;;;;;;;;;741.921265;728.109558;179.566772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;;;;700.931335;633.401733;171.874298;886.753174;881.271057;242.343033;631.583679;676.524109;187.508316;;;;;;;;;;738.395447;728.248169;180.176910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;963.876404;874.804810;347.536377;;;;;;;;;;;;;;;;;;;;;;;;
174;;;;696.857727;633.703796;173.107758;883.371094;880.615112;243.235199;627.831421;677.011780;188.113953;;;;;;;;;;734.008484;728.360168;181.329102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;961.743652;874.614136;347.383209;;;;;;;;;;;;;;;;;;;;;;;;
175;;;;692.817688;633.921265;174.298431;880.697021;880.032043;243.550568;624.089600;677.550598;188.532959;;;;;;;;;;730.187866;728.602173;182.547256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;959.278687;874.145508;347.881470;;;;;;;;;;;;;;;;;;;;;;;;
176;;;;688.820557;634.156494;175.254456;877.699097;879.538147;244.222717;620.168762;677.965210;190.011169;;;;;;;;;;726.577759;728.848450;183.232834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;957.545593;873.761536;348.464447;;;;;;;;;;;;;;;;;;;;;;;;
177;;;;684.847290;634.484131;176.242783;874.626831;878.864014;244.799500;615.890747;678.378174;191.242523;;;;;;;;;;722.967102;728.865051;183.542496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;;;;680.914001;634.734314;177.176727;872.117249;878.439880;245.671585;611.821472;678.744629;192.111511;;;;;;;;;;719.346619;728.898499;184.078033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;952.955383;872.761292;348.860596;;;;;;;;;;;;;;;;;;;;;
179;;;;676.938538;634.907104;177.652649;868.859009;877.956360;245.886765;608.132690;679.348938;192.359482;;;;;;;;;;715.323669;729.183716;185.097351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;950.378418;871.979370;349.717896;;;;;;;;;;;;;;;;;;;;;
180;;;;672.820923;635.195129;178.433807;865.854126;877.192200;246.746429;604.190247;679.739929;193.742477;;;;;;;;;;711.572876;729.536072;185.157578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;;;;668.716980;635.507324;179.185379;862.802551;876.751160;247.010513;600.102417;680.080017;194.666641;;;;;;;;;;708.018188;729.747498;185.492844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;946.217163;870.618347;349.719238;;;;;;;;;;;;;;;;;;
182;;;;664.684631;635.717712;179.840424;859.748718;875.958984;247.637360;596.307190;680.528076;195.196182;;;;;;;;;;704.314880;729.790833;185.860321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;;;;660.455200;635.940796;180.268829;856.366028;875.349487;248.256943;592.501343;681.124573;195.446182;;;;;;;;;;700.062866;729.816467;186.573624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;941.327515;869.677734;350.006744;;;;;;;;;;;;;;;
184;;;;656.416138;636.339233;180.576599;853.734253;874.846985;248.852692;588.724915;681.640137;195.881332;;;;;;;;;;696.671692;730.032959;187.190689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;939.402954;869.345337;350.193848;;;;;;;;;;;;;;;
185;;;;652.533142;636.671265;181.193451;850.691101;874.427856;249.204987;584.692993;682.081787;196.646835;;;;;;;;;;692.991211;730.136292;187.736221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;936.647461;868.578613;350.701599;;;;;;;;;;;;;;;
