Weight60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;17:44:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
64;948.347046;818.312622;432.266754;556.596619;673.974182;202.717010;;;;622.244751;631.875183;197.490128;;;;;;;;;;;;;;;;;;;;;;;;;;;;666.519348;725.835938;200.158829;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;944.575745;817.961853;432.184814;550.739319;674.248962;203.141479;;;;616.603333;632.080505;196.998093;;;;;;;;;;;;;;;;;;;;;;;;;;;;661.201538;725.733704;199.824448;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;941.105042;817.745972;431.688141;544.804382;674.522827;203.284821;;;;610.687073;632.362000;196.402679;;;;;;;;;;;;;;;;;;;;;;;;;;;;655.510742;725.757324;200.059158;876.602173;847.625793;267.492767;;;;;;;;;;;;;;;;;;;;;;;;
67;937.327393;817.464050;431.696716;539.197388;674.854431;202.810867;;;;604.887817;632.649902;195.776016;;;;;;;;;;;;;;;;;;;;;;;;;;;;649.881409;725.906921;199.502396;871.151001;846.941711;267.862244;;;;;;;;;;;;;;;;;;;;;;;;
68;933.338501;817.115356;431.669525;533.875854;675.296204;201.861526;;;;599.166016;632.777527;195.011932;;;;;;;;;;;;;;;;;;;;;;;;;;;;644.547485;725.873230;199.088547;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;929.328613;816.811768;431.489990;528.307556;675.914734;201.083191;;;;593.382874;633.042847;194.173676;;;;;;;;;;;;;;;;;;;;;;;;;;;;639.596802;725.957947;198.187271;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;925.752197;816.449341;431.820313;522.916748;676.218933;200.166046;;;;587.850952;633.199707;193.140091;;;;;;;;;;;;;;;;;;;;;;;;;;;;634.410339;726.070618;197.232300;;;;854.860596;846.127930;268.411011;;;;;;;;;;;;;;;;;;;;;
71;922.239136;815.949707;431.725037;517.447876;676.735901;199.207077;;;;582.434998;633.458679;192.011902;;;;;;;;;;;;;;;;;;;;;;;;;;;;629.145020;726.070129;196.549271;;;;850.176697;845.240784;268.197845;;;;;;;;;;;;;;;;;;;;;
72;918.472473;815.435608;431.141693;512.333557;677.246887;198.257324;;;;576.970154;633.698059;190.658264;;;;;;;;;;;;;;;;;;;;;;;;;;;;623.886902;726.457153;196.135056;;;;845.285950;843.978760;268.310974;;;;;;;;;;;;;;;;;;;;;
73;914.373779;815.146362;431.377167;507.009430;677.831909;196.976715;;;;571.502930;634.026672;189.545639;;;;;;;;;;;;;;;;;;;;;;;;;;;;618.210632;726.485107;195.622101;;;;840.268860;843.982666;268.962677;;;;;;;;;;;;;;;;;;;;;
74;910.997375;814.478699;431.214569;501.940186;678.478455;195.679916;;;;566.194336;634.314087;188.232208;;;;;;;;;;;;;;;;;;;;;;;;;;;;613.167175;726.781616;194.372086;;;;835.125610;843.632996;269.018097;;;;;;;;;;;;;;;;;;;;;
75;906.796509;813.959778;431.373688;496.689789;679.100525;194.312881;;;;560.966492;634.843628;187.017120;;;;;;;;;;;;;;;;;;;;;;;;;;;;608.466858;726.677368;193.257217;;;;830.112122;842.905701;268.837402;;;;;;;;;;;;;;;;;;;;;
76;903.338501;813.224365;431.192108;491.974060;679.671326;192.817291;;;;555.941650;635.082397;185.301147;;;;;;;;;;;;;;;;;;;;;;;;;;;;604.212524;726.781921;191.385757;;;;825.299561;842.003113;269.010986;;;;;;;;;;;;;;;;;;;;;
