Weight55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:07:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;
10;888.398071;709.118958;126.938057;763.096619;688.963440;96.361282;1149.839233;883.228638;464.374969;842.067627;629.800659;87.032814;1114.622681;890.140381;272.700409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;888.405212;708.813843;126.717651;763.057007;688.886108;96.306427;1149.495483;883.028625;464.428040;841.622131;628.996948;86.590294;1114.149780;889.855774;272.714142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;888.444092;708.581665;126.411606;763.156494;688.873474;96.166107;1148.990479;882.779358;464.637939;840.935364;630.779602;85.034340;1113.851563;889.417114;272.835785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;888.586731;708.459290;125.886993;763.190552;688.703796;96.001755;1148.348511;882.586121;464.765106;840.575317;631.978333;83.976204;1113.309204;888.978333;272.798248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;888.588928;708.319458;125.538849;763.204285;688.563843;95.856346;1147.926636;882.330505;464.793762;839.850769;632.251648;83.127861;1112.727661;888.635010;272.812225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;888.514709;708.178162;125.244690;763.274353;688.241516;95.849876;1147.690430;882.256348;464.503784;839.320496;631.575989;82.988152;1112.051270;888.353088;272.686615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;888.375671;708.033386;124.926277;763.277771;688.057800;95.590843;1147.444214;882.041260;464.699677;838.757629;631.005554;82.697044;1111.624146;888.001587;272.766235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;887.922302;707.751221;124.291603;763.324829;688.233826;94.710243;1147.065918;881.807922;464.670441;838.261963;627.978882;83.172234;1111.291992;887.610596;272.695160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;887.684265;707.544922;123.739281;763.406921;688.127136;93.990715;1146.793335;881.591675;464.576721;837.873596;625.024109;84.696548;1111.210815;887.234070;272.556152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;887.428284;707.609802;123.257607;763.552551;687.889648;93.073776;1146.479126;881.366211;464.503967;837.323059;624.359192;84.725586;1110.925293;886.871521;272.603821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;887.182495;707.583069;122.978752;763.696106;687.788513;92.427010;1146.024048;881.084229;464.448029;836.619141;627.441650;81.785751;1110.590332;886.664612;272.427582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;886.992493;707.537476;122.766808;764.012024;687.940308;91.542000;1145.365356;880.703430;464.569946;836.010986;630.194946;79.519272;1110.218750;886.428955;272.398926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;886.757202;707.574036;122.641891;764.263916;688.079895;90.810852;1144.761353;880.404297;464.678345;835.284302;632.180542;78.359100;1109.298462;886.189941;272.831909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;886.461792;707.593018;122.507729;764.620178;688.356689;90.288681;1144.097412;880.078491;464.798584;834.409424;632.984924;77.822784;1108.397583;885.886597;273.115143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;886.326904;707.631897;121.972702;764.738281;688.509277;90.027016;1143.663696;879.781128;464.884003;833.600037;632.729248;77.828796;1107.938477;885.579224;273.140381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;886.013916;707.732422;121.882782;764.831482;688.698669;89.949295;1143.429443;879.579163;464.793427;833.056091;632.179688;78.093307;1107.622925;885.297668;273.040131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;885.589294;707.772217;121.993355;764.827271;688.757141;89.821709;1143.073120;879.380676;464.719727;833.009277;631.840759;78.326317;1107.365845;885.062134;272.938171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;885.340149;707.779114;122.094620;764.833252;688.647461;89.785210;1142.582520;879.060303;464.724304;832.940735;631.689392;78.428795;1107.077393;884.822998;272.903015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;885.079041;707.766907;122.173088;764.847290;688.580505;89.821632;1141.915039;878.602478;464.786530;832.712769;631.723877;78.447464;1106.864990;884.694275;272.990997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;884.895752;707.724243;122.374298;764.904663;688.386353;89.942383;1141.055054;878.248901;464.922455;832.531982;631.734192;78.495033;1106.740112;884.590027;272.967010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;884.703125;707.597229;122.806862;765.239929;688.031494;89.784782;1140.134521;877.879456;465.100159;832.249390;631.735352;78.951996;1106.550293;884.561951;273.008026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;884.470093;707.535645;123.227539;765.111450;687.882935;89.872902;1139.554077;877.674072;465.091187;832.256653;631.563049;78.783043;1106.510986;884.481445;273.028168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;884.224976;707.531006;123.718941;764.937683;687.768494;90.055847;1139.209229;877.458923;464.981934;832.237610;631.510315;78.719559;1106.505249;884.533936;273.155365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;883.859741;707.425842;124.344597;764.722107;687.493591;90.518715;1138.828735;877.257935;464.783295;832.171448;631.560425;78.894356;1106.493774;884.663635;273.256165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;883.914795;707.394653;124.819572;764.655029;687.222839;90.799843;1138.322388;876.998047;464.791779;832.091309;630.799927;79.650551;1106.412354;884.787842;273.354279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;883.810852;707.422485;125.307884;764.748718;686.952698;90.850685;1137.694214;876.735413;464.912903;832.071960;629.967590;80.207832;1106.336304;884.974731;273.475220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;883.587830;707.564514;125.888725;764.858398;686.796326;90.769409;1136.856079;876.482178;465.074066;832.060791;629.500061;80.854485;1106.277344;885.193970;273.572174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;883.439087;707.652527;126.338684;764.868530;686.695740;90.753746;1136.100464;876.251892;465.347748;832.205994;629.330322;80.866867;1106.320923;885.290039;273.839600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;883.302551;707.782959;126.807526;765.042969;686.435364;90.983574;1135.585693;876.166382;465.501678;832.313599;629.558655;80.833534;1106.261963;885.577759;273.900665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;883.199951;707.827209;127.181976;764.685181;686.476379;91.971825;1135.262695;876.040405;465.420898;832.304443;630.111816;80.961403;1106.225342;885.835449;273.994812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;883.108276;707.810486;127.674652;764.771606;686.272705;91.835281;1134.948242;875.828735;465.365143;832.274170;630.652527;81.420166;1106.062012;886.107666;274.233459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;883.140625;707.900513;128.271255;764.971619;686.123901;92.151588;1134.416748;875.629395;465.518402;832.475281;630.964294;82.340286;1105.671875;886.518494;274.537384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;883.288147;708.070740;128.858353;765.014648;686.163879;92.805962;1133.671753;875.340332;465.561798;832.737793;630.688721;83.362251;1105.678345;886.875793;274.729065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;883.395325;708.255005;129.435028;765.140320;686.241028;93.303185;1132.829956;875.094299;465.602051;832.758179;630.128052;84.416344;1105.607788;887.305176;274.939545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;883.611206;708.490417;130.089966;765.355042;686.235901;93.628662;1132.169922;874.727478;465.725037;832.741882;629.678772;85.791786;1105.674927;887.706909;275.068634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;883.452637;708.610901;131.002014;765.624084;686.216797;94.237747;1131.542114;874.619080;465.695435;832.549866;629.662476;86.406479;1105.443237;888.235779;275.267273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;883.308289;708.941956;131.688187;765.480042;686.402100;95.212517;1130.884644;874.626160;465.573120;832.285400;630.632690;87.343002;1105.152222;888.739014;275.501587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;883.195007;709.232300;132.460403;765.069824;686.535828;96.074753;1129.820923;874.480347;465.919983;832.235962;631.495239;87.951904;1105.029419;889.350952;275.602264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;883.009338;709.537109;133.142380;764.734985;686.733154;97.239861;1128.754272;874.178528;466.430908;832.102661;632.223267;88.885437;1105.050781;889.883545;275.685089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;882.989319;709.819946;133.971741;764.466675;686.715210;98.438637;1127.849609;873.908020;466.520233;831.799683;631.208740;90.947563;1104.993408;890.132141;275.770630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;882.804321;710.025452;135.122803;764.434082;686.828430;99.387787;1127.105713;873.654114;466.555786;831.613098;629.309082;92.921455;1104.912354;890.442139;275.888336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;882.494263;710.340820;136.318939;764.388916;686.984741;100.504089;1126.513306;873.542664;466.407806;831.328186;629.060974;95.081596;1104.798096;890.837952;276.056488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;882.133240;710.476013;137.834015;764.005127;687.100159;101.949936;1125.794434;873.421448;466.326141;830.806946;629.331543;96.877846;1104.725952;891.113708;276.295502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;881.829285;710.745667;138.697372;763.350830;687.190979;103.654099;1124.560669;873.162781;466.617371;830.178955;629.956116;98.458229;1104.700317;891.410095;276.494446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;881.461365;711.149536;139.435501;762.740112;687.451111;105.143120;1123.237061;872.905273;466.772949;829.835510;629.771790;99.910255;1104.518188;891.776062;276.679291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;880.524658;711.298157;140.995117;762.336121;687.651245;106.231987;1122.589111;872.585754;466.652924;828.953796;629.566162;101.382286;1104.190674;892.165222;276.885193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;879.660889;711.165405;142.314224;761.553040;687.847839;107.996216;1121.888550;872.375549;466.789307;827.977600;628.545593;104.748627;1103.805298;892.539795;277.203156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;878.636169;711.451050;143.854492;760.191040;688.072510;110.040192;1121.140625;872.185730;466.971954;826.891479;628.765015;106.343399;1103.514404;892.810730;277.402771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;877.426086;711.778687;145.252670;759.088196;688.266113;111.857826;1120.282959;871.806396;467.105469;825.792847;629.725037;107.123734;1103.248657;893.058533;277.545013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;876.332031;712.006836;146.793915;758.144897;688.504639;113.217278;1119.249023;871.442139;467.380798;824.583069;630.500427;108.800346;1102.675781;893.326599;277.744080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;875.505127;712.096680;147.851929;756.771301;688.573120;115.101509;1118.165527;871.254028;467.224335;823.131165;630.081055;111.478966;1102.052612;893.722961;277.816437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;874.011597;712.264648;149.598251;755.029053;688.782532;117.419151;1117.228149;871.032593;467.173340;821.244751;629.326355;113.805679;1101.193848;893.726685;278.206085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;871.955994;712.374451;151.649612;753.379089;688.978760;119.159462;1116.319458;870.808777;467.152191;819.512207;629.838379;115.360558;1100.271606;893.669556;278.294128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;870.618774;712.565918;152.674683;751.573364;689.321045;121.004601;1115.236328;870.371277;467.205536;817.708435;630.197876;117.497398;1099.281860;893.437012;279.090942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;869.054443;712.542297;153.874222;749.605103;689.446411;123.001350;1114.246826;869.918640;467.427124;815.573975;629.285583;120.014008;1098.117676;893.695313;279.587616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;866.700378;712.754761;155.970657;747.435608;689.649109;125.466095;1113.655273;869.490906;467.529663;813.403381;629.561462;121.718277;1097.231201;893.783630;279.972748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;864.647095;712.944580;157.525162;745.073853;689.780029;127.788879;1112.624390;869.133850;467.394501;811.014465;629.595520;124.121025;1096.254761;893.620972;280.030121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;862.538574;712.838501;158.956711;742.676208;689.917236;129.257156;1110.758301;868.697754;467.752899;808.718018;629.871826;125.652893;1094.505371;893.556763;280.043854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;860.189758;712.764771;160.511963;740.438354;690.013550;130.933533;1109.038574;868.317505;467.634369;806.139465;629.847656;127.631454;1092.445190;893.645203;280.340881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;857.520813;712.935669;162.051041;737.643433;690.142944;133.432602;1108.175049;867.814575;467.540131;803.436035;629.850708;129.659531;1090.871460;893.566467;280.837769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;854.846985;713.083496;163.436493;734.719482;690.298767;135.800613;1107.099121;867.350830;467.674011;800.432800;630.150696;131.278946;1088.933960;893.235657;281.631470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;852.322083;712.872803;164.745468;731.841858;690.467346;137.445038;1105.560425;866.652405;467.844910;797.070313;629.568542;133.483139;1086.829712;893.208862;281.489349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;849.255554;713.020874;166.402847;728.485718;690.599731;140.094849;1104.063965;866.260315;467.747559;794.282227;630.067444;135.085907;1084.881104;892.958435;281.087250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;846.202576;713.110901;167.997330;725.288086;690.640076;142.224579;1102.259155;865.692017;467.631317;790.560120;629.778687;137.035828;1083.170288;892.885132;281.294739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;842.567871;713.160156;169.747314;722.024536;690.804382;143.759491;1100.412964;865.329224;467.839478;787.351440;630.337219;138.537979;1080.297119;892.622314;281.720367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;839.390869;713.088562;171.174988;718.290039;691.065735;145.663345;1099.551758;864.639648;467.762451;783.715820;630.944336;140.149658;1077.721680;892.194885;282.128326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;835.966309;713.110657;172.273453;714.608215;691.306885;147.633926;1097.157471;863.793579;467.885742;780.242004;630.891968;141.377747;1075.320801;891.713867;282.106445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;832.186218;713.199646;173.724380;710.984314;691.234802;149.755249;1095.376709;863.257507;467.868256;776.241089;630.161499;143.946060;1073.169312;891.294800;281.530243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;828.330811;713.198669;175.180283;707.122437;691.433777;151.916519;1093.666016;862.341064;468.136505;772.218994;630.699585;144.539368;1069.909668;890.893188;282.286255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;824.731140;713.204895;176.270096;702.984802;691.677185;153.452332;1091.774048;861.737122;468.053497;768.227966;631.189880;145.952133;1067.069702;890.299683;282.596008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;820.830017;713.203064;177.568451;698.790222;691.847656;154.930801;1089.247803;861.157349;468.015320;764.013245;631.433228;147.169556;1064.147339;889.832214;282.822723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;816.766357;713.178406;178.702393;694.503601;692.085632;156.711380;1087.423584;860.587158;468.214355;759.584900;631.495728;148.402069;1061.033447;889.234192;282.606232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;812.317627;712.963318;180.347702;690.228455;692.418335;158.107819;1085.204590;860.012390;468.368073;755.351624;631.519653;149.958252;1057.810669;888.946716;283.127686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;808.127747;712.893555;180.970581;686.062988;692.845642;159.437469;1083.039063;859.451294;468.104401;750.476013;630.904358;152.103806;1054.441528;888.214966;283.349274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;804.004089;713.104126;181.993362;681.822754;693.174561;160.773941;1081.100952;858.575317;468.320648;745.576965;630.785828;153.470718;1051.036133;887.463806;283.715973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;799.795654;713.091919;182.930923;677.076477;693.544800;162.234360;1078.903320;857.958252;468.279907;741.292297;631.514160;154.063538;1047.394653;886.663086;283.676880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;795.036377;713.113403;183.818375;672.408325;693.844177;163.623550;1076.267822;857.141296;468.214203;736.721924;631.600464;155.414139;1044.215454;885.928284;284.038605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;790.660645;713.027771;184.791824;667.758911;694.218384;164.753799;1074.297363;856.316284;468.454987;731.684875;631.942871;156.194473;1040.605957;885.386047;283.891266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;786.074951;713.062866;186.129395;663.047852;694.612732;166.047028;1071.559326;855.558899;468.321716;726.141724;631.778259;158.072357;1036.696289;884.584167;284.064514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;781.443970;713.053894;186.933243;658.147217;695.104980;167.579102;1069.497070;854.883362;468.051605;721.108521;632.032654;158.957382;1032.725098;883.718811;284.419403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;776.876587;713.052856;187.166229;653.127563;695.499939;168.790817;1067.164307;853.954773;467.986298;716.199219;632.401367;159.427170;1029.264893;882.695740;284.073303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;771.929688;713.097534;187.864624;648.243652;695.922302;169.715454;1064.392700;853.146118;467.601379;710.976379;632.338196;160.406494;1025.480591;881.920044;284.696259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;767.244873;712.907166;188.626862;643.465942;696.358887;170.413818;1062.105957;852.309753;467.736206;706.064575;632.655334;160.572098;1021.617920;881.131348;284.760773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;762.270630;712.877380;189.360550;638.593933;696.913330;170.878830;1059.237549;851.311890;467.756561;700.963745;632.757324;161.594818;1018.232666;880.000671;284.339966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;757.463318;712.866882;189.947189;633.910828;697.544250;171.375000;1057.160034;850.585754;467.479858;695.808899;633.244629;162.327728;1013.974731;878.919739;284.931610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;752.727295;712.972839;190.356720;628.926208;697.996460;172.151596;1054.545776;849.276978;467.158325;690.816284;633.789917;162.558212;1009.605896;877.849243;285.221710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;747.965515;712.991882;190.677246;623.738403;698.361877;173.039673;1051.721191;848.584656;467.231201;685.329468;633.950928;163.393768;1005.496948;876.889954;285.564362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;742.841187;712.970032;191.414444;618.722168;698.812317;173.608231;1049.024536;847.926819;467.211121;680.245178;634.487366;163.343521;1001.517334;875.821228;286.075317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;738.035950;713.000977;191.605286;613.674683;699.319824;174.091232;1045.963989;846.814453;467.412018;674.896301;634.705322;164.071976;997.738892;874.573303;285.794952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;733.092834;713.110229;191.917862;608.778442;699.907715;174.428391;1043.628662;845.873596;466.971863;669.520081;634.692810;164.453735;993.932312;873.800842;286.070435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;728.369934;713.232056;192.171127;604.136169;700.472168;174.120651;1040.945313;844.940308;466.653351;664.763184;635.167236;164.023819;990.125549;872.669434;286.573364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;723.579834;713.402527;192.139389;599.364624;700.890686;174.572754;1037.994019;844.220032;466.922882;659.873413;635.525940;164.081985;986.380127;871.453064;286.198914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;718.687988;713.266602;192.360901;594.364929;701.386719;175.063614;1035.279053;843.360535;466.502686;654.656250;635.678223;164.728348;982.122559;870.574524;286.676392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;713.630066;713.158630;192.743057;589.649658;702.010132;174.750885;1032.700317;842.323792;466.406952;650.063782;636.210327;164.192062;978.185669;869.480286;286.973022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;708.970154;713.326111;192.665131;584.933716;702.381531;174.518723;1029.950806;841.583557;465.800690;644.954102;636.676270;164.002991;973.909485;868.399292;286.946533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
