Weight59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;17:44:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;867.382385;704.897705;120.405769;822.562256;614.207092;103.869263;1086.867065;780.965454;446.342072;1054.559448;807.835083;264.888702;757.038879;659.967529;103.655426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;867.403992;704.886108;120.374100;822.600830;614.174866;103.792747;1087.520508;779.683044;446.008392;1055.002197;807.351807;264.879333;757.038879;659.967529;103.655426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;867.476013;704.800842;120.433311;822.549927;614.184082;103.860054;1087.647217;779.720825;446.292999;1055.488159;806.601990;264.941437;757.012329;659.874695;103.683792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;867.564270;704.791931;120.436661;822.580994;614.169983;103.819221;1087.391113;779.196167;446.257965;1055.873657;805.793884;264.844940;756.992371;659.846741;103.708801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;867.510559;704.787781;120.431053;822.599182;614.198242;103.842705;1087.746216;777.453186;446.148041;1056.169922;805.169189;264.772552;757.020447;659.864746;103.722916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;867.600769;704.781982;120.406593;822.562500;614.086365;103.839546;1088.117065;777.010193;446.334045;1056.414185;804.635742;264.726868;757.050964;659.848999;103.753365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;867.649048;704.755493;120.326904;822.583252;614.162659;103.864967;1088.635010;776.385498;446.234589;1056.708984;804.131592;264.901398;757.050781;659.841553;103.762260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;867.668640;704.683228;120.332840;822.514709;614.080811;103.857056;1089.431274;775.569153;445.858185;1056.992554;803.602722;265.023193;757.046631;659.841370;103.762497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;867.666504;704.658508;120.325508;822.491150;614.038574;103.868851;1089.534058;774.509888;445.966614;1057.176880;803.010681;265.088287;757.128601;659.847351;103.744133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
