Weight62;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;
Time:;16:10:02;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;
51;833.110168;725.003906;149.444855;715.272278;687.282471;134.972885;1042.791870;805.828491;377.044159;1077.260742;853.230774;246.777145;786.137756;633.688354;128.674759;;;
52;830.284790;725.213135;151.154099;712.427979;687.166931;137.312210;1041.492676;805.762939;376.813873;1075.673340;853.487366;246.597977;783.270935;633.754456;129.996246;;;
53;827.331238;725.853577;152.701797;709.621155;687.172607;139.319305;1040.164551;805.408386;376.488708;1073.407227;853.462830;246.094925;780.411072;633.975952;131.069824;;;
54;824.197327;725.805115;153.883255;706.920044;687.535156;140.220779;1039.211792;805.142212;376.646637;1071.348511;853.786682;246.456741;777.730896;634.280273;132.346542;;;
55;821.546143;726.232910;155.358109;703.952698;687.638733;142.372559;1037.630737;805.262146;376.584778;1068.972656;854.172974;245.932434;774.927246;634.658325;133.763718;;;
56;818.204956;726.554382;157.386871;700.658997;687.823364;144.450516;1035.966919;805.258850;376.242371;1066.326172;854.348267;245.955017;771.831299;634.750427;135.216949;;;
57;815.007690;726.792725;158.589508;697.535706;687.695618;146.557648;1034.899658;804.920227;376.115265;1064.205444;854.606201;245.733017;768.900208;634.920715;136.354294;;;
58;812.310120;727.029480;160.275284;694.323364;687.643799;148.604691;1033.687012;804.793701;376.208649;1061.587524;854.752930;245.717133;765.568787;635.622070;137.505386;;;
59;808.637085;727.441162;161.617798;690.984314;687.950562;150.321381;1031.994385;804.736938;376.170593;1059.441284;854.954407;245.690643;762.595215;635.478027;139.162064;;;
60;805.500366;728.024353;163.017288;687.921570;688.257141;151.926514;1030.218506;804.660034;375.696442;1056.788452;854.953369;245.575851;759.304993;635.471680;140.231079;;;
61;802.215881;728.148010;164.175629;684.563965;688.067261;154.125290;1029.101807;804.537170;375.430664;1054.355713;855.203735;245.495895;756.055298;635.633179;141.600586;;;
62;798.291199;728.561707;165.606369;681.065063;688.306885;155.610703;1027.697388;804.523926;375.589386;1051.379028;855.434448;244.985138;752.509521;636.021729;143.004639;;;
63;795.420044;728.776855;166.720749;677.726318;688.576294;157.249908;1025.477539;804.540588;375.471100;1048.814087;855.704224;245.043076;749.052063;636.160522;145.036270;;;
64;791.854614;728.979919;167.683624;673.951233;688.606445;159.745850;1024.088623;804.375244;375.085663;1045.835083;855.874390;244.947708;745.832581;636.406433;146.437607;;;
65;787.885498;729.266968;169.585571;670.242554;688.670898;161.610794;1022.991272;804.133972;375.070923;1042.895020;856.161682;244.872070;741.940125;636.563660;147.266907;;;
66;784.685364;729.473328;170.782074;666.701660;688.973145;162.862411;1020.367126;804.148254;375.237549;1039.647339;856.134277;245.135284;738.272949;637.082581;148.609726;;;
67;780.820435;729.536743;172.375198;662.930603;689.280945;164.003082;1018.482788;804.051086;375.022797;1036.873413;856.372803;244.662308;734.352905;637.783813;149.697891;;;
68;776.888672;729.680481;173.464233;659.272339;689.738037;165.635590;1017.323120;803.594727;374.898621;1033.696411;856.700684;244.618011;730.757263;639.593811;150.394653;;;
69;773.437317;729.697998;174.787842;655.076843;689.648499;168.217209;1014.801392;803.439575;374.980438;1030.282227;856.869873;244.174820;726.758179;641.572266;150.149200;;;
70;769.174988;729.710449;176.418045;651.076233;689.876282;169.385757;1013.151184;803.315857;374.787994;1027.179443;857.125854;244.434570;722.494202;642.647034;150.897766;;;
71;764.696899;730.007629;177.302231;647.159180;690.400391;170.816071;1011.100830;803.074951;374.648560;1023.304565;857.138428;244.540802;717.996094;642.942383;151.988419;;;
72;761.427063;729.819153;178.235718;643.249268;690.753052;171.896973;1008.805115;802.903748;374.269012;1020.207275;857.061951;244.222565;713.990417;643.145142;153.175186;;;
73;757.522278;730.053223;179.237808;638.998962;690.680359;173.813217;1007.342896;802.628845;374.400787;1016.883484;857.104614;244.181915;709.770020;642.761230;154.614258;;;
74;752.877991;730.168823;180.353165;634.440491;690.832520;175.527420;1004.701843;802.614746;374.483398;1012.972595;857.187134;244.041016;705.395325;641.991516;155.893112;;;
75;748.800964;729.939880;181.448624;630.245361;691.104919;176.687607;1002.350525;802.506470;374.355042;1009.837402;857.006409;243.729309;701.037537;641.613770;156.968094;;;
76;745.223206;729.902588;182.028580;626.123169;691.412109;177.647263;1000.894531;801.912476;374.397095;1005.911743;857.232178;243.984406;696.593201;641.611877;157.980865;;;
77;740.567871;730.451294;182.711029;621.992493;691.973938;178.316467;998.168701;801.792847;374.302673;1001.916260;857.046326;244.148743;692.381836;642.114014;158.786591;;;
78;736.447144;730.390625;182.918106;617.851746;692.314331;178.986649;996.001465;801.395752;374.277802;998.549500;856.973145;243.665146;687.895081;642.616089;159.428558;;;
79;732.224060;730.360962;183.571106;613.361267;692.398010;180.366547;993.776550;800.989258;374.188507;994.653687;857.055786;243.612701;683.310791;642.852844;160.040298;;;
80;728.046692;730.098938;184.076752;608.700928;692.462280;181.847733;991.096558;800.748291;373.922791;990.514404;856.890808;243.718155;678.649414;642.833130;160.642120;;;
81;723.538696;730.248596;184.204941;603.813049;692.684204;182.966812;989.355164;800.264832;373.818176;987.059509;856.543579;243.658646;674.099365;642.698242;160.926743;;;
82;718.659058;730.289307;184.932755;599.563049;692.961670;184.014069;986.329773;800.108337;373.764679;983.438354;855.946411;243.465027;669.545410;641.178345;161.555649;;;
83;714.423645;730.049622;185.355545;595.163330;693.465759;184.350769;984.593201;799.687805;373.880219;978.983826;855.726257;243.427170;664.199890;639.656372;162.304077;;;
84;710.215027;730.061157;185.179764;590.605530;693.800415;184.819016;981.797729;799.410217;373.732117;975.003174;855.221619;243.364044;659.007813;639.205139;162.934433;;;
85;705.713135;730.383972;185.363602;585.903259;694.138794;185.577469;979.699707;799.053955;373.534729;971.245911;855.053650;243.229462;653.742981;639.031250;163.489944;;;
86;701.188599;730.466980;185.650391;581.159424;694.486145;186.082794;977.406982;798.297729;373.490234;967.621704;854.704224;243.115326;648.870544;639.441772;163.608673;;;
87;697.064758;729.996704;185.636078;576.445557;695.050049;186.357178;974.770081;798.163025;373.238220;963.499023;854.062073;243.051529;644.406677;640.691040;162.867493;;;
88;692.768555;729.647522;185.364456;572.094177;695.446777;185.921524;972.529785;797.568787;373.014160;959.159668;853.481689;242.717148;639.529358;642.592773;161.579971;;;
89;687.529114;729.779175;185.575577;567.696289;695.977112;185.617432;969.780884;797.282288;373.247620;955.459412;853.004211;242.719635;634.333496;643.088135;161.771133;;;
90;682.800049;729.508240;185.830963;562.860352;696.311096;186.193756;967.256653;796.829224;372.917297;951.554077;852.403931;242.590988;629.897705;643.762817;161.643280;;;
91;678.534607;729.033936;185.466125;557.787231;696.581238;187.107300;965.047363;796.200867;372.461639;947.429199;851.863770;242.402802;625.001160;645.607422;159.967926;;;
92;674.432312;728.655640;185.081100;553.005493;697.117188;187.005524;962.730774;795.790405;372.417297;943.736206;851.075073;242.155106;619.723511;648.226929;157.898132;;;
93;669.624634;728.724304;184.867493;548.625549;697.594238;186.551117;960.078247;795.279419;371.952667;940.203857;850.428772;242.511551;614.697937;647.871887;158.031342;;;
94;665.314026;728.373718;184.766663;544.134094;697.947021;186.142136;957.624939;794.874207;371.970978;935.996399;849.808472;242.236816;609.701599;644.312012;158.799805;;;
95;661.395325;727.636658;184.294724;539.469116;698.503784;185.621292;954.704651;794.475098;371.565674;931.843628;848.741272;241.672485;604.908386;641.930969;159.651413;;;
96;656.917908;727.729980;183.771851;534.890381;699.009277;185.681763;952.764709;793.622986;371.652191;928.161316;847.754028;241.681519;599.559021;641.752197;159.163666;;;
97;652.546692;727.832397;183.066605;530.436462;699.463623;184.802200;949.799805;793.047974;371.216125;924.775085;847.177124;241.573257;594.718140;642.124756;158.098068;;;
98;648.224121;727.477112;182.387390;526.271118;699.943420;183.664734;947.832092;792.374023;371.300476;921.301453;846.034546;241.064102;590.124512;643.081970;156.907974;;;
99;643.887512;727.172424;182.035782;521.813538;700.282776;183.780197;944.802429;792.003723;370.762604;917.034119;845.039673;240.980820;584.977722;642.936523;156.448318;;;
100;639.247375;727.216309;180.871063;517.231140;700.675476;183.575745;942.624878;791.371216;370.378296;913.779724;843.945923;240.838913;580.198853;643.066406;155.873871;;;
101;635.233154;727.147400;180.423615;512.635376;701.076355;182.741531;940.115906;790.477966;370.052063;910.025696;842.869446;240.694733;575.971741;643.995789;154.354126;;;
102;631.319214;727.017639;179.757629;508.458282;701.810608;181.381210;937.524597;790.045715;370.026031;906.552490;841.497070;240.147934;571.697083;644.719421;152.770386;;;
103;626.935059;726.864075;178.813431;504.554291;702.527100;180.204178;935.033508;789.288879;369.600220;902.918213;840.665710;240.051102;566.796875;644.202881;152.598755;;;
104;623.058777;726.671997;177.826218;500.386047;703.014893;179.465530;932.820862;788.674805;369.754242;899.682739;839.396545;240.021683;562.323853;644.378113;151.215408;;;
105;619.424011;726.678650;176.451645;496.446838;703.630554;178.450989;930.262512;788.048035;369.173706;896.299011;838.287231;239.398376;558.365601;644.995361;149.642029;;;
106;615.184692;726.407776;175.539093;492.288300;704.369690;178.022858;927.996277;787.078613;368.975677;892.916626;836.978271;239.370224;553.786499;645.078430;149.286407;;;
107;611.565125;726.135742;174.868820;488.392548;705.084045;176.304550;925.427246;786.534241;368.341522;889.663086;835.916565;239.137054;549.420288;645.487427;147.877380;;;
108;607.985168;726.169067;173.524704;484.486969;705.744202;175.316818;923.276733;785.999023;367.968018;886.533752;834.648865;238.977386;545.067932;645.732788;147.102081;;;
109;603.910889;726.057190;172.651810;480.615326;706.249329;173.657578;921.261230;785.270203;367.519897;883.708923;833.354675;238.659592;540.762390;645.921448;145.776169;;;
110;600.489990;725.791504;171.312286;476.926849;707.020142;172.203842;919.080750;784.233887;367.504608;879.987183;832.389771;238.277466;536.847473;646.312439;144.285797;;;
111;597.317993;725.500916;170.078339;473.612366;707.498596;170.481339;916.401794;783.782898;366.886261;877.466064;830.971008;237.645142;533.047607;646.253479;142.736511;;;
112;593.916748;725.040710;169.012421;470.346527;707.902771;169.572983;914.360474;783.044128;366.752472;874.282410;829.802612;237.431656;529.663513;646.848206;141.075562;;;
113;590.600464;724.940491;167.483414;466.998749;708.476868;168.104141;912.385803;782.416565;366.422485;871.251770;828.757385;236.880722;525.858948;647.190613;139.560608;;;
114;587.455200;724.591919;166.667892;463.609131;709.042053;166.706375;910.084412;781.553406;366.013947;868.922852;827.474670;236.470108;522.487793;646.148376;138.860580;;;
115;584.347412;724.528259;165.231689;460.341614;709.712891;165.385178;908.197449;780.775391;365.299530;865.859741;826.492432;236.116577;518.628784;647.178894;136.347107;;;
116;581.248474;724.126587;164.104416;457.530060;710.115051;163.551926;905.973083;780.014343;364.868774;863.095093;825.290466;235.822968;515.449890;647.883484;134.123917;;;
117;578.883362;723.869141;162.730225;454.571655;710.672241;162.062210;904.126465;779.597778;364.475311;861.033630;824.032959;235.597748;512.041870;648.082336;132.549347;;;
118;575.532288;723.561768;161.193344;;;;901.877014;778.858765;363.744476;858.252625;822.972839;235.235245;508.834137;648.346191;131.140701;;;
119;573.281372;723.268372;159.792053;;;;900.391968;777.918640;363.398712;855.922852;822.016113;234.505035;505.574646;648.164673;129.568512;449.034698;711.510742;158.407684
120;569.855408;723.338806;158.519852;;;;898.299072;777.090759;363.116852;853.745544;820.791077;234.073059;502.559631;648.228760;127.994751;446.487396;711.901001;155.550964
121;568.192810;723.090271;156.714523;;;;896.387756;776.840149;362.754425;851.414185;819.860046;233.603699;499.829681;648.525208;125.996651;443.952820;712.175903;154.143326
122;565.557495;722.834839;154.741104;;;;894.215820;776.379089;361.907043;849.253967;818.800476;233.013214;498.086487;649.207092;123.335915;441.219116;712.488342;152.070694
123;563.206665;722.874634;153.545792;;;;892.964478;775.273254;361.631317;847.100342;817.696777;232.535355;495.727356;649.242065;120.688934;438.779999;712.645020;150.296890
124;561.025513;722.522278;152.141937;;;;891.542725;774.538635;361.110474;845.349121;816.511353;232.404327;492.725800;648.944641;119.675888;436.290955;712.902283;147.969986
125;558.449646;722.359070;150.605820;;;;889.048340;774.132446;360.867950;843.167603;815.545105;231.992081;491.007019;649.164551;117.233849;434.141968;713.185181;145.407639
126;556.362549;722.153381;149.025131;;;;887.533203;773.903503;360.630402;841.466858;814.428528;231.551025;489.255341;649.349731;114.409714;432.076447;713.382202;143.047073
127;554.921448;721.944702;147.123917;;;;886.385986;773.194885;360.115723;839.739197;813.271667;230.901382;486.813477;649.336548;112.576088;430.186401;713.550781;140.259079
128;553.112610;721.989136;145.053162;;;;884.855164;772.397339;359.425110;838.176697;812.415649;230.661713;485.094574;649.361023;109.340302;428.630066;713.873291;137.203796
129;550.981506;721.611511;143.196930;;;;883.611450;771.719971;359.311523;836.499451;811.380066;230.327026;483.651215;649.418579;106.325737;426.922424;714.027344;134.819122
130;549.421936;721.501648;141.030701;;;;881.740784;771.290771;359.113190;834.698425;810.353516;229.848557;482.502502;649.758972;103.980698;425.449097;714.277954;132.302521
131;548.427246;721.417786;138.764328;;;;880.061340;770.862244;358.630493;833.513489;809.745239;229.480637;480.168549;649.481934;102.441833;424.073273;714.353943;129.597260
132;547.384583;721.099487;135.985977;;;;879.166504;770.414490;358.487823;831.448669;808.848877;229.160751;478.803528;649.465942;99.716644;422.538879;714.654114;126.112213
133;545.797058;720.926514;134.271118;;;;878.106140;769.924377;357.755280;829.938538;808.162964;228.590729;477.414124;649.453430;96.641441;421.071564;715.026428;123.136719
134;544.405457;720.733521;131.647430;;;;876.868530;769.198364;357.264771;828.719421;807.432800;228.366074;477.341888;650.078064;92.290520;420.255280;715.140625;119.809929
135;543.466064;720.713379;129.349365;;;;875.813904;768.717468;356.868164;827.422485;806.680542;228.215408;476.836334;650.486511;89.078880;419.888245;715.108521;116.605576
136;542.994385;720.570679;126.612114;;;;874.690186;768.253418;356.737762;826.351807;805.902222;227.678421;475.384460;650.043518;85.736717;418.961945;715.425293;113.434891
137;542.228821;720.287781;124.039063;;;;873.305908;768.031189;356.578583;825.475891;805.354126;227.532272;474.281799;650.077576;82.826683;418.024445;715.577087;109.832901
138;541.844421;720.206726;121.230064;;;;871.921143;767.748779;356.136230;823.849670;804.484741;227.591324;473.809662;651.860352;80.987885;418.429169;717.650940;107.906837
139;541.497314;720.551575;118.814880;;;;871.144104;767.459656;356.028168;822.519592;803.712708;227.178040;473.197723;652.919434;82.655281;418.599457;720.257019;108.121376
140;541.996338;722.255188;117.030807;;;;870.845520;767.022766;355.967957;821.591309;803.094910;226.661377;472.514435;653.941223;84.574028;418.634491;722.043823;108.307953
141;541.933777;723.641357;115.880745;;;;869.862793;766.738831;355.431091;821.063110;802.811707;226.391968;472.130249;654.934998;84.742104;418.802521;724.170837;107.173264
142;541.443970;724.792786;114.783012;;;;868.717468;766.484924;355.002991;820.591736;802.574097;226.114685;471.475403;656.069092;83.516281;418.632446;725.700623;105.896278
143;541.160706;725.553040;114.139618;;;;867.750183;766.287903;354.649475;819.915649;802.189636;225.061691;470.878052;656.983398;82.567268;418.415527;727.526611;103.928078
144;540.670593;726.197205;113.525620;;;;867.288696;766.059875;354.531738;819.516479;801.916443;224.303085;470.658447;657.734253;81.892708;417.756714;728.364380;102.620415
145;540.795410;726.521484;112.865356;;;;866.652344;765.935120;354.042908;819.813416;801.938660;223.518173;470.115326;657.694885;82.641312;417.240326;728.680603;102.480255
146;541.142700;726.727905;112.011482;;;;866.066528;765.824768;353.566406;820.385681;802.032227;222.533188;469.893829;657.350281;83.126381;416.602356;729.032471;102.366714
147;541.679077;727.025085;111.017853;;;;865.659973;765.869263;352.992798;821.318359;801.493408;221.279861;469.863770;657.252747;82.888710;416.581696;729.148743;101.964127
148;541.342590;726.742249;111.031822;;;;865.298401;765.939941;352.511566;821.693237;801.249023;220.761612;470.049713;657.181519;82.455673;416.531830;728.783203;102.127373
149;541.078247;726.554077;111.293320;;;;865.110046;765.942627;352.203186;821.858948;801.072937;220.466217;470.556763;657.164551;81.292053;416.556702;728.321960;102.424088
150;541.044495;726.325378;111.522369;;;;865.125366;766.039856;351.937897;822.476501;801.185425;219.836136;470.950531;656.862122;80.617622;416.782684;727.572144;102.611145
151;540.811951;726.144470;111.789581;;;;865.212341;766.183838;351.701233;822.906006;801.439941;219.040970;470.750671;656.131348;80.987930;417.318909;726.291504;102.704712
152;540.874329;725.515747;111.822014;;;;865.162109;766.513123;351.129730;823.271973;801.666504;218.403839;470.721527;655.298035;81.235184;417.916229;725.184448;102.425957
153;541.257141;724.742798;111.603996;;;;865.104309;766.834473;350.590027;823.375916;801.858398;217.759018;471.545349;654.888611;80.179153;418.339966;724.192688;102.407341
154;541.781372;723.789856;111.347153;;;;865.154053;767.168396;350.094330;823.660645;801.915466;217.256332;471.976501;654.472839;79.692902;418.449738;723.218201;103.163330
155;542.027893;723.162903;111.176003;;;;865.981873;767.570313;349.480896;823.657654;802.218628;217.105072;472.148529;653.869141;79.650604;418.378693;722.617981;103.781807
156;542.254150;722.764099;111.154510;;;;865.810059;767.707336;348.709961;823.386597;802.794006;217.324783;472.265656;653.555725;79.718407;418.388489;722.130249;103.920181
157;542.271545;722.541016;111.188255;;;;865.862122;767.958130;348.417603;823.086304;803.157593;217.297180;472.307983;653.149109;79.610199;418.517517;721.815613;103.808090
158;542.369995;722.247437;111.215706;;;;865.933289;768.230164;348.248718;822.798462;803.587769;217.226288;472.308441;652.734009;79.569054;418.551361;721.616821;103.563225
159;542.278442;721.858459;110.794563;;;;866.148254;768.458984;348.141937;822.566956;804.044128;217.197556;472.359711;652.325439;79.606720;418.561920;721.528015;103.351089
160;542.368530;721.769226;110.938034;;;;866.328064;768.553650;348.134430;822.318787;804.457703;217.192795;472.352448;652.224548;79.726219;418.537262;721.541382;103.129936
161;542.406921;721.781006;111.016647;;;;866.356506;768.744324;348.147095;822.170044;804.764648;217.244736;472.341400;652.218262;79.784462;418.656067;721.664368;102.993896
162;542.451050;721.787659;110.933449;;;;866.361450;768.981873;348.148041;822.241943;804.908020;217.126801;472.305176;652.243591;79.805702;418.771271;721.698547;102.911583
163;542.560974;721.799561;110.889732;;;;866.385254;769.203796;348.305573;822.226746;805.154297;217.059555;472.415863;652.222168;79.736504;418.785339;721.782898;102.869942
164;542.534912;721.873474;110.788696;;;;866.301514;769.445251;348.421326;822.074585;805.180603;216.972794;472.482666;652.237732;79.722984;418.878021;721.779968;102.961006
165;542.623230;721.916809;110.891266;;;;866.191406;769.682190;348.520538;821.832581;805.702454;217.158234;472.565735;652.201538;79.689621;418.892944;721.681091;102.963615
166;542.680481;722.034668;110.830635;;;;866.641968;769.283752;348.059601;821.789246;806.004639;217.239578;472.669159;652.181763;79.634895;418.876831;721.653687;103.000038
