;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
56;512.938049;711.511841;175.777878;635.213562;741.849548;160.860565;;;;;;;;;;;;;;;;;;;930.598511;821.949463;316.701477;;;;;;;579.584106;655.549377;168.123718;;;;;;;;;;;;;823.823486;845.960693;175.260712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;509.635468;712.083801;175.217438;632.134094;741.907166;160.381241;;;;;;;;;;;;;;;;;;;927.551636;821.483337;317.482239;;;;;;;576.085510;655.794983;167.311966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;506.296631;712.624634;174.093521;628.366333;741.944214;160.064926;;;;;;;;;;;;;;;;;;;925.699463;820.701416;317.585419;;;;;;;572.746094;656.005432;166.556900;;;;;;;;;;;;;;;;818.698792;844.304443;176.466400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;502.755310;713.158569;173.663025;625.814331;742.150452;159.586105;;;;;;;;;;;;;;;;;;;923.959778;819.627686;317.690125;;;;;;;569.080139;656.112122;166.184158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;499.746613;713.750916;172.691101;623.058716;741.902771;159.511032;;;;;;;;;;;;;;;;;;;921.398071;819.401428;318.594940;;;;;;;565.872314;656.427185;165.154633;;;;;;;;;;;;;;;;;;;812.834106;842.849243;178.651703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;496.818634;714.374878;171.806931;619.897400;741.746460;159.097855;;;;;;;;;;;;;;;;;;;919.250854;818.632385;319.469177;;;;;;;562.414490;656.475830;164.325119;;;;;;;;;;;;;;;;;;;810.478821;842.170532;178.732483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;494.237061;714.920532;170.880005;617.200073;741.634766;158.276489;;;;;;;;;;;;;;;;;;;917.629456;817.900574;319.822479;;;;;;;559.302673;656.837036;163.630280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;491.406738;715.513306;170.050262;614.487488;741.412292;157.677444;;;;;;;;;;;;;;;;;;;915.276978;817.368896;320.487335;;;;;;;555.680237;656.987976;162.866669;;;;;;;;;;;;;;;;;;;;;;805.131592;840.701782;180.619629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;488.652374;715.914856;169.399811;611.777649;741.309143;157.491257;;;;;;;;;;;;;;;;;;;913.300598;816.663574;320.869659;;;;;;;552.864319;657.200500;161.958374;;;;;;;;;;;;;;;;;;;;;;802.659851;839.741028;180.848999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;485.568207;716.402100;168.215958;609.051575;741.051270;156.877106;;;;;;;;;;;;;;;;;;;911.544189;815.782715;320.980255;;;;;;;549.724670;657.214783;161.505493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;483.198822;716.797607;166.995636;606.955627;741.069824;155.891098;;;;;;;;;;;;;;;;;;;910.059570;815.150635;321.259003;;;;;;;547.207825;657.560547;160.603485;;;;;;;;;;;;;;;;;;;;;;;;;797.660645;838.397156;182.221054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;480.542053;717.103516;166.406784;604.212708;740.804626;155.458847;;;;;;;;;;;;;;;;;;;907.825867;814.838745;321.918915;;;;;;;544.316467;657.514648;159.666306;;;;;;;;;;;;;;;;;;;;;;;;;795.664612;837.796204;182.612579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;478.194824;717.321777;165.048264;601.466736;740.966003;154.683029;;;;;;;;;;;;;;;;;;;905.742493;814.040161;322.267548;;;;;;;541.600830;657.779358;158.656097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;475.709961;717.602234;163.753326;599.105408;740.868896;154.398712;;;;;;;;;;;;;;;;;;;904.309814;813.384399;322.377289;;;;;;;539.110413;657.702148;157.432053;;;;;;;;;;;;;;;;;;;;;;;;;;;;790.875244;836.252686;183.760468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;473.332153;717.871643;162.793915;597.216125;741.030762;153.306610;;;;;;;;;;;;;;;;;;;902.940857;812.563660;322.234406;;;;;;;536.614624;658.012146;156.750549;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.999207;835.624512;183.899918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;470.933411;718.101563;161.462814;594.574646;740.884399;152.667221;;;;;;;;;;;;;;;;;;;901.355103;812.210083;322.570313;;;;;;;534.510132;658.226563;155.799225;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.415833;834.719482;184.148865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;468.985962;718.281311;160.388016;592.913818;740.734436;152.368896;;;;;;;;;;;;;;;;;;;899.139160;811.765808;323.119873;;;;;;;531.510193;658.175049;155.427963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;466.624542;718.570496;159.624985;590.538940;740.750488;151.181396;;;;;;;;;;;;;;;;;;;897.552185;811.043396;323.423645;;;;;;;529.613098;658.283447;154.287262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;783.067078;833.425964;184.991196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;464.391235;718.913513;158.283783;588.697205;740.627747;150.569595;;;;;;;;;;;;;;;;;;;896.406738;810.394104;323.356750;;;;;;;527.571472;658.681458;153.267502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;781.033325;832.795105;185.212875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;462.645050;719.003967;156.866959;586.744019;740.798279;149.802353;;;;;;;;;;;;;;;;;;;894.955261;809.807800;323.679871;;;;;;;525.144897;658.426758;152.233490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;779.719116;832.301636;185.080978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;460.793182;719.236206;155.522522;584.616516;740.523132;148.956863;;;;;;;;;;;;;;;;;;;893.260193;809.471069;323.795807;;;;;;;523.160156;658.609985;151.215988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;458.692993;719.400696;154.139969;582.701355;740.226379;148.319458;;;;;;;;;;;;;;;;;;;891.335510;809.190369;324.097656;;;;;;;521.554382;658.746155;150.053406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;777.124695;830.833069;184.789261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;457.220215;719.521057;153.346878;581.156494;740.373596;147.304977;;;;;;;;;;;;;;;;;;;889.651978;808.656860;324.420227;;;;;;;519.169922;658.738586;149.362961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.254456;830.533142;185.735748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;455.425537;719.788940;152.014374;579.695435;740.138306;146.485458;;;;;;;;;;;;;;;;;;;889.305969;807.763062;324.423004;;;;;;;517.451599;658.953796;148.742157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.177307;829.856873;186.353180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;453.431915;719.866211;150.813965;577.881714;740.307312;145.804535;;;;;;;;;;;;;;;;;;;887.828796;807.383423;324.598572;;;;;;;515.921875;658.845520;147.102905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;771.392822;829.187378;186.078125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;452.289825;719.887207;149.835541;576.494751;740.228088;145.022278;;;;;;;;;;;;;;;;;;;885.722595;807.091553;324.566498;;;;;;;513.951965;659.042236;146.054443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;450.645752;720.066284;148.244263;574.759094;740.190918;143.797318;;;;;;;;;;;;;;;;;;;884.296387;806.733398;324.634033;;;;;;;512.393066;658.991089;145.102631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;768.552002;828.250977;185.684265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;448.884979;720.154846;147.111633;573.582886;739.985107;142.900665;;;;;;;;;;;;;;;;;;;883.548096;806.126831;324.602631;;;;;;;510.977875;658.953064;143.378540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;767.429871;827.837708;185.493729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;447.408539;720.303223;146.081039;572.167786;739.870850;141.861710;;;;;;;;;;;;;;;;;;;882.515137;805.322571;324.417297;;;;;;;509.609985;659.251099;142.296692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.406982;827.473450;186.140457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;446.219757;720.313049;145.493484;570.452393;739.809082;141.337540;;;;;;;;;;;;;;;;;;;880.592224;805.398010;324.694489;;;;;;;507.690643;659.302551;141.387405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;444.540009;720.551208;144.195908;569.005493;739.660522;140.931900;;;;;;;;;;;;;;;;;;;878.978210;805.201782;324.582672;;;;;;;506.193573;659.011414;140.247574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;443.206299;720.607910;142.945023;567.652466;739.835083;139.925827;;;;;;;;;;;;;;;;;;;877.439270;804.808350;324.821808;;;;;;;504.887268;659.177002;138.653229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.357422;825.678650;186.318268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;442.022797;720.696411;142.054169;566.503845;739.516846;138.865616;;;;;;;;;;;;;;;;;;;876.716980;804.218262;325.012543;;;;;;;503.751434;659.371643;137.156555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.963867;825.512085;186.661560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;440.979797;720.732483;140.791153;564.823853;739.565735;137.881271;;;;;;;;;;;;;;;;;;;875.981018;803.779785;324.564911;;;;;;;502.457764;659.327881;135.558578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758.682373;825.303589;186.416138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;439.232208;720.785950;139.442932;563.648376;739.509644;137.329910;;;;;;;;;;;;;;;;;;;874.912720;803.528503;324.365723;;;;;;;501.088501;659.303162;134.431473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;757.523743;824.764343;185.984024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;438.159058;720.826538;138.610764;562.431152;739.695435;136.192322;;;;;;;;;;;;;;;;;;;873.150574;803.254395;324.677490;;;;;;;499.585022;659.276855;133.850922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;756.492676;824.121948;185.947662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;437.222504;720.974365;137.366287;561.623352;739.555420;134.965149;;;;;;;;;;;;;;;;;;;871.843750;803.023254;324.806488;;;;;;;498.450378;659.262939;132.130615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;436.382263;721.188965;136.189545;560.640137;739.333801;134.286209;;;;;;;;;;;;;;;;;;;871.016968;802.816833;324.501495;;;;;;;497.625732;659.363098;130.567520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;754.882385;823.396057;185.273804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;435.033478;721.177612;134.810806;559.104065;739.450745;133.677841;;;;;;;;;;;;;;;;;;;869.947083;802.452515;323.936157;;;;;;;496.568024;659.318848;129.298447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;753.448914;823.347900;184.796219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;433.982300;721.142883;133.859344;558.037231;739.421570;133.140121;;;;;;;;;;;;;;;;;;;868.842346;802.104065;324.117249;;;;;;;495.145538;659.574585;128.103851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;751.841003;823.287292;184.803848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;432.883148;721.400574;132.391785;557.224487;739.564819;132.191696;;;;;;;;;;;;;;;;;;;868.078369;801.603394;324.053894;;;;;;;493.966431;659.621155;127.274269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;750.661072;823.017822;185.009323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;432.075897;721.506042;131.483139;556.157532;739.614136;130.855713;;;;;;;;;;;;;;;;;;;867.122925;801.664063;323.641724;;;;;;;493.035828;659.775391;126.090508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;750.452454;822.656250;184.270660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;430.942780;721.659119;130.372421;555.471313;739.524353;129.950333;;;;;;;;;;;;;;;;;;;865.785156;801.734131;323.375275;;;;;;;492.462128;659.772949;124.977951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;430.288513;721.803711;128.741867;554.571350;739.604736;128.977814;;;;;;;;;;;;;;;;;;;864.372375;801.545471;323.395996;;;;;;;491.532898;659.792175;123.340935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;429.499512;722.086426;127.721413;553.823608;739.709473;128.273361;;;;;;;;;;;;;;;;;;;863.416382;801.344238;323.408081;;;;;;;490.616577;660.094543;122.242676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;428.448608;722.003784;126.204514;553.037659;739.767029;127.334541;;;;;;;;;;;;;;;;;;;863.172974;800.870117;323.320709;;;;;;;489.587585;660.047546;121.524261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;746.297668;821.567505;184.236252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;427.904572;722.041077;125.105049;551.781982;739.786133;126.386345;;;;;;;;;;;;;;;;;;;862.501709;800.531128;322.800293;;;;;;;488.719879;660.171021;120.272408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.272827;821.588135;183.818375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;427.101349;722.239075;123.921120;551.265808;739.761719;125.798759;;;;;;;;;;;;;;;;;;;861.362854;800.306213;322.717377;;;;;;;488.324493;660.326050;119.229454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744.340271;821.532837;183.504517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;426.362335;722.230225;122.803032;550.739746;739.879211;124.951302;;;;;;;;;;;;;;;;;;;859.569885;800.185791;322.952789;;;;;;;487.716339;660.182190;118.272881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;743.502625;821.326477;183.503769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;425.913422;722.230286;121.777786;549.996521;739.983215;123.637589;;;;;;;;;;;;;;;;;;;858.618591;800.094666;322.953156;;;;;;;487.013153;660.385254;117.136086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;742.941833;820.936401;183.594467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;425.363892;722.515625;120.208000;549.549438;739.933655;122.636131;;;;;;;;;;;;;;;;;;;857.977600;799.900879;322.777435;;;;;;;486.586090;660.519958;115.923218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;424.800415;722.596130;119.055443;549.461731;739.775757;122.088158;;;;;;;;;;;;;;;;;;;857.477051;799.604797;322.577240;;;;;;;485.964050;660.433655;114.991768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;424.429352;722.544861;118.368919;549.060852;739.740356;121.485283;;;;;;;;;;;;;;;;;;;856.754700;799.413269;322.121429;;;;;;;485.377136;660.523071;113.857475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;423.860596;722.657471;117.184914;548.514343;739.782043;120.583878;;;;;;;;;;;;;;;;;;;855.808533;799.127197;321.923889;;;;;;;484.677704;660.705933;113.240601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;423.268219;722.662231;115.990097;548.097412;739.918457;119.530624;;;;;;;;;;;;;;;;;;;855.005737;798.845642;321.872253;;;;;;;484.116577;660.599365;112.645355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;423.101746;722.693970;115.044884;547.860596;739.887512;118.832443;;;;;;;;;;;;;;;;;;;854.308411;798.901917;321.783051;;;;;;;483.809753;660.512329;111.694183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740.053040;820.425781;180.811386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;423.029388;722.698792;114.289009;547.242493;739.722351;117.909660;;;;;;;;;;;;;;;;;;;853.854187;798.896240;321.715027;;;;;;;483.541779;660.397766;110.220772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;422.513763;722.651245;113.345619;546.531677;739.740112;117.360802;;;;;;;;;;;;;;;;;;;853.257019;798.896729;321.462891;;;;;;;483.239746;660.457825;109.313576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;738.477295;820.704102;180.262802;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;421.922607;722.530701;112.197792;545.983276;739.911987;116.809708;;;;;;;;;;;;;;;;;;;852.503662;799.061401;320.861877;;;;;;;483.185883;660.529907;108.506805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.874268;820.617188;179.870865;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;421.829498;722.424255;111.189835;545.668579;740.064758;116.134445;;;;;;;;;;;;;;;;;;;851.688477;799.026794;320.652618;;;;;;;482.942505;660.574158;107.753448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.640686;820.398987;179.272263;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;421.948608;722.334045;110.335724;545.610352;740.269531;115.293755;;;;;;;;;;;;;;;;;;;851.002502;798.770386;320.786682;;;;;;;482.768585;660.463745;106.919678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.524353;820.379883;178.883255;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;421.735901;722.162109;109.731857;545.411743;740.287659;114.348274;;;;;;;;;;;;;;;;;;;850.447510;798.728943;320.579681;;;;;;;482.660156;660.281616;106.119064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.067505;820.669434;178.511185;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;421.255920;721.901917;109.078560;545.184631;740.270020;113.370171;;;;;;;;;;;;;;;;;;;850.255920;798.594421;320.117279;;;;;;;482.511932;660.336182;105.491676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.058655;820.565979;177.901123;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;421.009064;721.606262;108.020653;545.083984;740.278076;112.447861;;;;;;;;;;;;;;;;;;;850.161438;798.399353;319.283081;;;;;;;482.481873;660.280212;104.770683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.977783;820.573303;177.028763;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;420.913391;721.522949;106.692596;545.041565;740.347595;111.794365;;;;;;;;;;;;;;;;;;;849.902405;798.292725;318.602081;;;;;;;482.538544;660.283508;104.072853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.932007;820.541443;176.389923;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;420.838898;721.392029;105.973923;544.917786;740.366394;111.316284;;;;;;;;;;;;;;;;;;;849.227905;798.394226;318.282715;;;;;;;482.741913;660.286377;103.064201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;420.961090;721.241272;105.554153;544.755493;740.532410;110.651604;;;;;;;;;;;;;;;;;;;848.516602;798.506531;318.312561;;;;;;;482.888397;660.225281;102.254944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;420.957306;721.154541;105.230247;544.500000;740.635132;110.198975;;;;;;;;;;;;;;;;;;;847.975525;798.757568;318.259186;;;;;;;482.827454;660.115173;101.512772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;420.716461;721.076904;104.653755;544.186768;740.588074;109.537277;;;;;;;;;;;;;;;;;;;847.496094;798.885437;318.155334;;;;;;;482.788666;660.047668;100.868179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;420.669189;720.847656;103.790146;543.961304;740.564636;108.969658;;;;;;;;;;;;;;;;;;;846.891418;799.083618;317.625549;;;;;;;482.694336;659.931396;100.485580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;420.837189;720.689270;103.033989;543.932007;740.450684;108.289833;;;;;;;;;;;;;;;;;;;846.305786;799.148438;317.252686;;;;;;;482.734650;659.805481;100.058205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;420.845703;720.436401;102.251915;544.083679;740.300415;107.396973;;;;;;;;;;;;;;;;;;;845.757690;799.247498;316.969177;;;;;;;482.761658;659.580994;99.254402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;420.755890;720.235657;101.640175;544.334473;740.068848;106.721024;;;;;;;;;;;;;;;;;;;845.309814;799.324402;316.834534;;;;;;;482.767853;659.420044;98.829849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.078491;821.372437;172.096466;;;;;;;;;;;;;;;;;;;;;;;;
129;420.561554;719.920776;101.158417;544.458130;739.978516;106.141754;;;;;;;;;;;;;;;;;;;845.707520;799.149170;315.818329;;;;;;;483.268402;659.197815;97.374901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;735.423462;821.574341;172.124084;;;;;;;;;;;;;;;;;;;;;;;;
130;420.491943;719.684448;100.442841;544.404480;739.890564;105.395279;;;;;;;;;;;;;;;;;;;845.637695;799.206299;315.609558;;;;;;;483.577698;659.111084;96.644936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;735.033386;821.741150;171.965317;;;;;;;;;;;;;;;;;;;;;;;;
131;420.796722;719.464355;99.435394;544.453857;740.035889;104.842171;;;;;;;;;;;;;;;;;;;845.318787;799.283936;315.543671;;;;;;;483.817078;659.031250;96.244507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.887634;821.701538;171.701492;;;;;;;;;;;;;;;;;;;;;;;;
132;421.009613;719.107666;98.818665;544.634155;739.958008;104.575378;;;;;;;;;;;;;;;;;;;845.211060;799.196350;315.306335;;;;;;;484.099823;658.838989;95.552856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.758789;821.721191;171.441605;;;;;;;;;;;;;;;;;;;;;;;;
