Weight61;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/28;;;;;;;;;;;;;;;;;;;;
Time:;14:03:57;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
79;638.170471;688.865234;204.871704;998.133484;759.128174;429.169159;859.759583;816.415588;289.611603;;;;;;;562.488159;633.607056;156.486969;509.395386;663.718811;195.115875
80;633.487976;688.843506;204.357635;995.062317;758.923828;428.976685;855.678955;815.166870;290.636749;;;;;;;557.422180;633.812866;155.705765;504.877289;664.121033;193.637146
81;628.725647;688.849609;203.094269;992.406433;758.250732;429.100250;851.657227;813.736389;291.268188;;;;;;;553.045166;633.830261;154.746445;500.035431;664.806824;192.525452
82;624.509583;688.775757;202.493164;989.801941;757.858093;428.763123;847.635559;812.685913;291.131470;;;;;;;548.476196;634.104797;154.038559;495.191681;665.389099;191.907440
83;620.277710;688.910278;201.598206;986.950195;757.418274;428.609680;843.648193;811.194519;291.738922;;;;;;;544.655945;633.744446;153.512939;490.849335;665.807495;190.883850
84;615.873901;688.670898;200.901520;984.449585;756.831421;428.066895;839.852417;810.049622;292.401581;;;;;;;539.583679;634.575317;151.593643;487.086639;666.107056;188.461029
85;611.654602;688.488098;200.389496;981.438965;756.431946;427.878662;835.807373;808.838318;293.053314;;;;;;;535.427612;634.771912;150.071960;482.291443;666.388367;188.634583
86;607.611389;688.467041;199.146591;979.453796;755.593201;427.397797;832.769531;807.344116;293.482208;;;;;;;531.641296;634.851624;148.536575;478.056915;666.519226;187.500336
87;604.204468;688.256531;198.193283;976.487671;755.419434;427.259857;828.935791;806.344849;293.191833;;;;;;;527.427002;635.005920;148.031372;474.794006;666.830383;185.141357
88;600.192566;688.004761;196.969131;974.063293;754.902893;427.265869;825.163208;804.900635;293.837799;;;;;;;524.133911;634.996521;146.684021;470.664703;667.360168;183.905701
89;596.497681;687.996765;195.990677;971.765991;754.300049;426.681519;821.875671;803.422241;294.044037;;;;;;;520.367065;635.367493;144.901840;467.000916;667.167786;183.171463
90;592.601074;688.001404;195.392532;969.225281;753.832947;426.497589;818.238281;802.403687;294.380157;;;;;;;516.614868;635.369141;143.490494;463.344818;667.329529;181.580566
91;589.292480;687.811401;193.704636;966.882629;753.115051;425.762970;815.311523;800.873901;295.234650;;;;;;;512.788025;635.850220;142.100723;459.970428;667.658508;179.350403
92;585.953918;687.861328;192.651703;964.618713;752.722046;425.438080;811.779175;799.932983;294.653107;;;;;;;509.341400;636.100708;140.252975;456.555573;667.957031;178.161621
93;582.754028;687.526062;191.556152;962.114807;752.311584;425.125702;808.844788;798.515869;295.118469;;;;;;;506.213318;636.003052;138.975235;452.951385;668.161072;177.061829
94;579.240295;687.480713;190.395218;959.985474;751.826172;424.591736;805.635559;797.092529;294.957703;;;;;;;502.905762;636.433716;137.905518;449.797485;668.485046;175.768906
95;576.471619;687.235291;189.093613;957.240540;751.333191;424.365845;802.829041;796.169189;295.563263;;;;;;;500.088348;636.801086;136.119781;446.662018;668.535950;174.366379
96;573.158630;687.010925;188.171860;955.168335;750.696594;424.408997;799.680359;794.927063;295.149445;;;;;;;497.077606;637.342590;134.390488;444.169373;668.908447;172.233704
97;570.355896;686.908447;186.726074;952.706787;750.191895;423.684265;797.090332;793.604553;295.581055;;;;;;;494.079773;637.614258;132.645554;441.322723;668.934631;170.739029
98;567.488464;686.588867;186.061920;950.525024;749.892456;423.156219;794.308105;792.716797;295.499512;;;;;;;491.444763;638.037415;131.225906;438.517395;669.472290;168.684631
99;565.065674;686.330322;184.283188;948.765259;749.393188;422.927094;791.747925;791.467102;295.667145;;;;;;;488.842743;638.204468;129.891647;435.724823;669.524597;167.717102
100;562.516418;686.255371;183.660065;946.395203;749.058777;422.382385;789.380676;790.238892;295.560699;;;;;;;486.562195;638.338257;128.117828;433.093109;669.875916;165.890839
101;559.706055;686.098633;182.723816;944.820068;748.552734;421.967743;787.467285;789.529663;295.588898;;;;;;;484.051117;638.715393;126.512108;430.508026;670.059448;164.912109
102;557.204712;685.926880;181.751953;942.933655;748.002380;421.378632;784.903320;788.502747;295.663879;;;;;;;481.588348;638.961487;125.175705;428.314636;670.415283;162.533798
103;555.135681;685.783447;180.693283;940.975403;747.751404;421.436249;782.459778;787.473572;295.386139;;;;;;;479.062103;639.306030;123.924995;426.210358;670.557617;161.428955
104;552.736633;685.461182;179.849091;938.987610;747.356445;420.915588;780.405884;786.426147;295.188538;;;;;;;477.307770;639.419434;122.595436;423.751465;670.901428;159.253952
105;550.594727;685.366882;178.248810;937.631592;746.988770;420.242279;778.794678;785.803223;295.398621;;;;;;;475.077332;639.404907;121.161720;421.781403;671.334106;157.537643
106;548.643616;685.259644;177.766785;936.608948;746.629822;419.858429;776.682617;784.676514;295.289856;;;;;;;473.116638;639.388184;119.788277;419.558899;671.324158;156.899567
107;546.701965;685.291931;176.599701;934.524536;746.445984;419.524384;774.917480;783.558838;294.530396;;;;;;;471.466553;639.488770;118.481590;417.901489;671.797607;154.659943
108;544.889587;685.233337;175.764069;932.852966;746.237427;419.155609;773.467896;782.885864;294.948486;;;;;;;469.802307;639.709595;117.174370;416.196960;672.166443;152.935364
109;543.118652;685.062988;175.378143;931.649963;745.896606;419.085419;771.507385;782.331421;294.688995;;;;;;;468.150543;639.890259;116.208420;414.278168;672.182617;151.540359
110;541.420532;685.232178;173.936142;930.728882;745.202759;418.499084;769.730225;781.620117;294.403870;;;;;;;466.847626;639.776367;114.769669;413.215515;672.524292;149.963303
111;540.067688;685.226685;172.629440;929.142456;744.994202;418.106384;768.336609;780.812012;294.238251;;;;;;;465.485352;639.958618;113.272980;411.587494;672.791016;148.192596
112;538.636292;684.843811;172.057236;927.744690;744.851990;418.200684;766.835693;780.291199;294.130951;;;;;;;464.568787;639.989075;112.198372;410.422455;672.897888;146.635010
113;537.417786;684.793518;171.530853;926.219727;744.671143;418.090546;765.259033;780.020081;293.828522;;;;;;;463.618103;640.198730;110.654785;409.145874;672.889832;145.895447
114;536.360657;684.769165;170.044434;924.713501;744.587341;417.633728;764.347168;779.565002;293.784149;;;;;;;462.679413;640.286682;109.585968;408.113708;672.943481;144.897171
115;535.198975;684.804565;168.724854;923.981323;744.082336;417.479767;763.122803;779.107239;293.059448;;;;;;;462.027039;640.102722;108.666939;407.237091;673.165588;142.742111
116;534.484497;684.541321;168.512848;923.560486;743.801636;417.290070;762.312561;778.793213;292.508331;;;;;;;460.989777;639.935059;107.069878;406.440765;673.285583;141.340118
117;533.598267;684.245911;167.865189;922.437012;743.854431;416.960327;761.546509;778.500732;292.272919;;;;;;;460.372101;639.816895;105.726227;405.667603;673.246033;139.728729
118;532.906921;684.033325;166.864044;921.207947;743.795898;416.353577;760.847534;778.208740;292.111023;;;;;;;459.945435;639.668945;104.876022;405.118500;673.081970;138.482269
119;532.397461;684.080505;165.405579;920.075745;743.743286;415.929810;759.888611;778.049500;291.623444;;;;;;;459.718506;639.520142;104.119438;404.482147;672.976135;137.439087
120;531.883423;683.847900;164.546906;919.500366;743.684448;415.738739;759.087341;777.942322;291.184570;;;;;;;459.185120;639.271729;102.918106;403.988068;672.861450;136.419464
121;531.512085;683.632263;163.827103;919.274048;743.408936;415.525909;758.348328;777.880066;290.663727;;;;;;;458.722168;639.115784;102.158119;403.885345;672.796753;135.953049
122;531.230591;683.643555;163.570267;918.722107;743.331909;415.192902;757.867981;777.735962;290.111694;;;;;;;457.954498;639.689209;102.415001;403.017456;673.116211;137.200104
123;530.785034;684.077209;163.580185;917.961731;743.298218;414.808197;757.640930;777.642273;289.605286;;;;;;;456.803528;640.411255;103.174339;402.387970;673.499084;138.019669
124;530.437927;684.363159;163.562866;917.193359;743.296204;414.555267;757.794312;777.596741;288.854187;;;;;;;456.002716;640.635620;103.313637;401.936188;673.860229;138.164581
125;530.035889;684.451660;163.346359;916.564270;743.263916;414.311768;757.590027;777.714417;288.225128;;;;;;;455.801666;640.518494;103.106247;401.512848;674.088379;138.188766
126;529.588745;684.354614;163.381500;916.001465;743.244751;413.907349;757.464050;777.978088;287.728882;;;;;;;455.729065;640.321533;103.102600;400.939209;674.446533;138.031982
127;529.246643;684.489502;163.535477;915.493591;743.272949;413.557648;756.952576;779.232422;287.824982;;;;;;;455.335968;640.210266;103.018295;400.518250;674.624878;137.881744
128;528.965393;684.730286;163.553818;914.996216;743.276611;413.318939;757.309204;778.862366;286.758331;;;;;;;454.829712;640.351685;103.223953;400.334167;674.846313;137.608215
129;528.740356;684.922729;163.503006;914.616150;743.418274;412.991058;757.769653;778.956848;285.871490;;;;;;;454.339447;640.361816;103.576920;400.180267;675.371521;137.155853
130;528.453613;685.063843;163.339890;914.338806;743.528198;412.730072;757.927124;779.354797;285.475189;;;;;;;454.136932;640.528015;103.630898;400.288300;675.754517;136.002136
131;528.218079;685.066284;163.333176;913.968262;743.650818;412.479950;757.924255;779.751343;285.109039;;;;;;;453.985809;640.546143;103.572990;400.392303;676.164124;135.650238
132;528.061523;685.171692;163.329803;913.691223;743.801331;412.297211;757.833923;780.197021;284.815399;;;;;;;453.928589;640.530151;103.474174;400.199127;676.401855;135.702957
133;527.934753;685.131470;163.391327;913.645935;743.882507;412.203461;757.919800;780.456482;284.404846;;;;;;;453.929352;640.609985;103.477806;400.013031;676.391785;135.792679
134;527.713135;685.056091;163.578537;913.578064;744.012085;412.160431;757.852539;780.779968;284.036163;;;;;;;454.017029;640.292725;103.183807;400.008514;676.361816;135.834259
135;527.621704;685.029114;163.586182;913.589417;744.142944;412.128845;757.760559;781.084717;283.806885;;;;;;;454.078186;640.254028;103.079704;399.907013;676.268738;135.731995
136;527.655823;684.935364;163.718826;913.222656;744.349304;412.086426;757.840942;781.507263;283.709961;;;;;;;454.131836;640.231384;102.947937;400.035065;676.140015;135.483047
137;527.632324;684.817200;163.767715;912.867798;744.480347;412.102844;757.779175;781.860046;283.608948;;;;;;;454.159943;640.135498;102.810730;400.053101;676.055725;135.296967
138;527.574463;684.848267;163.845596;912.457336;744.643616;412.200348;757.755920;782.209106;283.615082;;;;;;;454.205444;640.240417;102.759514;400.068787;676.053162;135.249771
139;527.555359;684.784729;163.842285;912.197266;744.788269;412.243561;757.648743;782.483643;283.646790;;;;;;;454.111664;640.019836;102.668236;400.078064;676.136902;135.200851
140;527.619568;684.808350;163.770462;911.969604;744.852417;412.246674;757.593872;782.763000;283.594360;;;;;;;454.341125;640.562927;102.716408;400.095520;676.160217;135.200546
141;527.644836;684.821594;163.747726;911.825073;744.910767;412.269592;757.496521;783.064148;283.521484;;;;;;;454.391113;640.415894;102.668358;400.114807;676.250244;135.198532
142;527.682800;684.901245;163.651276;911.750488;744.966187;412.291870;757.318970;783.311279;283.512115;;;;;;;454.597931;640.413086;102.678337;400.161652;676.265930;135.163177
143;527.750854;685.028015;163.648148;911.379700;745.078125;412.568726;757.079468;783.621765;283.477539;;;;;;;454.591492;640.305481;102.629448;400.174561;676.268127;135.166946
144;527.734558;685.088257;163.532349;910.942871;745.198547;412.923279;756.919922;783.826111;283.529572;;;;;;;454.569305;640.336121;102.603401;400.210541;676.256042;135.121460
145;527.771118;685.142639;163.390961;910.375122;745.279785;413.401825;756.918640;783.951416;283.631958;;;;;;;454.605957;640.333618;102.588875;400.253784;676.252563;135.186981
146;527.732727;685.244568;163.236786;909.893005;745.390137;413.773834;757.048157;783.960571;283.726166;;;;;;;454.702972;640.368408;102.546974;399.823639;676.295410;135.469482
147;527.698303;685.406921;163.059814;909.447266;745.410400;414.005310;756.981140;784.021790;283.770020;;;;;;;454.754608;640.335938;102.476944;400.148163;676.321594;135.305847
148;527.729675;685.454102;163.020554;909.389709;745.293457;414.168152;756.771423;784.124207;283.797516;;;;;;;454.828003;640.382568;102.437553;400.250580;676.361450;135.056030
149;527.692017;685.542664;162.951172;909.490356;745.152893;414.323700;756.598877;784.259705;283.822357;;;;;;;454.826569;640.396545;102.445236;400.254150;676.373413;134.984909
150;527.663452;685.595154;162.858521;909.398315;745.136230;414.384003;756.582520;784.320190;283.804535;;;;;;;454.843658;640.443420;102.376213;400.249817;676.362610;134.963913
151;527.687988;685.631470;162.828873;909.206848;745.109253;414.391418;756.528198;784.326416;283.852966;;;;;;;454.835419;640.378357;102.371269;400.172516;676.363464;134.955490
152;527.623047;685.636353;162.796326;909.120544;745.176514;414.369781;756.411133;784.456238;283.783081;;;;;;;454.836334;640.433716;102.366081;400.193604;676.447815;134.888763
153;527.609619;685.634521;162.796555;909.047852;745.193298;414.345642;756.346863;784.541321;283.758057;;;;;;;454.838654;640.456604;102.359169;400.268738;676.472046;134.792648
154;527.617065;685.702209;162.789078;909.030029;745.205933;414.289764;756.327637;784.642273;283.745544;;;;;;;454.852753;640.402283;102.348991;400.261597;676.470093;134.763931
155;527.542297;685.724365;162.749649;908.960938;745.214172;414.269348;756.353088;784.673401;283.619812;;;;;;;454.874878;640.399414;102.338402;400.157074;676.480225;134.778595
