PTP-1123;;;
Date:;2025/04/16;;
Time:;10:37:42;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;876.318909;684.285889;120.114929
2;876.343140;684.288696;120.114754
3;876.324829;684.314941;120.093880
4;876.340271;684.297241;120.108566
5;876.296631;684.299744;120.064240
6;876.314026;684.319458;120.085220
7;876.264343;684.394104;120.052078
8;876.251953;684.415649;120.043823
9;876.254333;684.410767;120.046249
10;876.299500;684.397949;120.035797
11;876.295593;684.420593;120.028419
12;876.320496;684.447571;120.012947
13;876.297668;684.434875;120.022018
14;876.330811;684.435669;119.982414
15;876.313660;684.423462;119.984276
16;876.364075;684.419006;119.971024
17;876.315979;684.453247;119.930542
18;876.300598;684.465210;119.923874
19;876.270447;684.445374;119.944603
20;876.262939;684.436401;119.954613
21;876.285889;684.427795;119.976662
22;876.275513;684.509338;119.943222
23;876.182678;684.543701;119.918518
24;876.168579;684.555176;119.934586
25;876.136108;684.558533;119.971016
26;876.179077;684.516602;120.114410
27;876.064453;684.608948;120.131729
28;875.975037;684.668457;120.225510
29;875.879944;684.722595;120.345039
30;875.806885;684.977783;120.681046
31;875.538635;685.137756;120.961166
32;875.255005;685.358459;121.203682
33;875.009644;685.827454;121.796478
34;874.668091;686.328369;122.196259
35;874.549438;686.903748;122.598801
36;874.101196;687.655762;123.417343
37;873.822998;688.310913;123.899788
38;873.700989;688.877319;124.111183
39;873.268677;689.640137;124.770203
40;872.660583;690.630127;125.410385
41;871.836914;691.941772;126.307152
42;871.000061;693.088379;127.207047
43;869.749939;694.313416;128.011017
44;868.251404;695.899292;128.459610
45;866.976868;697.437683;129.636658
46;865.566895;699.283325;131.149277
47;864.048828;700.256531;132.822174
48;862.075012;702.253540;133.899445
49;860.075317;704.593994;135.013657
50;857.566833;707.106323;136.572159
51;854.512695;708.928711;139.393372
52;852.141724;711.614380;140.523804
53;849.052368;714.477295;141.927277
54;846.087585;716.991394;143.355179
55;842.478149;720.000732;145.688004
56;839.123657;722.656921;147.402863
57;835.551636;725.504089;149.359177
58;831.388855;728.623413;151.340881
59;827.098267;731.755493;153.546738
60;823.085876;734.939880;155.350281
61;818.640320;738.057434;157.502838
62;814.382751;741.206360;159.110977
63;810.216309;744.108093;161.266159
64;805.585144;747.416504;162.207184
65;801.067017;750.663940;163.956573
66;795.904541;753.814270;166.004761
67;791.685669;756.764282;167.322235
68;787.234741;759.260132;168.944519
69;782.431763;762.558289;170.035416
70;777.786987;765.778748;171.416733
71;772.852966;769.106018;172.762329
72;768.276855;771.532959;174.179276
73;762.903259;774.700378;175.583481
74;757.999023;777.661987;176.653702
75;753.187378;780.771606;177.434235
76;748.164124;784.848145;179.123474
77;742.980469;786.898438;179.557785
78;737.527710;789.414124;180.710114
79;731.939270;792.750122;181.062042
80;727.100464;795.523682;181.800308
81;722.060303;798.037659;182.798691
82;716.600830;800.919800;183.026459
83;711.757874;803.657349;182.911362
84;706.548218;806.598633;182.957550
85;700.907959;808.974548;184.140259
86;695.500366;811.615234;184.281891
87;691.022156;813.784607;184.103058
88;686.195801;815.977295;184.155884
89;681.071838;818.502136;184.092651
90;675.456055;821.393127;183.999451
91;670.724487;823.954407;183.971802
92;666.273560;825.927002;183.808456
93;661.558899;828.426147;183.166229
94;656.834473;830.583740;181.891830
95;652.456726;832.528625;181.392502
96;648.189087;834.215088;180.968246
97;643.683716;836.027161;180.748627
98;639.487244;838.067932;179.142685
99;635.290466;839.684448;178.711456
100;631.240479;841.298767;177.569199
101;627.128662;842.897400;176.021347
102;623.681580;844.521423;175.260162
103;619.706238;845.971008;174.424164
104;615.881287;847.425293;172.759598
105;612.399048;848.920654;171.114655
106;609.008606;850.218262;170.385117
107;605.340576;851.666809;169.055206
108;602.507690;852.762390;167.659683
109;599.525330;853.737122;165.872604
110;596.329712;855.159180;163.831360
111;593.347351;856.116882;162.905441
112;590.352661;857.468445;161.544327
113;587.539612;857.997253;160.176712
114;585.095947;858.911377;158.215042
115;582.721252;859.618347;157.363831
116;580.105164;860.422119;155.413834
117;578.053711;861.113525;154.222260
118;575.467957;862.376221;152.254608
119;573.398682;863.114868;150.801437
120;571.704224;863.713745;149.289719
121;568.992065;864.106812;148.969269
122;566.716980;865.055725;146.879990
123;565.260620;865.779846;145.871246
124;563.736206;866.199829;144.742798
125;561.898743;866.696838;142.474548
126;560.588135;867.058533;141.811584
127;558.946960;867.464111;141.042038
128;557.076721;868.296204;139.573410
129;555.560303;868.924377;138.510849
130;554.486511;869.380249;136.755707
131;553.309143;869.804626;136.110947
132;552.097961;870.180542;135.416107
133;550.880371;870.950073;133.848404
134;549.977905;871.415833;132.563416
135;548.609375;871.203918;132.256592
136;547.481812;871.420654;132.080292
137;546.531433;871.639038;131.700958
138;545.614868;872.208557;130.043320
139;545.452332;872.488464;128.881714
140;544.812561;872.785278;127.531876
141;543.998413;873.242798;126.322113
142;543.300110;873.402832;125.876442
143;542.852539;873.252136;126.048752
144;542.097290;873.407776;125.389389
145;541.818420;873.619812;124.500694
146;541.393921;873.705994;123.400139
147;541.349670;874.256042;122.081871
148;541.153015;874.237854;121.671944
149;540.907104;874.249390;121.217651
150;540.791199;874.385315;120.778412
151;540.642212;874.525696;120.600922
152;540.312195;874.757813;120.413139
153;539.909180;874.943787;120.616539
154;539.489563;875.180298;120.607285
155;539.260559;875.310059;120.734123
156;538.953491;875.466125;120.617531
157;538.401062;875.498108;120.646255
158;538.327087;875.753479;120.187294
159;538.225403;876.038208;119.982422
160;537.965515;876.087219;119.973312
161;537.800110;876.135193;120.013680
162;537.682373;876.231018;119.876503
163;537.548340;876.271179;119.851883
164;537.480408;876.279480;119.821617
165;537.407227;876.374023;119.775406
166;537.399292;876.375183;119.593918
167;537.449341;876.498901;119.660202
168;537.468506;876.594238;119.711761
169;537.507324;876.707703;119.680870
170;537.612549;876.849976;119.581375
171;537.736450;877.000977;119.463219
172;537.608276;877.053467;119.661041
173;537.777466;877.191711;119.432869
174;538.162781;877.293396;119.108078
175;538.281799;877.341858;119.144318
176;538.417297;877.415833;119.101036
177;538.567749;877.502258;119.296158
178;538.720276;877.400513;119.167610
179;538.820313;877.455261;119.041107
180;538.922302;877.527588;118.953217
181;539.038086;877.491089;118.881432
182;539.174255;877.583191;118.773613
183;539.272400;877.494995;118.791214
184;539.227173;877.577942;118.774323
185;539.278076;877.605835;118.729538
186;539.364136;877.581787;118.643677
187;539.401733;877.677368;118.439262
188;539.456909;877.696289;118.354073
189;539.469116;877.724365;118.244484
190;539.524414;877.789917;118.240547
191;539.508789;877.838379;118.027367
192;539.539001;877.942017;117.948662
193;539.531250;877.929077;117.949715
194;539.508484;877.905579;117.949554
195;539.480957;877.901245;117.811508
196;539.460327;877.889221;117.784569
197;539.360107;877.865417;117.704590
198;539.312073;877.862122;117.591850
199;539.325195;877.832397;117.660385
200;539.258362;877.836609;117.640938
201;539.215149;877.830139;117.638901
202;539.148865;877.834290;117.612152
203;539.119080;877.832397;117.619606
204;539.009705;877.831482;117.608261
205;538.969299;877.826599;117.622879
206;538.902283;877.827026;117.600487
207;538.899475;877.847717;117.615822
208;538.873474;877.984558;117.511795
209;538.839294;878.016846;117.476128
210;538.850220;877.977905;117.518402
211;538.830994;877.986267;117.419991
212;538.800720;878.022217;117.349686
213;538.807068;877.996704;117.454376
214;538.806702;877.977173;117.470093
215;538.801025;877.967957;117.453537
216;538.820435;878.056519;117.408012
217;538.853882;878.090149;117.374046
218;538.849121;878.137817;117.309166
219;538.861511;878.186707;117.379532
220;538.860718;878.205933;117.400879
221;538.880798;878.296509;117.399788
222;538.859497;878.291687;117.398125
223;538.851257;878.370544;117.430984
224;538.850159;878.384827;117.436218
225;538.887024;878.485046;117.411865
226;538.865173;878.562378;117.398056
227;538.882019;878.564331;117.301056
228;538.907959;878.608765;117.415787
229;538.900146;878.600098;117.391869
230;538.922241;878.610718;117.428581
231;538.896118;878.643799;117.271263
232;538.941589;878.679321;117.220993
233;538.971863;878.636353;117.338051
234;538.928467;878.638000;117.330849
235;538.890564;878.747009;117.195839
236;538.916687;878.787537;117.093361
237;538.924805;878.703552;117.089745
238;538.922729;878.707275;117.168678
239;538.914124;878.706543;117.191490
240;538.862854;878.675415;117.019173
241;538.953613;878.770386;116.991211
242;538.919495;878.657166;117.020081
243;538.904053;878.680176;116.953766
244;538.933594;878.628235;116.929924
245;538.967285;878.668030;116.787476
246;538.998779;878.692871;116.715790
247;539.014954;878.685181;116.694984
248;539.063110;878.686340;116.669342
249;539.108093;878.673889;116.488899
250;539.030212;878.712402;116.548592
251;539.039001;878.704102;116.584717
252;539.067261;878.690979;116.518654
253;539.042175;878.706116;116.495583
254;539.032410;878.709106;116.501785
255;539.039551;878.749634;116.374634
256;539.057739;878.765320;116.328819
257;539.076477;878.725037;116.426216
258;539.070923;878.758484;116.356094
259;539.057922;878.703003;116.407585
260;539.084473;878.718323;116.444321
261;539.105530;878.754150;116.253265
262;539.091309;878.698792;116.201698
263;539.113159;878.668884;116.215111
264;539.074585;878.650391;116.182678
265;539.041687;878.658142;116.153114
266;539.082397;878.660767;116.124519
267;539.087769;878.669983;116.094414
