PTP202;;;
Date:;2025/04/15;;
Time:;13:30:54;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;859.093262;720.388977;131.925690
2;859.025635;720.368164;131.939575
3;859.054077;720.379089;131.964691
4;859.074768;720.387390;131.958679
5;859.100525;720.382813;131.890549
6;859.107971;720.388672;131.878403
7;859.092590;720.394653;131.929245
8;859.032227;720.372559;131.941772
9;859.013855;720.363342;131.948547
10;859.051819;720.385986;131.836685
11;859.082458;720.479309;131.861252
12;859.138489;720.404419;131.812363
13;859.112427;720.491882;131.769958
14;859.042297;720.516479;131.803345
15;859.062622;720.513000;131.812408
16;859.007080;720.408569;131.851807
17;859.057068;720.475037;131.819260
18;859.038330;720.408936;131.789017
19;859.063354;720.366150;131.851532
20;859.060669;720.358398;131.878723
21;859.076416;720.383728;131.780975
22;859.148071;720.389832;131.780029
23;859.161621;720.387451;131.788864
24;859.109680;720.398315;131.909546
25;859.078125;720.385986;131.949478
26;859.111328;720.369385;131.848785
27;859.149780;720.380493;131.791229
28;859.075439;720.385986;131.879730
29;859.071777;720.379944;131.920380
30;859.031555;720.369324;131.939835
31;859.017212;720.364868;131.947403
32;859.009949;720.371704;131.986664
33;858.992676;720.471619;131.883408
34;859.070313;720.524780;131.822098
35;859.071350;720.410034;131.880737
36;859.040039;720.382874;131.861038
37;859.014832;720.473328;131.914307
38;858.937805;720.416077;131.907364
39;859.065247;720.472534;131.772034
40;859.005005;720.432556;131.819946
41;859.050049;720.489624;131.828369
42;859.032593;720.507080;131.827072
43;859.008484;720.507996;131.874557
44;859.089783;720.496582;131.758484
45;859.062866;720.509583;131.781693
46;859.024048;720.503296;131.827011
47;859.060242;720.505554;131.820724
48;859.033691;720.502625;131.824005
49;859.028442;720.518005;131.827423
50;858.980896;720.521179;131.938522
51;858.942139;720.498474;131.906677
52;858.951599;720.498657;131.874817
53;858.965881;720.505188;131.861603
54;858.936890;720.519958;131.953369
55;858.919495;720.513733;132.043060
56;858.963806;720.584167;132.046844
57;858.950928;720.625244;131.961853
58;858.924133;720.615540;132.060532
59;858.803528;720.615173;132.094101
60;858.751099;720.624939;132.240402
61;858.658142;720.605713;132.440521
62;858.559387;720.673950;132.564346
63;858.396362;720.728943;132.683304
64;858.364868;720.815979;132.707077
65;858.234253;720.860413;132.827606
66;858.108887;720.961365;132.998764
67;857.846558;721.084229;133.211731
68;857.470642;721.116089;133.485489
69;857.062744;721.197083;133.748215
70;856.573669;721.233215;134.256912
71;856.030457;721.239807;135.190338
72;855.142090;720.994934;136.138382
73;854.372803;721.254211;136.319778
74;853.965942;721.403687;136.584732
75;853.462646;721.528076;137.118225
76;852.733215;721.662476;137.682632
77;851.624146;721.757263;138.658234
78;850.382629;721.782837;139.308212
79;849.555298;722.006042;139.394012
