PTP10;;;
Date:;2025/04/08;;
Time:;12:45:37;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;324.020386;709.837830;96.026756
2;321.621246;706.103882;98.307281
3;319.278107;702.464355;99.385658
4;316.802338;698.458496;100.894722
5;314.707855;694.261353;101.591240
6;312.165527;689.814514;103.284454
7;309.925873;686.006714;104.117119
8;307.453217;681.545959;105.187210
9;304.912598;676.997192;105.641518
10;302.549713;672.915710;106.304886
11;300.351166;668.229248;107.234947
12;297.906189;663.830322;107.657852
13;295.415802;658.970276;108.108803
14;292.857819;654.137634;108.103020
15;290.624542;649.723816;108.476295
16;287.979584;644.613098;108.588455
17;286.123993;640.017334;108.783333
18;283.232483;635.342529;108.794479
19;280.793427;630.357178;109.545670
20;277.983032;625.341187;109.071930
21;275.192780;620.401733;108.738487
22;272.555084;615.630920;108.528168
23;270.020905;610.308350;108.714729
24;267.598328;605.361877;108.467590
25;264.669098;600.497803;108.231689
26;262.351563;595.093750;108.167648
27;259.539307;590.279602;107.752083
28;257.042450;585.084229;107.501587
29;254.768204;580.487976;107.687874
30;252.557205;575.542297;107.739418
31;250.457047;570.915405;107.202431
32;248.232056;566.291138;107.248703
33;245.878479;561.695557;106.947311
34;244.140533;556.806335;107.165764
35;241.670044;552.481873;106.774666
36;239.927032;547.599365;106.073776
37;237.671036;543.287720;106.262207
38;235.422943;538.560608;106.911003
39;233.657196;534.079041;106.250565
40;231.792084;529.435913;105.733810
41;230.040024;524.952087;105.990738
42;227.642044;520.207642;105.889252
43;225.712448;516.097534;105.850304
44;223.967133;511.709106;105.040474
45;222.174301;507.178864;104.664696
46;220.745636;503.210510;104.363853
47;218.720596;499.214417;103.268173
48;217.474411;495.375519;103.229736
49;215.739120;491.448273;103.142754
50;214.070374;487.887177;102.228073
51;212.630249;484.237762;102.122215
52;210.997803;480.435211;101.356705
53;209.609116;476.832031;101.153801
54;208.300110;473.128082;100.744225
55;206.827606;469.346191;100.160118
56;205.449265;466.121094;99.428230
57;204.109558;462.770508;98.853630
58;202.501007;459.605225;98.778778
59;200.878815;456.285767;98.431641
60;199.513794;453.230438;98.490738
61;197.796082;450.033966;98.060326
62;196.429276;447.273773;97.578476
63;195.387070;444.184143;96.992714
64;193.951981;441.509247;96.600197
65;192.938446;439.139069;95.626038
66;192.190231;436.677094;95.150215
67;191.196945;434.459503;94.748657
68;190.300949;432.065002;94.046043
69;189.422348;429.850555;93.534904
70;188.811615;427.892120;93.007668
71;188.208054;425.421631;92.837410
72;187.453934;423.733246;92.225243
73;186.634933;421.779877;91.702850
74;185.793716;419.596069;91.296028
75;185.237503;418.009094;91.095345
76;184.676819;415.946075;90.936401
77;184.103287;414.548615;90.368279
78;183.389145;412.790314;89.945839
79;182.392014;411.245117;89.613220
80;181.737244;409.677124;89.312820
81;181.306839;408.578857;88.986870
82;180.784225;406.903473;88.418190
83;180.222458;405.726501;87.816391
84;179.619492;404.654297;87.189827
85;179.283218;403.439819;86.640945
86;178.866486;402.529816;86.067719
87;178.716370;401.355896;85.214066
88;178.441147;400.235779;84.235023
89;178.173477;399.442505;83.022346
90;178.012711;398.790070;82.106270
91;177.912460;397.810974;81.244995
92;177.610458;396.786285;80.260529
93;177.435089;396.006775;79.512756
94;177.217941;395.464325;78.754730
95;176.637085;395.193573;77.607780
96;176.426392;394.659973;76.535339
97;176.136719;393.991882;75.534622
98;175.971924;393.404633;74.397385
99;175.576279;393.063568;73.442764
100;175.091766;392.981781;72.606461
101;174.645111;393.256683;71.490845
102;174.220581;393.502655;70.591431
103;174.215393;393.922668;68.834343
104;174.261505;394.373444;67.660759
105;174.488571;394.542725;66.833870
106;174.688538;394.520264;66.091248
107;174.753616;394.674622;65.440712
108;174.914078;394.739990;65.302269
109;174.860474;394.953796;64.911705
110;174.917648;395.103058;64.190712
111;175.033020;395.219482;63.776539
112;175.135239;395.327698;63.397476
113;175.305420;395.396362;63.084484
114;175.490952;395.419617;62.782986
115;175.636597;395.469299;62.542492
116;175.890900;395.392914;62.100788
117;175.991196;395.424408;61.905598
118;176.042709;395.393127;61.730324
119;176.112549;395.433502;61.536545
120;176.087738;395.419525;61.403210
121;176.013611;395.473755;61.152905
122;175.978714;395.555176;60.974262
123;175.895340;395.581848;60.837387
124;175.836746;395.589386;60.750107
125;175.769928;395.654480;60.622200
126;175.805023;395.693512;60.561836
127;175.724258;395.727844;60.445129
128;175.730820;395.837402;60.427437
129;175.723221;395.808044;60.439411
130;175.680069;395.885742;60.428875
131;175.718445;395.867462;60.292480
132;175.676559;395.867584;60.244438
133;175.606049;395.880188;60.232979
134;175.511108;395.954651;60.172283
135;175.457855;395.996796;60.169170
136;175.428741;396.071106;60.058117
137;175.374893;396.125824;59.986649
138;175.248550;396.222717;59.951008
139;175.148605;396.236206;59.848289
140;175.166580;396.298096;59.773033
141;175.137970;396.334839;59.799049
142;175.080872;396.409546;59.859062
143;174.974503;396.455627;59.815945
144;174.942474;396.488800;59.812840
145;175.043259;396.463959;59.820267
146;174.929855;396.540863;59.769127
147;174.924362;396.579895;59.752659
148;174.878998;396.610077;59.751511
149;174.885574;396.652069;59.729698
150;174.892212;396.663208;59.629784
151;174.956436;396.660736;59.620255
152;174.963257;396.659393;59.626400
153;174.955841;396.639313;59.598171
154;174.976715;396.703674;59.539444
155;174.959198;396.718689;59.500511
156;174.977051;396.734131;59.527718
157;174.935333;396.712097;59.386078
158;174.924484;396.740967;59.471527
159;174.916336;396.753967;59.522984
160;174.923309;396.755768;59.515961
161;174.955963;396.750641;59.513569
162;174.951950;396.747192;59.523464
163;174.988342;396.745422;59.558094
164;174.982666;396.743286;59.551144
165;175.014679;396.745056;59.553658
166;175.020264;396.797485;59.509998
167;174.996750;396.802185;59.459770
168;175.034439;396.800201;59.465576
169;175.047775;396.811798;59.437916
170;175.020996;396.816895;59.370808
171;175.100479;396.826935;59.397411
172;175.062943;396.897888;59.350498
173;175.031189;396.926910;59.379818
174;175.043121;396.903381;59.360100
175;175.047333;396.909027;59.380455
176;175.030121;396.928253;59.328384
177;175.029434;396.930328;59.316574
178;175.023605;396.879059;59.207916
179;175.000504;396.923645;59.314243
180;175.051758;396.933594;59.354023
181;175.001022;396.931183;59.342518
182;175.057571;397.006714;59.363037
183;175.014252;396.936920;59.315048
184;175.053436;396.884857;59.205425
185;175.058807;397.017944;59.258766
186;175.053574;397.008636;59.291950
187;175.084213;397.006714;59.335037
188;175.081085;397.014221;59.257137
189;175.065048;397.023865;59.229111
190;175.083511;397.014313;59.221676
191;175.083664;397.068970;59.159779
192;175.124878;396.999573;59.164112
193;175.141174;397.055939;59.165421
194;175.147446;397.071472;59.160324
195;175.188309;397.000977;59.217854
196;175.202026;397.058807;59.224483
197;175.202011;397.060669;59.194286
198;175.201523;397.067230;59.213982
199;175.201584;397.069122;59.220905
200;175.188446;397.060486;59.226654
201;175.205154;397.050232;59.174583
202;175.232315;397.066315;59.230782
203;175.151459;397.079407;59.190258
204;175.126358;397.082794;59.168423
205;175.143066;397.042847;59.135563
206;175.128571;397.072998;59.156353
207;175.192017;397.046265;59.177933
208;175.205505;397.054230;59.190346
209;175.247650;397.015991;59.160797
210;175.226624;397.047028;59.176361
