Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
1;876.70929;457.434845;32.509434;774.478088;474.751709;29.95937;896.260315;545.142395;63.047283;989.394714;743.591309;293.531281;1039.354736;785.356201;429.908936
2;876.693237;457.435303;32.464367;774.514832;474.766205;30.039726;896.29248;545.142273;63.017807;989.407898;743.587524;293.522369;1039.420776;785.373962;429.872772
3;876.738831;457.431335;32.478004;774.476807;474.74942;29.935783;896.327393;545.14093;63.034019;989.46167;743.569275;293.486633;1039.4375;785.376526;429.86084
4;876.711975;457.426056;32.497826;774.48053;474.752747;29.94029;896.269409;545.156128;63.072803;989.498169;743.560913;293.455719;1039.380371;785.35968;429.890076
5;876.695984;457.424225;32.506939;774.479919;474.752716;29.956324;896.280212;545.140991;63.080345;989.460266;743.576599;293.476166;1039.396973;785.360779;429.838654
6;876.695313;457.424561;32.506805;774.451721;474.722198;29.942583;896.323914;545.133667;63.108624;989.459778;743.658813;293.500519;1039.427002;785.373047;429.859497
7;876.774353;457.429718;32.478642;774.456299;474.729523;29.872517;896.265686;545.151489;63.086849;989.520752;743.658325;293.468048;1039.47644;785.447571;429.855133
8;876.71875;457.43512;32.455318;774.483765;474.752502;29.885893;896.276794;545.098267;63.082802;989.629883;743.652832;293.391479;1039.493652;785.463562;429.843323
9;876.689819;457.437622;32.459332;774.502258;474.763977;29.887848;896.242249;545.057373;63.108814;989.626587;743.647522;293.46347;1039.477173;785.468506;429.880615
10;876.688232;457.43631;32.46529;774.468323;474.742554;29.936214;896.242859;545.135315;63.098286;989.693298;743.640442;293.457092;1039.516479;785.450989;429.910278
11;876.700012;457.415802;32.42141;774.424622;474.732666;29.967388;896.27832;545.061462;63.153202;989.728455;743.639221;293.42395;1039.533447;785.446899;429.905609
12;876.708069;457.412628;32.404598;774.433167;474.741577;30.010292;896.253357;545.130066;63.105709;989.737976;743.63855;293.408661;1039.493774;785.454407;429.849823
13;876.691772;457.425201;32.445736;774.435181;474.751038;29.955772;896.263794;545.065674;63.180065;989.733215;743.638916;293.411621;1039.526245;785.450378;429.890686
14;876.695801;457.428131;32.501171;774.471741;474.743256;29.956144;896.217346;545.050598;63.16943;989.724976;743.639954;293.419647;1039.52124;785.436401;429.940979
15;876.682007;457.422668;32.476582;774.467651;474.7612;29.923672;896.222168;545.052124;63.127777;989.666382;743.659668;293.459259;1039.520874;785.445129;429.917603
16;876.695618;457.432251;32.517597;774.34729;474.788544;29.919228;896.233643;545.057617;63.112732;989.67926;743.649902;293.458832;1039.516846;785.437256;429.938232
17;876.668396;457.421783;32.49292;774.44043;474.755646;29.957516;896.257568;545.176941;63.136589;989.723145;743.637024;293.427979;1039.509399;785.434082;429.949646
18;876.676819;457.422882;32.463615;774.484375;474.806396;29.899839;896.29541;545.154846;63.135578;989.738281;743.636719;293.409454;1039.506958;785.434204;429.950989
19;876.669678;457.461823;32.475899;774.50824;474.854156;29.895424;896.232788;545.072815;63.142773;989.749573;743.633789;293.402313;1039.493286;785.444397;429.988342
20;876.687195;457.445709;32.467453;774.499329;474.868286;29.945168;896.277588;545.113647;63.149998;989.737549;743.724487;293.424377;1039.478882;785.361084;429.99707
21;876.68689;457.425934;32.458546;774.466309;474.833069;29.93338;896.271179;545.057373;63.192707;989.715698;743.664673;293.43161;1039.479614;785.426208;430.001617
22;876.684631;457.422546;32.45845;774.476074;474.816315;29.891108;896.257813;545.033752;63.213364;989.699402;743.728088;293.452148;1039.483887;785.450378;429.999023
