Grasp24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;11:09:12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;
10;911.033569;805.245728;93.667488;881.465820;707.900696;89.502594;1183.365845;911.028625;343.649139;778.835510;782.119690;94.910431;1088.908936;933.562927;154.898163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;911.115540;804.441223;95.201866;883.058350;707.012024;92.608521;1183.452271;911.036072;343.566772;779.118530;781.455933;98.047539;1088.385010;933.490662;155.373474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;911.199219;804.075012;96.586838;883.795532;706.026855;95.110954;1183.399658;911.070557;343.530487;779.335449;781.008545;101.094978;1088.147095;933.295837;155.590012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;910.927979;803.500366;98.539642;885.589111;705.197144;97.166191;1183.383057;911.087524;343.388641;779.001221;780.247803;104.251671;1088.421021;932.688599;155.861771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;910.833618;802.416077;100.398117;885.518433;704.346680;99.626595;1183.308838;911.038269;343.251740;778.652100;779.831238;108.491539;1088.257080;932.417480;155.901840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;910.143494;801.487122;101.932823;886.360229;702.914612;101.543564;1183.128296;911.132568;343.045624;779.067444;779.029663;111.482170;1087.985474;932.295959;156.056168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;910.359924;799.786926;103.740715;887.864929;701.624390;103.713043;1183.012573;911.211609;342.947693;778.520264;778.395020;114.380653;1087.490112;931.746399;156.188721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;910.637878;798.436829;104.722359;888.118530;701.193970;105.288475;1182.961426;911.133362;342.933533;778.748108;777.002869;117.651482;1086.972900;930.928284;156.439987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;910.650818;797.072083;106.311653;889.267822;699.690979;107.551628;1182.884521;911.086182;342.977051;778.927002;775.370422;119.689117;1086.483765;930.263489;156.390182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;910.802368;795.800781;108.079948;889.411621;698.720093;108.718750;1182.629395;911.089417;342.897491;778.562622;774.044617;121.826050;1085.451538;929.971313;156.808731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;909.704773;795.324768;109.491211;890.757141;697.597961;111.218376;1182.328369;911.058105;342.770172;779.143250;772.390808;124.100525;1084.492920;929.676514;157.154022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;909.054871;793.914917;110.981079;891.137695;696.333801;112.657913;1181.939331;911.050232;342.668365;778.627136;771.115051;126.107887;1083.857300;928.968689;157.501968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;908.597290;792.354309;112.240173;892.120483;694.848999;114.503563;1181.598511;911.090271;342.444519;778.576660;769.496338;128.122299;1083.363159;928.346558;157.300323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;908.170654;790.953430;112.956490;892.827393;693.565247;115.452644;1181.189209;911.091431;342.309418;778.118591;767.752563;129.873230;1082.959106;927.426514;157.800629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;908.878418;788.837524;114.329514;893.244812;692.209839;116.969963;1180.709473;911.135742;342.171692;778.274597;765.953979;131.494583;1082.373535;926.592102;157.973480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;909.223022;786.935425;115.150681;893.747498;690.807922;118.213524;1180.410767;911.014648;342.038025;778.132690;763.520203;132.980911;1081.872559;925.857971;157.833206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;908.279114;785.258911;116.557968;894.460693;689.261414;118.811180;1180.113403;910.965759;341.973999;778.123108;761.938293;134.313339;1080.927979;925.328857;157.835373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;907.918762;783.759155;117.823174;895.273499;687.929688;119.286194;1179.739746;910.935791;341.865875;777.776367;760.135376;135.852142;1079.654419;924.824890;157.945145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;907.221985;782.994385;118.661461;895.124084;686.597839;120.717995;1179.362549;910.897156;341.680511;776.971680;758.556824;137.000458;1078.526123;924.182007;157.944214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;906.455872;782.010803;119.371292;894.783813;684.881226;121.617142;1178.970703;910.737000;341.505463;776.953003;756.207581;137.731384;1077.701538;923.415955;157.701202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;906.007629;780.275818;120.223946;894.898010;683.241272;122.319885;1178.731812;910.621155;341.388153;777.324036;753.808411;138.327667;1077.158447;922.402039;157.474274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;905.569336;778.162476;120.926514;895.315796;681.453247;122.641609;1178.257324;910.422607;341.085419;776.661621;751.933472;139.199005;1075.905396;921.450867;157.735443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;905.261902;776.685669;121.872711;894.607483;680.416992;124.151138;1177.645264;910.183350;340.762543;776.117371;750.268738;139.984985;1075.562378;920.356384;157.753174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;905.403259;774.977905;122.367577;894.414063;679.676575;124.629723;1176.949463;910.059937;340.378113;775.169128;748.545227;140.967590;1075.363037;919.618591;157.441833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;904.776855;773.362488;122.762764;895.570068;677.618896;125.552750;1176.262573;910.030212;340.146393;774.746216;746.875061;141.900635;1074.585571;918.777588;156.724457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;904.293396;771.417358;123.577065;895.613647;675.782288;126.664925;1175.561157;909.932190;339.878174;774.765503;744.685852;142.416275;1073.434448;917.687378;156.352814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;903.108398;771.041931;124.242683;894.964661;674.429810;127.337570;1174.990112;909.819031;339.585541;774.656616;742.936035;142.479568;1072.554810;916.662354;156.138062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;902.880310;769.681396;124.177902;894.610962;673.141235;127.265816;1174.317017;909.655273;339.375031;774.513306;740.855652;142.113785;1070.958740;916.477905;156.432373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;902.781006;767.787354;124.445862;893.701294;671.962891;127.441147;1173.499634;909.454468;339.067657;774.104980;739.103394;142.392044;1069.769287;915.924927;156.638000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;901.128174;766.503723;125.148254;893.765686;670.644226;128.494247;1172.700073;909.311768;338.750000;772.882996;737.840820;143.046219;1068.540649;914.900879;156.554047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;900.608459;765.514893;125.007767;893.950134;669.394531;129.229919;1172.015137;909.030029;338.400208;771.868286;736.311401;143.310928;1067.610107;913.843201;156.122391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;900.323242;764.502075;124.759109;893.578491;668.207947;129.513870;1171.528076;908.779968;338.173920;771.024231;734.932617;143.092911;1066.895020;912.997253;155.641983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;899.539001;763.210388;124.467262;892.798706;667.214050;129.796280;1170.977783;908.478088;338.044067;770.858459;733.171387;142.043274;1066.182007;912.098511;155.454361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;898.780090;761.705811;124.991539;891.450256;665.923523;129.957733;1170.376099;908.355408;337.805878;770.684937;731.808472;141.600052;1065.338745;911.183167;155.375336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;898.171875;760.296265;125.130661;891.413574;664.153992;130.297226;1169.556885;908.082886;337.285767;769.885742;730.155090;141.369415;1064.781860;910.178833;155.033005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;898.214539;758.816772;124.889069;891.584351;662.853577;130.048584;1168.826904;907.770691;336.822876;769.134766;728.752441;140.806534;1063.681152;909.413391;154.594040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;897.622681;757.816284;124.481255;891.262207;661.565125;129.727051;1168.146362;907.382385;336.453278;768.748230;727.381714;139.852112;1062.177246;908.875305;153.920364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;896.734985;756.872009;124.621796;890.016785;660.817749;129.777328;1167.482178;907.192505;336.293121;768.616394;725.824951;139.029510;1061.059204;908.113098;154.171066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;895.674194;755.927246;124.919662;888.449829;660.097900;129.707169;1166.806885;906.937927;336.190033;768.113098;724.766418;138.618042;1060.538086;907.304016;154.110901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;894.800659;754.974365;124.575966;888.258606;659.256287;129.764053;1166.093506;906.658936;336.098053;766.889832;723.472656;137.871109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;894.647461;754.213623;123.808640;888.489441;657.935669;129.111557;1165.181274;906.375305;335.907562;766.276123;722.112793;136.955856;;;;1059.951538;904.847839;152.765945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;894.249084;753.173828;123.200867;888.079407;657.119995;128.532364;1164.362183;906.023743;335.610168;765.861633;721.150696;136.100143;;;;1057.788208;905.124878;152.804611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;893.406250;752.002502;123.166801;887.460510;656.039246;128.380127;1163.358276;905.966431;334.996216;765.871948;719.896973;135.066681;;;;1056.677002;904.633545;152.730026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;892.729004;750.936157;122.961510;886.222046;655.193298;128.876205;1162.562622;905.721863;334.693665;765.188354;718.715881;133.570709;;;;1056.315918;903.743835;152.163498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;892.279785;750.048828;122.756248;885.728516;653.888794;129.158463;1161.966309;905.535889;334.333710;764.500671;717.851013;132.643204;;;;1055.872314;902.617798;151.928345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;892.058716;749.232178;122.319252;886.089966;653.109497;128.547058;1161.534790;905.340088;334.183228;763.801025;717.085083;132.116608;;;;1055.299194;901.884399;151.476303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;891.390930;748.407410;121.682915;885.878845;652.277771;127.988411;1161.130981;905.233215;333.983337;763.478943;716.020691;131.444183;;;;1054.728760;901.065979;151.089706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;890.840027;747.863342;121.029327;885.252380;651.367188;127.005341;1160.280396;904.996338;333.603943;762.872192;715.056885;130.687057;;;;1053.959961;900.667847;150.625931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;889.883484;746.884155;121.314667;884.298279;650.720825;126.508339;1159.582520;904.526428;333.499268;762.043884;714.403992;130.322876;;;;1053.441040;900.172729;150.195221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;889.160217;745.596558;121.599014;883.272461;649.712646;125.802185;1158.831909;904.316345;333.354370;761.299683;713.769592;129.968750;;;;1053.049927;899.444519;150.001404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;888.874817;744.618347;121.506264;883.459717;648.288269;125.445175;1158.253540;904.192810;333.313232;760.776062;713.012939;129.520187;;;;1052.412598;898.636658;149.869919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;888.992615;743.724426;120.658867;883.145630;647.040161;125.256416;1157.554565;904.176575;333.013306;760.287048;712.097534;128.771469;;;;1051.827026;897.826050;149.645554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;888.754883;743.067749;120.010391;882.427490;646.342346;125.235588;1156.822144;904.045166;332.699463;;;;;;;1051.212158;897.341553;149.231171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;888.301819;742.407166;119.406464;881.092529;645.894470;124.306206;1156.109985;903.848267;332.322937;;;;;;;1050.592407;897.112793;148.798157;759.793213;710.765564;126.624710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;887.741150;741.474426;119.002556;879.688782;644.932556;124.084427;1155.237183;903.679443;331.795380;;;;;;;1050.173706;896.632324;148.275681;759.074951;710.362488;125.983826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;887.030640;740.712769;118.699547;879.382507;643.179260;122.628166;1154.496704;903.481995;331.448395;;;;;;;1049.647949;895.997375;147.915131;758.304199;709.701660;125.777023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;886.901794;739.959106;118.385040;878.691589;642.819214;120.853973;1154.249756;903.320129;331.422577;;;;;;;1048.963257;895.207275;147.760635;757.619385;708.945801;125.742363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;886.886047;739.331360;118.159653;877.332153;642.553467;119.277191;1153.929932;903.079285;331.182404;;;;;;;1048.420654;894.502014;147.648895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;886.567017;738.929932;117.165993;875.410522;641.967285;118.048676;1153.665527;902.772522;331.001129;;;;;;;1048.188721;893.860352;147.385300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;886.184387;738.250488;116.470749;874.820862;640.465637;117.421074;1153.273315;902.698303;330.738190;;;;;;;1047.780273;893.484253;146.928864;;;;756.854309;706.950745;122.894791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;885.671326;737.464600;116.215393;874.540588;639.452759;116.510460;1152.793579;902.606262;330.370728;;;;;;;1047.098999;893.325928;146.430603;;;;756.422668;706.454529;122.627548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;884.853455;736.910767;116.075134;873.377502;638.764893;115.082115;1152.006958;902.616272;330.022583;;;;;;;1046.291382;893.130859;146.147369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;884.449280;736.535645;116.033081;871.957397;638.140503;114.013405;1151.333618;902.599426;330.003326;;;;;;;1045.700195;892.772644;145.582169;;;;;;;755.568665;705.068359;122.004074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;884.142090;735.971436;115.619385;871.786926;636.908752;113.111130;1150.842773;902.423401;330.026367;;;;;;;1045.193848;892.219727;145.366669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;883.541870;735.447632;114.945656;871.427795;635.953979;112.404655;1150.022339;902.402405;329.595184;;;;;;;1044.812744;891.886353;145.492279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;883.377380;734.851929;114.519180;870.553223;635.182617;111.248985;1149.523071;902.293030;329.549713;;;;;;;1044.451050;891.514893;145.272278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;883.266479;734.325745;114.183517;869.516418;635.108459;109.923424;1149.101196;902.252380;329.529633;;;;;;;1043.587646;891.418884;145.097763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;883.338928;733.738647;113.726608;868.635559;633.747437;109.384727;1148.692993;902.196960;329.517792;;;;;;;1042.787720;891.275818;144.849823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;883.082703;733.416260;113.315872;867.249207;633.584595;108.370201;1148.416504;902.002747;329.608643;;;;;;;1042.191895;891.035767;144.335281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;882.523560;733.131958;113.141205;866.886108;633.459473;107.213501;1147.917725;901.843933;329.401306;;;;;;;1041.610229;890.934509;144.081772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;881.949036;732.863281;112.918762;865.652100;633.464111;106.242409;1147.175659;901.823547;329.064606;;;;;;;1041.191895;890.625183;143.966324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;881.208008;732.616089;112.702522;863.670105;633.363770;105.017952;1146.616333;901.777832;328.628815;;;;;;;1040.755371;890.454102;143.866150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;880.749695;732.417480;112.585472;862.471619;632.772278;104.188141;1146.264160;901.514160;328.640778;;;;;;;1040.317261;890.302490;143.781006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;880.356995;732.446533;112.403450;862.272888;631.688477;102.993782;1145.812378;901.365173;328.644012;;;;;;;1039.913452;890.176147;143.726578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;879.999207;732.153687;112.084892;861.320435;631.210144;101.662743;1145.255005;901.319275;328.682220;;;;;;;1039.625610;890.059753;143.665268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;879.846375;732.039856;111.923553;858.733948;631.244812;100.099594;1144.794434;901.291565;328.669708;;;;;;;1039.346924;889.984131;143.592300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;879.475891;731.951050;111.681839;857.066162;631.354309;99.090416;1144.298096;901.269958;328.675232;;;;;;;1039.277100;890.010437;143.177322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;879.059570;731.637817;111.409180;856.256226;630.497131;97.278229;1143.791870;901.297974;328.704773;;;;;;;1039.581421;889.546021;142.740906;;;;;;;;;;751.776733;697.813171;115.177078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;878.586365;731.377869;111.113213;852.771545;631.246521;94.979614;1143.333740;901.315063;328.806305;;;;;;;1039.685547;889.255676;142.280487;;;;;;;;;;751.686951;697.185608;114.981888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;878.086731;731.296448;110.913979;850.733582;630.774231;92.583862;1142.886597;901.244202;328.894318;;;;;;;1039.289185;889.349976;142.038391;;;;;;;;;;751.378601;696.641541;114.627739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;878.080200;731.034485;110.335190;848.223206;631.482361;90.759827;1142.143799;901.263550;328.586121;;;;;;;1038.375732;889.630310;141.948303;;;;;;;;;;751.455933;695.745728;113.755798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;877.705933;730.858459;110.331635;846.282349;630.806091;88.478508;1141.455078;901.278870;328.211578;;;;;;;1036.961182;890.065674;142.429337;;;;;;;;;;752.578491;694.325439;112.318077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;877.660767;730.612061;110.120491;844.263428;630.879395;86.682014;1140.967651;901.138184;328.049988;;;;;;;1036.149048;890.268982;142.791138;;;;;;;;;;753.266602;693.119690;110.552437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;877.504761;730.392639;110.020554;842.168091;632.301514;85.067749;1140.402100;901.141602;328.099518;;;;;;;1035.704956;890.286438;142.434830;;;;;;;;;;753.793579;691.977417;109.892143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;877.256592;730.289001;109.957672;841.305298;633.450012;83.449837;1139.808350;901.291626;328.192566;;;;;;;1035.571411;890.320923;142.640594;;;;;;;;;;754.356812;690.631592;109.390030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
