Grasp21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;13:08:53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;
11;112.179939;863.862061;351.645874;478.140686;626.955994;241.685867;500.781708;716.959106;206.014206;;;;156.457169;809.226685;180.562881;;;;;;;;;;;;;;;;;;;;;
12;110.562202;865.475769;352.148315;472.536438;628.186401;245.853424;495.705750;717.323059;210.062698;;;;152.513748;811.845215;181.252121;;;;;;;;;;;;;;;;;;;;;
13;109.009583;867.134949;352.870209;467.064209;628.924133;250.082092;490.446655;717.730408;213.877609;;;;148.816223;814.413696;181.631012;388.174988;730.108948;201.479965;;;;;;;;;;;;;;;;;;
14;107.493301;868.775879;353.877045;461.464508;629.497559;253.681519;485.439514;717.837952;217.125137;;;;144.951691;816.924866;182.101303;382.648834;731.116028;204.335632;;;;;;;;;;;;;;;;;;
15;105.740959;870.368713;354.279327;455.515808;630.128357;257.278748;481.129028;717.575989;219.523544;;;;141.276688;819.424316;182.269913;377.285583;731.970032;207.296829;;;;;;;;;;;;;;;;;;
16;104.406776;872.005432;354.719147;449.770660;630.462646;260.302582;476.691406;717.247864;221.764954;;;;137.444382;821.983948;182.717529;372.257904;732.184265;209.802292;;;;;;;;;;;;;;;;;;
17;103.035835;873.754150;355.230347;443.723938;630.790527;263.206116;471.954041;716.914063;223.829437;;;;134.167725;824.909119;182.695602;366.655151;732.386597;212.919540;;;;;;;;;;;;;;;;;;
18;101.640678;875.414429;355.673401;437.784851;631.048767;266.108429;466.136353;716.804749;226.941193;;;;130.516571;827.407104;183.095322;361.771729;732.746704;214.741714;;;;;;;;;;;;;;;;;;
19;100.126366;877.090576;356.038361;431.930695;630.985413;268.390350;460.264526;716.617676;229.875961;;;;126.988945;829.901245;183.818298;356.548065;732.906067;216.671310;;;;;;;;;;;;;;;;;;
20;98.401016;878.663147;357.032471;426.086853;630.820679;270.087372;455.049622;716.077332;231.892853;;;;123.587212;832.382446;183.963074;;;;;;;;;;;;;;;;;;;;;
21;97.124878;880.361450;357.572723;420.205200;630.400146;271.741028;449.333221;715.674683;233.795700;;;;119.902443;835.256287;185.034485;;;;345.306488;733.066162;220.466949;;;;;;;;;;;;;;;
22;95.826897;882.120789;358.318573;414.404449;630.081787;273.661560;444.095459;715.154236;235.409088;;;;116.441132;837.939575;185.432724;;;;339.884705;733.144165;222.215363;;;;;;;;;;;;;;;
23;94.371544;883.716614;358.976593;408.431274;629.763184;275.000031;438.852692;714.862915;236.719574;;;;113.187851;840.726379;185.666321;;;;334.651947;733.222717;223.027603;;;;;;;;;;;;;;;
24;93.247055;885.561523;359.129608;402.254242;629.117493;275.842560;433.198914;714.684021;238.202179;;;;110.096474;843.482178;186.061569;;;;329.417206;732.920715;223.674652;;;;;;;;;;;;;;;
25;92.131989;887.343933;359.677216;396.331635;628.265991;276.672546;427.361664;714.360840;240.098480;;;;106.972885;846.121094;186.862457;;;;323.765747;732.327454;224.917725;;;;;;;;;;;;;;;
26;90.937683;889.073303;360.096680;390.543945;627.502502;277.057892;421.377716;713.730286;242.159164;;;;103.756775;848.735718;187.145035;;;;;;;;;;;;;;;;;;;;;
27;89.727493;890.841064;360.667389;384.006439;626.480469;277.549652;415.509338;713.043030;243.671539;;;;100.464600;851.314758;187.532639;;;;;;;312.484375;731.580139;226.031036;;;;;;;;;;;;
28;88.641190;892.493103;361.298920;377.995544;625.415527;277.619690;409.894165;712.530334;245.334900;;;;97.350784;854.129028;187.947281;;;;;;;307.182892;730.934753;226.191071;;;;;;;;;;;;
29;87.511978;894.135803;361.490387;371.715485;624.215332;277.553070;404.801331;711.915710;245.840576;;;;94.640991;857.063110;187.987183;;;;;;;301.721985;730.058472;226.380127;;;;;;;;;;;;
30;86.439209;895.845032;362.131592;365.931030;622.907104;276.552155;398.694672;711.315796;247.381363;;;;91.808792;859.719727;188.439804;;;;;;;;;;;;;;;;;;;;;
31;85.434044;897.508423;362.791534;360.167084;621.279541;275.665497;392.976135;710.084717;248.343796;;;;89.098114;862.256897;189.386353;;;;;;;;;;291.364227;728.834229;225.678787;;;;;;;;;
32;84.452164;899.180481;363.366394;354.031158;619.630554;274.307281;388.349854;708.903809;248.243179;;;;86.476158;864.602661;190.011810;;;;;;;;;;;;;;;;;;;;;
33;83.518440;900.688232;363.376282;348.094818;617.934509;272.476776;383.345276;707.731445;247.706238;;;;83.528389;866.891174;190.506851;;;;;;;;;;;;;;;;;;;;;
34;82.782463;902.336426;363.468719;342.750153;616.238037;269.876801;377.802032;706.307251;247.502106;;;;81.150787;869.400452;190.824295;;;;;;;;;;;;;277.755768;726.814758;222.231400;;;;;;
35;81.968956;903.787659;363.670898;337.409760;614.389771;267.314819;373.413666;704.547424;246.562988;;;;79.441422;871.933533;191.050400;;;;;;;;;;;;;273.408875;725.829285;220.979919;;;;;;
36;81.015930;905.136902;364.066681;331.926910;612.282654;264.723633;369.287811;703.215027;244.523987;;;;77.373497;874.165466;190.798691;;;;;;;;;;;;;269.504456;725.379944;219.267288;;;;;;
37;80.103004;906.506897;364.658295;326.788422;610.556213;261.776276;364.418518;701.732117;243.566422;;;;75.396957;876.091125;191.560806;;;;;;;;;;;;;266.168549;725.185303;217.074554;;;;;;
38;79.337708;907.841675;365.066132;321.522247;608.697998;258.385406;360.412140;700.134338;241.900970;;;;73.206413;878.126831;192.494598;;;;;;;;;;;;;262.106537;724.613220;215.140533;;;;;;
39;78.569160;909.095886;365.431854;316.342804;606.884644;254.475342;356.538544;699.006287;239.259888;;;;71.318901;879.753601;192.664352;;;;;;;;;;;;;;;;;;;;;
40;77.761421;910.307556;365.645996;311.279114;605.043762;250.852219;352.984589;696.865967;236.480042;;;;70.152924;881.669250;192.200607;;;;;;;;;;;;;;;;255.601669;723.453247;210.222717;;;
41;77.138519;911.439331;365.817719;306.248535;603.583435;247.244141;349.739746;695.757568;233.927795;;;;68.706299;883.054810;192.745590;;;;;;;;;;;;;;;;252.371140;722.917664;207.247421;;;
42;76.530846;912.565430;365.936523;301.794769;601.852051;243.127487;346.340240;694.303589;231.140579;;;;67.236214;884.725342;192.648331;;;;;;;;;;;;;;;;249.458008;722.423706;205.094803;;;
43;75.955986;913.643494;365.867462;297.799896;599.943420;238.672531;343.870361;693.061707;226.761719;;;;66.226982;885.854065;193.070755;;;;;;;;;;;;;;;;246.607712;721.879517;202.232071;;;
44;75.495132;914.519714;365.992249;293.967682;598.872803;234.535873;341.752441;691.715637;222.545761;;;;65.077911;887.309875;192.912384;;;;;;;;;;;;;;;;244.236557;721.485962;199.269516;;;
45;74.857140;915.457397;366.145111;290.144440;597.527771;230.393250;339.284668;690.811890;218.881104;;;;63.926899;888.208679;192.564880;;;;;;;;;;;;;;;;;;;;;
46;74.329918;916.169067;366.478149;287.063782;596.229126;225.789108;336.905273;689.740723;214.612808;;;;63.364845;889.105652;193.069199;;;;;;;;;;;;;;;;;;;240.383179;720.852234;192.646011
47;73.947876;916.845581;366.789032;284.155457;594.932312;221.051498;334.960236;689.232971;209.908676;;;;62.577812;890.120972;193.485489;;;;;;;;;;;;;;;;;;;238.236664;720.294434;189.765945
48;73.441467;917.542297;366.777618;281.610596;594.077393;216.782135;333.585602;688.413879;205.632828;;;;61.722069;890.756775;193.496445;;;;;;;;;;;;;;;;;;;236.013290;719.724487;187.126312
49;72.999512;918.140930;366.770508;278.956818;593.010010;212.665390;332.622589;687.959473;201.529022;;;;61.110767;891.288513;193.133530;;;;;;;;;;;;;;;;;;;234.566788;719.587158;183.781601
50;72.733864;918.722046;366.427399;277.076721;591.848145;208.128723;331.054321;687.523315;197.481659;;;;60.855080;891.874634;192.172729;;;;;;;;;;;;;;;;;;;233.455780;719.153809;180.283295
51;72.426674;919.186218;365.917267;275.221466;590.983032;203.784042;329.726379;687.260071;192.440216;;;;60.588329;892.313293;192.064682;;;;;;;;;;;;;;;;;;;232.256180;718.814270;177.021225
52;72.161316;919.606018;365.503876;273.383484;589.859192;199.401642;328.614044;686.792908;188.222305;;;;60.227234;892.606873;191.941605;;;;;;;;;;;;;;;;;;;230.876022;718.375549;174.092651
53;71.953148;920.032959;365.195099;271.622101;589.294128;195.421173;327.587341;686.260620;184.379211;;;;59.923985;892.881348;191.488281;;;;;;;;;;;;;;;;;;;229.983887;718.127869;170.775864
54;71.629837;920.375122;364.838104;270.383972;588.593140;190.801971;326.748352;685.899414;180.420578;;;;59.851147;893.137695;190.630981;;;;;;;;;;;;;;;;;;;229.210571;717.805603;167.910660
55;71.445313;920.499512;364.684296;269.342621;587.713318;186.852142;325.770264;685.557251;177.001129;;;;59.509892;893.127991;190.080673;;;;;;;;;;;;;;;;;;;228.676758;717.338562;164.853378
56;71.218544;920.779236;364.512726;268.563599;587.063049;183.032196;325.634338;685.560974;172.997437;;;;59.199341;892.983459;189.812607;;;;;;;;;;;;;;;;;;;228.055237;717.151245;162.085526
57;71.097992;920.917236;364.326355;268.041718;586.477051;178.964737;325.214325;685.428284;169.835449;;;;59.198635;892.693848;189.374466;;;;;;;;;;;;;;;;;;;227.371048;716.621033;159.747360
58;71.049515;921.022644;364.048218;267.247314;585.987305;174.972473;324.821289;685.461792;165.774628;;;;59.284809;892.336670;188.844635;;;;;;;;;;;;;;;;;;;227.231506;716.108154;156.716309
59;71.057549;921.141846;363.464203;266.520020;585.541504;171.624329;324.774750;685.544128;162.467377;;;;59.407471;891.924744;188.004578;;;;;;;;;;;;;;;;;;;226.813416;715.903931;154.145401
60;71.353607;921.221497;362.683319;266.240997;584.743347;168.245636;324.758240;685.338196;159.393188;;;;59.347321;891.633484;187.499435;;;;;;;;;;;;;;;;;;;227.002731;715.497864;151.201019
61;71.120300;921.165833;362.189819;265.740082;584.126953;164.750397;324.378998;685.154297;155.419540;;;;59.300510;891.426331;187.134583;;;;;;;;;;;;;;;;;;;226.939301;715.326721;148.787872
62;71.168533;921.160339;361.669037;265.360016;583.692566;161.485291;324.534088;684.590149;152.975693;;;;59.360989;891.030640;186.696152;;;;;;;;;;;;;;;;;;;226.944733;714.921509;146.484894
63;71.144775;921.076355;361.078247;265.263580;583.220398;158.377640;324.535614;684.059998;149.450119;;;;59.548813;890.446594;186.203506;;;;;;;;;;;;;;;;;;;227.003143;714.548828;143.843201
64;71.132584;920.963257;360.357819;264.689880;582.766663;155.451080;324.738342;683.433960;146.724762;;;;59.636757;889.829651;185.490845;;;;;;;;;;;;;;;;;;;227.141693;714.147949;142.213196
65;71.118980;920.829529;360.010284;265.041626;581.572510;152.429214;325.517822;683.121887;144.209244;;;;60.192493;889.298523;184.373825;;;;;;;;;;;;;;;;;;;227.509918;713.711121;139.886093
66;71.078293;920.612610;359.716705;264.651306;581.014893;149.761597;325.318512;682.387939;141.748230;;;;60.468933;888.788452;183.380356;;;;;;;;;;;;;;;;;;;227.781296;713.395325;137.855484
67;71.076653;920.384216;359.249908;264.708130;580.524902;147.206329;325.831787;681.690979;139.713776;;;;60.719872;888.251038;182.992050;;;;;;;;;;;;;;;;;;;228.088440;712.922913;136.128464
68;71.007690;920.079895;358.947937;264.970947;580.118958;144.689209;325.921387;680.662231;137.522705;;;;60.875221;887.463196;182.916000;;;;;;;;;;;;;;;;;;;228.471817;712.376404;134.437317
69;71.099121;919.758118;358.499695;265.124329;579.713074;142.368713;326.122589;680.355408;135.013733;;;;61.136639;886.744568;182.592087;;;;;;;;;;;;;;;;;;;228.962051;711.737183;132.872238
70;71.276726;919.525879;357.808472;265.554810;578.959229;140.168671;326.363922;679.940125;132.976791;;;;61.491241;886.299683;181.811630;;;;;;;;;;;;;;;;;;;229.090195;710.965698;131.702866
71;71.402557;919.178833;357.319397;266.365173;578.379700;138.202713;327.197388;679.604187;131.260269;;;;61.990788;885.883362;180.923325;;;;;;;;;;;;;;;;;;;229.645462;710.422180;129.769089
72;71.619476;918.780518;356.580841;267.372681;577.562256;136.249756;328.412201;679.147339;129.170532;;;;62.907440;885.145630;179.707001;;;;;;;;;;;;;;;;;;;230.186523;710.099670;128.117767
73;71.765198;918.334900;356.089050;268.166565;577.243896;134.357956;328.453369;678.512329;127.366013;;;;63.480965;884.278870;178.944214;;;;;;;;;;;;;;;;;;;230.577438;709.634460;126.820976
74;71.800476;918.023254;355.833740;269.239532;576.909363;132.898239;329.115112;678.056335;124.046745;;;;63.751923;883.574219;178.635361;;;;;;;;;;;;;;;;;;;231.218262;709.104187;125.527199
75;71.928291;917.567993;355.605377;270.373230;576.775635;131.552246;329.594177;677.646667;122.149887;;;;64.145905;883.106567;178.627716;;;;;;;;;;;;;;;;;;;232.028564;708.496216;124.109833
76;72.052460;917.129089;355.355621;271.357758;576.426331;130.112625;330.459290;677.582703;120.402283;;;;64.460945;882.325745;178.330643;;;;;;;;;;;;;;;;;;;232.560410;707.906372;123.007202
77;72.249184;916.553345;354.846924;272.531250;576.131775;128.719131;331.215485;677.199646;118.416122;;;;64.971001;881.317017;178.100220;;;;;;;;;;;;;;;;;;;233.087479;707.548340;121.824615
78;72.282295;916.092468;354.689178;273.634583;575.970337;127.852333;331.818390;676.730774;116.605545;;;;65.763130;880.514282;177.750397;;;;;;;;;;;;;;;;;;;233.873306;707.013123;120.561859
79;72.357491;915.607361;354.457855;274.579620;575.779480;127.060074;332.453186;675.884460;114.856285;;;;66.387444;879.955933;177.446503;;;;;;;;;;;;;;;;;;;234.500992;706.555847;119.595490
80;72.448776;915.100708;354.158630;275.491882;575.311401;126.357651;333.158356;675.143860;113.402405;;;;66.881340;878.997253;176.964355;;;;;;;;;;;;;;;;;;;235.020813;706.040283;119.204727
81;72.522194;914.636780;353.800629;276.493622;574.895691;125.629745;334.002686;674.649902;111.901863;;;;67.378250;878.096069;176.235504;;;;;;;;;;;;;;;;;;;235.669952;705.514526;117.806946
82;72.668640;914.158752;353.486633;277.398773;574.405090;124.703018;334.524963;673.958740;110.150826;;;;67.772118;877.463135;175.757523;;;;;;;;;;;;;;;;;;;236.508850;704.878418;116.309334
83;72.708069;913.585388;352.938629;278.067383;573.964478;123.651909;334.971191;673.385742;109.395172;;;;68.116318;876.690735;175.341385;;;;;;;;;;;;;;;;;;;237.361313;704.348999;115.692757
84;72.717209;913.095642;352.738220;278.767365;573.332031;122.483025;335.770233;672.130798;108.203400;;;;68.385941;875.803589;175.200699;;;;;;;;;;;;;;;;;;;237.831512;703.919983;115.437164
85;72.821884;912.641968;352.410797;279.277679;572.725281;121.744308;336.292938;671.356567;107.445259;;;;68.943008;874.773193;175.453186;;;;;;;;;;;;;;;;;;;238.568466;703.402405;114.721756
86;72.839584;912.233948;352.210175;279.858765;572.428894;120.955391;336.627808;670.472107;106.244499;;;;69.392227;874.091980;175.431213;;;;;;;;;;;;;;;;;;;239.084778;702.996643;114.331863
87;72.916908;911.755615;352.089294;280.372559;572.016907;119.955826;337.105408;669.848267;105.617409;;;;69.767906;873.358765;175.112198;;;;;;;;;;;;;;;;;;;239.621384;702.543396;113.495422
88;73.015839;911.253357;351.753082;280.925354;571.637329;119.072517;337.529663;668.916626;105.306755;;;;70.148453;872.342163;174.575912;;;;;;;;;;;;;;;;;;;240.045212;701.862732;112.954941
89;73.233925;910.795105;351.325439;281.438019;571.340149;118.549568;337.753418;668.023254;105.270515;;;;70.685768;871.687073;173.972031;;;;;;;;;;;;;;;;;;;240.602966;701.383972;112.780411
90;73.356277;910.304321;351.045410;281.822479;571.142090;118.099060;338.482300;667.273804;104.759285;;;;71.200279;871.219910;173.539444;;;;;;;;;;;;;;;;;;;241.091949;701.046204;112.714859
91;73.355240;909.792175;350.878784;282.274963;570.957031;117.927422;339.203186;666.555481;103.856560;;;;71.648941;870.525696;173.362381;;;;;;;;;;;;;;;;;;;241.448608;700.746643;112.556534
92;73.428070;909.374207;350.616699;283.047302;570.898621;117.894310;339.796112;665.698914;103.315643;;;;71.884155;869.784790;173.269485;;;;;;;;;;;;;;;;;;;242.230591;700.433411;111.857628
93;73.419807;908.944397;350.384888;283.975647;570.856689;118.014252;340.283417;664.772461;102.704948;;;;72.131577;869.083618;173.049667;;;;;;;;;;;;;;;;;;;243.181152;700.263367;110.991486
94;73.597969;908.437622;349.884521;284.862762;570.906128;118.278847;340.502716;664.062073;102.484863;;;;72.391624;868.510315;172.806763;;;;;;;;;;;;;;;;;;;243.733047;700.175049;110.789017
95;73.434372;907.957214;349.685089;285.476593;570.999817;118.243958;340.672119;663.337830;102.271706;;;;72.630096;868.146606;172.529251;;;;;;;;;;;;;;;;;;;244.312012;699.974548;110.729935
96;73.451180;907.521729;349.586578;286.156860;571.135254;118.335579;340.718109;662.666199;102.139153;;;;72.854553;867.625671;172.283356;;;;;;;;;;;;;;;;;;;244.840363;699.731812;110.707314
97;73.469223;907.057373;349.508759;287.331970;571.103271;118.279343;341.222504;662.162476;101.454399;;;;73.004204;866.988647;172.006927;;;;;;;;;;;;;;;;;;;245.412109;699.605774;110.376892
98;73.429077;906.715332;349.402496;288.527710;571.280457;118.599106;341.779144;661.654541;100.491806;;;;73.391541;866.387390;171.545212;;;;;;;;;;;;;;;;;;;245.834213;699.573364;110.182037
99;73.450043;906.314575;349.321808;289.382538;571.509094;118.560043;342.303162;661.112549;99.698837;;;;73.691017;865.810425;171.223389;;;;;;;;;;;;;;;;;;;246.310226;699.288452;110.171104
100;73.267540;905.761902;349.377014;290.239288;571.746399;118.431908;342.862671;660.629150;99.103973;;;;74.085808;865.475037;171.329681;;;;;;;;;;;;;;;;;;;246.834625;699.088318;110.185699
101;73.232765;905.439026;349.248016;291.038727;571.856750;118.504044;343.099884;660.027954;98.678642;;;;74.366020;865.166321;171.390198;;;;;;;;;;;;;;;;;;;247.580856;698.875671;109.808868
102;73.188766;905.114563;349.122467;291.744171;571.943420;118.540413;343.301758;659.365112;97.981552;;;;74.649780;864.630249;171.056305;;;;;;;;;;;;;;;;;;;248.240219;698.884949;109.469170
103;73.108505;904.604004;349.057159;292.408752;572.105652;118.424904;343.453583;658.683350;97.320496;;;;74.887596;864.033569;170.971390;;;;;;;;;;;;;;;;;;;248.905350;698.771118;108.818832
104;73.048912;904.317627;348.999481;293.225830;572.305725;117.834564;343.561615;657.918640;96.829483;;;;75.057281;863.390930;170.740585;;;;;;;;;;;;;;;;;;;249.293045;698.746155;108.801102
105;72.994347;903.967224;348.778229;293.544556;572.663025;117.850914;343.822296;657.206665;96.383499;;;;75.193024;862.911987;170.698624;;;;;;;;;;;;;;;;;;;249.608383;698.533630;108.563332
106;72.975075;903.622620;348.521149;294.179993;572.956787;117.516251;344.108551;656.506775;96.184181;;;;75.538719;862.640747;170.461258;;;;;;;;;;;;;;;;;;;249.868118;698.466125;108.484901
107;72.939110;903.200684;348.331451;294.930267;573.316895;117.040291;343.927826;656.033569;96.031723;;;;75.578743;862.373047;170.370071;;;;;;;;;;;;;;;;;;;250.129059;698.365723;108.397408
108;72.839363;902.867065;348.237244;295.690308;573.752625;116.677216;343.863708;655.622864;95.954788;;;;75.672447;862.028259;170.297104;;;;;;;;;;;;;;;;;;;250.335678;698.298279;108.187012
109;72.869164;902.556885;347.839905;296.227081;574.050476;116.568771;344.018799;655.301331;95.670547;;;;75.773186;861.567200;170.199234;;;;;;;;;;;;;;;;;;;250.449951;698.245056;107.934616
110;72.852081;902.191345;347.547119;296.421295;574.139954;116.534233;344.148621;655.088989;95.438309;;;;75.995636;861.076355;169.687469;;;;;;;;;;;;;;;;;;;250.689880;698.234985;107.719521
111;72.868286;901.802124;347.361633;296.485565;574.199768;116.652611;344.337738;654.963379;95.297272;;;;76.236687;860.797974;169.187637;;;;;;;;;;;;;;;;;;;251.009995;698.148621;107.561111
112;72.818733;901.464539;347.275085;296.619019;574.305420;116.635551;344.556610;654.809937;94.977936;;;;76.303101;860.575317;168.930588;;;;;;;;;;;;;;;;;;;251.545868;698.121643;107.022118
113;72.687263;901.133423;347.130798;296.777527;574.413208;116.520027;344.595276;654.606628;94.855339;;;;76.289909;860.213440;168.908737;;;;;;;;;;;;;;;;;;;251.710480;697.990479;106.442070
114;72.650070;900.827454;347.006958;297.015106;574.525696;116.300018;344.664520;654.408936;94.720169;;;;76.456108;859.946045;168.838623;;;;;;;;;;;;;;;;;;;251.830002;697.957886;106.358757
115;72.577934;900.384888;346.860901;297.209045;574.590210;116.191269;344.652039;654.165222;94.685295;;;;76.527336;859.754395;168.785553;;;;;;;;;;;;;;;;;;;251.903397;697.873169;106.494926
116;72.525665;900.064453;346.589691;297.367035;574.581116;116.123238;344.636414;654.023804;94.550407;;;;76.503822;859.577332;168.616989;;;;;;;;;;;;;;;;;;;251.884674;697.772949;106.523933
117;72.494194;899.671875;346.434296;297.466156;574.633301;116.092911;344.623352;653.895142;94.511421;;;;76.547195;859.390320;168.450012;;;;;;;;;;;;;;;;;;;251.954208;697.672485;106.560524
118;72.430466;899.347412;346.401825;297.630035;574.625671;116.045540;344.595184;653.732117;94.531700;;;;76.621231;858.993103;168.089279;;;;;;;;;;;;;;;;;;;251.967682;697.585754;106.556808
119;72.358284;899.013550;346.302368;297.815063;574.613770;116.106087;344.560272;653.694153;94.563004;;;;76.653114;858.667053;168.045334;;;;;;;;;;;;;;;;;;;252.265686;697.371765;106.170685
120;72.321167;898.670166;346.093597;297.979065;574.679382;116.018295;344.592133;653.621582;94.676460;;;;76.480949;858.221741;167.989838;;;;;;;;;;;;;;;;;;;252.443924;697.238281;106.079422
121;72.290993;898.260803;345.928986;298.119293;574.694946;116.024048;344.573822;653.623718;94.722488;;;;76.296883;857.850098;167.845627;;;;;;;;;;;;;;;;;;;252.408173;696.994568;106.098763
122;72.211243;897.827698;345.547516;298.346863;574.686157;115.976189;344.592651;653.549072;94.818970;;;;76.211388;857.551392;167.757904;;;;;;;;;;;;;;;;;;;252.406967;696.778381;106.232361
123;72.332108;897.453308;345.378143;298.479553;574.599243;115.998779;344.577942;653.489746;94.834656;;;;75.907623;857.226318;167.928558;;;;;;;;;;;;;;;;;;;252.194870;696.679321;106.754539
124;72.253578;897.009705;345.253418;298.598022;574.588135;115.995277;344.519440;653.420715;94.886330;;;;75.822762;856.906128;167.872604;;;;;;;;;;;;;;;;;;;251.910797;696.497620;107.194031
125;72.207397;896.659607;345.201263;298.701752;574.526367;116.066597;344.359924;653.272949;95.297012;;;;75.711792;856.725952;167.748398;;;;;;;;;;;;;;;;;;;251.863571;696.312256;107.568275
126;72.186218;896.252747;345.054657;298.716614;574.350647;116.060051;344.219971;653.122986;95.533241;;;;75.601585;856.576477;167.579819;;;;;;;;;;;;;;;;;;;251.700119;695.979492;107.941994
127;72.164940;895.825256;344.877655;298.756012;574.138245;116.117035;344.184692;652.953186;95.721870;;;;75.344177;856.379944;167.559128;;;;;;;;;;;;;;;;;;;251.626602;695.767273;108.202919
128;72.080238;895.386902;344.725800;298.682556;573.834229;116.250710;344.161102;652.710510;95.881531;;;;74.949677;856.003296;167.645142;;;;;;;;;;;;;;;;;;;251.591385;695.440857;108.359215
129;72.017624;894.809265;344.628876;298.579498;573.481934;116.408798;343.993286;652.471252;96.223480;;;;74.544754;855.613342;167.668625;;;;;;;;;;;;;;;;;;;251.588058;695.067688;108.462700
130;72.020454;894.364197;344.415344;298.494995;573.127380;116.615074;343.796204;652.226318;96.715981;;;;73.781425;855.147888;167.843613;;;;;;;;;;;;;;;;;;;251.641754;694.625793;108.764084
131;72.091530;893.852478;344.233765;298.409027;572.828125;116.836113;343.531708;651.978882;97.300537;;;;73.381111;854.643433;167.918350;;;;;;;;;;;;;;;;;;;251.560455;694.175476;109.148392
132;72.061050;893.401794;344.220795;298.136688;572.401062;117.255608;343.100616;651.641052;98.218987;;;;73.336105;854.202454;167.513504;;;;;;;;;;;;;;;;;;;251.113449;693.828125;109.950806
133;71.973244;892.884827;344.148834;297.894257;571.892639;117.714996;343.111786;651.242249;98.799286;;;;73.416718;853.892639;166.844193;;;;;;;;;;;;;;;;;;;250.997818;693.518555;110.788338
134;71.875099;892.369690;344.031677;297.668854;571.430420;118.332108;343.304718;650.774292;99.176453;;;;73.453445;853.626038;166.816437;;;;;;;;;;;;;;;;;;;250.773788;693.121277;111.536171
