Grasp44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:28:07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
74;917.773438;788.675110;110.177544;780.133057;774.700928;112.196030;1201.285034;857.847534;400.557831;1127.816406;894.862976;239.994858;874.566040;707.618835;114.528862;;;;;;;;;;;;;;;;;;;;;;;;
75;917.646606;787.222656;111.856499;780.558533;773.572632;114.465729;1201.448730;857.834473;400.695190;1128.111816;894.431335;239.824295;876.336670;704.780273;117.146812;;;;;;;;;;;;;;;;;;;;;;;;
76;918.257690;785.138428;113.017570;779.913513;772.361145;116.711044;1201.685059;857.756836;400.805328;1128.509155;893.909241;239.607803;877.399963;703.369507;119.697098;;;;;;;;;;;;;;;;;;;;;;;;
77;918.191772;783.621338;114.845207;779.679443;771.093567;119.364586;1201.812744;857.664429;400.868469;1128.957642;893.294617;239.457642;879.054932;700.549866;122.395386;;;;;;;;;;;;;;;;;;;;;;;;
78;917.835938;782.377502;116.266190;779.782410;769.700928;121.538445;1201.808350;857.636597;400.872986;1129.239136;892.693604;239.277725;879.536377;699.254089;124.618011;;;;;;;;;;;;;;;;;;;;;;;;
79;918.068420;780.621216;117.922401;780.381165;767.955322;123.457970;1201.983643;857.515076;400.831085;1129.394409;892.189026;239.119751;879.811829;697.870178;126.485420;;;;;;;;;;;;;;;;;;;;;;;;
80;918.208801;778.983032;119.192459;780.844055;766.530090;125.196732;1202.024170;857.367371;400.792053;1129.390503;891.568176;238.832718;881.772461;694.807434;128.785126;;;;;;;;;;;;;;;;;;;;;;;;
81;918.468506;776.746643;120.029060;780.732239;764.981506;127.569023;1201.994019;857.194580;400.656647;1129.444580;890.771912;238.572113;881.717834;693.141541;130.212265;;;;;;;;;;;;;;;;;;;;;;;;
82;917.565491;775.149536;121.627144;779.848145;763.670715;129.569489;1201.871460;857.083374;400.530579;1129.553345;890.041016;238.324799;880.961487;691.667175;132.657043;;;;;;;;;;;;;;;;;;;;;;;;
83;916.781311;773.772583;122.704254;779.246277;762.245483;131.549103;1201.801392;856.913330;400.380829;1129.466797;889.375000;238.131866;881.237305;689.029785;134.865967;;;;;;;;;;;;;;;;;;;;;;;;
84;917.004822;772.128967;124.092789;779.447021;760.832031;133.118698;1201.648926;856.758545;400.202728;1129.207642;888.814453;237.884232;882.060181;686.508911;137.265457;;;;;;;;;;;;;;;;;;;;;;;;
85;917.158752;770.047241;125.312706;779.479431;759.113403;134.766724;1201.531616;856.562378;400.074097;1128.960449;888.006348;237.783234;882.036804;685.388733;137.602280;;;;;;;;;;;;;;;;;;;;;;;;
86;917.255737;767.748169;126.069809;779.771973;757.541016;135.973267;1201.300171;856.370361;399.841400;1128.715088;887.075867;237.479446;882.109375;683.450500;138.972321;;;;;;;;;;;;;;;;;;;;;;;;
87;916.811035;766.116760;126.706596;779.170349;756.114258;136.894196;1200.910400;856.171265;399.456421;1128.337769;886.293640;237.188019;882.270996;680.950623;140.038452;;;;;;;;;;;;;;;;;;;;;;;;
88;916.159790;764.366211;127.788925;778.569763;754.369385;138.569763;1200.607544;856.006836;399.108307;1128.076538;885.566406;236.840958;882.298523;678.683472;141.177246;;;;;;;;;;;;;;;;;;;;;;;;
