;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
51;1155.273315;772.359924;474.247620;844.835388;605.424927;125.689171;;;;;;;;;;904.805725;692.728516;124.891319;;;;;;;;;;;;;;;;;;;;;;;;;;;;1106.700684;786.756104;255.657532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;1154.441772;772.450378;473.903931;843.071289;604.773987;123.830887;;;;;;;;;;904.076050;691.952576;123.895981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;1153.543579;772.610840;473.258179;841.736877;604.088074;122.325722;;;;;;;;;;903.226563;691.280701;123.060066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;1152.503296;772.859924;472.568390;839.934875;603.516907;120.601700;;;;;;;;;;901.788269;690.689636;122.920288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;1151.597778;773.091980;471.999237;837.637695;603.224365;118.136993;;;;;;;;;;900.281860;690.150879;122.939384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1101.045776;786.362000;254.394623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;1151.138916;773.287842;471.700562;835.729858;602.931580;116.104851;;;;;;;;;;899.532349;689.479675;122.785591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1099.893555;786.380554;253.958023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;1150.468384;773.426880;471.135498;833.818604;602.763184;114.147308;;;;;;;;;;898.346680;688.834595;122.672302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;1149.271729;773.653076;470.529297;831.429626;602.917969;112.246864;;;;;;;;;;896.833923;687.952087;122.068115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;1147.824097;773.932678;469.727081;829.236023;603.514282;109.692451;;;;;;;;;;895.796936;687.534851;121.791687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;1147.208496;774.334473;469.649048;826.857727;604.448181;107.490257;;;;;;;;;;895.078003;687.388794;121.698570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
