;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
24;916.274902;515.911133;172.649658;795.233276;449.908600;172.560974;883.546631;416.476746;148.650177;1024.586182;777.664368;257.721771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;915.018433;517.344910;177.127289;793.793030;451.569763;178.459793;881.912109;417.928619;154.891312;1025.515137;779.554871;257.880219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;913.719788;519.018311;181.078888;791.849915;454.283173;184.848236;879.924866;419.356354;160.743622;1026.708862;780.913208;257.636017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;912.304688;520.751038;185.443222;790.499878;456.314606;190.655304;878.226746;420.965546;166.465958;1027.592651;782.580566;257.303864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;910.970459;522.875244;189.483917;789.226013;458.796143;196.512497;876.684448;422.843201;172.076691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;909.588257;524.687622;194.057419;787.398193;461.846283;202.008194;874.433655;424.785004;177.496582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;908.106995;527.056152;197.860107;784.993835;465.533630;208.303345;872.573242;426.789978;183.229645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;907.079590;529.403259;201.748642;783.258362;469.066315;213.994659;870.613037;429.156433;188.643219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;905.494263;531.893372;205.399811;781.713745;472.494110;219.099091;868.589722;431.660858;193.468216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;904.253235;534.326050;209.538391;779.935608;476.064697;223.954102;866.645630;434.040802;198.468277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;902.770691;537.065063;213.150223;777.952515;479.550903;229.436584;864.649292;436.929382;204.123108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;901.085022;540.052063;216.979874;776.443359;483.101257;234.193832;862.752502;439.773224;209.071060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;899.751343;542.663269;220.394211;774.900635;486.951324;238.567154;860.826782;442.886047;213.887726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;898.350342;545.959656;223.323761;773.212585;490.683868;242.638779;859.270325;445.970032;218.257019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;896.842346;549.150024;226.561386;771.247437;494.869537;246.600800;857.641235;449.413513;222.959930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;895.233215;552.339661;229.439758;769.808716;498.676575;250.443176;855.640564;452.834930;227.172180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;893.684875;555.722351;232.212646;768.389648;502.709534;254.251694;854.172791;456.075867;231.294464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;892.227173;559.214722;234.992950;766.433960;506.995667;258.092682;852.060181;460.123718;235.120392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;891.180054;562.669922;237.407181;764.555298;511.460388;261.322388;850.360168;464.051483;238.385849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;889.662354;566.220215;239.742661;763.106140;515.648743;264.288788;848.924438;467.211243;241.813766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;887.992981;569.715515;241.651154;761.824829;519.187500;266.456818;847.565979;470.760773;245.185425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;886.569763;573.381409;243.975433;760.101379;523.637878;268.724335;846.124084;474.515320;247.977112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;885.398865;576.969421;245.287872;758.549744;528.236877;270.993866;844.526794;478.321930;250.315308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;883.944580;580.695862;246.918930;756.908569;533.044739;273.171478;842.914978;482.193115;252.556610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
