;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;;*60;;;*61;;;*62;;;*63;;;*64;;;*65;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
173;891.950134;736.398804;111.531136;1033.109131;810.212036;310.790283;;;;;;;1086.025635;859.071167;522.553650;;;;;;;;;;;;;861.693481;639.905334;95.084343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;892.037292;736.329346;111.517029;1032.787598;810.424377;310.847382;;;;;;;1086.154785;859.017212;522.379944;;;;;;;;;;;;;861.348206;639.498474;95.136597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;891.735779;736.056458;111.720001;1033.006104;810.328552;310.766388;;;;;;;1086.242310;859.074280;521.981262;;;;;;;;;;;;;860.896973;639.340820;95.183853;;;;;;;;;;758.253845;702.228577;105.377457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;891.619934;735.689941;112.053635;1033.107544;810.258789;310.573273;;;;;;;1086.219971;859.078064;521.830627;;;;;;;;;;;;;860.545837;639.030579;95.328163;;;;;;;;;;758.372437;702.020508;105.443146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;891.558044;735.741516;112.007675;1033.196167;810.204651;310.517731;;;;;;;1086.066284;858.969788;521.894226;;;;;;;;;;;;;860.321167;638.646912;95.633018;;;;;;;;;;758.526917;701.806335;105.541618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;891.555176;735.710022;111.986877;1033.182129;810.224182;310.485687;;;;;;;1085.773804;859.005432;521.961487;;;;;;;;;;;;;859.993225;638.544006;95.691772;;;;;;;;;;758.636780;701.667786;105.783607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;891.511169;735.658386;112.148804;1033.236450;810.281494;310.377106;;;;;;;1085.702515;858.979614;522.017151;;;;;;;;;;;;;859.686523;638.451111;95.680084;;;;;;;;;;758.728027;701.560120;106.135681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;891.395813;735.493774;112.305092;1033.206177;810.290161;310.253052;;;;;;;1085.599243;859.016357;522.029236;;;;;;;;;;;;;858.762390;639.005249;95.453781;;;;;;;;;;758.640686;701.364563;106.368195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;891.239380;735.353333;112.509056;1033.206177;810.334412;310.252167;;;;;;;1085.659180;859.018188;521.697388;;;;;;;;;;;;;858.220886;639.303284;95.460388;;;;;;;;;;758.518799;701.134705;106.475128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;891.114868;735.198486;112.649246;1033.183472;810.336609;310.226288;;;;;;;1085.693848;859.002808;521.580261;;;;;;;;;;;;;857.943237;639.242798;95.537392;;;;;;;;;;758.487000;700.971436;106.557007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;891.057251;735.057190;112.730408;1033.237915;810.285339;310.052094;;;;;;;1085.601074;858.923889;521.488342;;;;;;;;;;;;;857.645874;639.178650;95.488205;;;;;;;;;;758.379517;700.790100;106.943504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;890.903564;734.899231;112.888893;1033.240234;810.288696;309.980103;;;;;;;1085.610352;858.852844;521.479309;;;;;;;;;;;;;857.534424;639.009033;95.585159;;;;;;;;;;758.355469;700.534973;107.426239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;890.837646;734.796265;113.033005;1033.243896;810.253418;309.900757;;;;;;;1085.419434;858.876953;521.487976;;;;;;;;;;;;;857.438293;638.935852;95.637215;;;;;;;;;;758.067261;700.203308;108.098511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;890.625671;734.723450;113.198341;1033.238037;810.249329;309.868713;;;;;;;1085.206543;858.822876;521.451782;;;;;;;;;;;;;857.101013;638.807312;95.663605;;;;;;;;;;757.860962;699.963928;108.435631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;890.247192;734.728943;113.533424;1033.187866;810.190918;309.849213;;;;;;;1085.210938;858.752747;521.445068;;;;;;;;;;;;;856.845703;638.790222;95.687363;;;;;;;;;;758.006042;699.630920;108.616135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;890.123169;734.543945;113.721634;1033.494385;810.040100;309.714874;;;;;;;1085.153809;858.766785;521.377380;;;;;;;;;;;;;856.630615;638.693665;95.666237;;;;;;;;;;758.095398;699.367615;108.666183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;890.009277;734.302307;113.652885;1033.616089;810.021057;309.511353;;;;;;;1085.112549;858.713013;521.289307;;;;;;;;;;;;;856.357544;638.549133;95.777908;;;;;;;;;;758.200684;699.048767;108.846100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;889.977478;734.209656;113.886032;1033.073120;810.248352;309.293121;;;;;;;1084.797119;858.671387;521.120117;;;;;;;;;;;;;855.895203;638.405396;95.871056;;;;;;;;;;758.205017;698.782593;109.095421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;889.888855;734.094421;114.158257;1032.837036;810.344971;309.368744;;;;;;;1084.687378;858.670898;521.136230;;;;;;;;;;;;;855.926453;637.824829;96.372337;;;;;;;;;;757.422852;698.850037;109.891579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;889.829834;733.871338;114.314827;1032.897827;810.355103;309.311829;;;;;;;1084.683350;858.609253;521.069885;;;;;;;;;;;;;855.720154;637.453186;96.575249;;;;;;;;;;757.441284;698.528198;110.282516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;889.784485;733.692261;114.519218;1033.024170;810.237183;309.312500;;;;;;;1084.495117;858.509460;520.884888;;;;;;;;;;;;;855.395386;637.407776;96.634537;;;;;;;;;;757.645813;698.189087;110.296677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;889.685364;733.472107;114.689156;1033.113525;810.287842;309.212646;;;;;;;1084.394775;858.512146;520.828003;;;;;;;;;;;;;854.848511;637.976074;96.296005;;;;;;;;;;757.757446;697.933655;110.340714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;889.833374;733.164001;114.774513;1032.928467;810.289978;309.154846;;;;;;;1084.149292;858.457581;520.827271;;;;;;;;;;;;;854.638916;637.480164;96.433090;;;;;;;;;;757.932739;697.590820;110.214272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;889.964050;732.824280;114.939194;1033.052856;810.223022;309.035187;;;;;;;1083.969482;858.432251;520.832947;;;;;;;;;;;;;854.165588;637.298584;96.592911;;;;;;;;;;758.045349;697.362549;110.359192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;889.715881;732.500732;115.214691;1033.006958;810.274902;308.962555;;;;;;;1083.814575;858.432251;520.822388;;;;;;;;;;;;;854.096619;637.878906;96.567162;;;;;;;;;;758.280151;697.202515;110.465057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;889.614136;732.323425;115.440109;1033.051392;810.257996;309.027740;;;;;;;1083.752563;858.446594;520.734558;;;;;;;;;;;;;853.416260;637.233093;96.360123;;;;;;;;;;758.446411;696.832886;110.156975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;889.556580;732.141296;115.556122;1033.084839;810.219788;309.003693;;;;;;;1083.606934;858.406677;520.675415;;;;;;;;;;;;;852.826233;636.724487;96.236336;;;;;;;;;;758.646484;696.635315;110.067741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;889.713806;732.038879;115.742828;1033.837524;809.731506;308.746613;;;;;;;1083.562988;858.349670;520.613159;;;;;;;;;;;;;852.449524;636.375549;96.386864;;;;;;;;;;758.623596;696.450806;110.131241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;889.774719;731.899353;115.798660;1034.167847;809.594727;308.532013;;;;;;;1083.425415;858.380127;520.581421;;;;;;;;;;;;;852.329773;635.888184;96.938606;;;;;;;;;;758.656677;696.306580;110.238724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;889.701538;731.779541;115.930481;1033.353760;810.042908;308.683594;;;;;;;1083.273560;858.539734;520.382019;;;;;;;;;;;;;851.958618;635.607544;97.376160;;;;;;;;;;759.053772;695.987427;110.611023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;889.462280;731.877197;116.629448;1033.082153;810.168396;308.814972;;;;;;;1083.147461;858.549194;520.339294;;;;;;;;;;;;;850.934143;635.735352;98.020409;;;;;;;;;;758.839417;695.791199;111.029221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;889.091248;731.662109;116.812263;1033.100586;810.101868;308.717865;;;;;;;1083.040405;858.662415;520.093140;;;;;;;;;;;;;850.277649;635.722351;97.740433;;;;;;;;;;758.722961;695.578674;111.440048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;889.012390;731.513428;116.903954;1033.071655;810.143616;308.676392;;;;;;;1082.875854;858.709351;520.006836;;;;;;;;;;;;;849.757019;636.099792;97.123253;;;;;;;;;;758.442566;695.293335;111.926384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;888.870178;731.426514;117.032600;1033.033813;810.148132;308.666107;;;;;;;1082.686768;858.721191;519.950806;;;;;;;;;;;;;849.147217;636.257202;96.959328;;;;;;;;;;758.359314;695.061707;112.316658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;888.863525;731.280701;117.175758;1033.019409;810.051575;308.596069;;;;;;;1082.672241;858.569275;520.115723;;;;;;;;;;;;;848.416321;636.306396;96.955208;;;;;;;;;;758.464722;694.831970;112.488068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;888.782959;731.208923;117.265541;1033.021973;809.997742;308.580414;;;;;;;1082.461548;858.623840;519.955811;;;;;;;;;;;;;847.522278;636.114502;96.645454;;;;;;;;;;758.429565;694.780029;112.918213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;888.693237;731.074646;117.364494;1033.089722;809.952942;308.576416;;;;;;;1082.348389;858.596985;519.914063;;;;;;;;;;;;;846.803894;636.075073;96.539520;;;;;;;;;;758.429565;694.608643;113.200485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;888.521484;730.923950;117.505699;1033.169556;809.893250;308.473389;;;;;;;1082.239990;858.589722;519.962036;;;;;;;;;;;;;846.996521;635.407410;96.643806;;;;;;;;;;758.554810;694.374268;113.327171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;888.460510;730.801453;117.668503;1033.089966;809.868225;308.444641;;;;;;;1082.290649;858.467285;520.030212;;;;;;;;;;;;;846.795593;635.093384;96.661034;;;;;;;;;;758.873901;694.146851;113.095085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;888.380188;730.558533;117.839180;1032.949585;809.819275;308.374969;;;;;;;1082.111084;858.483948;520.121887;;;;;;;;;;;;;845.991272;635.198975;96.659111;;;;;;;;;;759.251343;693.931641;113.030357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;888.281372;730.433472;117.895584;1032.913696;809.840149;308.349030;;;;;;;1082.082764;858.482788;520.031189;;;;;;;;;;;;;845.404663;635.195190;96.878143;;;;;;;;;;759.454224;693.767273;113.032951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;888.209473;730.329102;117.920433;1032.914917;809.820374;308.289581;;;;;;;1081.966431;858.419800;519.929504;;;;;;;;;;;;;844.437561;635.643494;96.341125;;;;;;;;;;759.583008;693.653809;113.006020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;888.141235;730.212708;117.949577;1032.871704;809.749817;308.360657;;;;;;;1081.999390;858.382324;519.897949;;;;;;;;;;;;;843.704956;635.870972;96.172745;;;;;;;;;;759.787170;693.543030;112.980049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;888.045105;730.146851;117.986084;1032.860107;809.700562;308.261383;;;;;;;1081.869751;858.346313;519.885986;;;;;;;;;;;;;842.796509;636.129822;95.799843;;;;;;;;;;759.963745;693.493530;112.958282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;888.136230;730.078796;118.052086;1032.816528;809.611084;308.254364;;;;;;;1081.795044;858.230347;519.873108;;;;;;;;;;;;;842.747742;635.708313;95.643044;;;;;;;;;;760.130127;693.388245;112.992493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;888.022949;730.054321;117.969681;1032.781982;809.600952;308.176788;;;;;;;1081.620483;858.242859;519.859314;;;;;;;;;;;;;842.574036;635.469604;95.674988;;;;;;;;;;760.289429;693.254761;112.984283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;888.010559;729.938477;117.933418;1032.714844;809.513000;308.167267;;;;;;;1081.543701;858.232971;519.864685;;;;;;;;;;;;;842.287720;635.866577;95.624039;;;;;;;;;;760.445862;693.134827;112.922318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;887.973816;729.900574;117.874619;1032.647217;809.513367;308.102844;;;;;;;1081.377930;858.129578;519.838623;;;;;;;;;;;;;842.164551;636.066162;95.358490;;;;;;;;;;760.564697;693.112915;112.809364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;887.949890;729.808472;117.856499;1032.571411;809.538635;308.075531;;;;;;;1081.171997;858.102722;519.807678;;;;;;;;;;;;;842.063660;636.312683;95.118500;;;;;;;;;;760.634338;693.025208;112.747986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;887.816284;729.730225;117.903748;1032.572021;809.445618;308.041748;;;;;;;1080.959717;858.007935;519.793091;;;;;;;;;;;;;841.828491;636.669800;94.913391;;;;;;;;;;760.750122;693.037415;112.605438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
