Grasp14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;13:41:01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
83;929.462830;892.433533;69.528824;789.051697;873.788147;44.538876;1053.625732;995.542053;310.661560;1016.341431;928.378967;469.723480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;929.411987;892.493347;69.824570;788.880249;873.504883;45.474983;1054.102783;995.560974;310.398804;1016.564636;928.314880;469.631439;877.294189;812.256775;39.868855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;929.185547;892.618713;70.285545;788.511169;873.467712;46.343159;1054.310913;995.700867;310.370758;1016.734070;928.328247;469.544983;877.664246;812.027344;40.190369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;929.056946;892.738159;71.002357;788.312378;873.282776;47.134769;1054.689575;995.791138;310.470764;1017.025269;928.356323;469.471802;877.869080;811.700500;40.605675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;929.028015;892.648682;71.884903;788.337769;872.686462;48.396442;1055.116577;995.831238;310.503326;1017.155579;928.434143;469.236511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;928.665833;892.668518;72.377731;788.005920;872.443909;49.870350;1055.434692;995.986877;310.521820;1017.269958;928.329468;469.111542;;;;878.253052;810.561157;42.704967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;928.454041;892.656799;72.822052;787.519775;872.223022;51.236496;1055.765991;996.165405;310.552338;1017.510925;928.358521;469.047272;;;;879.139832;810.026489;43.568336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;928.242126;892.495789;73.269791;787.309631;871.974426;52.296036;1056.007080;996.361328;310.570770;1017.782837;928.370361;469.154358;;;;879.483337;809.441406;44.118130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;927.922241;892.337158;73.800995;788.051697;871.572510;53.540260;1056.001953;996.659790;310.503723;1018.012024;928.406860;468.860626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;927.320984;892.150757;74.384644;786.541443;871.176392;55.395237;1056.347900;996.787170;310.610046;1018.289917;928.421265;468.631348;;;;;;;879.267822;807.873718;46.655663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;926.629944;891.829712;75.158646;785.722900;870.813965;56.507515;1056.528076;996.971924;310.726227;1018.768005;928.422852;468.485840;;;;;;;879.399719;807.122559;48.152885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;926.064697;891.401123;76.019081;785.439331;870.087891;57.895859;1056.765747;997.182495;310.622009;1019.108765;928.473694;468.201721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;925.390076;891.006104;76.662041;784.607239;869.343567;59.687618;1057.086914;997.335571;310.540161;1019.339172;928.445679;468.120453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;925.056946;890.517456;77.593857;783.984253;868.389526;60.869637;1057.373291;997.392456;310.445862;1019.584229;928.451965;468.068268;;;;;;;;;;879.957886;804.300293;52.189671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;924.694824;890.019104;78.294800;783.693726;867.489197;61.817543;1057.666748;997.507690;310.446838;1019.705994;928.486755;467.959808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;924.090393;889.442322;78.926643;783.026245;866.635315;63.263599;1057.934326;997.568787;310.462860;1019.899231;928.542175;467.951111;;;;;;;;;;;;;880.813477;801.749695;55.090076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;922.966187;888.747192;79.832375;782.351013;865.683228;64.086792;1058.260498;997.646484;310.434357;1020.145813;928.533020;467.895447;;;;;;;;;;;;;880.525696;800.658569;55.988247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;921.771973;888.056030;80.750900;781.301025;864.502441;65.277687;1058.590820;997.660706;310.416687;1020.331970;928.535461;467.858337;;;;;;;;;;;;;880.508545;798.772583;58.060825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;921.421753;887.186829;82.027771;780.467957;863.199280;66.264664;1058.811646;997.622437;310.255005;1020.598877;928.599243;467.583984;;;;;;;;;;;;;880.480652;797.392456;59.463024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;920.601074;886.002625;82.705818;779.835388;861.937988;67.615479;1059.016602;997.563538;310.154663;1020.853638;928.589783;467.484558;;;;;;;;;;;;;880.168030;796.040527;60.324863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;919.623901;884.789917;83.599648;778.884583;860.497986;68.936775;1059.206909;997.560059;310.154724;1021.100891;928.576477;467.445862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;918.755066;883.801086;84.311592;777.829834;858.968445;69.591805;1059.288208;997.477783;309.996857;1021.236938;928.577271;467.344788;;;;;;;;;;;;;;;;880.400330;792.673462;62.761597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;917.795288;882.332581;85.743225;776.955139;857.398254;70.621864;1059.330078;997.365540;309.902222;1021.364563;928.618164;467.304840;;;;;;;;;;;;;;;;880.710938;790.517639;63.173641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;916.569580;880.761536;86.992706;776.163147;855.039124;71.599258;1059.331787;997.167236;309.778870;1021.555481;928.621399;467.274872;;;;;;;;;;;;;;;;881.000122;788.396118;64.637352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;915.592529;879.308716;87.637695;775.151489;853.041748;71.902763;1059.412720;996.987244;309.761230;1021.666565;928.573181;467.157806;;;;;;;;;;;;;;;;881.078247;786.308655;65.494476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;914.709778;877.550659;88.679039;774.553284;850.449463;73.263481;1059.334473;996.830322;309.574066;1021.815308;928.562927;467.149902;;;;;;;;;;;;;;;;881.093628;784.633850;65.674362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;913.546570;875.838867;90.052643;773.768250;847.888428;74.274002;1059.146606;996.583069;309.345764;1021.915100;928.595154;467.069458;;;;;;;;;;;;;;;;881.079407;782.073608;65.968567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;912.704773;873.998657;90.832901;773.041687;845.683411;74.886261;1058.944336;996.310608;309.123505;1022.061462;928.531250;466.918457;;;;;;;;;;;;;;;;881.277466;779.811035;66.668762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;911.610535;872.026978;91.945473;772.078918;842.843384;76.237434;1058.684204;996.063904;308.833618;1022.180176;928.535034;466.820435;;;;;;;;;;;;;;;;881.339355;777.564270;66.851395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;910.368042;869.834106;93.141235;770.669189;840.287415;77.743401;1058.489258;995.844116;308.755768;1022.230225;928.456909;466.645691;;;;;;;;;;;;;;;;881.391357;775.020325;68.032806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;909.531677;867.827576;94.439178;770.358948;837.269897;79.346863;1058.345581;995.567871;308.559906;1022.279297;928.394836;466.493927;;;;;;;;;;;;;;;;881.234192;772.820129;68.732216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;908.337830;865.571228;95.797874;769.862244;834.087158;80.474083;1058.132568;995.240540;308.363556;1022.235962;928.366699;466.402374;;;;;;;;;;;;;;;;881.207092;770.337524;69.206390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;907.706360;863.404968;97.066460;769.072815;831.032593;82.359962;1057.905273;994.927063;308.127502;1022.167908;928.281250;466.277039;;;;;;;;;;;;;;;;881.497070;767.945618;70.716843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;906.553772;861.001282;98.147629;767.850525;827.934387;83.912552;1057.721558;994.539246;307.909515;1022.059021;928.191833;466.126556;;;;;;;;;;;;;;;;881.663208;765.444031;71.722267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;905.417786;858.808044;99.393349;767.553345;824.586243;85.709755;1057.397339;994.020630;307.591949;1021.997131;928.023499;465.883820;;;;;;;;;;;;;;;;882.045593;763.052856;72.662834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;904.404419;856.405334;100.692596;766.831421;821.325012;87.456192;1056.999756;993.696411;307.148285;1021.814148;927.886047;465.636810;;;;;;;;;;;;;;;;882.104431;760.412903;74.078789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;903.113770;853.898743;102.074852;765.718445;818.433167;89.433754;1056.512939;993.325378;306.574768;1021.609192;927.799988;465.437988;;;;;;;;;;;;;;;;881.651733;757.617126;75.004280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;902.418335;851.453796;103.290733;764.390930;815.214294;91.657257;1055.947388;992.989624;306.251190;1021.373352;927.612305;465.145508;;;;;;;;;;;;;;;;881.605591;754.793274;76.647133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;901.429504;848.898743;104.466278;764.416809;811.584290;93.406601;1055.254517;992.630737;305.805847;1021.292847;927.362671;464.917175;;;;;;;;;;;;;;;;881.888550;752.362366;77.640282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;900.786621;846.317261;105.977753;763.858887;808.281433;95.585220;1054.756714;992.246216;305.502716;1021.200317;927.155396;464.814789;;;;;;;;;;;;;;;;881.791870;749.536926;78.995155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;899.727905;843.719360;107.413574;762.770874;805.211121;97.599220;1054.023438;991.584106;305.478394;1021.206665;926.987122;464.618195;;;;;;;;;;;;;;;;881.543091;746.772156;80.260201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;898.713684;841.056213;108.936668;762.349060;801.875610;99.057800;1053.635254;990.724731;305.230896;1021.239624;926.777832;464.300262;;;;;;;;;;;;;;;;881.290283;743.911438;82.021820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;897.876160;838.520142;110.229668;761.366272;798.326904;101.238159;1053.102417;990.007629;304.615845;1021.401184;926.567688;464.104431;;;;;;;;;;;;;;;;881.289551;741.266663;83.178276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;896.967773;835.819763;111.554214;760.697144;795.439819;103.167809;1052.335571;989.397034;304.072754;1021.169189;926.363647;463.690521;;;;;;;;;;;;;;;;881.210999;738.267273;84.593575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;896.360779;833.190918;112.525414;760.027527;792.059326;105.077888;1051.545044;988.868286;303.559357;1020.974854;925.899597;463.088196;;;;;;;;;;;;;;;;881.100769;735.778870;85.707710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;895.310669;830.731079;113.363976;759.773376;788.285400;106.829224;1051.036621;988.388000;303.162964;1020.650085;925.616821;462.416077;;;;;;;;;;;;;;;;881.088745;733.359436;86.293068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;894.545410;828.026978;114.992500;758.850098;785.547607;108.311577;1050.559204;987.517578;302.840607;1020.332458;925.301453;462.049835;;;;;;;;;;;;;;;;880.560730;730.368958;87.998993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;893.482910;825.320984;116.223099;758.275940;782.304504;110.238083;1049.763306;986.573669;302.402313;1019.849792;924.967407;461.809509;;;;;;;;;;;;;;;;880.203186;727.478943;90.113686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;892.607971;822.650635;117.732498;758.137878;779.046936;111.565544;1048.804077;985.917786;301.794983;1019.299500;924.664307;461.557373;;;;;;;;;;;;;;;;879.999817;724.752380;90.983566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;892.037537;820.105225;118.862297;757.235657;775.798035;113.081032;1048.196533;985.361816;301.282959;1018.795593;924.455811;461.417633;;;;;;;;;;;;;;;;879.993225;722.287292;91.699387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;891.202332;817.594055;119.923096;756.664368;772.562439;115.395943;1047.570190;984.421936;300.743011;1018.489258;924.019592;461.389130;;;;;;;;;;;;;;;;879.641418;719.598145;93.443924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;890.695129;815.127625;121.144684;755.850159;769.692322;117.014740;1046.641113;982.651428;300.031494;1018.105103;923.805847;461.189789;;;;;;;;;;;;;;;;879.824768;717.102844;94.622643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;889.623047;812.584900;122.006889;755.476685;766.600952;118.702065;1045.710449;982.044128;299.377625;1017.624390;923.484009;460.756927;;;;;;;;;;;;;;;;879.476746;714.142761;95.977692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;888.593140;810.267883;123.085899;754.724182;763.936462;120.037270;1044.711426;981.795654;298.856262;1017.064087;923.061096;460.401978;;;;;;;;;;;;;;;;878.873657;711.688599;97.447708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;887.845459;807.902100;124.128204;753.924683;760.904358;121.707939;1044.259644;980.994080;298.633575;1016.488953;922.714722;460.166260;;;;;;;;;;;;;;;;878.893799;709.184387;99.558167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;886.708435;805.533020;125.027908;753.612427;758.160583;123.121475;1043.416992;979.427185;298.212128;1015.801941;922.292175;459.981140;;;;;;;;;;;;;;;;878.821411;706.697632;100.397789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;886.068726;803.170105;126.350334;753.272583;755.347778;124.557632;1042.336426;978.263794;297.690033;1015.125366;921.845886;459.846771;;;;;;;;;;;;;;;;879.069641;704.814819;100.789101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;885.312073;800.852478;127.176239;752.067810;753.040771;125.816216;1041.185669;977.629517;296.881653;1014.501404;921.441528;459.657776;;;;;;;;;;;;;;;;878.789063;702.035583;102.238960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;884.645813;798.812256;127.618790;751.562256;750.428589;127.408638;1040.418823;977.140259;296.304260;1014.130371;921.103271;459.250763;;;;;;;;;;;;;;;;878.209900;699.518799;103.785202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;884.213501;796.403198;128.843185;750.275330;748.367004;128.884644;1039.664673;976.411194;296.016968;1013.721375;920.751038;458.921997;;;;;;;;;;;;;;;;877.950684;697.201172;105.431755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;883.290283;794.145935;129.979004;749.974792;746.027832;130.274094;1038.563477;975.600098;295.698578;1013.132568;920.250793;458.418884;;;;;;;;;;;;;;;;877.573853;694.990784;106.132904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;882.763794;792.140198;130.375534;750.016052;743.440674;131.329330;1037.489746;974.732300;295.014923;1012.447327;920.039307;457.735718;;;;;;;;;;;;;;;;877.297546;692.690186;107.574364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;881.973511;789.933472;131.405762;749.046692;741.422241;132.285599;1036.674194;973.975525;294.376038;1011.898987;919.778503;457.246246;;;;;;;;;;;;;;;;877.168091;690.466431;108.702667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;881.130798;787.837708;132.553329;748.774597;739.414124;133.420593;1035.917603;973.369385;293.708740;1011.502930;919.256226;457.000549;;;;;;;;;;;;;;;;877.064514;688.699951;109.147278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;879.894226;786.217834;133.216507;747.982056;737.503906;134.848953;1035.286499;972.407471;293.477081;1010.994263;918.799683;456.625427;;;;;;;;;;;;;;;;876.513733;686.127563;110.732216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;879.589661;784.402283;133.728165;746.971252;735.473816;135.554092;1034.443726;971.616760;292.568054;1010.502869;918.381897;456.294586;;;;;;;;;;;;;;;;875.877197;684.295288;111.775970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;879.074646;782.073730;134.495285;746.156189;733.923584;136.577255;1033.399414;970.880859;292.076172;1009.963013;918.037109;456.003235;;;;;;;;;;;;;;;;875.566467;682.356873;112.678360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;878.519592;780.149719;134.980911;745.618652;731.569336;137.608521;1032.117310;970.135254;291.913635;1009.209961;917.653259;455.752716;;;;;;;;;;;;;;;;874.818909;680.648071;113.390724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;878.013672;778.668396;135.094574;745.202148;729.785156;138.083023;1031.179932;969.459412;291.648346;1008.274902;917.228394;455.626770;;;;;;;;;;;;;;;;874.357971;678.544128;114.192650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;877.298279;776.904602;135.776321;745.190186;727.612000;138.231995;1030.324097;968.979980;291.102509;1007.348450;916.764465;455.662750;;;;;;;;;;;;;;;;874.277771;676.737671;115.498199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;876.315186;775.240845;136.773392;744.447266;726.056763;139.193420;1029.257813;968.162598;290.584045;1006.729187;916.459412;455.488373;;;;;;;;;;;;;;;;874.224304;674.824036;116.865143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;875.684753;773.428162;137.370850;743.813354;724.359497;139.942398;1028.009888;967.263062;290.319611;1006.156433;916.005249;455.145325;;;;;;;;;;;;;;;;873.694397;673.191284;117.489189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;875.246948;771.898804;137.850052;742.885559;722.864746;140.240677;1026.966187;966.603149;290.157928;1005.770325;915.418457;454.832794;;;;;;;;;;;;;;;;873.377197;671.429749;117.749031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;874.417297;770.505310;138.065536;742.088928;721.277710;140.889954;1025.894409;966.295654;289.714996;1004.981384;914.932983;454.604065;;;;;;;;;;;;;;;;873.057190;669.958984;118.897003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;873.494202;769.166626;138.635071;741.999573;719.282654;141.478928;1024.703857;965.553223;289.379761;1003.828003;914.554565;454.412872;;;;;;;;;;;;;;;;872.331238;668.308838;119.901459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;872.840332;767.956299;138.794052;741.674866;717.631653;142.017883;1023.671753;964.647827;289.202362;1003.050476;914.185425;454.414276;;;;;;;;;;;;;;;;871.868347;666.766602;120.264275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;872.577698;766.162170;138.996674;741.299011;715.902588;142.650208;1022.987122;963.959229;288.867737;1002.778748;913.802673;454.399963;;;;;;;;;;;;;;;;871.322815;665.500854;120.341843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;871.434937;765.067749;140.002304;740.887329;714.354614;143.186584;1022.587341;963.161804;288.562683;1002.203796;913.518616;454.204681;;;;;;;;;;;;;;;;870.890442;664.132996;120.718590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;870.770264;763.367004;139.795853;740.433044;712.831970;143.740906;1021.274902;962.652771;287.918121;1001.419983;913.040100;453.887482;;;;;;;;;;;;;;;;870.583618;662.784058;121.336243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;870.665344;762.080566;139.416733;740.279358;711.275391;144.543976;1019.965942;962.233276;287.515106;1000.448425;912.584045;453.620209;;;;;;;;;;;;;;;;870.362610;661.632080;121.818092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;870.493164;760.910767;139.468460;739.920532;709.585938;144.967789;1019.085388;961.816345;287.236206;999.742432;912.161438;453.459869;;;;;;;;;;;;;;;;870.031860;660.065552;121.815254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;869.801880;759.715576;139.692535;739.046143;707.980103;145.015778;1018.543518;961.367676;287.033478;999.392273;911.732239;453.188202;;;;;;;;;;;;;;;;868.979248;658.654114;121.432121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;869.011597;758.488037;139.963928;738.940430;705.852173;145.306122;;;;998.925842;911.434265;453.057465;;;;;;;;;;;;;;;;868.887756;657.548157;121.408173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;868.490234;757.098999;140.400330;739.555298;704.050903;145.624771;;;;998.069641;911.077515;453.281067;;;;;;;;;;;;;;;;868.484680;656.138184;121.319191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;868.007324;755.938782;141.003693;739.524780;702.167664;145.807297;;;;997.863525;910.885925;452.444641;;;;;;;;;;;;;;;;868.169312;654.995850;121.164879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;867.567261;754.666321;141.261322;738.822449;700.845581;146.467346;;;;996.757751;910.544678;452.764526;;;;;;;;;;;;;;;;867.605042;654.245056;120.696854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;866.919067;753.485229;141.545364;738.442017;699.177124;147.095505;;;;995.736267;910.130371;452.834473;;;;;;;;;;;;;;;;866.791565;653.414673;119.476768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;866.191650;752.462524;141.616776;738.508057;697.245422;147.392960;;;;995.040588;909.801514;452.567535;;;;;;;;;;;;;;;;866.011475;652.004333;118.756615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;865.470215;751.603149;141.746658;739.115479;695.351135;147.308319;;;;994.580261;909.415833;452.508087;;;;;;;;;;;;;;;;865.471985;650.935059;118.548843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;865.020386;750.724121;141.773392;739.034485;693.670349;146.653290;;;;993.944702;909.073364;452.305267;;;;;;;;;;;;;;;;864.709656;650.578613;117.316788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;864.787109;749.754883;142.187881;738.738647;692.493591;146.502808;;;;993.390137;908.549255;452.306488;;;;;;;;;;;;;;;;863.387085;649.992004;116.107399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;864.567078;749.055603;141.861282;738.332703;691.310059;146.477112;;;;992.876160;908.149536;452.340698;;;;;;;;;;;;;;;;861.739807;649.071533;114.989159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;863.652832;748.298279;141.785950;738.376343;690.261108;146.111862;;;;992.302795;907.712158;452.298309;;;;;;;;;;;;;;;;860.445374;648.192627;113.536331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;862.724121;747.479370;141.811813;738.326111;689.157532;145.829376;;;;991.786865;907.405823;452.266327;;;;;;;;;;;;;;;;858.984863;647.967773;111.683655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;862.223145;746.681580;141.702454;738.365662;687.869385;144.751221;;;;991.123535;907.250366;452.127808;;;;;;;;;;;;;;;;857.239685;647.952637;110.480751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;861.802917;746.035217;141.319550;738.679810;686.518433;143.047714;;;;990.248596;907.108887;451.939728;;;;;;;;;;;;;;;;855.483032;647.189392;108.922279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;861.739685;745.687317;140.284637;738.658447;685.359131;141.988281;;;;989.462891;906.786987;451.819550;;;;;;;;;;;;;;;;853.652283;647.161194;107.131447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;861.380920;745.425659;140.184952;738.494934;684.116638;140.281494;;;;988.340698;906.474915;451.866577;;;;;;;;;;;;;;;;851.768066;646.929504;105.660652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
