Grasp121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:48:03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;
17;992.673889;623.218689;279.254761;759.984253;486.127960;30.169485;896.231934;513.689941;61.225315;1084.249023;700.995117;473.583618;830.641418;446.098511;30.948870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;992.793457;623.206177;279.175140;759.978455;486.128906;30.187807;896.220154;513.641785;61.285770;1084.409790;700.913086;473.503723;830.509827;446.130493;30.993385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;992.900085;623.174561;279.166260;760.009277;486.133972;30.187023;896.215698;513.742371;61.211456;1084.575562;700.892273;473.402863;830.754517;445.848877;31.216930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;992.963562;623.340820;279.234467;759.986389;486.128998;30.181639;896.190918;513.683655;61.176933;1084.748657;700.883301;473.416351;830.607422;446.032684;31.046061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;993.043945;623.420105;279.318695;759.974121;486.111176;30.229204;896.144470;513.654358;61.292805;1084.841553;700.829163;473.349640;830.990479;445.928040;30.930447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;993.057739;623.694519;279.436188;759.989929;486.069641;30.221188;896.083374;513.658630;61.301868;1084.984253;700.810242;473.360779;831.102539;445.884369;30.898397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;993.216003;623.870605;279.527100;760.099976;486.050964;30.260410;896.065002;513.650208;61.360256;1085.161133;700.706421;473.253143;830.634949;446.077209;30.952398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;993.478394;624.126953;279.797913;759.995117;486.089203;30.308001;896.067444;513.658630;61.407001;1085.278198;700.716797;473.246246;830.667053;445.843933;31.246290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;993.522339;624.324585;279.737549;760.018494;486.056488;30.341331;896.023193;513.669128;61.468170;1085.374268;700.737244;473.159149;830.927795;445.830688;31.086985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;993.746277;624.494019;279.752167;759.924988;486.114410;30.307045;895.968079;513.788696;61.547729;1085.535522;700.799561;473.162354;830.972351;445.874512;30.959459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;993.951050;624.735229;279.862183;759.908325;486.214905;30.355560;895.910400;513.843018;61.628799;1085.663452;700.825378;473.072845;830.944031;445.896362;30.976954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;993.751953;624.926270;280.060883;759.885742;486.243103;30.299023;895.817505;513.842468;61.726120;1085.790405;700.840088;472.898285;830.898926;445.910675;30.972622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;994.194458;625.550110;280.121552;759.867432;486.218842;30.366522;895.763489;513.815918;61.899364;1086.056030;700.853516;473.039215;830.855286;445.890656;30.978388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;994.586853;626.225159;280.168701;760.031128;486.377594;30.428530;895.685730;513.815369;62.023544;1086.156982;700.976746;473.102631;830.874084;445.909424;31.006273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;994.843140;626.759583;280.192291;759.847534;486.287842;30.485407;895.556396;513.813232;62.257164;1086.374878;701.079590;473.092224;830.846619;445.935364;31.014837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;995.156128;627.500366;279.842102;759.768372;486.210175;30.496246;895.390930;513.825439;62.567863;1086.557495;701.248901;473.155945;830.463196;446.086517;31.006292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;995.718384;627.911194;279.835785;759.769775;486.321991;30.540085;895.201782;513.795715;62.916977;1086.829834;701.409546;473.214233;830.654541;445.924347;31.067293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;996.068298;628.361877;279.871399;759.710083;486.378082;30.603851;894.897705;514.006653;63.602486;1087.439453;701.607361;473.002563;830.747314;445.984589;31.046648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;996.474121;629.219421;279.903748;759.671631;486.464386;30.670567;894.678284;513.992615;64.242867;1088.022705;701.713806;472.863800;830.788086;446.018219;31.051006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;996.981384;630.180054;279.857025;759.578186;486.599640;30.704288;894.509460;514.133545;64.682732;1088.575195;701.956482;472.774750;830.257996;446.035492;31.327387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;997.489746;631.159851;279.755615;759.536499;486.594513;30.841003;894.255554;514.480286;65.507721;1089.302612;702.081421;472.653503;830.591919;445.801788;31.684990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;998.057800;631.748718;279.677765;759.535095;486.744659;30.888912;894.258423;514.832031;66.096031;1089.916382;702.396851;472.543518;830.910339;445.715912;31.983995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;998.728210;632.828857;279.458862;759.621399;486.863037;31.011959;894.250793;514.977112;66.667999;1090.656616;702.533325;472.449982;831.048645;445.696594;32.473202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;999.639343;634.211304;279.293121;759.640259;486.991852;31.109715;894.093933;515.331604;67.712868;1091.168335;702.690247;472.559296;831.160950;445.805298;33.347260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;1000.920471;635.318726;279.286041;759.731262;487.311371;31.112957;893.786255;516.004639;69.041267;1091.598755;702.972107;472.420410;831.203308;445.783630;34.723877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;1001.703186;636.550110;279.530670;759.861572;487.676849;31.305691;893.864868;516.676208;70.111366;1091.989502;703.139771;472.184052;831.189026;445.925293;36.505169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;1002.468384;638.080322;279.566376;759.844116;488.307068;31.435953;893.779419;517.379211;70.889053;1092.634644;703.261047;471.795502;831.122803;446.109833;37.975124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;1003.029297;639.463562;279.817688;759.919678;488.925751;33.565807;893.872253;517.921631;71.702316;1093.270874;703.563354;471.499420;831.154297;446.352997;39.906460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;1003.823120;641.180481;279.733429;759.925049;489.399780;35.966824;893.989502;518.496887;73.175941;1093.681763;703.895508;471.074127;830.945068;446.490845;42.404545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;1004.981201;642.790161;279.009003;759.513550;490.087769;38.701000;894.291748;519.044067;75.220528;1094.344849;704.141357;471.267548;831.050476;446.640350;44.312653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;1006.602783;644.131592;278.799683;759.458496;490.545715;41.431175;894.376709;519.842712;76.318497;1095.026855;704.458801;471.322327;831.407593;446.913513;46.734699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;1007.896423;645.759155;278.747009;759.236084;491.250732;44.617771;894.609314;520.725586;77.893875;1096.054077;704.805725;471.265228;831.576294;447.028381;49.322407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;1009.434692;647.327759;279.028015;759.329407;491.868469;47.827293;894.721069;521.283142;79.884682;1096.969727;705.148682;471.256226;831.788574;447.111908;52.136906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;1010.795349;649.009399;279.229858;759.370483;492.507568;50.590179;895.140015;522.010986;81.885567;1097.954956;705.628662;471.100769;832.000366;447.317657;55.368908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;1012.185120;650.422058;279.468201;759.829102;493.064972;53.985401;895.450928;522.634766;83.816849;1099.060181;706.017517;470.904785;832.278015;447.221375;58.241283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;1014.149353;652.496948;279.733643;760.037476;493.688202;57.411457;895.883301;523.506958;85.893623;1099.569702;706.553711;471.105133;832.925476;447.379425;61.778522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;1016.217896;654.036926;279.715942;760.547302;494.099091;61.213192;896.481995;524.304138;88.020401;1099.998779;707.075684;471.317719;833.982605;447.425934;65.433525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;1017.762451;655.960266;279.794830;761.254395;494.298645;65.261070;897.358276;525.329712;90.820755;1100.791138;707.638123;471.340637;834.619568;447.282318;68.908051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;1019.798096;657.399048;279.721863;761.993103;494.761414;69.423058;898.255493;525.880676;92.943291;1101.659912;708.218811;471.046051;835.786316;447.369019;72.680626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;1021.487793;659.563232;279.800140;762.366943;495.130859;73.817322;898.964417;526.928955;95.682785;1102.964844;708.810730;471.217834;837.056213;447.456635;76.621407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;1023.699890;661.568115;280.007843;763.244507;495.446899;78.656464;899.995605;527.690491;98.567184;1104.262085;709.324219;471.466400;838.012817;447.552185;81.135544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;1025.640137;663.426086;280.476501;764.505127;495.768616;83.632401;900.842651;528.548096;101.459785;1105.452393;709.703186;471.719788;839.207458;447.558533;85.628998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;1027.594482;665.247192;280.607208;765.493164;496.210663;88.921410;902.276550;529.228882;103.881470;1106.131592;710.361877;471.621094;840.678345;447.587250;89.889565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;1029.230713;667.086243;280.974335;766.896423;496.473328;94.150269;903.526062;530.154541;107.123077;1107.262939;710.997070;471.589630;842.263733;447.963867;94.326302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;1032.147217;669.023376;281.444580;768.085815;496.597870;99.260567;904.778076;531.126770;110.291039;1108.454956;711.590210;471.643555;843.778381;448.573883;99.035858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;1034.523315;670.958130;281.132935;769.800110;496.630798;105.149223;906.018555;532.044739;113.182182;1109.848511;712.220825;471.687073;845.120911;448.972351;103.957634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;1036.393555;672.985657;281.183899;771.401184;497.155945;111.211594;907.234497;533.053711;116.295013;1110.837158;712.833374;472.025909;846.829285;449.236328;108.694077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;1038.576904;674.777466;281.629059;773.269287;496.927673;117.251137;908.642700;534.200256;120.066933;1111.898804;713.349670;472.211761;848.091187;449.785889;113.668304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;1040.686401;677.010864;282.201477;775.504578;496.972290;123.780212;910.349060;535.079590;123.396599;1113.209106;713.821228;472.077698;849.374023;450.589264;118.740448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;1043.684082;678.514893;282.752899;777.257202;497.711945;130.202164;912.067505;536.053162;126.818733;1114.491699;714.345581;472.082031;850.809875;451.516449;123.835938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;1046.157471;680.772766;282.968964;779.539673;497.860565;136.668259;913.035156;537.361450;130.340134;1115.637207;715.130310;472.253754;852.568542;452.176422;129.293900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;1047.926025;682.483337;283.549957;781.761047;498.692200;143.606720;914.913147;538.478455;133.304474;1116.629761;715.790283;472.506165;853.823425;453.171570;133.934021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;1050.117554;684.346130;283.874695;783.751221;500.092224;149.725006;916.580872;539.428711;137.078217;1117.835449;716.333252;472.417297;855.375183;454.629181;139.206467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;1052.984863;685.971985;284.517975;786.350159;501.126678;156.233139;917.780518;540.753113;140.931030;1119.556763;716.711914;472.327667;856.597534;456.081329;144.232117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;1055.275146;687.778503;285.197235;788.835938;502.843628;163.443405;919.954895;542.247009;144.202805;1121.243408;717.018127;472.592194;857.868591;457.204285;149.428345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;1057.316406;689.591125;285.517853;790.612549;504.922333;170.438660;921.425354;543.364624;147.564804;1122.076782;717.701782;472.908020;859.476868;458.727142;154.899185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;1059.653564;691.565247;285.905182;793.042603;507.260284;177.027145;922.780579;544.861633;151.062927;1123.120972;718.356079;473.048859;860.902466;460.330719;160.287521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;1062.083984;692.727661;286.586212;795.136230;509.833130;183.476898;925.236023;545.706848;154.206345;1124.519287;718.905457;473.064545;862.298157;462.015076;165.806351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;1064.828735;694.243103;286.706543;797.659241;512.478271;189.345108;927.315063;546.764282;157.634064;1125.798340;719.214172;473.228485;863.583435;463.900391;170.801575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;1066.330566;696.153870;287.708466;799.351318;515.199951;195.824356;929.021606;548.261597;160.873505;1127.434937;719.514038;473.763641;864.920105;465.735779;175.995956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;1068.412109;697.990906;288.527679;801.828979;518.212708;201.930786;930.218384;549.742920;164.160278;1128.265991;720.001465;473.918976;866.150208;467.581848;181.037689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;1070.621704;698.877502;288.757599;804.177551;521.264343;207.212463;931.526428;551.636597;167.294434;1129.031494;720.526062;473.957916;867.584961;469.990143;185.758102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;1073.512207;700.266418;289.512726;805.972778;524.660889;213.233810;933.091919;553.141968;170.265228;1129.721069;720.957886;473.721161;868.644775;472.266663;190.975006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;1075.586426;701.846008;290.362213;808.154114;527.987915;218.036072;934.890869;554.568542;173.827240;1131.670044;721.253906;474.207886;869.439758;474.714539;196.061615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;1077.796509;702.861877;291.024658;809.753967;531.760803;222.687225;936.541199;556.374695;176.403076;1133.520752;721.495544;474.733551;870.517212;477.360779;200.140915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;1081.031128;703.831909;290.603973;811.357788;535.800842;227.259033;937.875977;557.651550;179.172134;1134.306519;721.913208;475.175446;871.206604;479.767731;204.508896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;1083.031494;705.401489;291.841919;813.391724;539.755676;232.438690;938.403931;559.633972;181.972229;1134.746582;722.420898;475.167633;871.778503;482.381744;208.714828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;1084.801758;706.574890;292.573792;814.754883;543.913696;236.230621;940.568604;561.286743;184.138901;1136.000122;722.779297;475.331055;872.838562;485.162231;212.191238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;1087.860474;706.981995;292.989410;816.581909;547.845215;240.553070;942.011353;562.880981;186.686691;1137.345337;723.045532;475.706085;873.435242;487.693542;215.583801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;1090.559326;708.287292;293.152100;818.262024;552.283997;244.227249;942.591614;564.661560;188.673325;1138.517212;723.260986;475.814636;874.065918;490.140594;218.308365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;1092.057007;709.246643;293.994629;820.095703;556.910461;247.458374;943.575073;566.885742;191.156021;1139.800171;723.337219;475.922058;874.499146;493.193939;221.485641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1094.764526;709.688843;294.235748;821.548401;561.955750;250.612946;944.628052;568.872559;192.785751;1140.362305;723.735718;476.071930;874.281433;496.217529;224.504623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
