Grasp22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:31:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;
29;870.560181;787.518066;115.157692;913.291443;877.327759;110.937477;777.060059;863.731506;87.144966;1123.146973;974.646667;372.317139;;;;1102.454346;1017.176758;229.165039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;871.144409;785.685303;117.529106;912.613770;875.576355;111.927162;775.781738;861.068420;89.689568;1122.246338;974.549438;372.528656;;;;1100.949829;1017.054138;229.446640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;871.767883;782.979614;120.001549;911.997803;873.765869;113.209084;775.051697;858.266052;91.730354;1121.593750;974.346985;372.825439;;;;1099.843994;1017.060120;229.692551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;872.800354;781.091187;121.802917;911.171692;871.847168;115.239937;774.888672;854.851379;93.414581;1120.182983;974.304443;373.156891;;;;1098.851196;1016.896423;229.828934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;873.500916;778.482788;123.966896;910.768127;870.050415;116.728973;774.143860;851.791870;96.392311;1119.386475;974.131409;373.376343;;;;1097.168335;1016.518494;230.188110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;873.970886;776.626770;126.391167;910.040894;867.822510;118.299217;773.586426;848.554626;97.605942;1119.018066;973.863098;373.417511;;;;1095.692261;1016.203308;230.202637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;875.344421;774.079651;128.422363;909.053894;865.662292;119.532883;;;;1118.571167;973.541138;373.410645;;;;1094.786377;1015.917847;230.468201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;876.338135;771.905396;130.032791;908.517395;863.664734;120.520660;;;;1117.760132;973.106567;373.466003;;;;1093.736938;1015.216003;230.705154;772.452515;841.402832;101.364281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;877.050476;770.346130;132.156631;907.910156;861.349792;121.717834;;;;1116.789673;972.577698;373.576843;;;;1092.324097;1014.760437;230.652618;772.480530;838.174255;102.439903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;877.999573;767.702087;133.691483;907.185181;859.198364;122.735321;;;;1116.334595;972.134705;373.640808;;;;1090.445923;1014.699158;231.165176;772.277832;834.268127;104.323616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;879.014160;765.483521;135.388046;906.716553;856.941223;124.189850;;;;1115.681519;972.059509;373.568542;;;;1088.324585;1014.295593;231.495850;771.050537;831.144287;106.017982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;879.889526;762.709412;136.866150;906.046387;854.616394;125.524292;;;;1114.049805;971.915771;373.924530;;;;1087.075317;1013.491882;231.667023;770.963318;827.202209;107.481522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;880.162781;760.472107;138.033524;905.306335;852.573242;126.360237;;;;1112.574097;971.619873;374.544373;;;;1086.166138;1012.480469;231.681793;770.388977;823.730713;109.460602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;881.046326;757.593323;139.349823;904.890808;850.118652;127.632904;;;;1111.525513;971.206055;374.690460;;;;1084.214355;1011.846008;231.778763;770.002991;820.324890;110.374390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;881.025208;755.158447;140.768433;904.039307;847.894348;128.541016;;;;1111.413208;970.701172;374.442291;;;;1082.092285;1011.575378;232.115601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;881.168335;753.159302;142.395004;903.321899;845.664978;128.970825;;;;1110.532227;969.974670;374.212006;;;;1080.017944;1010.907959;232.449493;;;;769.506531;821.970459;117.602707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;882.293335;750.550842;143.164719;902.807190;843.374207;129.791763;;;;1109.217163;969.123779;374.365417;;;;1078.858643;1009.906982;232.627869;;;;768.991455;809.557617;114.832344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;882.906372;748.428467;144.049316;902.002869;840.992676;130.707184;;;;1107.876587;968.811768;374.402130;;;;1077.553101;1009.078003;232.557037;;;;769.831726;804.588562;113.911552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;883.563843;746.010925;144.635025;901.339722;838.897644;131.196747;;;;1106.092773;968.475708;374.639862;;;;1075.407471;1008.441284;232.854385;;;;768.872070;802.335266;115.791428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;885.221252;742.714905;145.143478;900.662781;836.721863;131.915329;;;;1105.133545;967.804626;375.003693;;;;1073.318604;1007.677429;232.916199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;884.379700;740.936096;146.221832;899.708923;834.321716;132.565796;;;;1104.196655;967.271973;375.031708;;;;1071.446899;1006.595703;233.085083;;;;;;;767.458008;795.974365;118.778191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;883.561768;738.636658;147.142487;899.025208;832.336731;132.897156;;;;1103.279541;967.024719;374.778625;;;;1070.549561;1005.640686;232.832306;;;;;;;766.639893;793.546143;119.716354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;884.502869;736.129944;146.992218;898.152527;830.008728;133.843750;;;;1101.998413;966.229431;374.723755;;;;1068.049072;1004.922729;232.982590;;;;;;;766.576843;789.948730;121.017212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;884.813965;733.800171;147.584167;897.215332;827.631958;134.716507;;;;1100.282593;965.363892;375.055878;;;;1065.901123;1004.184204;233.272400;;;;;;;766.788086;786.520508;121.201569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;884.944336;731.177490;147.570084;896.604004;825.582458;134.858063;;;;1099.197266;964.792908;375.084473;;;;1063.993408;1003.079468;233.511368;;;;;;;765.611328;783.759460;121.546158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;884.322937;728.927795;147.970245;896.308350;823.255737;134.893372;;;;1097.982666;964.244263;375.526154;;;;1062.918457;1001.962280;233.397461;;;;;;;764.695740;781.080994;122.546646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;884.519165;726.166077;147.546356;895.823303;821.015076;134.342117;;;;1096.426636;963.571777;375.658112;;;;1060.786987;1001.174500;233.605377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;885.031799;723.748108;147.340271;895.239502;818.817627;134.868881;;;;1095.527954;963.190735;375.377655;;;;1058.299683;1000.420593;233.696259;;;;;;;;;;763.917847;775.335693;122.903252;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;884.832275;721.674927;147.018326;894.046570;816.768188;135.726990;;;;1094.526489;962.479736;375.248169;;;;1056.308228;999.264099;233.891739;;;;;;;;;;763.497070;772.876648;123.486221;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;885.175171;718.135437;146.410629;893.314758;814.507202;135.925140;;;;1092.821655;961.664551;375.454041;;;;1055.395386;997.717834;233.354263;;;;;;;;;;762.846008;770.403748;123.366173;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;883.732056;716.267090;146.378845;893.010437;812.618225;135.747345;;;;1091.505005;960.733215;375.658478;;;;1053.851196;996.602966;233.144485;;;;;;;;;;762.420593;767.463501;123.086830;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;883.368286;714.837158;146.450684;892.289978;810.519653;135.846390;;;;1091.211548;959.903809;375.386475;;;;1051.145996;996.004333;233.595551;;;;;;;;;;761.968384;764.638245;122.694397;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;883.415100;712.632629;145.346130;891.157532;808.526611;135.503860;;;;1089.597900;959.276550;375.512909;;;;1048.689941;994.780029;233.900345;;;;;;;;;;761.368896;762.468445;122.534920;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;883.616943;710.382751;144.404037;890.744812;806.672729;135.239899;;;;1088.014038;958.775330;375.379242;;;;1047.259399;993.552063;233.785263;;;;;;;;;;760.704529;760.091614;122.579865;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;883.394104;708.134766;143.926071;890.111206;804.555054;134.891876;;;;1086.910889;957.995239;375.378510;;;;1046.663574;992.036743;233.667099;;;;;;;;;;760.507874;757.250610;122.349319;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;882.891541;706.365723;143.947021;888.964050;802.460999;134.931213;;;;1085.704590;956.949341;375.517609;;;;1044.910400;991.012817;233.436111;;;;;;;;;;760.426392;754.481812;122.344772;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;883.120972;704.291138;144.009552;888.190857;800.746155;134.833405;;;;1084.768799;956.016174;375.510681;;;;1041.855713;990.115723;233.698135;;;;;;;;;;760.035889;751.941895;121.850800;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;883.714478;702.287170;142.645874;887.315796;798.979919;134.716660;;;;1083.894043;955.381287;375.766510;;;;1039.648438;989.153076;233.961945;;;;;;;;;;758.498535;749.572571;121.597137;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;884.094421;700.172974;142.014801;886.462952;796.989624;134.450668;;;;1082.330322;954.716980;375.711182;;;;1038.713745;987.508301;234.131134;;;;;;;;;;757.936951;747.426819;121.008652;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;883.475342;698.703308;141.725586;886.310669;795.314514;133.726898;;;;1080.847778;953.902649;375.558441;;;;1037.272949;986.206421;233.767639;;;;;;;;;;758.280640;744.925720;120.103638;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;883.097900;696.627380;141.268417;885.718994;793.639221;133.153595;;;;1080.014038;953.110962;375.545898;;;;1035.681396;985.371277;233.615082;;;;;;;;;;757.973206;742.300659;119.448692;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;883.538391;694.467041;140.693970;884.608459;792.019226;132.821304;;;;1078.854614;952.155518;375.655792;;;;1033.456299;984.211670;234.038757;;;;;;;;;;757.411682;740.469116;119.152847;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;884.199280;692.817688;139.884445;883.837524;790.358948;132.387421;;;;1077.292480;951.545654;375.487061;;;;1031.806763;983.149841;234.054321;;;;;;;;;;757.125854;738.524902;119.359917;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;884.646484;691.613281;139.493393;883.708862;788.907043;132.121033;;;;1076.134521;951.150635;375.394409;;;;1030.651733;981.721619;233.287247;;;;;;;;;;756.794739;735.837524;118.880119;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;884.504822;689.981628;138.517502;883.274780;787.189697;131.545227;;;;1075.324219;949.898926;375.414520;;;;1029.366089;980.978577;233.220551;;;;;;;;;;756.983398;733.341675;118.649254;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;884.314087;688.161438;137.477234;882.303223;785.488770;130.985245;;;;1074.209717;949.010803;375.186310;;;;1027.623413;980.103516;233.543610;;;;;;;;;;756.410461;731.064575;118.420013;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;884.175842;686.680481;137.347275;881.479797;784.004089;130.824997;;;;1073.130493;948.390320;375.209259;;;;1025.119751;979.307129;233.774414;;;;;;;;;;755.765320;729.401245;118.337395;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;883.967285;685.122559;137.059723;881.289490;782.734741;130.202469;;;;1071.976440;947.889343;375.618713;;;;1023.769714;978.032898;233.674744;;;;;;;;;;755.699829;727.602966;118.678070;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;883.876709;683.538147;136.251694;881.018066;781.347961;129.580887;;;;1070.467285;947.285156;375.846771;;;;1022.716553;976.981934;233.348236;;;;;;;;;;755.405212;725.199097;117.897232;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;883.934998;681.959167;135.401550;880.366028;779.848145;129.178360;;;;1069.256714;946.739075;375.532990;;;;1022.549927;975.831299;232.897232;;;;;;;;;;755.880554;723.049683;117.495438;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;884.410889;680.664978;134.692352;879.796082;778.343445;128.630341;;;;1068.213379;945.997925;375.143829;;;;1020.749512;975.012207;232.988495;;;;;;;;;;756.097778;720.941284;117.139214;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;884.290771;679.486877;133.570328;879.861023;776.919250;128.215973;;;;1067.345703;945.226074;375.350098;;;;1018.702759;974.101074;232.960175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;884.804871;677.806702;132.250656;879.858826;775.766113;127.747803;;;;1066.875244;944.266907;375.302734;;;;1017.143005;973.558960;233.053482;;;;;;;;;;;;;754.311707;717.741028;117.854874;;;;;;;;;;;;;;;;;;;;;;;;
82;885.113159;676.467224;131.539276;879.472412;774.533813;127.401245;;;;1066.218262;943.834045;375.174744;;;;1015.790833;972.683411;233.208405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;885.079956;675.063171;130.460052;878.957092;773.203674;126.948303;;;;1065.319702;943.497009;375.161224;;;;1014.799927;971.430542;233.345795;;;;;;;;;;;;;;;;755.190063;713.507446;117.032394;;;;;;;;;;;;;;;;;;;;;
84;885.479126;673.344971;129.014236;878.500671;771.789612;126.224197;;;;1063.402222;943.104675;375.240845;;;;1014.666626;970.263245;232.701889;;;;;;;;;;;;;;;;754.683533;712.401306;117.227913;;;;;;;;;;;;;;;;;;;;;
85;885.447876;672.253906;128.264282;878.248535;770.585754;125.711411;;;;1061.701172;942.597107;375.217651;;;;1013.862366;969.347778;232.134430;;;;;;;;;;;;;;;;754.607849;710.805237;116.946388;;;;;;;;;;;;;;;;;;;;;
86;884.838440;670.861633;127.498947;877.994568;769.399780;125.109940;;;;1060.835449;942.172180;375.048462;;;;1012.111450;968.889648;232.272644;;;;;;;;;;;;;;;;755.149841;708.993896;116.695328;;;;;;;;;;;;;;;;;;;;;
87;885.128113;669.245728;125.970604;877.781372;768.269653;124.387138;;;;1060.453857;941.531616;375.177979;;;;1010.344055;968.419312;232.426987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;885.141602;668.158936;125.005722;877.896729;767.109497;123.833588;;;;1059.639771;940.817261;375.311279;;;;1008.643433;967.687439;232.818634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;884.989075;666.647583;123.359421;877.984070;766.025452;123.569145;;;;1058.756226;940.197632;375.290009;;;;1007.358704;966.803955;232.476532;;;;;;;;;;;;;;;;;;;755.095337;704.311218;117.109467;;;;;;;;;;;;;;;;;;
90;885.320679;665.562073;121.769150;878.128418;764.803528;123.164650;;;;1057.881226;939.818909;375.078156;;;;1006.648682;965.964050;232.142715;;;;;;;;;;;;;;;;;;;754.793457;703.079834;117.350723;;;;;;;;;;;;;;;;;;
91;885.204041;664.606873;120.648636;877.714661;763.666809;122.583961;;;;1057.086182;939.440918;375.140167;;;;1006.173157;965.265320;231.982376;;;;;;;;;;;;;;;;;;;754.642517;701.915100;117.477882;;;;;;;;;;;;;;;;;;
92;885.141113;663.206543;118.880745;877.479187;762.729492;122.036926;;;;1055.856689;938.862000;375.035645;;;;1006.074036;964.041931;231.620071;;;;;;;;;;;;;;;;;;;754.643005;701.042847;117.348495;;;;;;;;;;;;;;;;;;
93;885.143860;661.898499;117.602196;877.453613;761.656616;121.602852;;;;1054.186157;938.481262;375.187439;;;;1005.195679;963.232910;231.411743;;;;;;;;;;;;;;;;;;;754.840515;699.939270;116.989128;;;;;;;;;;;;;;;;;;
94;884.396362;660.917175;115.901733;877.408752;760.624634;120.855965;;;;1053.114746;937.959229;375.235931;;;;1004.029419;962.648987;231.003113;;;;;;;;;;;;;;;;;;;755.254089;698.735840;116.571381;;;;;;;;;;;;;;;;;;
95;883.414368;659.844482;114.597572;877.398010;759.773254;120.273628;;;;1053.240601;937.266541;375.205261;;;;1002.250671;962.012329;231.108139;;;;;;;;;;;;;;;;;;;755.465759;697.848145;116.502945;;;;;;;;;;;;;;;;;;
96;882.859314;658.742432;113.490990;877.385254;758.971252;119.719315;;;;1052.437134;936.521973;374.990509;;;;1000.405640;961.414734;231.349426;;;;;;;;;;;;;;;;;;;755.437073;697.247559;116.898827;;;;;;;;;;;;;;;;;;
97;882.357483;657.887756;111.850548;877.111084;758.121033;118.962158;;;;1051.280396;936.027344;374.798859;;;;999.128784;960.982300;231.641891;;;;;;;;;;;;;;;;;;;755.298462;696.853271;117.198982;;;;;;;;;;;;;;;;;;
98;881.505249;657.278015;110.290527;877.000305;757.379578;118.380394;;;;1050.397339;935.735718;374.539825;;;;998.592407;960.349182;231.476196;;;;;;;;;;;;;;;;;;;755.090698;696.548279;117.374435;;;;;;;;;;;;;;;;;;
99;880.480835;655.828186;108.818657;876.981873;756.622559;117.961807;;;;1049.739014;935.439148;374.405029;;;;998.111145;959.431274;231.240936;;;;;;;;;;;;;;;;;;;754.927734;696.152039;117.354027;;;;;;;;;;;;;;;;;;
100;879.144470;654.914185;108.083214;877.280762;755.776978;117.561028;;;;1048.774170;934.974487;374.662750;;;;997.391663;958.481628;230.911835;;;;;;;;;;;;;;;;;;;754.669434;695.670166;117.080971;;;;;;;;;;;;;;;;;;
101;878.626038;654.460083;107.181068;877.216736;755.205811;116.982635;;;;1047.541016;934.205933;375.071747;;;;997.181152;957.665344;230.368011;;;;;;;;;;;;;;;;;;;754.649170;695.165344;116.679825;;;;;;;;;;;;;;;;;;
102;878.185852;653.712158;105.956978;877.086548;754.763672;116.465904;;;;1046.531494;933.592468;375.089935;;;;996.838806;957.024658;229.983429;;;;;;;;;;;;;;;;;;;754.584412;694.781616;116.062088;;;;;;;;;;;;;;;;;;
103;877.177795;653.261902;104.514511;876.938232;754.317322;116.068680;;;;1045.842163;933.149902;374.864075;;;;996.068848;956.442261;229.957397;;;;;;;;;;;;;;;;;;;754.514404;694.402771;115.989601;;;;;;;;;;;;;;;;;;
104;876.106812;652.555969;104.145210;876.614746;753.888672;115.627960;;;;1045.098267;932.714783;374.810974;;;;995.089050;955.700562;229.976837;;;;;;;;;;;;;;;;;;;754.340149;694.228333;116.054886;;;;;;;;;;;;;;;;;;
