Grasp123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/05/06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:15:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;
36;811.294861;811.638977;50.745361;950.074646;788.768433;70.515114;1216.034302;793.857788;404.608551;1173.649902;841.534973;235.472946;869.545227;733.264465;46.532333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;811.771606;811.870117;52.605904;949.878052;788.870178;71.317978;1216.040649;793.559021;404.511108;1174.012451;841.534668;235.459213;870.650818;732.421997;47.666851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;812.313477;812.243774;54.137550;950.225220;788.870361;71.736732;1215.976440;793.250610;404.431763;1174.436157;841.495605;235.439392;871.891541;731.124023;49.798607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;812.663269;812.285645;56.635468;950.941284;788.916565;72.162521;1216.006714;793.023743;404.333801;1175.120850;841.556946;235.362534;872.666748;729.995605;51.836647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;812.654602;812.233887;58.589363;951.236633;789.058411;72.736458;1216.000732;792.773804;404.288147;1175.953125;841.696350;235.031219;873.681335;729.067505;53.483948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;813.413818;812.217163;60.160397;952.335449;789.054077;73.063721;1215.944702;792.575195;404.217346;1177.018799;841.727783;234.545654;874.892395;728.001099;55.267712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;814.068665;812.079712;61.783413;953.158936;789.093140;73.458878;1215.972778;792.353943;404.136597;1177.719116;841.720886;234.515182;875.999512;727.270691;56.456284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;814.542175;811.840698;63.548298;953.597717;789.131958;74.068108;1215.964844;792.191040;404.116455;1178.494873;841.823914;234.622101;877.424377;726.724976;57.838463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;815.394287;811.503662;65.615158;954.008850;789.116089;74.786003;1216.000122;792.018677;404.088440;1178.902832;842.168091;234.555252;878.806458;725.774170;59.819122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;815.650208;811.324280;68.007935;954.517151;788.917114;76.079201;1215.979004;791.903625;404.068939;1179.868286;842.327820;234.177368;880.049133;724.302551;62.139004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;816.260498;811.426147;70.373177;954.100464;788.647766;77.770210;1216.010498;791.846497;404.024231;1181.033691;842.474670;233.506531;881.118652;723.336609;64.093872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;816.728271;811.284973;72.344414;954.337646;788.096924;78.676315;1216.026123;791.744629;403.998993;1181.742920;842.878967;233.473740;882.455383;722.131409;66.712463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;817.359802;811.295105;74.430145;955.488831;787.526123;79.015480;1216.034302;791.733276;404.006958;1182.209229;843.188049;233.521927;883.706360;720.390503;69.173683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;818.527649;810.790161;76.937843;956.801453;786.865845;79.814926;1216.110962;791.724060;403.971039;1182.959106;843.587830;233.195374;884.864502;718.927551;71.349602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;819.703064;810.411377;78.789520;957.588257;785.864868;80.630501;1216.124390;791.723267;403.965668;1184.131958;843.818298;233.038193;886.046814;717.314331;73.189377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;820.329163;810.002625;81.105072;957.573547;784.944214;81.987251;1216.119751;791.723877;403.967346;1185.417725;843.915649;232.918396;887.312561;715.708740;74.540878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;820.697205;809.816833;83.704521;957.661377;784.328369;83.503540;1216.145386;791.786743;403.978912;1186.176758;844.100525;232.919891;888.398621;713.891418;76.697289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;821.051880;809.085571;85.961639;958.144958;783.149719;84.313164;1216.056641;791.848755;403.887878;1186.535278;844.285583;233.133942;889.917358;712.006165;78.589775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;821.752625;807.885193;87.693993;959.214355;781.515137;84.694725;1216.034424;791.851868;403.868958;1187.017334;844.408142;232.966522;890.607544;710.092163;80.867386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;822.720154;806.280396;88.989998;959.204224;780.452271;85.904427;1215.764648;791.884277;403.693268;1187.615234;844.376465;232.591202;892.035889;707.621216;82.547821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;823.099609;805.026428;90.852791;959.694397;778.777405;86.979614;1215.575195;791.934631;403.528107;1188.139526;844.261841;232.240280;893.080994;705.523376;83.528877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;823.037048;803.593811;92.328392;959.653076;777.203430;87.683578;1215.254150;791.968567;403.318329;1188.697876;844.105042;231.926956;894.665344;703.009949;85.296761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;822.880066;801.778259;93.393669;960.171631;775.431335;88.228683;1214.923218;791.946167;403.105896;1189.317627;843.832153;231.591797;895.519348;700.729065;86.298981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;823.146729;800.041504;94.686951;959.893982;773.435730;89.276901;1214.737915;791.930969;402.736511;1189.570068;843.444641;231.397812;896.459595;698.090881;88.364182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;822.903625;797.944641;95.801193;959.723389;771.814880;90.335579;1213.912109;792.072693;402.309326;1189.613281;842.941589;231.120712;897.038269;695.795715;89.800003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;822.635559;796.356506;96.677757;959.418030;769.930420;90.809669;1213.379639;792.116211;402.214813;1189.459595;842.372498;230.793671;897.230225;693.082520;91.365623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;822.507507;794.021790;98.066391;959.544006;767.814087;91.202072;1212.826172;792.188721;402.136780;1189.201538;841.710510;230.175919;897.729797;690.299072;93.138153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;822.356079;791.986267;98.839417;958.971130;765.290894;91.880196;1212.407104;792.186401;401.888977;1189.262817;841.182922;229.284943;897.564209;688.144592;93.750252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;821.981018;789.555969;100.113632;958.423218;763.407471;92.368423;1211.927124;792.282898;401.402588;1189.293213;840.767822;228.301819;897.335388;685.476135;94.984253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;821.349731;787.721375;101.571121;957.475342;761.166138;93.331306;1211.428345;792.220764;400.584137;1188.914551;840.066589;227.309738;897.879395;682.411987;96.233765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;820.433533;785.486145;102.538849;956.623718;758.823730;94.182846;1210.840576;792.242065;399.857849;1188.599609;838.982361;226.087494;897.870300;679.695129;97.815353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;819.708252;783.197083;103.886253;955.744446;756.509888;94.626694;1210.526611;792.139160;399.423920;1187.995117;838.160583;225.011047;897.072449;677.406921;98.808800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;818.611694;781.188660;105.142059;954.488098;753.754822;95.283249;1209.649292;792.164246;398.514221;1187.030884;837.366455;223.935883;895.904053;674.711243;100.326279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;817.543823;778.596191;106.081879;953.489075;751.451050;95.649651;1208.578003;792.121094;397.291473;1186.346069;836.357239;222.955032;895.440613;672.071350;101.455185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;816.273804;776.371643;107.604599;952.295288;748.970154;96.060753;1207.701050;792.020020;396.486084;1185.596191;835.348389;221.910904;894.580566;669.035522;102.255806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;814.795410;773.827332;108.448700;950.759766;746.425354;96.912178;1207.116211;791.863647;395.667633;1184.465576;834.477173;220.144775;893.568604;666.012695;103.911560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;813.590027;771.402100;109.692184;949.160950;744.008240;97.451019;1206.111938;791.649353;394.379089;1183.236206;833.367859;219.001038;892.167480;663.403748;105.051170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;811.940979;769.152161;110.969872;947.395569;741.239990;98.261002;1205.416992;791.464722;393.094208;1182.229004;832.217529;217.660004;890.591858;661.059021;105.973419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;810.634583;766.439148;111.941055;945.673645;738.388306;98.582916;1204.383057;791.242065;392.180145;1180.858032;830.976563;216.022873;888.470337;658.550293;107.514816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;809.011169;764.208557;112.942390;944.289246;735.886841;98.792534;1202.865234;791.059509;390.928131;1179.405029;829.794922;215.006470;887.467712;655.771423;108.737183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;807.082886;761.791321;114.568642;942.098633;733.204712;99.448875;1201.892700;790.976746;389.969574;1177.985107;828.791748;213.340622;885.546204;652.590088;110.235878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;805.113647;759.147217;115.081917;940.325256;730.362061;100.307259;1200.720947;790.821960;388.496857;1176.445923;827.071289;211.813171;883.348206;650.024292;110.667725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;802.954163;756.743164;116.103989;937.882507;727.855835;101.291649;1199.899414;790.625671;387.327423;1174.781250;825.945984;210.549759;881.343506;647.236206;111.963455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;800.835754;754.172668;117.451973;935.600708;725.202332;102.036728;1198.406128;790.494507;386.230164;1173.004272;824.593811;209.000916;879.582825;644.394348;113.405510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;798.534546;751.560547;118.289734;933.493286;722.236084;102.241577;1196.957275;790.426147;384.974365;1171.184814;823.130798;207.451294;877.226135;641.724243;114.885155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;796.724976;748.917419;119.197815;931.085022;719.793518;102.955070;1195.814697;790.402039;383.772278;1168.975098;821.784302;206.618881;875.306580;638.930298;115.422256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;794.257629;746.419678;120.647644;928.262268;717.184265;103.835716;1194.368164;790.254150;382.491486;1167.135132;819.312073;205.000381;873.351196;635.783691;116.777184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;791.859131;743.599365;121.263710;925.935059;714.508484;104.695923;1192.853516;790.079529;381.760956;1164.989746;818.386719;203.051987;870.728394;632.777100;117.870804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
