;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
10;849.118591;755.241028;35.396385;936.729309;793.268494;68.104118;1238.138672;792.633850;393.731293;1170.571045;834.574707;232.186050;804.513855;830.090027;34.631199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;849.059326;755.418457;35.514362;936.892639;793.252319;68.156952;1238.257935;792.634949;393.761047;1170.606323;834.554443;232.063614;804.553650;830.167358;34.694885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;849.017395;755.404175;35.609520;936.902100;793.266541;68.230278;1238.289673;792.693115;393.747650;1170.749023;834.456421;232.031631;804.589417;830.199402;34.713779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;849.108276;755.437134;35.781330;936.895508;793.359009;68.160957;1238.404907;792.704956;393.692902;1170.871338;834.534241;232.055710;804.632813;830.221375;34.669434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;849.189026;755.581482;35.674664;936.978210;793.387756;68.061142;1238.564209;792.656982;393.823120;1170.968140;834.476685;232.015549;804.674622;830.244202;34.655083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;849.256592;755.589844;35.674576;937.073120;793.465149;68.066444;1238.676147;792.707703;393.871979;1171.150146;834.454590;231.970215;804.740173;830.320374;34.666454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;849.319824;755.606201;35.852512;937.134583;793.478821;68.142197;1238.779663;792.767822;393.865295;1171.297852;834.438416;231.917999;804.777710;830.295410;34.641209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;849.233643;755.464844;36.206448;937.190308;793.457642;68.165543;1238.959351;792.828308;393.885223;1171.360352;834.449890;231.952606;804.756653;830.395996;34.718582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;849.256470;755.368408;36.104042;937.205505;793.535400;68.154938;1239.193604;792.833435;393.956818;1171.508545;834.463867;231.894745;804.813965;830.439758;34.808758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;849.548584;755.577820;35.655449;937.213745;793.566345;68.235481;1239.362915;792.924377;393.995880;1171.692505;834.549133;231.902603;804.824829;830.481445;34.876106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
