Grasp118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:09:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
112;833.395081;617.569153;89.321991;887.381592;704.980103;97.406334;;;;;;;1107.880859;852.932434;413.221497;758.901123;681.703613;111.200462;;;;1044.494385;843.775818;234.304337;;;;;;
113;832.857056;617.722351;88.793671;887.080200;704.981506;97.062714;;;;;;;1107.699829;852.781494;413.118866;759.721313;679.842529;109.835472;;;;1044.542725;843.685791;234.058319;;;;;;
114;832.687683;617.723572;88.620552;886.975891;705.012756;96.948647;;;;;;;1107.191162;852.787415;412.986908;760.767334;678.108582;108.876892;;;;1044.788086;843.571472;233.672440;;;;;;
115;832.740479;617.483276;88.734528;887.029541;705.092957;96.820114;;;;;;;1106.442017;852.897766;412.916626;761.548950;676.264709;107.818993;;;;1045.046509;843.397034;233.248962;;;;;;
116;832.771301;617.168274;88.734947;887.148071;704.873840;96.774979;;;;;;;1106.042236;853.102295;412.555450;762.342041;674.903015;107.139214;;;;1044.966553;843.531189;233.118347;;;;;;
117;832.624023;616.957947;88.746216;886.978882;704.669006;96.865501;;;;;;;1105.336670;853.182251;412.391113;762.661865;674.682800;106.857094;;;;1044.934204;843.555115;233.047821;;;;;;
118;832.406799;616.764404;88.690445;886.981628;704.466492;96.916946;;;;;;;1105.054810;853.131287;412.203156;762.895264;674.520203;106.924049;;;;1044.979858;843.515137;232.853882;;;;;;
119;832.557434;616.556763;88.264000;887.026306;704.293640;96.938225;;;;;;;1104.717163;853.172363;411.948822;762.908203;674.367798;107.170334;;;;1045.154419;843.461304;232.593903;;;;;;
120;832.224304;616.561279;88.563728;886.850342;704.138977;97.166969;;;;;;;1104.472900;853.423950;411.659698;762.967224;674.239746;107.244553;;;;1045.195435;843.569092;232.411606;;;;;;
121;831.985046;616.477966;88.754501;886.983826;703.975098;97.209061;;;;;;;1104.374878;853.656189;411.578705;763.182434;673.989502;106.879211;;;;1045.409058;843.695740;231.864807;;;;;;
