;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
36;957.212280;842.025818;68.722290;1209.564087;927.859924;237.799225;883.346191;777.810730;34.955257;819.634460;839.942871;37.362190;1169.141235;891.923523;401.021210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;957.213745;842.025146;68.721237;1209.520630;927.861633;237.731018;883.346375;777.810791;34.955051;819.622742;839.975952;37.407063;1169.084839;891.995422;400.995605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;957.098450;842.065186;68.583878;1209.563354;927.772339;237.778214;883.346619;777.810913;34.954750;819.610840;839.962280;37.363720;1169.109741;891.987854;400.983521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;957.175659;842.049377;68.702118;1209.580200;927.759949;237.797470;883.307861;777.792664;34.974918;819.621948;839.956238;37.336521;1169.166992;892.023987;401.031219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;957.193298;842.031494;68.745239;1209.558838;927.764221;237.660583;883.330688;777.803162;34.969120;819.585022;839.980835;37.420109;1169.282104;891.996826;401.001465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;957.208374;841.990540;68.814423;1209.609131;927.777039;237.655930;883.308533;777.792725;34.976292;819.606140;839.963013;37.400391;1169.334351;891.992065;400.939575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;957.080383;842.023865;68.700294;1209.678589;927.765564;237.623169;883.334412;777.804932;34.965370;819.619141;839.968750;37.411568;1169.306641;891.937500;400.891754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;957.160950;842.040100;68.730080;1209.647949;927.773987;237.573257;883.310242;777.793701;34.973904;819.629150;839.960999;37.375111;1169.338867;891.875061;400.906952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;957.195862;842.037964;68.741516;1209.632935;927.776245;237.562943;883.295654;777.786743;34.985428;819.625549;839.970154;37.401371;1169.405518;891.875732;400.854584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;957.194458;842.035339;68.741425;1209.711304;927.752136;237.523758;883.350464;777.790588;34.914623;819.571472;839.982910;37.446083;1169.434082;891.881958;400.829803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;957.069275;842.072876;68.599014;1209.768188;927.772278;237.565079;883.363342;777.812622;34.928772;819.588745;839.972473;37.445446;1169.431885;891.883545;400.831085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;957.073853;842.080566;68.545113;1209.736572;927.761230;237.534805;883.352478;777.815430;34.949581;819.609070;839.969849;37.427158;1169.418091;891.970337;400.861725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;957.130066;842.083069;68.531471;1209.798340;927.760376;237.453491;883.397827;777.812988;34.941761;819.670410;839.963745;37.463306;1169.448120;891.977661;400.861511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;957.133911;842.071167;68.530083;1209.800659;927.767212;237.417740;883.364807;777.811646;34.944836;819.748108;839.985291;37.452541;1169.503784;892.041199;400.770508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;957.229858;842.025208;68.666084;1209.808228;927.769897;237.443207;883.305603;777.792786;34.974442;819.752991;839.994751;37.475044;1169.499878;892.039612;400.703003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;957.111511;842.056519;68.587524;1209.864624;927.756958;237.404312;883.326172;777.802734;34.972321;819.660461;839.962769;37.381996;1169.482178;892.030701;400.701813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;957.076782;842.077637;68.557449;1209.946533;927.802795;237.454758;883.345764;777.810608;34.957886;819.670959;839.960205;37.444355;1169.480591;892.029297;400.710632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;957.084229;842.079285;68.556793;1209.859985;927.818604;237.353134;883.311768;777.794373;34.971252;819.682983;839.951416;37.434357;1169.696777;891.953186;400.793854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;957.139221;842.060242;68.606499;1209.926514;927.758972;237.298370;883.332825;777.804199;34.966274;819.751465;839.968994;37.376225;1169.812378;891.920776;400.771393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;957.148621;842.052917;68.619431;1209.994751;927.752502;237.316742;883.347534;777.811218;34.955555;819.687866;839.976624;37.402435;1169.788818;891.934448;400.763031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;957.144165;842.055359;68.622940;1210.003906;927.786621;237.334900;883.328857;777.780884;34.917786;819.667603;839.965454;37.467850;1169.649902;891.998535;400.576050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;957.093018;842.071777;68.570091;1209.941284;927.883728;237.281708;883.305786;777.785400;34.963890;819.618774;839.972046;37.512371;1169.764160;891.937683;400.724213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;957.165649;842.069702;68.574898;1209.947632;927.874756;237.217117;883.326782;777.876465;34.953114;819.644958;839.963135;37.500523;1169.843018;891.936218;400.704895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;957.207581;842.043030;68.709351;1210.047729;927.884521;237.273193;883.259644;777.841858;34.914024;819.740906;840.058228;37.401852;1169.865723;891.940552;400.672028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;957.094360;842.060547;68.606232;1210.090332;927.818726;237.315460;883.276184;777.922974;34.880966;819.717957;840.108215;37.406879;1169.807983;891.997070;400.526581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;957.171326;842.044678;68.712891;1210.065430;927.818054;237.285767;883.344116;777.935486;34.913486;819.682800;840.107056;37.442657;1169.989746;891.894531;400.587555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;957.121216;842.055786;68.663086;1210.124146;927.756836;237.233566;883.359497;777.921814;34.929482;819.737610;840.089783;37.462540;1170.040649;891.930359;400.412903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;957.240845;842.007935;68.790985;1210.165894;927.799683;237.232681;883.304138;777.937134;34.881187;819.683838;840.113892;37.399990;1170.210449;891.897034;400.254486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;957.155762;842.037109;68.666794;1210.117432;927.848083;237.157700;883.331543;777.909424;34.912395;819.772339;840.086487;37.455524;1170.025513;891.975403;400.328369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;957.141968;842.042053;68.692574;1210.178833;927.768738;237.196594;883.301453;777.932739;34.882786;819.722778;840.193481;37.427998;1170.270142;891.817383;400.443909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;957.158447;842.003540;68.804222;1210.154907;927.765747;237.165482;883.340088;777.927063;34.917770;819.699036;840.130859;37.415012;1170.304443;891.889343;400.302002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;957.133423;842.049255;68.655174;1210.109741;927.789490;237.098404;883.353333;777.916992;34.933891;819.742615;840.183167;37.398991;1170.311401;891.880981;400.205322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;957.171814;842.015869;68.763306;1210.127319;927.797363;237.129013;883.302368;777.936707;34.882664;819.727722;840.208435;37.338425;1170.331909;891.916321;400.235443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;957.139404;842.022278;68.748955;1210.192139;927.780212;237.105621;883.337830;777.928040;34.914345;819.752563;840.200867;37.346424;1170.291748;891.922913;400.271851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;957.481506;842.208557;68.421577;1210.246826;927.783264;237.104050;883.303772;777.939026;34.880939;819.724548;840.209534;37.401840;1170.269165;891.921387;400.285400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;957.310974;842.148254;68.445877;1210.236938;927.800964;237.056641;883.291199;777.948364;34.864983;819.730652;840.197571;37.387600;1170.314819;891.940491;400.164551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;957.181335;842.057129;68.660385;1210.325928;927.802429;237.108307;883.341614;777.927551;34.916416;819.715271;840.208130;37.409988;1170.401733;891.931946;400.172180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;957.134277;842.010132;68.753578;1210.148193;927.800964;237.038803;883.354797;777.913879;34.936890;819.706116;840.300720;37.431854;1170.406494;891.913147;400.143433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;957.153381;842.024597;68.718796;1210.302490;927.808289;237.096085;883.351196;777.913208;34.936337;819.717773;840.332214;37.502113;1170.414673;891.906250;400.176483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;957.215820;842.043823;68.664886;1210.312988;927.773865;237.073105;883.348816;777.916260;34.932480;819.711731;840.327881;37.524479;1170.386841;891.910645;400.199219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;957.598999;842.183350;68.440102;1210.272583;927.736389;237.088150;883.348999;777.917664;34.930771;819.722229;840.311890;37.476753;1170.343750;891.928040;400.143219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;957.692627;842.243958;68.328270;1210.253540;927.749268;236.969574;883.349487;777.917603;34.930717;819.728821;840.409607;37.500183;1170.369263;891.861206;400.094299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;957.330200;842.188843;68.526497;1210.270386;927.706116;237.050415;883.349548;777.917297;34.931068;819.721802;840.433655;37.518051;1170.407349;891.805847;400.099854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;957.496094;842.154541;68.589653;1210.415649;927.761414;237.006180;883.362366;777.891846;34.884056;819.716370;840.427490;37.523174;1170.451050;891.799866;400.062653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;957.568176;842.329468;68.359360;1210.316895;927.763428;236.901001;883.353210;777.895386;34.908932;819.676514;840.522888;37.552193;1170.348999;891.942505;400.086548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
