Grasp117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:08:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;888.007690;820.879517;64.619431;752.871582;815.151794;32.292587;1137.105469;892.669006;418.081482;1108.382080;933.447144;266.425507;824.318665;756.643677;33.413845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;887.981323;820.872375;64.640388;752.964722;815.191040;32.356216;1136.852783;892.755493;418.064850;1108.328491;933.450867;266.368683;823.799438;756.622864;33.477680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;887.976746;820.870422;64.719734;752.999451;815.183899;32.346375;1137.078735;892.578247;418.108917;1108.385010;933.343750;266.396240;823.726563;756.641968;33.516899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;887.968567;820.937988;64.861740;752.800049;815.167236;32.392658;1137.102173;892.552917;418.070374;1108.327759;933.331238;266.355255;823.724670;756.653137;33.447704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;887.886169;820.949707;64.987312;752.734314;815.246399;32.442905;1137.088135;892.489441;418.041656;1108.438232;933.297363;266.281311;823.757141;756.652466;33.395206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;887.849060;820.924622;65.134087;752.701721;815.370911;32.492710;1137.087646;892.410645;418.038025;1108.528687;933.307678;266.243530;823.737061;756.652405;33.344788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;887.710022;820.855835;65.457184;752.699463;815.389526;32.498959;1137.123291;892.355286;417.943176;1108.722656;933.231384;266.138306;823.737244;756.617065;33.341984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;887.606201;820.831238;65.670128;752.726318;815.511353;32.402565;1137.077026;892.319458;417.884491;1108.848267;933.362427;266.101990;823.741272;756.632935;33.397255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;887.634033;820.881714;65.874794;753.090698;815.848877;32.181038;1137.040405;892.304260;417.858093;1109.075562;933.342163;265.943268;823.755371;756.649536;33.412163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;887.478088;820.824097;66.125053;753.160522;816.033203;32.156872;1137.057129;892.197571;417.890961;1109.483643;933.160278;265.524292;823.738403;756.645508;33.416824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;887.714478;820.781616;66.347275;753.123352;816.128662;32.287235;1137.059326;892.134216;417.735992;1109.842529;933.266296;265.377350;823.728638;756.642578;33.420017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;887.732727;820.816589;66.614189;752.635620;815.999939;32.938618;1136.957642;892.063110;417.625061;1110.151123;933.338257;265.265472;823.600220;756.627747;33.304829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;887.659485;820.776367;66.858421;752.482483;815.939026;33.441879;1136.872803;891.974182;417.529663;1110.517700;933.379456;265.151642;823.664795;756.522949;33.359520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;887.490723;820.837524;67.084206;752.297363;816.151489;33.575340;1136.855713;891.859253;417.364319;1110.985352;933.427856;265.010986;823.730469;756.405273;33.376778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;887.366150;820.789246;67.515381;752.469360;816.266541;33.349556;1136.691528;891.807373;417.199982;1111.652832;933.403137;264.900940;823.734863;756.164368;33.228466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;887.058777;821.075012;68.309738;752.394287;816.433899;33.681725;1136.616821;891.754211;417.025299;1112.168823;933.380676;264.615112;824.080017;755.630005;33.097389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;886.699707;821.285950;69.535934;752.384949;816.501038;34.150925;1136.435181;891.699036;416.791443;1112.879517;933.216980;264.108032;824.935303;755.045044;32.921085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;886.688904;821.577576;70.417076;752.373413;816.489868;34.508553;1136.370605;891.647583;416.583527;1113.666138;933.115967;263.477814;826.023193;753.989624;32.840519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;886.823303;821.655457;70.895180;752.276550;816.476379;35.019165;1136.115967;891.677673;416.254456;1114.194946;933.219177;262.976105;827.068054;752.563477;32.754856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;886.937988;821.469971;71.917557;752.292908;816.303833;36.566463;1136.004883;891.595459;415.982727;1114.837646;933.338745;263.020966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;887.042542;821.346069;72.998093;752.213074;815.971497;39.257973;1135.707031;891.585815;415.535767;1115.827637;933.265625;262.493225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;886.947937;821.202698;74.070923;751.910461;815.783752;41.559959;1135.500854;891.515137;415.317291;1117.359619;932.938110;261.647736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;886.964111;821.214478;75.573631;751.890015;815.449097;44.838745;1135.534302;891.478699;415.107971;1117.851685;932.899109;261.323608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;887.208191;820.919128;77.179146;751.775635;814.964050;48.125683;1135.457275;891.433411;414.859650;1118.302612;932.828979;261.039734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;887.608582;820.486816;78.381851;751.618408;814.766541;51.168064;1135.322632;891.397888;414.633209;1119.742798;932.533386;260.233612;;;;835.725159;741.182251;39.897781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;887.626526;820.055664;79.349648;751.748779;813.954346;54.548061;1135.295410;891.299561;414.345306;1120.848999;932.351013;259.916718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
