Grasp118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:08:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
52;769.626282;763.093079;106.393761;903.358765;780.956482;108.328697;1137.720215;911.324768;246.548370;1130.614258;877.227478;402.567230;;;;;;;;;;;;;874.127625;685.740540;102.173935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;770.274658;760.379883;107.154312;903.692627;779.180298;108.542122;1137.436523;911.003235;246.267059;1130.216187;877.140198;402.259003;;;;;;;;;;;;;875.238586;683.926758;103.964653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;770.262573;758.098816;108.284065;903.614563;777.292969;109.090569;1137.083618;910.546875;245.810669;1129.885498;877.106262;401.839172;;;;;;;;;;;;;876.019653;681.882507;105.377701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;771.209106;755.692200;109.264046;903.893982;774.952393;110.215347;1136.707031;910.078552;244.844864;1129.470947;877.020935;401.436493;;;;;;;;;;;;;877.389771;679.661133;107.326134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;771.230103;753.213013;110.113029;904.286377;772.936829;111.066551;1136.112671;909.275085;244.447144;1128.886719;876.937744;400.800629;;;;;;;;;;;;;878.124451;677.063477;108.446709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;771.529419;750.673523;110.528069;904.144592;770.887451;111.244728;1135.735840;908.499023;243.921432;1128.529663;876.764343;400.260712;;;;;;;;;;;;;878.945740;675.073486;109.262856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;772.105103;748.087646;111.541840;904.440552;768.922424;111.767151;1135.387939;907.876404;243.331802;1128.176270;876.493225;399.979828;;;;;;;;;;;;;879.158325;673.139221;110.287369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;771.692932;745.466736;112.519287;904.356812;766.605652;111.816963;1135.013062;907.442017;242.778214;1128.036743;876.275757;399.719940;;;;;;;;;;;;;879.970886;670.675476;111.362427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;771.843445;743.138428;112.410927;904.091187;765.067200;112.211174;1134.530396;906.876465;241.915222;1127.507935;876.017273;399.343445;;;;;;;;;;;;;880.324524;668.444824;112.713539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;;;;903.656982;762.934326;112.531013;1134.080322;906.031006;241.279068;1126.857544;875.813904;398.786743;;;;;;;;;;;;;880.528198;666.340637;113.573502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;;;;903.840698;760.573059;112.380829;1133.210449;905.241028;240.398575;1126.250366;875.552795;398.238159;;;;;;;;;;;;;880.967041;664.366394;114.783394;772.379944;738.098572;113.153748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;;;;903.711304;758.206177;112.742355;1132.415894;904.445862;239.780701;1125.636353;875.416748;397.694611;;;;;;;;;;;;;881.501221;661.838074;115.703972;771.223267;736.098999;114.097664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;;;;903.259644;756.506592;113.265694;1132.039673;904.073975;239.215851;1125.237793;875.215942;397.180054;;;;;;;;;;;;;881.369324;659.767639;116.086983;771.295166;733.799194;114.217827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;;;;902.788147;754.873169;113.408249;1131.338867;903.300171;238.365067;1124.572144;875.076965;396.572083;;;;;;;;;;;;;881.790161;657.289429;116.522903;771.783691;731.285034;114.046158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;;;;902.366272;752.751221;113.311790;1130.366089;902.305237;237.615326;1123.912476;874.854370;396.010071;;;;;;;;;;;;;881.401489;655.313965;116.972260;771.792664;729.086792;114.098656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;;;;902.492493;750.336975;112.715363;1129.510742;901.309021;236.868652;1123.065918;874.661438;395.298431;;;;;;;;;;;;;880.970520;653.331726;117.685768;770.979248;727.084778;114.687256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;;;;902.603577;748.186523;111.957237;1128.984253;900.768311;236.119431;1122.224976;874.325012;394.789246;;;;;;;;;;;;;880.446167;651.374329;117.666779;769.640808;725.419495;115.085716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;;;;901.861267;746.389465;112.484016;1127.876709;900.009949;235.231689;1121.555420;874.017273;394.345062;;;;;;;;;;;;;880.038391;649.586853;117.169296;769.784485;723.450562;114.578270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;;;;900.614685;744.421021;113.301880;1126.704224;898.998474;234.229309;1120.990845;873.808289;393.845886;;;;;;;;;;;;;879.479248;647.093872;117.644341;769.997192;721.450989;114.219170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;;;;900.091248;742.477356;113.229279;1125.931274;898.017456;233.471802;1120.176147;873.548218;392.964539;;;;;;;;;;;;;878.998169;645.226074;117.450241;769.536560;719.528259;114.155121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;;;;899.864014;740.582886;112.242691;1125.129150;897.364197;232.669952;1119.751953;873.096863;392.260345;;;;;;;;;;;;;878.889038;643.280029;116.879417;768.749390;717.818359;113.858421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;;;;899.380554;738.769592;112.017212;1123.911743;896.264771;231.795242;1118.897949;872.765442;391.793060;;;;;;;;;;;;;878.083557;641.135803;116.059128;768.380493;715.983643;113.813972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;;;;898.570984;736.610474;111.605858;1122.875122;895.203430;231.096649;1117.505249;872.428772;391.350403;;;;;;;;;;;;;876.513855;639.439270;116.751076;767.550110;714.625488;114.012833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;;;;898.363159;734.779297;110.536171;1121.951904;894.518860;230.249832;1116.347168;872.052734;390.654053;;;;;;;;;;;;;875.745728;637.841309;116.196259;766.113464;713.005676;114.287811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;;;;897.836243;732.795166;109.966454;1120.838013;893.603516;229.217545;1115.457520;871.830444;390.154877;;;;;;;;;;;;;874.357544;636.149170;115.544388;764.987915;711.296204;113.830917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;;;;896.600586;731.098511;110.055626;1119.742065;892.547363;228.357651;1114.649780;871.543335;389.760712;;;;;;;;;;;;;873.679688;633.847839;114.911560;764.888916;709.688599;113.093887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;;;;895.883179;729.604736;109.773476;1118.787842;891.658081;227.656296;1113.692383;871.058777;389.266449;;;;;;;;;;;;;873.123779;632.003540;113.726654;764.679260;707.895630;112.589684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;;;;895.456360;727.830383;109.054893;1117.845337;890.568542;226.787964;1112.469482;870.778381;388.724152;;;;;;;;;;;;;871.655518;630.351074;112.757988;764.348816;705.713623;112.026947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;;;;894.797180;726.303223;108.817818;1116.598267;889.381226;226.005890;1111.541992;870.470093;387.980164;;;;;;;;;;;;;870.853333;628.203186;112.789474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
