Grasp122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:38:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;1057.162476;809.212708;450.838867;918.938354;469.157806;33.119469;852.005188;450.381348;31.382339;974.912109;766.232605;257.468109;931.242615;560.648499;68.519035;;;;;;;;;;;;;;;;;;;;;;;;
2;1057.225342;809.277344;450.677582;918.923157;469.196594;33.185955;851.837097;450.254669;31.400431;974.550476;766.668945;257.658112;931.109863;560.456360;68.572060;;;;;;;;;;;;;;;;;;;;;;;;
3;1057.208496;809.876892;450.507446;918.824158;469.211090;33.180191;851.763855;450.150818;31.486872;974.560425;767.578186;257.532288;930.917664;560.313599;69.057678;;;;;;;;;;;;;;;;;;;;;;;;
4;1057.496582;809.513000;450.586304;918.700378;469.166321;33.200348;851.521973;450.093079;31.698753;974.943054;768.559509;257.186310;930.705566;560.126770;69.748184;;;;;;;;;;;;;;;;;;;;;;;;
5;1057.878784;810.046448;450.755646;918.510071;469.172455;33.209969;851.341858;450.018707;31.876591;975.439575;769.572632;257.172150;930.189331;559.851501;70.697350;;;;;;;;;;;;;;;;;;;;;;;;
6;1057.880737;810.267822;450.618164;918.298767;469.237366;33.160900;851.140869;449.937439;31.999557;975.968201;770.403503;257.361542;929.685364;559.546875;71.743996;;;;;;;;;;;;;;;;;;;;;;;;
7;1058.049683;810.427124;450.510193;918.175903;469.256134;33.189743;850.976318;450.016174;32.118423;976.159180;771.203308;257.397003;929.097656;559.301636;73.165413;;;;;;;;;;;;;;;;;;;;;;;;
8;1058.380737;810.606995;450.492859;918.062439;469.263519;33.218327;850.871643;450.167328;32.217117;976.375610;772.352295;257.491516;928.332764;559.027649;74.563423;;;;;;;;;;;;;;;;;;;;;;;;
9;1058.517456;810.837952;450.395569;917.886658;469.241608;33.267387;850.714355;450.302887;32.304771;976.984436;773.651245;257.629578;927.858276;558.660339;75.885307;;;;;;;;;;;;;;;;;;;;;;;;
10;1059.565918;811.089661;450.110626;917.653381;469.162384;33.414619;850.519470;450.649628;32.472748;977.445618;774.698792;257.462494;927.039185;558.549316;77.878372;;;;;;;;;;;;;;;;;;;;;;;;
11;1060.163696;811.550110;450.031006;917.487671;469.172516;33.487736;850.415588;451.047485;32.616310;977.858093;775.957825;257.380829;926.182800;558.424561;79.858742;;;;;;;;;;;;;;;;;;;;;;;;
12;1060.574585;812.070862;450.000610;917.326355;469.240112;33.638817;850.176758;451.565216;33.231785;978.242859;777.204590;257.387634;925.313538;557.962097;81.669952;;;;;;;;;;;;;;;;;;;;;;;;
13;1060.930786;812.610718;449.986450;917.018066;469.194916;33.843437;849.596313;452.024567;33.922253;979.590210;778.175720;257.291016;924.526794;557.542847;83.927299;;;;;;;;;;;;;;;;;;;;;;;;
14;1061.258179;812.999573;450.054016;916.362732;469.212799;33.708382;849.146179;452.472412;34.949326;980.372070;779.644836;257.743134;924.065002;557.019958;86.038376;;;;;;;;;;;;;;;;;;;;;;;;
15;1061.725464;813.652649;450.272491;915.160583;469.552521;34.070530;848.453369;452.683319;37.004585;980.966187;780.940491;258.418945;923.397339;556.852905;88.727577;;;;;;;;;;;;;;;;;;;;;;;;
16;1062.082520;814.272827;450.447052;914.204956;469.895447;34.939049;847.821716;452.872711;39.888161;981.133911;781.831299;258.770660;922.853577;556.567566;90.832176;;;;;;;;;;;;;;;;;;;;;;;;
17;1063.311646;814.961243;450.179230;913.264465;469.906158;35.965374;846.621826;452.848694;43.255241;982.145691;783.021423;258.274261;921.994324;556.434265;93.608131;;;;;;;;;;;;;;;;;;;;;;;;
18;1064.604370;815.395386;449.806366;912.472534;469.831268;37.043774;844.983582;452.644592;46.847752;983.038452;784.459717;258.762848;921.021851;556.363159;96.235115;;;;;;;;;;;;;;;;;;;;;;;;
19;1065.272705;815.762573;449.637878;912.059021;470.339325;38.133846;843.917725;452.587280;51.554230;983.605408;785.629333;259.584717;920.190125;556.558533;99.035187;;;;;;;;;;;;;;;;;;;;;;;;
20;1065.772095;815.882690;449.875549;911.564819;471.445557;40.299538;842.516968;452.611755;56.075630;984.529907;787.368530;260.031342;920.106262;557.547241;102.450668;;;;;;;;;;;;;;;;;;;;;;;;
21;1066.987305;816.561462;449.894806;;;;841.330688;452.718689;60.593204;985.276245;789.067932;260.619446;919.185730;557.082581;105.401070;;;;;;;;;;;;;;;;;;;;;;;;
22;1068.026733;817.149353;449.883728;;;;839.815430;453.098724;64.983788;986.094116;790.472961;260.942566;918.136536;557.623657;108.114670;909.356323;469.918488;49.148033;;;;;;;;;;;;;;;;;;;;;
23;1068.872192;817.507080;449.910889;;;;838.611084;453.462708;69.681793;987.909180;792.096802;260.221832;917.406982;558.119507;111.403801;908.469788;470.186920;53.042973;;;;;;;;;;;;;;;;;;;;;
24;1069.574341;817.757385;450.047363;;;;837.055237;454.014740;73.548935;989.317322;793.463196;260.469025;916.430542;558.794861;114.778130;907.430847;470.265686;57.901234;;;;;;;;;;;;;;;;;;;;;
25;1069.965088;818.047852;450.208710;;;;835.957520;454.707123;78.355385;990.843750;795.351318;261.490845;915.674622;559.435791;118.525421;906.053955;469.714722;62.900150;;;;;;;;;;;;;;;;;;;;;
26;1070.837891;818.428162;450.219574;;;;834.349854;455.345825;83.066216;992.268250;796.891418;261.776672;914.822510;559.854431;122.199226;904.903870;469.200287;67.724808;;;;;;;;;;;;;;;;;;;;;
27;1071.813965;818.734497;450.311493;;;;832.517090;456.082550;88.305672;993.542542;798.721191;262.066498;913.860840;560.905151;126.225067;904.035156;469.705902;72.710724;;;;;;;;;;;;;;;;;;;;;
28;1072.806274;819.220459;450.352844;;;;831.059875;457.329193;93.441597;995.055664;800.935852;262.153046;912.559875;562.141968;129.966293;902.263611;469.876678;77.715309;;;;;;;;;;;;;;;;;;;;;
29;1073.439941;819.945313;450.448425;;;;829.594971;458.652313;98.720634;996.300293;803.117126;262.753265;911.860046;562.834534;134.073608;900.498291;470.533264;82.552124;;;;;;;;;;;;;;;;;;;;;
30;1073.941284;820.472351;450.459076;;;;827.829651;459.639709;104.251038;997.900513;804.814636;262.612427;910.663940;563.716980;137.980835;899.019714;471.634033;87.184563;;;;;;;;;;;;;;;;;;;;;
31;1074.777832;820.984680;450.628479;;;;825.905701;461.217651;108.611343;998.889099;806.879272;263.606567;909.708984;565.428528;141.801346;897.355957;471.939301;91.698212;;;;;;;;;;;;;;;;;;;;;
32;1075.583984;821.445007;450.563080;;;;824.554626;463.365662;113.307770;1000.253418;808.790222;264.440613;908.926575;566.573181;145.616928;895.276550;472.637726;96.480331;;;;;;;;;;;;;;;;;;;;;
33;1076.403076;821.969421;450.570862;;;;822.963196;465.251465;117.933441;1001.506897;810.924072;264.918945;907.911560;567.979309;149.391495;893.775208;474.076324;101.358337;;;;;;;;;;;;;;;;;;;;;
34;1077.507568;822.581543;450.675201;;;;821.449463;467.319427;122.358047;1003.476746;812.763062;264.785187;906.738159;569.693115;153.486145;891.547241;475.288757;106.419487;;;;;;;;;;;;;;;;;;;;;
35;1079.203979;823.252014;451.028015;;;;819.562561;469.432465;127.125916;1006.046692;814.479004;265.449371;905.802490;571.196533;157.588593;889.494934;476.600464;111.425072;;;;;;;;;;;;;;;;;;;;;
36;1080.322388;823.887207;451.083801;;;;817.967468;471.962616;131.478836;1008.167847;816.439636;265.335358;904.617920;572.922302;161.450607;887.327271;478.123749;115.979385;;;;;;;;;;;;;;;;;;;;;
37;1081.183960;824.357361;451.423523;;;;816.382813;474.178894;135.812988;1009.996155;817.991638;265.936646;904.043579;574.456299;165.363663;884.825623;479.602386;119.823692;;;;;;;;;;;;;;;;;;;;;
38;1081.969849;825.006042;451.617126;;;;814.543823;477.089752;139.985397;1011.715881;819.936768;266.829315;902.934998;576.476196;168.887115;883.143555;481.510712;124.208565;;;;;;;;;;;;;;;;;;;;;
39;1083.270630;825.814758;451.678833;;;;813.147156;479.729004;143.990250;1012.847229;821.726685;267.431549;901.984863;578.437622;172.562408;881.196594;483.636200;128.215942;;;;;;;;;;;;;;;;;;;;;
40;1084.651489;826.428650;452.100433;;;;811.734009;482.411133;148.087051;;;;901.107422;580.530273;175.806000;878.639282;485.642456;132.152817;;;;;;;;;;;;;;;;;;;;;
41;1085.834473;826.983887;452.231140;;;;810.075439;485.334808;152.404846;;;;900.072754;582.656250;179.481857;876.188171;487.864685;135.770523;1015.389771;825.912781;268.926575;;;;;;;;;;;;;;;;;;
42;1086.865723;827.636902;452.343170;;;;808.725891;488.646545;155.637161;;;;899.284241;584.951050;183.257751;874.178345;490.520660;139.238724;1017.920166;828.075684;268.874298;;;;;;;;;;;;;;;;;;
43;1087.957764;828.281616;452.792084;;;;807.229309;491.855408;159.108292;;;;898.397522;587.239807;186.325180;872.036682;493.220734;142.336090;1019.717957;829.672424;269.516571;;;;;;;;;;;;;;;;;;
44;1089.108643;828.887146;453.192352;;;;805.678284;494.927002;162.807129;;;;897.816833;589.459412;189.415619;869.664001;496.052551;145.543259;1021.364319;831.857727;270.637604;;;;;;;;;;;;;;;;;;
45;1090.255737;829.472351;453.541016;;;;804.181519;498.202209;166.280121;;;;896.958008;591.992737;192.404984;867.914185;499.055267;148.705505;1022.648560;833.416504;271.466888;;;;;;;;;;;;;;;;;;
46;1091.315063;830.122803;453.593933;;;;802.652893;501.780487;169.413528;;;;895.965576;594.542786;195.200043;865.742859;501.868500;150.494476;1024.149170;835.549377;272.250610;;;;;;;;;;;;;;;;;;
47;1092.342773;830.790588;453.795624;;;;801.241211;505.246155;172.520554;;;;895.723389;596.969238;198.068848;863.444153;504.859314;153.144196;1025.341919;837.356567;273.256073;;;;;;;;;;;;;;;;;;
48;1093.280396;831.302246;454.233032;;;;799.831909;508.674622;175.359238;;;;894.506470;599.944458;200.238510;861.597290;507.876648;155.567429;1027.325073;839.297974;274.162109;;;;;;;;;;;;;;;;;;
49;1094.510498;831.850586;454.768616;;;;798.339844;512.169006;177.928970;;;;893.292114;602.624817;202.930450;860.480652;511.309509;157.627869;;;;;;;;;;;;;;;;;;;;;
50;1095.444092;832.484924;455.030365;;;;796.696716;515.593811;180.036194;;;;893.052490;605.322815;205.390137;858.702698;514.437012;159.282852;;;;1032.139282;842.813904;274.350281;;;;;;;;;;;;;;;
51;1096.148682;833.095215;455.226959;;;;795.196960;519.208801;182.231766;;;;892.393616;608.310120;207.356705;856.819824;517.527161;160.481689;;;;1033.648926;844.177368;275.103912;;;;;;;;;;;;;;;
52;1097.048706;833.653931;455.668091;;;;793.184692;522.908752;184.431335;;;;891.806335;610.982666;208.867554;855.629456;521.302917;162.264603;;;;1034.714966;846.262878;275.882416;;;;;;;;;;;;;;;
53;1098.329224;834.268372;456.228119;;;;791.877991;526.283997;185.664505;;;;890.633545;613.777039;210.793320;854.932861;524.185730;163.175842;;;;1036.103516;848.037903;277.078094;;;;;;;;;;;;;;;
54;1099.087769;834.793274;456.476624;;;;790.368347;530.091370;186.982361;;;;890.389099;615.971252;212.959946;854.005432;526.893616;164.036423;;;;1037.630737;849.949341;277.618683;;;;;;;;;;;;;;;
55;1099.756592;835.176575;456.755951;;;;788.735046;533.781372;187.447342;;;;889.620178;618.648438;214.563995;852.912476;530.864685;164.732834;;;;1039.007080;851.613281;277.800873;;;;;;;;;;;;;;;
56;1100.590942;835.627502;456.954681;;;;787.295959;537.640686;188.060867;;;;888.929199;621.434326;216.086761;852.315430;534.109070;164.534805;;;;1040.854614;853.107788;278.698730;;;;;;;;;;;;;;;
57;1101.695801;836.186768;457.371368;;;;785.580444;541.473022;188.591125;;;;888.471924;623.917419;217.065353;851.157898;537.327148;164.803680;;;;1042.820068;854.476868;279.382080;;;;;;;;;;;;;;;
