Grasp02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;12:52:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;
20;137.480179;939.296753;335.050354;192.908707;603.079712;42.975540;185.965942;745.649841;58.193272;272.997955;687.202209;47.733086;;;;117.922455;917.279907;192.020966;;;;;;;;;;;;;;;;;;
21;137.605530;939.261841;334.741760;193.765442;602.481812;45.364231;187.091858;744.946411;59.788090;274.143066;687.117126;51.310966;;;;117.824417;917.283813;192.130249;;;;;;;;;;;;;;;;;;
22;137.679550;939.304504;334.461975;195.400482;601.923889;48.198658;187.958237;744.398376;61.193031;275.267090;687.164795;54.810143;;;;117.962791;917.348389;192.123779;;;;;;;;;;;;;;;;;;
23;137.768570;939.258118;334.054108;197.079086;601.376343;50.851440;189.183685;743.809204;63.552135;276.943848;687.138367;58.058662;;;;118.391251;917.371033;192.053864;;;;;;;;;;;;;;;;;;
24;137.942734;939.199219;333.657410;198.874435;600.761536;53.329689;190.058350;743.033569;65.579834;279.193634;687.283936;60.754467;;;;119.000954;917.362244;192.079315;;;;;;;;;;;;;;;;;;
25;138.016190;939.221252;333.207275;200.587067;600.179688;55.957951;191.317093;742.422791;66.998001;280.966522;687.549988;62.964321;;;;119.544968;917.382507;192.120544;;;;;;;;;;;;;;;;;;
26;138.162720;939.168884;332.920135;202.385529;599.698303;58.741142;192.981979;741.817444;68.810455;282.993469;687.774414;65.748611;;;;120.250671;917.272217;192.115891;;;;;;;;;;;;;;;;;;
27;138.239532;939.096191;332.747162;204.852158;599.102051;60.589432;194.347641;741.315491;70.407623;284.997375;687.783325;68.291573;;;;120.877052;917.086853;191.956131;;;;;;;;;;;;;;;;;;
28;138.446106;938.951477;332.459900;206.558975;598.636169;63.166348;195.918976;740.773254;71.934074;286.747803;687.817566;70.649239;;;;121.442070;917.022034;191.583908;;;;;;;;;;;;;;;;;;
29;138.619888;938.812378;332.152771;208.898682;597.861877;65.619392;197.938217;739.887207;73.743500;288.856110;687.849609;72.903275;;;;122.053093;916.719788;191.163101;;;;;;;;;;;;;;;;;;
30;138.780655;938.517334;332.120880;211.062347;596.956543;67.508743;199.509003;738.812561;75.026688;290.639648;687.667297;74.723770;;;;122.574806;916.353333;190.610321;;;;;;;;;;;;;;;;;;
31;139.184860;938.156311;331.718689;213.663651;595.909180;69.017540;201.123795;737.871033;76.361115;292.990875;687.226074;76.622055;;;;123.435722;915.677307;190.959335;;;;;;;;;;;;;;;;;;
32;139.422714;937.840942;331.785522;216.309799;595.064880;70.391785;202.918182;737.036865;77.911545;294.865448;686.710083;78.355598;;;;124.193329;915.001221;191.435837;;;;;;;;;;;;;;;;;;
33;139.631210;937.423645;331.543182;218.638428;594.505737;72.254272;204.687302;736.177490;79.364830;;;;;;;124.760834;914.286072;191.604416;;;;;;;;;;;;;;;;;;
34;139.927505;937.020935;331.322662;220.780746;593.569824;73.930809;206.059158;735.102844;80.458199;;;;;;;125.277016;913.982239;191.317551;;;;;;;;;;;;;;;;;;
35;140.272736;936.578125;331.193115;222.684235;592.422607;75.415886;207.759186;733.947693;82.046310;;;;;;;125.891151;913.379456;190.656143;;;;;;;;;;;;;;;;;;
36;140.560074;936.062439;330.955566;224.609787;591.293945;76.408607;209.089874;733.050415;83.504845;;;;;;;126.940201;912.345032;190.807236;;;;;;;;;;;;;;;;;;
37;140.991501;935.376038;330.369812;226.849426;590.457214;77.425674;210.401031;731.999084;84.555588;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;141.468933;934.760620;329.994659;228.608017;589.510986;78.778633;212.271561;730.662476;85.525642;;;;;;;;;;128.588226;910.841003;190.646393;;;;;;;;;;;;;;;
39;141.755905;934.219971;330.278137;230.300079;588.279541;79.617790;213.671844;729.708008;86.256966;;;;;;;;;;128.812302;909.905029;190.234650;;;;;;;;;;;;;;;
40;142.274429;933.511475;329.669037;232.302429;587.149292;80.790283;215.221024;728.611145;87.326469;;;;;;;;;;130.080582;908.795410;189.616821;;;;;;;;;;;;;;;
41;142.707336;932.658203;329.335297;234.132278;586.236267;81.495689;216.495697;727.406372;88.263573;;;;;;;;;;131.331116;907.972717;189.003799;310.186157;682.599426;95.781876;;;;;;;;;;;;
42;143.031189;931.962036;329.005859;235.504944;585.250610;82.431664;218.151352;726.329102;89.188980;;;;;;;;;;132.323807;907.170410;188.721848;312.101746;682.201843;97.342445;;;;;;;;;;;;
43;143.338074;931.158081;328.352997;237.676529;584.016724;83.665298;219.921646;725.388672;89.549370;;;;;;;;;;132.778427;906.078247;188.541031;313.595673;681.677307;98.304070;;;;;;;;;;;;
44;143.687820;930.436401;327.873566;239.338837;583.003906;84.634140;221.536880;724.398132;90.009178;;;;;;;;;;133.219711;905.074524;188.510941;315.382019;680.936951;99.389740;;;;;;;;;;;;
45;144.073044;929.492859;327.470367;241.178833;582.247192;85.425858;223.377213;723.104370;90.499542;;;;;;;;;;134.227081;904.135132;188.612518;317.544098;680.406982;100.026367;;;;;;;;;;;;
46;144.434570;928.707947;327.436218;243.787033;581.185608;85.703545;224.946198;722.100647;90.956947;;;;;;;;;;134.925308;902.659180;188.774841;319.457031;679.931946;100.033562;;;;;;;;;;;;
47;144.767883;928.013977;327.293091;246.120377;579.982849;86.409950;226.784470;721.110779;91.563065;;;;;;;;;;135.561615;901.756714;188.759003;321.737976;679.125122;100.242485;;;;;;;;;;;;
48;145.088730;927.069275;327.021698;247.961243;578.951233;87.383316;228.214874;719.953247;91.836174;;;;;;;;;;136.376785;900.713196;187.389206;323.351135;678.522034;100.267525;;;;;;;;;;;;
49;145.456909;926.250000;326.816620;250.282730;578.259888;87.992523;230.222610;718.879395;91.862488;;;;;;;;;;137.557373;899.472290;186.087601;325.124542;678.013000;100.966438;;;;;;;;;;;;
50;145.788177;925.455994;326.435211;252.759476;577.525024;88.714806;231.699829;717.901489;91.996979;;;;;;;;;;138.503128;898.607483;185.667404;327.057220;677.332703;100.245125;;;;;;;;;;;;
51;146.174026;924.568604;325.789001;254.952393;576.520874;88.725014;233.526245;716.831665;92.375298;;;;;;;;;;139.119781;897.232727;186.122345;329.402588;676.250488;99.124954;;;;;;;;;;;;
52;146.543579;923.670593;325.421173;257.319244;575.549438;89.079681;235.000107;715.622986;92.200111;;;;;;;;;;139.576248;895.901245;186.581421;331.255005;675.293274;98.461060;;;;;;;;;;;;
53;146.825317;922.794922;325.267609;259.868866;574.553162;89.611359;236.559357;714.509277;92.446358;;;;;;;;;;140.163498;894.567932;186.636658;332.964630;674.497192;97.429451;;;;;;;;;;;;
54;147.044495;921.965759;325.230530;261.895691;573.841858;89.662384;237.920288;713.624146;92.539375;;;;;;;;;;140.849548;893.060669;186.090851;334.678040;673.859497;97.192924;;;;;;;;;;;;
55;147.451965;920.929871;324.965759;264.807495;573.306885;89.113518;239.333694;712.390198;92.276436;;;;;;;;;;141.754730;892.290466;185.101746;336.505951;672.930359;96.138184;;;;;;;;;;;;
56;147.716827;920.066406;324.658691;267.591949;572.630737;88.991829;240.894516;711.350830;92.313797;;;;;;;;;;142.788712;890.842224;184.530075;338.265137;671.768311;94.659775;;;;;;;;;;;;
57;148.298172;919.152527;324.254333;270.300995;572.095642;88.544090;242.316238;710.482605;91.702782;;;;;;;;;;143.793350;889.993347;183.925140;339.613525;670.841248;93.969307;;;;;;;;;;;;
58;148.468201;918.038757;323.561005;273.059265;571.507629;88.032494;243.633865;709.475769;91.511391;;;;;;;;;;144.517075;888.824951;183.424423;341.241943;669.885681;92.470375;;;;;;;;;;;;
59;148.912628;917.115295;323.346863;276.470306;571.057922;87.463928;245.095398;708.365845;91.560204;;;;;;;;;;144.884399;887.624146;183.261932;342.596466;668.540771;91.417450;;;;;;;;;;;;
60;149.302994;916.174438;323.172638;279.580109;571.045532;86.647591;246.383713;707.464417;91.182526;;;;;;;;;;145.286987;886.442749;183.366623;344.140961;667.247803;89.698784;;;;;;;;;;;;
61;149.637054;915.106750;323.113831;282.977722;571.023865;85.119843;247.589218;706.695862;90.887962;;;;;;;;;;146.193939;884.781433;183.015732;345.501770;665.879150;88.050095;;;;;;;;;;;;
62;150.088287;914.106873;322.767548;286.836975;571.105896;83.677078;248.990646;705.701477;90.883911;;;;;;;;;;147.051666;884.135864;182.600784;346.661530;664.316040;86.308464;;;;;;;;;;;;
63;150.588791;913.088196;322.293701;290.069489;571.606873;82.596329;250.126663;704.752808;90.594841;;;;;;;;;;147.995422;883.172729;181.916672;347.601563;662.588623;84.296059;;;;;;;;;;;;
64;150.873001;912.066833;321.995209;291.896942;571.834473;82.014854;251.213303;703.913635;89.867645;;;;;;;;;;148.257553;881.938721;181.416580;348.276611;660.385376;81.833275;;;;;;;;;;;;
65;151.281876;911.047485;321.495880;293.723480;571.936829;81.472382;252.764053;703.008606;89.150871;;;;;;;;;;148.709930;881.085938;181.166855;348.539398;657.679077;79.363823;;;;;;;;;;;;
66;151.633820;910.044312;321.541412;295.733459;572.409607;81.420021;253.605911;701.996094;89.063164;;;;;;;;;;149.076065;879.908875;180.888168;348.035980;654.912170;77.728004;;;;;;;;;;;;
67;151.926926;909.147705;321.413483;297.838043;573.185852;80.998093;254.128983;700.820862;89.089432;;;;;;;;;;149.615402;878.854736;180.802109;347.511780;653.348145;75.902931;;;;;;;;;;;;
68;152.217316;908.174316;321.143707;299.952667;573.654724;80.424095;254.587784;699.944824;88.895378;;;;;;;;;;150.263428;878.135864;180.326553;347.975220;653.117554;74.771454;;;;;;;;;;;;
69;152.301880;907.074585;320.992462;301.191376;573.913940;79.972229;254.976349;699.370911;88.971909;;;;;;;;;;150.723007;877.616028;180.017593;348.936310;653.773926;75.004150;;;;;;;;;;;;
70;152.738342;906.171448;320.489075;302.431671;573.995239;80.000488;255.458267;698.722595;89.024803;;;;;;;;;;150.985016;876.571594;179.645920;;;;;;;;;;;;;;;
71;153.193207;905.201904;319.547791;303.413452;574.047607;80.161766;256.255707;698.053284;89.214622;;;;;;;;;;151.254486;875.661377;179.548233;;;;350.380402;654.179504;75.925087;;;;;;;;;
72;153.792023;904.217102;319.380280;304.360199;573.834473;80.469391;257.013733;697.319519;89.393906;;;;;;;;;;151.591232;875.475098;179.043854;;;;351.404755;653.803101;76.018593;;;;;;;;;
73;154.108200;903.339111;319.161652;305.361847;573.589661;80.712959;257.535797;696.949646;89.667046;;;;;;;;;;151.970535;875.194946;178.556808;;;;352.131805;653.305664;76.283112;;;;;;;;;
74;154.350204;902.537231;318.905518;306.025818;573.192993;81.169228;258.155121;696.702332;90.066750;;;;;;;;;;152.234085;874.869141;178.258575;;;;352.467773;652.708191;76.331177;;;;;;;;;
75;154.536530;901.584961;318.512756;306.571503;572.747742;81.802940;258.886444;696.338989;90.776566;;;;;;;;;;152.492783;874.412109;178.070236;;;;352.768188;652.081238;76.450706;;;;;;;;;
76;154.681152;900.687134;318.306458;307.000092;572.349365;82.251968;259.358887;695.906006;91.525780;;;;;;;;;;152.926208;873.852722;177.900299;;;;353.292969;651.576477;76.205742;;;;;;;;;
77;154.825867;899.943176;317.988647;307.652832;571.918640;82.809875;259.876007;695.568542;91.914536;;;;;;;;;;153.093094;873.310303;177.635925;;;;353.926147;651.358032;76.447716;;;;;;;;;
78;155.049805;899.158264;317.632965;308.540588;571.566223;83.388336;260.650421;695.016479;92.492699;;;;;;;;;;153.273895;872.889282;177.403778;;;;354.457916;650.887146;77.587234;;;;;;;;;
79;155.221390;898.358948;317.257172;309.231293;571.009521;83.768494;261.416779;694.335205;93.261589;;;;;;;;;;153.380524;872.431580;177.449081;;;;355.122131;650.396057;77.960182;;;;;;;;;
80;155.650024;897.648621;317.056580;310.117126;570.546265;84.570145;261.813660;693.757385;94.139725;;;;;;;;;;153.510315;872.171692;177.376297;;;;355.739075;649.905823;78.047585;;;;;;;;;
81;155.861954;897.030823;316.898895;310.857574;570.130005;85.336670;262.148865;693.132935;94.737236;;;;;;;;;;153.554626;871.425049;177.278961;;;;356.338867;649.446533;78.497871;;;;;;;;;
82;156.025589;896.328125;316.674042;311.670044;569.642700;86.271774;262.667480;692.535400;95.335190;;;;;;;;;;153.566315;870.582642;176.917511;;;;357.298279;648.707031;79.377495;;;;;;;;;
83;156.242691;895.534973;316.501831;312.578003;568.998840;87.233246;263.307831;691.680908;96.106079;;;;;;;;;;153.819992;869.815735;177.315247;;;;357.767822;647.958069;80.330704;;;;;;;;;
84;156.469025;894.887695;316.388916;313.388153;568.253723;88.127831;263.710388;690.745605;96.948158;;;;;;;;;;154.158524;869.141235;177.644455;;;;358.260223;647.394348;80.968109;;;;;;;;;
85;156.687439;894.132629;316.120178;314.111511;567.584595;89.256104;263.916321;689.918884;97.763184;;;;;;;;;;154.440659;868.689392;177.779846;;;;359.366577;646.729431;81.756645;;;;;;;;;
86;156.939713;893.281738;316.037659;314.591797;566.809875;90.679390;264.337097;689.149109;98.430611;;;;;;;;;;154.797867;868.098816;177.831436;;;;;;;;;;;;;;;
87;156.761566;892.262878;316.468414;315.505585;565.890381;91.207924;264.697845;687.927185;99.609077;;;;;;;;;;155.122528;866.958801;178.019867;;;;;;;;;;;;;;;
88;156.962555;891.337524;316.539551;316.299805;564.783203;92.379990;264.956116;686.531067;100.709465;;;;;;;;;;155.245117;865.927185;178.181168;;;;;;;;;;;;;;;
89;157.388824;890.447937;316.326385;317.041138;563.684570;93.325020;265.278320;685.453613;101.409882;;;;;;;;;;155.499786;865.088013;178.144333;;;;;;;;;;;;;;;
90;158.184448;889.464722;315.656647;317.457275;561.975647;94.451279;265.802216;683.979126;102.153893;;;;;;;;;;155.693832;863.963135;178.135101;;;;;;;362.050751;641.892822;89.804497;;;;;;
91;158.768677;888.442444;315.347046;318.022949;560.575745;95.353340;266.352173;682.339050;103.069687;;;;;;;;;;155.906006;862.852478;178.122025;;;;;;;362.756226;640.331665;90.620850;;;;;;
92;159.117706;887.138245;315.278595;318.394165;559.409668;96.825821;266.530640;680.802490;103.936333;;;;;;;;;;156.329895;861.791809;178.292130;;;;;;;362.962189;638.851013;91.937035;;;;;;
93;159.455994;886.018982;315.193054;318.662598;557.326233;98.170929;266.803009;679.045715;105.105453;;;;;;;;;;156.583298;860.030151;178.881058;;;;;;;;;;;;;;;
94;159.827728;884.655579;315.235626;319.104889;555.535461;99.348198;267.501801;677.160706;106.173859;;;;;;;;;;157.423248;859.042114;178.804733;;;;;;;;;;;;;;;
95;160.238663;883.467957;314.703186;319.050629;553.327087;101.017838;268.028961;675.372681;107.002861;;;;;;;;;;157.943222;857.292358;178.982529;;;;;;;;;;;;;;;
96;160.456497;882.162659;314.759796;319.339600;551.042725;102.212555;268.214386;673.123352;108.158531;;;;;;;;;;158.416718;855.841797;178.725815;;;;;;;;;;;;;;;
97;160.626007;880.598022;315.353821;319.333466;548.985291;103.917091;268.782013;671.162659;109.413010;;;;;;;;;;159.186798;854.080811;178.516052;;;;;;;;;;;;;;;
98;160.983704;879.236877;315.694550;319.360199;546.460022;105.610802;269.168549;668.606750;110.329292;;;;;;;;;;159.802414;852.292419;178.951279;;;;;;;;;;365.127197;625.123840;102.312874;;;
99;161.436035;877.702698;315.654633;319.538513;543.604675;106.997200;269.552338;666.094055;111.410622;;;;;;;;;;160.398544;850.181702;179.219818;;;;;;;;;;364.900909;622.440918;104.164078;;;
100;162.165710;876.322998;315.601563;319.651886;540.818970;108.226494;270.056396;663.384338;112.614998;;;;;;;;;;160.996384;848.131042;178.955688;;;;;;;;;;365.669220;619.412964;105.678001;;;
101;162.707825;874.711182;315.360870;319.556793;537.836426;110.013794;270.178986;660.852356;113.742897;;;;;;;;;;161.364075;846.037231;179.133896;;;;;;;;;;366.122620;616.194885;106.870659;;;
102;163.119064;873.262878;315.139618;319.622162;534.877563;111.786049;270.708862;657.822510;114.725296;;;;;;;;;;162.280533;843.748596;179.060501;;;;;;;;;;366.009338;613.300171;108.013161;;;
103;163.793976;871.598511;315.224884;319.816620;531.827942;112.967224;271.284454;654.706787;115.624794;;;;;;;;;;162.809586;841.214783;179.601746;;;;;;;;;;366.538513;610.033142;109.945625;;;
104;164.552704;869.952271;314.959076;319.920044;528.481812;113.889145;271.475006;651.732117;116.434532;;;;;;;;;;163.725388;838.959656;179.521393;;;;;;;;;;;;;;;
105;165.236572;868.344849;314.772705;319.942108;524.937256;115.782921;271.812744;648.541687;117.826569;;;;;;;;;;164.089264;836.490906;179.771271;;;;;;;;;;;;;;;
106;165.518204;866.693115;315.022827;319.596619;521.577759;117.473663;272.216064;645.173218;119.054955;;;;;;;;;;164.863007;833.871826;179.764359;;;;;;;;;;;;;;;
107;165.934402;864.896545;315.082916;319.532166;518.062988;118.563690;272.210022;641.889282;120.079308;;;;;;;;;;165.628311;830.833496;180.418411;;;;;;;;;;;;;366.822693;595.775574;114.273605
108;166.787491;862.985291;315.060394;319.385620;514.256165;119.631615;272.653717;638.497620;120.905518;;;;;;;;;;166.044937;828.077942;180.609528;;;;;;;;;;;;;366.844299;591.853577;115.281700
109;167.673370;861.194763;315.230530;319.026886;510.630249;120.985069;273.089630;634.763184;121.831177;;;;;;;;;;166.788193;824.962646;181.011841;;;;;;;;;;;;;367.181915;587.802856;116.693512
110;168.024506;859.259033;315.330475;318.553223;506.724701;122.323250;273.322296;631.049255;122.477982;;;;;;;;;;167.846054;821.883423;181.304581;;;;;;;;;;;;;367.165955;583.707031;117.551193
111;168.380051;857.125793;315.763214;317.969208;502.625824;123.377548;273.923096;627.355774;123.238258;;;;;;;;;;168.330460;818.969788;181.655594;;;;;;;;;;;;;366.826172;579.044250;118.391396
112;169.119553;855.204773;315.626617;317.321320;498.181183;124.264328;274.378815;623.558350;124.189774;;;;;;;;;;168.792435;815.461121;181.883209;;;;;;;;;;;;;367.167999;574.639893;119.349678
113;170.027252;853.234375;315.913391;316.591125;494.073029;125.284172;274.722656;619.573730;124.848404;;;;;;;;;;169.746338;812.113647;182.576508;;;;;;;;;;;;;367.428040;569.947449;120.201172
114;170.494400;851.089417;316.117432;315.814545;489.870361;126.213730;275.100494;615.511780;125.513672;;;;;;;;;;170.199448;808.956787;182.877808;;;;;;;;;;;;;367.416595;565.275452;120.606277
115;170.999954;849.245361;316.221741;315.220245;485.236542;126.988342;275.595459;611.391541;125.991280;;;;;;;;;;171.370056;805.580139;183.066452;;;;;;;;;;;;;366.920746;560.308716;121.179298
116;171.607468;847.120117;316.471283;314.471649;480.639801;127.605095;276.092010;607.241516;126.517174;;;;;;;;;;172.335464;802.082031;183.574188;;;;;;;;;;;;;366.822601;555.520386;121.573593
117;172.528839;845.039734;316.360626;313.613892;476.088348;128.161850;276.201752;602.935242;126.993332;;;;;;;;;;172.622559;798.309265;183.976166;;;;;;;;;;;;;366.853577;550.534119;122.713692
118;173.007263;842.951660;316.766235;313.113861;471.519531;128.923752;276.676544;598.669922;127.235321;;;;;;;;;;173.753052;794.748901;184.676941;;;;;;;;;;;;;366.443390;545.840576;122.996216
119;173.454575;840.806519;317.243317;312.283813;467.060364;129.080231;277.092468;594.314148;127.693726;;;;;;;;;;174.638672;790.916565;184.880356;;;;;;;;;;;;;366.360718;540.732727;123.434113
120;174.385208;838.654175;317.339783;311.631927;462.038086;129.480820;277.145264;589.752319;128.074448;;;;;;;;;;175.608505;787.016357;185.342117;;;;;;;;;;;;;366.084930;535.747986;124.000023
121;175.194946;836.726257;317.402496;310.967438;457.570129;129.677490;277.069305;585.233521;128.290497;;;;;;;;;;176.540924;783.232788;185.822693;;;;;;;;;;;;;365.557983;530.446960;124.377441
122;175.705307;834.389832;317.693329;310.326599;452.376953;129.819885;277.001526;580.528442;128.619675;;;;;;;;;;176.978424;779.561523;186.855942;;;;;;;;;;;;;365.205566;525.384216;124.292931
123;176.569717;832.090942;318.255005;309.417603;447.750824;130.009033;276.927826;575.882751;129.066177;;;;;;;;;;178.123215;775.826294;186.879074;;;;;;;;;;;;;365.054657;520.284790;124.449913
124;177.440170;829.885498;318.365845;308.760193;442.761078;129.951645;277.139008;571.411499;129.397278;;;;;;;;;;179.034744;771.972351;186.890121;;;;;;;;;;;;;364.856262;515.377319;124.367569
125;178.014175;827.620056;318.381714;308.067017;438.115814;129.873184;277.370514;566.762878;129.331161;;;;;;;;;;180.136185;767.877991;187.541306;;;;;;;;;;;;;364.745483;510.037476;124.626411
126;178.898697;825.210205;318.648163;307.001404;433.283722;130.210648;277.499542;562.241211;129.308182;;;;;;;;;;180.896255;764.128906;188.174438;;;;;;;;;;;;;363.769928;505.102112;124.392929
127;179.768509;822.877747;318.961731;306.158264;428.523407;130.096909;277.369415;557.604065;129.388474;;;;;;;;;;181.590485;760.378662;188.693604;;;;;;;;;;;;;363.671753;499.538788;124.155212
128;180.181015;820.383423;319.512726;305.245789;423.907806;130.031784;277.587891;553.125305;129.585632;;;;;;;;;;182.938766;756.339294;188.755051;;;;;;;;;;;;;363.344330;494.529694;123.829544
129;181.189545;818.039063;319.966675;304.173309;419.047516;130.224380;277.861298;548.657043;129.803711;;;;;;;;;;183.713791;752.316650;189.230881;;;;;;;;;;;;;362.978485;489.138428;123.660751
130;182.277756;815.913208;320.029541;303.413971;414.499664;129.867050;277.949860;544.016357;129.750351;;;;;;;;;;184.819748;748.471802;190.086075;;;;;;;;;;;;;362.420502;484.144379;123.344345
131;182.826370;813.433105;320.373474;302.360168;409.701935;130.026627;277.990112;539.433655;129.619812;;;;;;;;;;185.406357;744.673706;190.817383;;;;;;;;;;;;;361.795715;478.956604;123.144287
132;183.752884;810.891357;320.845093;301.364380;405.370697;129.868607;277.945007;535.037170;129.797119;;;;;;;;;;186.500519;740.800903;191.376877;;;;;;;;;;;;;360.907623;474.115417;122.216446
133;184.617783;808.478271;321.084320;300.230042;400.454529;129.600128;277.994843;530.486023;130.177155;;;;;;;;;;187.444870;737.020508;191.828629;;;;;;;;;;;;;360.735809;469.161407;122.143417
134;185.609299;806.090576;320.921539;299.505402;396.077606;129.380493;277.957428;526.167542;130.459030;;;;;;;;;;188.711609;733.001709;192.563339;;;;;;;;;;;;;360.532623;464.049774;121.503761
135;186.503448;803.710022;321.510101;298.585327;391.277435;129.028259;277.952911;521.510071;130.519836;;;;;;;;;;189.562912;729.264526;193.191727;;;;;;;;;;;;;359.815247;459.015930;120.764977
136;187.218124;801.225098;321.637054;297.445160;386.540466;128.943939;278.225525;516.960022;130.792786;;;;;;;;;;190.784958;725.635986;193.968964;;;;;;;;;;;;;359.045349;454.123810;120.622292
